Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0509869,0.0199866,0.210832,0.0484299,0.057233,0.0652054,0.0372092,0.0443808,0.0555856,0.085784,0.132308,0.0231113,0.094483,0.0563303,0.0578577,0.0505261
0.021,0.059837,0.0431799,0.244401,0.0530075,0.0380069,0.0542191,0.0295798,0.044686,0.0635202,0.111419,0.171065,0.0264682,0.0834967,0.0429025,0.0441248,0.0526624
0.022,0.0705182,0.0587439,0.292619,0.0432419,0.0435001,0.0520828,0.0427023,0.0404135,0.0641306,0.148955,0.201583,0.0316562,0.0728156,0.0551096,0.0578577,0.0462537
0.023,0.0509869,0.0260901,0.248063,0.0432419,0.0898868,0.0508621,0.0234763,0.0422446,0.0494821,0.186492,0.22386,0.0472202,0.0157477,0.0429025,0.0474817,0.0627332
0.024,0.0326764,0.0303625,0.173906,0.0493454,0.039838,0.0633743,0.014321,0.016915,0.0415475,0.214873,0.24919,0.0621738,0.00872864,0.06457,0.0581628,0.0444226
0.025,0.042442,0.0102209,0.154374,0.0517868,0.0511295,0.0441483,0.0356833,0.0346152,0.0497873,0.171538,0.168318,0.069498,0.064881,0.0468698,0.0554163,0.0529675
0.026,0.0274884,0.0248694,0.0820477,0.0398849,0.0380069,0.0365189,0.0399558,0.0471274,0.0687082,0.127593,0.0938556,0.0942172,0.0957037,0.0566354,0.0303918,0.0471692
0.027,0.054649,0.0257849,0.0390179,0.0484299,0.036481,0.0383499,0.0561301,0.0434653,0.0674875,0.0586234,0.0453326,0.0997104,0.116151,0.0578561,0.0429041,0.059071
0.028,0.0622784,0.00777954,0.0466473,0.0401901,0.0435001,0.0475052,0.0457541,0.0431601,0.0555856,0.0381766,0.0081012,0.0981845,0.0468756,0.0410715,0.0435144,0.064259
0.029,0.0720441,-0.033114,0.0030072,0.0441574,0.0270206,0.0459793,0.0405661,0.063912,0.0543649,-0.0237741,-0.0349286,0.0710239,0.0181891,0.0331369,0.0471765,0.0621228
0.03,0.0473248,-0.0303674,-0.0705402,0.0389694,0.0782901,0.0410965,0.0533835,0.0691,0.0403268,-0.0536813,-0.0392011,0.0871982,0.00476135,0.0404611,0.046261,0.0474744
0.031,0.0601422,0.0196814,0.0136884,0.036528,0.0908023,0.0294998,0.0567404,0.0605551,0.0589426,-0.0451364,0.0273273,0.0826205,-0.000731812,0.0441232,0.05328,0.0779919
0.032,0.0335919,-0.0169397,0.11989,0.029509,0.0499088,0.0694778,0.0497214,0.0660483,0.0500925,-0.0631418,0.0712726,0.0655307,0.00872864,0.0398508,0.0569421,0.0779919
0.033,0.0531232,0.0111365,0.180314,0.0371384,0.0486881,0.0410965,0.0405661,0.0819174,0.0503976,-0.0607004,0.0523517,0.0307407,-0.00256287,0.041987,0.0490076,0.0584607
0.034,0.0610577,0.0859045,0.182451,0.0435471,0.0554019,0.057576,0.0436179,0.0748984,0.0500925,-0.0414743,-0.0224164,-0.0257169,0.0181891,0.0401559,0.0541956,0.0801282
0.035,0.0555646,0.162198,0.134538,0.0377487,0.0383121,0.0752762,0.0628439,0.0669638,0.0503976,-0.075654,-0.070329,-0.0782071,0.0172736,0.0456491,0.0551111,0.0566296
0.036,0.0686871,0.203092,0.214189,0.034697,0.0395328,0.0465897,0.0408713,0.0626913,0.0537546,-0.0567331,-0.047746,-0.0290738,0.0105597,0.059382,0.0563318,0.0633435
0.037,0.0543439,0.197904,0.240739,0.0523972,0.0181705,0.0615433,0.0314108,0.051705,0.0433786,-0.0320139,-0.0019696,0.0142612,0.0209357,0.0511423,0.0523645,0.0782971
0.038,0.0515973,0.191801,0.171159,0.0414108,0.0291568,0.0642899,0.049111,0.067269,0.0693185,-0.0127878,-0.0706342,0.0289096,0.0395514,0.0401559,0.0648767,0.0734143
0.039,0.0451886,0.139921,0.124162,0.0304245,0.0300723,0.0209549,0.042092,0.0678793,0.058027,0.00247101,-0.0355389,0.0472202,0.0554205,0.0337473,0.0371057,0.0673108
0.04,0.054649,0.128629,0.111039,0.0142502,0.00169098,0.00691681,0.0301901,0.055062,0.0558908,0.00826935,0.00230286,0.053934,0.0346686,0.0480905,0.0545007,0.0615125
