Time,RTibialisAnterior,RSoleus,RBicepsFemoris,RGastrocnemiusMedialis,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LBicepsFemoris,LGastrocnemiusMedialis,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.094,0.0500714,0.101774,0.0643475,0.0453781,0.0648624,0.0536087,0.0384299,0.0462119,0.051008,0.07022,0.0474689,0.0923862,0.0477911,0.0551096,0.0779993,0.0404553
0.095,0.0549542,0.119169,0.0481732,0.0527023,0.0560123,0.0578812,0.0509421,0.0648276,0.0644357,0.0577078,0.0639484,0.074686,0.0776984,0.0657907,0.0563318,0.0605969
0.096,0.0757062,0.127103,0.0539716,0.0804733,0.0395328,0.0285843,0.0478903,0.0578085,0.0555856,0.0442801,0.0557086,0.0554599,0.0712897,0.0636545,0.041073,0.039845
0.097,0.0634991,0.102994,0.0689252,0.0978683,0.0544864,0.0539139,0.0414816,0.0697104,0.0549753,0.0619803,0.0731036,0.06431,0.0511481,0.0569406,0.0587732,0.0547986
0.098,0.0613629,0.0868201,0.0490887,0.0697922,0.053876,0.0566605,0.0668112,0.0575034,0.0812204,0.040618,0.080733,0.0496616,0.0606085,0.0615182,0.056637,0.0392346
0.099,0.0537335,0.0590491,0.0521405,0.0887131,0.064252,0.0655106,0.0631491,0.0571982,0.0815256,0.0271902,0.0697467,0.0530185,0.0575568,0.0465646,0.0465662,0.0605969
0.1,0.0457989,0.0419592,0.0707562,0.0838303,0.0615054,0.0630691,0.0658957,0.0486533,0.0702341,0.0540457,0.0538776,0.0444736,0.0520636,0.0557199,0.0606042,0.0313
0.101,0.0381696,0.0386023,0.0506146,0.0716232,0.0584537,0.0533035,0.0210349,0.0520102,0.0534494,0.080596,0.0550983,0.0673618,0.0392462,0.0557199,0.0520593,0.0639539
0.102,0.0726544,0.0428748,0.0509198,0.0621628,0.0547916,0.0713089,0.0475851,0.079476,0.0445993,0.0497733,0.052962,0.0716342,0.0599982,0.0563303,0.0541956,0.0648694
0.103,0.0662457,0.0312781,0.0426801,0.0481247,0.0578433,0.074971,0.0622336,0.0434653,0.0830515,0.0207816,0.0517413,0.0411166,0.0484015,0.052363,0.0459558,0.0776868
0.104,0.0638043,0.0651526,0.0683148,0.0499557,0.0608951,0.0673416,0.0631491,0.0529257,0.0720651,0.00247101,0.0535724,0.0453891,0.0645758,0.0664011,0.0612146,0.0453381
0.105,0.0763165,-0.00534302,0.0823529,0.0527023,0.0508243,0.0508621,0.0466696,0.0419394,0.0595529,0.0577078,0.063338,0.0987949,0.0508429,0.0325265,0.0493127,0.0654797
0.106,0.0665509,0.0105261,0.0570233,0.0633835,0.039838,0.0667313,0.0597922,0.0419394,0.0610788,0.0305472,0.0645587,0.0612582,0.0416876,0.0313058,0.0453455,0.0578503
0.107,0.0360333,0.00869507,0.0570233,0.0691818,0.0709659,0.0780228,0.0463644,0.0480429,0.0604684,0.0451956,0.0752399,0.0606479,0.0654913,0.0566354,0.0563318,0.0627332
0.108,0.0543439,0.0447058,0.0393231,0.0426315,0.0456363,0.0716141,0.0619284,0.0102011,0.0326975,0.0207816,0.0410602,0.0527133,0.0520636,0.0599924,0.0560266,0.0505261
0.109,0.0641095,0.0404334,0.0640424,0.0743698,0.046857,0.0569656,0.0250021,0.0462119,0.0601633,0.0281058,0.0557086,0.0490512,0.0599982,0.0386301,0.0575525,0.0526624
0.11,0.0418317,0.0578284,0.0472577,0.0771164,0.0483829,0.0649002,0.0539938,0.0373618,0.0449045,0.0418387,0.0679156,0.0466098,0.0563361,0.0313058,0.0615198,0.045033
0.111,0.0457989,0.0846838,0.0554974,0.062468,0.0459415,0.0578812,0.0283591,0.0105063,0.0677927,0.0384817,0.0413654,0.0273837,0.0383307,0.0483957,0.0590784,0.0697522
0.112,0.0500714,0.0834631,0.0515302,0.0392746,0.0557071,0.0536087,0.0512473,0.0633017,0.0360544,0.0644217,0.05815,0.0701083,0.0496222,0.0648752,0.0789148,0.0566296
0.113,0.0613629,0.0962805,0.0515302,0.0319504,0.0544864,0.0642899,0.0533835,0.0709311,0.0479562,0.0427542,0.0398395,0.0185336,0.0395514,0.0532785,0.096615,0.0731091
0.114,0.058006,0.0389075,0.0579388,0.0374435,0.0492984,0.0591019,0.04728,0.0416342,0.0485666,0.0473318,0.0627277,0.0621738,0.0532843,0.0487009,0.0557214,0.0633435
0.115,0.0808942,0.0425696,0.0631268,0.0566696,0.0450259,0.0694778,0.0381247,0.0391928,0.0525339,0.0171194,0.0483844,0.0447787,0.0670172,0.0660959,0.0526697,0.046864
0.116,0.0583112,0.0324988,0.0487836,0.0551437,0.052045,0.0600174,0.0362936,0.0633017,0.0491769,0.0577078,0.0599811,0.0588168,0.0645758,0.0596872,0.063656,0.0538831
0.117,0.0699078,0.00167603,0.0701459,0.0240158,0.0386172,0.059407,0.0485007,0.0489584,0.058027,0.0598441,0.0700519,0.0807895,0.0590826,0.0609079,0.0667078,0.0563245
0.118,0.0619733,0.032804,0.0597699,0.0197433,0.0474673,0.0554398,0.0365988,0.0376669,0.0555856,0.0567923,0.0670001,0.0731601,0.061524,0.0493112,0.0529749,0.0615125
0.119,0.0866925,0.0105261,0.0661786,0.00448456,0.0404483,0.0658157,0.0521628,0.0565878,0.0653513,0.0290213,0.052962,0.0536288,0.0429083,0.0670114,0.063656,0.059071
0.12,0.0644147,0.0151038,0.0609906,0.0142502,0.0731021,0.0636795,0.0402609,0.0477377,0.0622995,0.0332938,0.0547931,0.0569858,0.0535895,0.0636545,0.0502283,0.064259
0.121,0.0357281,0.0410437,0.0768597,0.00601044,0.0615054,0.0609329,0.0530783,0.0404135,0.0491769,0.0558768,0.0639484,0.059122,0.0706793,0.0578561,0.0596887,0.0578503
0.122,0.0525128,0.0685095,0.0658734,0.0273727,0.0456363,0.0630691,0.0503317,0.0813071,0.0760324,0.0433646,0.0587604,0.046915,0.0560309,0.0355783,0.068844,0.0563245
0.123,0.0479352,0.0602698,0.0750287,0.0453781,0.0541812,0.0609329,0.0588766,0.0633017,0.0519235,0.0403128,0.0572345,0.0484409,0.0584723,0.0569406,0.0578577,0.0557141
0.124,0.0711285,0.0645422,0.0222333,0.0447678,0.0499088,0.0581863,0.043923,0.051705,0.0690134,0.0598441,0.0496051,0.0389804,0.0661017,0.0538889,0.0575525,0.0557141
0.125,0.0827252,0.0868201,0.0594647,0.0462936,0.0483829,0.0728348,0.0396506,0.0559775,0.063215,0.0699149,0.0657794,0.0197543,0.061524,0.0602975,0.0413782,0.0547986
0.126,0.0491559,0.0648474,0.0445111,0.0273727,0.041669,0.0493362,0.059487,0.0599448,0.0812204,0.0946341,0.0578448,0.0246371,0.0557257,0.0581613,0.0557214,0.0508313
0.127,0.0586163,0.0834631,0.0518353,0.0649094,0.0596744,0.0868729,0.0539938,0.0544516,0.0278146,0.0989066,0.0566241,0.052103,0.0599982,0.0548044,0.061825,0.0493054
0.128,0.0717389,0.0364661,0.0515302,0.0475143,0.0486881,0.0649002,0.052468,0.0636069,0.0571115,0.075408,0.0383136,0.0530185,0.0633551,0.0648752,0.0511438,0.0703625
0.129,0.058006,0.0349402,0.0628217,0.0691818,0.046857,0.0685623,0.0497214,0.0358359,0.0305612,0.0534354,0.0483844,0.0759067,0.0557257,0.0596872,0.0450403,0.0554089
0.13,0.058006,0.022428,0.0533612,0.0725388,0.0535709,0.0508621,0.0521628,0.0385825,0.0717599,0.00582794,0.0654742,0.0688876,0.0639655,0.059382,0.0490076,0.0523572
0.131,0.0509869,0.055387,0.0661786,0.0993942,0.0477725,0.0658157,0.0304953,0.0422446,0.0674875,0.00399689,0.0639484,0.0771274,0.0673224,0.0642648,0.0670129,0.0578503
