Time,EMGs.RTibialisA,EMGs.2,EMGs.3,EMGs.4,EMGs.5,EMGs.6,EMGs.7,EMGs.8,EMGs.9,EMGs.10,EMGs.11,EMGs.12,EMGs.13,EMGs.14,EMGs.15,EMGs.16
0.035,0.0573956,0.0642371,0.0713666,0.0432419,0.0142032,0.0145462,0.0729147,0.0251547,0.0693185,0.0335989,0.0386188,0.0383701,0.0624396,0.059382,0.0545007,0.0569348
0.036,0.0479352,0.0437903,0.0527509,0.0523972,0.00260651,0.0468948,0.076882,0.0193564,0.0418527,0.0494681,0.0709674,0.0405063,0.0651862,0.0743356,0.0395471,0.0786023
0.037,0.0705182,0.0627112,0.0869305,0.0566696,0.00108063,0.0658157,0.104958,0.0352255,0.0610788,0.0549612,0.0682208,0.0676669,0.0657965,0.0621286,0.0752527,0.0575452
0.038,0.0552594,0.0273108,0.0677045,0.0319504,-0.0010556,0.0911453,0.116555,0.00470795,0.0638254,0.0744925,0.056319,0.0438632,0.0517584,0.0721994,0.0807458,0.0477795
0.039,0.0259625,0.046842,0.063432,0.0615524,-0.0205869,0.100301,0.102517,0.0132529,0.0745065,0.0732718,0.0645587,0.0475253,0.0532843,0.0737253,0.0612146,0.05724
0.04,0.0711285,0.0544714,0.0927289,0.0447678,0.00871002,0.111287,0.0600974,0.0440756,0.068403,0.0531302,0.0587604,0.0508823,0.0645758,0.0548044,0.0664026,0.0618176
0.041,0.0467145,0.0532507,0.0741132,0.0414108,-0.00807465,0.0844315,0.0799338,0.0385825,0.0397165,0.0512991,0.0557086,0.0649204,0.0377203,0.0596872,0.0548059,0.079823
0.042,0.0396954,0.0645422,0.0832684,0.0438522,-0.00471771,0.064595,0.0744406,0.027291,0.0629098,0.0427542,0.0535724,0.0402011,0.0627448,0.0483957,0.0648767,0.0877576
0.043,0.0464093,0.0486731,0.0750287,0.081694,0.00718414,0.0484207,0.0692526,0.0507895,0.0644357,0.0403128,0.0572345,0.0517978,0.0496222,0.0465646,0.0599939,0.0639539
0.044,0.0613629,0.0453162,0.0820477,0.053923,0.0355655,0.0337723,0.0521628,0.0349203,0.0653513,0.0537405,0.035567,0.0566806,0.0541998,0.0505319,0.0505334,0.0453381
0.045,0.0577008,0.012052,0.0637372,0.0392746,0.0483829,0.0291946,0.0445334,0.00806488,0.0629098,0.0619803,0.0523517,0.0646152,0.070069,0.0578561,0.0581628,0.064259
0.046,0.0296246,0.0511145,0.0445111,0.0856613,0.0435001,0.0172928,0.0411765,0.0275961,0.0757272,0.0659476,0.0532672,0.0609531,0.0566412,0.0557199,0.0523645,0.0505261
0.047,0.0607526,0.0563025,0.0484784,0.0548386,0.0404483,0.0389603,0.0375143,0.0306479,0.0796945,0.0598441,0.0639484,0.0334872,0.064881,0.0462595,0.0657922,0.0456433
0.048,0.0454938,0.0425696,0.0381024,0.0493454,0.0480777,0.0426224,0.00119843,0.0275961,0.0604684,0.0418387,0.0627277,0.0517978,0.0377203,0.0572458,0.0551111,0.0721936
0.049,0.0537335,0.0843787,0.0640424,0.0636887,0.0532657,0.0362137,0.00699677,0.013558,0.0598581,0.0418387,0.0691364,0.0408115,0.0468756,0.0474802,0.0645715,0.0526624
0.05,0.0543439,0.0627112,0.0362714,0.0621628,0.0541812,0.0435379,-0.0149759,-0.014213,0.0305612,0.0433646,0.047774,0.0292148,0.0612189,0.0630441,0.0496179,0.0706677
0.051,0.0473248,0.0718665,0.0640424,0.059111,0.0380069,0.0435379,-0.00124298,-0.0279459,0.0522287,0.037261,0.0346515,0.0377597,0.0657965,0.0621286,0.0770837,0.0618176
0.052,0.0506818,0.0740027,0.073808,0.0826096,0.0389224,0.074971,0.043923,-0.00109039,0.0534494,0.0616751,0.0599811,0.0304355,0.0606085,0.0673166,0.0679285,0.0657849
0.053,0.0461041,0.0819373,0.0417645,0.0905441,0.013898,0.0407913,0.0774924,-0.00597321,0.0565012,0.0619803,0.0596759,0.0606479,0.0630499,0.0587717,0.0642664,0.0560193
0.054,0.0494611,0.0492834,0.047868,0.0585007,0.0215274,0.0337723,0.110451,0.0282065,0.068403,0.0464163,0.0703571,0.0707187,0.0715948,0.0416818,0.0691492,0.062428
0.055,0.0577008,0.0245642,0.0649579,0.0636887,0.0444156,0.0835159,0.099465,0.0147787,0.0522287,0.0680838,0.0471637,0.0789584,0.0548102,0.0529733,0.0575525,0.041676
0.056,0.0732648,-0.026095,0.0536664,0.0585007,0.0474673,0.0804642,0.0692526,0.0236288,0.0644357,0.0427542,0.0398395,0.0215854,0.0575568,0.0267282,0.0648767,0.05724
0.057,0.0625836,-0.00259644,0.0387128,0.0585007,0.0633365,0.0960281,0.0433127,0.0425497,0.0516183,0.0604544,0.0621173,0.0884189,0.0746466,0.0410715,0.0670129,0.0688367
0.058,0.065025,0.0395178,0.058244,0.0496506,0.0544864,0.0633743,0.0399558,0.0184409,0.0568063,0.078765,0.0721881,0.0844516,0.0789191,0.0517526,0.0837976,0.0541882
0.059,0.0497662,0.0767493,0.0554974,0.0322556,0.0511295,0.0621536,0.0283591,0.0111166,0.0833566,0.0534354,0.0648639,0.0859775,0.0786139,0.0526682,0.0487024,0.067616
0.06,0.0628888,0.0776648,0.0539716,0.0401901,0.0541812,0.0502518,-0.00154816,-0.00444733,0.0711496,0.0290213,0.0727985,0.0847568,0.0761725,0.0630441,0.0639612,0.0706677
0.061,0.0775372,0.0828528,0.0735028,0.0441574,0.0737125,0.034993,0.0680319,0.0248495,0.0818307,0.0570975,0.0782916,0.0563754,0.0673224,0.0371042,0.0490076,0.0554089
0.062,0.0561749,0.139615,0.0423749,0.0350021,0.0584537,0.0468948,0.0384299,0.00745453,0.0595529,0.0366507,0.0486896,0.0594272,0.0661017,0.0499216,0.0178796,0.0255017
0.063,0.0540387,0.126798,0.063432,0.0581955,0.0547916,0.0331619,0.0204245,-0.000785217,0.0696237,0.0204764,0.0676105,0.0621738,0.064881,0.0404611,0.0523645,0.0709729
0.064,0.0717389,0.10391,0.0670941,0.0594162,0.0526553,0.0444534,0.0271384,-0.00139557,0.0488718,0.0320731,0.0752399,0.0389804,0.0703741,0.0602975,0.0526697,0.0605969
0.065,0.0757062,0.108182,0.0500043,0.0697922,0.0758487,0.0319412,0.0146262,-0.00688873,0.0424631,0.0308524,0.056319,0.0484409,0.0661017,0.0343576,0.056637,0.039845
0.066,0.0500714,0.0794958,0.047868,0.0542282,0.0557071,0.0154617,0.0320212,0.00867523,0.0503976,0.0464163,0.063338,0.0472202,0.0636603,0.0664011,0.0606042,0.0499158
0.067,0.0607526,0.0907874,0.0673993,0.0792526,0.0544864,0.00752716,0.0402609,0.0376669,0.0528391,0.0720511,0.0648639,0.0606479,0.059693,0.0560251,0.0639612,0.0471692
0.068,0.0671613,0.0666785,0.0600751,0.0713181,0.0605899,0.022786,0.0414816,0.0510947,0.0635202,0.0287161,0.0663898,0.0402011,0.0642706,0.0444284,0.0685388,0.0435071
0.069,0.0525128,0.0401282,0.0442059,0.053923,0.0511295,0.0417068,0.0466696,0.0309531,0.0442941,0.042449,0.0657794,0.0685825,0.0657965,0.0496164,0.068844,0.0474744
0.07,0.0625836,0.0105261,0.0750287,0.0502609,0.0517398,0.0618485,0.0494162,0.0321738,0.0711496,0.052825,0.0532672,0.0511874,0.0612189,0.0514474,0.0569421,0.0493054
0.071,0.0491559,0.0361609,0.0777753,0.0646042,0.0554019,0.0621536,0.0674216,0.0285117,0.0534494,0.0403128,0.0431964,0.0411166,0.0340582,0.0554147,0.0654871,0.0374036
0.072,0.0497662,0.0163245,0.0637372,0.0514816,0.036481,0.0682571,0.0747458,0.0150839,0.0583322,0.0537405,0.0544879,0.0545444,0.0508429,0.0425973,0.0630457,0.0258069
0.073,0.0586163,0.0227332,0.0594647,0.0386642,0.0645572,0.106099,0.101296,0.0214926,0.0622995,0.040618,0.0584552,0.0704135,0.0621344,0.0581613,0.0657922,0.0685315
0.074,0.0738751,0.046842,0.0509198,0.052092,0.057233,0.0954178,0.0793234,0.00959076,0.051008,0.0412283,0.0627277,0.0450839,0.0612189,0.0514474,0.0676233,0.036488
0.075,0.058006,0.0199866,0.0716718,0.0426315,0.064252,0.0456741,0.0338522,0.0178305,0.078779,0.0778494,0.0587604,0.074686,0.0520636,0.0483957,0.0612146,0.0233655
0.076,0.0326764,0.039823,0.0710614,0.0554489,0.076459,0.07314,0.0628439,0.00837006,0.0525339,0.0891409,0.0505206,0.0505771,0.0487067,0.0563303,0.0502283,0.0245862
0.077,0.0467145,0.0407385,0.0521405,0.0517868,0.0557071,0.0493362,0.054299,0.0245444,0.0659616,0.0821219,0.0700519,0.0466098,0.0471808,0.0425973,0.035885,0.00688599
0.078,0.0522076,0.0447058,0.0423749,0.0597214,0.0828677,0.0304153,0.0463644,0.0312582,0.0610788,0.0845633,0.0584552,0.0344028,0.0636603,0.0529733,0.0590784,0.0175671
0.079,0.0494611,0.0373816,0.0420697,0.0670456,0.0987369,0.0658157,0.0262228,0.0681845,0.0619943,0.0982962,0.0486896,0.0542392,0.0587775,0.0587717,0.0801355,0.0410657
0.08,0.0705182,0.0361609,0.0567181,0.0542282,0.0914127,0.0432327,0.0250021,0.044686,0.0622995,0.0610648,0.0554034,0.0447787,0.0593878,0.0358835,0.063656,0.0285535
0.081,0.0512921,0.072782,0.0521405,0.0316452,0.0737125,0.0587967,0.0344626,0.0434653,0.0394113,0.00430206,0.0343463,0.0301303,0.0630499,0.0435129,0.0477869,0.0438123
0.082,0.0564801,0.0489783,0.0490887,0.0533127,0.0889712,0.0591019,0.0323264,0.0230185,0.0607736,-0.0164499,0.0627277,0.0368442,0.0679327,0.0410715,0.0682336,0.0441174
0.083,0.0744855,0.0236487,0.058244,0.0630783,0.0846988,0.0639847,0.0433127,0.0559775,0.0641306,0.0101004,0.0676105,0.0118198,0.0819708,0.0569406,0.0517542,0.0477795
0.084,0.0573956,0.034635,0.0353558,0.074675,0.0663882,0.0328568,0.0347678,0.0242392,0.0442941,0.0577078,0.0715778,0.0508823,0.0633551,0.0374094,0.0499231,0.0322156
0.085,0.0815045,0.0306677,0.0515302,0.0444626,0.0612003,0.040181,0.0448386,0.0715414,0.0558908,0.107451,0.0654742,0.0704135,0.0743414,0.0496164,0.0834924,0.0401501
0.086,0.0592267,0.0770544,0.046037,0.0743698,0.0447208,0.0630691,0.054299,0.0684897,0.0522287,0.180083,0.0541827,0.0493564,0.0480963,0.0410715,0.0395471,0.0358777
0.087,0.058006,0.0892615,0.0490887,0.0585007,0.06944,0.0536087,0.0262228,0.051705,0.0717599,0.131866,0.0602863,0.0783481,0.0386359,0.0410715,0.0538904,0.0441174
0.088,0.0708234,0.0834631,0.0466473,0.0502609,0.0676089,0.0459793,0.0253073,0.0819174,0.0482614,0.0561819,0.0618121,0.0792636,0.0694586,0.0517526,0.0596887,0.0499158
0.089,0.0595319,0.0587439,0.0683148,0.0545334,0.0846988,0.052388,0.0362936,0.0617758,0.0738962,0.0824271,0.0526569,0.0942172,0.0575568,0.052363,0.0633508,0.0300793
0.09,0.0558698,0.07797,0.0722821,0.0276779,0.0831729,0.0551346,0.0466696,0.0819174,0.0827463,0.0717459,0.047774,0.0597324,0.0523688,0.0435129,0.0538904,0.0233655
0.091,0.0473248,0.100553,0.040849,0.0713181,0.0569278,0.0536087,0.036904,0.0599448,0.0638254,0.0635062,0.0642535,0.0530185,0.0410773,0.0560251,0.030697,0.0425916
0.092,0.0577008,0.0880408,0.0527509,0.059111,0.0770694,0.0346878,0.0643698,0.074288,0.0748117,-0.00821014,0.047774,0.0502719,0.0609137,0.0477853,0.0731165,0.0206189
0.093,0.0409161,0.0819373,0.0451215,0.0731491,0.059064,0.0493362,0.0671164,0.0816122,0.0879343,-0.0542917,0.0554034,0.0478305,0.0447394,0.0529733,0.0352747,0.0184827
0.094,0.0290143,0.0660681,0.0332196,0.0563644,0.0654727,0.0325516,0.0509421,0.0715414,0.0772531,-0.0448312,0.0444171,0.0493564,0.0349738,0.0416818,0.0538904,0.0401501
0.095,0.0387799,0.0492834,0.0390179,0.0633835,0.0715762,0.0423172,0.0936667,0.0925986,0.0616891,0.0088797,0.0602863,0.0353183,0.0554205,0.0477853,0.0602991,0.0490002
0.096,0.0696027,0.0688147,0.0585492,0.0685715,0.0734073,0.0221756,0.0649802,0.067269,0.0323923,0.0247488,0.0560138,0.0368442,0.0535895,0.059382,0.0548059,0.0340466
0.097,0.0436627,0.0230383,0.0695355,0.0612473,0.0358707,0.0606277,0.0271384,0.0642172,0.0604684,0.0421439,0.0532672,0.0463046,0.0532843,0.0743356,0.063656,0.036488
0.098,0.052818,0.0559973,0.0521405,0.0762009,0.0581485,0.0838211,0.0515524,0.0657431,0.0641306,0.0290213,0.0642535,0.0557651,0.0709845,0.0709787,0.0477869,0.0276379
0.099,0.068382,0.0584387,0.0612958,0.0392746,0.0657779,0.0517776,0.0640646,0.0788657,0.0565012,0.0238333,0.075545,0.0524081,0.0563361,0.0377145,0.0712854,0.0380139
0.1,0.0409161,0.0517249,0.0381024,0.0301193,0.059064,0.0560501,0.0515524,0.0636069,0.0473459,0.0366507,0.052962,0.0762119,0.0514532,0.0664011,0.0450403,0.0322156
0.101,0.0543439,0.0297522,0.0463422,0.0548386,0.074628,0.0630691,0.0485007,0.0813071,0.0717599,0.018035,0.0575397,0.0527133,0.052674,0.0657907,0.0380212,0.0413709
0.102,0.0552594,0.0337195,0.0793011,0.0810837,0.0767642,0.0642899,0.0869528,0.0974814,0.0516183,0.00399689,0.0386188,0.0124301,0.0538947,0.0499216,0.0602991,0.0163464
0.103,0.0409161,0.0425696,0.0503094,0.0594162,0.0721866,0.0685623,0.122658,0.0868002,0.0525339,0.00247101,0.0642535,0.0527133,0.0538947,0.041987,0.0554163,0.0538831
0.104,0.0445782,0.0730872,0.0661786,0.0664352,0.0648624,0.0502518,0.0805441,0.0703207,0.0436838,0.0320731,0.0752399,0.0624789,0.042298,0.057551,0.0337488,0.0563245
0.105,0.0686871,0.0492834,0.0579388,0.0563644,0.0352603,0.0694778,0.0488058,0.084664,0.0403268,0.0595389,0.0721881,0.0441684,0.049317,0.0584665,0.0468713,0.041676
0.106,0.0671613,0.0416541,0.0536664,0.0386642,0.0755435,0.0426224,0.0729147,0.0697104,0.0622995,0.0949393,0.075545,0.0560703,0.0444342,0.0383249,0.0535852,0.0541882
0.107,0.0628888,0.0355505,0.0518353,0.0581955,0.074628,0.0810745,0.0988547,0.0974814,0.0699289,0.0863943,0.0492999,0.0756015,0.049317,0.036799,0.0703699,0.0557141
0.108,0.0537335,0.0202917,0.0655682,0.0414108,0.0666934,0.0551346,0.0518576,0.0977866,0.0549753,0.0833426,0.0697467,0.0517978,0.0560309,0.0206247,0.0541956,0.0395398
0.109,0.0409161,0.0141882,0.058244,0.0408005,0.0657779,0.0395706,-0.00215851,0.0977866,0.0693185,0.0516043,0.0547931,0.0786533,0.0447394,0.0459543,0.0667078,0.0615125
0.11,0.0784528,0.0477576,0.0347455,0.0655197,0.0724918,0.0398758,0.00333466,0.122506,0.0687082,-0.000885925,0.0694415,0.052103,0.042298,0.0496164,0.0886804,0.0627332
0.111,0.0601422,0.0636267,0.0545819,0.0682663,0.0554019,0.0133255,-0.0323709,0.0733725,0.0500925,0.0268851,0.0703571,0.0420322,0.0300909,0.0700632,0.056637,0.0703625
0.112,0.0653302,0.0590491,0.0533612,0.069487,0.0724918,0.0423172,0.009133,0.084664,0.063215,0.0415335,0.0544879,0.0411166,0.0612189,0.047175,0.0627405,0.0517468
0.113,0.0470197,0.0685095,0.0731976,0.0585007,0.0740176,0.062764,0.0539938,0.0999228,0.0824411,0.0415335,0.0660846,0.0545444,0.0566412,0.0596872,0.0368005,0.0227551
0.114,0.0268781,0.0428748,0.0567181,0.0719284,0.06944,0.0529984,0.0408713,0.0980917,0.0500925,0.0143729,0.0483844,0.0701083,0.0432135,0.0517526,0.0450403,0.0477795
0.115,0.054649,0.0160193,0.0429852,0.0490402,0.079816,0.0591019,0.0503317,0.102364,0.0442941,0.00277618,0.0972125,0.0630893,0.0645758,0.0557199,0.0398523,0.0526624
0.116,0.0567853,0.0511145,0.0484784,0.0557541,0.0837833,0.0484207,0.0854269,0.0956503,0.00828339,0.0555716,0.0514362,0.0725497,0.0538947,0.0563303,0.0456506,0.0547986
0.117,0.0482404,0.0233435,0.0652631,0.0569748,0.0477725,0.0310257,0.0738303,0.0990073,0.0558908,0.0613699,0.0550983,0.0331821,0.0609137,0.0569406,0.0627405,0.0407605
0.118,0.0479352,0.0202917,0.0500043,0.0768112,0.0779849,0.0322464,0.0677267,0.0736777,0.0500925,0.0906668,0.0746295,0.0453891,0.0694586,0.0590768,0.0551111,0.0575452
0.119,0.0653302,0.0367712,0.0707562,0.079863,0.0673038,0.0468948,0.0622336,0.0922934,0.0671823,0.0866995,0.0724933,0.048746,0.0499274,0.036799,0.0590784,0.0407605
0.12,0.0607526,0.05203,0.0506146,0.0340866,0.0581485,0.0432327,0.0512473,0.0871054,0.0421579,0.0839529,0.0630328,0.0551547,0.0462653,0.0548044,0.0590784,0.0612073
0.121,0.0525128,0.045011,0.0423749,0.0618576,0.074628,0.0371292,0.0378195,0.0852744,0.066572,0.0912772,0.0874469,0.059122,0.0508429,0.0636545,0.0593835,0.0578503
0.122,0.0503766,0.0730872,0.0722821,0.0771164,0.0740176,0.01241,0.0582663,0.0993124,0.0494821,0.0775442,0.0380084,0.0530185,0.0410773,0.0535837,0.0419885,0.0633435
0.123,0.0564801,0.0563025,0.0747235,0.046904,0.0691348,0.0331619,0.0604025,0.0825278,0.0546701,0.0757132,0.0602863,0.0600375,0.0410773,0.0432077,0.05328,0.0425916
0.124,0.0610577,0.084989,0.0762494,0.0517868,0.0779849,0.0148514,0.0912253,0.0739828,0.0742014,0.0390921,0.0718829,0.0542392,0.0661017,0.0773874,0.0737268,0.0593762
0.125,0.068382,0.0608801,0.0558026,0.0548386,0.062421,0.0603226,0.113198,0.072457,0.0330026,0.0183401,0.0578448,0.0414218,0.0395514,0.0538889,0.0633508,0.0688367
0.126,0.0659406,0.0392126,0.0664838,0.0438522,0.0718814,0.0380447,0.0890891,0.0684897,0.0622995,0.0418387,0.085921,0.0585117,0.0551154,0.0612131,0.0822717,0.0404553
0.127,0.0439679,0.0355505,0.0692303,0.0523972,0.0792056,0.0581863,0.104043,0.077645,0.0708444,0.0134573,0.0663898,0.0716342,0.0444342,0.0880685,0.0554163,0.0563245
0.128,0.0509869,0.0129675,0.0735028,0.0575851,0.0727969,0.059407,0.103127,0.0681845,0.0793893,0.0305472,0.0837848,0.0682773,0.0377203,0.0474802,0.00963989,0.0587659
0.129,0.0540387,0.0251746,0.0463422,0.0502609,0.0581485,0.0432327,0.0613181,0.0733725,0.0452097,0.050994,0.0639484,0.0698032,0.0398566,0.074946,0.0590784,0.0505261
0.13,0.0473248,0.0456213,0.0451215,0.0697922,0.0785953,0.0630691,0.0268332,0.0617758,0.058027,0.0220023,0.0608966,0.0600375,0.0606085,0.0636545,0.0682336,0.0654797
0.131,0.0628888,0.0331091,0.0771649,0.0801682,0.0663882,0.0569656,-0.0198587,0.0599448,0.0726755,0.0439749,0.0752399,0.0557651,0.0499274,0.0606027,0.0429041,0.0682263
0.132,0.0470197,0.0321936,0.0625165,0.0563644,0.0486881,0.0429276,-0.0296243,0.0752036,0.0293405,0.0403128,0.0541827,0.0517978,0.0639655,0.069758,0.0450403,0.0776868
0.133,0.0757062,0.0236487,0.0768597,0.0621628,0.0743228,0.042012,-0.0232156,0.0819174,0.0714548,0.0555716,0.0694415,0.0652255,0.0758673,0.0544992,0.0404626,0.0462537
0.134,0.0494611,0.0663733,0.0652631,0.0441574,0.0554019,0.0624588,-0.00582062,0.0694052,0.0595529,0.058013,0.0645587,0.0542392,0.0380255,0.0706735,0.0371057,0.0789075
0.135,0.0589215,0.0627112,0.0335248,0.034697,0.0776797,0.0706985,0.0329367,0.0755087,0.0528391,0.0995169,0.0798175,0.053934,0.0548102,0.0615182,0.0651819,0.0618176
0.136,0.0619733,0.0874304,0.0594647,0.0478195,0.0776797,0.0465897,0.0738303,0.0892416,0.0528391,0.0854788,0.068526,0.0511874,0.0432135,0.0578561,0.0593835,0.0599866
0.137,0.0772321,0.0700354,0.0609906,0.0536179,0.103009,0.0508621,0.0875632,0.0727621,0.0571115,0.0589285,0.0346515,0.0398959,0.0487067,0.0474802,0.0621301,0.0584607
0.138,0.0461041,0.0581335,0.0658734,0.0453781,0.0700504,0.0652054,0.0683371,0.0489584,0.0644357,0.0387869,0.0612018,0.0508823,0.0477911,0.0630441,0.041073,0.0743298
0.139,0.0549542,0.0599646,0.0579388,0.0527023,0.0782901,0.0990799,0.0790183,0.0791708,0.0702341,0.0860892,0.0660846,0.0530185,0.0496222,0.0850168,0.0612146,0.0789075
0.14,0.0763165,0.062406,0.0698407,0.0667404,0.079816,0.0764969,0.0610129,0.0694052,0.0555856,0.03543,0.0798175,0.0408115,0.0621344,0.0679269,0.061825,0.0584607
0.141,0.0421368,0.050199,0.063432,0.0374435,0.0621158,0.0499466,0.0372092,0.0806967,0.0677927,0.0427542,0.0370929,0.0475253,0.0523688,0.0804392,0.0386316,0.0905041
0.142,0.0485455,0.0654578,0.0692303,0.0508713,0.0859195,0.0682571,0.0655905,0.0864951,0.0714548,0.0393973,0.0630328,0.0502719,0.0581671,0.0911203,0.0496179,0.0786023
0.143,0.054649,0.0331091,0.0579388,0.0438522,0.0889712,0.0618485,0.0652853,0.0770346,0.0540598,0.0842581,0.0267169,0.048746,0.026734,0.0514474,0.0474817,0.0718884
0.144,0.0525128,0.0361609,0.0585492,0.0420212,0.0721866,0.0764969,0.0738303,0.063912,0.0525339,0.0708304,0.0340411,0.0484409,0.0593878,0.0618234,0.0429041,0.0853162
0.145,0.0366437,0.034635,0.063432,0.059111,0.105146,0.0710037,0.071694,0.0779501,0.0616891,0.0732718,0.0682208,0.0691928,0.0502325,0.0529733,0.0831873,0.103322
0.146,0.058006,0.0447058,0.0750287,0.0603317,0.0673038,0.0789383,0.0488058,0.079476,0.063215,0.092803,0.0724933,0.0545444,0.0642706,0.0554147,0.0538904,0.103627
0.147,0.0534283,-0.0126672,0.0677045,0.0380539,0.0636417,0.110066,0.0530783,0.0651328,0.0403268,0.0723563,0.0721881,0.0807895,0.0740363,0.0636545,0.0502283,0.0932507
0.148,0.0634991,-0.0160242,0.0521405,0.0728439,0.0770694,0.115254,0.0390402,0.0727621,0.0528391,0.0647269,0.0779864,0.0698032,0.0636603,0.0532785,0.0502283,0.106373
0.149,0.0619733,0.00869507,0.0490887,0.0490402,0.074628,0.0896194,0.0454489,0.096871,0.0674875,0.0519095,0.05815,0.0530185,0.0694586,0.0487009,0.0541956,0.0679211
0.15,0.0427472,-0.0163293,0.0496991,0.0743698,0.0706607,0.0838211,0.0332419,0.0901572,0.0449045,0.0561819,0.0517413,0.0789584,0.0670172,0.059382,0.041073,0.0969128
0.151,0.0552594,0.0108313,0.0506146,0.0350021,0.0749332,0.0838211,0.0591818,0.109688,0.0540598,0.0567923,0.0621173,0.0514926,0.0572516,0.0621286,0.0520593,0.103322
