Time,EMGs.RTibialisA,EMGs.2,EMGs.3,EMGs.4,EMGs.5,EMGs.6,EMGs.7,EMGs.8,EMGs.9,EMGs.10,EMGs.11,EMGs.12,EMGs.13,EMGs.14,EMGs.15,EMGs.16
0.14,0.0711285,0.0532507,0.0597699,0.0697922,0.0459415,0.0758865,0.0155417,0.046517,0.0415475,0.0339041,0.0468585,0.0560703,0.0642706,0.06457,0.0419885,0.0685315
0.141,0.065025,0.0480627,0.0673993,0.0505661,0.0496036,0.0414017,0.0262228,0.0584189,0.0455148,0.0403128,0.0422809,0.0267734,0.0593878,0.0548044,0.0660974,0.079823
0.142,0.0711285,0.045011,0.0414594,0.0600265,0.0688296,0.0456741,0.052468,0.0346152,0.0519235,0.0564871,0.0624225,0.0414218,0.0758673,0.0810495,0.0737268,0.0660901
0.143,0.0671613,0.0483679,0.0390179,0.0627731,0.0554019,0.0618485,0.0344626,0.0633017,0.0531442,0.0552664,0.0618121,0.0344028,0.0694586,0.0642648,0.0477869,0.0578503
0.144,0.0723492,0.0538611,0.0573285,0.0356125,0.0239688,0.0587967,0.0539938,0.044686,0.0449045,0.0519095,0.05815,0.0612582,0.0737311,0.0377145,0.0505334,0.0712781
0.145,0.0540387,0.0456213,0.073808,0.0700973,0.0410587,0.0481155,0.0454489,0.0559775,0.0488718,0.107451,0.0651691,0.0600375,0.0715948,0.0444284,0.068844,0.09203
0.146,0.0531232,0.0804114,0.0689252,0.076506,0.0453311,0.0618485,0.0582663,0.0437704,0.0763376,0.0989066,0.0483844,0.0459995,0.0279547,0.0795236,0.0444299,0.0660901
0.147,0.0540387,0.0697302,0.0561078,0.0716232,0.041669,0.0520828,0.0643698,0.0581137,0.0726755,0.0506888,0.0651691,0.0545444,0.0557257,0.0441232,0.023678,0.0578503
0.148,0.0299298,0.0703406,0.0701459,0.0685715,0.0300723,0.0526932,0.0253073,0.0416342,0.0525339,0.0613699,0.0621173,0.0597324,0.0529791,0.0755563,0.0413782,0.067616
0.149,0.0512921,0.0563025,0.0628217,0.0691818,0.0431949,0.0710037,0.0576559,0.0486533,0.0534494,0.0635062,0.0517413,0.0609531,0.0419928,0.0639597,0.0450403,0.0697522
