Time,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s
1.675,9.90521,-1.5971,1.8144,-0.351192,-0.0964328,0.0661628,-0.842972,-11.0246,-1.39737,0.0406327,-0.231327,0.641363,-4.58618,13.0958,0.436504,-0.0803422,0.285872,3.40566,9.91134,-2.3608,7.89415,-0.071245,1.58992,1.53939,-1.21069,7.33821,-0.5558,0.656864,0.0414365,0.232938,4.12835,0.639668,9.81187,-0.215075,-1.12629,0.166432,-0.794954,-10.8727,-1.30243,0.0132304,0.118117,0.485276
1.676,9.89843,-1.59153,1.80195,-0.340986,-0.099662,0.0613648,-0.836984,-11.0266,-1.38875,0.0409235,-0.234712,0.646516,-4.65637,13.0789,0.416819,-0.0846649,0.287511,3.39601,10.0261,-2.3681,7.84763,-0.0613733,1.56805,1.5359,-1.19823,7.34294,-0.560729,0.662829,0.0366056,0.22164,4.13537,0.634966,9.81007,-0.211829,-1.13884,0.16741,-0.757707,-10.8722,-1.28458,0.0134667,0.114127,0.48402
1.677,9.8911,-1.58573,1.78927,-0.330624,-0.102876,0.0565581,-0.830688,-11.0285,-1.38006,0.0411992,-0.237989,0.651769,-4.72757,13.0612,0.395895,-0.0889684,0.289325,3.38606,10.144,-2.37698,7.80081,-0.0513169,1.54687,1.53238,-1.18405,7.34981,-0.565696,0.668955,0.0322938,0.210708,4.14241,0.630496,9.80816,-0.208691,-1.15142,0.168369,-0.719883,-10.8721,-1.26619,0.0137636,0.110038,0.482684
1.678,9.88332,-1.5797,1.77639,-0.320107,-0.106073,0.0517335,-0.824089,-11.0305,-1.37132,0.0414603,-0.241156,0.657124,-4.79984,13.0427,0.373775,-0.093254,0.291325,3.37582,10.2647,-2.38731,7.75361,-0.0410847,1.5264,1.52886,-1.16804,7.35896,-0.570764,0.675241,0.0285161,0.200171,4.1495,0.62624,9.80616,-0.205655,-1.16402,0.169312,-0.681502,-10.8722,-1.24734,0.0141263,0.105849,0.481272
1.679,9.87518,-1.57346,1.76333,-0.309432,-0.10925,0.0468806,-0.817199,-11.0323,-1.36254,0.0417075,-0.244215,0.662582,-4.87318,13.0234,0.350499,-0.0975227,0.293521,3.36529,10.3883,-2.39893,7.70595,-0.0306863,1.50667,1.52535,-1.15007,7.37049,-0.576,0.681683,0.0252873,0.190057,4.15666,0.622167,9.80408,-0.202713,-1.17666,0.170245,-0.642574,-10.8726,-1.22817,0.0145585,0.101561,0.479788
1.68,9.86681,-1.56701,1.75012,-0.298597,-0.112405,0.0419884,-0.810029,-11.034,-1.35373,0.0419417,-0.247164,0.668146,-4.94763,13.0034,0.326102,-0.101776,0.295924,3.35445,10.5145,-2.4117,7.65772,-0.0201307,1.48773,1.52186,-1.13,7.38451,-0.581469,0.688281,0.0226232,0.180393,4.16393,0.618243,9.80192,-0.199861,-1.18932,0.171173,-0.603108,-10.873,-1.2088,0.0150642,0.0971733,0.478235
1.681,9.85829,-1.5604,1.73678,-0.287602,-0.115536,0.0370492,-0.802607,-11.0355,-1.34489,0.0421635,-0.250006,0.673818,-5.02321,12.9826,0.300634,-0.106013,0.298546,3.34331,10.6432,-2.42546,7.60883,-0.00942733,1.46958,1.51843,-1.10772,7.40111,-0.587218,0.695031,0.0205394,0.171208,4.17131,0.614427,9.79971,-0.197092,-1.20201,0.172098,-0.563132,-10.8735,-1.18933,0.0156455,0.0926887,0.47662
1.682,9.84969,-1.55369,1.72334,-0.276453,-0.118643,0.0320609,-0.794996,-11.0367,-1.33606,0.0423738,-0.252747,0.679601,-5.09989,12.9611,0.274172,-0.110236,0.301398,3.33187,10.7741,-2.43997,7.5592,0.00141379,1.45227,1.51507,-1.08313,7.42032,-0.593258,0.70193,0.0190499,0.162524,4.17877,0.610651,9.79746,-0.194401,-1.21472,0.17302,-0.522722,-10.874,-1.16982,0.0163006,0.0881157,0.474948
1.683,9.84108,-1.54701,1.70984,-0.265158,-0.121728,0.0270245,-0.787278,-11.0376,-1.32725,0.0425733,-0.255396,0.685497,-5.17764,12.939,0.246808,-0.114443,0.30449,3.32013,10.9071,-2.455,7.50873,0.0123823,1.43581,1.51179,-1.05614,7.44213,-0.599582,0.708974,0.0181683,0.154361,4.18626,0.606839,9.7952,-0.191783,-1.22746,0.173939,-0.481972,-10.8744,-1.15031,0.017026,0.083465,0.473227
1.684,9.83251,-1.54046,1.69632,-0.253723,-0.124791,0.0219408,-0.779534,-11.0383,-1.31848,0.0427628,-0.257962,0.69151,-5.25643,12.9163,0.218631,-0.118633,0.307833,3.30809,11.042,-2.47028,7.45733,0.0234681,1.42022,1.50863,-1.02667,7.46654,-0.606181,0.71616,0.0179096,0.14674,4.19371,0.602914,9.79293,-0.189232,-1.24022,0.174853,-0.440977,-10.8748,-1.13085,0.017818,0.0787475,0.471466
1.685,9.82403,-1.53414,1.68281,-0.242157,-0.127832,0.0168108,-0.771841,-11.0387,-1.30976,0.0429433,-0.260453,0.697644,-5.33622,12.8932,0.189729,-0.122807,0.311436,3.29576,11.1785,-2.48558,7.40491,0.0346619,1.40551,1.5056,-0.994626,7.49355,-0.61305,0.723483,0.0182883,0.139684,4.20107,0.59881,9.79068,-0.186745,-1.25301,0.17576,-0.399827,-10.8752,-1.11144,0.0186726,0.0739752,0.469671
1.686,9.81564,-1.52807,1.66934,-0.230468,-0.13085,0.0116367,-0.764267,-11.0389,-1.3011,0.0431158,-0.262877,0.703898,-5.41692,12.8697,0.160198,-0.126962,0.315302,3.28314,11.3164,-2.50066,7.35137,0.0459561,1.39172,1.50272,-0.959962,7.52317,-0.620187,0.730939,0.0193143,0.133207,4.20831,0.594496,9.78844,-0.184316,-1.26583,0.176657,-0.358604,-10.8755,-1.09209,0.0195833,0.0691641,0.467845
1.687,9.80734,-1.52219,1.65596,-0.218669,-0.133839,0.00642185,-0.756871,-11.0389,-1.2925,0.0432818,-0.26524,0.71027,-5.49843,12.846,0.130134,-0.131097,0.319427,3.27022,11.4554,-2.51527,7.29662,0.0573446,1.37884,1.49997,-0.922648,7.5554,-0.627592,0.738522,0.0209942,0.127325,4.21538,0.589974,9.78619,-0.181939,-1.27869,0.177535,-0.31738,-10.8757,-1.07271,0.0205417,0.0643336,0.465989
1.688,9.79909,-1.51646,1.64269,-0.206772,-0.136797,0.00116959,-0.749709,-11.0388,-1.28394,0.0434427,-0.267549,0.716758,-5.58062,12.822,0.0996343,-0.135209,0.323809,3.257,11.5953,-2.52918,7.24054,0.0688218,1.36687,1.49736,-0.882661,7.59025,-0.635266,0.746224,0.0233341,0.122049,4.22226,0.585252,9.78394,-0.179608,-1.29158,0.178387,-0.276226,-10.8757,-1.05324,0.0215388,0.0595044,0.464101
1.689,9.79086,-1.51081,1.62956,-0.194788,-0.139718,-0.00411661,-0.742838,-11.0387,-1.27543,0.0436,-0.269809,0.723359,-5.66337,12.7978,0.0687961,-0.139297,0.328441,3.24349,11.7358,-2.54217,7.18304,0.0803823,1.35584,1.49488,-0.839974,7.62771,-0.643208,0.75404,0.0263413,0.117392,4.22892,0.580343,9.78165,-0.177319,-1.30451,0.179205,-0.235211,-10.8754,-1.03359,0.0225657,0.0546965,0.462182
1.69,9.78264,-1.50517,1.61662,-0.182729,-0.1426,-0.00943281,-0.736302,-11.0386,-1.26695,0.0437548,-0.272027,0.730073,-5.74655,12.7736,0.0377012,-0.143358,0.33332,3.22967,11.8766,-2.55402,7.124,0.092017,1.34572,1.49253,-0.794576,7.66777,-0.651393,0.761955,0.0300202,0.113363,4.23536,0.575263,9.77931,-0.175064,-1.31749,0.179982,-0.194379,-10.8748,-1.01373,0.0236137,0.0499247,0.46023
1.691,9.77443,-1.4995,1.60389,-0.170611,-0.145447,-0.0147741,-0.730123,-11.0386,-1.25851,0.0439078,-0.274201,0.736896,-5.83002,12.7493,0.00640987,-0.147393,0.338438,3.21555,12.0173,-2.56461,7.06331,0.103711,1.33651,1.49028,-0.746486,7.71039,-0.65975,0.769941,0.0343695,0.109962,4.24165,0.570046,9.77691,-0.17284,-1.33052,0.180716,-0.153738,-10.8741,-0.993667,0.0246737,0.0451942,0.458248
1.692,9.76624,-1.49373,1.59142,-0.15845,-0.148264,-0.0201351,-0.724313,-11.0386,-1.25013,0.0440595,-0.276331,0.743828,-5.91364,12.7252,-0.025028,-0.151403,0.343787,3.20113,12.1573,-2.57381,7.00086,0.115448,1.32817,1.48812,-0.695733,7.7555,-0.668191,0.777964,0.0393859,0.107185,4.24788,0.564728,9.77442,-0.170639,-1.34359,0.181402,-0.113274,-10.8731,-0.97346,0.0257369,0.040506,0.456236
1.693,9.75809,-1.48781,1.57923,-0.14626,-0.151057,-0.0255106,-0.718886,-11.0387,-1.24179,0.0442103,-0.278416,0.750868,-5.99725,12.7011,-0.056563,-0.155388,0.34936,3.18639,12.2963,-2.5815,6.93653,0.127209,1.32068,1.48603,-0.642342,7.80303,-0.676625,0.78599,0.0450677,0.105028,4.25414,0.559349,9.77184,-0.168457,-1.35673,0.182038,-0.072976,-10.872,-0.953153,0.0267945,0.0358613,0.454196
1.694,9.74999,-1.4817,1.56737,-0.134058,-0.153829,-0.0308954,-0.713836,-11.0389,-1.23352,0.0443593,-0.280456,0.758014,-6.08072,12.6773,-0.0881431,-0.15935,0.355148,3.17134,12.4338,-2.58758,6.87021,0.138978,1.314,1.484,-0.586348,7.85293,-0.684948,0.793988,0.0514113,0.103487,4.26052,0.553948,9.76915,-0.16629,-1.36991,0.182622,-0.0328399,-10.8709,-0.932788,0.027839,0.0312615,0.452128
1.695,9.74197,-1.47538,1.55584,-0.121861,-0.156585,-0.0362844,-0.709101,-11.0391,-1.2253,0.0445029,-0.282446,0.765265,-6.16393,12.6537,-0.119709,-0.16329,0.361143,3.15598,12.5695,-2.59201,6.80181,0.150738,1.3081,1.48198,-0.527825,7.90505,-0.69302,0.801927,0.0584061,0.102554,4.26711,0.548572,9.76634,-0.164136,-1.38316,0.183157,0.00712379,-10.8696,-0.912392,0.0288664,0.0267091,0.450032
1.696,9.73403,-1.46889,1.54466,-0.109688,-0.159324,-0.0416727,-0.704579,-11.0392,-1.21714,0.0446348,-0.284386,0.772619,-6.24677,12.6304,-0.151198,-0.167211,0.367335,3.1403,12.7031,-2.59477,6.73129,0.162471,1.30293,1.47995,-0.466878,7.95926,-0.700673,0.809781,0.0660363,0.102214,4.27395,0.543273,9.76338,-0.161998,-1.39645,0.183645,0.0468914,-10.8682,-0.891979,0.0298756,0.0222072,0.447904
1.697,9.72619,-1.46227,1.53385,-0.0975573,-0.162048,-0.0470556,-0.700158,-11.0392,-1.209,0.0447484,-0.28627,0.780074,-6.32916,12.6075,-0.182542,-0.171116,0.373715,3.12431,12.8343,-2.59585,6.65858,0.17416,1.29844,1.47788,-0.403616,8.0154,-0.707729,0.817524,0.0742858,0.102454,4.28113,0.538106,9.76027,-0.159879,-1.4098,0.184093,0.0864357,-10.8665,-0.871564,0.0308661,0.0177591,0.445742
1.698,9.71848,-1.45553,1.52341,-0.085488,-0.164755,-0.0524278,-0.695727,-11.039,-1.2009,0.044837,-0.288095,0.787629,-6.41098,12.5848,-0.213677,-0.175007,0.380272,3.10801,12.963,-2.59525,6.58363,0.185787,1.2946,1.47573,-0.338139,8.07332,-0.714016,0.825131,0.0831384,0.103261,4.28869,0.533119,9.75699,-0.157781,-1.4232,0.184504,0.125729,-10.8647,-0.851157,0.0318374,0.0133682,0.443543
1.699,9.71089,-1.44868,1.51336,-0.0734995,-0.167449,-0.0577828,-0.691204,-11.0386,-1.19278,0.0448958,-0.28986,0.79528,-6.49219,12.5625,-0.244552,-0.178887,0.386995,3.0914,13.0888,-2.59297,6.5064,0.197338,1.29134,1.47347,-0.270533,8.13291,-0.719387,0.832579,0.0925699,0.104623,4.29668,0.528337,9.75351,-0.155706,-1.43664,0.184883,0.164744,-10.8624,-0.830772,0.0327885,0.00903689,0.441304
1.7,9.70342,-1.44168,1.5037,-0.0616116,-0.170132,-0.0631119,-0.686541,-11.038,-1.1846,0.0449225,-0.291561,0.803026,-6.57276,12.5405,-0.275131,-0.182754,0.393872,3.07448,13.2115,-2.58903,6.42692,0.208803,1.28862,1.47108,-0.200867,8.19412,-0.723742,0.839849,0.102544,0.106522,4.30511,0.523747,9.74979,-0.153654,-1.45012,0.185235,0.203454,-10.8599,-0.810419,0.0337181,0.00476626,0.439025
1.701,9.69607,-1.43447,1.49444,-0.0498444,-0.172808,-0.0684054,-0.681702,-11.0372,-1.1763,0.0449156,-0.293197,0.810863,-6.6527,12.5186,-0.305385,-0.186607,0.400888,3.05726,13.3308,-2.58346,6.34519,0.220171,1.28636,1.46852,-0.129198,8.2569,-0.726992,0.846924,0.113021,0.108942,4.31398,0.519321,9.74579,-0.151627,-1.46364,0.185564,0.241831,-10.857,-0.790109,0.0346245,0.00055687,0.436705
1.702,9.68884,-1.42699,1.4856,-0.0382184,-0.17548,-0.0736534,-0.676657,-11.0362,-1.16781,0.0448738,-0.294767,0.818787,-6.73203,12.497,-0.335286,-0.190445,0.40803,3.03974,13.4466,-2.57626,6.26124,0.231433,1.28453,1.46575,-0.0555787,8.32124,-0.729049,0.853786,0.12396,0.111869,4.32329,0.515031,9.74145,-0.149625,-1.47718,0.185874,0.279848,-10.8538,-0.769852,0.0355061,-0.00359058,0.434345
1.703,9.68172,-1.41919,1.4772,-0.0267523,-0.178151,-0.0788486,-0.671371,-11.035,-1.15906,0.0447966,-0.296266,0.826796,-6.81076,12.4754,-0.364801,-0.194266,0.415284,3.02191,13.5585,-2.56745,6.17508,0.242581,1.28305,1.46277,0.0199363,8.38707,-0.729853,0.860421,0.135322,0.115284,4.33301,0.510846,9.73675,-0.147647,-1.49076,0.186168,0.317481,-10.8501,-0.749667,0.0363622,-0.00767731,0.431944
1.704,9.67474,-1.41108,1.46924,-0.0154612,-0.180822,-0.0839885,-0.665813,-11.0337,-1.15004,0.0446865,-0.297689,0.83489,-6.88898,12.4537,-0.393895,-0.198066,0.422633,3.00378,13.6665,-2.55707,6.08675,0.253607,1.28188,1.45954,0.0972843,8.45426,-0.72941,0.866814,0.147064,0.119168,4.34309,0.506725,9.73167,-0.145694,-1.50435,0.186445,0.354711,-10.8462,-0.729584,0.0371945,-0.0117092,0.429503
1.705,9.66792,-1.4027,1.46175,-0.00435735,-0.183494,-0.0890747,-0.659955,-11.0323,-1.1407,0.0445477,-0.299029,0.843067,-6.96681,12.432,-0.422525,-0.201841,0.430061,2.98534,13.7704,-2.54513,5.99628,0.264509,1.28095,1.45605,0.176398,8.52264,-0.72777,0.872956,0.159143,0.123494,4.35341,0.502621,9.72624,-0.143765,-1.51796,0.186701,0.391527,-10.8419,-0.709643,0.0380062,-0.0156951,0.427025
1.706,9.66131,-1.39411,1.45475,0.00654712,-0.186164,-0.0941088,-0.653766,-11.0309,-1.13104,0.0443846,-0.300279,0.85133,-7.04437,12.41,-0.450652,-0.205586,0.437552,2.96659,13.8702,-2.53166,5.9037,0.275282,1.28023,1.45228,0.257212,8.59202,-0.724992,0.878837,0.171514,0.128241,4.36389,0.498487,9.72048,-0.141859,-1.53158,0.186933,0.427918,-10.8372,-0.689889,0.0388011,-0.0196446,0.424509
1.707,9.65493,-1.38534,1.44828,0.01724,-0.188834,-0.0990921,-0.64722,-11.0294,-1.12103,0.044201,-0.30143,0.859676,-7.12178,12.3877,-0.478231,-0.209295,0.445088,2.94752,13.9657,-2.51668,5.80904,0.285922,1.27964,1.44822,0.339664,8.66223,-0.721125,0.884445,0.184136,0.133384,4.37441,0.49428,9.71442,-0.139976,-1.54522,0.187136,0.463872,-10.8323,-0.670359,0.0395829,-0.0235673,0.421959
1.708,9.6488,-1.3764,1.44232,0.0277108,-0.191501,-0.104023,-0.640312,-11.028,-1.1107,0.0439983,-0.302477,0.868108,-7.19918,12.365,-0.505225,-0.212966,0.452654,2.92813,14.057,-2.50021,5.71233,0.296429,1.27916,1.44387,0.423697,8.73315,-0.716201,0.889766,0.196971,0.138901,4.38489,0.489984,9.70812,-0.138118,-1.55886,0.187309,0.499386,-10.8272,-0.651066,0.0403575,-0.0274744,0.419378
1.709,9.64293,-1.36726,1.43686,0.0379508,-0.194164,-0.108896,-0.633059,-11.0266,-1.10008,0.0437746,-0.303416,0.876623,-7.2767,12.3418,-0.531597,-0.216597,0.460234,2.90841,14.1441,-2.48228,5.61364,0.306803,1.27872,1.4392,0.509253,8.80469,-0.710223,0.894779,0.209987,0.144774,4.39523,0.485618,9.70164,-0.136288,-1.5725,0.187448,0.534465,-10.8217,-0.631994,0.0411332,-0.0313787,0.416769
1.71,9.63731,-1.35787,1.43188,0.047952,-0.196822,-0.113705,-0.625487,-11.0252,-1.08925,0.043527,-0.304243,0.88522,-7.35447,12.3179,-0.557313,-0.220186,0.467814,2.88836,14.2272,-2.46292,5.51301,0.317048,1.2783,1.43423,0.59628,8.87681,-0.703185,0.899464,0.223153,0.150982,4.40535,0.481209,9.69507,-0.134491,-1.58615,0.187553,0.569115,-10.8159,-0.613118,0.0419191,-0.0352937,0.414138
1.711,9.63194,-1.34819,1.42735,0.0577057,-0.199473,-0.118444,-0.617624,-11.0238,-1.07825,0.0432521,-0.304956,0.893897,-7.43261,12.2934,-0.582338,-0.22373,0.475378,2.86797,14.3063,-2.44216,5.41051,0.327167,1.27785,1.42896,0.684726,8.94944,-0.695078,0.903798,0.236441,0.157508,4.41517,0.476787,9.68851,-0.132734,-1.59981,0.187623,0.603345,-10.8099,-0.594409,0.0427244,-0.039233,0.411492
1.712,9.62681,-1.33819,1.42323,0.0672032,-0.202115,-0.123105,-0.609501,-11.0225,-1.06714,0.0429484,-0.305552,0.902653,-7.51126,12.268,-0.606659,-0.227229,0.482913,2.84724,14.3816,-2.42002,5.30618,0.337159,1.27732,1.42337,0.774549,9.02256,-0.685898,0.907761,0.249821,0.164334,4.42462,0.472366,9.68202,-0.131021,-1.61347,0.187655,0.637159,-10.8034,-0.575861,0.0435543,-0.0432071,0.408833
1.713,9.62195,-1.32788,1.41952,0.0764364,-0.204748,-0.127684,-0.601158,-11.0212,-1.0559,0.0426167,-0.30603,0.911485,-7.59051,12.2418,-0.630316,-0.230677,0.490409,2.82615,14.4535,-2.39659,5.20012,0.34702,1.2767,1.41748,0.865708,9.09612,-0.67565,0.911332,0.263273,0.171444,4.43368,0.467929,9.67565,-0.129358,-1.62713,0.187647,0.670559,-10.7967,-0.557507,0.044406,-0.0472205,0.406164
1.714,9.61737,-1.31733,1.41618,0.0853972,-0.207373,-0.132175,-0.592646,-11.02,-1.0445,0.04226,-0.30639,0.920389,-7.67044,12.2146,-0.653379,-0.234069,0.497856,2.8047,14.5222,-2.37196,5.09243,0.356744,1.27595,1.41128,0.958171,9.17011,-0.664348,0.914494,0.276776,0.178825,4.44235,0.463441,9.66944,-0.127752,-1.64081,0.187593,0.703546,-10.7896,-0.539407,0.0452716,-0.0512735,0.403486
1.715,9.61311,-1.30656,1.41319,0.0940769,-0.209987,-0.136572,-0.584012,-11.019,-1.03291,0.041881,-0.306633,0.929361,-7.75115,12.1863,-0.675921,-0.237397,0.505247,2.78287,14.5882,-2.34622,4.98321,0.366323,1.27504,1.40479,1.05191,9.2445,-0.652003,0.917228,0.29031,0.186463,4.45062,0.458864,9.66341,-0.126209,-1.65449,0.18749,0.736119,-10.7823,-0.521622,0.046143,-0.0553664,0.400801
1.716,9.60919,-1.29563,1.41052,0.102468,-0.212591,-0.14087,-0.575303,-11.0183,-1.02109,0.041483,-0.306758,0.938398,-7.8327,12.1569,-0.698011,-0.240655,0.512573,2.76067,14.6518,-2.31946,4.87255,0.375748,1.27396,1.39799,1.14688,9.31926,-0.638608,0.919514,0.303855,0.194343,4.45851,0.454166,9.6576,-0.124736,-1.66818,0.187333,0.768272,-10.7747,-0.504202,0.0470134,-0.0594991,0.398108
1.717,9.60564,-1.28455,1.40817,0.110566,-0.215184,-0.145063,-0.566557,-11.0177,-1.00902,0.0410708,-0.306766,0.947496,-7.91515,12.1263,-0.719715,-0.243835,0.519825,2.73807,14.7135,-2.2918,4.76053,0.385006,1.27269,1.3909,1.24301,9.39437,-0.624107,0.921331,0.317397,0.202455,4.46602,0.449331,9.65203,-0.123334,-1.68188,0.187118,0.799986,-10.7669,-0.487168,0.0478805,-0.06367,0.395407
1.718,9.60251,-1.27328,1.40609,0.118373,-0.217761,-0.14915,-0.557804,-11.0174,-0.996726,0.0406504,-0.306658,0.956655,-7.99854,12.0944,-0.741091,-0.246923,0.526993,2.71508,14.7736,-2.26339,4.64723,0.394077,1.27121,1.38352,1.3402,9.46978,-0.608391,0.922656,0.33092,0.210788,4.47319,0.44436,9.64671,-0.122002,-1.6956,0.186842,0.831229,-10.7589,-0.4705,0.0487472,-0.0678757,0.392697
1.719,9.59983,-1.26181,1.40429,0.12589,-0.22032,-0.153126,-0.549073,-11.0173,-0.98421,0.0402287,-0.306434,0.965873,-8.08289,12.0611,-0.7622,-0.249907,0.53407,2.69168,14.8327,-2.23437,4.53271,0.402942,1.26952,1.37585,1.43833,9.54543,-0.59133,0.923467,0.34441,0.21933,4.48007,0.439265,9.64167,-0.120737,-1.70934,0.1865,0.861962,-10.7506,-0.45417,0.0496179,-0.0721123,0.389975
1.72,9.59767,-1.25011,1.40273,0.13312,-0.222858,-0.156988,-0.54039,-11.0173,-0.971488,0.0398124,-0.306095,0.975148,-8.16821,12.0265,-0.783098,-0.252774,0.541044,2.66787,14.8911,-2.20488,4.41704,0.411579,1.26762,1.36791,1.53727,9.62128,-0.57279,0.923738,0.357856,0.228073,4.4867,0.434052,9.63691,-0.119536,-1.7231,0.186089,0.892144,-10.7421,-0.438147,0.0504972,-0.0763762,0.38724
1.721,9.59604,-1.23815,1.4014,0.140062,-0.225369,-0.160734,-0.531791,-11.0174,-0.95857,0.0394075,-0.30564,0.984479,-8.25455,11.9904,-0.803837,-0.255511,0.547905,2.64363,14.9493,-2.17506,4.30027,0.419969,1.2655,1.35968,1.63692,9.69726,-0.55262,0.923447,0.371238,0.237007,4.49312,0.428724,9.63246,-0.118398,-1.73689,0.185605,0.921757,-10.7334,-0.422434,0.0513867,-0.0806596,0.38449
1.722,9.59492,-1.22596,1.40023,0.14672,-0.227847,-0.164367,-0.523329,-11.0177,-0.945458,0.039018,-0.305071,0.993864,-8.34193,11.9527,-0.824452,-0.258106,0.554639,2.61896,15.0076,-2.145,4.18239,0.428097,1.26316,1.35119,1.73717,9.77324,-0.530636,0.922576,0.384527,0.246126,4.49936,0.423271,9.62831,-0.117321,-1.75072,0.185047,0.950831,-10.7246,-0.407096,0.0522823,-0.0849473,0.381726
1.723,9.59428,-1.21356,1.39917,0.153094,-0.230281,-0.167889,-0.515063,-11.0182,-0.932148,0.0386474,-0.304389,1.0033,-8.43038,11.9134,-0.844976,-0.260547,0.561232,2.59385,15.0662,-2.11478,4.06339,0.435949,1.26064,1.34244,1.83793,9.84906,-0.506637,0.92111,0.39769,0.255423,4.50545,0.417677,9.62445,-0.116306,-1.76459,0.184414,0.979416,-10.7156,-0.392229,0.0531769,-0.0892198,0.378949
1.724,9.59408,-1.20098,1.39815,0.159183,-0.232663,-0.171305,-0.507055,-11.0189,-0.918636,0.0382991,-0.303593,1.01279,-8.51996,11.8725,-0.865437,-0.262822,0.567668,2.56831,15.1255,-2.08445,3.94325,0.443508,1.25793,1.33343,1.9391,9.92458,-0.480417,0.919031,0.410693,0.264892,4.51143,0.411924,9.62089,-0.115353,-1.77851,0.183704,1.00756,-10.7067,-0.37793,0.0540634,-0.0934579,0.376161
1.725,9.59428,-1.18825,1.3971,0.16499,-0.234984,-0.174618,-0.499356,-11.0199,-0.904927,0.0379757,-0.302683,1.02232,-8.61068,11.8297,-0.885866,-0.264919,0.573931,2.54231,15.1856,-2.0541,3.82194,0.450763,1.25505,1.32418,2.04057,9.99965,-0.451759,0.916319,0.423499,0.274525,4.51734,0.405994,9.61761,-0.114461,-1.79249,0.182917,1.03531,-10.6977,-0.364271,0.0549349,-0.0976449,0.373362
1.726,9.59485,-1.17537,1.39598,0.170519,-0.237234,-0.177829,-0.491995,-11.0213,-0.891047,0.0376768,-0.301659,1.0319,-8.70257,11.7852,-0.906292,-0.266825,0.580004,2.51586,15.2468,-2.02375,3.6994,0.457702,1.25201,1.31467,2.14223,10.0741,-0.420431,0.912948,0.436069,0.28431,4.52319,0.399861,9.61461,-0.113633,-1.80654,0.18205,1.0627,-10.6889,-0.351253,0.0557848,-0.101771,0.370551
1.727,9.59573,-1.16232,1.39475,0.175779,-0.239405,-0.180937,-0.48498,-11.023,-0.877046,0.0373998,-0.30052,1.04153,-8.79565,11.739,-0.926745,-0.268529,0.585865,2.48895,15.309,-1.99342,3.57555,0.464318,1.24883,1.30493,2.24391,10.1478,-0.386184,0.90889,0.448357,0.294228,4.52902,0.393493,9.61188,-0.11287,-1.82065,0.181103,1.08975,-10.6802,-0.338812,0.056607,-0.105833,0.367722
1.728,9.59689,-1.14908,1.39337,0.180777,-0.241485,-0.183943,-0.47831,-11.025,-0.862977,0.0371415,-0.299265,1.05121,-8.8899,11.6909,-0.947252,-0.270018,0.591492,2.46158,15.3722,-1.96313,3.45028,0.470603,1.24552,1.29495,2.34547,10.2206,-0.348758,0.904111,0.460317,0.304262,4.53484,0.386857,9.60941,-0.112173,-1.83483,0.180074,1.11647,-10.6715,-0.326861,0.0573954,-0.10983,0.364871
1.729,9.59828,-1.13565,1.3918,0.185522,-0.243467,-0.186845,-0.471986,-11.0274,-0.848895,0.0368984,-0.29789,1.06093,-8.98533,11.6412,-0.967844,-0.27128,0.596865,2.43375,15.4365,-1.93289,3.3235,0.47655,1.24211,1.28474,2.44674,10.2923,-0.307897,0.898577,0.471902,0.314391,4.54069,0.379922,9.60719,-0.111547,-1.84909,0.178959,1.14286,-10.6631,-0.31532,0.058144,-0.113761,0.361993
1.73,9.59989,-1.122,1.38999,0.190025,-0.245337,-0.189644,-0.466017,-11.0301,-0.834841,0.0366684,-0.296392,1.0707,-9.08191,11.5897,-0.98857,-0.272302,0.601961,2.40545,15.5018,-1.90271,3.19512,0.482152,1.2386,1.27429,2.54763,10.3628,-0.263432,0.892257,0.483073,0.324597,4.5466,0.372684,9.60521,-0.110991,-1.86344,0.177759,1.16891,-10.6547,-0.304125,0.0588497,-0.117622,0.359085
1.731,9.60174,-1.1081,1.38786,0.194301,-0.247081,-0.192341,-0.460415,-11.0333,-0.820839,0.0364511,-0.294767,1.08052,-9.1795,11.5366,-1.00951,-0.273069,0.606757,2.37667,15.5677,-1.87261,3.06509,0.487405,1.23499,1.26362,2.64807,10.4319,-0.215353,0.885128,0.493803,0.334861,4.55265,0.365191,9.60341,-0.110509,-1.87787,0.176471,1.19452,-10.6466,-0.293246,0.0595135,-0.121408,0.356148
