Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.011,9.66514,1.34765,1.22851,0.143222,-0.0109982,-0.038651,0.182043,-10.0001,-0.362073,-0.0555119,0.0195023,-0.000418418,-1.39251,9.671,-0.605825,-0.0113375,0.0346772,-0.0125973,5.05427,-2.50668,8.06231,-0.0103181,0.00912184,-0.00169124,-2.63652,9.52557,-1.29391,-0.0101666,0.0732842,-0.02959,4.11819,0.896678,9.14977,-0.0184953,0.0020388,0.0149663,-1.58916,-10.0302,-0.68855,-0.0230403,-0.0542815,0.00529375
0.012,9.66167,1.3483,1.23064,0.143153,-0.0115092,-0.0385063,0.181005,-9.99385,-0.360297,-0.0556383,0.0192254,-0.000507823,-1.39454,9.66739,-0.607102,-0.0112204,0.0347019,-0.0128182,5.04972,-2.50295,8.05714,-0.010178,0.00913203,-0.00173818,-2.63443,9.5212,-1.29114,-0.00996193,0.0734935,-0.0296052,4.11753,0.896589,9.14775,-0.0183536,0.00192132,0.0150152,-1.58946,-10.0211,-0.685129,-0.02288,-0.054218,0.00519255
0.013,9.65844,1.34902,1.23251,0.143102,-0.0120394,-0.0383685,0.180145,-9.98773,-0.358794,-0.0557604,0.0189545,-0.000599534,-1.39656,9.66394,-0.608321,-0.0111236,0.0347129,-0.0130311,5.0454,-2.49937,8.05231,-0.0100328,0.00913679,-0.00178961,-2.63256,9.51716,-1.28852,-0.00977149,0.0736876,-0.0296205,4.11675,0.896602,9.14576,-0.0182239,0.00180255,0.0150608,-1.58981,-10.0124,-0.681732,-0.0227205,-0.0541721,0.0050808
0.014,9.65546,1.34978,1.23411,0.143073,-0.0125842,-0.0382379,0.179417,-9.98173,-0.357555,-0.0558788,0.0186907,-0.000694672,-1.39854,9.66061,-0.609483,-0.011047,0.0347085,-0.0132341,5.04133,-2.49593,8.04776,-0.00988233,0.00913875,-0.00184249,-2.63087,9.5134,-1.28601,-0.00959488,0.0738661,-0.0296327,4.11581,0.89671,9.14376,-0.0181061,0.00168442,0.0151049,-1.5902,-10.0043,-0.678393,-0.0225603,-0.0541475,0.00495823
0.015,9.65271,1.35059,1.23546,0.143067,-0.0131386,-0.0381138,0.178778,-9.97583,-0.35657,-0.0559933,0.0184345,-0.000792097,-1.40049,9.65736,-0.610565,-0.010988,0.0346887,-0.0134259,5.0375,-2.49262,8.04348,-0.00972843,0.00914038,-0.00189643,-2.62934,9.50988,-1.28362,-0.00943281,0.0740282,-0.0296392,4.11471,0.896901,9.14178,-0.0179984,0.0015674,0.0151474,-1.59063,-9.99669,-0.675134,-0.0223981,-0.0541478,0.00482718
0.016,9.65021,1.35147,1.23659,0.143085,-0.0136973,-0.037994,0.178186,-9.97004,-0.355832,-0.0561031,0.0181852,-0.000888865,-1.40241,9.6542,-0.611522,-0.0109421,0.0346543,-0.0136064,5.03391,-2.48944,8.03944,-0.00957424,0.00914403,-0.00195316,-2.62794,9.50652,-1.28131,-0.00928693,0.0741731,-0.0296388,4.11346,0.897161,9.13983,-0.0178976,0.00145076,0.0151865,-1.5911,-9.98958,-0.671976,-0.0222327,-0.0541763,0.00469205
0.017,9.64797,1.35245,1.23754,0.143131,-0.0142549,-0.0378767,0.1776,-9.96439,-0.355332,-0.0562076,0.0179423,-0.000981578,-1.40431,9.65111,-0.612304,-0.0109041,0.0346064,-0.0137755,5.03054,-2.48637,8.0356,-0.00942326,0.00915201,-0.00201495,-2.62665,9.50329,-1.27908,-0.00915915,0.0742997,-0.0296301,4.11211,0.897475,9.13796,-0.0178002,0.00133351,0.0152199,-1.59161,-9.98291,-0.668937,-0.0220634,-0.0542363,0.00455776
0.018,9.64599,1.35354,1.23836,0.143204,-0.0148065,-0.0377596,0.176979,-9.95889,-0.355059,-0.056306,0.0177051,-0.00106701,-1.40618,9.64809,-0.612866,-0.0108692,0.0345459,-0.0139331,5.0274,-2.4834,8.03194,-0.00927883,0.00916648,-0.0020836,-2.62543,9.50012,-1.27689,-0.00905118,0.0744071,-0.0296121,4.11068,0.89783,9.13618,-0.0177029,0.00121474,0.0152458,-1.59217,-9.97664,-0.666031,-0.0218892,-0.0543311,0.00442878
0.019,9.64426,1.35477,1.23907,0.143307,-0.0153487,-0.0376413,0.176294,-9.95357,-0.354976,-0.0563981,0.0174733,-0.0011429,-1.40803,9.64513,-0.613178,-0.010834,0.0344723,-0.0140796,5.02446,-2.48055,8.02844,-0.00914336,0.00918874,-0.00215839,-2.62429,9.49699,-1.27476,-0.00896347,0.0744953,-0.0295853,4.1092,0.898203,9.13452,-0.0176037,0.001094,0.0152638,-1.59275,-9.97071,-0.663275,-0.0217098,-0.0544637,0.00430704
0.02,9.64274,1.35612,1.23972,0.143442,-0.0158811,-0.0375211,0.175527,-9.94846,-0.355013,-0.0564844,0.0172465,-0.00120841,-1.40986,9.64223,-0.613237,-0.0107967,0.0343831,-0.014216,5.02169,-2.47782,8.02506,-0.0090179,0.00921876,-0.00223488,-2.6232,9.49393,-1.27269,-0.00889463,0.0745661,-0.0295519,4.10769,0.898561,9.13296,-0.0175033,0.00097158,0.0152761,-1.59334,-9.96509,-0.660675,-0.0215256,-0.0546368,0.00419076
0.021,9.64138,1.35756,1.24033,0.143609,-0.0164039,-0.0373987,0.174668,-9.94358,-0.355083,-0.0565656,0.0170244,-0.00126331,-1.41167,9.6394,-0.613049,-0.0107566,0.0342751,-0.0143435,5.01909,-2.47523,8.0218,-0.00890293,0.00925599,-0.00230704,-2.62216,9.49096,-1.27071,-0.00884246,0.0746215,-0.0295151,4.10618,0.898868,9.1315,-0.0174027,0.000848069,0.0152857,-1.59389,-9.95972,-0.658238,-0.0213372,-0.0548528,0.00407657
0.022,9.64013,1.35907,1.24092,0.143812,-0.0169178,-0.0372738,0.173704,-9.93897,-0.3551,-0.0566424,0.016807,-0.00130734,-1.41346,9.63663,-0.612623,-0.0107129,0.0341449,-0.0144634,5.01662,-2.47281,8.01862,-0.00879895,0.00929986,-0.00236881,-2.62118,9.48812,-1.26885,-0.00880483,0.0746639,-0.0294783,4.10468,0.899086,9.13011,-0.0173035,0.00072405,0.0152958,-1.59438,-9.95456,-0.655971,-0.0211452,-0.0551145,0.0039611
0.023,9.63891,1.36064,1.24154,0.14405,-0.017424,-0.0371466,0.172637,-9.93464,-0.354995,-0.0567153,0.0165937,-0.00134064,-1.41523,9.63395,-0.611972,-0.0106654,0.0339911,-0.0145767,5.01428,-2.47058,8.01551,-0.00870601,0.00934948,-0.002416,-2.62025,9.48546,-1.26713,-0.00877927,0.0746952,-0.0294436,4.10322,0.89919,9.12878,-0.0172065,0.000600218,0.0153089,-1.59476,-9.94958,-0.653881,-0.0209513,-0.0554238,0.003842
0.024,9.6377,1.36225,1.24219,0.144322,-0.0179258,-0.0370189,0.171495,-9.93061,-0.354742,-0.0567846,0.0163839,-0.00136431,-1.41698,9.63137,-0.61113,-0.0106153,0.0338165,-0.0146835,5.01205,-2.46854,8.01248,-0.00862313,0.00940306,-0.00244872,-2.61938,9.483,-1.26551,-0.00876261,0.074717,-0.0294117,4.10183,0.89918,9.12748,-0.0171123,0.000477525,0.0153268,-1.59505,-9.94475,-0.65197,-0.0207589,-0.0557812,0.00371924
0.025,9.63643,1.36387,1.24293,0.144623,-0.0184277,-0.0368936,0.170326,-9.92684,-0.354344,-0.0568501,0.0161765,-0.00138007,-1.41873,9.62893,-0.610144,-0.0105645,0.0336268,-0.0147841,5.00995,-2.46671,8.00954,-0.00854859,0.00945825,-0.00247003,-2.61857,9.48076,-1.26395,-0.00875115,0.0747306,-0.0293819,4.10051,0.899078,9.12615,-0.0170209,0.000357098,0.0153508,-1.59527,-9.94009,-0.650242,-0.0205734,-0.056186,0.00359437
0.026,9.63507,1.3655,1.24378,0.144948,-0.0189346,-0.0367737,0.169181,-9.92331,-0.353805,-0.0569117,0.0159704,-0.00138977,-1.4205,9.62667,-0.609063,-0.0105155,0.0334283,-0.0148781,5.00798,-2.46508,8.00671,-0.00848056,0.00951257,-0.0024835,-2.61783,9.47878,-1.26239,-0.00874113,0.0747372,-0.0293532,4.0993,0.898905,9.12477,-0.0169323,0.000240103,0.0153817,-1.59544,-9.93559,-0.6487,-0.0204,-0.0566374,0.00346925
0.027,9.63355,1.36711,1.24476,0.145292,-0.0194514,-0.036662,0.168106,-9.92001,-0.353138,-0.0569692,0.0157647,-0.00139539,-1.42228,9.62462,-0.607931,-0.0104701,0.0332264,-0.0149656,5.00616,-2.46366,8.00402,-0.00841707,0.00956413,-0.0024924,-2.61717,9.47708,-1.2608,-0.00872942,0.0747383,-0.0293246,4.09821,0.898682,9.1233,-0.0168463,0.000127879,0.0154203,-1.59558,-9.93126,-0.647341,-0.0202436,-0.0571347,0.00334567
0.028,9.63188,1.36869,1.24591,0.14565,-0.0199827,-0.0365601,0.167121,-9.91693,-0.352369,-0.057022,0.0155593,-0.00139961,-1.42411,9.62279,-0.60678,-0.0104294,0.0330237,-0.0150474,5.00448,-2.46242,8.00148,-0.00835557,0.0096133,-0.00249897,-2.61659,9.47567,-1.25915,-0.00871544,0.0747353,-0.0292951,4.09727,0.898417,9.12171,-0.0167628,2.24428e-005,0.0154661,-1.5957,-9.92708,-0.64614,-0.0201062,-0.057676,0.00322526
0.029,9.63007,1.37025,1.24725,0.146014,-0.0205332,-0.0364684,0.166212,-9.91406,-0.351549,-0.057069,0.015355,-0.00140594,-1.42597,9.62114,-0.605625,-0.0103932,0.0328186,-0.0151252,5.00295,-2.46128,7.99908,-0.00829277,0.00966331,-0.00250412,-2.61611,9.47454,-1.25745,-0.00870179,0.0747304,-0.0292636,4.09646,0.898107,9.12002,-0.0166814,-7.33388e-005,0.0155171,-1.59578,-9.923,-0.645042,-0.0199869,-0.0582581,0.00310939
0.03,9.62815,1.37178,1.24879,0.146379,-0.0211078,-0.0363866,0.165356,-9.91141,-0.350736,-0.0571092,0.0151529,-0.00141826,-1.42788,9.61963,-0.604472,-0.0103606,0.0326082,-0.015201,5.00156,-2.46017,7.99685,-0.00822506,0.00971852,-0.00250823,-2.61575,9.47367,-1.25576,-0.00869237,0.0747255,-0.0292289,4.09581,0.897741,9.11823,-0.0166015,-0.000156245,0.0155706,-1.59581,-9.919,-0.643981,-0.0198831,-0.0588774,0.00299939
0.031,9.62616,1.37329,1.25055,0.146737,-0.021711,-0.0363145,0.164528,-9.90899,-0.349987,-0.0571412,0.0149541,-0.00144045,-1.42984,9.61822,-0.60333,-0.010331,0.0323895,-0.0152769,5.00032,-2.459,7.99479,-0.00814884,0.00978331,-0.00251168,-2.61551,9.47305,-1.25409,-0.00869107,0.0747229,-0.02919,4.09531,0.897309,9.11638,-0.0165228,-0.000223027,0.0156242,-1.59576,-9.91503,-0.642892,-0.0197925,-0.0595306,0.00289656
0.032,9.62414,1.37476,1.25254,0.147084,-0.0223469,-0.0362519,0.163721,-9.90678,-0.349342,-0.0571645,0.0147599,-0.00147539,-1.43183,9.61687,-0.602209,-0.0103041,0.0321604,-0.0153538,4.99922,-2.45771,7.99289,-0.00806189,0.00985985,-0.00251533,-2.61541,9.47265,-1.25248,-0.00870064,0.0747245,-0.0291458,4.09494,0.896806,9.11446,-0.0164448,-0.000271984,0.0156756,-1.59562,-9.91106,-0.641729,-0.0197126,-0.0602136,0.00280167
0.033,9.62212,1.37621,1.2547,0.147423,-0.0230171,-0.036198,0.162968,-9.90477,-0.348802,-0.0571793,0.0145716,-0.00152385,-1.43383,9.61558,-0.601127,-0.0102809,0.0319208,-0.0154311,4.99824,-2.4563,7.99117,-0.00796499,0.00994561,-0.00252113,-2.61544,9.47245,-1.25097,-0.00872137,0.0747315,-0.0290955,4.09465,0.896237,9.11251,-0.0163668,-0.000304741,0.015724,-1.59541,-9.90711,-0.640488,-0.0196408,-0.0609213,0.00271431
0.034,9.62013,1.37764,1.25696,0.147759,-0.0237225,-0.0361518,0.162327,-9.90289,-0.348343,-0.0571867,0.0143906,-0.00158534,-1.43579,9.61436,-0.600105,-0.0102632,0.0316716,-0.0155069,4.99736,-2.4548,7.98964,-0.00786067,0.0100353,-0.00253162,-2.61559,9.47242,-1.24957,-0.00875209,0.0747453,-0.0290384,4.09437,0.895613,9.11054,-0.0162884,-0.000324868,0.0157693,-1.59517,-9.90322,-0.63919,-0.0195744,-0.0616483,0.00263335
0.035,9.6182,1.37903,1.25927,0.148099,-0.0244636,-0.0361126,0.161856,-9.90112,-0.34794,-0.0571879,0.0142181,-0.0016593,-1.43766,9.61322,-0.599165,-0.0102527,0.0314138,-0.015579,4.99655,-2.45325,7.9883,-0.00775163,0.0101234,-0.00254944,-2.61586,9.47252,-1.24833,-0.00879153,0.0747667,-0.0289739,4.09402,0.894945,9.10856,-0.0162088,-0.000336106,0.0158111,-1.59492,-9.89946,-0.637858,-0.0195104,-0.0623886,0.00255762
0.036,9.61637,1.3804,1.26154,0.14845,-0.025241,-0.0360799,0.161602,-9.89941,-0.347568,-0.0571838,0.0140555,-0.0017449,-1.4394,9.61216,-0.598327,-0.010251,0.0311485,-0.0156457,4.99578,-2.45168,7.98715,-0.00764039,0.0102048,-0.00257639,-2.61623,9.47272,-1.24726,-0.00883854,0.0747966,-0.0289017,4.09352,0.894247,9.1066,-0.0161275,-0.000341625,0.0158497,-1.5947,-9.89585,-0.636516,-0.0194464,-0.0631376,0.00248629
0.037,9.61464,1.38175,1.26371,0.148817,-0.0260544,-0.0360543,0.161575,-9.89773,-0.347207,-0.0571756,0.0139035,-0.00184051,-1.441,9.61117,-0.5976,-0.0102586,0.0308772,-0.0157065,4.99505,-2.45014,7.98617,-0.00752897,0.0102757,-0.00261157,-2.61667,9.47298,-1.24637,-0.0088923,0.0748355,-0.0288232,4.09288,0.893533,9.10466,-0.0160448,-0.000342799,0.0158855,-1.59452,-9.89243,-0.635184,-0.0193804,-0.0638928,0.00241952
0.038,9.61296,1.38309,1.26572,0.149207,-0.0269025,-0.036038,0.161743,-9.89609,-0.346836,-0.0571646,0.0137619,-0.00194359,-1.44247,9.61022,-0.596985,-0.0102751,0.0306017,-0.0157617,4.99432,-2.44867,7.98528,-0.00741881,0.0103341,-0.00265116,-2.61718,9.47326,-1.24562,-0.00895237,0.0748828,-0.0287412,4.09213,0.89282,9.10273,-0.0159613,-0.00033907,0.01592,-1.59435,-9.8892,-0.633882,-0.0193112,-0.064655,0.00235857
0.039,9.61129,1.38442,1.26749,0.149624,-0.0277839,-0.0360338,0.162062,-9.89451,-0.346436,-0.0571519,0.0136307,-0.00205128,-1.44384,9.60928,-0.596478,-0.0102998,0.0303242,-0.0158123,4.9936,-2.44733,7.98442,-0.00731117,0.0103783,-0.0026903,-2.6177,9.47352,-1.24499,-0.00901846,0.0749381,-0.0286591,4.09134,0.892128,9.1008,-0.0158779,-0.00032918,0.0159546,-1.59417,-9.88617,-0.632629,-0.0192377,-0.0654256,0.00230514
0.04,9.60959,1.38577,1.26896,0.150076,-0.0286974,-0.0360442,0.162484,-9.89298,-0.34599,-0.0571387,0.0135096,-0.00216074,-1.44513,9.60831,-0.596076,-0.010332,0.0300465,-0.015859,4.99286,-2.44616,7.9835,-0.00720733,0.0104066,-0.00272413,-2.61823,9.4737,-1.24443,-0.00909028,0.0750006,-0.0285803,4.09056,0.891476,9.09886,-0.0157956,-0.00031186,0.0159908,-1.59397,-9.88334,-0.631442,-0.0191591,-0.0662063,0.00226089
0.041,9.60783,1.38714,1.27008,0.150565,-0.0296403,-0.0360715,0.162975,-9.89153,-0.345481,-0.0571257,0.013398,-0.00226888,-1.44637,9.60729,-0.595768,-0.0103709,0.0297703,-0.0159023,4.99211,-2.44519,7.98248,-0.00710831,0.0104183,-0.00275009,-2.61873,9.4738,-1.24394,-0.00916716,0.0750692,-0.028508,4.08983,0.890873,9.09689,-0.0157147,-0.000286554,0.0160293,-1.59372,-9.88071,-0.630341,-0.0190758,-0.066998,0.00222522
0.042,9.606,1.38857,1.27086,0.151097,-0.0306074,-0.0361167,0.163515,-9.89017,-0.344895,-0.0571125,0.0132938,-0.00237205,-1.44759,9.60622,-0.595525,-0.0104155,0.0294961,-0.0159418,4.99139,-2.4444,7.98136,-0.00701467,0.0104145,-0.0027702,-2.61924,9.47381,-1.2435,-0.00924769,0.0751416,-0.0284451,4.0892,0.890311,9.09491,-0.0156348,-0.000254148,0.0160692,-1.59343,-9.87828,-0.62934,-0.0189918,-0.0678001,0.00219286
0.043,9.60412,1.39009,1.2713,0.151674,-0.0315922,-0.0361806,0.164091,-9.88895,-0.344221,-0.0570981,0.0131942,-0.00246636,-1.44883,9.60513,-0.595312,-0.0104649,0.0292239,-0.0159767,4.99076,-2.44374,7.98017,-0.00692673,0.0103973,-0.00278878,-2.61979,9.47376,-1.24315,-0.00933006,0.0752146,-0.0283941,4.08868,0.889772,9.09292,-0.0155549,-0.00021624,0.0161084,-1.59313,-9.87606,-0.628455,-0.0189125,-0.0686115,0.00215623
0.044,9.60221,1.39173,1.27142,0.152297,-0.0325883,-0.0362638,0.164695,-9.8879,-0.34345,-0.0570816,0.0130968,-0.00254788,-1.45012,9.60404,-0.595092,-0.0105181,0.028954,-0.0160062,4.99027,-2.44317,7.97893,-0.00684484,0.0103686,-0.00281015,-2.62042,9.47367,-1.24289,-0.00941246,0.0752854,-0.0283576,4.08828,0.88924,9.09093,-0.0154738,-0.000174417,0.0161451,-1.59281,-9.87404,-0.627701,-0.0188433,-0.0694308,0.00210775
0.045,9.60029,1.39352,1.27124,0.15297,-0.0335891,-0.0363666,0.165312,-9.88703,-0.342572,-0.057062,0.0129993,-0.00261361,-1.45149,9.60297,-0.59484,-0.0105742,0.0286868,-0.0160297,4.98998,-2.44264,7.97768,-0.00676913,0.0103303,-0.00283773,-2.62115,9.47356,-1.24272,-0.00949371,0.0753515,-0.0283372,4.08803,0.888696,9.08896,-0.015391,-0.000130672,0.0161776,-1.59249,-9.87222,-0.627086,-0.0187892,-0.0702575,0.00204144
0.046,9.59838,1.39545,1.27078,0.153691,-0.0345888,-0.036488,0.165928,-9.88635,-0.341591,-0.0570385,0.0129013,-0.00266326,-1.45294,9.60191,-0.59456,-0.0106327,0.0284238,-0.0160469,4.98989,-2.44211,7.97643,-0.00669913,0.0102845,-0.00287247,-2.62198,9.47344,-1.24263,-0.00957434,0.0754126,-0.0283317,4.08792,0.888124,9.08704,-0.0153072,-8.81491e-005,0.0162045,-1.5922,-9.8706,-0.626603,-0.0187527,-0.0710925,0.00195592
0.047,9.59653,1.3975,1.27006,0.154456,-0.0355813,-0.0366262,0.166522,-9.88582,-0.34052,-0.0570101,0.0128036,-0.00269897,-1.45443,9.60087,-0.594285,-0.0106929,0.0281678,-0.0160582,4.98999,-2.44155,7.97521,-0.00663382,0.0102328,-0.00291302,-2.62284,9.4733,-1.24252,-0.00965645,0.0754701,-0.0283372,4.08796,0.887508,9.08522,-0.0152239,-5.10697e-005,0.0162252,-1.59196,-9.86914,-0.626225,-0.0187347,-0.0719384,0.00185402
0.048,9.59477,1.39962,1.26909,0.155263,-0.0365609,-0.0367787,0.167074,-9.8854,-0.339374,-0.0569761,0.0127076,-0.00272366,-1.45594,9.59984,-0.594057,-0.0107544,0.0279216,-0.016064,4.99029,-2.44092,7.97405,-0.00657202,0.0101773,-0.00295733,-2.62369,9.47314,-1.24233,-0.00974266,0.0755257,-0.0283491,4.08815,0.886829,9.08354,-0.0151434,-2.39981e-005,0.0162389,-1.59177,-9.86784,-0.625922,-0.0187355,-0.0727982,0.00173987
0.049,9.59313,1.40178,1.26789,0.156106,-0.0375217,-0.0369433,0.167563,-9.88506,-0.338167,-0.0569354,0.0126147,-0.0027402,-1.45742,9.5988,-0.593912,-0.0108169,0.027688,-0.0160649,4.99075,-2.44019,7.97297,-0.0065126,0.0101196,-0.00300337,-2.62447,9.47295,-1.24196,-0.00983541,0.0755814,-0.028363,4.08848,0.886072,9.08205,-0.0150675,-1.12926e-005,0.016245,-1.59167,-9.86666,-0.625664,-0.0187552,-0.0736747,0.00161761
0.05,9.59165,1.40395,1.26648,0.156983,-0.0384574,-0.0371175,0.167981,-9.88476,-0.336912,-0.0568874,0.0125266,-0.00275127,-1.45884,9.59776,-0.59386,-0.0108808,0.027468,-0.016062,4.99134,-2.43934,7.97197,-0.00645489,0.0100615,-0.00304929,-2.62514,9.47272,-1.24138,-0.00993565,0.0756373,-0.028376,4.08896,0.885233,9.08079,-0.0149974,-1.50644e-005,0.0162439,-1.59166,-9.86559,-0.625431,-0.0187932,-0.074568,0.00149162
