Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.011,8.83441,-0.319957,2.53243,-0.291991,0.116143,-0.201563,-0.781112,-9.86579,-1.27628,-0.274522,0.149134,-0.0775431,-2.00606,8.8023,-0.76355,0.0379502,-0.760871,-0.286014,6.02803,-1.5993,7.41304,-0.647032,0.0244869,-0.661236,0.270824,9.00692,-1.87225,-0.0613966,0.157096,0.762729,4.4652,1.85716,8.9201,-0.0177307,0.0131249,-0.0524015,-2.54545,-9.82319,-0.434249,-0.124692,0.440544,0.10383
0.012,8.81928,-0.332869,2.51512,-0.293483,0.11739,-0.196683,-0.778566,-9.86217,-1.26832,-0.274292,0.148148,-0.0781664,-2.00274,8.79839,-0.753916,0.0374071,-0.756435,-0.284794,6.01864,-1.59114,7.41276,-0.648075,0.0299717,-0.661382,0.273282,9.00212,-1.86309,-0.0692105,0.168293,0.759822,4.46617,1.84436,8.91512,-0.0179034,0.0132313,-0.0520721,-2.53863,-9.81974,-0.423708,-0.123829,0.440145,0.103992
0.013,8.80479,-0.346147,2.4983,-0.294899,0.118673,-0.191781,-0.77583,-9.85875,-1.26071,-0.274054,0.147158,-0.0787762,-1.99941,8.79474,-0.744383,0.0368341,-0.751936,-0.283532,6.00962,-1.58258,7.41277,-0.649203,0.0355793,-0.661524,0.275079,8.99703,-1.85464,-0.0771601,0.179728,0.756823,4.46706,1.83206,8.91024,-0.018047,0.013329,-0.0517513,-2.53117,-9.81674,-0.413151,-0.122938,0.439684,0.104136
0.014,8.79098,-0.359831,2.48203,-0.29623,0.119987,-0.186868,-0.772874,-9.85554,-1.25346,-0.273807,0.14616,-0.0793672,-1.99601,8.7913,-0.73495,0.0362317,-0.747375,-0.282229,6.00101,-1.57363,7.4131,-0.650412,0.0413099,-0.661658,0.276187,8.99164,-1.84705,-0.0852191,0.191412,0.753739,4.46786,1.82026,8.90549,-0.0181597,0.0134205,-0.0514394,-2.52311,-9.8142,-0.402597,-0.12202,0.43916,0.104262
0.015,8.77785,-0.373884,2.46634,-0.29747,0.121326,-0.181954,-0.769699,-9.85253,-1.24659,-0.273554,0.145155,-0.0799378,-1.99252,8.78802,-0.725608,0.0355998,-0.742755,-0.280883,5.99282,-1.56436,7.41379,-0.651695,0.0471639,-0.661782,0.276615,8.9859,-1.8404,-0.0933605,0.203355,0.75058,4.46853,1.80898,8.90091,-0.0182417,0.013508,-0.0511371,-2.51448,-9.81211,-0.392075,-0.121078,0.438569,0.104368
0.016,8.76535,-0.388211,2.45127,-0.298615,0.122686,-0.177047,-0.766322,-9.84968,-1.24009,-0.273297,0.144142,-0.0804893,-1.98895,8.7849,-0.71634,0.0349378,-0.738083,-0.279498,5.98506,-1.55488,7.41488,-0.653039,0.0531417,-0.661896,0.276397,8.97981,-1.83473,-0.101557,0.215566,0.747348,4.46898,1.79816,8.89653,-0.0182946,0.0135937,-0.0508456,-2.50539,-9.81047,-0.381614,-0.120117,0.437914,0.104452
0.017,8.75343,-0.402702,2.43686,-0.299661,0.124064,-0.172155,-0.762771,-9.84695,-1.23399,-0.273037,0.143124,-0.0810237,-1.98527,8.78191,-0.707128,0.0342449,-0.733363,-0.278074,5.97774,-1.54533,7.41642,-0.654432,0.0592438,-0.661996,0.275577,8.97333,-1.83007,-0.109782,0.228054,0.744049,4.46913,1.78774,8.8924,-0.0183205,0.0136798,-0.0505663,-2.4959,-9.80926,-0.371247,-0.119141,0.437195,0.104509
0.018,8.74203,-0.417253,2.42315,-0.300603,0.125456,-0.167288,-0.759068,-9.84431,-1.22828,-0.272779,0.142102,-0.0815426,-1.9815,8.77904,-0.697956,0.0335206,-0.728602,-0.276613,5.97087,-1.53583,7.41844,-0.655859,0.0654711,-0.662084,0.274196,8.96646,-1.82645,-0.118009,0.240829,0.740686,4.46889,1.77768,8.88854,-0.0183213,0.0137683,-0.0503006,-2.4861,-9.80849,-0.36101,-0.118156,0.436413,0.104536
0.019,8.73115,-0.431778,2.41015,-0.301438,0.126858,-0.162451,-0.755233,-9.84172,-1.22295,-0.272525,0.141076,-0.0820475,-1.97764,8.77627,-0.6888,0.0327655,-0.723806,-0.275118,5.96442,-1.5265,7.42099,-0.657311,0.071824,-0.66216,0.272308,8.95921,-1.82386,-0.126216,0.253893,0.737261,4.46824,1.76792,8.88498,-0.0182976,0.0138602,-0.0500493,-2.47607,-9.80812,-0.350945,-0.117166,0.435569,0.104529
0.02,8.72088,-0.446221,2.39782,-0.302162,0.128263,-0.15765,-0.751282,-9.83915,-1.21796,-0.272275,0.140043,-0.0825388,-1.97369,8.77358,-0.679635,0.0319822,-0.718984,-0.273588,5.95832,-1.51746,7.42408,-0.658779,0.0783023,-0.662228,0.269975,8.95163,-1.82224,-0.134391,0.267245,0.733776,4.46723,1.75844,8.8817,-0.0182483,0.0139551,-0.0498122,-2.46584,-9.80813,-0.341103,-0.116177,0.434669,0.104485
0.021,8.71131,-0.460537,2.38612,-0.302771,0.129667,-0.152888,-0.747227,-9.83658,-1.21325,-0.272033,0.139003,-0.0830168,-1.96966,8.77096,-0.670431,0.031174,-0.714144,-0.272024,5.95251,-1.50878,7.42775,-0.660257,0.084906,-0.662293,0.267269,8.94377,-1.82151,-0.142523,0.280876,0.730232,4.46594,1.7492,8.87867,-0.0181715,0.0140522,-0.0495892,-2.45547,-9.80847,-0.331544,-0.115195,0.433716,0.104401
0.022,8.70257,-0.474682,2.37501,-0.303262,0.131061,-0.14817,-0.74308,-9.83399,-1.20877,-0.2718,0.137953,-0.0834816,-1.96556,8.7684,-0.661158,0.0303439,-0.709297,-0.270426,5.9469,-1.50059,7.432,-0.661737,0.0916349,-0.662361,0.264258,8.93572,-1.8216,-0.150601,0.294781,0.72663,4.46447,1.74016,8.87585,-0.0180654,0.0141503,-0.0493799,-2.44501,-9.8091,-0.322326,-0.114226,0.432716,0.104271
0.023,8.69474,-0.488616,2.36446,-0.30363,0.132441,-0.143501,-0.73885,-9.83137,-1.20448,-0.271576,0.136891,-0.0839333,-1.9614,8.76588,-0.651771,0.0294947,-0.704452,-0.268795,5.94142,-1.49293,7.43683,-0.663216,0.0984894,-0.662435,0.261016,8.92751,-1.82241,-0.158619,0.308951,0.722969,4.46287,1.7313,8.87323,-0.0179275,0.0142482,-0.0491845,-2.43448,-9.80999,-0.313497,-0.113275,0.431673,0.104094
0.024,8.68786,-0.502312,2.35448,-0.303878,0.133797,-0.138883,-0.734543,-9.82873,-1.20034,-0.27136,0.135815,-0.084372,-1.95719,8.76342,-0.642185,0.0286278,-0.699628,-0.267133,5.93597,-1.48579,7.4422,-0.664692,0.10547,-0.662516,0.257624,8.9192,-1.82386,-0.166575,0.32337,0.719243,4.46123,1.72256,8.87082,-0.0177546,0.0143434,-0.0490043,-2.4239,-9.8111,-0.305078,-0.112345,0.430589,0.103869
0.025,8.68196,-0.515749,2.34513,-0.304009,0.135123,-0.134322,-0.730162,-9.8261,-1.19635,-0.271147,0.134723,-0.0847974,-1.95292,8.76105,-0.632291,0.0277436,-0.694844,-0.265445,5.93045,-1.47909,7.44798,-0.666171,0.112578,-0.662602,0.254167,8.9108,-1.82585,-0.174472,0.338016,0.715447,4.45958,1.71389,8.86867,-0.017543,0.0144329,-0.0488416,-2.41328,-9.8124,-0.297075,-0.111442,0.429465,0.103598
0.026,8.67704,-0.528907,2.33646,-0.304026,0.136408,-0.129823,-0.725709,-9.82352,-1.19249,-0.270934,0.133614,-0.0852094,-1.9486,8.7588,-0.621974,0.0268425,-0.690122,-0.263733,5.92474,-1.47274,7.45409,-0.667657,0.119813,-0.662691,0.250735,8.90233,-1.8283,-0.182314,0.352867,0.711571,4.45797,1.70525,8.86681,-0.0172886,0.0145137,-0.0486986,-2.40262,-9.81387,-0.289489,-0.110567,0.428303,0.103282
0.027,8.67311,-0.541767,2.32851,-0.303933,0.137647,-0.125388,-0.721189,-9.82104,-1.18877,-0.270717,0.132485,-0.0856074,-1.94424,8.7567,-0.611125,0.025925,-0.685483,-0.262003,5.91875,-1.46666,7.46042,-0.669153,0.127179,-0.662782,0.247409,8.89382,-1.83111,-0.190106,0.367901,0.707608,4.45644,1.69658,8.8653,-0.0169881,0.0145825,-0.0485772,-2.39192,-9.81547,-0.282327,-0.109724,0.427102,0.102922
0.028,8.67017,-0.554307,2.3213,-0.303734,0.138831,-0.121018,-0.71662,-9.81868,-1.18517,-0.270492,0.131334,-0.0859897,-1.93982,8.75475,-0.599671,0.0249933,-0.680947,-0.260256,5.91237,-1.46073,7.46685,-0.670655,0.134675,-0.662869,0.244258,8.8853,-1.8342,-0.19785,0.383088,0.703548,4.455,1.68787,8.86412,-0.0166412,0.0146359,-0.0484772,-2.38118,-9.81719,-0.275614,-0.108912,0.425862,0.102519
0.029,8.66819,-0.566504,2.31477,-0.303434,0.139958,-0.116708,-0.712039,-9.81652,-1.18173,-0.270258,0.130158,-0.0863528,-1.93533,8.75292,-0.587578,0.0240516,-0.676536,-0.258495,5.90548,-1.45487,7.47328,-0.672152,0.142304,-0.662944,0.241324,8.87682,-1.83749,-0.205547,0.398391,0.69938,4.45362,1.67918,8.86326,-0.0162514,0.0146702,-0.0483961,-2.37036,-9.819,-0.269398,-0.108126,0.424577,0.102074
0.03,8.66714,-0.578337,2.30887,-0.303038,0.141026,-0.11245,-0.707487,-9.81459,-1.17846,-0.270011,0.128953,-0.0866926,-1.93074,8.75119,-0.574829,0.0231045,-0.67227,-0.256723,5.89797,-1.44894,7.4796,-0.673629,0.150067,-0.662998,0.238643,8.86843,-1.84091,-0.213198,0.413768,0.695095,4.45224,1.67055,8.86267,-0.0158238,0.0146817,-0.0483302,-2.35943,-9.82087,-0.263737,-0.107357,0.423242,0.101587
0.031,8.66701,-0.589779,2.30355,-0.30255,0.14203,-0.108239,-0.703006,-9.81296,-1.17539,-0.269752,0.127716,-0.0870049,-1.92602,8.74951,-0.561407,0.0221568,-0.668169,-0.25494,5.88972,-1.44285,7.48568,-0.675069,0.157968,-0.663023,0.236253,8.86018,-1.84438,-0.220804,0.429179,0.69068,4.45083,1.66205,8.8623,-0.0153633,0.0146663,-0.0482759,-2.34835,-9.82279,-0.258688,-0.106601,0.421852,0.101058
0.032,8.66778,-0.600816,2.29874,-0.301976,0.142969,-0.10407,-0.69862,-9.81168,-1.17253,-0.269478,0.126443,-0.0872864,-1.92117,8.74786,-0.547327,0.0212127,-0.664248,-0.253147,5.88063,-1.43654,7.49145,-0.676452,0.166006,-0.663008,0.234182,8.85212,-1.84785,-0.228365,0.444584,0.686125,4.44934,1.65374,8.86212,-0.0148733,0.0146223,-0.0482315,-2.33712,-9.82476,-0.254291,-0.105851,0.420401,0.100488
0.033,8.66942,-0.611456,2.29432,-0.301325,0.143841,-0.0999433,-0.694314,-9.81078,-1.16991,-0.269187,0.125133,-0.0875358,-1.91622,8.74623,-0.53268,0.0202748,-0.660512,-0.251345,5.87063,-1.43011,7.49688,-0.677743,0.17418,-0.662946,0.232439,8.84431,-1.85126,-0.235883,0.45994,0.681421,4.44778,1.64565,8.8621,-0.0143545,0.0145522,-0.0481995,-2.32578,-9.82683,-0.250538,-0.10511,0.418885,0.0998786
0.034,8.67194,-0.621715,2.29018,-0.300607,0.144646,-0.0958633,-0.690049,-9.81028,-1.16754,-0.26888,0.123786,-0.087753,-1.91122,8.74461,-0.517602,0.0193451,-0.656957,-0.249529,5.85964,-1.42372,7.50201,-0.6789,0.182485,-0.662827,0.231024,8.83679,-1.85461,-0.243359,0.475203,0.676562,4.44617,1.63784,8.86222,-0.0138056,0.0144608,-0.0481846,-2.3144,-9.82906,-0.247395,-0.10438,0.417298,0.0992322
0.035,8.67532,-0.631613,2.28619,-0.299834,0.145381,-0.0918342,-0.685783,-9.8102,-1.16542,-0.268555,0.122398,-0.0879377,-1.90625,8.743,-0.502232,0.0184255,-0.653579,-0.247699,5.84761,-1.41755,7.50686,-0.67988,0.190917,-0.662644,0.229936,8.82963,-1.85787,-0.250794,0.490332,0.671538,4.44453,1.63035,8.86246,-0.0132254,0.0143536,-0.048192,-2.30306,-9.83154,-0.244828,-0.103668,0.415634,0.0985514
0.036,8.67958,-0.641163,2.28224,-0.299013,0.146047,-0.0878605,-0.681486,-9.81057,-1.16358,-0.268213,0.120971,-0.0880899,-1.90136,8.74139,-0.486703,0.0175175,-0.650372,-0.245851,5.83447,-1.41179,7.51145,-0.680639,0.199469,-0.662389,0.229172,8.82286,-1.86101,-0.258193,0.505283,0.666343,4.44288,1.62322,8.86279,-0.0126126,0.0142346,-0.048226,-2.2918,-9.83432,-0.242807,-0.102976,0.413889,0.0978387
0.037,8.68468,-0.650361,2.27828,-0.298157,0.146642,-0.0839479,-0.677159,-9.81137,-1.16206,-0.267854,0.119502,-0.0882099,-1.89657,8.73981,-0.471136,0.0166221,-0.647322,-0.24398,5.82022,-1.40664,7.51582,-0.681141,0.208133,-0.662058,0.228724,8.8165,-1.86396,-0.265565,0.520014,0.660969,4.44123,1.61654,8.86322,-0.0119676,0.0141047,-0.0482884,-2.28062,-9.83744,-0.241309,-0.102311,0.412054,0.0970974
0.038,8.69059,-0.659184,2.27431,-0.297271,0.147169,-0.0801034,-0.672837,-9.8126,-1.16092,-0.267482,0.117992,-0.0882979,-1.89188,8.73825,-0.455635,0.0157398,-0.644403,-0.242082,5.80489,-1.40233,7.51999,-0.68135,0.216894,-0.661652,0.228573,8.81053,-1.86663,-0.27293,0.534484,0.655408,4.43961,1.61045,8.86375,-0.0112919,0.0139611,-0.048378,-2.26945,-9.84087,-0.240324,-0.101677,0.410118,0.0963311
0.039,8.69728,-0.667603,2.27035,-0.296366,0.147629,-0.0763344,-0.668572,-9.81421,-1.16023,-0.2671,0.116441,-0.0883547,-1.88729,8.73675,-0.440298,0.0148703,-0.641588,-0.240151,5.78852,-1.3991,7.52399,-0.681233,0.225736,-0.661171,0.228703,8.80491,-1.86891,-0.280309,0.548653,0.649653,4.43803,1.60509,8.86442,-0.0105875,0.0137998,-0.0484928,-2.25818,-9.84457,-0.239842,-0.10108,0.40807,0.095544
0.04,8.70472,-0.675588,2.26642,-0.295449,0.148022,-0.0726483,-0.66441,-9.81618,-1.16005,-0.266714,0.114849,-0.0883806,-1.88279,8.73532,-0.425225,0.0140139,-0.638849,-0.23818,5.77115,-1.39719,7.52784,-0.680757,0.234642,-0.660618,0.229096,8.79962,-1.87068,-0.287723,0.562479,0.643696,4.43651,1.6006,8.86523,-0.00985635,0.0136168,-0.0486307,-2.24672,-9.84853,-0.239859,-0.100525,0.405898,0.09474
0.041,8.71286,-0.683114,2.26254,-0.294523,0.14835,-0.0690533,-0.660379,-9.81846,-1.16047,-0.266323,0.113217,-0.0883761,-1.87835,8.73398,-0.410468,0.0131696,-0.636162,-0.236164,5.75288,-1.39677,7.53154,-0.679892,0.243597,-0.659991,0.229709,8.79462,-1.87182,-0.295193,0.575918,0.637531,4.43505,1.59708,8.86619,-0.00910096,0.0134091,-0.0487897,-2.235,-9.85269,-0.240379,-0.100014,0.403592,0.0939221
0.042,8.72166,-0.690175,2.2587,-0.293584,0.148615,-0.0655584,-0.656455,-9.82099,-1.16153,-0.265926,0.111552,-0.0883411,-1.87393,8.73271,-0.395982,0.0123345,-0.633505,-0.234097,5.73383,-1.3979,7.53504,-0.678622,0.252585,-0.659287,0.230453,8.7899,-1.87214,-0.302744,0.588919,0.631153,4.43364,1.5945,8.86729,-0.00832511,0.0131763,-0.0489668,-2.223,-9.85702,-0.241438,-0.0995442,0.401151,0.0930924
0.043,8.73106,-0.696765,2.25487,-0.29262,0.148818,-0.0621736,-0.652595,-9.8237,-1.16332,-0.265516,0.10986,-0.0882756,-1.86948,8.73149,-0.381673,0.0115046,-0.630861,-0.231976,5.71422,-1.40057,7.53825,-0.676937,0.261593,-0.6585,0.231217,8.78546,-1.8714,-0.310398,0.60143,0.624559,4.43224,1.5928,8.86848,-0.00753318,0.0129192,-0.049159,-2.21076,-9.86148,-0.243082,-0.0991072,0.398576,0.092252
0.044,8.74101,-0.702883,2.25105,-0.291623,0.14896,-0.0589085,-0.648752,-9.82651,-1.16589,-0.265089,0.108149,-0.0881795,-1.86496,8.73032,-0.367449,0.010676,-0.628214,-0.229796,5.69422,-1.40478,7.54108,-0.674824,0.270603,-0.657623,0.231886,8.78128,-1.8694,-0.31818,0.613396,0.617746,4.43083,1.5919,8.86972,-0.00672951,0.0126384,-0.0493635,-2.19829,-9.86601,-0.24536,-0.0986961,0.395867,0.0914019
0.045,8.75145,-0.708528,2.24722,-0.290582,0.149044,-0.0557737,-0.644886,-9.82936,-1.1693,-0.264639,0.106424,-0.0880533,-1.86032,8.72917,-0.353224,0.00984472,-0.625544,-0.227552,5.67403,-1.41051,7.54344,-0.672275,0.279603,-0.656651,0.232342,8.77737,-1.86591,-0.326108,0.624758,0.610711,4.42939,1.59175,8.87099,-0.00591858,0.0123349,-0.0495769,-2.18561,-9.87059,-0.248324,-0.0983046,0.393027,0.090543
0.046,8.76235,-0.713705,2.24338,-0.289487,0.149068,-0.0527796,-0.640968,-9.8322,-1.17353,-0.264163,0.10469,-0.0878992,-1.8556,8.72806,-0.338924,0.00900672,-0.622839,-0.225243,5.65384,-1.41761,7.54527,-0.669288,0.288578,-0.655576,0.232445,8.77374,-1.86069,-0.334188,0.635448,0.603458,4.42789,1.59227,8.87225,-0.00510541,0.0120103,-0.0497956,-2.17271,-9.87514,-0.252041,-0.0979291,0.390063,0.0896756
0.047,8.77367,-0.718428,2.23955,-0.288325,0.149034,-0.0499374,-0.636977,-9.83504,-1.17854,-0.263658,0.102948,-0.0877211,-1.85086,8.72698,-0.324493,0.00815774,-0.620085,-0.222867,5.63387,-1.42588,7.54646,-0.665867,0.297516,-0.654386,0.232035,8.77039,-1.8535,-0.342412,0.645387,0.595994,4.42634,1.59341,8.87347,-0.00429548,0.0116669,-0.050015,-2.15959,-9.87959,-0.25659,-0.0975683,0.386983,0.0887996
0.048,8.7854,-0.722713,2.23575,-0.287086,0.148942,-0.0472585,-0.632899,-9.83787,-1.18426,-0.263124,0.1012,-0.0875236,-1.8462,8.72596,-0.309877,0.00729347,-0.61727,-0.220425,5.61433,-1.43506,7.54695,-0.662021,0.306405,-0.653073,0.230947,8.76734,-1.84411,-0.350767,0.654495,0.588328,4.42474,1.59511,8.87461,-0.00349444,0.0113072,-0.0502308,-2.1462,-9.88388,-0.262055,-0.0972218,0.383799,0.0879144
0.049,8.79751,-0.726574,2.23201,-0.285759,0.148789,-0.0447546,-0.628717,-9.84069,-1.19061,-0.262558,0.0994478,-0.0873109,-1.84171,8.72501,-0.295022,0.00640955,-0.614381,-0.217916,5.59541,-1.44493,7.54666,-0.657756,0.315233,-0.651625,0.229014,8.76463,-1.83225,-0.359241,0.662686,0.580469,4.42309,1.59732,8.87564,-0.00270793,0.0109337,-0.0504383,-2.13253,-9.88792,-0.268518,-0.0968889,0.380523,0.0870198
0.05,8.80996,-0.730041,2.22835,-0.28433,0.148574,-0.0424367,-0.6244,-9.84349,-1.19754,-0.26196,0.0976928,-0.0870855,-1.83748,8.72414,-0.279909,0.00550103,-0.611404,-0.21534,5.57732,-1.45526,7.54551,-0.653077,0.32399,-0.650034,0.226054,8.76225,-1.81766,-0.367808,0.669866,0.57243,4.42137,1.6,8.87654,-0.00194123,0.0105497,-0.0506329,-2.11857,-9.89169,-0.276044,-0.0965691,0.377167,0.0861175
0.051,8.8227,-0.733159,2.22479,-0.28278,0.148292,-0.0403141,-0.619898,-9.84626,-1.20502,-0.261334,0.0959399,-0.0868472,-1.83361,8.72333,-0.264568,0.00456208,-0.608319,-0.212697,5.56016,-1.46581,7.54349,-0.647988,0.332668,-0.64829,0.221866,8.76023,-1.80008,-0.376421,0.675932,0.564233,4.41957,1.60313,8.87727,-0.00119907,0.0101598,-0.0508096,-2.10433,-9.89521,-0.284664,-0.096261,0.373745,0.0852124
0.052,8.83566,-0.735987,2.22137,-0.281092,0.147934,-0.0383958,-0.615152,-9.84896,-1.21302,-0.260683,0.0941944,-0.0865945,-1.83019,8.72254,-0.249053,0.00358642,-0.605106,-0.209991,5.54405,-1.47639,7.54057,-0.642493,0.341262,-0.646387,0.216237,8.75856,-1.77922,-0.385023,0.680768,0.555903,4.41765,1.60671,8.87782,-0.000485951,0.00976934,-0.0509635,-2.08985,-9.89853,-0.294396,-0.0959631,0.370274,0.0843111
0.053,8.84879,-0.738581,2.21809,-0.279244,0.147495,-0.0366913,-0.610099,-9.85156,-1.22152,-0.260011,0.0924617,-0.0863256,-1.82734,8.72176,-0.23342,0.00256765,-0.601743,-0.20722,5.52908,-1.48678,7.53673,-0.636594,0.349766,-0.644316,0.208952,8.75725,-1.75481,-0.393557,0.68426,0.547464,4.41557,1.61074,8.87816,0.000193577,0.00938354,-0.0510896,-2.07516,-9.9017,-0.30526,-0.0956741,0.366768,0.0834201
