Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.014,8.76818,-1.14517,4.29252,-0.0382025,-0.0152865,0.447881,0.258375,-9.92815,-1.92309,-0.00353175,-0.168451,0.176195,-4.82639,8.76214,0.918913,0.325944,0.535453,2.67032,8.90574,-1.02029,5.46807,-0.0163253,3.57108,1.61742,-2.47531,9.24867,0.464617,0.460697,0.60052,0.426982,4.8186,2.08408,8.84965,0.0290828,-0.0120747,0.0408071,-1.38885,-10.1422,-1.35338,-0.0565068,-0.390046,0.159453
0.015,8.75835,-1.14817,4.28572,-0.0345639,-0.0176407,0.444875,0.260439,-9.91948,-1.92385,-0.00344491,-0.168585,0.175553,-4.86299,8.773,0.924382,0.325626,0.526486,2.67143,8.93121,-0.984991,5.46135,-0.0160625,3.56396,1.60381,-2.46982,9.24164,0.473743,0.462412,0.592894,0.420977,4.81213,2.08333,8.84211,0.029109,-0.0119292,0.0408248,-1.37524,-10.1335,-1.35169,-0.0561665,-0.388715,0.159306
0.016,8.74873,-1.15131,4.27894,-0.0308664,-0.0199819,0.44182,0.262528,-9.91108,-1.92468,-0.00335036,-0.168714,0.174919,-4.90027,8.78431,0.930054,0.325318,0.517355,2.6726,8.95776,-0.949839,5.45475,-0.0158941,3.55687,1.59,-2.46418,9.23474,0.482631,0.464206,0.585099,0.414893,4.8058,2.08265,8.83481,0.0291344,-0.0117801,0.0408443,-1.36152,-10.1252,-1.35013,-0.0558212,-0.387349,0.159165
0.017,8.73934,-1.15457,4.27217,-0.0271114,-0.0223052,0.438718,0.264635,-9.90296,-1.92558,-0.00324767,-0.168836,0.174293,-4.93819,8.79606,0.935926,0.325018,0.508063,2.67381,8.98539,-0.914916,5.44826,-0.0158202,3.54979,1.576,-2.45838,9.22796,0.491254,0.466078,0.577135,0.408734,4.7996,2.08204,8.82775,0.0291585,-0.0116276,0.0408657,-1.3477,-10.1171,-1.34869,-0.0554707,-0.385945,0.15903
0.018,8.73016,-1.15797,4.26542,-0.0233001,-0.0246062,0.435567,0.266755,-9.8951,-1.92653,-0.00313643,-0.168952,0.173676,-4.97671,8.80822,0.941995,0.324726,0.498616,2.67506,9.01407,-0.880301,5.44188,-0.0158403,3.54274,1.5618,-2.45241,9.22128,0.499585,0.468029,0.569002,0.402505,4.79355,2.08151,8.82091,0.029181,-0.0114717,0.0408889,-1.3338,-10.1093,-1.34736,-0.0551151,-0.384503,0.158901
0.019,8.72121,-1.16148,4.25868,-0.019434,-0.0268802,0.432368,0.268883,-9.8875,-1.92755,-0.00301627,-0.16906,0.173068,-5.01577,8.82078,0.948257,0.324442,0.489019,2.67634,9.04379,-0.846069,5.43562,-0.0159528,3.5357,1.54741,-2.44628,9.2147,0.5076,0.470058,0.560702,0.396208,4.78763,2.08106,8.81428,0.0292015,-0.0113124,0.040914,-1.31984,-10.1018,-1.34616,-0.0547546,-0.383023,0.158776
0.02,8.71247,-1.16511,4.25197,-0.0155144,-0.029123,0.42912,0.271012,-9.88015,-1.92863,-0.0028868,-0.169159,0.172471,-5.05531,8.83372,0.954709,0.324165,0.479279,2.67764,9.07453,-0.812294,5.42946,-0.0161556,3.52868,1.53284,-2.43997,9.2082,0.515274,0.472165,0.552233,0.389849,4.78184,2.08068,8.80788,0.0292195,-0.0111498,0.040941,-1.30582,-10.0946,-1.34508,-0.0543891,-0.381503,0.158657
0.021,8.70396,-1.16885,4.24527,-0.0115428,-0.0313303,0.425824,0.273137,-9.87304,-1.92977,-0.00274767,-0.169248,0.171883,-5.09529,8.84703,0.961346,0.323896,0.4694,2.67895,9.10627,-0.779047,5.42339,-0.0164454,3.52168,1.51809,-2.43349,9.20177,0.522586,0.47435,0.543599,0.383431,4.7762,2.08038,8.80168,0.0292346,-0.0109839,0.0409699,-1.29176,-10.0876,-1.34411,-0.0540189,-0.379944,0.158541
0.022,8.69566,-1.17268,4.23859,-0.00752054,-0.0334983,0.422479,0.275253,-9.86617,-1.93097,-0.00259855,-0.169328,0.171305,-5.13565,8.86068,0.968164,0.323633,0.45939,2.68027,9.13899,-0.746395,5.41742,-0.0168186,3.51469,1.50315,-2.42684,9.19541,0.529512,0.476613,0.5348,0.376959,4.77069,2.08017,8.79568,0.0292464,-0.0108146,0.0410009,-1.27769,-10.0809,-1.34325,-0.053644,-0.378345,0.158429
0.023,8.68758,-1.1766,4.23193,-0.00344928,-0.035623,0.419085,0.277354,-9.85953,-1.93223,-0.00243912,-0.169397,0.170738,-5.17634,8.87467,0.975159,0.323376,0.449256,2.68159,9.17264,-0.714404,5.41154,-0.0172704,3.50771,1.48805,-2.42,9.18911,0.536033,0.478952,0.525838,0.370436,4.76531,2.08004,8.78987,0.0292544,-0.0106421,0.0410342,-1.26361,-10.0745,-1.34251,-0.0532644,-0.376707,0.158321
0.024,8.67972,-1.1806,4.2253,0.000669353,-0.0377009,0.415642,0.279435,-9.8531,-1.93355,-0.0022691,-0.169455,0.170181,-5.21729,8.88899,0.982326,0.323124,0.439005,2.68289,9.20721,-0.683133,5.40573,-0.0177955,3.50075,1.47277,-2.41298,9.18286,0.542128,0.481368,0.516715,0.363867,4.76007,2.08,8.78426,0.0292583,-0.0104661,0.0410697,-1.24954,-10.0683,-1.34187,-0.0528804,-0.375028,0.158215
0.025,8.67208,-1.18466,4.2187,0.00483361,-0.0397287,0.412151,0.281491,-9.84688,-1.93492,-0.00208821,-0.169501,0.169635,-5.25846,8.90362,0.989658,0.322877,0.428646,2.68418,9.24267,-0.652643,5.39998,-0.0183879,3.49379,1.45734,-2.40578,9.17665,0.547778,0.483859,0.507434,0.357257,4.75497,2.08004,8.77883,0.0292575,-0.0102865,0.0411077,-1.2355,-10.0623,-1.34134,-0.0524918,-0.373308,0.158111
0.026,8.66465,-1.18878,4.21213,0.00904163,-0.0417032,0.408612,0.283518,-9.84085,-1.93635,-0.00189622,-0.169535,0.1691,-5.29977,8.91855,0.997151,0.322634,0.418186,2.68545,9.27897,-0.622986,5.3943,-0.0190411,3.48684,1.44174,-2.3984,9.17048,0.552966,0.486424,0.497998,0.350608,4.74999,2.08017,8.77357,0.0292516,-0.0101032,0.0411483,-1.22151,-10.0566,-1.34092,-0.0520988,-0.371549,0.15801
0.027,8.65745,-1.19294,4.2056,0.0132914,-0.0436215,0.405025,0.285512,-9.83501,-1.93783,-0.00169287,-0.169556,0.168576,-5.34118,8.93378,1.0048,0.322394,0.407635,2.68668,9.31608,-0.594216,5.38866,-0.0197476,3.4799,1.42598,-2.39083,9.16435,0.557676,0.489063,0.48841,0.343926,4.74515,2.08038,8.76849,0.0292401,-0.00991608,0.0411917,-1.20757,-10.0511,-1.34059,-0.0517012,-0.36975,0.15791
0.028,8.65046,-1.19714,4.19912,0.017581,-0.045481,0.401391,0.287469,-9.82935,-1.93936,-0.00147794,-0.169565,0.168062,-5.38263,8.94928,1.01259,0.322155,0.397001,2.68787,9.35396,-0.56638,5.38306,-0.0204998,3.47296,1.41008,-2.38307,9.15825,0.561893,0.491774,0.478674,0.337214,4.74044,2.08067,8.76356,0.0292226,-0.00972486,0.0412381,-1.19371,-10.0459,-1.34036,-0.0512991,-0.367911,0.15781
0.029,8.64368,-1.20136,4.19268,0.0219081,-0.0472792,0.397711,0.289386,-9.82386,-1.94094,-0.00125121,-0.169561,0.16756,-5.42406,8.96507,1.02053,0.321916,0.386294,2.68902,9.39257,-0.539524,5.37749,-0.0212893,3.46602,1.39404,-2.37513,9.15218,0.565603,0.494556,0.468794,0.330478,4.73586,2.08104,8.7588,0.0291988,-0.00952941,0.0412877,-1.17993,-10.0408,-1.34023,-0.0508924,-0.366032,0.157711
0.03,8.63713,-1.20559,4.18631,0.0262704,-0.0490141,0.393984,0.291261,-9.81853,-1.94256,-0.00101247,-0.169544,0.167068,-5.46541,8.98112,1.02859,0.321677,0.375523,2.69011,9.43186,-0.513691,5.37193,-0.0221076,3.45909,1.37785,-2.36701,9.14614,0.568793,0.497407,0.458775,0.32372,4.73141,2.08149,8.75419,0.029168,-0.00932957,0.0413408,-1.16626,-10.036,-1.3402,-0.050481,-0.364114,0.157612
0.031,8.63079,-1.20982,4.17999,0.0306657,-0.0506836,0.390213,0.293092,-9.81335,-1.94423,-0.000761519,-0.169514,0.166587,-5.50663,8.99744,1.03678,0.321436,0.364699,2.69114,9.4718,-0.488921,5.36637,-0.0229455,3.45214,1.36154,-2.3587,9.14013,0.571455,0.500326,0.448623,0.316946,4.72709,2.08201,8.74973,0.0291302,-0.00912521,0.0413977,-1.15271,-10.0313,-1.34025,-0.0500648,-0.362156,0.157513
0.032,8.62466,-1.21404,4.17375,0.0350915,-0.0522862,0.386398,0.294876,-9.80832,-1.94593,-0.000498173,-0.16947,0.166117,-5.54767,9.01402,1.04509,0.321192,0.353832,2.6921,9.51233,-0.465249,5.3608,-0.0237939,3.44519,1.3451,-2.3502,9.13416,0.573578,0.503311,0.438342,0.310159,4.72288,2.0826,8.7454,0.0290848,-0.00891621,0.0414585,-1.13928,-10.0268,-1.3404,-0.0496439,-0.36016,0.157413
0.033,8.61875,-1.21825,4.16759,0.0395452,-0.0538204,0.38254,0.296613,-9.80344,-1.94766,-0.000222261,-0.169413,0.165658,-5.58848,9.03085,1.05351,0.320942,0.342933,2.69299,9.55341,-0.442709,5.35521,-0.0246434,3.43823,1.32855,-2.34152,9.12821,0.575155,0.506358,0.42794,0.303363,4.7188,2.08326,8.74122,0.0290316,-0.00870249,0.0415234,-1.126,-10.0225,-1.34064,-0.0492179,-0.358124,0.157313
0.034,8.61305,-1.22243,4.16152,0.0440243,-0.0552851,0.37864,0.298302,-9.79869,-1.94942,6.63749e-005,-0.169342,0.16521,-5.629,9.04793,1.06202,0.320686,0.332012,2.69379,9.59498,-0.42133,5.34958,-0.0254844,3.43125,1.31189,-2.33266,9.12229,0.576182,0.509468,0.417422,0.296563,4.71483,2.08399,8.73716,0.0289704,-0.00848401,0.0415927,-1.11288,-10.0184,-1.34096,-0.048787,-0.356049,0.157212
0.035,8.60756,-1.22658,4.15555,0.0485261,-0.0566795,0.374701,0.299943,-9.79408,-1.95119,0.000367874,-0.169258,0.164773,-5.66921,9.06525,1.07062,0.320421,0.32108,2.69451,9.637,-0.401138,5.34388,-0.0263074,3.42425,1.29512,-2.32363,9.11641,0.576655,0.512636,0.406797,0.289761,4.71098,2.08478,8.73323,0.0289009,-0.00826074,0.0416666,-1.09993,-10.0143,-1.34137,-0.048351,-0.353936,0.15711
0.036,8.60228,-1.23069,4.14968,0.0530479,-0.0580028,0.370722,0.301537,-9.78959,-1.95298,0.000682363,-0.169161,0.164346,-5.70905,9.08282,1.0793,0.320145,0.31015,2.69513,9.67942,-0.382156,5.33812,-0.0271028,3.41722,1.27826,-2.31442,9.11056,0.576572,0.515862,0.39607,0.282963,4.70724,2.08563,8.72942,0.0288229,-0.00803268,0.0417452,-1.08717,-10.0105,-1.34186,-0.0479099,-0.351785,0.157008
0.037,8.59721,-1.23476,4.14393,0.0575871,-0.0592549,0.366706,0.303082,-9.78524,-1.95478,0.00100995,-0.169051,0.16393,-5.74849,9.10062,1.08806,0.319858,0.299231,2.69565,9.72217,-0.364404,5.33228,-0.0278614,3.41016,1.26132,-2.30503,9.10476,0.575934,0.519141,0.385251,0.27617,4.7036,2.08654,8.72573,0.0287362,-0.00779987,0.0418287,-1.07459,-10.0067,-1.34242,-0.0474637,-0.349596,0.156905
0.038,8.59234,-1.23877,4.1383,0.0621407,-0.0604357,0.362654,0.30458,-9.78101,-1.95658,0.00135073,-0.168928,0.163525,-5.7875,9.11866,1.09687,0.319556,0.288336,2.69606,9.76521,-0.347896,5.32632,-0.0285738,3.40307,1.2443,-2.29548,9.099,0.574743,0.522473,0.374347,0.269388,4.70007,2.0875,8.72214,0.0286409,-0.00756236,0.0419172,-1.06223,-10.0031,-1.34306,-0.0470122,-0.347369,0.156802
0.039,8.58767,-1.24272,4.13281,0.066706,-0.0615453,0.358568,0.306032,-9.7769,-1.95837,0.00170478,-0.168793,0.16313,-5.82603,9.13694,1.10574,0.319237,0.277476,2.69636,9.80849,-0.332645,5.32025,-0.0292309,3.39594,1.22721,-2.28577,9.0933,0.573005,0.525853,0.363367,0.262619,4.69663,2.0885,8.71867,0.0285368,-0.00732021,0.0420108,-1.05009,-9.9996,-1.34377,-0.0465554,-0.345104,0.156698
0.04,8.5832,-1.2466,4.12745,0.07128,-0.0625843,0.35445,0.307437,-9.77292,-1.96014,0.00207212,-0.168645,0.162746,-5.86407,9.15545,1.11464,0.3189,0.266663,2.69654,9.85195,-0.318661,5.31404,-0.0298238,3.38875,1.21007,-2.2759,9.08764,0.570726,0.52928,0.35232,0.255866,4.6933,2.08955,8.7153,0.0284239,-0.00707353,0.0421097,-1.03817,-9.9962,-1.34454,-0.0460933,-0.342803,0.156595
0.041,8.57893,-1.25042,4.12224,0.07586,-0.0635536,0.350301,0.308797,-9.76905,-1.96189,0.00245279,-0.168485,0.162373,-5.90158,9.17418,1.12358,0.318542,0.255908,2.6966,9.89553,-0.305949,5.30768,-0.030344,3.38151,1.19288,-2.26587,9.08205,0.567916,0.532751,0.341216,0.249134,4.69005,2.09065,8.71204,0.0283021,-0.00682244,0.0422139,-1.02649,-9.99289,-1.34537,-0.0456259,-0.340464,0.156492
0.042,8.57485,-1.25416,4.11719,0.0804432,-0.0644542,0.346122,0.310112,-9.76531,-1.96362,0.00284674,-0.168313,0.16201,-5.93855,9.19314,1.13254,0.318162,0.245222,2.69652,9.93918,-0.294514,5.30114,-0.0307829,3.37421,1.17566,-2.25569,9.07653,0.564585,0.536263,0.330062,0.242424,4.6869,2.09177,8.70887,0.0281716,-0.00656707,0.0423235,-1.01506,-9.98968,-1.34625,-0.0451531,-0.338089,0.15639
0.043,8.57096,-1.25782,4.1123,0.0850266,-0.0652876,0.341916,0.311383,-9.76167,-1.96531,0.00325393,-0.168129,0.161658,-5.97495,9.21232,1.14151,0.317756,0.234617,2.69631,9.98285,-0.284358,5.29441,-0.0311324,3.36684,1.15841,-2.24537,9.07108,0.560746,0.539814,0.31887,0.23574,4.68383,2.09293,8.70579,0.0280323,-0.00630759,0.0424384,-1.00388,-9.98655,-1.34717,-0.0446748,-0.335677,0.156289
0.044,8.56725,-1.2614,4.10757,0.0896077,-0.0660553,0.337684,0.312612,-9.75815,-1.96695,0.00367426,-0.167934,0.161316,-6.01077,9.23172,1.15047,0.317323,0.224105,2.69596,10.0265,-0.275481,5.28746,-0.0313847,3.3594,1.14114,-2.2349,9.06572,0.556414,0.5434,0.307649,0.229084,4.68084,2.09411,8.70281,0.0278843,-0.00604413,0.0425586,-0.992963,-9.98351,-1.34812,-0.0441909,-0.333231,0.15619
0.045,8.56372,-1.26489,4.10303,0.0941836,-0.0667594,0.333428,0.3138,-9.75474,-1.96855,0.00410763,-0.167728,0.160984,-6.04598,9.25133,1.15942,0.316861,0.213697,2.69547,10.07,-0.267882,5.28029,-0.0315319,3.35187,1.12388,-2.22428,9.06046,0.551603,0.54702,0.296407,0.222458,4.67794,2.09532,8.69992,0.0277277,-0.00577683,0.0426841,-0.982311,-9.98055,-1.3491,-0.0437012,-0.330749,0.156094
0.046,8.56037,-1.26829,4.09867,0.0987518,-0.067402,0.32915,0.314948,-9.75143,-1.97008,0.00455389,-0.167511,0.160663,-6.08057,9.27115,1.16834,0.316368,0.203403,2.69482,10.1134,-0.261557,5.27286,-0.0315669,3.34425,1.10662,-2.21352,9.05529,0.546333,0.550671,0.285156,0.215866,4.67511,2.09654,8.69711,0.0275626,-0.00550582,0.0428146,-0.97193,-9.97766,-1.3501,-0.0432056,-0.328234,0.156001
0.047,8.55719,-1.2716,4.0945,0.10331,-0.0679857,0.32485,0.316057,-9.74823,-1.97156,0.0050129,-0.167283,0.160352,-6.11454,9.29117,1.17723,0.315841,0.193236,2.69402,10.1566,-0.256502,5.26516,-0.0314824,3.33652,1.08938,-2.2026,9.05025,0.540622,0.554349,0.273905,0.209309,4.67235,2.09778,8.69439,0.027389,-0.00523117,0.0429502,-0.961825,-9.97485,-1.35109,-0.0427037,-0.325685,0.155912
0.048,8.55417,-1.27482,4.09053,0.107855,-0.0685131,0.32053,0.317129,-9.74512,-1.97297,0.00548448,-0.167046,0.160051,-6.14786,9.31139,1.18606,0.315279,0.183206,2.69306,10.1995,-0.252712,5.25716,-0.0312717,3.32869,1.07218,-2.19154,9.04533,0.534489,0.558053,0.262663,0.202789,4.66967,2.09903,8.69174,0.027207,-0.00495297,0.0430906,-0.952001,-9.97212,-1.35208,-0.0421952,-0.323104,0.155826
0.049,8.55132,-1.27794,4.08676,0.112385,-0.0689871,0.316192,0.318164,-9.74212,-1.9743,0.00596845,-0.166798,0.15976,-6.18054,9.3318,1.19482,0.314681,0.173324,2.69194,10.2421,-0.250181,5.24886,-0.0309283,3.32074,1.05502,-2.18033,9.04054,0.527955,0.561779,0.251441,0.196308,4.66706,2.10029,8.68917,0.0270167,-0.00467126,0.0432357,-0.94246,-9.96946,-1.35305,-0.0416799,-0.320492,0.155746
0.05,8.54862,-1.28096,4.08321,0.116899,-0.069411,0.311838,0.319163,-9.7392,-1.97555,0.00646461,-0.166541,0.159479,-6.21256,9.35238,1.2035,0.314043,0.1636,2.69065,10.2844,-0.248904,5.24022,-0.0304464,3.31266,1.03791,-2.16895,9.03591,0.521042,0.565526,0.240249,0.189867,4.66451,2.10155,8.68668,0.0268182,-0.0043861,0.0433853,-0.933206,-9.96687,-1.35398,-0.0411573,-0.31785,0.155671
0.051,8.54607,-1.28388,4.07986,0.121393,-0.0697881,0.307467,0.320129,-9.73638,-1.97671,0.00697274,-0.166274,0.159208,-6.24393,9.37314,1.21208,0.313366,0.154045,2.68919,10.3262,-0.248872,5.23124,-0.0298203,3.30444,1.02087,-2.1574,9.03145,0.513772,0.56929,0.229095,0.183468,4.66204,2.10281,8.68425,0.0266115,-0.00409755,0.0435393,-0.924242,-9.96436,-1.35487,-0.0406272,-0.315181,0.155602
0.052,8.54367,-1.28669,4.07674,0.125866,-0.070122,0.303083,0.321062,-9.73364,-1.97778,0.00749263,-0.165998,0.158947,-6.27462,9.39405,1.22054,0.312648,0.144668,2.68756,10.3676,-0.25008,5.22189,-0.0290451,3.29608,1.00392,-2.14568,9.02715,0.506168,0.573069,0.217991,0.177112,4.65962,2.10407,8.68189,0.0263967,-0.00380567,0.0436975,-0.91557,-9.96192,-1.3557,-0.040089,-0.312484,0.155539
0.053,8.54141,-1.2894,4.07384,0.130317,-0.0704163,0.298685,0.321962,-9.73099,-1.97876,0.00802402,-0.165713,0.158696,-6.30464,9.41512,1.22888,0.311887,0.135481,2.68575,10.4085,-0.252517,5.21215,-0.0281162,3.28756,0.98705,-2.13377,9.02305,0.498253,0.576861,0.206945,0.170799,4.65727,2.10532,8.6796,0.0261739,-0.00351053,0.0438599,-0.907191,-9.95957,-1.35645,-0.0395425,-0.309763,0.155483
0.054,8.53929,-1.292,4.07116,0.134743,-0.0706749,0.294274,0.322833,-9.72841,-1.97963,0.00856662,-0.165419,0.158454,-6.33399,9.43632,1.23707,0.311082,0.126491,2.68376,10.4488,-0.256175,5.202,-0.0270296,3.27887,0.970286,-2.12166,9.01916,0.49005,0.580662,0.195967,0.164532,4.65498,2.10656,8.67738,0.0259433,-0.00321219,0.0440262,-0.899108,-9.95729,-1.35712,-0.0389873,-0.30702,0.155434
0.055,8.53729,-1.29448,4.06872,0.139143,-0.0709017,0.289853,0.323673,-9.72592,-1.9804,0.00912012,-0.165116,0.158222,-6.36267,9.45764,1.24511,0.310233,0.11771,2.68158,10.4886,-0.261043,5.19144,-0.025782,3.27,0.953636,-2.10935,9.01548,0.481584,0.58447,0.185068,0.15831,4.65276,2.10778,8.67522,0.0257049,-0.00291076,0.0441964,-0.89132,-9.95509,-1.35768,-0.0384232,-0.304256,0.155392
