Time,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
0.009,9.53979,1.80338,2.13684,-0.0501061,0.0317942,0.0106558,0.0764942,-10.0354,-0.562692,-0.0487774,0.0426932,0.00851186,-1.67071,9.69841,-0.611543,0.00233847,0.00867466,0.00248802,4.9251,-2.15684,8.13278,-0.0336501,0.00221521,0.0105612,-2.70661,9.53411,-1.30818,0.00793389,0.00494369,-0.0122953,4.17785,0.940551,9.22826,-0.0213428,0.0067302,0.0120794,-1.68072,-9.98385,-0.806676,-0.0283237,0.0235872,0.00763562
0.01,9.53375,1.80193,2.1383,-0.0496483,0.0316342,0.0104098,0.0771292,-10.0291,-0.562307,-0.0487776,0.0424533,0.00841464,-1.67181,9.6914,-0.609243,0.00229152,0.0087404,0.00233096,4.92276,-2.15478,8.12904,-0.0333292,0.00218346,0.0103924,-2.70638,9.52869,-1.30574,0.00796705,0.00472571,-0.0123676,4.17355,0.942137,9.22263,-0.0212487,0.00652295,0.011995,-1.68085,-9.97795,-0.808342,-0.0283463,0.0231407,0.0078033
0.011,9.52801,1.80056,2.13981,-0.0491804,0.0314668,0.0101495,0.0776405,-10.023,-0.562043,-0.048773,0.0422068,0.00831337,-1.67297,9.68476,-0.607196,0.00224116,0.00879429,0.00217512,4.92049,-2.15271,8.12547,-0.0330027,0.00216121,0.0102238,-2.70621,9.52339,-1.30331,0.00799815,0.00450667,-0.012438,4.16944,0.943608,9.21733,-0.021163,0.0063144,0.0119282,-1.68097,-9.97226,-0.809863,-0.0283749,0.0226865,0.00797132
0.012,9.52255,1.79927,2.14134,-0.0487026,0.0312916,0.00987774,0.0780875,-10.0171,-0.561877,-0.0487652,0.041954,0.00820731,-1.67417,9.67846,-0.60538,0.00218706,0.00883273,0.00202028,4.91825,-2.15067,8.12206,-0.0326726,0.00214518,0.0100568,-2.70609,9.51823,-1.30091,0.00802639,0.00428856,-0.012507,4.16548,0.944932,9.21234,-0.021084,0.00610597,0.011878,-1.6811,-9.96681,-0.811256,-0.028411,0.022224,0.00813967
0.013,9.51733,1.79807,2.14285,-0.0482152,0.0311077,0.00959736,0.078529,-10.0115,-0.561787,-0.0487559,0.0416947,0.00809567,-1.67542,9.67246,-0.603775,0.0021289,0.00885207,0.00186626,4.91603,-2.1487,8.11877,-0.0323412,0.00213207,0.00989279,-2.70604,9.5132,-1.29856,0.00805097,0.00407335,-0.012575,4.16166,0.946075,9.20763,-0.0210101,0.00589911,0.0118431,-1.68125,-9.96163,-0.812535,-0.028456,0.0217528,0.00830836
0.014,9.5123,1.79695,2.14432,-0.0477187,0.030915,0.00931072,0.0790121,-10.0061,-0.561748,-0.0487458,0.041429,0.0079782,-1.67672,9.66674,-0.602357,0.00206651,0.00885017,0.00171273,4.91382,-2.14686,8.11558,-0.0320105,0.00211923,0.00973304,-2.70605,9.50833,-1.29625,0.00807109,0.00386246,-0.0126424,4.15797,0.947014,9.20315,-0.0209396,0.00569494,0.0118224,-1.68143,-9.95673,-0.813713,-0.0285107,0.0212725,0.00847695
0.015,9.50746,1.79591,2.14575,-0.047214,0.0307134,0.00901908,0.0795529,-10.0009,-0.561734,-0.0487339,0.0411561,0.00785589,-1.67807,9.66129,-0.601096,0.00200012,0.00882878,0.00155906,4.91161,-2.14515,8.11251,-0.031683,0.00210552,0.0095787,-2.70614,9.50361,-1.29399,0.00808599,0.00365579,-0.0127094,4.15439,0.947743,9.19889,-0.0208708,0.00549385,0.0118144,-1.68164,-9.95212,-0.814802,-0.0285747,0.0207829,0.008644
0.016,9.50279,1.79494,2.14716,-0.0467027,0.0305035,0.00872281,0.0801437,-9.99602,-0.561712,-0.0487172,0.0408752,0.00773076,-1.67949,9.65607,-0.599958,0.00193026,0.00879272,0.00140442,4.90942,-2.1436,8.10956,-0.0313609,0.002091,0.00943084,-2.70628,9.49909,-1.2918,0.00809489,0.00345209,-0.0127758,4.15092,0.948276,9.1948,-0.0208018,0.00529563,0.0118173,-1.68188,-9.94781,-0.815809,-0.0286463,0.0202843,0.00880723
0.017,9.4983,1.79401,2.14856,-0.0461862,0.030286,0.00842205,0.0807702,-9.9913,-0.561653,-0.0486928,0.0405852,0.00760508,-1.681,9.65106,-0.598905,0.00185756,0.00874756,0.00124787,4.90725,-2.14222,8.10676,-0.0310466,0.00207608,0.0092905,-2.70648,9.49476,-1.28966,0.00809701,0.00324982,-0.0128416,4.14756,0.948627,9.19084,-0.020731,0.00509992,0.0118295,-1.68214,-9.94378,-0.816741,-0.0287235,0.0197769,0.00896416
0.018,9.49397,1.7931,2.14998,-0.0456662,0.0300616,0.00811701,0.0814181,-9.98676,-0.561527,-0.0486576,0.040285,0.00748109,-1.68263,9.64624,-0.597905,0.00178251,0.00869866,0.00108854,4.90512,-2.14101,8.10414,-0.0307423,0.00206098,0.00915862,-2.70673,9.49064,-1.2876,0.00809155,0.0030475,-0.0129066,4.14432,0.948812,9.187,-0.0206569,0.00490641,0.0118492,-1.68242,-9.94003,-0.817606,-0.0288044,0.0192609,0.00911251
0.019,9.48982,1.79222,2.15143,-0.0451444,0.0298306,0.00780831,0.0820692,-9.9824,-0.561312,-0.04861,0.0399745,0.00736085,-1.68435,9.64161,-0.596933,0.00170512,0.00865021,0.000925666,4.90304,-2.13996,8.10169,-0.0304492,0.00204516,0.00903547,-2.70701,9.48675,-1.2856,0.00807764,0.00284406,-0.0129707,4.1412,0.948844,9.18324,-0.0205794,0.00471502,0.0118752,-1.68269,-9.93652,-0.818409,-0.0288868,0.0187374,0.00925127
0.02,9.48585,1.79136,2.15293,-0.0446228,0.0295929,0.00749716,0.0827004,-9.97818,-0.561001,-0.0485507,0.0396545,0.00724621,-1.68617,9.63716,-0.595981,0.00162458,0.00860474,0.000758725,4.90105,-2.13905,8.09941,-0.0301669,0.00202694,0.00892029,-2.70731,9.48307,-1.28366,0.00805425,0.00263897,-0.0130335,4.13822,0.948732,9.1796,-0.0205008,0.004526,0.0119071,-1.68295,-9.93321,-0.819154,-0.0289685,0.0182083,0.00938128
0.021,9.48206,1.79054,2.1545,-0.0441035,0.0293483,0.00718506,0.0832862,-9.9741,-0.560592,-0.0484808,0.0393263,0.00713892,-1.68803,9.63289,-0.595049,0.00153977,0.00856407,0.000587267,4.89917,-2.13822,8.09727,-0.0298944,0.00200414,0.00881192,-2.70758,9.47958,-1.28177,0.00802033,0.00243196,-0.0130947,4.13539,0.948484,9.17608,-0.0204244,0.00433978,0.0119447,-1.68315,-9.93003,-0.819843,-0.0290471,0.017676,0.00950416
0.022,9.47846,1.78977,2.15616,-0.0435885,0.0290967,0.00687348,0.083801,-9.97014,-0.560084,-0.0484019,0.0389912,0.00704074,-1.68992,9.62883,-0.594135,0.00144955,0.00853,0.000410835,4.89743,-2.13743,8.09525,-0.0296308,0.00197457,0.0087092,-2.70781,9.47627,-1.27994,0.00797478,0.00222276,-0.013154,4.13273,0.948107,9.17271,-0.0203534,0.00415676,0.0119878,-1.68327,-9.92689,-0.82048,-0.0291202,0.0171429,0.00962151
0.023,9.47505,1.78906,2.1579,-0.0430796,0.0288379,0.00656435,0.0842324,-9.96629,-0.55948,-0.0483149,0.0386505,0.00695233,-1.69181,9.62496,-0.593235,0.00135358,0.00850363,0.000229727,4.89587,-2.13665,8.09334,-0.0293745,0.00193645,0.00861134,-2.70796,9.47313,-1.27814,0.007917,0.00201136,-0.0132107,4.13026,0.947612,9.16951,-0.0202897,0.00397706,0.0120355,-1.68329,-9.92377,-0.821061,-0.0291861,0.016611,0.00973477
0.024,9.47183,1.78841,2.15972,-0.0425776,0.0285717,0.00626059,0.0845979,-9.96257,-0.558797,-0.0482196,0.0383054,0.00687176,-1.69368,9.62132,-0.592339,0.00125337,0.00848433,4.59714e-005,4.89447,-2.13588,8.09151,-0.0291232,0.00188894,0.00851836,-2.70803,9.47012,-1.27641,0.00784758,0.00179839,-0.013264,4.12794,0.947016,9.1665,-0.0202325,0.00380008,0.0120857,-1.68322,-9.92066,-0.821574,-0.0292451,0.0160812,0.00984494
0.025,9.46878,1.7878,2.16157,-0.0420828,0.0282985,0.00596582,0.0849361,-9.95899,-0.558059,-0.0481156,0.0379569,0.00679538,-1.69554,9.6179,-0.591428,0.00115171,0.00847029,-0.000137206,4.89325,-2.13511,8.08976,-0.0288735,0.00183185,0.00843083,-2.70804,9.46722,-1.27474,0.0077679,0.00158489,-0.0133125,4.12573,0.946339,9.16368,-0.0201789,0.00362475,0.0121348,-1.68309,-9.9176,-0.821997,-0.0292983,0.0155542,0.00995275
0.026,9.4659,1.78724,2.16341,-0.0415953,0.0280181,0.00568381,0.085289,-9.95559,-0.557294,-0.048002,0.0376063,0.00671918,-1.6974,9.61474,-0.590487,0.00105161,0.0084595,-0.000316363,4.89218,-2.13435,8.08807,-0.0286222,0.00176508,0.00834944,-2.70798,9.46439,-1.27315,0.00767947,0.00137201,-0.0133548,4.12361,0.945605,9.16107,-0.0201257,0.00344992,0.0121793,-1.6829,-9.91464,-0.822306,-0.0293473,0.0150301,0.0100589
0.027,9.46316,1.78671,2.16521,-0.0411152,0.0277309,0.00541792,0.0856966,-9.95239,-0.556527,-0.0478782,0.0372543,0.00663971,-1.69925,9.61183,-0.589499,0.000955676,0.00845027,-0.000488216,4.89125,-2.13363,8.08645,-0.0283663,0.00168888,0.00827472,-2.70787,9.46162,-1.27166,0.0075838,0.00116093,-0.0133896,4.12152,0.944831,9.15866,-0.0200701,0.00327459,0.012216,-1.68269,-9.91181,-0.822481,-0.0293936,0.0145091,0.0101641
0.028,9.46054,1.7862,2.16693,-0.0406431,0.0274377,0.00516976,0.0861909,-9.94941,-0.555767,-0.0477447,0.0369014,0.00655548,-1.70109,9.60916,-0.588457,0.000864884,0.00844206,-0.00065014,4.89046,-2.13296,8.0849,-0.0281045,0.00160478,0.00820657,-2.70771,9.45888,-1.27028,0.0074825,0.000953081,-0.0134162,4.11947,0.944026,9.15644,-0.0200112,0.00309846,0.0122431,-1.68247,-9.90912,-0.822513,-0.0294373,0.01399,0.010269
0.029,9.45803,1.78572,2.16857,-0.0401796,0.02714,0.00493878,0.0867939,-9.94665,-0.55501,-0.0476029,0.0365467,0.00646754,-1.70289,9.60672,-0.587364,0.000778168,0.00843585,-0.000800335,4.88978,-2.13235,8.08342,-0.027837,0.00151601,0.00814406,-2.70752,9.45616,-1.269,0.00737728,0.000750177,-0.0134345,4.11749,0.943186,9.15441,-0.0199502,0.00292205,0.0122609,-1.6822,-9.90654,-0.822406,-0.0294778,0.0134699,0.0103746
0.03,9.45559,1.78527,2.17012,-0.0397256,0.0268396,0.00472359,0.0875234,-9.94411,-0.554246,-0.0474549,0.0361892,0.00637794,-1.70461,9.60444,-0.586227,0.000693648,0.00843318,-0.000937312,4.8892,-2.13183,8.08204,-0.0275652,0.00142643,0.00808596,-2.7073,9.45346,-1.26783,0.00726989,0.000554061,-0.0134445,4.11563,0.942297,9.15253,-0.0198892,0.00274625,0.0122702,-1.68187,-9.90404,-0.822172,-0.0295138,0.0129455,0.0104817
0.031,9.45319,1.78485,2.17158,-0.0392818,0.0265383,0.00452282,0.0883977,-9.94178,-0.553463,-0.0473028,0.0358279,0.00628872,-1.70623,9.60229,-0.585052,0.000609454,0.0084356,-0.00105955,4.88869,-2.13142,8.08078,-0.0272903,0.00133993,0.00803104,-2.70705,9.45077,-1.26676,0.0071621,0.000366589,-0.0134463,4.11393,0.94135,9.15078,-0.0198303,0.00257193,0.0122719,-1.68145,-9.90157,-0.82182,-0.0295441,0.0124133,0.0105913
0.032,9.45081,1.78445,2.17295,-0.0388488,0.0262376,0.00433555,0.0894232,-9.93968,-0.552654,-0.0471487,0.0354624,0.0062018,-1.70771,9.60023,-0.583854,0.00052381,0.00844395,-0.00116615,4.88824,-2.13114,8.07965,-0.0270139,0.00125875,0.00797835,-2.70679,9.4481,-1.26579,0.00705579,0.000188948,-0.0134407,4.11243,0.940347,9.14915,-0.0197753,0.00239952,0.0122673,-1.68092,-9.89911,-0.821363,-0.0295677,0.0118715,0.0107033
0.033,9.44842,1.7841,2.17423,-0.0384269,0.0259378,0.00416171,0.0905804,-9.93778,-0.551825,-0.0469953,0.0350934,0.00611883,-1.70905,9.59823,-0.582664,0.000435151,0.00845749,-0.00125752,4.88782,-2.13098,8.07864,-0.026739,0.00118171,0.00792754,-2.70651,9.44548,-1.26494,0.00695319,2.08896e-005,-0.0134298,4.11112,0.939317,9.14765,-0.0197255,0.00222849,0.0122588,-1.68025,-9.89663,-0.820821,-0.0295844,0.011322,0.0108159
0.034,9.44603,1.78378,2.17545,-0.0380156,0.0256388,0.00400175,0.0918351,-9.93609,-0.550982,-0.0468454,0.0347227,0.00604132,-1.71023,9.59627,-0.581523,0.000342025,0.00847455,-0.00133486,4.88741,-2.13093,8.07775,-0.0264689,0.00110559,0.0078786,-2.70624,9.44296,-1.2642,0.0068567,-0.000138677,-0.0134164,4.10997,0.93831,9.14634,-0.0196815,0.00205777,0.0122493,-1.67941,-9.89416,-0.820216,-0.0295943,0.0107686,0.010926
0.035,9.44361,1.7835,2.17663,-0.037615,0.0253404,0.00385622,0.0931516,-9.93461,-0.550137,-0.0467021,0.0343519,0.00597078,-1.71126,9.59432,-0.580474,0.000242985,0.00849338,-0.0013994,4.88697,-2.13098,8.07696,-0.0262073,0.00102697,0.00783156,-2.70598,9.44058,-1.26359,0.00676874,-0.000290907,-0.0134035,4.10895,0.937374,9.14525,-0.0196442,0.00188621,0.0122419,-1.67836,-9.89168,-0.819573,-0.0295977,0.0102153,0.0110305
0.036,9.44115,1.78328,2.17778,-0.0372246,0.0250426,0.00372575,0.0944983,-9.93333,-0.549296,-0.0465679,0.0339827,0.00590841,-1.71214,9.59237,-0.579552,0.000136907,0.00851245,-0.00145254,4.88649,-2.13111,8.07626,-0.0259573,0.000943237,0.00778632,-2.70572,9.43839,-1.26311,0.00669165,-0.000437071,-0.0133936,4.10802,0.93655,9.14443,-0.0196138,0.00171286,0.0122387,-1.67709,-9.8892,-0.818912,-0.029595,0.00966624,0.0111267
0.037,9.43864,1.78309,2.17892,-0.0368441,0.0247453,0.00361117,0.0958576,-9.93222,-0.548458,-0.0464438,0.0336163,0.00585444,-1.71288,9.5904,-0.578775,2.37448e-005,0.00853089,-0.00149624,4.88597,-2.13129,8.07564,-0.0257201,0.000854387,0.00774244,-2.70548,9.4364,-1.26274,0.00662734,-0.000578845,-0.0133874,4.10714,0.935847,9.14387,-0.0195895,0.00153733,0.0122395,-1.67561,-9.88672,-0.818248,-0.0295878,0.00912515,0.0112132
0.038,9.43609,1.78292,2.18008,-0.0364726,0.0244487,0.00351357,0.0972261,-9.93125,-0.547613,-0.0463295,0.0332537,0.00580805,-1.71352,9.58843,-0.578135,-9.5382e-005,0.00854853,-0.00153303,4.88541,-2.13148,8.07509,-0.0254953,0.000763235,0.00769902,-2.70522,9.43458,-1.26244,0.00657726,-0.000718349,-0.0133842,4.10624,0.935243,9.14353,-0.0195688,0.00135986,0.0122413,-1.67395,-9.88421,-0.817589,-0.0295788,0.00859566,0.0112902
0.039,9.43351,1.78273,2.18128,-0.0361092,0.024153,0.00343412,0.0986058,-9.93036,-0.546745,-0.0462241,0.0328957,0.00576806,-1.71413,9.58647,-0.57762,-0.000218948,0.00856547,-0.00156569,4.88483,-2.13163,8.07462,-0.0252816,0.000673602,0.00765503,-2.70492,9.43289,-1.26216,0.00654276,-0.000857861,-0.0133822,4.10525,0.934704,9.14337,-0.019549,0.00118091,0.0122401,-1.67217,-9.88164,-0.816943,-0.029571,0.00808136,0.0113585
0.04,9.43089,1.7825,2.18253,-0.0357532,0.0238585,0.00337404,0.0999987,-9.92952,-0.54584,-0.0461265,0.0325431,0.00573329,-1.71473,9.58453,-0.577215,-0.000345436,0.00858181,-0.00159698,4.88424,-2.1317,8.07422,-0.0250781,0.000589313,0.00760945,-2.70457,9.43129,-1.26183,0.0065252,-0.000999657,-0.01338,4.10409,0.934196,9.14333,-0.019527,0.00100092,0.0122319,-1.67031,-9.87899,-0.816314,-0.0295675,0.00758583,0.0114186
0.041,9.42824,1.78218,2.18384,-0.035404,0.0235652,0.00333372,0.101398,-9.92869,-0.544894,-0.046036,0.0321962,0.00570313,-1.71537,9.58262,-0.576908,-0.000473615,0.00859861,-0.00162969,4.88366,-2.13166,8.07389,-0.0248834,0.000512042,0.00756152,-2.70414,9.42975,-1.26144,0.00652396,-0.00114503,-0.0133764,4.10276,0.933692,9.14335,-0.0195008,0.000820649,0.0122145,-1.66842,-9.87624,-0.815708,-0.0295711,0.00711207,0.0114712
0.042,9.42552,1.78177,2.18517,-0.0350616,0.0232725,0.00331179,0.102778,-9.92786,-0.54392,-0.0459514,0.0318539,0.00567808,-1.71603,9.58074,-0.576679,-0.000602814,0.0086189,-0.00166669,4.88311,-2.13154,8.07362,-0.0246966,0.000439164,0.00751105,-2.70363,9.42825,-1.26097,0.00653443,-0.00129331,-0.0133714,4.1013,0.933173,9.14336,-0.0194699,0.000641443,0.0121895,-1.66656,-9.87344,-0.815126,-0.0295834,0.00666178,0.0115168
0.043,9.42273,1.78122,2.18648,-0.0347264,0.0229795,0.00330604,0.104104,-9.92703,-0.542938,-0.0458716,0.0315147,0.00565921,-1.7167,9.5789,-0.576511,-0.000732643,0.00864668,-0.0017109,4.88258,-2.13138,8.07343,-0.0245163,0.000365901,0.0074581,-2.70306,9.42677,-1.26042,0.00654999,-0.00144285,-0.0133653,4.09986,0.932629,9.14327,-0.0194342,0.000464949,0.0121604,-1.66477,-9.87063,-0.814571,-0.0296057,0.00623605,0.0115562
0.044,9.41983,1.78051,2.18771,-0.0343987,0.0226856,0.0033143,0.105343,-9.9262,-0.541973,-0.0457955,0.0311771,0.00564759,-1.71736,9.57708,-0.576383,-0.000862713,0.00868598,-0.00176526,4.8821,-2.13122,8.0733,-0.0243415,0.000287476,0.00740274,-2.70242,9.42528,-1.25981,0.00656402,-0.00159198,-0.0133585,4.09855,0.932047,9.14298,-0.0193939,0.000292823,0.0121304,-1.66311,-9.86785,-0.814042,-0.0296393,0.00583602,0.0115898
0.045,9.41681,1.77961,2.18883,-0.0340785,0.0223901,0.00333466,0.106462,-9.92538,-0.541047,-0.0457223,0.0308397,0.00564398,-1.71797,9.57529,-0.576286,-0.000992628,0.00874024,-0.00183183,4.88166,-2.13109,8.07324,-0.0241708,0.000199979,0.00734516,-2.70171,9.42379,-1.25915,0.0065711,-0.00173906,-0.013351,4.09746,0.931424,9.14242,-0.0193495,0.000126195,0.0121024,-1.66162,-9.86515,-0.813541,-0.029685,0.00546283,0.0116179
0.046,9.41367,1.77853,2.18982,-0.0337652,0.022093,0.00336591,0.107431,-9.92455,-0.540192,-0.0456511,0.0305024,0.00564811,-1.71851,9.57352,-0.57623,-0.00112197,0.00881127,-0.0019102,4.88127,-2.13099,8.07325,-0.0240025,0.000101942,0.0072859,-2.70095,9.42229,-1.25844,0.00656909,-0.00188247,-0.0133416,4.09663,0.930775,9.14161,-0.0193022,-3.52858e-005,0.0120777,-1.66032,-9.86255,-0.813063,-0.029742,0.00511747,0.0116399
0.047,9.41045,1.77729,2.19067,-0.0334574,0.0217948,0.00340745,0.108228,-9.92371,-0.539447,-0.0455815,0.0301658,0.00565884,-1.71893,9.57177,-0.576249,-0.00125028,0.00889932,-0.00199763,4.88093,-2.13092,8.07332,-0.0238341,-5.83951e-006,0.00722582,-2.70012,9.42082,-1.25774,0.0065589,-0.00202059,-0.0133283,4.09601,0.930138,9.14057,-0.0192542,-0.000193349,0.0120559,-1.65922,-9.86006,-0.812602,-0.029808,0.00480086,0.0116544
0.048,9.40719,1.77594,2.19142,-0.0331533,0.0214963,0.00345891,0.108829,-9.92285,-0.53885,-0.0455134,0.0298309,0.00567472,-1.71919,9.57004,-0.576381,-0.00137711,0.00900424,-0.00209072,4.88062,-2.13083,8.07347,-0.0236634,-0.00012189,0.00716587,-2.69921,9.41941,-1.25706,0.00654234,-0.00215181,-0.0133085,4.09555,0.929554,9.13939,-0.019208,-0.000350141,0.0120364,-1.65832,-9.85766,-0.812149,-0.0298804,0.00451387,0.0116598
0.049,9.40393,1.7745,2.19207,-0.0328515,0.0211981,0.00351986,0.109214,-9.92194,-0.53844,-0.0454463,0.0294986,0.00569432,-1.71923,9.56834,-0.576666,-0.00150209,0.00912577,-0.00218619,4.88034,-2.13071,8.07368,-0.023488,-0.000244796,0.00710698,-2.69821,9.41811,-1.25645,0.00652111,-0.00227455,-0.0132799,4.09519,0.929063,9.13812,-0.0191657,-0.000507708,0.0120186,-1.65761,-9.85535,-0.811697,-0.0299566,0.00425738,0.0116544
0.05,9.4007,1.773,2.19263,-0.0325506,0.0209015,0.00358922,0.109377,-9.921,-0.538239,-0.0453812,0.0291702,0.00571598,-1.71905,9.56666,-0.577124,-0.00162569,0.00926266,-0.00228206,4.88009,-2.13052,8.07396,-0.0233071,-0.000373629,0.00704957,-2.69711,9.41693,-1.25593,0.00649544,-0.00238787,-0.0132406,4.09488,0.928686,9.13682,-0.0191294,-0.00066708,0.0120022,-1.6571,-9.85315,-0.811237,-0.0300341,0.00403112,0.0116371
0.051,9.39751,1.77149,2.19311,-0.0322496,0.0206081,0.00366474,0.109344,-9.92002,-0.538234,-0.0453204,0.028847,0.00573771,-1.71865,9.56502,-0.577747,-0.00174978,0.0094119,-0.00237859,4.87988,-2.13028,8.07429,-0.0231219,-0.000508265,0.00699322,-2.69589,9.41589,-1.25552,0.00646319,-0.00249192,-0.0131897,4.09459,0.928402,9.13551,-0.0190999,-0.000827571,0.0119878,-1.65673,-9.85104,-0.810763,-0.0301103,0.00383291,0.0116069
