Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.01,9.05336,0.682667,2.99238,0.147781,-0.0189645,0.102433,-1.00651,-9.81606,-1.66567,-0.0190261,-0.203536,0.0426964,-1.48382,9.69934,-1.08099,0.00473854,0.0569761,0.00355539,5.08275,-1.25505,8.26264,-0.0809585,-0.0459391,0.100113,-0.537126,9.83162,-0.103311,0.186286,-0.400064,-0.151334,4.68435,1.84913,8.77264,-0.00719234,-0.00494868,0.135721,-3.06552,-9.66192,-0.520721,-0.105523,-0.501374,-0.0192025
0.011,9.06206,0.683736,2.99352,0.148489,-0.0187287,0.101882,-1.00335,-9.81035,-1.65417,-0.0190465,-0.202729,0.0422511,-1.4849,9.68952,-1.08452,0.00475201,0.0560388,0.00157868,5.07869,-1.2616,8.25765,-0.0801983,-0.0460574,0.0990619,-0.521117,9.82555,-0.137305,0.189983,-0.41425,-0.149245,4.67957,1.84002,8.76999,-0.00712237,-0.00503854,0.135842,-3.05878,-9.65838,-0.518341,-0.104999,-0.500952,-0.0191866
0.012,9.07121,0.68501,2.99473,0.149179,-0.018533,0.101301,-1.00032,-9.80489,-1.64261,-0.0190722,-0.201871,0.0418085,-1.48636,9.67954,-1.08829,0.00477284,0.0550606,-0.000408212,5.07492,-1.26821,8.25265,-0.0794125,-0.0461564,0.0979524,-0.504741,9.81965,-0.172514,0.193433,-0.428229,-0.14708,4.67521,1.83104,8.76754,-0.00705226,-0.0051251,0.135937,-3.05215,-9.65521,-0.515968,-0.104439,-0.500382,-0.0191615
0.013,9.08073,0.686467,2.99601,0.14985,-0.0183766,0.100688,-0.997489,-9.79969,-1.63101,-0.0191027,-0.200963,0.0413696,-1.48823,9.66942,-1.09219,0.00480522,0.0540486,-0.00240606,5.07144,-1.27482,8.24771,-0.0786,-0.046234,0.0967828,-0.488113,9.81388,-0.209038,0.196608,-0.441949,-0.144837,4.6713,1.82216,8.76528,-0.00698211,-0.00521386,0.136003,-3.04564,-9.65241,-0.513606,-0.10384,-0.499656,-0.0191263
0.014,9.09059,0.688085,2.99735,0.1505,-0.0182584,0.100043,-0.994902,-9.79473,-1.61939,-0.0191376,-0.200002,0.0409353,-1.49051,9.6592,-1.09614,0.00485197,0.0530089,-0.0044144,5.06826,-1.28138,8.24285,-0.0777601,-0.0462886,0.095553,-0.471339,9.80821,-0.246961,0.199485,-0.45536,-0.142513,4.66785,1.81335,8.76319,-0.00691211,-0.00530896,0.136038,-3.03925,-9.64997,-0.511256,-0.103202,-0.498764,-0.0190804
0.015,9.10073,0.689834,2.99873,0.151127,-0.0181767,0.0993636,-0.992575,-9.79,-1.60779,-0.0191756,-0.198986,0.0405066,-1.4932,9.6489,-1.10008,0.00491248,0.0519443,-0.00642968,5.06536,-1.28784,8.23809,-0.0768923,-0.0463183,0.094266,-0.454512,9.80261,-0.286326,0.202046,-0.468415,-0.14011,4.66486,1.8046,8.76121,-0.00684259,-0.00541114,0.136037,-3.03296,-9.64785,-0.508916,-0.102525,-0.497697,-0.0190241
0.016,9.11109,0.69168,3.00018,0.151731,-0.0181299,0.0986527,-0.990498,-9.78551,-1.59624,-0.0192149,-0.197911,0.0400843,-1.49624,9.63854,-1.10394,0.00498338,0.0508552,-0.00844581,5.06274,-1.29416,8.23343,-0.0759966,-0.0463216,0.0929274,-0.437712,9.79705,-0.327136,0.20428,-0.48107,-0.137629,4.66233,1.79591,8.75932,-0.00677397,-0.00551844,0.135997,-3.0268,-9.64602,-0.506578,-0.101812,-0.496444,-0.018958
0.017,9.12163,0.693586,3.0017,0.152312,-0.0181162,0.0979117,-0.988659,-9.78124,-1.5848,-0.0192537,-0.196772,0.039669,-1.49959,9.62815,-1.10768,0.00506063,0.0497412,-0.0104561,5.06038,-1.30029,8.22885,-0.075073,-0.0462967,0.0915431,-0.421015,9.79153,-0.369391,0.206176,-0.493279,-0.135073,4.66026,1.78729,8.75746,-0.00670674,-0.00562821,0.135913,-3.02076,-9.64442,-0.504233,-0.101064,-0.494996,-0.0188831
0.018,9.13228,0.695518,3.00329,0.152868,-0.0181338,0.097142,-0.987045,-9.77719,-1.57349,-0.0192902,-0.195566,0.0392617,-1.50319,9.61775,-1.11123,0.00514058,0.048602,-0.0124543,5.05825,-1.30618,8.22434,-0.0741216,-0.0462418,0.0901187,-0.404498,9.78604,-0.413091,0.207725,-0.504999,-0.132444,4.65865,1.77873,8.75559,-0.00664118,-0.00573781,0.135781,-3.01485,-9.643,-0.501872,-0.100286,-0.493343,-0.0188001
0.019,9.14299,0.697462,3.00496,0.1534,-0.0181817,0.0963431,-0.985647,-9.77336,-1.56234,-0.019324,-0.194293,0.0388631,-1.507,9.60739,-1.11457,0.00522183,0.0474381,-0.0144364,5.05636,-1.3118,8.21989,-0.0731429,-0.0461553,0.088659,-0.388247,9.78055,-0.458225,0.208918,-0.516186,-0.129746,4.65748,1.77025,8.75368,-0.00657657,-0.00584451,0.135599,-3.00906,-9.64171,-0.499482,-0.0994784,-0.491477,-0.0187087
0.02,9.15374,0.699428,3.00667,0.15391,-0.0182597,0.0955124,-0.984462,-9.76973,-1.55138,-0.0193565,-0.192954,0.038474,-1.51094,9.59713,-1.11769,0.00530612,0.0462507,-0.0164022,5.05467,-1.31711,8.21546,-0.0721379,-0.0460356,0.0871669,-0.372358,9.77502,-0.504765,0.209755,-0.526801,-0.126983,4.65668,1.76183,8.75173,-0.00651071,-0.00594548,0.135364,-3.00336,-9.64051,-0.497046,-0.0986442,-0.489396,-0.0186074
0.021,9.16445,0.701437,3.00839,0.154398,-0.0183678,0.0946464,-0.983489,-9.76628,-1.54061,-0.0193895,-0.191555,0.0380953,-1.51493,9.58705,-1.12056,0.00539665,0.0450417,-0.0183525,5.05315,-1.3221,8.21102,-0.0711079,-0.0458808,0.0856449,-0.35693,9.76944,-0.552675,0.210234,-0.536803,-0.124162,4.65618,1.75348,8.74975,-0.00644075,-0.00603781,0.135078,-2.99772,-9.63936,-0.494543,-0.0977852,-0.487098,-0.0184939
0.022,9.1751,0.703511,3.01008,0.154867,-0.0185062,0.0937411,-0.982727,-9.763,-1.53003,-0.0194251,-0.190101,0.0377276,-1.51891,9.57722,-1.12319,0.00549659,0.0438127,-0.0202886,5.05179,-1.32673,8.20654,-0.0700543,-0.0456894,0.0840953,-0.342065,9.76375,-0.601927,0.210356,-0.546153,-0.121285,4.65591,1.74517,8.74777,-0.00636384,-0.00611858,0.134739,-2.9921,-9.63822,-0.491952,-0.0969035,-0.484583,-0.0183659
0.023,9.18564,0.70567,3.01171,0.155317,-0.0186755,0.0927935,-0.982174,-9.75986,-1.51965,-0.0194653,-0.188597,0.0373714,-1.5228,9.5677,-1.12558,0.00560788,0.0425665,-0.0222114,5.05056,-1.331,8.20199,-0.0689781,-0.04546,0.0825202,-0.327858,9.75793,-0.652487,0.21012,-0.554811,-0.11836,4.65581,1.73693,8.74578,-0.00627785,-0.0061855,0.134347,-2.98647,-9.63707,-0.489251,-0.0960009,-0.481849,-0.0182224
0.024,9.19602,0.707926,3.01328,0.155752,-0.0188767,0.0918016,-0.981825,-9.75685,-1.50949,-0.0195118,-0.187043,0.0370255,-1.52657,9.55853,-1.12774,0.00572951,0.0413086,-0.0241214,5.04941,-1.33491,8.19737,-0.0678806,-0.0451927,0.0809217,-0.314394,9.75199,-0.704323,0.20953,-0.562744,-0.11539,4.65583,1.72875,8.7438,-0.00618236,-0.00623765,0.133903,-2.98081,-9.63589,-0.486413,-0.0950788,-0.478898,-0.0180645
0.025,9.20619,0.710291,3.01477,0.156174,-0.0191116,0.0907647,-0.981672,-9.75392,-1.49953,-0.0195663,-0.185442,0.0366882,-1.53017,9.5497,-1.12971,0.00585851,0.0400464,-0.0260193,5.04828,-1.33849,8.19269,-0.066763,-0.0448883,0.0793013,-0.301746,9.74592,-0.757399,0.208591,-0.569923,-0.112381,4.65593,1.72068,8.74184,-0.00607811,-0.00627512,0.13341,-2.97514,-9.6347,-0.483408,-0.0941384,-0.475735,-0.0178954
0.026,9.21611,0.712775,3.01618,0.156585,-0.0193818,0.0896819,-0.981707,-9.75104,-1.48978,-0.0196302,-0.183793,0.0363574,-1.53359,9.54122,-1.1315,0.00599154,0.0387874,-0.0279056,5.04713,-1.34176,8.18796,-0.0656262,-0.0445477,0.0776609,-0.289989,9.73974,-0.811682,0.207308,-0.576316,-0.109336,4.6561,1.71274,8.73991,-0.00596603,-0.0062981,0.132869,-2.96945,-9.63351,-0.480206,-0.0931809,-0.472364,-0.0177182
0.027,9.22573,0.715384,3.01752,0.156987,-0.0196889,0.0885524,-0.981921,-9.74817,-1.48025,-0.0197048,-0.182097,0.0360314,-1.5368,9.53308,-1.13314,0.00612531,0.0375389,-0.0297806,5.04589,-1.34475,8.18319,-0.0644716,-0.0441718,0.0760022,-0.279194,9.73345,-0.86713,0.205685,-0.581893,-0.106259,4.65629,1.70496,8.73801,-0.00584695,-0.00630696,0.132281,-2.96373,-9.63234,-0.476781,-0.092207,-0.468789,-0.0175363
0.028,9.23504,0.718117,3.01877,0.157383,-0.0200332,0.0873756,-0.9823,-9.7453,-1.47094,-0.0197889,-0.180358,0.0357093,-1.53981,9.52529,-1.13464,0.00625672,0.036307,-0.0316444,5.04458,-1.34751,8.17839,-0.0633007,-0.0437612,0.0743274,-0.269408,9.72708,-0.923659,0.203729,-0.58663,-0.103155,4.65649,1.69736,8.73614,-0.00572136,-0.00630266,0.131648,-2.958,-9.63119,-0.473134,-0.091217,-0.465016,-0.0173519
0.029,9.24406,0.720961,3.01991,0.157772,-0.0204133,0.0861511,-0.982821,-9.74241,-1.46187,-0.0198791,-0.178576,0.0353915,-1.54267,9.51781,-1.13598,0.00638292,0.0350958,-0.033497,5.04321,-1.35008,8.17359,-0.0621157,-0.0433161,0.0726394,-0.260652,9.72063,-0.981133,0.201448,-0.590513,-0.100027,4.65668,1.68997,8.73429,-0.00558932,-0.00628695,0.130968,-2.95223,-9.63006,-0.469294,-0.0902096,-0.461053,-0.0171669
0.03,9.2528,0.723898,3.02094,0.158154,-0.0208274,0.0848785,-0.983462,-9.73951,-1.45304,-0.0199706,-0.176758,0.0350789,-1.54545,9.51063,-1.13711,0.0065011,0.033909,-0.0353381,5.04185,-1.35253,8.16881,-0.0609188,-0.0428367,0.0709414,-0.252937,9.71411,-1.0394,0.198848,-0.593527,-0.0968768,4.65687,1.68279,8.73247,-0.00545071,-0.0062619,0.130236,-2.94641,-9.62893,-0.465304,-0.0891835,-0.456912,-0.0169826
0.031,9.26131,0.72691,3.02182,0.15853,-0.0212736,0.0835575,-0.984199,-9.73662,-1.44448,-0.0200587,-0.174907,0.0347724,-1.54821,9.50373,-1.138,0.00660845,0.0327503,-0.0371672,5.04056,-1.35491,8.16407,-0.0597124,-0.0423231,0.0692365,-0.246277,9.70753,-1.09829,0.195937,-0.595657,-0.0937075,4.65704,1.67583,8.73064,-0.00530539,-0.00622953,0.129451,-2.94054,-9.62779,-0.461206,-0.0881371,-0.4526,-0.0168003
0.032,9.2696,0.729989,3.02255,0.158899,-0.0217491,0.0821888,-0.985011,-9.73373,-1.43619,-0.0201397,-0.173025,0.0344714,-1.55101,9.49709,-1.13864,0.00670264,0.0316237,-0.0389831,5.03939,-1.35728,8.15939,-0.0584978,-0.0417754,0.0675272,-0.240682,9.7009,-1.15766,0.192723,-0.596891,-0.090522,4.6572,1.66911,8.72882,-0.00515357,-0.00619145,0.128612,-2.93462,-9.62663,-0.457029,-0.0870689,-0.448126,-0.0166211
0.033,9.27767,0.73314,3.0231,0.159258,-0.022249,0.080776,-0.985884,-9.73088,-1.4282,-0.020211,-0.171116,0.034173,-1.55388,9.49069,-1.13907,0.00678233,0.0305333,-0.0407822,5.03837,-1.35966,8.15481,-0.0572738,-0.0411941,0.0658156,-0.236154,9.69424,-1.21736,0.189219,-0.59722,-0.0873233,4.65737,1.66263,8.727,-0.00499623,-0.0061484,0.12772,-2.92864,-9.62543,-0.452772,-0.0859774,-0.4435,-0.0164453
0.034,9.28551,0.736383,3.02348,0.159606,-0.0227669,0.0793241,-0.98681,-9.72811,-1.42052,-0.0202713,-0.16918,0.0338724,-1.55685,9.48452,-1.13934,0.00684675,0.0294836,-0.0425598,5.03755,-1.36207,8.15035,-0.0560379,-0.0405796,0.0641032,-0.232691,9.68758,-1.27722,0.185438,-0.596639,-0.0841148,4.65755,1.65639,8.72518,-0.00483479,-0.00610058,0.12678,-2.92265,-9.62413,-0.448418,-0.0848608,-0.438729,-0.0162725
0.035,9.29311,0.739734,3.02367,0.159941,-0.0232966,0.0778385,-0.987781,-9.72547,-1.41319,-0.0203193,-0.167221,0.0335647,-1.55993,9.47857,-1.13953,0.00689519,0.0284793,-0.0443109,5.03697,-1.36454,8.14603,-0.0547874,-0.0399323,0.0623912,-0.230291,9.68095,-1.3371,0.181395,-0.595143,-0.0808996,4.65779,1.6504,8.72338,-0.0046707,-0.00604813,0.125796,-2.91666,-9.62271,-0.443948,-0.0837177,-0.433821,-0.0161025
0.036,9.30046,0.743213,3.02366,0.160259,-0.0238322,0.0763238,-0.988789,-9.72299,-1.40621,-0.0203541,-0.16524,0.0332457,-1.56315,9.47284,-1.1397,0.0069273,0.0275241,-0.0460303,5.03666,-1.36708,8.1419,-0.0535205,-0.0392532,0.0606809,-0.228958,9.67436,-1.39682,0.177103,-0.592723,-0.0776814,4.65809,1.64465,8.7216,-0.00450516,-0.00599121,0.124774,-2.9107,-9.62115,-0.439351,-0.0825467,-0.428783,-0.0159352
0.037,9.30751,0.746836,3.02347,0.160559,-0.0243699,0.0747842,-0.989834,-9.72069,-1.39958,-0.020376,-0.163236,0.0329135,-1.56653,9.46731,-1.1399,0.00694404,0.0266188,-0.0477131,5.03663,-1.36968,8.13795,-0.0522375,-0.0385443,0.0589718,-0.228694,9.66785,-1.45625,0.172578,-0.589373,-0.0744642,4.65846,1.63914,8.71982,-0.00433856,-0.0059301,0.123716,-2.90482,-9.61943,-0.434635,-0.0813483,-0.423625,-0.0157706
0.038,9.3142,0.750619,3.02312,0.160841,-0.0249082,0.0732225,-0.990921,-9.71852,-1.3933,-0.0203871,-0.16121,0.0325687,-1.57006,9.46199,-1.14018,0.0069478,0.0257612,-0.0493541,5.03687,-1.37234,8.13419,-0.0509414,-0.0378096,0.0572625,-0.229507,9.66144,-1.51521,0.167835,-0.585088,-0.0712531,4.65885,1.63387,8.71805,-0.00417043,-0.00586516,0.122628,-2.89909,-9.61759,-0.429836,-0.0801244,-0.418358,-0.0156092
0.039,9.32044,0.754577,3.02263,0.161105,-0.0254459,0.0716412,-0.99206,-9.71647,-1.38735,-0.0203901,-0.159162,0.0322127,-1.57376,9.45687,-1.14059,0.00694147,0.0249478,-0.050948,5.03737,-1.37504,8.13062,-0.049636,-0.0370532,0.0555508,-0.231405,9.65514,-1.57355,0.162891,-0.579863,-0.0680533,4.65921,1.62881,8.71625,-0.00399997,-0.0057968,0.121514,-2.89357,-9.61567,-0.424994,-0.0788775,-0.412992,-0.0154513
0.04,9.32616,0.758726,3.02205,0.161349,-0.0259821,0.070043,-0.993258,-9.7145,-1.3817,-0.0203873,-0.15709,0.0318468,-1.57763,9.45196,-1.14116,0.0069279,0.0241755,-0.0524895,5.03812,-1.37778,8.12724,-0.0483252,-0.0362795,0.0538348,-0.234399,9.64901,-1.63111,0.157763,-0.573691,-0.06487,4.65952,1.62397,8.71441,-0.00382639,-0.00572541,0.120378,-2.88833,-9.61372,-0.420154,-0.0776103,-0.407539,-0.0152975
0.041,9.33131,0.763083,3.0214,0.161574,-0.0265157,0.06843,-0.994519,-9.71257,-1.37635,-0.020381,-0.154995,0.0314733,-1.58167,9.44726,-1.14192,0.0069106,0.0234423,-0.0539761,5.03907,-1.38051,8.12404,-0.047012,-0.0354904,0.0521129,-0.238483,9.64304,-1.68773,0.152464,-0.56657,-0.0617099,4.65973,1.61934,8.71251,-0.00364946,-0.00565103,0.119223,-2.88344,-9.61176,-0.415344,-0.0763253,-0.402007,-0.0151482
0.042,9.33587,0.767668,3.02071,0.161777,-0.0270447,0.0668043,-0.995835,-9.71069,-1.37126,-0.0203727,-0.152879,0.0310959,-1.58589,9.44279,-1.14283,0.00689433,0.0227494,-0.0554112,5.04018,-1.38322,8.12102,-0.0456983,-0.0346836,0.0503849,-0.243611,9.63728,-1.7433,0.147003,-0.558511,-0.0585819,4.65985,1.61492,8.71058,-0.0034701,-0.00557291,0.118051,-2.87887,-9.60976,-0.41057,-0.0750259,-0.396403,-0.0150033
0.043,9.33988,0.772502,3.02004,0.161956,-0.0275674,0.0651678,-0.997194,-9.70885,-1.36642,-0.0203636,-0.150746,0.0307192,-1.59029,9.43854,-1.14385,0.00688452,0.0220991,-0.0568011,5.04139,-1.38587,8.11816,-0.0443849,-0.0338549,0.0486511,-0.249719,9.63173,-1.79768,0.141387,-0.549534,-0.0554962,4.65988,1.61072,8.70863,-0.0032898,-0.00548996,0.11686,-2.8746,-9.6077,-0.405828,-0.0737157,-0.390732,-0.0148627
0.044,9.34334,0.777607,3.01943,0.16211,-0.0280817,0.063522,-0.998581,-9.70706,-1.3618,-0.0203549,-0.1486,0.0303475,-1.59488,9.43455,-1.14492,0.0068866,0.0214942,-0.0581518,5.04262,-1.38841,8.11548,-0.0430729,-0.0329996,0.0469118,-0.256744,9.62642,-1.85077,0.13562,-0.539655,-0.0524634,4.65984,1.60676,8.7067,-0.00311003,-0.00540105,0.11565,-2.87061,-9.60553,-0.40111,-0.0723981,-0.384998,-0.0147265
0.045,9.34627,0.783,3.01891,0.162237,-0.0285857,0.0618689,-0.999988,-9.70531,-1.35738,-0.0203471,-0.146444,0.0299844,-1.59966,9.4308,-1.14598,0.00690465,0.0209367,-0.0594681,5.04382,-1.39081,8.11295,-0.041763,-0.0321145,0.0451674,-0.26462,9.62137,-1.90243,0.129711,-0.528893,-0.0494919,4.65974,1.60304,8.7048,-0.0029322,-0.00530512,0.114421,-2.86686,-9.60323,-0.396413,-0.0710761,-0.379207,-0.0145946
0.046,9.34867,0.788685,3.01847,0.162335,-0.0290786,0.0602103,-1.00141,-9.70359,-1.35317,-0.0203394,-0.14428,0.0296301,-1.60463,9.42731,-1.14699,0.00693888,0.0204276,-0.0607509,5.04498,-1.39304,8.11057,-0.0404555,-0.0311999,0.0434187,-0.273252,9.61662,-1.95252,0.12367,-0.517277,-0.0465851,4.65961,1.59955,8.70294,-0.00275746,-0.00520132,0.113174,-2.86332,-9.60078,-0.391738,-0.0697511,-0.373363,-0.0144676
0.047,9.35054,0.794653,3.0181,0.162406,-0.02956,0.0585483,-1.00286,-9.70189,-1.34918,-0.0203295,-0.142109,0.0292819,-1.60978,9.42403,-1.14792,0.00698592,0.019967,-0.0619972,5.04609,-1.39504,8.10833,-0.0391502,-0.0302594,0.0416663,-0.282528,9.61218,-2.00088,0.11751,-0.504847,-0.0437411,4.65949,1.59629,8.70113,-0.00258674,-0.00508897,0.111911,-2.85992,-9.59819,-0.387092,-0.0684234,-0.367471,-0.0143463
0.048,9.35185,0.800891,3.01774,0.162449,-0.0300296,0.0568847,-1.00435,-9.70017,-1.34543,-0.0203145,-0.139934,0.028936,-1.61513,9.42095,-1.14873,0.0070413,0.0195544,-0.0632031,5.04718,-1.39679,8.10623,-0.0378467,-0.0292977,0.0399113,-0.292327,9.60811,-2.04732,0.111246,-0.491645,-0.040957,4.65944,1.59324,8.69938,-0.0024209,-0.00496742,0.110635,-2.85663,-9.59549,-0.382482,-0.0670923,-0.361536,-0.0142317
0.049,9.35259,0.807388,3.01737,0.162465,-0.0304875,0.0552216,-1.00587,-9.69843,-1.34194,-0.020292,-0.137756,0.0285892,-1.62065,9.41805,-1.14939,0.00710069,0.0191894,-0.0643647,5.04827,-1.39823,8.10427,-0.0365448,-0.0283193,0.0381545,-0.302531,9.60443,-2.09168,0.104892,-0.477711,-0.0382299,4.65951,1.59039,8.69768,-0.00226073,-0.00483606,0.109347,-2.85339,-9.59269,-0.377917,-0.0657578,-0.355564,-0.0141248
0.05,9.35275,0.814133,3.01695,0.162453,-0.0309332,0.0535604,-1.00742,-9.69665,-1.33873,-0.0202611,-0.135576,0.0282398,-1.62634,9.41528,-1.14987,0.00716068,0.0188713,-0.0654793,5.04937,-1.39937,8.10244,-0.0352443,-0.0273281,0.0363968,-0.313032,9.60117,-2.13381,0.0984616,-0.463087,-0.035558,4.6597,1.58774,8.69605,-0.0021061,-0.00469469,0.10805,-2.85018,-9.5898,-0.373406,-0.0644211,-0.349559,-0.0140259
0.051,9.3523,0.821116,3.01644,0.162413,-0.0313663,0.0519016,-1.00896,-9.69484,-1.33583,-0.0202246,-0.133392,0.0278893,-1.63217,9.41264,-1.15019,0.00721941,0.0185979,-0.0665467,5.05047,-1.40019,8.10077,-0.0339457,-0.0263274,0.0346388,-0.323732,9.59834,-2.17358,0.0919712,-0.447818,-0.032941,4.66002,1.58529,8.6945,-0.00195533,-0.00454384,0.106746,-2.84701,-9.58682,-0.368959,-0.0630861,-0.343529,-0.0139338
0.052,9.35121,0.828329,3.01584,0.162344,-0.0317864,0.0502453,-1.01042,-9.69302,-1.33327,-0.0201864,-0.131203,0.0275409,-1.63809,9.41007,-1.15036,0.00727579,0.0183669,-0.0675673,5.05153,-1.40072,8.09925,-0.0326496,-0.0253199,0.0328813,-0.334542,9.59595,-2.2109,0.0854365,-0.431949,-0.0303797,4.66042,1.58304,8.69307,-0.00180601,-0.00438438,0.105438,-2.84392,-9.58375,-0.364586,-0.061758,-0.337481,-0.013847
