Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RSemitendinosus,LBicepsFemoris,RRectusFemoris,RVastusLateralis,LGluteusMaximus,LTibialisAnterior,LSoleus,RBicepsFemoris,LGastrocnemiusMedialis,LSemitendinosus,LRectusFemoris,LVastusLateralis,RGluteusMaximus
0.041,0.0613629,0.116117,0.091203,0.0157761,0.0441104,0.0407913,0.0759665,0.0538412,0.0720651,0.128814,0.0492999,0.0771274,-0.0046991,0.0621286,0.0633508,0.0770764
0.042,0.0616681,0.0129675,0.0588544,0.0310349,0.0700504,0.0157669,0.0607077,0.0559775,0.0433786,0.123931,0.080733,0.0533237,0.0511481,0.0566354,0.0654871,0.039845
0.043,0.0662457,-0.0141931,0.0301678,0.0630783,0.0706607,0.0179031,0.0979391,0.0681845,0.0540598,0.0784598,0.0880572,0.0438632,0.0691534,0.0807443,0.0587732,0.0496106
0.044,0.0692975,-0.0148035,0.0149091,0.145171,0.0578433,0.0243118,0.0805441,0.0727621,0.0467355,0.0430594,0.0749347,0.0511874,0.0676276,0.074946,0.0920373,0.0499158
0.045,0.0699078,0.0715613,0.0429852,0.138762,0.0697452,0.0160721,0.0744406,0.0678793,0.0461252,-0.0314035,0.018172,0.0350131,-0.018432,0.0612131,0.0789148,0.0395398
0.046,0.0860822,0.117338,0.0387128,0.0267624,0.0587589,0.0154617,0.0637595,0.0571982,0.0488718,-0.0747385,0.0276324,0.041727,0.0313116,0.069758,0.0722009,0.0486951
0.047,0.065025,0.125577,0.0918134,0.026152,0.0657779,0.0185135,0.0958029,0.0767294,0.058027,-0.0570383,0.018172,0.0197543,0.0258185,0.059382,0.0483972,0.0471692
0.048,0.0488507,0.0599646,0.0976117,0.046904,0.0633365,0.0673416,0.0787131,0.0587241,0.0421579,-0.00729462,0.0526569,0.052103,0.105775,0.0770822,0.0554163,0.0584607
0.049,0.0738751,0.0114416,0.107682,0.0679611,0.0608951,0.0743607,0.087258,0.0779501,0.0507028,0.145293,0.0447223,0.0267734,0.100892,0.0618234,0.0676233,0.0447278
0.05,0.059837,0.00808472,0.0570233,0.0237106,0.0505191,0.0938919,0.075051,0.0684897,0.0491769,0.177337,0.0703571,0.0411166,0.120728,0.0807443,0.056637,0.0554089
0.051,0.0628888,0.0486731,0.0481732,0.0105881,0.0584537,0.104573,0.0747458,0.0675742,0.0485666,0.0360403,0.0978229,0.0347079,0.0981451,0.0563303,0.0877649,0.0407605
0.052,0.0268781,0.0492834,0.0905927,0.00509491,0.0554019,0.13326,0.052468,0.0861899,0.0748117,0.0210867,0.111556,0.0337924,0.0764777,0.0682321,0.101193,0.0554089
0.053,0.059837,0.00625366,0.0927289,0.0304245,0.0633365,0.129903,0.0619284,0.102669,0.063215,-0.0195016,0.0773761,0.015787,0.0575568,0.0813547,0.115536,0.0483899
0.054,0.0345074,0.00838989,0.0850995,0.0768112,0.0584537,0.14333,0.0402609,0.0636069,0.0970895,-0.00668427,0.052962,0.0438632,0.0712897,0.0462595,0.110348,0.0474744
0.055,0.0641095,0.0239539,0.0545819,0.0292038,0.0496036,0.109151,0.0320212,0.0745932,0.0705392,-0.0509348,0.00871155,0.0282993,0.0764777,0.0578561,0.119198,0.0493054
0.056,0.0705182,0.0691199,0.046037,0.0688766,0.0511295,0.0960281,0.0430075,0.0791708,0.0799997,0.0415335,0.0514362,0.0319614,0.075257,0.0548044,0.0877649,0.05724
0.057,0.0567853,0.0614905,0.03383,0.0966476,0.0584537,0.0780228,0.0423972,0.0675742,0.0638254,0.0439749,0.0340411,0.0380649,0.0743414,0.0502267,0.0807458,0.0502209
0.058,0.0790631,0.0959753,0.0387128,0.110381,0.0715762,0.0789383,0.036904,0.0831381,0.0784738,0.00552277,0.0273273,0.0456943,0.0709845,0.0538889,0.0749475,0.0499158
0.059,0.0634991,0.083158,0.00850037,0.074675,0.059064,0.0743607,0.0356833,0.124947,0.0525339,0.0287161,0.0093219,0.0514926,0.094483,0.0847116,0.0322229,0.0581555
0.06,0.0787579,0.0804114,0.0454266,0.0490402,0.0669986,0.0798538,0.0521628,0.0837485,0.0766428,0.206939,0.051131,0.0344028,0.042298,0.0548044,0.000789795,0.0313
0.061,0.0503766,0.0871252,-0.0162189,0.062468,0.0544864,0.0813797,0.0561301,0.0962607,0.0589426,0.205108,0.201583,0.0646152,0.0166632,0.0615182,0.0120813,0.0447278
0.062,0.0656354,0.0321936,0.00117615,0.0481247,0.0608951,0.0706985,0.0512473,0.0868002,0.0790842,0.101043,0.139022,0.0304355,0.0435187,0.0441232,0.0139124,0.0609021
0.063,0.065025,0.0239539,0.00941589,0.0380539,0.0511295,0.074971,0.0555197,0.106637,0.0619943,0.0894461,0.0810382,0.0585117,0.0670172,0.0694528,0.0380212,0.0612073
0.064,0.059837,0.0321936,0.0265057,0.0465988,0.0749332,0.0682571,0.0631491,0.0861899,0.0656564,0.0583182,0.0673053,0.0472202,0.0444342,0.0435129,0.0697595,0.0605969
0.065,0.0723492,0.0550818,0.00605896,0.0530075,0.0471622,0.080159,0.0610129,0.0907675,0.0674875,0.0741873,0.0877521,0.0664462,0.0532843,0.0197092,0.0648767,0.0602917
0.066,0.0717389,0.0566077,0.0210126,0.0231003,0.0383121,0.0658157,0.0378195,0.116402,0.0485666,0.0442801,0.0639484,0.0386752,0.0456549,0.00506073,0.0612146,0.0514417
0.067,0.0589215,0.0947546,0.028642,0.0429367,0.0444156,0.0816849,0.0375143,0.0825278,0.0742014,0.045806,0.0908038,0.0514926,0.0487067,-0.00195831,0.0297815,0.0404553
0.068,0.0369489,0.0584387,0.0561078,0.0350021,0.0526553,0.0417068,0.0573508,0.0803915,0.0699289,0.0592337,0.0572345,0.0337924,0.0551154,-0.0196585,0.0487024,0.0560193
0.069,0.0555646,0.0645422,0.0646527,0.0362228,0.0517398,0.0200394,0.066506,0.0990073,0.0699289,0.0332938,0.0770709,0.0508823,0.0477911,-0.00958771,-0.00317749,0.0380139
0.07,0.0305402,0.0587439,0.0570233,0.0359177,0.0566226,0.0172928,0.0784079,0.0901572,0.0558908,-0.00515839,0.0554034,0.0353183,0.0551154,-0.0288138,0.00567261,0.0731091
0.071,0.0763165,0.0645422,0.0823529,0.0316452,0.0602847,0.0151566,0.0814597,0.0834433,0.0604684,-0.0457468,0.0676105,0.0371494,0.0499274,-0.0306448,-0.0163,0.0456433
0.072,0.0860822,0.057218,0.0637372,0.0221848,0.0489932,0.045369,0.0616232,0.106026,0.0400217,-0.0259103,0.0624225,0.0478305,0.0621344,-0.00623077,0.00536743,0.0407605
0.073,0.0583112,0.0474524,0.0835736,0.0292038,0.0627261,0.0475052,0.0655905,0.0956503,0.0540598,0.0351248,0.0697467,0.0514926,0.0380255,0.000483093,-0.00622925,0.012074
0.074,0.0445782,0.0505042,0.0902875,0.0505661,0.0453311,0.0487259,0.0692526,0.0666586,0.0455148,0.15689,0.0651691,0.0325717,0.0502325,0.036799,0.0371057,0.0557141
0.075,0.0515973,0.0685095,0.0991376,0.0331711,0.0660831,0.0664261,0.0878683,0.0770346,0.066572,0.0946341,0.0953815,0.0322665,0.0535895,0.0157419,0.0545007,0.0261121
0.076,0.0479352,0.118558,0.100053,0.0240158,0.0444156,0.107625,0.0613181,0.0828329,0.063215,0.138579,0.0959918,0.0411166,0.0523688,0.0407663,0.0667078,0.045033
0.077,0.0583112,0.120695,0.121415,0.0142502,0.0474673,0.109456,0.0948874,0.0770346,0.0507028,0.0958548,0.0868365,0.0206699,0.0560309,0.0105539,0.0545007,0.0325208
0.078,0.052818,0.135953,0.0881512,0.0517868,0.0389224,0.122578,0.0930563,0.0730673,0.0653513,0.0592337,0.0154254,0.0273837,0.0639655,0.0306955,0.0831873,0.0532727
0.079,0.0668561,0.0743079,0.0503094,0.0389694,0.0578433,0.121358,0.0958029,0.0553671,0.0870187,0.0833426,0.0422809,0.0212802,0.0511481,0.0184885,0.0776941,0.0313
0.08,0.063194,0.0233435,0.020097,0.0819992,0.0526553,0.0859573,0.1074,0.0684897,0.073591,0.0543509,0.0505206,0.0429477,0.0444342,0.0487009,0.074032,0.0166516
0.081,0.0610577,-0.00259644,-0.0143878,0.0374435,0.0550967,0.0722244,0.126931,0.0443808,0.0638254,0.0213919,0.0273273,0.0225009,0.0499274,0.019404,0.0660974,0.036488
0.082,0.0570905,0.0108313,-0.0125568,0.0343918,0.0505191,0.0706985,0.129372,0.0636069,0.0592477,0.0165091,-0.0260785,0.0286044,0.0816657,0.0535837,0.0755579,0.0337415
0.083,0.0522076,0.00228638,0.00758484,-0.0168777,0.0422794,0.0642899,0.104653,0.0404135,0.0671823,-0.0173654,0.00291321,0.0203647,0.0639655,0.014216,0.0813562,0.0422864
0.084,0.0384747,0.0859045,0.075639,0.00204315,0.0633365,0.0655106,0.075051,0.0593344,0.078779,0.0149832,0.0734088,0.0325717,0.0725104,0.0276437,0.0993616,0.036488
0.085,0.0561749,0.13931,0.0640424,-0.0290848,0.057233,0.0664261,0.0567404,0.0288168,0.0403268,-0.00363251,0.0718829,0.0252475,0.0688483,0.0227609,0.0969202,0.0297742
0.086,0.0644147,0.169523,0.1028,-0.0235916,0.06944,0.0780228,0.0283591,0.0578085,0.0555856,0.0665579,0.0804279,0.0456943,0.0682379,0.0450388,0.101803,0.0447278
0.087,0.0583112,0.199125,0.0832684,0.05728,0.0557071,0.0334671,-0.0131448,0.0468222,0.0513132,0.0751028,0.0404498,0.0371494,0.0569464,0.0615182,0.0725061,0.0435071
0.088,0.0757062,0.177457,0.0545819,0.116484,0.0618106,0.0810745,-0.0476297,0.0602499,0.0690134,0.0625906,0.0697467,0.0459995,0.0239874,0.069758,0.0783044,0.0160413
0.089,0.065025,0.07797,0.063432,0.0789474,0.0563174,0.052388,-0.0201639,0.0358359,0.0732858,0.0488577,0.0599811,0.043558,0.0419928,0.0450388,0.0505334,0.0526624
0.09,0.0769269,0.000760498,0.0823529,0.110075,0.0578433,0.0514725,0.019509,0.0590292,0.0592477,0.0665579,0.047774,0.0463046,0.075257,0.0435129,0.0209314,0.0352673
0.091,0.08242,-0.0807214,0.0573285,0.0942062,0.064252,0.064595,0.0308005,0.0459067,0.0635202,0.0409232,0.0721881,0.0545444,0.103028,0.00322968,0.0129968,0.0328259
0.092,0.0625836,0.0126624,0.0533612,0.113127,0.0550967,0.0609329,0.0582663,0.0459067,0.0824411,0.0561819,0.0761554,0.0289096,0.0273444,0.0239816,0.0325281,0.0419812
0.093,0.0628888,0.0965857,0.028642,0.0710129,0.0410587,0.0587967,0.0726096,0.0315634,0.0574167,0.0384817,0.0758502,0.046915,-0.0120233,0.0392404,0.0496179,0.0303845
0.094,0.0723492,0.0617957,0.0466473,0.0404953,0.0523502,0.0343826,0.0875632,0.0355307,0.0671823,0.0311575,0.075545,0.0350131,0.0258185,0.0383249,0.0477869,0.0340466
0.095,0.0662457,0.0233435,0.0277264,0.0389694,0.0486881,0.064595,0.0723044,0.0233237,0.0516183,0.0802908,0.0441119,0.0481357,0.0340582,0.0572458,0.0621301,0.0651746
0.096,0.0573956,-0.0093103,0.0204022,0.0264572,0.0471622,0.0450638,0.11625,0.0330893,0.0662668,0.1044,0.0682208,0.0423373,0.0349738,0.0429025,0.0493127,0.0419812
0.097,0.0519025,0.0181555,0.0579388,0.0459885,0.0807315,0.0850418,0.125405,0.0321738,0.0705392,0.0689993,0.085921,0.0579013,0.0303961,0.047175,0.0615198,0.0474744
0.098,0.0427472,0.00381226,0.0561078,-0.00222931,0.0435001,0.0618485,0.10801,0.03431,0.0626047,0.0653372,0.0904987,0.0344028,0.0340582,0.0474802,0.0624353,0.046864
0.099,0.0839459,0.0569128,0.0329144,0.0325607,0.0471622,0.074971,0.113198,0.0327841,0.0629098,-0.00668427,0.0785968,0.0536288,0.0337531,0.0581613,0.0804407,0.0712781
0.1,0.0601422,0.0514197,0.0384076,0.0197433,0.0505191,0.0816849,0.101601,0.0443808,0.0555856,-0.054902,0.0435016,0.0463046,0.0657965,0.052363,0.070675,0.0554089
0.101,0.0686871,0.0822424,0.0313886,-0.00406036,0.0602847,0.0981644,0.0533835,0.0507895,0.0641306,-0.00821014,0.0676105,0.0450839,0.0688483,0.0483957,0.0642664,0.0618176
0.102,0.0552594,0.00930542,0.0197919,0.0719284,0.0526553,0.0868729,0.0100485,0.044686,0.0534494,0.0174246,0.0312946,0.0395908,0.0316168,0.0487009,0.0746423,0.0465588
0.103,0.0653302,-0.0370813,0.0283368,0.114653,0.0535709,0.0743607,-0.0146707,0.0407187,0.0494821,0.068389,0.0544879,0.0517978,0.0990607,0.0499216,0.0892908,0.0383191
0.104,0.0607526,-0.00107056,0.0319989,0.0472092,0.0499088,0.0621536,-0.0625833,0.056893,0.051008,0.0564871,0.0557086,0.0398959,0.108521,0.0902048,0.0535852,0.0377087
0.105,0.08242,0.074613,0.0524457,0.0307297,0.0657779,0.0468948,-0.0479349,0.0459067,0.0885446,0.107146,0.0471637,0.0420322,0.00445618,0.110652,0.0947839,0.0514417
0.106,0.0696027,0.124357,0.0561078,0.0795578,0.0419742,0.0560501,-0.0381692,0.0611655,0.0577219,0.109893,0.00840637,0.0609531,0.0126959,0.103938,0.0865442,0.0688367
0.107,0.0802838,0.10452,0.0976117,0.0960373,0.0734073,0.0990799,-0.00643097,0.055062,0.0616891,0.0378714,0.00382874,0.0554599,0.0480963,0.0865427,0.108822,0.0496106
0.108,0.0400006,0.133512,0.109514,0.0725388,0.0377017,0.0652054,-0.0229105,0.0721518,0.063215,-0.020112,0.0105426,0.052103,-0.013244,0.076777,0.100277,0.0831799
0.109,0.0503766,0.107877,0.130876,0.0517868,0.0947696,0.0508621,0.00425018,0.0559775,0.051008,0.0516043,0.0538776,0.0511874,0.0328375,0.0450388,0.0899011,0.0532727
0.11,0.0403058,0.0596594,0.155595,0.0633835,0.0880557,0.0591019,-0.00704132,0.0648276,0.0693185,0.0891409,0.103316,0.0636996,0.0694586,0.0538889,0.0831873,0.0493054
0.111,0.0540387,-0.0187708,0.109514,0.0331711,0.06944,0.0746658,-0.0085672,0.062081,0.0546701,0.0912772,0.0801227,0.0517978,0.0737311,0.0422922,0.0749475,0.0657849
0.112,0.0534283,-0.0392175,0.053056,0.0386642,0.0822574,0.0832108,-2.23E-05,0.062081,0.0558908,0.127593,0.0871417,0.0600375,0.0255133,0.0429025,0.0645715,0.0761609
0.113,0.04763,-0.0215173,0.0228436,0.0408005,0.0779849,0.0600174,-0.00459991,0.0559775,0.0421579,0.0894461,0.0541827,0.053934,0.0386359,0.0358835,0.0651819,0.0731091
0.114,0.0534283,0.0129675,0.0118573,0.0618576,0.0944644,0.0703934,0.0515524,0.0681845,0.0549753,0.065032,0.0612018,0.069498,0.0566412,0.0291696,0.0441248,0.052052
0.115,0.0525128,0.0260901,0.0350507,0.0633835,0.0691348,0.0789383,0.0631491,0.0629965,0.0586374,0.063201,0.0465533,0.0548496,0.0426032,0.0407663,0.00231567,0.0612073
0.116,0.0720441,0.0285315,0.06862,0.0356125,0.0721866,0.0633743,0.080239,0.0575034,0.0626047,0.0357352,0.0425861,0.0630893,0.0606085,0.0599924,0.030697,0.0517468
0.117,0.0561749,0.00411743,0.0442059,0.05728,0.06944,0.0755814,0.0643698,0.074288,0.0616891,0.0741873,0.0184772,0.0673618,0.0645758,0.0740305,0.0166589,0.0825696
0.118,0.0729596,0.0370764,0.0713666,0.0630783,0.0822574,0.0606277,0.0695578,0.0584189,0.0604684,0.078765,0.0331256,0.0740756,0.0380255,0.0798288,0.0651819,0.0566296
0.119,0.0253522,0.0273108,0.0463422,0.0514816,0.0734073,0.0725296,0.0613181,0.0718466,0.0595529,0.0830374,0.0312946,0.0646152,0.016358,0.0773874,0.0734216,0.062428
0.12,0.058006,0.057218,0.0646527,0.0496506,0.0721866,0.0325516,0.080239,0.0553671,0.0690134,0.0439749,0.0428912,0.0682773,0.0239874,0.0578561,0.0386316,0.0334363
0.121,0.0494611,0.0392126,0.0506146,0.0545334,0.0834781,0.0514725,0.0683371,0.0755087,0.0574167,0.0589285,0.0450275,0.071329,0.024903,0.0651804,0.041073,0.105458
0.122,0.0619733,0.0505042,0.080827,0.0465988,0.0608951,0.0365189,0.0658957,0.062081,0.0622995,0.0390921,0.0901935,0.0688876,0.0224615,0.0441232,0.0520593,0.0508313
0.123,0.0522076,0.0495886,0.0695355,0.0661301,0.090192,0.0609329,0.0704733,0.0703207,0.0574167,0.0339041,0.0776813,0.0719394,0.0426032,0.0508371,0.0676233,0.0749402
0.124,0.0647198,0.0703406,0.0698407,0.0780319,0.0727969,0.0700882,0.0875632,0.0599448,0.04582,0.0274954,0.0535724,0.076517,0.0798346,0.0300851,0.0435144,0.0627332
0.125,0.0522076,0.0590491,0.0683148,0.0438522,0.0843936,0.0600174,0.0677267,0.0559775,0.0583322,0.0326834,0.0645587,0.0871982,0.130799,0.0386301,0.0694543,0.0453381
0.126,0.0644147,0.0825476,0.0606854,0.000517273,0.057233,0.0630691,0.0744406,0.0541464,0.0384958,-0.0256052,0.0584552,0.0939121,0.153382,0.0529733,0.0679285,0.0444226
0.127,0.0400006,0.0648474,0.0707562,0.024321,0.0889712,0.0649002,0.106179,0.029122,0.0610788,0.0812064,0.0850055,0.0905551,0.14148,0.0438181,0.0935632,0.0819592
0.128,0.0573956,0.084989,0.0780804,0.03134,0.0639468,0.0566605,0.139443,0.063912,0.056196,0.151092,0.0969073,0.0856723,0.0923468,0.0465646,0.102108,0.05724
0.129,0.0564801,0.0855994,0.0777753,0.0636887,0.0837833,0.069783,0.169961,0.0468222,0.0601633,0.125152,0.107894,0.076517,0.0737311,0.0740305,0.136593,0.05724
0.13,0.0451886,0.126798,0.0268109,0.0545334,0.0612003,0.0536087,0.179116,0.0642172,0.0583322,0.068389,0.0691364,0.0807895,0.0157477,0.0596872,0.143002,0.0786023
0.131,0.052818,0.156095,0.0713666,0.0673508,0.0822574,0.0496414,0.18644,0.0599448,0.0507028,0.0296317,0.0828693,0.071329,0.0108649,0.0432077,0.11462,0.0532727
0.132,0.0378644,0.105131,0.0432904,0.0408005,0.0627261,0.0404861,0.190102,0.0626913,0.0577219,0.0158987,0.051131,0.0813998,0.0456549,0.0776926,0.111263,0.0422864
0.133,0.0558698,0.0941443,0.0793011,0.0374435,0.0724918,0.031636,0.0945822,0.0617758,0.0488718,-0.00637909,0.0352618,0.0884189,0.0618292,0.0538889,0.0459558,0.0578503
0.134,0.0393903,0.0614905,0.0362714,-0.00222931,0.0566226,0.0392654,0.0188986,0.062081,0.0470407,-0.00729462,0.0325153,0.0939121,0.0456549,0.0551096,0.00506226,0.0602917
0.135,0.0601422,0.0410437,0.0542767,0.0218796,0.085004,0.0325516,-0.0503763,0.067269,0.0687082,0.000334778,0.0544879,0.0710239,0.0694586,0.0422922,-0.00928101,0.0651746
0.136,0.0558698,0.0340247,0.00544861,0.062468,0.0654727,0.0597122,-0.0924905,0.0636069,0.0729806,0.113555,0.080733,0.0911655,0.0361945,0.057551,-0.0239294,0.0724988
0.137,0.0708234,0.0379919,0.0191815,0.0554489,0.0630313,0.0557449,-0.0833353,0.0593344,0.0781686,0.106536,0.0621173,0.0707187,0.038941,0.0694528,-0.0138586,0.0490002
0.138,0.0647198,0.0495886,0.025285,-0.0171829,0.0688296,0.0838211,-0.0204691,0.0697104,0.0687082,0.045806,0.0868365,0.085062,0.0429083,0.0804392,-0.00714478,0.0667004
0.139,0.0628888,0.0621008,0.051225,0.0636887,0.046857,0.0459793,0.00608124,0.0645224,0.0470407,0.0622855,0.0764606,0.100626,0.089295,0.0743356,0.0172693,0.0660901
0.14,0.0577008,0.0260901,0.0500043,0.12625,0.0801212,0.08199,0.0326315,0.0791708,0.0531442,0.0247488,0.0746295,0.097269,0.121949,0.0633493,0.0313074,0.0651746
0.141,0.0625836,0.0984167,0.0509198,0.134795,0.0450259,0.0566605,0.00394501,0.0581137,0.0693185,0.0638113,0.0386188,0.0948276,0.167115,0.0734201,0.0407678,0.0462537
0.142,0.080589,0.0968909,0.0692303,0.175078,0.0828677,0.0829056,0.0344626,0.0764243,0.0668771,0.0393973,0.0465533,0.0954379,0.146058,0.0599924,0.0581628,0.0731091
0.143,0.065025,0.0880408,0.0973065,0.154631,0.0404483,0.0700882,0.0362936,0.0709311,0.0766428,0.0436697,0.0401447,0.104593,0.169251,0.0560251,0.0596887,0.0413709
0.144,0.0723492,0.060575,0.0536664,0.114958,0.076459,0.0938919,0.0216452,0.0843588,0.0714548,0.0674734,0.0569293,0.0945224,0.121339,0.0410715,0.0560266,0.0523572
0.145,0.0537335,0.0511145,0.0722821,0.119231,0.052045,0.0587967,0.0295798,0.0663535,0.0482614,0.0818167,0.0602863,0.0960483,0.0264288,0.0743356,0.0294763,0.0633435
0.146,0.0610577,0.0324988,0.0976117,0.0844406,0.0782901,0.0752762,0.0481955,0.0648276,0.0565012,0.0821219,0.0740192,0.0810947,-0.0648187,0.0602975,0.0624353,0.0599866
0.147,0.0351178,0.0688147,0.0930341,0.0844406,0.052045,0.0771072,0.0445334,0.0773398,0.0781686,0.0274954,0.0593707,0.0939121,-0.0568842,0.0596872,0.0917322,0.0529675
0.148,0.0573956,0.0923132,0.0542767,0.0829147,0.0721866,0.0914505,0.0509421,0.0773398,0.0482614,0.0653372,0.0709674,0.0658359,0.0172736,0.0526682,0.0874597,0.0651746
0.149,0.0601422,0.127714,0.0359662,0.0957321,0.0389224,0.0426224,0.0527731,0.072457,0.0653513,0.100738,0.0847003,0.0710239,0.0410773,0.0590768,0.134457,0.0511365
0.15,0.0674664,0.11337,0.0133832,0.0966476,0.0615054,0.0600174,0.0668112,0.0675742,0.0430734,0.0314627,0.0691364,0.0649204,0.0621344,0.0255075,0.129879,0.0575452
0.151,0.0338971,0.0944495,-0.00309631,0.0914597,0.0456363,0.0569656,0.069863,0.0745932,0.0662668,0.0369559,0.0670001,0.0630893,0.104554,0.047175,0.138729,0.059071
