Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RSemitendinosus,LBicepsFemoris,RRectusFemoris,RVastusLateralis,LGluteusMaximus,LTibialisAnterior,LSoleus,RBicepsFemoris,LGastrocnemiusMedialis,LSemitendinosus,LRectusFemoris,LVastusLateralis,RGluteusMaximus
0.041,0.0470197,0.046842,0.0673993,-0.0235916,0.0178653,0.0322464,0.0289694,0.0391928,0.0799997,0.0134573,0.0776813,0.141519,0.111573,0.0599924,0.0517542,0.101796
0.042,0.0723492,0.0678992,0.0667889,-0.0251175,0.03465,0.0694778,0.036904,0.0608603,0.0748117,-0.00515839,0.0517413,0.186685,0.108216,0.0752512,-0.000430908,0.110035
0.043,0.0491559,0.0517249,0.0731976,-0.00711212,0.0193912,0.0435379,0.014321,0.0379721,0.0668771,0.00918488,0.0468585,0.16807,0.117982,0.0822702,-0.00775513,0.101185
0.044,0.0549542,0.0917029,0.0603803,-0.0119949,0.0355655,0.0481155,0.0671164,0.0449912,0.068403,0.172149,0.0639484,0.174784,0.112488,0.0584665,-0.00775513,0.0984387
0.045,0.0552594,0.0340247,0.0448163,-0.0150467,0.0172549,0.0581863,0.0445334,0.0352255,0.0662668,0.172149,0.0499103,0.189127,0.101807,0.0551096,0.00414673,0.0865369
0.046,0.0595319,0.0837683,0.0548871,-0.0098587,0.0196964,0.0725296,0.0329367,0.0523154,0.0525339,0.0564871,0.0557086,0.161966,0.120728,0.0334421,0.0523645,0.0789075
0.047,0.0433575,0.0678992,0.0640424,0.0014328,0.0309879,0.0807693,0.036904,0.0520102,0.0516183,0.018035,0.0456378,0.165628,0.107606,0.0322214,0.101803,0.0844006
0.048,0.0436627,0.0654578,0.058244,-0.00772247,0.0264102,0.0328568,0.0201193,0.0459067,0.0519235,0.0116263,0.052962,0.14213,0.10608,0.0310007,0.0712854,0.0782971
0.049,0.040611,0.0636267,0.0744183,-0.00467072,0.0297672,0.0249222,0.04728,0.03431,0.0558908,0.0256644,0.0465533,0.184549,0.127747,0.0572458,0.0865442,0.0908093
0.05,0.0659406,0.0456213,0.0622113,-0.0196243,0.0370914,0.0328568,0.0469748,0.0385825,0.0485666,0.0116263,0.0880572,0.166849,0.0953986,0.0288644,0.0450403,0.0657849
0.051,0.0595319,0.0627112,0.0750287,-0.00497589,0.0273257,0.0417068,0.0719992,0.0468222,0.0671823,0.0278006,0.0712726,0.157083,0.0877692,0.0282541,0.0276453,0.0673108
0.052,0.0509869,0.0712561,0.0750287,-0.0123001,0.0309879,0.0691727,0.0637595,0.0275961,0.0473459,-0.013093,0.0645587,0.139078,0.0853278,0.000788269,-0.00775513,0.0667004
0.053,0.075401,0.0602698,0.0631268,-0.000398254,0.0169498,0.0670364,0.076882,0.0391928,0.0690134,-0.0210275,0.0691364,0.168375,0.120118,0.0242868,-0.014469,0.0651746
0.054,0.0531232,0.0578284,0.0850995,-0.008638,0.0322086,0.069783,0.0597922,0.0428549,0.040632,0.0110159,0.0819537,0.16929,0.111878,0.0157419,-0.00928101,0.0612073
0.055,0.0525128,0.0563025,0.0585492,0.0185226,0.0309879,0.0508621,0.0680319,0.0398032,0.0772531,0.0882254,0.073714,0.165323,0.0953986,0.0242868,0.0181848,0.0477795
0.056,0.0656354,0.0724768,0.0307782,-0.00222931,0.0282413,0.0658157,0.080239,0.0404135,0.0555856,0.128814,0.0862262,0.168375,0.0834967,0.00628143,0.00902954,0.0700574
0.057,0.0763165,0.0859045,0.0481732,-0.0113846,0.0358707,0.0850418,0.0533835,0.0340048,0.0693185,0.0674734,0.0624225,0.165934,0.0981451,0.0175729,0.0279504,0.041676
0.058,0.0561749,0.0941443,0.0231488,-0.000398254,0.0456363,0.118306,0.0237814,0.0382773,0.0616891,0.0305472,0.0160358,0.185465,0.09784,0.0429025,0.0575525,0.0731091
0.059,0.0583112,0.125577,0.0463422,-0.013826,0.0361758,0.102742,0.0182883,0.0300375,0.0601633,0.0863943,0.0599811,0.167459,0.0743414,0.0126901,0.0645715,0.0313
0.06,0.0638043,0.0367712,0.0646527,-0.00161896,0.0370914,0.103963,0.0311057,0.0294272,0.0671823,-0.00821014,0.0486896,0.175394,0.064881,0.0395456,0.0685388,0.0566296
0.061,0.0552594,0.0218176,0.0744183,-0.0357986,0.0358707,0.0578812,0.0729147,0.0205771,0.0769479,-0.0143137,0.0691364,0.167459,0.0825812,0.0218454,0.046261,0.0233655
0.062,0.0839459,0.101469,0.0744183,-0.0193192,0.0380069,0.0850418,0.0878683,0.0190512,0.0552805,-0.0146188,0.0605914,0.188211,0.092652,0.0358835,0.0590784,0.0352673
0.063,0.0525128,0.0761389,0.0890668,-0.0379349,0.0276309,0.087178,0.107094,0.029122,0.0461252,0.0644217,0.0862262,0.173563,0.0719,0.0352731,0.0621301,0.0355725
0.064,0.0757062,0.0315833,0.10402,0.0316452,0.0154239,0.118611,0.114113,0.00470795,0.0668771,0.189239,0.0871417,0.192179,0.0679327,0.0422922,0.0767786,0.0499158
0.065,0.0540387,0.0593542,0.113786,-9.31E-05,0.0477725,0.104573,0.108315,0.0324789,0.0531442,0.166961,0.112166,0.189737,0.0514532,0.0377145,0.0609094,0.0291638
0.066,0.0729596,0.072782,0.12111,0.00112762,0.0389224,0.0917557,0.107705,0.029122,0.0827463,0.0671683,0.108809,0.174478,0.0743414,0.0483957,0.0651819,0.039845
0.067,0.0537335,0.0578284,0.105546,-0.00497589,0.0328189,0.0822952,0.0808493,0.0251547,0.0488718,0.0253592,0.122237,0.176004,0.0761725,0.0587717,0.0483972,0.0419812
0.068,0.0689923,0.0761389,0.098222,0.00448456,0.0157291,0.0688675,0.0311057,0.0288168,0.0565012,0.0247488,0.104232,0.190653,0.0603033,0.0529733,0.0511438,0.0306897
0.069,0.0692975,0.100858,0.120195,-0.00955353,0.026105,0.0603226,-0.0525125,0.00287689,0.0754221,-0.0338449,0.073714,0.163492,0.0447394,0.0731149,0.0612146,0.0377087
0.07,0.0766217,0.152128,0.118058,0.00936737,0.0404483,0.0301102,-0.148948,0.0300375,0.0699289,0.050994,0.0593707,0.189127,0.049317,0.0868478,0.070675,0.0248914
0.071,0.0692975,0.117948,0.0396283,0.0356125,0.0395328,0.0456741,-0.124534,0.0315634,0.0522287,0.103484,-0.00471619,0.205912,0.0563361,0.108515,0.0383264,0.0380139
0.072,0.0280988,0.0364661,0.0506146,0.0130295,0.0477725,0.0337723,-0.0494608,0.0321738,0.04582,0.176421,0.0254962,0.183329,0.0447394,0.0837961,0.0416833,0.0313
0.073,0.0500714,0.0880408,0.0823529,0.0136398,0.0627261,0.0386551,0.0176779,0.0166098,0.0574167,0.065032,0.0636432,0.205912,0.0520636,0.0844064,0.051449,0.034657
0.074,0.0454938,0.0950598,0.030473,0.00845184,0.0575381,0.0307205,0.0173727,0.0245444,0.0629098,0.0442801,0.0593707,0.189432,0.0410773,0.0633493,0.0435144,0.0389294
0.075,0.0506818,0.151823,0.0152142,0.0212692,0.0645572,0.0529984,0.0469748,0.0297324,0.0772531,0.045806,0.0654742,0.184854,0.0361945,0.0612131,0.0612146,0.0465588
0.076,0.040611,0.153348,0.00850037,-0.00711212,0.0550967,0.0392654,0.0329367,0.0294272,0.0619943,0.085784,0.0700519,0.166544,0.014527,0.0868478,0.0630457,0.052052
0.077,0.0757062,-0.00961548,-0.00157043,0.0115036,0.064252,0.0478104,0.0662009,0.0202719,0.066572,0.0863943,0.0718829,0.150064,0.0383307,0.0682321,0.0523645,0.0663953
0.078,0.052818,-0.179598,-0.0122516,0.00387421,0.0566226,0.0804642,0.0469748,0.0288168,0.061384,0.0555716,0.0608966,0.155252,0.0303961,0.0529733,0.0425989,0.0303845
0.079,0.0573956,-0.0956751,0.0295575,-0.0132156,0.0615054,0.0700882,0.04728,0.0309531,0.0552805,0.058013,0.0636432,0.145487,0.0386359,0.0633493,0.0590784,0.0355725
0.08,0.042442,-0.0718713,0.0307782,-0.0074173,0.0630313,0.0984695,0.0289694,0.0266806,0.0604684,0.0638113,0.0660846,0.149149,0.0285651,0.074946,0.0554163,0.0471692
0.081,0.0586163,-0.0242639,0.0347455,-0.0235916,0.0499088,0.067952,0.0106589,0.03431,0.0638254,0.0906668,0.075545,0.138163,0.0282599,0.0618234,0.0450403,0.0425916
0.082,0.0488507,0.0254797,0.0344403,0.00478973,0.0697452,0.0706985,0.0399558,0.0324789,0.0668771,0.0848685,0.0673053,0.131754,0.0294806,0.0715891,0.0548059,0.052052
0.083,0.059837,-0.0236536,0.0246747,-0.00222931,0.0489932,0.0490311,0.04728,0.0123373,0.0378854,0.0451956,0.0593707,0.129007,0.0102545,0.0783029,0.0529749,0.0474744
0.084,0.0555646,0.0236487,0.0631268,0.00387421,0.0843936,0.0490311,0.0649802,0.0224081,0.063215,0.0622855,0.0682208,0.132975,0.014527,0.0740305,0.0725061,0.0471692
0.085,0.0589215,0.0230383,0.0493939,0.0279831,0.0660831,0.0511673,0.0713889,0.0330893,0.0473459,0.0686942,0.0526569,0.108255,0.0310065,0.0895944,0.119808,0.0465588
0.086,0.0747906,0.0270056,0.0786908,0.03134,0.0914127,0.0371292,0.0658957,0.0333945,0.0604684,0.065032,0.0676105,0.10734,0.0194098,0.0606027,0.116757,0.0630383
0.087,0.0552594,0.0440955,0.0445111,-0.0214554,0.0648624,0.0563553,0.0796286,0.0513998,0.0442941,0.0366507,0.0673053,0.112223,0.0264288,0.0828806,0.113705,0.0486951
0.088,0.0668561,0.0489783,0.0542767,-0.0104691,0.106061,0.0615433,0.0799338,0.03431,0.0574167,0.0140677,0.0746295,0.112833,0.0224615,0.0731149,0.134762,0.0511365
0.089,0.0583112,0.0358557,0.0439008,0.0545334,0.0959903,0.067952,0.0576559,0.0486533,0.0497873,-0.0262155,0.0679156,0.113443,0.00903381,0.0621286,0.135372,0.0529675
0.09,0.0744855,0.0343298,0.0591595,0.0398849,0.126813,0.0377396,0.0793234,0.0336996,0.068403,-0.020112,0.073714,0.105509,0.0148322,0.0584665,0.1311,0.0486951
0.091,0.0592267,0.0563025,0.0500043,0.00845184,0.102399,0.0426224,0.0707785,0.0410239,0.0601633,0.0940237,0.0596759,0.120768,0.0105597,0.0578561,0.0902063,0.0670056
0.092,0.0717389,0.0697302,0.0847943,0.0328659,0.137189,0.0432327,0.0832907,0.0275961,0.0571115,0.158416,0.0639484,0.0698032,0.0184943,0.0554147,0.0786096,0.0438123
0.093,0.0400006,0.0599646,0.0707562,-0.00711212,0.0825626,0.0591019,0.0774924,0.0538412,0.0467355,0.164214,0.0691364,0.0786533,0.00567688,0.0557199,0.0273401,0.0435071
0.094,0.0589215,0.0608801,0.113176,0.0292038,0.0358707,0.0450638,0.0762717,0.0214926,0.0619943,0.0918875,0.0621173,0.0899448,0.0227667,0.0520578,-0.0193518,0.0480847
0.095,0.058006,0.0508093,0.108903,0.0234055,0.00871002,0.0545242,0.0948874,0.0471274,0.0534494,0.0397025,0.0721881,0.0792636,0.0282599,0.0740305,-0.021488,0.0743298
0.096,0.0586163,0.0324988,0.0875409,0.0298141,0.0438052,0.0566605,0.0732199,0.0361411,0.0595529,0.0244437,0.0746295,0.0621738,0.0218512,0.0685373,0.0215417,0.0428967
0.097,0.0485455,0.0733923,0.0417645,0.0389694,0.0792056,0.0447586,0.0573508,0.0541464,0.0659616,0.0320731,0.0590656,0.0621738,0.0273444,0.076777,0.0108606,0.0663953
0.098,0.0638043,0.0782751,0.0600751,0.0310349,0.0422794,0.0328568,0.0311057,0.0330893,0.0543649,0.0647269,0.0486896,0.0615634,0.0233771,0.074946,0.0102502,0.0508313
0.099,0.0647198,0.0880408,0.0188763,0.0462936,0.0090152,0.0374344,0.080239,0.0373618,0.0668771,0.0659476,0.061507,0.0566806,0.0429083,0.0508371,0.0117761,0.0181775
0.1,0.054649,0.123136,0.058244,0.026152,0.0203067,0.0356033,0.0588766,0.0443808,0.0641306,0.0332938,0.0602863,0.0560703,0.0407721,0.0630441,-0.0379675,0.0581555
0.101,0.0558698,0.0981116,0.0899823,0.00234833,0.0651675,0.0407913,0.087258,0.0355307,0.066572,0.0186453,0.0776813,0.0374545,0.0725104,0.0306955,-0.0230139,0.052052
0.102,0.0592267,0.105131,0.0915082,-0.00894318,0.0419742,0.036824,0.0683371,0.03431,0.0757272,0.0397025,0.0831744,0.0456943,0.0316168,0.00567108,-0.0541418,0.0615125
0.103,0.0677716,0.0926184,0.0759442,0.107024,0.0599796,0.0621536,0.0878683,0.0361411,0.0793893,0.0433646,0.052962,0.0511874,0.0230719,-0.0260672,-0.0452917,0.0605969
0.104,0.0573956,0.0621008,0.0487836,0.116789,0.0486881,0.0197342,0.0634543,0.0312582,0.0650461,0.0488577,0.0370929,0.0621738,0.0108649,-0.00226349,-0.0120276,0.064259
0.105,0.0573956,0.0691199,0.0515302,0.0899338,0.0547916,0.0264481,0.0655905,0.016915,0.0644357,0.0393973,0.0758502,0.0514926,0.021546,-0.000432434,-0.00531372,0.05724
0.106,0.0512921,0.0819373,0.0216229,0.0630783,0.0560123,0.0102737,0.104043,0.0288168,0.0742014,0.0635062,0.0673053,0.069498,0.0258185,0.0291696,-0.00165161,0.0535779
0.107,0.0659406,0.0239539,0.0484784,0.0856613,0.0529605,0.0252274,0.0933615,0.00837006,0.0503976,0.0689993,0.0688312,0.0597324,0.0551154,0.0117746,0.0194055,0.0602917
0.108,0.058006,0.00594849,0.0661786,0.10977,0.0627261,0.0240067,0.0951926,0.0303427,0.0726755,0.0705252,0.0776813,0.057291,0.0688483,0.0346628,0.0300867,0.0639539
0.109,0.0665509,0.0160193,0.0353558,0.0887131,0.0584537,0.0569656,0.097634,0.0324789,0.0644357,0.0455008,0.0734088,0.0496616,0.0603033,0.0416818,0.0734216,0.069447
0.11,0.0741803,0.0544714,0.0423749,0.0859665,0.0496036,0.0554398,0.104653,0.0370566,0.0751169,0.0744925,0.08409,0.0624789,0.0719,0.0413766,0.0718957,0.0703625
0.111,0.0674664,0.0669836,0.0365765,0.086882,0.0575381,0.0630691,0.104348,0.0163046,0.0622995,0.047637,0.063338,0.06431,0.047486,0.0337473,0.058468,0.0810437
0.112,0.0634991,0.0886511,0.0539716,0.0581955,0.0682193,0.0777176,0.106179,0.0404135,0.0757272,0.0488577,0.0670001,0.046915,0.0456549,0.0477853,0.0545007,0.0413709
0.113,0.0833356,0.0978064,0.0466473,0.0755905,0.0535709,0.0798538,0.0539938,0.0153891,0.0507028,0.0500784,0.0673053,0.0728549,0.0593878,0.0673166,0.0548059,0.090199
0.114,0.0674664,0.0819373,0.0710614,0.0862717,0.0721866,0.0713089,0.10862,0.0260703,0.0708444,0.0494681,0.0691364,0.0408115,0.066712,0.0532785,0.0548059,0.0645642
0.115,0.0573956,0.0639319,0.0490887,0.104277,0.0569278,0.0533035,0.110451,0.0288168,0.0601633,0.045806,0.0816486,0.059122,0.0636603,0.0660959,0.0191003,0.0834851
0.116,0.0470197,0.067594,0.0826581,0.086882,0.0727969,0.0630691,0.0704733,0.0266806,0.068403,0.0290213,0.0801227,0.0664462,0.0664069,0.0609079,0.0181848,0.0682263
0.117,0.0479352,0.0758337,0.0573285,0.0728439,0.0599796,0.0572708,-0.0503763,0.0269858,0.0442941,0.0491629,0.0703571,0.0536288,0.070069,0.0706735,0.0221521,0.0789075
0.118,0.042442,0.0752234,0.0567181,0.0984787,0.0657779,0.0630691,-0.0686868,0.0404135,0.0653513,0.0409232,0.0602863,0.057291,0.0828864,0.0569406,0.056637,0.0734143
0.119,0.0549542,0.057218,0.0692303,0.069487,0.0688296,0.0566605,-0.0345071,0.0159995,0.0476511,0.052825,0.0761554,0.0777377,0.0856329,0.059382,0.0441248,0.090199
0.12,0.0689923,0.069425,0.0802167,0.0731491,0.0679141,0.0859573,0.0118796,0.0422446,0.0519235,0.0464163,0.0560138,0.0774326,0.0953986,0.0514474,0.0383264,0.0840955
0.121,0.0659406,0.045011,0.0515302,0.0722336,0.0563174,0.069783,-0.00582062,0.0248495,0.0751169,0.00582794,0.0724933,0.0801791,0.0801398,0.0706735,0.070675,0.0667004
0.122,0.0616681,0.060575,0.0741132,0.0700973,0.0697452,0.0844315,0.00974335,0.0440756,0.0433786,0.0195609,0.05815,0.0756015,0.0819708,0.0688425,0.0664026,0.0685315
0.123,0.0445782,0.0678992,0.0683148,0.0563644,0.0810367,0.0722244,0.0240866,0.0526205,0.0671823,0.112945,0.0819537,0.0667514,0.102112,0.0932565,0.0801355,0.05724
0.124,0.0665509,0.0834631,0.06862,0.0661301,0.0779849,0.0789383,0.042092,0.0504843,0.0418527,0.09616,0.0639484,0.0905551,0.102418,0.0731149,0.0615198,0.0612073
0.125,0.0634991,0.0651526,0.073808,0.0432419,0.0822574,0.0612381,0.0433127,0.0547568,0.0638254,0.0628958,0.0853107,0.0740756,0.0920416,0.052363,0.0230676,0.062428
0.126,0.0573956,0.079801,0.06862,0.0661301,0.0505191,0.0658157,0.059487,0.0471274,0.0418527,-0.0796213,0.0505206,0.071329,0.0972296,0.0435129,0.0538904,0.0621228
0.127,0.0717389,0.0651526,0.0826581,0.0511765,0.0767642,0.0694778,0.0604025,0.0504843,0.0598581,-0.0179758,0.0776813,0.0835361,0.094483,0.0700632,0.0569421,0.0480847
0.128,0.0708234,0.0895666,0.0747235,0.0392746,0.0575381,0.0850418,-0.00215851,0.0535361,0.0427683,0.0207816,0.0416705,0.0734653,0.0972296,0.11706,0.0319177,0.0737195
0.129,0.0555646,0.046842,0.0722821,0.029509,0.0767642,0.0783279,-2.23E-05,0.0474326,0.0644357,0.0512991,0.0694415,0.0463046,0.100892,0.109126,0.0673181,0.0392346
0.13,0.0665509,0.0291418,0.0637372,0.0548386,0.0502139,0.0789383,-0.0192484,0.0474326,0.0421579,0.0244437,0.063338,0.0566806,0.09784,0.115229,0.0529749,0.0905041
0.131,0.0763165,0.0376868,0.0628217,0.108244,0.0676089,0.0764969,-0.000937805,0.0669638,0.0552805,0.0430594,0.0483844,0.0640048,0.0685431,0.0892892,0.0700647,0.0593762
0.132,0.0665509,0.0437903,0.080827,0.131438,0.0535709,0.0667313,0.0149313,0.0706259,0.0720651,0.0686942,0.0828693,0.0350131,0.101197,0.0737253,0.102108,0.0911145
0.133,0.0793683,0.0743079,0.0902875,0.171416,0.0599796,0.100606,0.0399558,0.0840537,0.0748117,0.105315,0.0642535,0.0447787,0.0938727,0.0535837,0.098446,0.0789075
0.134,0.105919,0.0566077,0.102189,0.121977,0.0480777,0.0807693,0.0378195,0.079476,0.0702341,0.121795,0.0749347,0.0542392,0.108216,0.0667062,0.0978357,0.0724988
0.135,0.0586163,0.0495886,0.0750287,0.081694,0.041669,0.0911453,0.0512473,0.0785605,0.0467355,0.0876151,0.0254962,0.0536288,0.070069,0.0352731,0.0865442,0.0792126
0.136,0.0757062,0.07797,0.0747235,0.0719284,0.057233,0.0502518,0.0674216,0.0681845,0.0549753,0.0976859,0.0850055,0.0517978,0.0938727,0.0386301,0.0859338,0.0731091
0.137,0.0549542,0.117948,0.0448163,0.0676559,0.039838,-0.00254364,0.0503317,0.084664,0.0568063,0.0970755,0.0590656,0.0527133,0.0838019,0.059382,0.074032,0.0886731
0.138,0.0500714,0.0828528,0.0612958,0.0554489,0.0453311,-0.030925,0.04728,0.0694052,0.0729806,0.0845633,0.0694415,0.0841464,0.100281,0.0456491,0.0923425,0.0477795
0.139,0.0393903,0.0773596,0.0429852,0.0465988,0.0151187,-0.0290939,0.0311057,0.0718466,0.0583322,0.106841,0.0456378,0.0478305,0.0883795,0.054194,0.0654871,0.0834851
0.14,0.0638043,0.0593542,0.0469525,0.0652145,0.0505191,0.014241,0.0552145,0.0779501,0.0693185,0.0470267,0.0834796,0.0426425,0.09784,0.0679269,0.0319177,0.0670056
0.141,0.052818,0.0257849,0.0487836,0.0679611,0.0328189,0.0670364,0.0365988,0.0813071,0.0659616,0.0430594,0.0462482,0.0463046,0.0664069,0.0947824,0.0718957,0.0575452
0.142,0.063194,0.0666785,0.0219281,0.0566696,0.026105,0.0829056,0.0463644,0.0770346,0.0555856,-0.0539865,0.0270221,0.0716342,0.0783087,0.0865427,0.0258142,0.0560193
0.143,0.0592267,0.0584387,0.063432,0.0530075,0.0267154,0.103963,0.0481955,0.0779501,0.0531442,0.00491241,0.05815,0.0612582,0.0941779,0.0807443,0.0590784,0.0749402
0.144,0.054649,0.05203,0.063432,0.112212,0.0395328,0.110371,0.0890891,0.072457,0.0537546,0.0824271,0.0648639,0.0701083,0.0731207,0.0581613,0.051449,0.0596814
0.145,0.065025,-0.00900513,0.0625165,0.0844406,0.0282413,0.127461,0.0954977,0.0748984,0.0687082,0.0888358,0.0953815,0.0682773,0.089295,0.0844064,0.0691492,0.0688367
0.146,0.0638043,0.0361609,0.0194867,0.0658249,0.0291568,0.15157,0.0680319,0.079476,0.0513132,0.0467215,0.0770709,0.0609531,0.0654913,0.0465646,0.0285608,0.0480847
0.147,0.0567853,0.0678992,0.0448163,0.0664352,0.0273257,0.142415,0.0683371,0.0843588,0.051008,0.0204764,0.104232,0.0636996,0.0941779,0.0795236,0.0697595,0.085011
0.148,0.0522076,0.00259155,0.0536664,0.0585007,0.0239688,0.114034,0.102822,0.0761191,0.0604684,0.0168143,0.0526569,0.0380649,0.0776984,0.0657907,0.0554163,0.0703625
0.149,0.0696027,0.0205969,0.0768597,0.062468,0.0160342,0.0945023,0.111367,0.0907675,0.0693185,0.078765,0.0593707,0.074686,0.0923468,0.0804392,0.0575525,0.0514417
0.15,0.0509869,0.0248694,0.0515302,0.0569748,0.0206119,0.103963,0.069863,0.0858847,0.0497873,0.0619803,0.0386188,0.0499667,0.0834967,0.076777,0.0667078,0.0761609
0.151,0.0601422,0.0550818,0.0741132,0.0475143,0.0334293,0.0786331,0.042092,0.0892416,0.0668771,0.0583182,0.0590656,0.0588168,0.099671,0.0865427,0.0416833,0.052052
0.152,0.0653302,0.0233435,0.0793011,0.0478195,0.031293,0.0935867,-0.0165018,0.0758139,0.0571115,0.0561819,0.0697467,0.0768222,0.0841071,0.0798288,0.0660974,0.0792126
