Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RSemitendinosus,LBicepsFemoris,RRectusFemoris,RVastusLateralis,LGluteusMaximus,LTibialisAnterior,LSoleus,RBicepsFemoris,LGastrocnemiusMedialis,LSemitendinosus,LRectusFemoris,LVastusLateralis,RGluteusMaximus
0.042,0.0662457,0.0578284,0.0503094,0.101836,0.100568,0.0508621,0.0625388,0.15577,0.0793893,0.0589285,0.0727985,0.0719394,0.0560309,0.0389352,0.0722009,0.074635
0.043,0.0577008,0.0639319,0.0603803,0.0893234,0.113996,0.0252274,0.0570456,0.124337,0.0732858,-0.0140085,0.0608966,0.0420322,0.0691534,0.0371042,0.0660974,0.0566296
0.044,0.0662457,0.0514197,0.075639,0.113432,0.0685245,0.0386551,0.0753561,0.129525,0.0503976,0.0689993,0.0587604,0.0756015,0.070069,0.0184885,0.0743372,0.0602917
0.045,0.0708234,0.0709509,0.0637372,0.122893,0.0679141,0.0472,0.0512473,0.131356,0.0650461,0.0595389,0.0636432,0.0740756,0.0688483,0.0273386,0.051449,0.0587659
0.046,0.0668561,0.0648474,0.0692303,0.1174,0.0929385,-0.00712128,0.0585715,0.125558,0.0272043,0.0537405,0.0584552,0.0682773,0.054505,0.0117746,0.0453455,0.0602917
0.047,0.059837,0.0367712,0.0539716,0.102751,0.0669986,-0.0388596,0.0518576,0.130135,0.0555856,0.0598441,0.052962,0.0606479,0.0834967,0.0120798,0.0572473,0.0569348
0.048,0.0586163,0.0569128,0.0695355,0.0984787,0.0782901,-0.0132248,0.0610129,0.140511,0.0308664,0.0647269,0.0593707,0.0536288,0.0624396,0.00658661,0.0230676,0.0581555
0.049,0.0680768,0.0477576,0.0600751,0.0777267,0.0966006,-0.0403854,0.0298849,0.128914,0.0671823,0.0461111,0.0727985,0.0569858,0.0780035,0.0151315,0.0294763,0.0691418
0.05,0.0738751,0.0563025,0.0649579,0.10153,0.0679141,0.00355988,0.0555197,0.136849,0.0720651,0.0381766,0.0697467,0.0649204,0.0755621,0.0288644,0.0322229,0.0660901
0.051,0.0842511,0.0447058,0.0551923,0.121062,0.0825626,0.0182083,0.0475851,0.139596,0.0534494,0.0516043,0.0483844,0.0878085,0.0349738,0.0410715,0.0172693,0.0673108
0.052,0.0781476,0.0550818,0.0454266,0.0810837,0.0828677,0.01241,0.0494162,0.131966,0.0445993,0.0357352,0.0578448,0.0801791,0.0657965,0.0404611,0.0429041,0.0743298
0.053,0.0577008,0.0456213,0.0680096,0.0978683,0.090192,0.0743607,0.0512473,0.15638,0.0729806,0.0455008,0.0578448,0.0621738,0.0554205,0.0557199,0.0496179,0.0633435
0.054,0.0589215,0.0678992,0.0579388,0.132353,0.0993472,0.14333,0.0668112,0.13044,0.0717599,0.0592337,0.0456378,0.0810947,0.0657965,0.0734201,0.0700647,0.0166516
0.055,0.0873029,0.0569128,0.0826581,0.10977,0.0889712,0.14211,0.0283591,0.113656,0.0610788,0.0421439,0.0435016,0.071329,0.0657965,0.0517526,0.0694543,0.05724
0.056,0.0497662,0.0437903,0.0811322,0.101225,0.0898868,0.140889,0.0558249,0.135628,0.0601633,0.0461111,0.0590656,0.0618686,0.0664069,0.0435129,0.0932581,0.0660901
0.057,0.0552594,0.0636267,0.0997479,0.133574,0.10362,0.160115,0.0100485,0.13044,0.0482614,0.0613699,0.0630328,0.0575961,0.0532843,0.0578561,0.0889856,0.0535779
0.058,0.0531232,0.0648474,0.0289471,0.0795578,0.0966006,0.179951,-0.00612579,0.108773,0.0445993,0.0558768,0.0612018,0.0609531,0.0413824,0.0596872,0.0764734,0.0599866
0.059,0.0634991,0.0395178,0.0606854,0.086882,0.106671,0.144246,0.0301901,0.0837485,0.0558908,0.0464163,0.0486896,0.0636996,0.0505377,0.0544992,0.0981409,0.0593762
0.06,0.0686871,0.0801062,0.0683148,0.0780319,0.109723,0.145161,0.0448386,0.114571,0.0619943,0.0531302,0.0596759,0.0615634,0.0670172,0.0499216,0.098446,0.0667004
0.061,0.0577008,0.0648474,0.0481732,0.0877975,0.100873,0.146992,0.04728,0.106942,0.0503976,0.0366507,0.0383136,0.0893344,0.0453497,0.0288644,0.0587732,0.0410657
0.062,0.0659406,0.0733923,0.0451215,0.0945114,0.0834781,0.137227,0.0530783,0.114571,0.061384,0.0305472,0.0499103,0.0752963,0.0551154,0.0242868,0.0541956,0.0493054
0.063,0.0726544,0.0517249,0.0606854,0.101836,0.0846988,0.168355,0.0954977,0.11274,0.058027,0.0393973,0.0612018,0.0786533,0.0654913,0.0392404,0.0349695,0.0551038
0.064,0.0644147,0.0453162,0.0524457,0.107024,0.0975162,0.153096,0.0738303,0.113961,0.0455148,0.0595389,0.0569293,0.0707187,0.0343634,0.0480905,0.0175745,0.05724
0.065,0.0662457,0.0935339,0.0423749,0.104582,0.0981265,0.111287,0.0771872,0.111214,0.043989,0.0616751,0.0373981,0.0771274,0.0703741,0.0554147,0.0364954,0.0636487
0.066,0.0879132,0.0862097,0.0701459,0.0951218,0.103925,0.113118,0.071694,0.117623,0.0534494,0.0821219,0.0401447,0.0804843,0.0761725,0.0734201,0.0383264,0.0447278
0.067,0.0552594,0.0794958,0.0945599,0.103056,0.0966006,0.106404,0.0829855,0.119454,0.0339182,0.1398,0.0221393,0.0514926,0.0697638,0.0902048,0.0337488,0.0551038
0.068,0.0497662,0.0764441,0.078996,0.0679611,0.081647,0.0935867,0.0597922,0.123421,0.0546701,0.037261,0.05815,0.0627841,0.0786139,0.0633493,0.0380212,0.0551038
0.069,0.0644147,0.0236487,0.0744183,0.0835251,0.0926334,0.0835159,0.0427023,0.0938193,0.0833566,0.0564871,0.0810382,0.0756015,0.0664069,0.0844064,0.023678,0.0593762
0.07,0.0522076,0.0590491,0.0875409,0.0893234,0.0962955,0.0899246,0.0295798,0.111825,0.0543649,0.07022,0.0834796,0.0789584,0.066712,0.074946,0.0120813,0.0721936
0.071,0.0503766,0.0392126,0.0368817,0.0993942,0.079816,0.0880936,0.0155417,0.0904623,0.0610788,0.0519095,0.0831744,0.0832309,0.0557257,0.069758,0.0279504,0.069447
0.072,0.042442,0.0627112,0.0362714,0.119841,0.0712711,0.0792435,0.0381247,0.104806,0.0677927,0.0912772,0.0474689,0.052103,0.0566412,0.0599924,0.0377161,0.0526624
0.073,0.0610577,-0.022738,0.0432904,0.10031,0.0856143,0.0810745,0.0625388,0.106331,0.0690134,0.0653372,0.075545,0.0450839,0.0566412,0.0270334,0.0346643,0.0496106
0.074,0.0448834,0.0138831,0.0155194,0.108244,0.0749332,0.0700882,0.0475851,0.0871054,0.0677927,0.00796417,0.040755,0.0679721,0.0566412,0.0380197,0.0343591,0.0407605
0.075,0.068382,0.0364661,0.0439008,0.107024,0.074628,0.0746658,0.0701682,0.0965659,0.0610788,0.012847,0.0541827,0.0682773,0.0703741,0.0410715,0.0578577,0.0523572
0.076,0.0692975,0.0364661,0.0707562,0.10977,0.0673038,0.0481155,0.0753561,0.0736777,0.0549753,0.00979523,0.0618121,0.036539,0.0575568,0.0413766,0.0606042,0.0575452
0.077,0.0680768,0.0486731,0.0527509,0.076506,0.0486881,0.0685623,0.0701682,0.0864951,0.0604684,0.0213919,0.0636432,0.0670566,0.0633551,0.0642648,0.0563318,0.05724
0.078,0.0586163,0.0736975,0.0939496,0.100005,0.0770694,0.0676468,0.075051,0.0773398,0.0540598,0.0378714,0.0499103,0.0536288,0.0725104,0.057551,0.0596887,0.0523572
0.079,0.0818097,0.0944495,0.0823529,0.0887131,0.0663882,0.0557449,0.0585715,0.0651328,0.0705392,0.0470267,0.0706622,0.0752963,0.070069,0.0374094,0.05328,0.0584607
0.08,0.0549542,0.13046,0.0442059,0.112822,0.059064,0.0484207,0.0527731,0.0651328,0.0485666,0.0497733,0.0550983,0.0667514,0.064881,0.0578561,0.0645715,0.0532727
0.081,0.0393903,0.134122,0.0396283,0.106108,0.0499088,0.0456741,0.0668112,0.0718466,0.0574167,0.0442801,0.0492999,0.0582065,0.0709845,0.0725046,0.0737268,0.062428
0.082,0.0732648,0.0651526,0.0640424,0.0890182,0.0413638,0.0404861,0.069863,0.0565878,0.0677927,0.0586234,0.0721881,0.0652255,0.0697638,0.0682321,0.0722009,0.0493054
0.083,0.0699078,0.0532507,0.0539716,0.0932907,0.0380069,0.0517776,0.0622336,0.0596396,0.0589426,0.0647269,0.0419757,0.0511874,0.0499274,0.0596872,0.0612146,0.0395398
0.084,0.0760114,0.034635,0.0793011,0.0939011,0.0593692,0.0529984,0.0558249,0.0541464,0.0568063,0.0705252,0.0447223,0.0655307,0.0795294,0.0834909,0.0773889,0.0715832
0.085,0.0738751,-0.0267053,0.0945599,0.115569,0.0514346,0.0423172,0.0658957,0.0526205,0.0656564,0.0705252,0.0798175,0.0829257,0.0914313,0.069758,0.075863,0.0337415
0.086,0.0503766,-0.0444055,0.0857098,0.10916,0.0453311,0.0407913,0.069863,0.0651328,0.04582,0.0378714,0.0816486,0.0865878,0.0685431,0.0606027,0.0416833,0.046864
0.087,0.0442731,0.00900024,0.0863202,0.111601,0.0431949,0.0475052,0.0674216,0.0581137,0.0467355,0.0763235,0.0825641,0.0792636,0.0673224,0.085322,0.0621301,0.0724988
0.088,0.0500714,0.0205969,0.00605896,0.114653,0.0453311,0.0432327,0.0619284,0.0642172,0.0503976,0.0390921,0.0850055,0.101541,0.0566412,0.0783029,0.028866,0.0544934
0.089,0.0457989,0.0410437,0.00209167,0.0829147,0.0453311,0.059407,0.0695578,0.0633017,0.0775583,0.0274954,0.030379,0.0813998,0.0325323,0.0667062,0.0563318,0.0596814
0.09,0.0595319,0.0437903,-0.0134723,0.103056,0.041669,0.0130203,0.0604025,0.0666586,0.0519235,-0.0106516,0.0315997,0.10856,0.061524,0.0987497,0.0880701,0.062428
0.091,0.0610577,0.05203,0.0030072,0.107634,0.0425845,0.0139359,0.0707785,0.0764243,0.0717599,0.0583182,0.0697467,0.12565,0.0584723,0.0917307,0.0593835,0.0651746
0.092,0.0601422,-0.00229126,0.0588544,0.0899338,0.053876,0.00294952,0.0729147,0.0452963,0.0607736,0.0558768,0.0505206,0.101847,0.0746466,0.0953928,0.0779993,0.0377087
0.093,0.0558698,0.0117468,0.0554974,0.0804733,0.0306827,-0.00651093,0.0823752,0.0614706,0.0555856,0.110503,0.00596497,0.131143,0.0688483,0.0792184,0.0718957,0.0605969
0.094,0.0607526,0.0126624,0.0457318,0.104887,0.0331241,0.0334671,0.101906,0.0474326,0.0690134,0.108062,0.045943,0.136942,0.0712897,0.081965,0.0770837,0.0609021
0.095,0.0573956,0.0407385,0.0677045,0.097258,0.0431949,0.0322464,0.115029,0.0379721,0.0598581,-0.0024118,0.0560138,0.12504,0.0529791,0.0804392,0.0746423,0.0383191
0.096,0.0668561,0.0459265,0.0811322,0.0935959,0.0444156,0.0127151,0.0982443,0.0230185,0.0635202,-0.102815,0.063338,0.0969638,0.0618292,0.0847116,0.0819665,0.0474744
0.097,0.0628888,0.0199866,0.0500043,0.0942062,0.0492984,0.0728348,0.127541,0.0602499,0.0763376,0.0973807,0.102095,0.0871982,0.0682379,0.0804392,0.0752527,0.0389294
0.098,0.0491559,0.0413489,0.0713666,0.0795578,0.0285464,0.0945023,0.0832907,0.0416342,0.051008,0.147124,0.0850055,0.0960483,0.0783087,0.0917307,0.0612146,0.0731091
0.099,0.0888287,0.0379919,0.0631268,0.0588058,0.0206119,0.103352,0.115639,0.0257651,0.0583322,0.068389,0.0724933,0.0862827,0.0657965,0.0691476,0.0697595,0.0490002
0.1,0.0647198,0.0355505,0.0258954,0.0697922,0.0328189,0.151265,0.0973288,0.018746,0.0418527,0.0693045,0.080733,0.0752963,0.0679327,0.0859323,0.0728113,0.0456433
0.101,0.0757062,0.0794958,0.0539716,0.154936,0.0273257,0.135396,0.0329367,0.018746,0.0726755,0.058013,0.0569293,0.0667514,0.0548102,0.0770822,0.0743372,0.0474744
0.102,0.0625836,0.0532507,0.0420697,0.130827,0.0175601,0.107014,-0.00643097,0.0156943,0.0638254,0.0216971,0.0554034,0.0624789,0.0603033,0.0789133,0.0679285,0.0367932
0.103,0.0335919,0.0636267,0.0570233,0.104277,0.0383121,0.0587967,-0.00582062,0.0159995,0.0552805,-0.00515839,0.0496051,0.0820102,0.0575568,0.0725046,0.0642664,0.0514417
0.104,0.0689923,0.0511145,0.0545819,0.107329,0.00748932,0.057576,-0.0433572,0.0181357,0.0549753,-0.00790497,0.0663898,0.100321,0.0569464,0.0862375,0.061825,0.0773816
0.105,0.0564801,0.046842,0.0652631,0.108549,0.0187808,0.0365189,-0.0198587,0.0123373,0.094343,-0.0265207,0.0630328,0.100016,0.0548102,0.0844064,0.0682336,0.0709729
0.106,0.0558698,0.0962805,0.0793011,0.105803,0.0148135,0.0743607,0.0216452,0.0102011,0.0738962,0.0946341,0.0328204,0.074686,0.0847174,0.0752512,0.0697595,0.0663953
0.107,0.0644147,0.072782,0.0551923,0.0923752,0.0218326,0.0673416,0.0103537,0.0275961,0.073591,0.212432,0.051131,0.109781,0.0487067,0.0883737,0.0654871,0.0523572
0.108,0.0552594,0.0816321,0.0554974,0.108244,0.0264102,0.0829056,0.0466696,0.0233237,0.0702341,0.159331,0.030379,0.10856,0.0587775,0.0612131,0.030697,0.0477795
0.109,0.0390851,0.0724768,0.0576337,0.0862717,0.013898,0.0908401,0.0353781,0.0279013,0.0534494,0.0622855,0.0554034,0.106119,0.0471808,0.0789133,0.0755579,0.0474744
0.11,0.0570905,0.0660681,0.0814374,0.064299,0.0251895,0.0862625,0.087258,0.0358359,0.0565012,0.03543,0.0438068,0.131449,0.066712,0.0554147,0.063656,0.0514417
0.111,0.0607526,0.067594,0.0585492,0.0597214,0.0282413,0.0960281,0.0738303,0.0260703,0.0476511,-0.075654,0.0862262,0.107035,0.0410773,0.0462595,0.0679285,0.0761609
0.112,0.0668561,0.0636267,0.0890668,0.0609421,0.0193912,0.0993851,0.0839011,0.0422446,0.0619943,0.014678,0.0752399,0.097269,0.0773932,0.0462595,0.0786096,0.05724
0.113,0.0796735,0.0663733,0.0875409,0.048735,0.0282413,0.0676468,0.0979391,0.0336996,0.0571115,0.0320731,0.0801227,0.0893344,0.0618292,0.0508371,0.0697595,0.0569348
0.114,0.0674664,0.0669836,0.0570233,0.100005,0.0212222,0.0676468,0.102517,0.0495688,0.0256784,-0.0527658,0.0193927,0.0728549,0.0554205,0.0581613,0.0627405,0.0651746
0.115,0.059837,0.0550818,0.0542767,0.121977,0.0114566,0.0587967,0.0738303,0.0312582,0.0531442,-0.0381174,0.111556,0.107035,0.0609137,0.0596872,0.0609094,0.0508313
0.116,0.0793683,0.0621008,0.0667889,0.0667404,0.0306827,0.0618485,0.080239,0.0306479,0.0717599,0.124236,0.16191,0.092081,0.0740363,0.0651804,0.0541956,0.0496106
0.117,0.0839459,0.0733923,0.0612958,0.0581955,0.0355655,0.074971,0.0777975,0.0333945,0.0784738,0.248748,0.0291583,0.0780429,0.0499274,0.0636545,0.0560266,0.0538831
0.118,0.0711285,0.0523352,0.0472577,0.102446,0.0145084,0.0441483,0.026528,0.0205771,0.0577219,0.190764,0.0703571,0.0820102,0.0368048,0.0694528,0.0551111,0.0587659
0.119,0.068382,0.0666785,0.0640424,0.174162,0.0257999,0.0475052,0.00943817,0.0211874,0.0885446,0.110503,0.0676105,0.0441684,0.0429083,0.0755563,0.0783044,0.0465588
0.12,0.0726544,0.0706457,0.0753339,0.161345,0.0322086,0.0636795,0.009133,0.046517,0.0796945,0.0827322,0.0587604,0.0484409,0.0465704,0.0621286,0.074032,0.0404553
0.121,0.0589215,0.102994,0.0857098,0.147917,0.0129825,0.0359085,0.0121848,0.029122,0.0491769,0.0860892,0.0718829,0.0588168,0.0447394,0.0496164,0.0422937,0.0490002
0.122,0.0430524,0.109098,0.0451215,0.115874,0.0254947,0.0542191,0.0433127,0.0642172,0.0497873,0.065032,0.0706622,0.0557651,0.0386359,0.0477853,0.048092,0.0462537
0.123,0.0531232,0.0996374,0.0698407,0.118315,0.0554019,0.0499466,0.0481955,0.0459067,0.068403,0.040618,0.0682208,0.0429477,0.0584723,0.0468698,0.0465662,0.0349622
0.124,0.065025,0.0587439,0.0701459,0.090239,0.0395328,0.0557449,0.0402609,0.0318686,0.0690134,0.0192557,0.05815,0.0267734,0.0484015,0.0474802,0.0303918,0.0392346
0.125,0.0427472,0.0196814,0.0503094,0.117705,0.046857,0.0548294,0.0466696,0.0660483,0.0668771,0.019866,0.051131,0.0411166,0.0410773,0.0618234,0.0273401,0.0514417
0.126,0.0570905,0.0337195,0.0744183,0.115874,0.0529605,0.0526932,0.0777975,0.0727621,0.0668771,0.0586234,0.0572345,0.0377597,0.0560309,0.0532785,0.0548059,0.0630383
0.127,0.0659406,0.0505042,0.0771649,0.121367,0.0431949,0.0435379,0.075051,0.0300375,0.0500925,0.0561819,0.0496051,0.0273837,0.0728156,0.0364938,0.0554163,0.0282483
0.128,0.0296246,0.0578284,0.0493939,0.0911545,0.026105,0.0456741,0.0732199,0.023934,0.0540598,0.0647269,0.0605914,-0.0049649,0.0532843,0.0453439,0.0364954,0.0245862
0.129,0.0717389,0.0791907,0.0689252,0.0966476,0.0492984,0.0728348,0.0600974,0.0636069,0.0592477,0.0720511,0.0346515,0.0270786,0.0435187,0.0688425,0.0349695,0.0596814
0.13,0.0705182,0.0685095,0.0481732,0.122282,0.0331241,0.0511673,0.0723044,0.0629965,0.0677927,0.0769339,0.0599811,-0.0476895,0.052674,0.0392404,0.0380212,0.0309949
0.131,0.063194,0.0575232,0.0570233,0.085051,0.0456363,0.0127151,0.097634,0.0233237,0.0763376,0.103484,0.0779864,-0.0452481,0.0480963,0.0114694,0.00353638,0.0410657
0.132,0.0525128,0.0456213,0.0487836,0.0932907,0.0435001,-0.0171921,0.0991599,0.0336996,0.0619943,0.0659476,0.0325153,-0.0110684,0.0108649,0.0374094,0.0316125,0.0438123
0.133,0.0760114,0.079801,0.0735028,0.0560593,0.0425845,0.0032547,0.0686423,0.0367514,0.0754221,-0.00943085,-0.0163129,0.0051059,0.0438239,0.0468698,0.0413782,0.0517468
0.134,0.0586163,0.0733923,0.0445111,0.0810837,0.0691348,0.022786,0.0564352,0.0398032,0.0726755,2.96E-05,-0.0907758,-0.00710114,0.021546,0.0383249,0.0401575,0.0441174
0.135,0.0778424,0.0364661,0.0567181,0.0807785,0.041669,0.0389603,0.036904,0.0471274,0.0723703,-0.0643625,-0.0828412,0.0264682,0.0294806,0.0520578,0.0474817,0.0596814
0.136,0.0500714,0.0248694,0.078996,0.0847458,0.0337344,0.0481155,0.0494162,0.0504843,0.0870187,0.00460724,-0.0718549,0.0273837,0.0273444,0.0895944,0.056637,0.0410657
0.137,0.0634991,0.0416541,0.0847943,0.100615,0.0587589,0.0407913,0.066506,0.0401083,0.0793893,0.0680838,-0.00013855,0.036539,0.0270392,0.0999704,0.0395471,0.0343518
0.138,0.0601422,0.0566077,0.0396283,0.0569748,0.0477725,0.0377396,0.0619284,0.0217978,0.0738962,0.0131522,0.0538776,0.0289096,0.0352789,0.085322,0.0596887,0.0563245
0.139,0.0644147,0.0529456,0.0463422,0.101225,0.0673038,0.0444534,0.0521628,0.0510947,0.0693185,0.0296317,0.349288,0.036539,0.0224615,0.0624338,0.0700647,0.0581555
0.14,0.0747906,0.105436,0.0850995,0.0847458,0.0846988,0.0377396,0.0613181,0.0242392,0.0555856,0.0201712,0.213179,-0.0232755,0.0447394,0.0462595,0.0755579,0.0474744
0.141,0.0729596,0.0627112,0.0435956,0.074675,0.0578433,0.0249222,0.0414816,0.0102011,0.0326975,0.0207816,0.167403,-0.0214444,0.0313116,0.0502267,0.108517,0.0480847
0.142,0.0494611,0.0764441,0.0417645,0.0874924,0.0608951,0.0722244,0.052468,0.0459067,0.0656564,0.14041,0.137496,0.0151767,0.0303961,0.0432077,0.098446,0.059071
0.143,0.0549542,0.090177,0.0741132,0.0923752,0.0587589,0.0728348,0.052468,0.0321738,0.033613,0.146514,0.0483844,0.00419037,0.0325323,0.0328317,0.10516,0.0630383
0.144,0.0750958,0.0761389,0.0493939,0.0588058,0.0453311,0.040181,0.0588766,0.0330893,0.0619943,0.0851736,0.0267169,0.0154819,0.0358893,0.0108591,0.0960046,0.0496106
0.145,0.0604474,0.0498938,0.0423749,0.0618576,0.0639468,0.0435379,0.0799338,0.0309531,0.0369699,0.137969,0.0920245,0.000833435,0.0413824,0.0129953,0.084408,0.0700574
0.146,0.08242,0.0419592,0.0844891,0.0862717,0.0560123,0.0499466,0.0738303,0.0559775,0.0442941,0.12149,0.0935504,0.0130405,0.0325323,0.0328317,0.0422937,0.0612073
0.147,0.0619733,0.0532507,0.0542767,0.0319504,0.0584537,0.0447586,0.0719992,0.0193564,0.0671823,0.0628958,0.103926,0.026163,0.0383307,0.0343576,0.023678,0.0679211
0.148,0.0442731,0.0654578,0.0594647,0.113737,0.052045,0.0563553,0.0649802,0.0257651,0.0818307,0.0741873,0.111861,0.0447787,0.026734,0.0105539,0.0102502,0.0657849
0.149,0.0668561,0.0859045,0.0765546,0.0762009,0.0621158,0.0325516,0.0719992,0.0294272,0.0656564,0.0839529,0.0956866,0.0356235,0.0578619,0.0169626,-0.0120276,0.0813489
0.15,0.0543439,0.0593542,0.0759442,0.0536179,0.0544864,0.0410965,0.0622336,0.0449912,0.0595529,0.0433646,0.0492999,0.0167026,0.0224615,0.0398508,-0.0257605,0.0605969
0.151,0.0378644,0.0874304,0.109208,0.0600265,0.0575381,0.0371292,0.052468,0.0141684,0.0589426,0.0244437,0.0602863,0.0194492,0.042298,0.036799,0.0160486,0.0605969
0.152,0.0586163,0.0267004,0.117143,-0.00314484,0.0627261,0.0395706,0.0546042,0.0419394,0.0842722,0.0567923,0.0328204,0.0322665,0.0511481,0.0441232,0.0273401,0.0599866
