Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.022,9.59391,0.695279,2.95877,-0.160643,-0.115064,0.0315835,-0.324457,-9.95686,-0.659585,-0.171212,0.0744213,0.158566,-1.59328,9.53965,-0.927868,-0.16631,-0.234914,-0.0972083,5.30836,-1.35298,8.03955,0.0236641,-0.0513987,-0.173986,-1.70316,9.67241,-0.924857,-0.115768,-0.261279,-0.0495314,4.55288,1.40413,8.92689,0.0283411,-0.0223105,-0.0310646,-1.19345,-10.0749,0.583475,-0.0619325,0.00806424,0.120757
0.023,9.58841,0.711635,2.95494,-0.161795,-0.113356,0.0312425,-0.349452,-9.94904,-0.681719,-0.170321,0.0755544,0.15968,-1.5913,9.5368,-0.929158,-0.165284,-0.235143,-0.0966084,5.30555,-1.34585,8.03809,0.0229484,-0.0513095,-0.173616,-1.6924,9.67288,-0.918705,-0.113269,-0.267112,-0.0490804,4.55585,1.42244,8.91807,0.0283756,-0.0226733,-0.0316037,-1.2501,-10.0518,0.552796,-0.0631592,0.0114858,0.11878
0.024,9.58243,0.728558,2.95073,-0.162921,-0.111668,0.0308277,-0.374409,-9.94126,-0.703287,-0.16943,0.0765236,0.160705,-1.58934,9.5341,-0.930252,-0.164247,-0.235346,-0.0960231,5.3028,-1.3391,8.03698,0.0222143,-0.0512353,-0.17321,-1.68151,9.67343,-0.913142,-0.110823,-0.272957,-0.0486314,4.55917,1.44039,8.90935,0.0283737,-0.0229829,-0.0320543,-1.30688,-10.0287,0.522828,-0.0644159,0.0147554,0.116898
0.025,9.57599,0.746005,2.94616,-0.16402,-0.110002,0.0303388,-0.399239,-9.93356,-0.724315,-0.16854,0.0773231,0.161642,-1.58738,9.53158,-0.931207,-0.163202,-0.235524,-0.0954504,5.30006,-1.33275,8.03616,0.021463,-0.0511808,-0.172771,-1.67046,9.67409,-0.90818,-0.108425,-0.278804,-0.0481878,4.56274,1.45799,8.90073,0.0283344,-0.0232401,-0.0324194,-1.36368,-10.0058,0.493596,-0.0657063,0.0178669,0.115111
0.026,9.56912,0.76393,2.94126,-0.165087,-0.108358,0.0297753,-0.423847,-9.92599,-0.744828,-0.167651,0.0779464,0.162492,-1.58538,9.52929,-0.932078,-0.162146,-0.235678,-0.0948881,5.29728,-1.32682,8.03554,0.0206953,-0.0511506,-0.172303,-1.65924,9.67489,-0.903832,-0.106072,-0.284643,-0.0477532,4.56648,1.47527,8.89221,0.0282571,-0.0234459,-0.0327018,-1.42038,-9.98304,0.465125,-0.0670346,0.0208138,0.113424
0.027,9.56186,0.782289,2.93607,-0.166122,-0.10674,0.0291366,-0.448145,-9.9186,-0.764849,-0.166767,0.0783872,0.163255,-1.58333,9.52727,-0.932911,-0.161082,-0.235809,-0.0943339,5.29441,-1.32134,8.03506,0.019912,-0.051148,-0.171809,-1.64784,9.67585,-0.900112,-0.103759,-0.290464,-0.0473307,4.5703,1.49222,8.8838,0.028141,-0.0236009,-0.0329044,-1.47686,-9.96049,0.437443,-0.0684043,0.0235894,0.111839
0.028,9.5542,0.801029,2.9306,-0.16712,-0.105148,0.0284222,-0.472065,-9.9114,-0.784378,-0.165887,0.0786419,0.163931,-1.58126,9.52554,-0.933743,-0.160006,-0.235919,-0.0937854,5.29144,-1.3163,8.03466,0.0191124,-0.0511718,-0.171292,-1.63629,9.67698,-0.897031,-0.101487,-0.296256,-0.0469207,4.57416,1.50885,8.87551,0.0279868,-0.0237056,-0.0330297,-1.53302,-9.9382,0.410583,-0.0698176,0.0261864,0.110358
0.029,9.54616,0.820094,2.92488,-0.168081,-0.103586,0.0276311,-0.495567,-9.90442,-0.803387,-0.165012,0.0787103,0.164522,-1.5792,9.52409,-0.934586,-0.158916,-0.236008,-0.0932396,5.2884,-1.31168,8.0343,0.0182946,-0.0512143,-0.170751,-1.62464,9.67829,-0.894594,-0.099261,-0.302011,-0.0465207,4.57803,1.52516,8.86736,0.027796,-0.0237603,-0.0330799,-1.58876,-9.91621,0.384584,-0.0712746,0.0285965,0.108981
0.03,9.53772,0.839422,2.91892,-0.169001,-0.102059,0.0267623,-0.51862,-9.89764,-0.821837,-0.16414,0.0785929,0.165029,-1.57723,9.5229,-0.935449,-0.157809,-0.236074,-0.0926937,5.28536,-1.30746,8.03397,0.0174556,-0.0512657,-0.170187,-1.61296,9.67977,-0.892809,-0.0970869,-0.307721,-0.0461269,4.58193,1.54113,8.85937,0.027571,-0.023765,-0.0330573,-1.644,-9.89453,0.359486,-0.0727747,0.0308111,0.107707
0.031,9.52887,0.858953,2.91274,-0.169878,-0.100569,0.0258146,-0.541192,-9.89106,-0.839686,-0.163272,0.0782903,0.165451,-1.5754,9.52197,-0.936338,-0.15668,-0.236117,-0.0921444,5.28234,-1.30361,8.03363,0.0165929,-0.0513158,-0.1696,-1.60131,9.68142,-0.891684,-0.0949715,-0.313378,-0.0457355,4.58586,1.55676,8.85157,0.027314,-0.0237197,-0.0329637,-1.69865,-9.8732,0.335336,-0.0743172,0.0328209,0.106538
0.032,9.51961,0.878626,2.90636,-0.170711,-0.0991193,0.0247875,-0.563246,-9.88469,-0.856912,-0.162406,0.0778056,0.165791,-1.57377,9.52127,-0.937256,-0.155527,-0.236136,-0.0915898,5.2794,-1.30011,8.03327,0.0157037,-0.0513575,-0.168991,-1.58975,9.68322,-0.891228,-0.0929197,-0.318974,-0.0453444,4.5898,1.57204,8.84396,0.0270265,-0.0236242,-0.032801,-1.75263,-9.85224,0.312166,-0.075901,0.0346159,0.105473
0.033,9.50996,0.898371,2.89981,-0.171501,-0.0977092,0.0236826,-0.584734,-9.87849,-0.873533,-0.161541,0.077149,0.166048,-1.57231,9.52077,-0.938199,-0.154348,-0.236134,-0.0910299,5.27659,-1.2969,8.03289,0.0147859,-0.051389,-0.168361,-1.57829,9.68518,-0.89145,-0.0909327,-0.324501,-0.044955,4.59374,1.58692,8.83654,0.0267093,-0.0234774,-0.0325709,-1.80588,-9.83166,0.289985,-0.0775234,0.0361845,0.104513
0.034,9.49998,0.918117,2.89308,-0.172251,-0.0963361,0.0225023,-0.605601,-9.87246,-0.889589,-0.160676,0.0763344,0.166224,-1.571,9.52045,-0.939156,-0.153145,-0.23611,-0.0904661,5.27394,-1.29394,8.03249,0.0138372,-0.0514117,-0.167715,-1.56694,9.68731,-0.89236,-0.0890093,-0.32995,-0.0445711,4.59762,1.60138,8.82928,0.0263625,-0.0232779,-0.0322752,-1.85833,-9.81143,0.268789,-0.0791811,0.0375142,0.103656
0.035,9.48969,0.937793,2.88621,-0.172961,-0.0949974,0.021249,-0.625788,-9.86657,-0.905121,-0.159809,0.075376,0.166321,-1.56978,9.52025,-0.940117,-0.151916,-0.236067,-0.0898996,5.27149,-1.2912,8.0321,0.0128556,-0.0514274,-0.167054,-1.5557,9.68959,-0.893971,-0.0871483,-0.335315,-0.0441964,4.6014,1.61539,8.82216,0.0259861,-0.0230243,-0.0319153,-1.90995,-9.79155,0.248573,-0.0808704,0.0385918,0.102904
0.036,9.47915,0.957336,2.87922,-0.173636,-0.0936911,0.0199255,-0.645247,-9.86079,-0.920165,-0.158941,0.0742864,0.166341,-1.56863,9.52016,-0.941069,-0.150663,-0.236007,-0.089332,5.26929,-1.2886,8.03171,0.0118395,-0.0514385,-0.166383,-1.54456,9.69203,-0.896294,-0.0853481,-0.340585,-0.0438345,4.60504,1.62891,8.81517,0.0255803,-0.0227155,-0.0314929,-1.96066,-9.77202,0.229335,-0.0825881,0.0394046,0.102254
0.037,9.46837,0.976722,2.87211,-0.17428,-0.0924164,0.0185361,-0.663948,-9.85509,-0.934741,-0.158073,0.0730751,0.166285,-1.56753,9.52016,-0.941988,-0.14939,-0.235931,-0.0887654,5.26733,-1.2861,8.03134,0.0107894,-0.0514495,-0.1657,-1.53353,9.6946,-0.899346,-0.0836061,-0.345756,-0.0434881,4.60852,1.64192,8.8083,0.0251461,-0.0223526,-0.0310099,-2.01039,-9.75284,0.211065,-0.0843304,0.0399432,0.101706
0.038,9.4574,0.995958,2.8649,-0.1749,-0.0911744,0.0170869,-0.681893,-9.84941,-0.948856,-0.157212,0.0717478,0.166158,-1.5665,9.52029,-0.942836,-0.148102,-0.235845,-0.0882026,5.26562,-1.2836,8.03099,0.00970799,-0.0514671,-0.165004,-1.52263,9.69726,-0.903142,-0.0819183,-0.350821,-0.0431586,4.61185,1.65443,8.80158,0.0246857,-0.0219388,-0.030469,-2.05905,-9.73406,0.193752,-0.0860936,0.0402017,0.101257
0.039,9.44626,1.01507,2.85763,-0.175503,-0.0899663,0.0155843,-0.699088,-9.84368,-0.962507,-0.156363,0.0703087,0.165964,-1.56554,9.52058,-0.943574,-0.146809,-0.235754,-0.0876465,5.26415,-1.28102,8.03068,0.00859854,-0.0514985,-0.16429,-1.51188,9.69994,-0.907698,-0.0802805,-0.355775,-0.0428474,4.61506,1.66644,8.79505,0.0242014,-0.021478,-0.0298729,-2.10655,-9.71571,0.177381,-0.087874,0.0401749,0.100903
0.04,9.43498,1.03408,2.85031,-0.176097,-0.0887939,0.0140348,-0.715539,-9.83786,-0.975692,-0.155533,0.0687618,0.165708,-1.56469,9.52107,-0.944161,-0.145518,-0.235661,-0.0871001,5.26291,-1.27826,8.03042,0.00746442,-0.0515514,-0.163556,-1.50131,9.7026,-0.913035,-0.0786884,-0.360611,-0.0425557,4.61816,1.67797,8.78872,0.0236955,-0.020974,-0.0292242,-2.15278,-9.69783,0.161942,-0.0896678,0.039857,0.100641
0.041,9.42358,1.05299,2.84296,-0.17669,-0.0876605,0.0124452,-0.731238,-9.8319,-0.988403,-0.154728,0.0671114,0.165394,-1.56396,9.52176,-0.944562,-0.144234,-0.235571,-0.0865652,5.26187,-1.27529,8.0302,0.00630786,-0.051631,-0.162797,-1.49094,9.70519,-0.919158,-0.0771399,-0.365322,-0.042284,4.62115,1.68901,8.78264,0.0231694,-0.0204304,-0.0285254,-2.19767,-9.68046,0.147423,-0.0914703,0.0392429,0.100468
0.042,9.41205,1.07179,2.83558,-0.177285,-0.0865728,0.0108239,-0.746148,-9.82578,-1.00062,-0.153949,0.0653623,0.165026,-1.56334,9.52265,-0.944753,-0.142961,-0.235484,-0.0860418,5.26102,-1.27212,8.03002,0.00512898,-0.0517387,-0.162011,-1.48078,9.70774,-0.926044,-0.0756372,-0.369893,-0.0420314,4.62404,1.69955,8.77679,0.0226226,-0.0198508,-0.0277794,-2.24117,-9.66364,0.13381,-0.0932744,0.0383294,0.100379
0.043,9.40038,1.09044,2.82819,-0.177887,-0.0855394,0.00917955,-0.76022,-9.81954,-1.01232,-0.153198,0.0635197,0.164613,-1.56282,9.52371,-0.944714,-0.141699,-0.2354,-0.0855286,5.26032,-1.26884,8.02988,0.00392685,-0.0518737,-0.161193,-1.47087,9.71027,-0.933658,-0.0741845,-0.374308,-0.0417959,4.62681,1.70961,8.77117,0.0220535,-0.0192386,-0.0269888,-2.28325,-9.64738,0.121089,-0.0950722,0.0371141,0.10037
0.044,9.38856,1.10888,2.82081,-0.178498,-0.084569,0.00752099,-0.773402,-9.81317,-1.02348,-0.152475,0.0615883,0.164158,-1.56239,9.52491,-0.944426,-0.140448,-0.23532,-0.0850246,5.25975,-1.2655,8.02977,0.00270045,-0.0520353,-0.160341,-1.46122,9.71284,-0.941966,-0.0727863,-0.37855,-0.041576,4.62944,1.71915,8.76577,0.0214605,-0.0185971,-0.0261565,-2.3239,-9.63171,0.109248,-0.0968558,0.0355939,0.100434
0.045,9.37659,1.1271,2.81342,-0.179123,-0.0836687,0.00585699,-0.78565,-9.80669,-1.03407,-0.151782,0.0595748,0.163669,-1.56205,9.52621,-0.943879,-0.139209,-0.235244,-0.0845281,5.25928,-1.26218,8.02966,0.00144947,-0.0522224,-0.159453,-1.45186,9.71547,-0.950921,-0.0714471,-0.382604,-0.0413697,4.6319,1.72818,8.76058,0.0208419,-0.0179293,-0.0252852,-2.36309,-9.61666,0.0982634,-0.0986174,0.0337665,0.100568
0.046,9.36448,1.14504,2.80604,-0.179762,-0.082841,0.00419656,-0.796953,-9.80014,-1.04408,-0.151121,0.0574907,0.163146,-1.56182,9.52759,-0.943082,-0.13798,-0.23517,-0.0840358,5.25888,-1.25888,8.02958,0.000175571,-0.0524324,-0.15853,-1.44282,9.7182,-0.960441,-0.0701719,-0.38646,-0.0411743,4.63419,1.73669,8.75559,0.0201957,-0.0172375,-0.0243778,-2.40081,-9.60224,0.088084,-0.100351,0.0316337,0.100767
0.047,9.35228,1.16267,2.79866,-0.180413,-0.0820841,0.00254893,-0.807323,-9.79354,-1.05353,-0.150493,0.0553523,0.162593,-1.56173,9.52902,-0.942065,-0.136758,-0.235099,-0.0835432,5.2585,-1.25559,8.02952,-0.00111769,-0.0526613,-0.15758,-1.4341,9.72109,-0.970407,-0.0689661,-0.390113,-0.0409867,4.63626,1.74466,8.75083,0.0195198,-0.0165237,-0.0234375,-2.43706,-9.58845,0.0786289,-0.10205,0.0292006,0.101026
0.048,9.34002,1.17994,2.79127,-0.181076,-0.0813948,0.000923432,-0.816782,-9.78694,-1.06241,-0.149902,0.0531772,0.162009,-1.56181,9.53049,-0.940865,-0.135542,-0.23503,-0.0830453,5.2581,-1.25229,8.02949,-0.00242625,-0.0529048,-0.156609,-1.42574,9.72416,-0.980692,-0.0678354,-0.393561,-0.0408036,4.63808,1.75209,8.74629,0.0188118,-0.0157894,-0.0224675,-2.47183,-9.57527,0.0698099,-0.103711,0.026473,0.10134
0.049,9.32776,1.19681,2.78386,-0.181748,-0.0807704,-0.000670725,-0.825348,-9.78038,-1.07073,-0.149351,0.0509829,0.161396,-1.56212,9.53197,-0.939521,-0.134328,-0.234963,-0.0825372,5.25765,-1.24896,8.0295,-0.00374609,-0.0531589,-0.155625,-1.41775,9.72746,-0.991171,-0.0667853,-0.3968,-0.0406215,4.63961,1.75897,8.74198,0.0180694,-0.0150361,-0.0214711,-2.50514,-9.56272,0.0615398,-0.105329,0.0234564,0.101707
0.05,9.31556,1.21324,2.77643,-0.182428,-0.0802095,-0.00222575,-0.833038,-9.77389,-1.07851,-0.148841,0.0487853,0.160756,-1.56267,9.53344,-0.938083,-0.133114,-0.234896,-0.0820167,5.25713,-1.2456,8.02955,-0.00507368,-0.0534202,-0.154633,-1.41016,9.73102,-1.00175,-0.0658188,-0.399829,-0.040438,4.64084,1.7653,8.73791,0.017292,-0.0142641,-0.0204516,-2.53699,-9.55078,0.0537288,-0.106898,0.0201589,0.10212
0.051,9.30351,1.22919,2.76898,-0.183113,-0.0797125,-0.00373634,-0.839862,-9.76754,-1.08577,-0.148368,0.0465981,0.160097,-1.56342,9.53491,-0.936629,-0.131901,-0.234831,-0.0814858,5.25656,-1.24226,8.02962,-0.00640628,-0.0536864,-0.153633,-1.40298,9.73483,-1.01239,-0.0649348,-0.402649,-0.040252,4.64177,1.77115,8.73409,0.0164813,-0.0134724,-0.0194124,-2.56736,-9.53945,0.0462812,-0.10842,0.0165933,0.102572
0.052,9.29173,1.24464,2.76153,-0.1838,-0.0792813,-0.00519828,-0.845829,-9.76136,-1.09254,-0.147931,0.0444337,0.159429,-1.56436,9.53639,-0.935248,-0.13069,-0.234768,-0.0809485,5.25598,-1.23902,8.02968,-0.00774149,-0.0539562,-0.152625,-1.39621,9.73886,-1.02306,-0.0641303,-0.405263,-0.040063,4.64243,1.77656,8.7305,0.0156406,-0.0126592,-0.0183572,-2.59628,-9.52872,0.039099,-0.109891,0.0127746,0.103056
