Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.01,9.57636,1.25998,2.07018,0.0107565,0.00420115,0.0026575,-1.23744,-9.78227,-1.14942,-0.0599174,0.0240423,-0.0125912,-1.83432,9.65257,-0.780463,0.00296493,0.0172458,0.014524,5.04059,-1.07694,8.28444,-0.0197815,0.00532743,0.00215867,-0.962885,9.86175,-1.19591,-0.0138868,0.01183,0.0109811,4.64148,1.93452,8.7834,-0.0149616,0.0079095,0.010386,-2.67678,-9.80353,-0.123717,-0.0437241,-0.0231568,-0.0203899
0.011,9.57104,1.25842,2.07,0.0107349,0.00460398,0.00303338,-1.23761,-9.77816,-1.14743,-0.0598798,0.0243965,-0.0126551,-1.83218,9.6467,-0.781332,0.00321615,0.0173252,0.0147516,5.03819,-1.07803,8.28067,-0.0196779,0.00537192,0.00245687,-0.963697,9.85629,-1.19731,-0.014016,0.0117548,0.0106384,4.63722,1.93096,8.77948,-0.0149532,0.00785529,0.0101804,-2.67336,-9.79636,-0.12514,-0.0436486,-0.0230074,-0.0204468
0.012,9.56593,1.25696,2.06993,0.0107151,0.00500089,0.00340564,-1.23768,-9.77426,-1.14551,-0.0598505,0.0247486,-0.0127068,-1.83006,9.64115,-0.78228,0.00346232,0.0173975,0.0149787,5.0358,-1.07904,8.27714,-0.0195796,0.00540919,0.00274177,-0.964222,9.85103,-1.19864,-0.0141378,0.0116992,0.0103024,4.63316,1.92763,8.77593,-0.0149293,0.00780044,0.00997981,-2.67004,-9.7894,-0.126406,-0.0435807,-0.0228477,-0.0204988
0.013,9.56098,1.25558,2.06999,0.0106935,0.00539053,0.00377384,-1.23762,-9.77056,-1.14365,-0.0598303,0.0250974,-0.0127455,-1.82798,9.6359,-0.783303,0.00370305,0.0174612,0.0152071,5.03341,-1.07999,8.27381,-0.0194876,0.00543819,0.00301498,-0.964468,9.84599,-1.19982,-0.0142542,0.0116639,0.00997374,4.62936,1.92451,8.77267,-0.0148946,0.00774516,0.00978678,-2.66684,-9.78265,-0.127492,-0.0435217,-0.0226784,-0.0205462
0.014,9.55614,1.25422,2.07018,0.0106671,0.00577233,0.00413733,-1.23743,-9.76709,-1.14184,-0.0598199,0.0254422,-0.0127714,-1.82593,9.63093,-0.784398,0.00393754,0.0175152,0.0154383,5.03103,-1.08084,8.27064,-0.019403,0.0054584,0.00327783,-0.964442,9.84117,-1.20082,-0.014366,0.0116501,0.00965356,4.62586,1.92161,8.76963,-0.0148535,0.00768931,0.00960381,-2.66378,-9.77605,-0.128379,-0.043472,-0.0225,-0.0205892
0.015,9.55139,1.25288,2.07048,0.010635,0.00614783,0.00449486,-1.23715,-9.76385,-1.14007,-0.0598216,0.0257832,-0.0127873,-1.82391,9.62622,-0.785554,0.004164,0.0175599,0.0156719,5.02868,-1.08163,8.26759,-0.0193277,0.00547068,0.00353111,-0.964152,9.83657,-1.20162,-0.0144728,0.0116591,0.00934281,4.62265,1.91888,8.76677,-0.0148097,0.00763195,0.00943347,-2.66087,-9.76965,-0.129057,-0.0434302,-0.0223108,-0.0206269
0.016,9.54673,1.25156,2.07084,0.0105971,0.00652021,0.0048447,-1.23684,-9.76084,-1.13829,-0.0598381,0.0261221,-0.0127978,-1.82192,9.62176,-0.786755,0.00437979,0.0175968,0.0159067,5.02639,-1.08234,8.2646,-0.0192644,0.00547699,0.00377514,-0.963605,9.83216,-1.20226,-0.0145723,0.011692,0.00904256,4.61972,1.91629,8.76405,-0.0147658,0.0075715,0.00927842,-2.65809,-9.76348,-0.129525,-0.0433933,-0.0221074,-0.0206579
0.017,9.54214,1.25026,2.07122,0.0105541,0.00689306,0.00518501,-1.23661,-9.75809,-1.13648,-0.0598725,0.0264604,-0.0128078,-1.81992,9.61753,-0.787984,0.00458209,0.0176276,0.0161409,5.0242,-1.08301,8.26163,-0.0192157,0.00547953,0.0040101,-0.962807,9.82791,-1.2028,-0.0146621,0.0117502,0.00875389,4.61702,1.9138,8.76144,-0.0147247,0.00750623,0.00914135,-2.65544,-9.75759,-0.12978,-0.0433577,-0.0218862,-0.0206803
0.018,9.53763,1.24898,2.07156,0.0105065,0.00726981,0.00551388,-1.23652,-9.7556,-1.1346,-0.0599278,0.0267995,-0.0128222,-1.81792,9.61352,-0.789224,0.00476827,0.0176541,0.016373,5.02214,-1.08365,8.25864,-0.0191841,0.00548041,0.00423614,-0.961768,9.8238,-1.20326,-0.0147403,0.0118351,0.0084778,4.61451,1.91137,8.75891,-0.0146887,0.00743465,0.00902448,-2.6529,-9.75204,-0.129825,-0.0433202,-0.0216441,-0.0206927
0.019,9.53319,1.24772,2.07183,0.0104547,0.00765287,0.00582929,-1.23661,-9.75338,-1.13265,-0.0600053,0.0271393,-0.0128434,-1.81591,9.60971,-0.790463,0.00493706,0.0176781,0.0166016,5.02023,-1.08426,8.2556,-0.0191711,0.00548112,0.00445321,-0.960507,9.81982,-1.20369,-0.0148067,0.011947,0.00821452,4.61217,1.90898,8.75645,-0.0146584,0.00735676,0.00892716,-2.65045,-9.74686,-0.129668,-0.0432778,-0.0213801,-0.0206955
0.02,9.52884,1.24649,2.07202,0.0103989,0.00804325,0.00612902,-1.2368,-9.75141,-1.13063,-0.0601043,0.0274774,-0.012871,-1.81391,9.60611,-0.791688,0.00508912,0.0177015,0.0168259,5.01845,-1.08485,8.25257,-0.0191761,0.00548226,0.004661,-0.959064,9.81596,-1.20409,-0.0148646,0.0120854,0.00796324,4.60998,1.90666,8.75408,-0.014632,0.00727475,0.00884465,-2.6481,-9.74205,-0.129332,-0.0432286,-0.0210968,-0.0206912
0.021,9.52458,1.24528,2.07214,0.0103392,0.00844129,0.00641072,-1.23701,-9.74967,-1.12856,-0.060223,0.0278105,-0.0129032,-1.81193,9.6027,-0.792891,0.00522598,0.0177265,0.017045,5.01677,-1.08542,8.24961,-0.0191979,0.00548404,0.0048591,-0.957484,9.81222,-1.20447,-0.0149183,0.0122488,0.00772267,4.60796,1.90444,8.75182,-0.0146066,0.00719171,0.00877035,-2.64584,-9.73762,-0.128846,-0.043171,-0.0207983,-0.0206835
0.022,9.52042,1.24407,2.07217,0.0102758,0.00884739,0.00667202,-1.23713,-9.74815,-1.12646,-0.0603597,0.0281352,-0.0129382,-1.80999,9.59949,-0.794061,0.00534912,0.0177549,0.0172583,5.01516,-1.08598,8.24677,-0.0192353,0.00548666,0.00504704,-0.955815,9.80861,-1.20482,-0.0149722,0.0124364,0.00749157,4.60608,1.90235,8.7497,-0.0145793,0.00711076,0.00869773,-2.64366,-9.73355,-0.128238,-0.0431031,-0.0204887,-0.0206761
0.023,9.51637,1.24288,2.07213,0.0102084,0.00926119,0.00691169,-1.2371,-9.74681,-1.12434,-0.0605122,0.0284488,-0.0129754,-1.80811,9.59646,-0.795191,0.00546047,0.017788,0.0174656,5.01359,-1.08653,8.2441,-0.0192866,0.00549005,0.00522432,-0.954102,9.80511,-1.20514,-0.0150295,0.0126466,0.00726913,4.60436,1.90041,8.74774,-0.014548,0.00703352,0.00862197,-2.64157,-9.72984,-0.127536,-0.0430244,-0.0201717,-0.0206717
0.024,9.51244,1.24169,2.07205,0.0101366,0.0096806,0.00713111,-1.23693,-9.74564,-1.12226,-0.0606767,0.0287501,-0.0130168,-1.80629,9.59359,-0.796277,0.00556308,0.0178251,0.017668,5.01208,-1.08708,8.24163,-0.0193484,0.00549336,0.00539032,-0.95239,9.80171,-1.20546,-0.0150901,0.0128771,0.00705552,4.60279,1.89861,8.74591,-0.014512,0.00695817,0.00854222,-2.63956,-9.72646,-0.126774,-0.042937,-0.0198507,-0.0206706
0.025,9.50861,1.24049,2.07199,0.0100591,0.0101024,0.00733346,-1.23667,-9.74461,-1.12024,-0.0608484,0.0290391,-0.0130663,-1.80451,9.59085,-0.797317,0.0056607,0.0178643,0.0178675,5.01062,-1.08767,8.23936,-0.0194164,0.00549528,0.00554435,-0.950724,9.7984,-1.20578,-0.0151516,0.0131253,0.0068516,4.60137,1.89689,8.74416,-0.014472,0.00688052,0.00846033,-2.63765,-9.72339,-0.125987,-0.0428447,-0.0195287,-0.0206716
0.026,9.50488,1.23928,2.072,0.00997487,0.010523,0.00752222,-1.23639,-9.74367,-1.11833,-0.0610225,0.0293156,-0.0131281,-1.80275,9.58818,-0.79831,0.00575725,0.0179035,0.0180663,5.00924,-1.08832,8.2373,-0.0194861,0.00549439,0.00568567,-0.949149,9.79515,-1.20611,-0.0152116,0.0133883,0.00665839,4.60012,1.8952,8.74245,-0.0144286,0.00679594,0.00837866,-2.63582,-9.7206,-0.125212,-0.0427517,-0.0192088,-0.020673
0.027,9.50126,1.23805,2.07212,0.00988322,0.0109393,0.00770039,-1.23615,-9.74281,-1.11658,-0.0611947,0.0295798,-0.0132059,-1.801,9.58555,-0.799256,0.00585623,0.0179406,0.0182664,5.00795,-1.08904,8.23544,-0.0195534,0.00548947,0.0058136,-0.947705,9.79195,-1.20647,-0.0152675,0.0136637,0.00647679,4.59903,1.89349,8.74072,-0.0143828,0.00670066,0.00829941,-2.63409,-9.71804,-0.124484,-0.0426617,-0.0188935,-0.0206736
0.028,9.49771,1.2368,2.07239,0.00978511,0.0113489,0.00786914,-1.23599,-9.74199,-1.11498,-0.0613628,0.0298321,-0.0133006,-1.79928,9.58294,-0.800153,0.00595953,0.0179742,0.0184686,5.00673,-1.08985,8.23379,-0.0196156,0.00548017,0.00592764,-0.94641,9.7888,-1.20685,-0.0153173,0.013951,0.00630736,4.59809,1.89173,8.73895,-0.0143358,0.00659426,0.00822411,-2.63246,-9.71569,-0.123835,-0.0425769,-0.0185836,-0.0206724
0.029,9.49424,1.23553,2.07278,0.00968366,0.0117505,0.00802733,-1.2359,-9.74117,-1.1135,-0.0615277,0.0300733,-0.0134103,-1.79762,9.58037,-0.801002,0.00606709,0.0180032,0.0186727,5.00557,-1.09074,8.23231,-0.0196719,0.00546715,0.00602759,-0.945256,9.78576,-1.20723,-0.0153597,0.014252,0.00615013,4.59726,1.88994,8.73716,-0.0142894,0.00648058,0.00815348,-2.63092,-9.71348,-0.123295,-0.0424972,-0.018278,-0.0206693
0.03,9.49081,1.23424,2.0733,0.00958285,0.0121433,0.0081729,-1.23589,-9.74033,-1.11208,-0.0616912,0.0303046,-0.0135314,-1.7961,9.57785,-0.801803,0.00617801,0.0180271,0.0188777,5.00445,-1.09171,8.231,-0.0197222,0.00545151,0.00611333,-0.944223,9.78288,-1.20759,-0.0153937,0.0145692,0.00600497,4.59649,1.88814,8.73534,-0.0142455,0.00636512,0.00808792,-2.62945,-9.71136,-0.122895,-0.0424219,-0.0179746,-0.0206643
0.031,9.4874,1.23293,2.07392,0.00948665,0.0125265,0.00830376,-1.23595,-9.73944,-1.11067,-0.0618551,0.030527,-0.0136606,-1.79476,9.57539,-0.802557,0.00629144,0.0180452,0.019083,5.00332,-1.09272,8.22984,-0.0197663,0.00543435,0.00618471,-0.943292,9.78024,-1.20789,-0.0154179,0.0149054,0.00587177,4.59575,1.88633,8.73352,-0.0142061,0.00625339,0.00802785,-2.62806,-9.70927,-0.122663,-0.0423502,-0.0176714,-0.0206575
0.032,9.48399,1.23161,2.07461,0.00939729,0.0128998,0.00841858,-1.23606,-9.73846,-1.10922,-0.0620208,0.0307417,-0.0137943,-1.79364,9.57302,-0.803269,0.006406,0.0180566,0.0192879,5.00218,-1.09379,8.2288,-0.0198041,0.00541648,0.00624237,-0.94245,9.77785,-1.20812,-0.0154332,0.0152629,0.00575022,4.59499,1.88454,8.73171,-0.0141722,0.0061497,0.00797283,-2.62672,-9.70718,-0.122609,-0.0422818,-0.0173673,-0.020649
0.033,9.48061,1.23028,2.07536,0.00931334,0.0132643,0.00851761,-1.2362,-9.73741,-1.10775,-0.0621884,0.0309504,-0.0139284,-1.79273,9.57073,-0.803952,0.00651923,0.0180603,0.0194926,5.001,-1.09487,8.22786,-0.0198353,0.00539814,0.00628866,-0.941691,9.77571,-1.20828,-0.0154439,0.0156434,0.00563954,4.59423,1.88276,8.72991,-0.0141426,0.00605589,0.00792061,-2.62542,-9.70509,-0.122706,-0.0422175,-0.0170637,-0.0206387
0.034,9.47726,1.22896,2.07612,0.00923118,0.0136218,0.00860206,-1.23636,-9.73632,-1.10627,-0.0623572,0.0311552,-0.0140584,-1.79201,9.56852,-0.804627,0.00662805,0.018055,0.0196975,4.99977,-1.09595,8.22697,-0.0198594,0.00537924,0.00632692,-0.941015,9.77377,-1.20837,-0.0154567,0.0160484,0.00553868,4.5935,1.88098,8.72813,-0.0141146,0.0059723,0.00786788,-2.62417,-9.70304,-0.122901,-0.0421588,-0.0167632,-0.0206268
0.035,9.47397,1.22769,2.07685,0.00914699,0.0139742,0.0086732,-1.23653,-9.73521,-1.1048,-0.0625264,0.0313581,-0.0141801,-1.79142,9.56638,-0.805315,0.00672929,0.0180395,0.0199031,4.99848,-1.09701,8.22611,-0.0198762,0.00535965,0.00636058,-0.940422,9.77198,-1.20842,-0.0154782,0.0164791,0.00544659,4.59281,1.87918,8.72636,-0.0140857,0.00589917,0.00781121,-2.62294,-9.70106,-0.12314,-0.0421072,-0.0164685,-0.0206134
0.036,9.47078,1.22646,2.07753,0.00905783,0.0143231,0.00873204,-1.23668,-9.73411,-1.10337,-0.0626949,0.0315606,-0.0142899,-1.79095,9.56431,-0.806028,0.00682038,0.0180125,0.0201099,4.99714,-1.09801,8.22524,-0.0198857,0.0053393,0.0063924,-0.939911,9.7703,-1.20843,-0.0155139,0.0169367,0.00536252,4.59219,1.87736,8.7246,-0.0140538,0.00583675,0.00774803,-2.62173,-9.6992,-0.123378,-0.0420636,-0.0161818,-0.0205981
0.037,9.4677,1.2253,2.07812,0.0089637,0.0146695,0.00877888,-1.23681,-9.73307,-1.10198,-0.0628604,0.0317631,-0.0143877,-1.79055,9.56231,-0.806752,0.00690075,0.0179731,0.0203181,4.99574,-1.09895,8.22435,-0.0198899,0.00531829,0.0064229,-0.939463,9.7687,-1.2084,-0.0155632,0.0174213,0.00528673,4.59164,1.87554,8.72286,-0.0140183,0.00578531,0.00767852,-2.62053,-9.69746,-0.123591,-0.0420278,-0.0159034,-0.0205806
0.038,9.46477,1.22418,2.07864,0.0088677,0.0150135,0.00881325,-1.23694,-9.73214,-1.10066,-0.063019,0.0319645,-0.0144771,-1.79021,9.5604,-0.807442,0.00697198,0.0179208,0.0205276,4.99433,-1.09981,8.22345,-0.0198931,0.00529695,0.00645028,-0.939051,9.76721,-1.20829,-0.01562,0.0179317,0.00522052,4.59116,1.87373,8.72113,-0.0139806,0.00574517,0.00760584,-2.61937,-9.69589,-0.123784,-0.0419976,-0.0156316,-0.0205594
0.039,9.46204,1.2231,2.07907,0.00877406,0.0153552,0.00883437,-1.23708,-9.73137,-1.09941,-0.0631664,0.0321631,-0.0145629,-1.78989,9.55859,-0.808044,0.00703637,0.0178551,0.0207384,4.99293,-1.10058,8.22256,-0.0198999,0.00527567,0.00647186,-0.938637,9.76581,-1.20807,-0.0156762,0.0184668,0.00516556,4.59073,1.87197,8.71943,-0.0139427,0.00571666,0.00753424,-2.61824,-9.69447,-0.123969,-0.0419704,-0.015364,-0.0205331
0.04,9.45955,1.22204,2.07943,0.00868701,0.0156943,0.00884144,-1.23726,-9.73084,-1.09824,-0.0632983,0.0323575,-0.0146499,-1.78957,9.5569,-0.808503,0.00709625,0.0177755,0.0209504,4.99158,-1.10126,8.2217,-0.0199152,0.00525485,0.00648496,-0.938186,9.76454,-1.2077,-0.0157232,0.0190251,0.00512359,4.59033,1.8703,8.71776,-0.0139066,0.00570014,0.00746795,-2.61716,-9.69323,-0.12416,-0.0419437,-0.0150983,-0.0205003
0.041,9.45732,1.22099,2.07972,0.00860954,0.0160309,0.00883452,-1.23747,-9.73056,-1.09717,-0.0634123,0.0325468,-0.0147404,-1.78924,9.55531,-0.808779,0.0071535,0.017682,0.0211633,4.9903,-1.10184,8.22088,-0.019942,0.00523532,0.00648751,-0.937679,9.7634,-1.20719,-0.0157558,0.0196055,0.00509505,4.58994,1.86874,8.71613,-0.0138732,0.00569481,0.00740915,-2.61612,-9.69216,-0.124368,-0.041915,-0.0148333,-0.0204604
0.042,9.45538,1.21995,2.07997,0.00854213,0.0163644,0.0088154,-1.23773,-9.73048,-1.09622,-0.0635098,0.0327327,-0.0148319,-1.7889,9.55382,-0.808867,0.00720918,0.0175759,0.0213768,4.98909,-1.10233,8.22014,-0.0199789,0.00521882,0.00647875,-0.937131,9.76239,-1.20657,-0.015774,0.0202073,0.0050778,4.58951,1.86727,8.71453,-0.0138418,0.00569752,0.0073559,-2.61506,-9.69124,-0.124597,-0.0418817,-0.0145701,-0.0204146
0.043,9.45373,1.21892,2.08022,0.00848403,0.0166946,0.00878674,-1.23803,-9.73052,-1.09542,-0.0635942,0.0329174,-0.0149194,-1.78856,9.55237,-0.808774,0.00726395,0.017459,0.0215901,4.98795,-1.10276,8.21949,-0.0200228,0.00520752,0.00645851,-0.936572,9.7615,-1.20591,-0.0157809,0.02083,0.00506846,4.58901,1.86585,8.71297,-0.0138106,0.00570396,0.00730423,-2.61389,-9.69042,-0.124851,-0.0418417,-0.0143111,-0.020365
0.044,9.45237,1.2179,2.08052,0.00843448,0.0170209,0.00875117,-1.23837,-9.7306,-1.0948,-0.0636686,0.0331034,-0.014998,-1.78823,9.55092,-0.808511,0.00731848,0.0173331,0.0218028,4.98687,-1.10315,8.21896,-0.0200706,0.00520363,0.00642661,-0.936032,9.76073,-1.20527,-0.0157795,0.0214729,0.00506364,4.58839,1.86445,8.71146,-0.0137778,0.00570982,0.00725016,-2.61253,-9.68966,-0.125133,-0.0417925,-0.0140589,-0.0203135
0.045,9.45131,1.21691,2.08088,0.00839279,0.0173431,0.00871107,-1.23874,-9.73064,-1.09437,-0.0637361,0.0332926,-0.0150633,-1.78792,9.54943,-0.808089,0.00737326,0.0171996,0.0220142,4.98582,-1.10353,8.21858,-0.0201194,0.00520898,0.00638336,-0.93554,9.76006,-1.20471,-0.0157729,0.0221356,0.00506074,4.5876,1.86304,8.71,-0.0137421,0.00571149,0.00719018,-2.61092,-9.68892,-0.125445,-0.0417325,-0.0138151,-0.0202619
0.046,9.45051,1.21592,2.0813,0.00835834,0.0176611,0.00866808,-1.23911,-9.73058,-1.09414,-0.0637981,0.0334851,-0.0151132,-1.78764,9.54789,-0.807523,0.00742838,0.0170597,0.022224,4.98481,-1.1039,8.21836,-0.0201666,0.00522442,0.00633057,-0.935119,9.75949,-1.20426,-0.0157641,0.0228172,0.00505931,4.58663,1.86164,8.7086,-0.0137029,0.00570723,0.00712213,-2.60907,-9.68815,-0.125782,-0.0416618,-0.0135799,-0.0202104
0.047,9.44995,1.21494,2.08177,0.00833058,0.0179749,0.00862318,-1.23942,-9.73041,-1.09408,-0.0638551,0.0336797,-0.0151475,-1.78738,9.54629,-0.806837,0.00748352,0.016914,0.0224317,4.9838,-1.10425,8.21829,-0.0202101,0.00524982,0.00627138,-0.934786,9.75902,-1.20389,-0.0157566,0.0235167,0.00506093,4.58549,1.86031,8.70725,-0.0136608,0.00569707,0.00704508,-2.60702,-9.6873,-0.126134,-0.0415824,-0.0133518,-0.0201582
0.048,9.44956,1.21398,2.08224,0.00830897,0.0182849,0.00857713,-1.2396,-9.73009,-1.09413,-0.0639073,0.0338748,-0.0151664,-1.78714,9.54464,-0.806056,0.00753827,0.0167627,0.022637,4.98279,-1.1046,8.21838,-0.0202481,0.00528482,0.00620936,-0.934558,9.75865,-1.20359,-0.0157539,0.0242331,0.00506779,4.58417,1.85912,8.70596,-0.0136164,0.00568158,0.00695845,-2.60485,-9.68633,-0.126489,-0.0414967,-0.0131287,-0.0201039
0.049,9.44931,1.21301,2.08268,0.00829299,0.018591,0.00853059,-1.2396,-9.72961,-1.09428,-0.0639546,0.0340687,-0.0151704,-1.78692,9.54294,-0.805204,0.00759219,0.0166063,0.0228396,4.98176,-1.10494,8.21862,-0.0202785,0.00532904,0.00614797,-0.93445,9.75836,-1.20334,-0.0157592,0.0249654,0.00508197,4.5827,1.85813,8.70474,-0.0135704,0.00566132,0.00686174,-2.60264,-9.6852,-0.126834,-0.0414073,-0.0129088,-0.0200465
0.05,9.44915,1.21205,2.08307,0.00828184,0.0188928,0.00848325,-1.23937,-9.72896,-1.0945,-0.0639972,0.0342598,-0.0151611,-1.78672,9.54122,-0.804303,0.00764469,0.0164446,0.02304,4.98071,-1.10526,8.219,-0.0203005,0.00538204,0.00608977,-0.934458,9.75816,-1.20312,-0.0157749,0.025713,0.00510439,4.5811,1.85738,8.70359,-0.0135231,0.00563681,0.00675522,-2.60044,-9.6839,-0.127165,-0.0413174,-0.0126918,-0.0199862
0.051,9.44906,1.21108,2.08341,0.00827425,0.0191889,0.00843308,-1.23893,-9.72816,-1.09479,-0.0640346,0.0344469,-0.0151424,-1.78653,9.5395,-0.803372,0.00769497,0.0162769,0.0232399,4.97968,-1.10556,8.2195,-0.0203146,0.00544318,0.00603568,-0.934549,9.75805,-1.20293,-0.015801,0.0264759,0.00513402,4.57944,1.85688,8.70249,-0.0134743,0.0056086,0.00664051,-2.59827,-9.68248,-0.127487,-0.0412319,-0.0124802,-0.0199254
