Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.01,9.49823,-0.985121,4.82186,-0.464133,0.0892802,-0.0877874,0.36435,-9.83587,-2.09783,-0.169282,0.123932,0.162274,1.01825,6.96986,-1.15618,0.404094,-1.8652,0.363667,2.07552,-4.80904,9.68789,-0.431339,1.71071,-2.21975,-4.45907,9.69523,-0.517748,-0.451226,-0.903834,0.576378,4.53991,2.10241,8.75752,-0.0542471,0.00858594,-0.0172759,-1.89327,-9.95789,-1.24953,-0.0599222,0.333609,0.223428
0.011,9.48853,-0.987484,4.81664,-0.458555,0.0798983,-0.0858707,0.369153,-9.83084,-2.09757,-0.167799,0.122725,0.16255,1.0364,6.94901,-1.12835,0.404652,-1.85772,0.381309,2.0503,-4.68697,9.64517,-0.409941,1.74116,-2.22262,-4.44171,9.68391,-0.560825,-0.438412,-0.910319,0.571746,4.53804,2.10517,8.75259,-0.0541761,0.0087367,-0.0168479,-1.87465,-9.95267,-1.23878,-0.0601998,0.329482,0.222891
0.012,9.47867,-0.989857,4.81084,-0.453055,0.0705086,-0.0839049,0.373921,-9.82603,-2.0974,-0.166285,0.121543,0.162871,1.05249,6.92932,-1.09998,0.405221,-1.85025,0.399135,2.0245,-4.56665,9.59976,-0.388963,1.77161,-2.22547,-4.42305,9.67261,-0.603818,-0.425642,-0.916808,0.567107,4.5362,2.10766,8.74783,-0.0541056,0.00887622,-0.0163875,-1.85563,-9.94796,-1.22796,-0.0604803,0.325253,0.22235
0.013,9.46858,-0.992277,4.80437,-0.447656,0.0611383,-0.081888,0.378631,-9.82146,-2.09729,-0.164743,0.120386,0.163234,1.06656,6.91086,-1.07104,0.405797,-1.84279,0.417131,1.99788,-4.44861,9.55168,-0.368537,1.80193,-2.22829,-4.403,9.66124,-0.646677,-0.412945,-0.923274,0.562462,4.53448,2.10994,8.74321,-0.0540409,0.00900479,-0.0158988,-1.83631,-9.94373,-1.21706,-0.0607607,0.320918,0.221803
0.014,9.45823,-0.994765,4.79717,-0.442377,0.0518136,-0.0798182,0.38326,-9.81714,-2.09721,-0.163173,0.119252,0.163636,1.07867,6.89365,-1.04148,0.406375,-1.83539,0.435287,1.9702,-4.33334,9.50098,-0.348783,1.83202,-2.23105,-4.3815,9.64975,-0.689369,-0.400345,-0.929688,0.55781,4.53291,2.11205,8.73876,-0.0539863,0.00912276,-0.0153852,-1.81677,-9.93995,-1.20613,-0.0610385,0.316479,0.221249
0.015,9.44763,-0.997307,4.78924,-0.437232,0.0425573,-0.0776938,0.387779,-9.81304,-2.09717,-0.161575,0.118137,0.164076,1.0889,6.87769,-1.01131,0.406954,-1.82804,0.453593,1.94126,-4.22119,9.44789,-0.329799,1.86178,-2.23373,-4.35857,9.63813,-0.731886,-0.38786,-0.936023,0.553151,4.5315,2.11404,8.73449,-0.0539438,0.00923068,-0.014848,-1.79712,-9.93659,-1.1952,-0.0613118,0.311936,0.220688
0.016,9.43689,-0.99986,4.78061,-0.43223,0.0333902,-0.0755135,0.392161,-9.80912,-2.09714,-0.159949,0.117041,0.164554,1.09736,6.86293,-0.980577,0.407535,-1.82078,0.472045,1.91087,-4.11239,9.39273,-0.311664,1.89112,-2.2363,-4.33424,9.62637,-0.77425,-0.375504,-0.942249,0.548486,4.53015,2.11598,8.73047,-0.0539141,0.00932927,-0.0142866,-1.77742,-9.93362,-1.1843,-0.0615799,0.307291,0.220121
0.017,9.42608,-1.00237,4.77134,-0.427376,0.0243323,-0.0732757,0.396373,-9.80531,-2.09712,-0.158294,0.115959,0.165069,1.10412,6.84933,-0.949332,0.408117,-1.81363,0.490638,1.87885,-4.00716,9.33584,-0.294454,1.91995,-2.23872,-4.3086,9.6145,-0.816484,-0.363288,-0.94834,0.543816,4.5288,2.1179,8.72675,-0.0538973,0.00941925,-0.0136999,-1.75777,-9.93101,-1.1735,-0.0618418,0.302549,0.21955
0.018,9.4153,-1.0048,4.76148,-0.42268,0.0154037,-0.070979,0.400391,-9.80156,-2.09711,-0.15661,0.114889,0.165622,1.1093,6.83684,-0.917627,0.408703,-1.80662,0.509365,1.84502,-3.90569,9.27759,-0.278243,1.9482,-2.24098,-4.2817,9.60253,-0.858607,-0.351225,-0.954266,0.539139,4.52735,2.11985,8.72339,-0.0538935,0.00950177,-0.013087,-1.73824,-9.92872,-1.16285,-0.0620968,0.297711,0.218975
0.019,9.4046,-1.00712,4.75105,-0.418144,0.00662138,-0.0686223,0.404218,-9.79786,-2.09708,-0.154898,0.113831,0.166212,1.11298,6.82541,-0.885524,0.409295,-1.79976,0.528222,1.80932,-3.8081,9.21833,-0.263078,1.97579,-2.24302,-4.25362,9.59046,-0.900605,-0.339327,-0.959998,0.534457,4.52578,2.12186,8.72041,-0.0539026,0.00958017,-0.0124481,-1.7189,-9.92675,-1.15238,-0.0623449,0.292782,0.218396
0.02,9.39397,-1.00935,4.74009,-0.413769,-0.0020018,-0.066205,0.407899,-9.79421,-2.09698,-0.153163,0.112782,0.166838,1.11523,6.81501,-0.853108,0.409898,-1.79308,0.547202,1.7718,-3.71435,9.15842,-0.248974,2.00267,-2.24482,-4.22444,9.57826,-0.942416,-0.327608,-0.965509,0.529766,4.52411,2.12394,8.71776,-0.0539243,0.00966107,-0.0117846,-1.69978,-9.92507,-1.14212,-0.0625867,0.287771,0.217815
0.021,9.38337,-1.01152,4.72863,-0.409554,-0.0104546,-0.0637268,0.411496,-9.79066,-2.09675,-0.15141,0.111744,0.167501,1.11612,6.80559,-0.820468,0.410517,-1.78658,0.566296,1.73258,-3.62436,9.09824,-0.235928,2.02879,-2.24632,-4.19425,9.56589,-0.983957,-0.316083,-0.970771,0.525065,4.52241,2.12607,8.71539,-0.0539581,0.00975254,-0.0110989,-1.68088,-9.92369,-1.13209,-0.0628232,0.282684,0.217231
0.022,9.37275,-1.01367,4.71667,-0.405499,-0.0187252,-0.0611872,0.415072,-9.78723,-2.09635,-0.149645,0.110716,0.168197,1.11574,6.79711,-0.787696,0.41116,-1.78029,0.585498,1.6918,-3.53805,9.03816,-0.22394,2.05413,-2.24748,-4.16314,9.55331,-1.02514,-0.304767,-0.975756,0.520351,4.52073,2.12824,8.71321,-0.0540036,0.00986266,-0.010393,-1.66223,-9.92258,-1.12231,-0.0630554,0.277532,0.216644
0.023,9.3621,-1.01582,4.70426,-0.4016,-0.0268038,-0.0585867,0.418673,-9.78396,-2.09572,-0.147873,0.109698,0.168928,1.11415,6.78954,-0.754863,0.411831,-1.77422,0.604799,1.64963,-3.45534,8.97852,-0.213004,2.07863,-2.24827,-4.13118,9.54051,-1.0659,-0.293671,-0.980436,0.515624,4.51912,2.13043,8.71118,-0.0540601,0.00999618,-0.00966926,-1.64384,-9.92175,-1.11278,-0.0632846,0.272322,0.216054
0.024,9.3514,-1.01796,4.69144,-0.397853,-0.0346841,-0.055928,0.422301,-9.78083,-2.09487,-0.146099,0.108693,0.169689,1.1114,6.78284,-0.721995,0.41253,-1.76838,0.624192,1.60638,-3.37618,8.91956,-0.203092,2.10228,-2.24863,-4.09847,9.52744,-1.10617,-0.282801,-0.984791,0.510881,4.5176,2.13258,8.70926,-0.0541271,0.0101502,-0.00893004,-1.62574,-9.92115,-1.10351,-0.0635126,0.267062,0.215462
0.025,9.34063,-1.02008,4.67827,-0.39425,-0.0423628,-0.0532156,0.425932,-9.77781,-2.09385,-0.144327,0.107701,0.170477,1.10754,6.77694,-0.689091,0.413256,-1.76276,0.643665,1.56247,-3.30049,8.86149,-0.194162,2.12508,-2.24854,-4.06506,9.51409,-1.14592,-0.272156,-0.988803,0.506124,4.51619,2.13463,8.70741,-0.0542035,0.0103166,-0.008178,-1.60796,-9.92075,-1.09447,-0.0637418,0.261761,0.214871
0.026,9.3298,-1.02216,4.66482,-0.390783,-0.0498367,-0.0504539,0.429534,-9.77487,-2.09268,-0.142561,0.106725,0.17129,1.10263,6.7718,-0.656141,0.414005,-1.75739,0.663209,1.51833,-3.22821,8.8045,-0.186172,2.14701,-2.24797,-4.03103,9.50044,-1.18509,-0.261735,-0.992453,0.501353,4.51487,2.13649,8.7056,-0.0542886,0.0104862,-0.00741574,-1.59054,-9.92049,-1.08563,-0.0639745,0.256425,0.214282
0.027,9.3189,-1.02418,4.65115,-0.387445,-0.0571021,-0.0476472,0.43308,-9.77198,-2.0914,-0.140804,0.105768,0.172125,1.09671,6.76738,-0.623148,0.414775,-1.75225,0.682814,1.4744,-3.15932,8.74876,-0.179079,2.16809,-2.24687,-3.99644,9.48647,-1.22366,-0.25154,-0.995724,0.496568,4.51367,2.13809,8.70381,-0.0543816,0.0106511,-0.00664573,-1.5735,-9.92032,-1.07699,-0.064213,0.251063,0.213697
0.028,9.30794,-1.02613,4.63731,-0.384224,-0.0641563,-0.044799,0.436542,-9.76912,-2.09004,-0.139059,0.104827,0.172981,1.08984,6.76365,-0.590149,0.415564,-1.74735,0.70247,1.43113,-3.09384,8.69443,-0.172836,2.18832,-2.24523,-3.96136,9.4722,-1.26155,-0.241572,-0.998605,0.491767,4.51255,2.1394,8.70203,-0.0544831,0.0108074,-0.00586987,-1.55687,-9.92021,-1.06849,-0.0644596,0.245681,0.213118
0.029,9.2969,-1.02799,4.62332,-0.381106,-0.0709973,-0.0419121,0.439896,-9.76629,-2.0886,-0.137326,0.103901,0.173858,1.08208,6.76061,-0.557231,0.416368,-1.74267,0.722168,1.38901,-3.03184,8.6416,-0.167383,2.20772,-2.243,-3.92583,9.45762,-1.29868,-0.231839,-1.00109,0.486946,4.5115,2.1404,8.70025,-0.0545948,0.0109566,-0.00508938,-1.54067,-9.92012,-1.06013,-0.0647161,0.240285,0.212547
0.03,9.2858,-1.02974,4.60919,-0.378075,-0.0776233,-0.0389887,0.443121,-9.7635,-2.08708,-0.135605,0.102985,0.174758,1.07352,6.75826,-0.524496,0.417186,-1.73819,0.741897,1.34854,-2.97347,8.59035,-0.16266,2.22633,-2.24016,-3.8899,9.44278,-1.33495,-0.222348,-1.00317,0.482099,4.51046,2.14109,8.69846,-0.0547193,0.0111021,-0.0043052,-1.5249,-9.92002,-1.05186,-0.0649845,0.234878,0.211986
0.031,9.27462,-1.03139,4.59495,-0.375116,-0.0840319,-0.0360311,0.446192,-9.76075,-2.08547,-0.133894,0.102074,0.175683,1.06422,6.7566,-0.492051,0.418014,-1.73389,0.761649,1.3102,-2.91884,8.54078,-0.158608,2.24417,-2.23668,-3.85361,9.4277,-1.37027,-0.213108,-1.00485,0.477222,4.5094,2.14148,8.69668,-0.0548587,0.0112474,-0.00351826,-1.50959,-9.91989,-1.04364,-0.0652668,0.229466,0.211436
0.032,9.26337,-1.03291,4.58062,-0.372215,-0.090222,-0.0330428,0.449098,-9.75805,-2.08377,-0.132194,0.101164,0.176634,1.05425,6.75567,-0.459995,0.41885,-1.72973,0.781412,1.27448,-2.86809,8.49294,-0.155165,2.26127,-2.23254,-3.81701,9.41241,-1.40453,-0.204124,-1.00612,0.47231,4.5083,2.14158,8.69489,-0.0550151,0.0113951,-0.00272924,-1.49473,-9.91971,-1.03546,-0.0655649,0.224052,0.2109
0.033,9.25204,-1.03432,4.56619,-0.369361,-0.0961958,-0.0300301,0.45185,-9.75539,-2.08197,-0.130502,0.100251,0.177609,1.04369,6.75549,-0.428418,0.419692,-1.7257,0.80118,1.24182,-2.82133,8.44681,-0.152263,2.27768,-2.22772,-3.7801,9.39694,-1.43765,-0.195394,-1.007,0.467359,4.50715,2.1414,8.6931,-0.0551895,0.0115463,-0.00193831,-1.48032,-9.91945,-1.02728,-0.0658808,0.218638,0.210376
0.034,9.2406,-1.03562,4.55168,-0.366547,-0.101957,-0.0270009,0.454474,-9.75277,-2.08005,-0.128815,0.0993331,0.178606,1.03259,6.75611,-0.397404,0.420538,-1.72174,0.820944,1.21261,-2.77868,8.40235,-0.149832,2.29343,-2.22222,-3.74289,9.38132,-1.46954,-0.186912,-1.00748,0.462368,4.50596,2.141,8.69128,-0.0553822,0.0117009,-0.0011453,-1.46635,-9.91913,-1.01906,-0.0662166,0.213226,0.209862
0.035,9.22903,-1.03682,4.53711,-0.363764,-0.10751,-0.0239634,0.456995,-9.75015,-2.07799,-0.127131,0.098405,0.179623,1.02103,6.7576,-0.367038,0.421387,-1.71781,0.840696,1.18727,-2.74024,8.35951,-0.147801,2.30856,-2.21602,-3.70539,9.36557,-1.50009,-0.178673,-1.00758,0.457332,4.50476,2.14041,8.68942,-0.0555939,0.0118588,-0.000350034,-1.45281,-9.91873,-1.01078,-0.0665742,0.207815,0.209356
0.036,9.21734,-1.03795,4.5225,-0.361004,-0.112858,-0.0209262,0.459436,-9.74755,-2.07577,-0.125448,0.0974644,0.180657,1.00907,6.75999,-0.337396,0.422236,-1.71389,0.86043,1.16616,-2.70612,8.31821,-0.146101,2.3231,-2.20914,-3.6676,9.34973,-1.52923,-0.170672,-1.00732,0.45225,4.50356,2.13965,8.68753,-0.0558248,0.0120199,0.000447847,-1.43969,-9.91826,-1.00242,-0.0669556,0.202407,0.208857
0.037,9.20556,-1.03901,4.50789,-0.358256,-0.118009,-0.0178994,0.461806,-9.74495,-2.0734,-0.123764,0.09651,0.181706,0.99675,6.76333,-0.308531,0.423082,-1.70992,0.880138,1.14945,-2.67632,8.27837,-0.144672,2.33708,-2.20155,-3.62956,9.33381,-1.5569,-0.162905,-1.0067,0.447122,4.50239,2.13877,8.68559,-0.0560754,0.0121852,0.00124924,-1.42697,-9.91773,-0.993952,-0.0673615,0.197003,0.208362
0.038,9.19378,-1.04003,4.49338,-0.35551,-0.122973,-0.014895,0.464099,-9.74238,-2.07088,-0.122082,0.0955432,0.182768,0.984116,6.76763,-0.280466,0.42392,-1.70588,0.899816,1.1371,-2.65076,8.23985,-0.14346,2.35053,-2.19328,-3.59132,9.31781,-1.58309,-0.155369,-1.00576,0.441948,4.50128,2.13777,8.68364,-0.0563462,0.0123559,0.00205563,-1.41464,-9.91715,-0.985358,-0.0677915,0.191603,0.20787
0.039,9.1821,-1.04106,4.47909,-0.352755,-0.127761,-0.0119259,0.466306,-9.73985,-2.06824,-0.120404,0.0945655,0.183842,0.971197,6.7729,-0.253215,0.424746,-1.70174,0.919458,1.12902,-2.62931,8.20249,-0.142412,2.36347,-2.18435,-3.55296,9.30173,-1.60778,-0.148064,-1.00453,0.436728,4.50025,2.13667,8.68171,-0.0566376,0.0125339,0.00286872,-1.40268,-9.91653,-0.97663,-0.0682449,0.186207,0.207378
0.04,9.17063,-1.04211,4.46511,-0.349978,-0.132385,-0.00900477,0.468418,-9.73739,-2.06547,-0.118731,0.093579,0.184926,0.958024,6.77916,-0.226794,0.425555,-1.69746,0.93906,1.12512,-2.61187,8.16616,-0.141477,2.37593,-2.17475,-3.51455,9.28556,-1.63098,-0.140987,-1.00303,0.431466,4.49935,2.13549,8.67982,-0.0569501,0.0127209,0.00369022,-1.39107,-9.9159,-0.967755,-0.068721,0.180816,0.206886
0.041,9.15943,-1.0432,4.45155,-0.347172,-0.136854,-0.00614259,0.470424,-9.73501,-2.0626,-0.117066,0.0925861,0.186018,0.944626,6.78644,-0.201203,0.42634,-1.69302,0.958617,1.12524,-2.59826,8.13072,-0.140615,2.38792,-2.16449,-3.47615,9.26931,-1.65265,-0.134136,-1.00129,0.426161,4.49859,2.13426,8.67799,-0.0572835,0.012917,0.00452132,-1.3798,-9.91526,-0.95873,-0.0692183,0.17543,0.206392
0.042,9.14852,-1.04433,4.43846,-0.344335,-0.141178,-0.0033465,0.472313,-9.73272,-2.05967,-0.115413,0.0915912,0.187118,0.931034,6.79475,-0.176405,0.427098,-1.68839,0.978124,1.12907,-2.58815,8.09606,-0.139804,2.39946,-2.1536,-3.43779,9.25303,-1.67276,-0.127502,-0.999325,0.420813,4.49793,2.13301,8.67623,-0.057636,0.0131193,0.00536212,-1.36888,-9.91461,-0.94958,-0.0697337,0.17005,0.205897
0.043,9.13786,-1.04547,4.42587,-0.341469,-0.145365,-0.000621829,0.474071,-9.73054,-2.0567,-0.113778,0.0905995,0.188226,0.917273,6.80415,-0.152344,0.427824,-1.68355,0.997575,1.13623,-2.58114,8.06206,-0.139033,2.41055,-2.14207,-3.39952,9.23675,-1.69122,-0.121075,-0.997161,0.415423,4.49732,2.13178,8.67453,-0.058005,0.0133231,0.0062122,-1.35833,-9.91397,-0.940339,-0.0702633,0.164678,0.205403
0.044,9.12743,-1.0466,4.41383,-0.338577,-0.149422,0.00202592,0.475688,-9.72847,-2.05373,-0.112164,0.0896161,0.189344,0.903372,6.81466,-0.128967,0.428513,-1.67847,1.01696,1.14637,-2.57683,8.02864,-0.138291,2.42121,-2.12992,-3.36137,9.22053,-1.70799,-0.114843,-0.994811,0.40999,4.49671,2.13062,8.67289,-0.0583881,0.013524,0.00707117,-1.34815,-9.91332,-0.931041,-0.0708032,0.159315,0.20491
0.045,9.11719,-1.04769,4.40237,-0.335661,-0.153358,0.00459141,0.477157,-9.72651,-2.05079,-0.110577,0.0886455,0.190471,0.889354,6.82633,-0.106224,0.42916,-1.67314,1.03629,1.15909,-2.57484,7.99569,-0.13757,2.43145,-2.11716,-3.32337,9.2044,-1.723,-0.108797,-0.992294,0.404513,4.49605,2.12958,8.67131,-0.0587837,0.0137183,0.00793831,-1.33837,-9.91267,-0.92172,-0.0713495,0.153962,0.20442
0.046,9.10707,-1.04873,4.39146,-0.33272,-0.157181,0.00706997,0.478493,-9.72465,-2.04788,-0.109017,0.0876897,0.191609,0.875238,6.83918,-0.0840602,0.429764,-1.66755,1.05554,1.17401,-2.57478,7.96315,-0.136871,2.44126,-2.10378,-3.28556,9.18838,-1.73627,-0.102929,-0.989626,0.398991,4.49535,2.12865,8.66981,-0.0591932,0.013905,0.00881203,-1.329,-9.91204,-0.912416,-0.0718988,0.148623,0.203934
0.047,9.09698,-1.04967,4.38104,-0.329754,-0.160902,0.00945758,0.479731,-9.72288,-2.04501,-0.107484,0.0867491,0.192761,0.861033,6.85325,-0.0624237,0.430325,-1.66168,1.07472,1.19068,-2.57629,7.93094,-0.136201,2.45063,-2.08981,-3.24793,9.17243,-1.74782,-0.0972307,-0.986824,0.393423,4.49462,2.12781,8.66844,-0.0596208,0.0140854,0.0096899,-1.32008,-9.91146,-0.903169,-0.0724477,0.143307,0.20345
0.048,9.08681,-1.05049,4.37106,-0.326759,-0.16453,0.0117502,0.48091,-9.72114,-2.04216,-0.105978,0.085823,0.193929,0.846749,6.86854,-0.0412618,0.430843,-1.65553,1.09381,1.20869,-2.57901,7.89902,-0.135571,2.45956,-2.07523,-3.21051,9.15654,-1.75774,-0.0916939,-0.983904,0.387805,4.49388,2.12705,8.66723,-0.0600711,0.0142618,0.0105692,-1.31165,-9.91096,-0.89402,-0.0729927,0.138019,0.202967
0.049,9.07648,-1.05115,4.36143,-0.323734,-0.168077,0.0139437,0.482071,-9.71943,-2.03932,-0.104496,0.0849111,0.195116,0.832392,6.88509,-0.0205238,0.431317,-1.64909,1.11281,1.2276,-2.58258,7.86733,-0.13499,2.46803,-2.06006,-3.17331,9.14067,-1.76607,-0.0863118,-0.98088,0.382135,4.49317,2.12632,8.66621,-0.0605488,0.0144362,0.0114474,-1.30373,-9.91056,-0.885011,-0.0735308,0.132768,0.202484
0.05,9.06591,-1.05163,4.3521,-0.320678,-0.171552,0.0160331,0.483245,-9.7177,-2.0365,-0.103038,0.084014,0.196325,0.817952,6.90289,-0.000165236,0.431748,-1.64235,1.13172,1.24705,-2.58671,7.83586,-0.134474,2.47604,-2.0443,-3.13633,9.1248,-1.77289,-0.0810767,-0.977771,0.376411,4.4925,2.12563,8.66541,-0.0610551,0.0146114,0.0123227,-1.29636,-9.91029,-0.876185,-0.0740595,0.127562,0.201999
0.051,9.05516,-1.05189,4.34307,-0.317589,-0.174969,0.0180129,0.484457,-9.71595,-2.03372,-0.101602,0.0831333,0.197555,0.803392,6.92188,0.0198484,0.432136,-1.63533,1.15053,1.26676,-2.59119,7.8046,-0.134039,2.48358,-2.02795,-3.09954,9.10893,-1.77826,-0.0759804,-0.974591,0.37063,4.49183,2.12501,8.66477,-0.0615849,0.0147908,0.0131946,-1.28953,-9.91016,-0.867588,-0.0745778,0.122411,0.201508
0.052,9.04427,-1.05191,4.33431,-0.314467,-0.178342,0.0198768,0.485725,-9.71416,-2.03104,-0.100186,0.0822716,0.198806,0.788662,6.94197,0.0395466,0.432479,-1.62803,1.16924,1.28653,-2.59587,7.77359,-0.133705,2.49061,-2.011,-3.06292,9.09309,-1.78229,-0.0710143,-0.971359,0.364787,4.49112,2.12449,8.66423,-0.0621308,0.0149781,0.0140635,-1.28325,-9.91017,-0.859265,-0.0750856,0.117324,0.201008
0.053,9.0333,-1.05166,4.32583,-0.31131,-0.181682,0.0216183,0.487069,-9.71233,-2.02848,-0.0987875,0.0814314,0.200078,0.773711,6.96308,0.0589579,0.432777,-1.62045,1.18783,1.30611,-2.6006,7.74288,-0.133493,2.49714,-1.99347,-3.02644,9.07728,-1.78504,-0.0661703,-0.96809,0.35888,4.49033,2.12412,8.66372,-0.062685,0.0151771,0.0149294,-1.27752,-9.91031,-0.851266,-0.0755825,0.112314,0.200494
0.054,9.02233,-1.05112,4.31763,-0.308119,-0.185005,0.0232323,0.488496,-9.71044,-2.02608,-0.0974043,0.0806157,0.201368,0.758471,6.98513,0.0780955,0.433029,-1.61261,1.2063,1.32534,-2.60525,7.71247,-0.133422,2.50315,-1.97533,-2.99008,9.06153,-1.7866,-0.0614404,-0.964799,0.352905,4.48943,2.12393,8.66319,-0.0632417,0.0153911,0.0157926,-1.27234,-9.91059,-0.843633,-0.0760686,0.107389,0.199963
