Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.013,-2.84305,9.13448,-0.735739,-0.00984917,-0.0464607,-0.021366,-1.66012,9.71278,0.185108,-0.0289561,-0.0894628,0.086241,-0.118036,-9.83238,0.510129,-0.0191582,0.0230003,0.06177,3.90571,0.84086,9.26234,0.0377117,0.0369473,-0.0159812,-0.22662,-9.83031,0.245193,-0.129185,0.0412647,-0.0541138,4.22424,-1.52721,8.55159,-0.0259697,0.0270766,-0.0134043,4.22424,-1.52721,8.55159,-0.0259697,0.0270766,-0.0134043
0.014,-2.83347,9.12776,-0.734882,-0.00977156,-0.0447632,-0.0236743,-1.65225,9.70943,0.171997,-0.0291375,-0.0881439,0.0866982,-0.134602,-9.83589,0.492783,-0.0207525,0.0247627,0.0618538,3.91083,0.846929,9.26278,0.036696,0.0356525,-0.0162645,-0.2291,-9.83819,0.240767,-0.129444,0.041343,-0.0534035,4.21757,-1.5212,8.55393,-0.0262208,0.0270632,-0.0135447,4.21757,-1.5212,8.55393,-0.0262208,0.0270632,-0.0135447
0.015,-2.8261,9.12302,-0.725817,-0.0100041,-0.0421385,-0.0266207,-1.64136,9.70312,0.161224,-0.0294817,-0.0861745,0.0875823,-0.166984,-9.83698,0.464781,-0.0213826,0.0263231,0.0619794,3.91772,0.857076,9.25764,0.0361128,0.0351729,-0.0165561,-0.230052,-9.8542,0.23177,-0.129459,0.041055,-0.0525171,4.20642,-1.51526,8.5547,-0.0263281,0.0276526,-0.0130602,4.20642,-1.51526,8.5547,-0.0263281,0.0276526,-0.0130602
0.016,-2.81872,9.11828,-0.716752,-0.0102366,-0.0395137,-0.029567,-1.63046,9.6968,0.15045,-0.029826,-0.084205,0.0884663,-0.199365,-9.83807,0.43678,-0.0220127,0.0278836,0.0621051,3.9246,0.867222,9.25251,0.0355296,0.0346932,-0.0168477,-0.231005,-9.87022,0.222773,-0.129473,0.040767,-0.0516308,4.19527,-1.50932,8.55548,-0.0264355,0.0282419,-0.0125758,4.19527,-1.50932,8.55548,-0.0264355,0.0282419,-0.0125758
0.017,-2.81135,9.11353,-0.707686,-0.0104691,-0.036889,-0.0325134,-1.61957,9.69049,0.139676,-0.0301702,-0.0822355,0.0893504,-0.231747,-9.83916,0.408779,-0.0226428,0.029444,0.0622307,3.93149,0.877368,9.24738,0.0349464,0.0342136,-0.0171393,-0.231957,-9.88623,0.213775,-0.129488,0.040479,-0.0507444,4.18412,-1.50338,8.55625,-0.0265429,0.0288313,-0.0120913,4.18412,-1.50338,8.55625,-0.0265429,0.0288313,-0.0120913
0.018,-2.81099,9.10701,-0.702438,-0.010666,-0.0344843,-0.0344201,-1.61275,9.68398,0.129646,-0.0302722,-0.0801891,0.0900151,-0.245563,-9.84643,0.383483,-0.0237166,0.0313366,0.0627038,3.9383,0.887571,9.24105,0.0347134,0.0340561,-0.017425,-0.229528,-9.90123,0.206818,-0.129774,0.0400493,-0.0499897,4.17555,-1.50013,8.55299,-0.0268678,0.029638,-0.0116069,4.17555,-1.50013,8.55299,-0.0268678,0.029638,-0.0116069
0.019,-2.83522,9.09427,-0.710551,-0.0107382,-0.0328498,-0.0326878,-1.62018,9.67674,0.122219,-0.0295266,-0.0778734,0.0899125,-0.194402,-9.87535,0.36766,-0.0263432,0.0343916,0.0643929,3.94484,0.897973,9.23058,0.035706,0.0350264,-0.01769,-0.215262,-9.91267,0.207003,-0.131007,0.0391237,-0.049696,4.17599,-1.50631,8.53562,-0.0279537,0.0312057,-0.0111224,4.17599,-1.50631,8.53562,-0.0279537,0.0312057,-0.0111224
0.02,-2.85944,9.08153,-0.718664,-0.0108104,-0.0312153,-0.0309555,-1.62762,9.6695,0.114791,-0.028781,-0.0755577,0.0898098,-0.14324,-9.90427,0.351836,-0.0289699,0.0374467,0.066082,3.95139,0.908374,9.2201,0.0366987,0.0359966,-0.017955,-0.200996,-9.92411,0.207189,-0.13224,0.0381982,-0.0494023,4.17642,-1.51249,8.51824,-0.0290397,0.0327734,-0.0106379,4.17642,-1.51249,8.51824,-0.0290397,0.0327734,-0.0106379
0.021,-2.88367,9.06878,-0.726777,-0.0108825,-0.0295808,-0.0292233,-1.63506,9.66227,0.107364,-0.0280354,-0.073242,0.0897072,-0.0920784,-9.93318,0.336012,-0.0315966,0.0405018,0.0677712,3.95793,0.918776,9.20963,0.0376913,0.0369668,-0.01822,-0.18673,-9.93555,0.207374,-0.133473,0.0372726,-0.0491085,4.17686,-1.51867,8.50086,-0.0301256,0.0343412,-0.0101535,4.17686,-1.51867,8.50086,-0.0301256,0.0343412,-0.0101535
0.022,-2.90789,9.05604,-0.73489,-0.0109547,-0.0279463,-0.027491,-1.64249,9.65503,0.0999361,-0.0272897,-0.0709263,0.0896045,-0.0409168,-9.9621,0.320189,-0.0342233,0.0435568,0.0694603,3.96447,0.929177,9.19915,0.038684,0.0379371,-0.018485,-0.172464,-9.94699,0.207559,-0.134706,0.036347,-0.0488148,4.1773,-1.52485,8.48349,-0.0312116,0.0359089,-0.00966903,4.1773,-1.52485,8.48349,-0.0312116,0.0359089,-0.00966903
0.023,-2.91852,9.0634,-0.734052,-0.0120328,-0.0271727,-0.0286542,-1.65089,9.66593,0.11,-0.0273315,-0.0695337,0.0895937,-0.0319613,-9.95594,0.335922,-0.0359161,0.0472259,0.0689441,3.95958,0.928507,9.1928,0.0385092,0.0378364,-0.0197244,-0.156848,-9.93794,0.214634,-0.135191,0.0364793,-0.0494204,4.19521,-1.53001,8.48564,-0.0306562,0.036719,-0.00918457,4.19521,-1.53001,8.48564,-0.0306562,0.036719,-0.00918457
0.024,-2.92528,9.07651,-0.730656,-0.0133984,-0.0266451,-0.0306446,-1.65955,9.682,0.125061,-0.0275982,-0.0684047,0.0896091,-0.0350647,-9.93977,0.360672,-0.0373421,0.0510703,0.0677978,3.95142,0.924674,9.18763,0.0380008,0.0374297,-0.0212422,-0.140845,-9.92303,0.223678,-0.135463,0.0369139,-0.050283,4.21811,-1.53489,8.49338,-0.0296319,0.0373127,-0.00870011,4.21811,-1.53489,8.49338,-0.0296319,0.0373127,-0.00870011
0.025,-2.93203,9.08962,-0.727261,-0.014764,-0.0261174,-0.032635,-1.66822,9.69808,0.140122,-0.0278649,-0.0672758,0.0896245,-0.0381681,-9.92359,0.385422,-0.0387681,0.0549148,0.0666516,3.94326,0.920841,9.18246,0.0374925,0.037023,-0.02276,-0.124842,-9.90812,0.232722,-0.135735,0.0373484,-0.0511456,4.24101,-1.53977,8.50112,-0.0286075,0.0379064,-0.00821566,4.24101,-1.53977,8.50112,-0.0286075,0.0379064,-0.00821566
0.026,-2.93878,9.10272,-0.723865,-0.0161296,-0.0255897,-0.0346254,-1.67688,9.71416,0.155183,-0.0281316,-0.0661469,0.0896399,-0.0412714,-9.90742,0.410171,-0.0401941,0.0587593,0.0655053,3.9351,0.917007,9.17729,0.0369841,0.0366163,-0.0242778,-0.10884,-9.89322,0.241766,-0.136007,0.037783,-0.0520081,4.26391,-1.54464,8.50886,-0.0275831,0.0385001,-0.0077312,4.26391,-1.54464,8.50886,-0.0275831,0.0385001,-0.0077312
0.027,-2.93617,9.11068,-0.719965,-0.0171022,-0.0248854,-0.0357313,-1.68317,9.72763,0.17145,-0.0289377,-0.065072,0.0900205,-0.0474961,-9.89079,0.428159,-0.0401457,0.0611959,0.0645682,3.93255,0.916892,9.17406,0.0360659,0.0359051,-0.0245944,-0.0944966,-9.87868,0.254778,-0.135733,0.0381508,-0.0517757,4.27808,-1.54332,8.51563,-0.0267781,0.0388064,-0.00745954,4.27808,-1.54332,8.51563,-0.0267781,0.0388064,-0.00745954
0.028,-2.91481,9.10833,-0.715056,-0.0172887,-0.0238275,-0.0350682,-1.68469,9.73588,0.190129,-0.0308226,-0.0641051,0.0911318,-0.0599633,-9.87323,0.432621,-0.0371485,0.060817,0.0640496,3.94119,0.924211,9.17472,0.034328,0.0345847,-0.0225088,-0.0834716,-9.86486,0.275727,-0.134368,0.038385,-0.0493532,4.2748,-1.52962,8.52047,-0.0264118,0.0385379,-0.00761347,4.2748,-1.52962,8.52047,-0.0264118,0.0385379,-0.00761347
0.029,-2.89346,9.10598,-0.710147,-0.0174752,-0.0227697,-0.034405,-1.68621,9.74413,0.208808,-0.0327075,-0.0631383,0.092243,-0.0724305,-9.85567,0.437084,-0.0341513,0.0604381,0.0635309,3.94984,0.931531,9.17539,0.03259,0.0332644,-0.0204232,-0.0724467,-9.85104,0.296676,-0.133003,0.0386192,-0.0469307,4.27151,-1.51592,8.52531,-0.0260455,0.0382694,-0.00776741,4.27151,-1.51592,8.52531,-0.0260455,0.0382694,-0.00776741
0.03,-2.8721,9.10363,-0.705239,-0.0176617,-0.0217118,-0.0337418,-1.68773,9.75237,0.227487,-0.0345924,-0.0621714,0.0933542,-0.0848977,-9.83812,0.441547,-0.0311541,0.0600592,0.0630122,3.95849,0.938851,9.17605,0.0308521,0.0319441,-0.0183375,-0.0614218,-9.83723,0.317625,-0.131638,0.0388534,-0.0445082,4.26823,-1.50222,8.53015,-0.0256792,0.0380009,-0.00792135,4.26823,-1.50222,8.53015,-0.0256792,0.0380009,-0.00792135
0.031,-2.85075,9.10128,-0.70033,-0.0178482,-0.020654,-0.0330787,-1.68926,9.76062,0.246167,-0.0364773,-0.0612046,0.0944654,-0.0973649,-9.82056,0.44601,-0.0281569,0.0596803,0.0624936,3.96713,0.946171,9.17671,0.0291142,0.0306238,-0.0162519,-0.0503969,-9.82341,0.338574,-0.130273,0.0390876,-0.0420857,4.26495,-1.48852,8.53498,-0.0253129,0.0377324,-0.00807528,4.26495,-1.48852,8.53498,-0.0253129,0.0377324,-0.00807528
0.032,-2.85696,9.10864,-0.701487,-0.0200116,-0.0211728,-0.0358278,-1.6888,9.75591,0.240688,-0.0361363,-0.0611156,0.0941876,-0.114271,-9.83814,0.465386,-0.0264575,0.0625897,0.0616611,3.94875,0.946524,9.17161,0.0283037,0.0306073,-0.017374,-0.0628157,-9.82103,0.321093,-0.130624,0.0392353,-0.0412365,4.24672,-1.4901,8.52353,-0.0252739,0.0383305,-0.00758026,4.24672,-1.4901,8.52353,-0.0252739,0.0383305,-0.00758026
0.033,-2.86662,9.11721,-0.703402,-0.0224221,-0.0218887,-0.0390034,-1.68809,9.74958,0.232189,-0.0355171,-0.0611363,0.0937361,-0.131733,-9.86012,0.486626,-0.0249203,0.0659102,0.0607893,3.92699,0.946007,9.16579,0.0276091,0.0307537,-0.0188971,-0.0781649,-9.82008,0.298809,-0.13119,0.0393721,-0.0405839,4.22662,-1.4936,8.51004,-0.0252759,0.039037,-0.00700411,4.22662,-1.4936,8.51004,-0.0252759,0.039037,-0.00700411
0.034,-2.87627,9.12578,-0.705317,-0.0248327,-0.0226046,-0.0421791,-1.68738,9.74325,0.22369,-0.0348978,-0.061157,0.0932846,-0.149194,-9.88209,0.507866,-0.0233831,0.0692307,0.0599175,3.90523,0.94549,9.15997,0.0269145,0.0309002,-0.0204201,-0.0935142,-9.81913,0.276525,-0.131756,0.0395089,-0.0399313,4.20652,-1.4971,8.49655,-0.0252778,0.0397434,-0.00642797,4.20652,-1.4971,8.49655,-0.0252778,0.0397434,-0.00642797
0.035,-2.88593,9.13436,-0.707232,-0.0272432,-0.0233205,-0.0453547,-1.68667,9.73693,0.215192,-0.0342786,-0.0611777,0.0928331,-0.166655,-9.90407,0.529106,-0.0218458,0.0725512,0.0590457,3.88346,0.944973,9.15415,0.0262199,0.0310467,-0.0219432,-0.108863,-9.81818,0.254241,-0.132322,0.0396458,-0.0392788,4.18642,-1.50059,8.48306,-0.0252797,0.0404498,-0.00585182,4.18642,-1.50059,8.48306,-0.0252797,0.0404498,-0.00585182
0.036,-2.88042,9.13766,-0.706894,-0.0283672,-0.0228568,-0.0474904,-1.67917,9.73301,0.209523,-0.0334568,-0.0612875,0.0924428,-0.168165,-9.92171,0.533408,-0.0208622,0.0741822,0.0579763,3.87888,0.942624,9.14378,0.0261282,0.0316927,-0.0224493,-0.120983,-9.82432,0.234588,-0.132898,0.0406409,-0.0391078,4.17506,-1.50355,8.47768,-0.0253436,0.0410539,-0.00554594,4.17506,-1.50355,8.47768,-0.0253436,0.0410539,-0.00554594
0.037,-2.85595,9.13439,-0.703739,-0.027883,-0.0209188,-0.048326,-1.66318,9.7321,0.207392,-0.032382,-0.0615088,0.092129,-0.149736,-9.93394,0.516537,-0.0205705,0.0737014,0.0566599,3.89576,0.937985,9.12774,0.0267902,0.0329631,-0.0216841,-0.129066,-9.83931,0.218225,-0.133487,0.0427091,-0.0395387,4.17461,-1.50583,8.48243,-0.0254848,0.04153,-0.00557787,4.17461,-1.50583,8.48243,-0.0254848,0.04153,-0.00557787
0.038,-2.83148,9.13111,-0.700584,-0.0273988,-0.0189807,-0.0491617,-1.64719,9.7312,0.205261,-0.0313072,-0.06173,0.0918151,-0.131306,-9.94617,0.499666,-0.0202788,0.0732206,0.0553434,3.91264,0.933345,9.11169,0.0274522,0.0342335,-0.0209189,-0.137149,-9.8543,0.201861,-0.134077,0.0447772,-0.0399696,4.17416,-1.5081,8.48718,-0.0256261,0.042006,-0.0056098,4.17416,-1.5081,8.48718,-0.0256261,0.042006,-0.0056098
0.039,-2.80701,9.12783,-0.697429,-0.0269146,-0.0170426,-0.0499974,-1.6312,9.7303,0.20313,-0.0302324,-0.0619513,0.0915013,-0.112876,-9.9584,0.482795,-0.0199871,0.0727398,0.0540269,3.92953,0.928706,9.09565,0.0281142,0.0355039,-0.0201537,-0.145232,-9.86929,0.185497,-0.134666,0.0468453,-0.0404005,4.17372,-1.51038,8.49193,-0.0257674,0.0424821,-0.00564173,4.17372,-1.51038,8.49193,-0.0257674,0.0424821,-0.00564173
0.04,-2.78254,9.12455,-0.694274,-0.0264305,-0.0151045,-0.0508331,-1.6152,9.72939,0.200999,-0.0291575,-0.0621725,0.0911874,-0.0944466,-9.97062,0.465923,-0.0196954,0.0722589,0.0527105,3.94641,0.924066,9.0796,0.0287762,0.0367744,-0.0193885,-0.153315,-9.88429,0.169133,-0.135255,0.0489134,-0.0408314,4.17327,-1.51266,8.49668,-0.0259087,0.0429582,-0.00567367,4.17327,-1.51266,8.49668,-0.0259087,0.0429582,-0.00567367
0.041,-2.8032,9.13955,-0.673284,-0.0261411,-0.01554,-0.0522828,-1.62866,9.73877,0.226669,-0.0289159,-0.0616288,0.0918822,-0.0783859,-9.93892,0.468601,-0.0207817,0.0711665,0.0529138,3.94328,0.913918,9.11149,0.0304819,0.0349205,-0.0194116,-0.139899,-9.88218,0.188705,-0.135094,0.0505338,-0.0412336,4.16777,-1.52261,8.50362,-0.0280395,0.0422315,-0.00550114,4.16777,-1.52261,8.50362,-0.0280395,0.0422315,-0.00550114
0.042,-2.82386,9.15456,-0.652293,-0.0258517,-0.0159755,-0.0537326,-1.64211,9.74814,0.25234,-0.0286743,-0.0610851,0.092577,-0.0623253,-9.90721,0.471279,-0.021868,0.070074,0.0531171,3.94016,0.903769,9.14337,0.0321875,0.0330666,-0.0194347,-0.126483,-9.88007,0.208278,-0.134933,0.0521543,-0.0416358,4.16226,-1.53256,8.51056,-0.0301703,0.0415048,-0.00532862,4.16226,-1.53256,8.51056,-0.0301703,0.0415048,-0.00532862
0.043,-2.84451,9.16956,-0.631303,-0.0255623,-0.016411,-0.0551823,-1.65556,9.75751,0.27801,-0.0284327,-0.0605413,0.0932718,-0.0462646,-9.87551,0.473957,-0.0229543,0.0689815,0.0533204,3.93703,0.893621,9.17525,0.0338931,0.0312127,-0.0194579,-0.113067,-9.87796,0.227851,-0.134771,0.0537747,-0.042038,4.15676,-1.54251,8.5175,-0.0323012,0.0407781,-0.00515609,4.15676,-1.54251,8.5175,-0.0323012,0.0407781,-0.00515609
0.044,-2.86517,9.18456,-0.610312,-0.0252729,-0.0168465,-0.0566321,-1.66902,9.76688,0.30368,-0.028191,-0.0599976,0.0939666,-0.0302039,-9.8438,0.476634,-0.0240406,0.0678891,0.0535237,3.93391,0.883472,9.20714,0.0355987,0.0293588,-0.019481,-0.0996504,-9.87585,0.247423,-0.13461,0.0553951,-0.0424402,4.15126,-1.55246,8.52444,-0.034432,0.0400514,-0.00498356,4.15126,-1.55246,8.52444,-0.034432,0.0400514,-0.00498356
0.045,-2.86614,9.1839,-0.60394,-0.025847,-0.0170847,-0.0557816,-1.667,9.76644,0.309391,-0.0277793,-0.0594382,0.0952375,-0.0401549,-9.83008,0.455853,-0.0258538,0.0684896,0.0526638,3.93523,0.875563,9.22324,0.0354632,0.0288894,-0.0191692,-0.101419,-9.87196,0.250564,-0.134131,0.0561074,-0.0417473,4.15085,-1.5558,8.53355,-0.0354784,0.0390178,-0.00486665,4.15085,-1.5558,8.53355,-0.0354784,0.0390178,-0.00486665
0.046,-2.85138,9.1707,-0.609262,-0.0271118,-0.0171651,-0.0530911,-1.65262,9.75814,0.299135,-0.0272316,-0.0588664,0.0969694,-0.0709152,-9.83074,0.416305,-0.0282485,0.0704447,0.0509534,3.94012,0.869445,9.22671,0.0338549,0.0295275,-0.0185894,-0.115337,-9.86663,0.240558,-0.133396,0.0560931,-0.0401782,4.15452,-1.55384,8.54441,-0.0356572,0.0377388,-0.00479424,4.15452,-1.55384,8.54441,-0.0356572,0.0377388,-0.00479424
0.047,-2.83661,9.15751,-0.614583,-0.0283767,-0.0172456,-0.0504005,-1.63823,9.74984,0.288878,-0.0266838,-0.0582946,0.0987012,-0.101676,-9.8314,0.376757,-0.0306432,0.0723997,0.049243,3.94501,0.863327,9.23019,0.0322465,0.0301656,-0.0180096,-0.129254,-9.86131,0.230553,-0.132661,0.0560789,-0.0386092,4.15818,-1.55189,8.55528,-0.035836,0.0364597,-0.00472183,4.15818,-1.55189,8.55528,-0.035836,0.0364597,-0.00472183
0.048,-2.82184,9.14432,-0.619905,-0.0296415,-0.017326,-0.0477099,-1.62385,9.74155,0.278621,-0.0261361,-0.0577228,0.100433,-0.132436,-9.83206,0.337209,-0.0330378,0.0743547,0.0475326,3.94989,0.85721,9.23367,0.0306382,0.0308037,-0.0174298,-0.143171,-9.85599,0.220548,-0.131927,0.0560646,-0.0370401,4.16185,-1.54993,8.56614,-0.0360147,0.0351806,-0.00464941,4.16185,-1.54993,8.56614,-0.0360147,0.0351806,-0.00464941
0.049,-2.81062,9.13364,-0.625471,-0.0307292,-0.0174652,-0.0452367,-1.60879,9.7356,0.267801,-0.0256204,-0.0571435,0.10199,-0.158989,-9.83339,0.303666,-0.0352545,0.0763825,0.0460156,3.95289,0.85413,9.23813,0.0291861,0.0314331,-0.0167434,-0.156895,-9.8523,0.211756,-0.131314,0.0559795,-0.0357199,4.1673,-1.54764,8.57577,-0.0360947,0.0340741,-0.0045989,4.1673,-1.54764,8.57577,-0.0360947,0.0340741,-0.0045989
0.05,-2.8277,9.14312,-0.632984,-0.0303992,-0.0180744,-0.0445026,-1.58834,9.74842,0.252477,-0.0253607,-0.0565052,0.102149,-0.151888,-9.84012,0.318165,-0.0360473,0.0789931,0.0460454,3.94077,0.875357,9.25049,0.0289843,0.0319927,-0.0152041,-0.169073,-9.86172,0.212676,-0.13168,0.0553276,-0.0363905,4.18712,-1.54266,8.57559,-0.035384,0.0343483,-0.00472361,4.18712,-1.54266,8.57559,-0.035384,0.0343483,-0.00472361
0.051,-2.84478,9.15259,-0.640497,-0.0300693,-0.0186835,-0.0437685,-1.56789,9.76124,0.237152,-0.025101,-0.0558669,0.102308,-0.144786,-9.84684,0.332664,-0.0368401,0.0816037,0.0460753,3.92864,0.896584,9.26286,0.0287824,0.0325524,-0.0136647,-0.181251,-9.87113,0.213595,-0.132045,0.0546757,-0.0370612,4.20693,-1.53768,8.5754,-0.0346733,0.0346225,-0.00484833,4.20693,-1.53768,8.5754,-0.0346733,0.0346225,-0.00484833
0.052,-2.86186,9.16206,-0.64801,-0.0297394,-0.0192927,-0.0430343,-1.54744,9.77407,0.221827,-0.0248413,-0.0552286,0.102467,-0.137684,-9.85357,0.347163,-0.0376329,0.0842143,0.0461051,3.91652,0.917811,9.27522,0.0285805,0.033112,-0.0121253,-0.193428,-9.88055,0.214514,-0.13241,0.0540238,-0.0377318,4.22674,-1.53269,8.57522,-0.0339626,0.0348967,-0.00497304,4.22674,-1.53269,8.57522,-0.0339626,0.0348967,-0.00497304
