Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,-4.37866,10.5799,-1.3584,0.34249,3.15606,0.784129,-1.16135,-9.67519,-1.69438,-0.196862,-0.319275,0.156881,1.31103,8.63261,-3.09069,-0.682968,3.6904,0.435815,-1.28069,-9.87243,-1.0938,-0.149958,-0.000175658,0.260615,-3.05909,5.50462,7.84833,-2.10212,0.455903,3.00406,-4.10171,-3.46993,8.31228,0.0033255,-0.0762236,0.0667474,9.66424,-0.874208,1.06621,0.692458,-0.177996,0.333919
0.001,-4.37283,10.6083,-1.32603,0.344189,3.13731,0.790156,-1.14489,-9.67824,-1.70235,-0.194745,-0.3348,0.155879,1.27791,8.64583,-3.09301,-0.681277,3.68529,0.452047,-1.2968,-9.86237,-1.11718,-0.149604,-0.00243293,0.259835,-3.10012,5.47307,7.91972,-2.09897,0.437878,3.00799,-4.12207,-3.48105,8.32749,0.00173811,-0.0758489,0.0653906,9.67688,-0.880325,1.06721,0.695351,-0.175435,0.331434
0.002,-4.36699,10.6366,-1.29367,0.345888,3.11855,0.796183,-1.12844,-9.6813,-1.71032,-0.192628,-0.350325,0.154878,1.2448,8.65906,-3.09532,-0.679586,3.68017,0.468279,-1.31292,-9.8523,-1.14056,-0.149249,-0.0046902,0.259056,-3.14115,5.44152,7.99111,-2.09582,0.419853,3.01193,-4.14244,-3.49217,8.3427,0.000150718,-0.0754742,0.0640339,9.68951,-0.886442,1.0682,0.698244,-0.172874,0.328948
0.003,-4.36116,10.665,-1.2613,0.347588,3.0998,0.80221,-1.11198,-9.68435,-1.71829,-0.190511,-0.36585,0.153877,1.21169,8.67229,-3.09764,-0.677895,3.67506,0.484512,-1.32904,-9.84223,-1.16395,-0.148895,-0.00694747,0.258276,-3.18218,5.40997,8.06249,-2.09267,0.401828,3.01587,-4.1628,-3.50329,8.35792,-0.00143667,-0.0750995,0.0626771,9.70215,-0.892559,1.0692,0.701136,-0.170312,0.326462
0.004,-4.35533,10.6934,-1.22894,0.349287,3.08104,0.808237,-1.09553,-9.68741,-1.72626,-0.188393,-0.381375,0.152875,1.17857,8.68551,-3.09996,-0.676203,3.66995,0.500744,-1.34515,-9.83217,-1.18733,-0.14854,-0.00920475,0.257497,-3.22321,5.37841,8.13388,-2.08952,0.383803,3.0198,-4.18317,-3.5144,8.37313,-0.00302406,-0.0747248,0.0613204,9.71479,-0.898676,1.07019,0.704029,-0.167751,0.323977
0.005,-4.34103,10.7176,-1.18548,0.350445,3.06403,0.814372,-1.07635,-9.69167,-1.73177,-0.185557,-0.396834,0.151438,1.1471,8.70338,-3.11069,-0.675022,3.66256,0.516706,-1.35997,-9.84029,-1.19165,-0.148642,-0.00874602,0.256621,-3.26814,5.35873,8.16306,-2.08433,0.365525,3.02354,-4.17963,-3.5201,8.37601,-0.00386431,-0.0745497,0.0609099,9.72049,-0.920406,1.0854,0.703448,-0.165372,0.321651
0.006,-4.31996,10.7386,-1.13313,0.351172,3.0484,0.820592,-1.055,-9.69689,-1.73531,-0.182145,-0.41224,0.149651,1.11693,8.72495,-3.12815,-0.674249,3.65335,0.532451,-1.37375,-9.86298,-1.18072,-0.14911,-0.00611449,0.255669,-3.31617,5.34853,8.15849,-2.07751,0.347046,3.02712,-4.15697,-3.52145,8.36902,-0.00410685,-0.0745344,0.0612564,9.72063,-0.954625,1.11197,0.700088,-0.163139,0.319455
0.007,-4.29888,10.7596,-1.08079,0.351898,3.03277,0.826812,-1.03365,-9.70211,-1.73884,-0.178733,-0.427646,0.147865,1.08676,8.74652,-3.14562,-0.673476,3.64413,0.548196,-1.38754,-9.88566,-1.16979,-0.149577,-0.00348297,0.254717,-3.36421,5.33834,8.15392,-2.07069,0.328567,3.03071,-4.13432,-3.5228,8.36202,-0.00434939,-0.074519,0.0616029,9.72078,-0.988845,1.13855,0.696728,-0.160905,0.317258
0.008,-4.2778,10.7805,-1.02844,0.352625,3.01714,0.833033,-1.0123,-9.70733,-1.74238,-0.175321,-0.443052,0.146078,1.05659,8.76809,-3.16308,-0.672702,3.63492,0.563941,-1.40132,-9.90834,-1.15886,-0.150044,-0.000851441,0.253765,-3.41224,5.32814,8.14935,-2.06387,0.310087,3.03429,-4.11166,-3.52415,8.35503,-0.00459192,-0.0745036,0.0619494,9.72093,-1.02306,1.16513,0.693368,-0.158671,0.315061
0.009,-4.25996,10.802,-0.979623,0.353227,3.00174,0.839226,-0.988937,-9.71231,-1.74455,-0.172178,-0.458302,0.144495,1.02689,8.78863,-3.18286,-0.671838,3.62553,0.579882,-1.41395,-9.92962,-1.14688,-0.150322,0.00132833,0.253023,-3.45537,5.31555,8.14642,-2.05695,0.291738,3.03728,-4.09007,-3.52552,8.34828,-0.00494655,-0.0743541,0.0621486,9.72179,-1.05621,1.1877,0.690703,-0.156704,0.31301
