Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,-2.28311,9.49444,-1.39232,-0.016949,0.013754,0.00861105,-2.95398,-9.28464,-1.68563,-0.0403159,0.0180708,-0.0127971,-0.4824,9.57951,-1.54866,-0.00791917,0.019598,0.0208178,-1.47548,-9.86761,-0.767892,-0.0559457,0.0228422,0.00224065,4.03259,-2.90558,8.36032,-0.0233787,0.00495292,0.00463208,4.074,2.59292,8.73458,-0.000414025,-0.00313585,0.021093,9.25892,-0.0508354,2.91265,-0.0464973,0.0112798,0.00646253
0.001,-2.27599,9.50848,-1.38532,-0.0176572,0.0150224,0.00745466,-2.94101,-9.28293,-1.68853,-0.0361014,0.017128,-0.0132525,-0.474943,9.56324,-1.54836,-0.00616041,0.0201878,0.0199252,-1.48987,-9.8711,-0.762076,-0.0566601,0.0223724,0.00233924,4.01542,-2.91841,8.35479,-0.022548,0.00464634,0.00520553,4.07845,2.57647,8.73976,-0.00244377,-0.00338504,0.0194884,9.26928,-0.0166408,2.91572,-0.0453387,0.0102345,0.00653856
0.002,-2.26888,9.52252,-1.37832,-0.0183654,0.0162908,0.00629828,-2.92805,-9.28123,-1.69143,-0.0318868,0.0161852,-0.0137079,-0.467486,9.54698,-1.54805,-0.00440165,0.0207775,0.0190325,-1.50425,-9.87459,-0.75626,-0.0573745,0.0219026,0.00243784,3.99826,-2.93123,8.34925,-0.0217172,0.00433977,0.00577898,4.0829,2.56003,8.74495,-0.00447352,-0.00363423,0.0178839,9.27964,0.0175538,2.91879,-0.0441801,0.00918923,0.0066146
0.003,-2.26176,9.53657,-1.37132,-0.0190737,0.0175592,0.00514189,-2.91508,-9.27952,-1.69433,-0.0276723,0.0152424,-0.0141633,-0.460029,9.53071,-1.54775,-0.00264289,0.0213672,0.0181399,-1.51863,-9.87809,-0.750443,-0.0580889,0.0214327,0.00253643,3.9811,-2.94406,8.34372,-0.0208865,0.0040332,0.00635243,4.08736,2.54358,8.75013,-0.00650326,-0.00388341,0.0162793,9.29,0.0517485,2.92186,-0.0430215,0.00814394,0.00669063
0.004,-2.25464,9.55061,-1.36432,-0.0197819,0.0188276,0.00398551,-2.90211,-9.27781,-1.69723,-0.0234577,0.0142996,-0.0146187,-0.452572,9.51444,-1.54745,-0.000884131,0.021957,0.0172473,-1.53302,-9.88158,-0.744627,-0.0588033,0.0209629,0.00263502,3.96394,-2.95689,8.33818,-0.0200557,0.00372662,0.00692587,4.09181,2.52713,8.75531,-0.00853301,-0.0041326,0.0146747,9.30036,0.0859431,2.92493,-0.0418629,0.00709865,0.00676667
0.005,-2.24642,9.56803,-1.3643,-0.0205711,0.0191388,0.00341337,-2.89224,-9.29083,-1.68866,-0.0236722,0.0141289,-0.0141902,-0.454502,9.51982,-1.54149,-0.000188493,0.0218894,0.0166252,-1.5272,-9.88484,-0.73918,-0.0591717,0.02043,0.00293077,3.96475,-2.95847,8.335,-0.020737,0.00385953,0.0076144,4.0801,2.52565,8.75945,-0.00971917,-0.00424543,0.0138143,9.31293,0.0957451,2.92341,-0.0410193,0.00829126,0.00602195
0.006,-2.23732,9.58817,-1.36986,-0.0214249,0.0186841,0.00330864,-2.88486,-9.31563,-1.67089,-0.0274301,0.0145758,-0.0130546,-0.463942,9.5425,-1.53102,-0.00034335,0.0212959,0.0162194,-1.50523,-9.88792,-0.734028,-0.0592633,0.0198466,0.00338423,3.97994,-2.95106,8.3337,-0.0226278,0.00434402,0.00839498,4.05548,2.53613,8.76276,-0.0102305,-0.00424917,0.0135493,9.32727,0.0860329,2.91822,-0.0404275,0.0112742,0.00462064
0.007,-2.22821,9.60831,-1.37542,-0.0222788,0.0182294,0.0032039,-2.87748,-9.34043,-1.65313,-0.0311879,0.0150227,-0.011919,-0.473381,9.56519,-1.52055,-0.000498207,0.0207024,0.0158136,-1.48325,-9.891,-0.728876,-0.0593548,0.0192632,0.0038377,3.99512,-2.94365,8.3324,-0.0245187,0.00482851,0.00917556,4.03085,2.54661,8.76606,-0.0107418,-0.00425292,0.0132843,9.34161,0.0763208,2.91302,-0.0398358,0.0142571,0.00321933
0.008,-2.21911,9.62845,-1.38098,-0.0231327,0.0177748,0.00309917,-2.8701,-9.36522,-1.63536,-0.0349457,0.0154697,-0.0107835,-0.482821,9.58788,-1.51007,-0.000653065,0.020109,0.0154078,-1.46128,-9.89408,-0.723724,-0.0594463,0.0186797,0.00429117,4.01031,-2.93623,8.3311,-0.0264095,0.005313,0.00995615,4.00623,2.5571,8.76937,-0.011253,-0.00425667,0.0130193,9.35595,0.0666086,2.90783,-0.0392441,0.0172401,0.00181801
0.009,-2.21091,9.64506,-1.38407,-0.0240113,0.01715,0.00318227,-2.86813,-9.3846,-1.62048,-0.0382386,0.0157659,-0.00995753,-0.491381,9.60541,-1.50133,-0.000774157,0.0191965,0.0151374,-1.44025,-9.89833,-0.719583,-0.05941,0.018213,0.00474329,4.02531,-2.92872,8.32972,-0.0282235,0.00579749,0.0106224,3.98554,2.56633,8.77444,-0.0116272,-0.00431325,0.0125975,9.36895,0.0577627,2.90727,-0.0385959,0.0198203,0.00069799
0.01,-2.20998,9.63345,-1.36735,-0.0250885,0.0151643,0.0047681,-2.90947,-9.36059,-1.62869,-0.0378123,0.0148561,-0.0116087,-0.492907,9.58167,-1.50644,-0.000625125,0.015732,0.0159495,-1.42682,-9.91201,-0.723532,-0.058351,0.0186796,0.00518465,4.03876,-2.9204,8.32777,-0.029422,0.00628198,0.0103738,3.99639,2.56553,8.79366,-0.0109038,-0.0047925,0.0109213,9.37129,0.0558466,2.94381,-0.0374955,0.0191787,0.00182828
