Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,-1.98103,9.68191,-1.12096,-0.0340566,0.0777626,-0.018105,-3.03181,-9.21935,-1.06954,-0.0763718,-0.050774,-0.0546881,-0.261085,9.52573,-1.38697,0.0212831,0.0510862,-0.0149775,-1.26012,-9.82538,-0.330995,-0.0491765,0.0233909,0.0227771,3.96058,-2.67398,8.42564,0.00426,0.0120861,-0.00236835,3.94309,2.2411,8.89347,-0.0151512,0.000780825,0.0247792,9.46473,-0.0556512,2.38101,0.07481,0.0428306,0.0227675
0.001,-1.99096,9.65508,-1.13191,-0.0323902,0.0787321,-0.0178619,-3.06791,-9.21986,-1.07327,-0.074911,-0.0471148,-0.0532716,-0.260528,9.53713,-1.3852,0.0191466,0.0506182,-0.0171026,-1.26409,-9.85535,-0.298084,-0.0478058,0.0220528,0.0213738,3.97728,-2.67859,8.42462,0.00400256,0.0100182,-0.00335838,3.94255,2.25935,8.88829,-0.0132126,0.00144801,0.024112,9.46592,-0.057297,2.39758,0.0758478,0.0429523,0.0224014
0.002,-2.00089,9.62824,-1.14285,-0.0307239,0.0797016,-0.0176188,-3.10401,-9.22038,-1.077,-0.0734502,-0.0434555,-0.051855,-0.259971,9.54853,-1.38344,0.0170101,0.0501502,-0.0192277,-1.26807,-9.88532,-0.265173,-0.0464351,0.0207147,0.0199705,3.99398,-2.68321,8.4236,0.00374511,0.00795041,-0.00434841,3.94201,2.27761,8.8831,-0.0112741,0.00211519,0.0234448,9.46712,-0.0589428,2.41416,0.0768855,0.0430741,0.0220354
0.003,-2.01083,9.60141,-1.1538,-0.0290575,0.0806711,-0.0173758,-3.14011,-9.22089,-1.08074,-0.0719894,-0.0397962,-0.0504385,-0.259414,9.55994,-1.38168,0.0148737,0.0496822,-0.0213528,-1.27204,-9.91528,-0.232262,-0.0450643,0.0193765,0.0185672,4.01068,-2.68782,8.42257,0.00348767,0.00588258,-0.00533844,3.94147,2.29586,8.87792,-0.00933554,0.00278238,0.0227776,9.46831,-0.0605886,2.43073,0.0779232,0.0431958,0.0216694
0.004,-2.02076,9.57458,-1.16475,-0.0273912,0.0816406,-0.0171327,-3.17622,-9.2214,-1.08447,-0.0705286,-0.0361369,-0.0490219,-0.258858,9.57134,-1.37992,0.0127372,0.0492141,-0.0234779,-1.27601,-9.94525,-0.199351,-0.0436936,0.0180384,0.0171638,4.02738,-2.69244,8.42155,0.00323022,0.00381475,-0.00632847,3.94093,2.31411,8.87274,-0.007397,0.00344956,0.0221104,9.4695,-0.0622344,2.44731,0.078961,0.0433175,0.0213033
0.005,-2.01697,9.56803,-1.20141,-0.0272728,0.0837837,-0.0166393,-3.20308,-9.23992,-1.08237,-0.0696749,-0.0316265,-0.0502955,-0.265776,9.56868,-1.37553,0.0131092,0.049803,-0.0237671,-1.29748,-9.94032,-0.186543,-0.0437714,0.015275,0.0152235,4.01986,-2.69032,8.41927,0.00277354,0.00370182,-0.00633469,3.93365,2.32214,8.87337,-0.00632311,0.00268156,0.0220575,9.46608,-0.0598814,2.45582,0.0795233,0.0432604,0.0210568
0.006,-2.0022,9.57771,-1.25864,-0.0283928,0.0868658,-0.0159456,-3.22254,-9.27285,-1.07562,-0.069307,-0.0264352,-0.0537211,-0.278676,9.55477,-1.36906,0.0154881,0.0512372,-0.0225877,-1.33293,-9.90748,-0.189816,-0.0450081,0.0113714,0.0128535,3.99295,-2.68281,8.41597,0.00215747,0.00515281,-0.00555388,3.92099,2.322,8.87867,-0.00594093,0.000765406,0.022496,9.45897,-0.0543295,2.45789,0.0797054,0.0430604,0.0209059
0.007,-1.98743,9.58739,-1.31587,-0.0295128,0.0899479,-0.0152519,-3.24201,-9.30578,-1.06886,-0.0689391,-0.0212438,-0.0571468,-0.291575,9.54086,-1.36258,0.0178671,0.0526715,-0.0214082,-1.36839,-9.87463,-0.19309,-0.0462448,0.00746782,0.0104836,3.96604,-2.6753,8.41267,0.00154141,0.00660379,-0.00477306,3.90832,2.32185,8.88396,-0.00555874,-0.00115075,0.0229345,9.45186,-0.0487776,2.45995,0.0798874,0.0428603,0.020755
0.008,-1.97267,9.59708,-1.37311,-0.0306327,0.0930299,-0.0145581,-3.26148,-9.33871,-1.06211,-0.0685712,-0.0160525,-0.0605724,-0.304475,9.52694,-1.3561,0.020246,0.0541058,-0.0202288,-1.40385,-9.84179,-0.196363,-0.0474815,0.00356423,0.00811361,3.93913,-2.66779,8.40937,0.000925337,0.00805478,-0.00399225,3.89565,2.32171,8.88925,-0.00517656,-0.0030669,0.023373,9.44476,-0.0432256,2.46201,0.0800694,0.0426603,0.0206041
0.009,-1.96131,9.60598,-1.41919,-0.0311065,0.0956398,-0.0140941,-3.27916,-9.37041,-1.0518,-0.0684896,-0.0115896,-0.0632056,-0.312583,9.51531,-1.35082,0.0222002,0.0554062,-0.0195484,-1.43666,-9.81414,-0.20363,-0.048591,0.000443888,0.00624227,3.91781,-2.66008,8.40486,0.000476196,0.00932393,-0.00325984,3.88495,2.3193,8.89312,-0.00491158,-0.00475389,0.0238228,9.43794,-0.0376925,2.46254,0.0802879,0.0425121,0.0204356
0.01,-1.97723,9.60862,-1.37607,-0.0264108,0.094472,-0.0154675,-3.28253,-9.39225,-1.01315,-0.0706982,-0.0129548,-0.0594992,-0.28236,9.52193,-1.35515,0.020757,0.0556349,-0.0228599,-1.44826,-9.82806,-0.242845,-0.0486831,0.00358954,0.00835983,3.94122,-2.65072,8.39071,0.00136247,0.00913841,-0.00291476,3.88993,2.29876,8.88557,-0.00558423,-0.00460756,0.0243627,9.43349,-0.0323092,2.4508,0.0807983,0.0427781,0.0201261
0.011,-1.99314,9.61126,-1.33294,-0.021715,0.0933041,-0.0168409,-3.28589,-9.41409,-0.974495,-0.0729068,-0.0143199,-0.0557928,-0.252136,9.52854,-1.35948,0.0193138,0.0558636,-0.0261715,-1.45986,-9.84199,-0.28206,-0.0487752,0.00673518,0.0104774,3.96462,-2.64136,8.37655,0.00224875,0.00895289,-0.00256967,3.8949,2.27823,8.87802,-0.00625688,-0.00446123,0.0249027,9.42903,-0.026926,2.43906,0.0813087,0.0430442,0.0198166
0.012,-2.00906,9.6139,-1.28982,-0.0170192,0.0921362,-0.0182144,-3.28926,-9.43594,-0.93584,-0.0751154,-0.015685,-0.0520864,-0.221913,9.53516,-1.3638,0.0178706,0.0560923,-0.029483,-1.47147,-9.85591,-0.321275,-0.0488672,0.00988083,0.0125949,3.98802,-2.63199,8.3624,0.00313503,0.00876736,-0.00222459,3.89988,2.2577,8.87047,-0.00692954,-0.0043149,0.0254427,9.42457,-0.0215428,2.42731,0.0818191,0.0433102,0.0195071
0.013,-2.02498,9.61654,-1.2467,-0.0123235,0.0909684,-0.0195878,-3.29263,-9.45778,-0.897185,-0.077324,-0.0170501,-0.0483801,-0.19169,9.54177,-1.36813,0.0164274,0.056321,-0.0327945,-1.48307,-9.86983,-0.36049,-0.0489593,0.0130265,0.0147125,4.01143,-2.62263,8.34824,0.0040213,0.00858184,-0.0018795,3.90486,2.23717,8.86292,-0.00760219,-0.00416857,0.0259826,9.42012,-0.0161596,2.41557,0.0823295,0.0435763,0.0191975
0.014,-2.03018,9.62991,-1.24207,-0.0114095,0.0909418,-0.0189443,-3.28374,-9.43906,-0.903268,-0.0763742,-0.0205927,-0.0464925,-0.176144,9.55538,-1.37083,0.0154962,0.0556111,-0.0308876,-1.47763,-9.87714,-0.352935,-0.0485302,0.0149667,0.0148887,4.02631,-2.61892,8.35133,0.00386852,0.00863865,-0.00238075,3.90294,2.22632,8.8604,-0.00754944,-0.00410808,0.0236919,9.4331,-0.02132,2.41481,0.0825852,0.0427369,0.0191881
0.015,-2.03003,9.64862,-1.2567,-0.0123865,0.0914859,-0.0172925,-3.26873,-9.40007,-0.931721,-0.0738451,-0.0252239,-0.0455144,-0.167937,9.57248,-1.37273,0.014821,0.054432,-0.0263715,-1.46366,-9.88114,-0.321994,-0.0478404,0.0163041,0.0140943,4.03693,-2.61803,8.36304,0.00319621,0.00881663,-0.00330516,3.89757,2.22032,8.8604,-0.00713399,-0.0040905,0.0199859,9.45479,-0.0317522,2.41953,0.0827135,0.0413447,0.0193287
0.016,-2.02987,9.66734,-1.27132,-0.0133634,0.09203,-0.0156406,-3.25372,-9.36108,-0.960173,-0.071316,-0.0298552,-0.0445363,-0.15973,9.58958,-1.37462,0.0141457,0.0532529,-0.0218553,-1.4497,-9.88514,-0.291054,-0.0471506,0.0176416,0.0132999,4.04756,-2.61714,8.37476,0.00252389,0.0089946,-0.00422958,3.8922,2.21432,8.8604,-0.00671854,-0.00407293,0.0162799,9.47649,-0.0421845,2.42426,0.0828419,0.0399526,0.0194694
0.017,-2.02972,9.68606,-1.28594,-0.0143403,0.0925741,-0.0139887,-3.23871,-9.32209,-0.988626,-0.0687869,-0.0344864,-0.0435582,-0.151522,9.60668,-1.37651,0.0134705,0.0520738,-0.0173392,-1.43573,-9.88915,-0.260114,-0.0464609,0.0189791,0.0125054,4.05818,-2.61625,8.38647,0.00185158,0.00917258,-0.00515399,3.88683,2.20832,8.86039,-0.00630309,-0.00405535,0.0125739,9.49818,-0.0526167,2.42898,0.0829702,0.0385604,0.01961
0.018,-2.02836,9.69318,-1.29672,-0.0153667,0.0934398,-0.0126061,-3.22885,-9.29163,-1.01099,-0.0664779,-0.0390114,-0.0425355,-0.149515,9.62037,-1.37492,0.0134055,0.0512573,-0.013777,-1.42171,-9.89275,-0.233646,-0.0455042,0.0193578,0.0114651,4.06726,-2.61724,8.39257,0.00135497,0.00938992,-0.00563258,3.88781,2.20263,8.86286,-0.00599019,-0.00366579,0.0101178,9.51464,-0.0616327,2.43241,0.0827481,0.0373626,0.0196383
0.019,-2.02276,9.65969,-1.29405,-0.0165661,0.0954312,-0.0121661,-3.23703,-9.291,-1.01203,-0.0649389,-0.0431645,-0.0413567,-0.169206,9.62209,-1.36113,0.0154759,0.05171,-0.0135538,-1.4075,-9.89498,-0.222832,-0.0436131,0.0163807,0.00956439,4.07094,-2.62482,8.37904,0.00147335,0.00974504,-0.00455079,3.91104,2.19806,8.87395,-0.00603623,-0.00197431,0.0120363,9.5128,-0.0656921,2.4313,0.0812994,0.0368451,0.0192732
0.02,-2.01717,9.62619,-1.29138,-0.0177656,0.0974226,-0.011726,-3.24522,-9.29038,-1.01308,-0.0634,-0.0473175,-0.0401779,-0.188897,9.62381,-1.34734,0.0175464,0.0521626,-0.0133305,-1.39328,-9.8972,-0.212017,-0.0417221,0.0134036,0.00766365,4.07462,-2.63239,8.3655,0.00159172,0.0101002,-0.00346899,3.93427,2.19349,8.88505,-0.00608226,-0.000282827,0.0139549,9.51095,-0.0697514,2.43019,0.0798507,0.0363275,0.0189081
0.021,-2.01158,9.5927,-1.2887,-0.018965,0.099414,-0.0112859,-3.2534,-9.28975,-1.01412,-0.061861,-0.0514706,-0.0389991,-0.208588,9.62552,-1.33355,0.0196169,0.0526152,-0.0131072,-1.37907,-9.89942,-0.201203,-0.039831,0.0104265,0.00576291,4.07829,-2.63997,8.35197,0.00171009,0.0104553,-0.0023872,3.9575,2.18893,8.89615,-0.00612829,0.00140866,0.0158735,9.5091,-0.0738107,2.42908,0.078402,0.0358099,0.0185431
0.022,-2.00598,9.55921,-1.28603,-0.0201645,0.101405,-0.0108458,-3.26158,-9.28913,-1.01516,-0.060322,-0.0556236,-0.0378203,-0.228279,9.62724,-1.31975,0.0216874,0.0530679,-0.012884,-1.36485,-9.90165,-0.190389,-0.03794,0.00744935,0.00386217,4.08197,-2.64754,8.33844,0.00182846,0.0108104,-0.0013054,3.98073,2.18436,8.90724,-0.00617433,0.00310014,0.017792,9.50726,-0.0778701,2.42797,0.0769534,0.0352924,0.018178
0.023,-1.98226,9.5489,-1.27622,-0.0211527,0.100552,-0.0110406,-3.24138,-9.30429,-1.02416,-0.0590303,-0.056359,-0.038043,-0.251096,9.64646,-1.3165,0.0207198,0.0525669,-0.0132354,-1.3688,-9.91043,-0.19683,-0.0398587,0.00598532,0.00376336,4.072,-2.64917,8.35294,0.00171656,0.0104245,-0.00131595,3.98852,2.18322,8.90822,-0.00637319,0.00242551,0.0179943,9.49523,-0.0681031,2.43255,0.0760095,0.0361123,0.0182046
0.024,-1.95337,9.54522,-1.26437,-0.0220806,0.0988847,-0.0114169,-3.21308,-9.32396,-1.03542,-0.0578091,-0.0561179,-0.038666,-0.274807,9.67067,-1.31625,0.0188841,0.0517935,-0.013751,-1.37793,-9.92108,-0.208202,-0.0428658,0.0049536,0.0041794,4.05813,-2.6491,8.37546,0.00153886,0.00982686,-0.0016386,3.9919,2.18306,8.9063,-0.00661571,0.00107484,0.0177062,9.48029,-0.0543856,2.43875,0.0752098,0.0373144,0.0183431
0.025,-1.92447,9.54153,-1.25252,-0.0230085,0.0972178,-0.0117931,-3.18477,-9.34364,-1.04669,-0.0565879,-0.0558768,-0.039289,-0.298517,9.69489,-1.316,0.0170484,0.05102,-0.0142666,-1.38705,-9.93173,-0.219573,-0.045873,0.00392188,0.00459543,4.04426,-2.64903,8.39798,0.00136116,0.00922924,-0.00196125,3.99528,2.18291,8.90438,-0.00685823,-0.000275824,0.017418,9.46535,-0.0406682,2.44495,0.0744102,0.0385165,0.0184816
0.026,-1.89558,9.53785,-1.24068,-0.0239364,0.095551,-0.0121693,-3.15647,-9.36331,-1.05795,-0.0553668,-0.0556358,-0.0399121,-0.322227,9.7191,-1.31575,0.0152128,0.0502466,-0.0147823,-1.39618,-9.94239,-0.230945,-0.0488801,0.00289016,0.00501147,4.0304,-2.64895,8.4205,0.00118346,0.00863161,-0.00228389,3.99866,2.18275,8.90246,-0.00710075,-0.00162649,0.0171299,9.45041,-0.0269508,2.45116,0.0736105,0.0397186,0.0186201
0.027,-1.88154,9.54341,-1.23544,-0.0246304,0.0952751,-0.0120637,-3.13265,-9.36773,-1.0736,-0.0540728,-0.0553909,-0.0404921,-0.333825,9.72569,-1.32272,0.0142977,0.0490734,-0.0155823,-1.40161,-9.95026,-0.247167,-0.0505052,0.00267366,0.00473534,4.01981,-2.64651,8.43611,0.000908359,0.00817484,-0.00303697,3.99505,2.1854,8.89907,-0.00794087,-0.00252412,0.0166664,9.43848,-0.0177026,2.45093,0.0730942,0.0405961,0.0187399
0.028,-1.89722,9.56745,-1.24343,-0.0248565,0.0977811,-0.0109942,-3.1178,-9.34164,-1.09802,-0.0526334,-0.0551386,-0.0409862,-0.321197,9.69704,-1.34412,0.0152238,0.0471006,-0.0169513,-1.39963,-9.95259,-0.27309,-0.0493663,0.0040876,0.00307489,4.0158,-2.63932,8.43791,0.000438437,0.00799974,-0.00465089,3.97745,2.19365,8.89272,-0.00997615,-0.00251566,0.0158522,9.43255,-0.017393,2.43786,0.0731446,0.0408245,0.0188222
0.029,-1.9129,9.59149,-1.25142,-0.0250826,0.100287,-0.00992481,-3.10295,-9.31555,-1.12243,-0.051194,-0.0548862,-0.0414802,-0.30857,9.66839,-1.36553,0.0161499,0.0451278,-0.0183203,-1.39765,-9.95492,-0.299013,-0.0482273,0.00550155,0.00141444,4.01178,-2.63213,8.4397,-3.15e-05,0.00782465,-0.00626482,3.95984,2.20191,8.88637,-0.0120114,-0.00250721,0.015038,9.42663,-0.0170833,2.42478,0.073195,0.0410529,0.0189044
0.03,-1.92858,9.61554,-1.25941,-0.0253087,0.102793,-0.00885538,-3.08811,-9.28946,-1.14685,-0.0497546,-0.0546338,-0.0419743,-0.295942,9.63974,-1.38693,0.017076,0.043155,-0.0196893,-1.39567,-9.95724,-0.324936,-0.0470884,0.00691549,-0.000246016,4.00777,-2.62494,8.4415,-0.000501407,0.00764955,-0.00787875,3.94224,2.21016,8.88002,-0.0140467,-0.00249876,0.0142237,9.42071,-0.0167736,2.4117,0.0732454,0.0412812,0.0189867
0.031,-1.94426,9.63958,-1.2674,-0.0255349,0.105299,-0.00778596,-3.07326,-9.26337,-1.17127,-0.0483152,-0.0543814,-0.0424683,-0.283314,9.61109,-1.40834,0.0180021,0.0411822,-0.0210583,-1.3937,-9.95957,-0.35086,-0.0459494,0.00832944,-0.00190647,4.00376,-2.61775,8.4433,-0.000971329,0.00747445,-0.00949267,3.92464,2.21842,8.87368,-0.016082,-0.00249031,0.0134095,9.41478,-0.016464,2.39863,0.0732957,0.0415096,0.019069
0.032,-1.9496,9.6366,-1.26599,-0.0256583,0.103173,-0.0111146,-3.06278,-9.26144,-1.15521,-0.0470735,-0.0564172,-0.0406742,-0.278532,9.59719,-1.38179,0.0179763,0.0431537,-0.0208452,-1.39995,-9.9456,-0.339439,-0.0462475,0.00912669,-0.00210016,4.01628,-2.61233,8.44517,-0.00197286,0.00757897,-0.0103048,3.92608,2.2426,8.88089,-0.0148711,-0.000621106,0.0141094,9.41955,-0.0137987,2.38533,0.0730319,0.0418946,0.0192431
0.033,-1.95365,9.63025,-1.26339,-0.0257689,0.100469,-0.0149931,-3.05284,-9.26252,-1.1341,-0.0458564,-0.0587391,-0.0385941,-0.274731,9.58513,-1.34926,0.0178315,0.0456184,-0.0204344,-1.40724,-9.92959,-0.323351,-0.0467251,0.00984685,-0.0021105,4.03086,-2.60713,8.44705,-0.00304085,0.00771844,-0.0110168,3.92989,2.26877,8.88979,-0.0132545,0.00148069,0.0149986,9.42566,-0.010839,2.372,0.0727289,0.0422992,0.0194287
0.034,-1.95769,9.62389,-1.2608,-0.0258795,0.0977637,-0.0188715,-3.04291,-9.26361,-1.11299,-0.0446394,-0.0610609,-0.0365139,-0.270929,9.57307,-1.31672,0.0176867,0.048083,-0.0200236,-1.41452,-9.91358,-0.307262,-0.0472028,0.010567,-0.00212084,4.04545,-2.60193,8.44893,-0.00410883,0.00785791,-0.0117287,3.93371,2.29494,8.89869,-0.0116378,0.00358249,0.0158878,9.43176,-0.00787934,2.35867,0.0724258,0.0427037,0.0196143
0.035,-1.96173,9.61754,-1.25821,-0.0259901,0.0950589,-0.0227499,-3.03297,-9.26469,-1.09188,-0.0434223,-0.0633827,-0.0344337,-0.267128,9.56101,-1.28418,0.0175419,0.0505476,-0.0196128,-1.42181,-9.89757,-0.291173,-0.0476804,0.0112872,-0.00213119,4.06004,-2.59673,8.45082,-0.00517682,0.00799737,-0.0124407,3.93752,2.32111,8.9076,-0.0100212,0.00568428,0.016777,9.43787,-0.00491965,2.34535,0.0721227,0.0431083,0.0197999
0.036,-1.95408,9.60832,-1.25305,-0.0265949,0.0946747,-0.0241274,-3.03062,-9.26157,-1.07706,-0.0422091,-0.0647019,-0.0326248,-0.259161,9.55715,-1.27864,0.0163102,0.051355,-0.0197016,-1.40919,-9.8981,-0.278277,-0.0482574,0.0112524,-0.00226024,4.06839,-2.59949,8.43751,-0.00532979,0.00803297,-0.0115526,3.93861,2.32907,8.91173,-0.00922957,0.00647211,0.0173544,9.44886,-0.00724695,2.3399,0.0712566,0.0433487,0.0200427
0.037,-1.93181,9.5955,-1.24468,-0.0278176,0.0971914,-0.0223788,-3.03776,-9.25317,-1.07009,-0.0410007,-0.0647677,-0.031155,-0.245986,9.56354,-1.30684,0.01372,0.0500907,-0.0204152,-1.37171,-9.91929,-0.269372,-0.0489585,0.0102739,-0.00253768,4.06894,-2.61218,8.40521,-0.00433898,0.00793874,-0.00866445,3.93627,2.31427,8.9099,-0.00946923,0.00561747,0.017542,9.46597,-0.016183,2.34429,0.0696866,0.0433839,0.0203571
