Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,-2.23477,9.56599,-0.790435,-0.015975,0.0313582,0.01065,-0.837645,-9.63488,-1.88533,-0.0149281,-0.00750022,6.33e-05,-0.509694,9.88539,-1.06108,-0.0128759,0.0121873,0.00801577,-1.77815,-9.89482,-0.385301,-0.056445,0.0316195,-0.0110907,-4.25877,3.24562,7.95645,-0.0374932,0.00426,0.00233516,-3.893,-2.67315,8.7693,-0.00890457,0.00184009,0.0176258,9.70461,-0.847547,1.71286,-0.00602781,0.00746578,0.00529266
0.001,-2.25174,9.56751,-0.763603,-0.015975,0.0296471,0.0109731,-0.838799,-9.64551,-1.85115,-0.0177996,-0.00964605,4.92e-05,-0.507746,9.88558,-1.03677,-0.0120521,0.0105625,0.00988866,-1.79572,-9.8859,-0.39879,-0.0559145,0.0300439,-0.00984825,-4.26052,3.24789,7.95041,-0.0365745,0.00375764,0.00368806,-3.88744,-2.69797,8.77659,-0.00923147,0.00173383,0.0163969,9.69165,-0.83813,1.70009,-0.00643271,0.00807324,0.00581611
0.002,-2.26872,9.56904,-0.736771,-0.015975,0.027936,0.0112961,-0.839953,-9.65614,-1.81696,-0.0206712,-0.0117919,3.51e-05,-0.505799,9.88578,-1.01245,-0.0112282,0.00893774,0.0117616,-1.8133,-9.87697,-0.412278,-0.055384,0.0284683,-0.00860581,-4.26227,3.25016,7.94437,-0.0356559,0.00325528,0.00504097,-3.88188,-2.7228,8.78388,-0.00955837,0.00162757,0.015168,9.67868,-0.828713,1.68731,-0.00683761,0.0086807,0.00633956
0.003,-2.2857,9.57057,-0.709938,-0.015975,0.0262249,0.0116192,-0.841107,-9.66678,-1.78278,-0.0235427,-0.0139377,2.1e-05,-0.503851,9.88597,-0.988142,-0.0104044,0.00731298,0.0136345,-1.83087,-9.86805,-0.425767,-0.0548535,0.0268927,-0.00736336,-4.26402,3.25244,7.93832,-0.0347372,0.00275292,0.00639388,-3.87631,-2.74762,8.79117,-0.00988527,0.0015213,0.0139391,9.66572,-0.819296,1.67454,-0.0072425,0.00928815,0.00686302
0.004,-2.30267,9.57209,-0.683106,-0.015975,0.0245138,0.0119423,-0.842261,-9.67741,-1.74859,-0.0264143,-0.0160835,6.96e-06,-0.501903,9.88617,-0.963829,-0.00958056,0.00568822,0.0155073,-1.84845,-9.85912,-0.439255,-0.0543229,0.0253171,-0.00612092,-4.26577,3.25471,7.93228,-0.0338185,0.00225057,0.00774679,-3.87075,-2.77244,8.79846,-0.0102122,0.00141504,0.0127103,9.65276,-0.809879,1.66176,-0.0076474,0.00989561,0.00738647
0.005,-2.31052,9.57543,-0.683027,-0.0164596,0.0226692,0.0124602,-0.854007,-9.66964,-1.73098,-0.0280887,-0.0149087,0.000521368,-0.507839,9.89099,-0.954545,-0.00974547,0.00546063,0.0163018,-1.8588,-9.85339,-0.445803,-0.0546844,0.0248921,-0.00472741,-4.26007,3.26962,7.92933,-0.0333294,0.00123934,0.0085341,-3.86866,-2.77522,8.80286,-0.00975314,0.00130523,0.0122458,9.64103,-0.797951,1.657,-0.00791393,0.0111437,0.00715835
0.006,-2.31105,9.58022,-0.704351,-0.0173318,0.0207178,0.0131339,-0.874227,-9.64715,-1.72664,-0.0288053,-0.0110775,0.00145858,-0.520083,9.8995,-0.957282,-0.0107014,0.00635078,0.0162334,-1.86338,-9.85021,-0.446799,-0.0557595,0.0253875,-0.00321304,-4.2484,3.29463,7.92886,-0.0331839,-0.000178986,0.00886893,-3.86934,-2.76037,8.80495,-0.00866536,0.00119257,0.0123929,9.63029,-0.784014,1.65865,-0.00806978,0.0129042,0.00632897
0.007,-2.31159,9.585,-0.725675,-0.018204,0.0187664,0.0138077,-0.894447,-9.62467,-1.72229,-0.0295219,-0.00724622,0.0023958,-0.532327,9.90801,-0.960019,-0.0116573,0.00724093,0.016165,-1.86796,-9.84704,-0.447794,-0.0568347,0.0258829,-0.00169867,-4.23674,3.31964,7.92838,-0.0330385,-0.00159731,0.00920376,-3.87003,-2.74553,8.80705,-0.00757758,0.00107991,0.01254,9.61956,-0.770077,1.66031,-0.00822562,0.0146647,0.0054996
0.008,-2.31213,9.58979,-0.746998,-0.0190763,0.016815,0.0144815,-0.914667,-9.60218,-1.71794,-0.0302386,-0.00341496,0.00333301,-0.544571,9.91653,-0.962757,-0.0126132,0.00813108,0.0160966,-1.87255,-9.84386,-0.44879,-0.0579098,0.0263783,-0.000184305,-4.22507,3.34465,7.92791,-0.0328931,-0.00301563,0.00953859,-3.87071,-2.73068,8.80914,-0.0064898,0.000967254,0.012687,9.60882,-0.756141,1.66196,-0.00838147,0.0164252,0.00467022
0.009,-2.31352,9.59348,-0.764089,-0.0200158,0.0149533,0.0149379,-0.929591,-9.5839,-1.71367,-0.0308515,-2.97e-05,0.00389893,-0.554997,9.92111,-0.967074,-0.0133926,0.00902687,0.0161015,-1.8763,-9.84111,-0.44931,-0.0588867,0.0269451,0.00121801,-4.21612,3.3652,7.92749,-0.0329237,-0.00408958,0.00967018,-3.86995,-2.71527,8.80902,-0.00557317,0.00072646,0.0126798,9.60027,-0.744572,1.66521,-0.00849929,0.0178569,0.00406986
