Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,-2.61527,9.55126,-0.691467,0.0530952,0.0222923,-0.057607,-1.96717,-9.66068,-0.988141,0.0638373,0.0447613,0.0661598,-0.659462,9.90127,-1.04887,0.0546125,0.0399583,-0.0684158,-2.06727,-9.87701,0.289962,0.056445,-0.0428369,0.0713251,-4.22897,3.16554,8.14637,-0.0298921,0.011715,-0.00839353,-4.20284,-3.18925,8.34818,-0.0895032,0.162367,0.0224514,9.63078,-0.863791,1.82644,-0.127188,0.0294317,-0.0594108
0.001,-2.62866,9.5732,-0.696578,0.0531174,0.0187603,-0.0591683,-1.94543,-9.66922,-0.980003,0.0636738,0.0463133,0.0660714,-0.679735,9.90535,-1.02813,0.0509547,0.037307,-0.0698479,-2.06128,-9.88283,0.302016,0.0559508,-0.0416694,0.071895,-4.22467,3.16976,8.10954,-0.0309056,0.0109249,-0.00688389,-4.19489,-3.21488,8.35026,-0.0906916,0.162415,0.0247554,9.60574,-0.841722,1.84552,-0.124789,0.0283704,-0.0574047
0.002,-2.64205,9.59514,-0.70169,0.0531396,0.0152283,-0.0607297,-1.92368,-9.67776,-0.971865,0.0635104,0.0478652,0.065983,-0.700009,9.90944,-1.00739,0.0472968,0.0346556,-0.07128,-2.05529,-9.88866,0.31407,0.0554567,-0.0405019,0.0724649,-4.22037,3.17398,8.0727,-0.0319191,0.0101348,-0.00537424,-4.18693,-3.24051,8.35233,-0.09188,0.162464,0.0270594,9.5807,-0.819653,1.86459,-0.12239,0.0273092,-0.0553986
0.003,-2.65544,9.61709,-0.706801,0.0531619,0.0116963,-0.062291,-1.90194,-9.68629,-0.963726,0.0633469,0.0494172,0.0658946,-0.720282,9.91353,-0.986642,0.043639,0.0320042,-0.0727121,-2.04931,-9.89449,0.326124,0.0549625,-0.0393344,0.0730348,-4.21606,3.17819,8.03587,-0.0329326,0.0093447,-0.00386459,-4.17897,-3.26613,8.35441,-0.0930684,0.162512,0.0293634,9.55567,-0.797584,1.88366,-0.11999,0.0262479,-0.0533925
0.004,-2.66882,9.63903,-0.711912,0.0531841,0.00816424,-0.0638523,-1.8802,-9.69483,-0.955588,0.0631834,0.0509691,0.0658062,-0.740556,9.91761,-0.965898,0.0399812,0.0293529,-0.0741442,-2.04332,-9.90031,0.338177,0.0544684,-0.0381669,0.0736047,-4.21176,3.18241,7.99903,-0.0339461,0.00855459,-0.00235494,-4.17102,-3.29176,8.35648,-0.0942568,0.16256,0.0316675,9.53063,-0.775515,1.90273,-0.117591,0.0251866,-0.0513864
0.005,-2.68599,9.64672,-0.716923,0.0516433,0.0051077,-0.0630808,-1.8696,-9.70789,-0.947986,0.0639246,0.0520698,0.0659329,-0.750503,9.91326,-0.958825,0.037968,0.0277422,-0.0728566,-2.06556,-9.8818,0.355767,0.053163,-0.0369188,0.07339,-4.21124,3.18129,7.98032,-0.0336008,0.00933275,-0.00269636,-4.18203,-3.29695,8.35763,-0.0945326,0.16194,0.0319677,9.53645,-0.787411,1.91056,-0.115037,0.024427,-0.0507003
0.006,-2.70616,9.64302,-0.721853,0.0488522,0.00243154,-0.060443,-1.86793,-9.72458,-0.940815,0.0653894,0.0528095,0.0662317,-0.752191,9.90215,-0.96269,0.0372705,0.026964,-0.0693932,-2.11038,-9.8438,0.377787,0.0512087,-0.0356061,0.0725476,-4.21375,3.17589,7.97611,-0.0321683,0.0113655,-0.00451862,-4.20821,-3.28579,8.35805,-0.0940782,0.160787,0.0306649,9.56695,-0.826479,1.90938,-0.11236,0.0239087,-0.0510701
0.007,-2.72634,9.63931,-0.726783,0.046061,-0.000244628,-0.0578052,-1.86625,-9.74127,-0.933643,0.0668543,0.0535493,0.0665306,-0.753878,9.89105,-0.966554,0.036573,0.0261858,-0.0659299,-2.1552,-9.8058,0.399806,0.0492543,-0.0342934,0.0717052,-4.21626,3.17049,7.9719,-0.0307359,0.0133983,-0.00634089,-4.2344,-3.27462,8.35847,-0.0936238,0.159633,0.0293622,9.59746,-0.865548,1.90821,-0.109683,0.0233904,-0.0514399
0.008,-2.74652,9.63561,-0.731713,0.0432698,-0.00292079,-0.0551673,-1.86457,-9.75796,-0.926472,0.0683192,0.054289,0.0668294,-0.755565,9.87994,-0.970419,0.0358755,0.0254076,-0.0624665,-2.20002,-9.76781,0.421825,0.0473,-0.0329807,0.0708627,-4.21877,3.16509,7.9677,-0.0293034,0.015431,-0.00816315,-4.26058,-3.26346,8.35889,-0.0931694,0.15848,0.0280594,9.62796,-0.904616,1.90704,-0.107006,0.0228722,-0.0518098
0.009,-2.7638,9.63005,-0.735315,0.0407276,-0.00547631,-0.0528625,-1.86405,-9.77328,-0.921879,0.0696005,0.0549254,0.0670149,-0.757377,9.86819,-0.971655,0.0356621,0.0244455,-0.0592206,-2.23725,-9.73574,0.442141,0.0455664,-0.0318605,0.0704091,-4.21944,3.15998,7.96679,-0.0280175,0.0171962,-0.00983125,-4.28249,-3.25091,8.35754,-0.0926825,0.157697,0.0266981,9.65276,-0.938129,1.9079,-0.104646,0.0224369,-0.0522725
0.01,-2.75793,9.60971,-0.728296,0.0401766,-0.00706662,-0.0532214,-1.8728,-9.77767,-0.937914,0.0694139,0.0547345,0.066294,-0.760188,9.85126,-0.951862,0.0393217,0.0220117,-0.0577144,-2.21381,-9.75115,0.448832,0.0455994,-0.0322794,0.0730653,-4.20539,3.15709,7.99228,-0.0279041,0.0168201,-0.010266,-4.27017,-3.22727,8.34201,-0.0919351,0.15988,0.024869,9.63197,-0.9272,1.92505,-0.104827,0.0226655,-0.0534782
0.011,-2.75206,9.58937,-0.721277,0.0396256,-0.00865693,-0.0535804,-1.88155,-9.78205,-0.953949,0.0692272,0.0545437,0.065573,-0.763,9.83432,-0.932069,0.0429813,0.019578,-0.0562082,-2.19037,-9.76657,0.455523,0.0456324,-0.0326984,0.0757215,-4.19135,3.1542,8.01777,-0.0277906,0.0164441,-0.0107007,-4.25785,-3.20363,8.32647,-0.0911878,0.162063,0.02304,9.61118,-0.91627,1.9422,-0.105009,0.0228941,-0.054684
0.012,-2.74618,9.56902,-0.714258,0.0390746,-0.0102472,-0.0539393,-1.8903,-9.78644,-0.969984,0.0690406,0.0543528,0.0648521,-0.765812,9.81739,-0.912275,0.0466409,0.0171442,-0.054702,-2.16693,-9.78197,0.462214,0.0456653,-0.0331174,0.0783777,-4.1773,3.15131,8.04327,-0.0276771,0.0160681,-0.0111354,-4.24553,-3.17999,8.31094,-0.0904404,0.164246,0.0212109,9.59039,-0.90534,1.95935,-0.10519,0.0231227,-0.0558897
0.013,-2.74031,9.54868,-0.70724,0.0385237,-0.0118376,-0.0542982,-1.89905,-9.79082,-0.986019,0.0688539,0.054162,0.0641312,-0.768623,9.80046,-0.892482,0.0503005,0.0147104,-0.0531958,-2.1435,-9.79739,0.468905,0.0456983,-0.0335364,0.0810339,-4.16325,3.14842,8.06876,-0.0275636,0.015692,-0.0115701,-4.23321,-3.15635,8.2954,-0.089693,0.166429,0.0193818,9.5696,-0.894411,1.9765,-0.105372,0.0233513,-0.0570955
0.014,-2.7398,9.54712,-0.702041,0.0385536,-0.0135497,-0.0551107,-1.8986,-9.78965,-1.00059,0.0680496,0.0541661,0.0631827,-0.757311,9.79568,-0.890999,0.050176,0.0125649,-0.0534922,-2.12467,-9.81352,0.467784,0.0463173,-0.032822,0.0821025,-4.16849,3.13862,8.07287,-0.0260452,0.0158787,-0.0107571,-4.21762,-3.16026,8.29656,-0.089385,0.16834,0.0196849,9.5743,-0.89663,1.96972,-0.104645,0.0235767,-0.0581383
