Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,-1.91115,9.57927,-1.4265,0.00348431,-0.00613144,-0.00696863,-2.8834,-9.30547,-1.6001,-0.00231419,-0.0156181,-0.00568191,-0.151285,9.57523,-1.45888,0.0152844,0.00564129,0.0273621,-1.22659,-9.94323,-0.741772,-0.0549912,0.0367904,-0.000411348,3.98259,-2.84698,8.31379,-0.0255466,0.00450947,0.00233921,4.04324,2.58686,8.64451,-0.0092537,0.00261914,0.0226963,9.17109,0.244887,3.18654,-0.0136195,0.0119908,0.00190451
0.001,-1.91253,9.57676,-1.41968,0.00171625,-0.00583658,-0.0046315,-2.87342,-9.3042,-1.60554,-0.00465302,-0.0171091,-0.00681079,-0.146374,9.56169,-1.45485,0.0145412,0.00517645,0.0279151,-1.21658,-9.94765,-0.735666,-0.0544801,0.0373195,0.000280747,3.99124,-2.83543,8.3234,-0.0260215,0.00528833,0.00429568,4.06602,2.59273,8.65319,-0.009537,0.00161232,0.0206195,9.17858,0.219412,3.194,-0.0136702,0.0117304,0.00173625
0.002,-1.9139,9.57425,-1.41287,-5.18e-05,-0.00554171,-0.00229438,-2.86345,-9.30294,-1.61097,-0.00699186,-0.0186001,-0.00793967,-0.141463,9.54816,-1.45082,0.013798,0.00471162,0.0284682,-1.20657,-9.95207,-0.729561,-0.053969,0.0378486,0.000972842,3.99988,-2.82387,8.33301,-0.0264963,0.00606719,0.00625214,4.08879,2.59859,8.66187,-0.0098203,0.000605504,0.0185427,9.18607,0.193937,3.20147,-0.013721,0.0114699,0.00156799
0.003,-1.91527,9.57174,-1.40605,-0.00181988,-0.00524685,4.27e-05,-2.85348,-9.30167,-1.6164,-0.0093307,-0.0200912,-0.00906855,-0.136552,9.53462,-1.44679,0.0130548,0.00424678,0.0290212,-1.19656,-9.95649,-0.723455,-0.0534579,0.0383777,0.00166494,4.00853,-2.81232,8.34262,-0.0269712,0.00684605,0.00820861,4.11156,2.60445,8.67054,-0.0101036,-0.000401312,0.0164658,9.19357,0.168461,3.20893,-0.0137717,0.0112095,0.00139972
0.004,-1.91664,9.56923,-1.39923,-0.00358795,-0.00495199,0.00237987,-2.84351,-9.3004,-1.62184,-0.0116695,-0.0215822,-0.0101974,-0.131641,9.52109,-1.44276,0.0123116,0.00378194,0.0295742,-1.18655,-9.96091,-0.717349,-0.0529468,0.0389068,0.00235703,4.01718,-2.80077,8.35223,-0.0274461,0.00762491,0.0101651,4.13433,2.61032,8.67922,-0.0103869,-0.00140813,0.014389,9.20106,0.142986,3.21639,-0.0138225,0.0109491,0.00123146
0.005,-1.92026,9.5739,-1.40431,-0.00610989,-0.00534002,0.00276282,-2.83845,-9.29415,-1.63134,-0.0120793,-0.022393,-0.0100344,-0.138668,9.51676,-1.44598,0.0115903,0.00347806,0.0285399,-1.17461,-9.96195,-0.709209,-0.0528342,0.0391866,0.00176122,4.0201,-2.79795,8.36442,-0.0274049,0.00763042,0.00932742,4.14307,2.61936,8.69821,-0.0117916,-0.0015114,0.0130018,9.19703,0.144141,3.21504,-0.0140936,0.0105618,0.00139382
0.006,-1.92566,9.58431,-1.4189,-0.00923494,-0.00627436,0.00158242,-2.83731,-9.28391,-1.64409,-0.0109458,-0.0226597,-0.00883784,-0.155247,9.5198,-1.455,0.0108866,0.00330295,0.0262358,-1.16113,-9.9603,-0.699441,-0.0530405,0.0392669,0.000135095,4.01843,-2.80212,8.37868,-0.0269508,0.00701724,0.00625447,4.14058,2.63094,8.72546,-0.0140935,-0.000891851,0.0121661,9.18378,0.166601,3.20664,-0.0145411,0.0100731,0.00182066
0.007,-1.93107,9.59471,-1.43349,-0.01236,-0.0072087,0.000402018,-2.83617,-9.27367,-1.65685,-0.00981231,-0.0229263,-0.00764128,-0.171825,9.52284,-1.46402,0.0101828,0.00312783,0.0239317,-1.14765,-9.95864,-0.689673,-0.0532467,0.0393473,-0.00149103,4.01676,-2.80629,8.39294,-0.0264968,0.00640407,0.00318153,4.13809,2.64252,8.7527,-0.0163953,-0.000272298,0.0113305,9.17053,0.18906,3.19823,-0.0149885,0.00958438,0.00224751
0.008,-1.93648,9.60512,-1.44808,-0.015485,-0.00814304,-0.000778381,-2.83503,-9.26343,-1.66961,-0.00867881,-0.023193,-0.00644472,-0.188403,9.52588,-1.47305,0.00947908,0.00295272,0.0216276,-1.13416,-9.95699,-0.679905,-0.053453,0.0394276,-0.00311716,4.01509,-2.81045,8.4072,-0.0260427,0.00579089,0.000108582,4.1356,2.65409,8.77994,-0.0186971,0.000347256,0.0104948,9.15728,0.211519,3.18983,-0.015436,0.00909565,0.00267436
0.009,-1.94268,9.6156,-1.4632,-0.0181582,-0.00905831,-0.00177383,-2.83064,-9.25577,-1.68087,-0.00757068,-0.0231787,-0.00539878,-0.201348,9.52799,-1.48113,0.00888221,0.00289143,0.0194257,-1.12228,-9.95313,-0.671039,-0.0535921,0.0393318,-0.0044981,4.01322,-2.81349,8.41878,-0.025717,0.00524236,-0.00256166,4.1305,2.66296,8.80213,-0.0203994,0.00067214,0.00959452,9.14756,0.229513,3.18206,-0.0154565,0.00875924,0.0030827
