Time,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z
0.01,0.970683,10.0542,-0.520154,-0.433985,0.21244,-0.481398,4.79069,2.16412,8.28025,0.466519,-0.508748,-0.369179,4.24256,9.77254,-1.0795,-0.0722473,-0.993516,-0.161947,8.79067,0.365948,3.06639,-0.0137568,-0.0533075,0.195151,0.237133,-9.45122,-2.31364,-0.0834152,0.0920603,0.00614326,4.34241,-3.34891,8.37692,-0.598075,0.950697,0.275641,-1.46876,-10.0324,-1.90018,-0.0294709,0.192886,0.502609
0.011,1.02767,10.0225,-0.529146,-0.435368,0.213981,-0.488898,4.88504,2.30203,8.2585,0.461236,-0.498245,-0.362554,4.23884,9.77815,-1.07772,-0.0711506,-0.994828,-0.152314,8.77782,0.341639,3.04625,-0.0190636,-0.0494942,0.198476,0.217142,-9.43243,-2.38501,-0.0772906,0.0756114,0.00572683,4.3044,-3.3173,8.46488,-0.582001,0.912701,0.259885,-1.49201,-9.99583,-1.89551,-0.0267944,0.170179,0.501042
0.012,1.08466,9.99078,-0.538139,-0.436751,0.215521,-0.496397,4.97939,2.43995,8.23674,0.455952,-0.487741,-0.355929,4.23512,9.78377,-1.07594,-0.0700538,-0.996141,-0.142681,8.76498,0.317329,3.0261,-0.0243704,-0.045681,0.2018,0.197151,-9.41363,-2.45638,-0.0711661,0.0591626,0.00531041,4.26638,-3.28569,8.55284,-0.565928,0.874706,0.244129,-1.51526,-9.95922,-1.89083,-0.024118,0.147473,0.499476
0.013,1.14165,9.95907,-0.547131,-0.438134,0.217062,-0.503896,5.07373,2.57786,8.21498,0.450669,-0.477238,-0.349304,4.2314,9.78938,-1.07416,-0.0689571,-0.997454,-0.133049,8.75214,0.29302,3.00595,-0.0296773,-0.0418678,0.205125,0.17716,-9.39484,-2.52775,-0.0650416,0.0427137,0.00489398,4.22836,-3.25408,8.6408,-0.549854,0.83671,0.228373,-1.53851,-9.92262,-1.88616,-0.0214415,0.124766,0.49791
0.014,1.17153,9.94103,-0.577763,-0.439401,0.218058,-0.513899,5.05151,2.7293,8.18617,0.452316,-0.469382,-0.344804,4.21464,9.78806,-1.07865,-0.0674943,-0.999215,-0.120541,8.75298,0.270635,2.97983,-0.0370458,-0.0377867,0.209124,0.136464,-9.39027,-2.56915,-0.0624609,0.0300136,0.00306763,4.16744,-3.15725,8.64291,-0.52808,0.787992,0.208621,-1.52088,-9.88608,-1.90282,-0.0216422,0.105478,0.493515
0.015,1.18787,9.92983,-0.619216,-0.440609,0.218783,-0.525154,4.97101,2.88749,8.15384,0.45743,-0.462851,-0.341367,4.19135,9.78328,-1.08626,-0.0658485,-1.0012,-0.106597,8.76067,0.249211,2.95071,-0.0454453,-0.0335717,0.213461,0.0854154,-9.3928,-2.59556,-0.0616523,0.0191877,0.000536334,4.09506,-3.02781,8.60209,-0.503458,0.733914,0.186871,-1.48282,-9.84959,-1.93015,-0.0232816,0.0878981,0.487704
0.016,1.2042,9.91863,-0.660668,-0.441817,0.219508,-0.536409,4.8905,3.04569,8.1215,0.462543,-0.45632,-0.33793,4.16806,9.7785,-1.09388,-0.0642027,-1.00318,-0.0926521,8.76836,0.227788,2.9216,-0.0538448,-0.0293566,0.217799,0.0343668,-9.39534,-2.62197,-0.0608436,0.00836191,-0.00199497,4.02268,-2.89837,8.56127,-0.478835,0.679836,0.165122,-1.44476,-9.81309,-1.95748,-0.024921,0.0703184,0.481894
0.017,1.22054,9.90743,-0.702121,-0.443025,0.220233,-0.547663,4.81,3.20389,8.08916,0.467656,-0.449789,-0.334493,4.14477,9.77372,-1.1015,-0.062557,-1.00517,-0.0787074,8.77605,0.206365,2.89249,-0.0622443,-0.0251416,0.222136,-0.0166817,-9.39788,-2.64838,-0.0600349,-0.00246392,-0.00452627,3.9503,-2.76894,8.52045,-0.454212,0.625757,0.143372,-1.4067,-9.7766,-1.98481,-0.0265603,0.0527387,0.476084
0.018,1.22998,9.89828,-0.742526,-0.444233,0.220916,-0.557906,4.7132,3.35408,8.06842,0.474523,-0.444701,-0.332053,4.11572,9.76634,-1.11332,-0.0615001,-1.00628,-0.0649715,8.78425,0.182059,2.86658,-0.0702265,-0.0208859,0.22607,-0.0782259,-9.39441,-2.67199,-0.059328,-0.0114116,-0.00675141,3.88095,-2.66477,8.48846,-0.431179,0.573222,0.123333,-1.36462,-9.74186,-2.00019,-0.0289637,0.0349881,0.470632
0.019,1.2153,9.89636,-0.779264,-0.445441,0.221454,-0.564607,4.55939,3.47627,8.08826,0.487526,-0.444662,-0.333103,4.06646,9.7499,-1.13987,-0.0625044,-1.00434,-0.0519663,8.79427,0.147662,2.85188,-0.0767485,-0.0164876,0.228596,-0.176504,-9.36994,-2.6858,-0.058977,-0.0137859,-0.007905,3.82217,-2.64906,8.48736,-0.413711,0.526088,0.10928,-1.30849,-9.71327,-1.97375,-0.0340414,0.0166395,0.466434
0.02,1.20062,9.89443,-0.816002,-0.44665,0.221991,-0.571309,4.40558,3.59845,8.10811,0.50053,-0.444624,-0.334153,4.0172,9.73347,-1.16642,-0.0635088,-1.00241,-0.0389612,8.80428,0.113265,2.83717,-0.0832705,-0.0120893,0.231121,-0.274783,-9.34546,-2.6996,-0.0586259,-0.0161602,-0.0090586,3.7634,-2.63335,8.48625,-0.396243,0.478954,0.0952275,-1.25236,-9.68469,-1.94731,-0.0391191,-0.00170915,0.462237
0.021,1.18594,9.8925,-0.85274,-0.447858,0.222529,-0.57801,4.25177,3.72063,8.12795,0.513533,-0.444586,-0.335204,3.96794,9.71703,-1.19297,-0.0645131,-1.00047,-0.0259561,8.81429,0.0788677,2.82247,-0.0897925,-0.00769095,0.233647,-0.373062,-9.32099,-2.71341,-0.0582749,-0.0185345,-0.0102122,3.70462,-2.61764,8.48515,-0.378775,0.431819,0.0811747,-1.19622,-9.65611,-1.92086,-0.0441968,-0.0200578,0.458039
0.022,1.17126,9.89057,-0.889478,-0.449066,0.223066,-0.584712,4.09795,3.84281,8.1478,0.526537,-0.444548,-0.336254,3.91868,9.70059,-1.21952,-0.0655174,-0.998528,-0.012951,8.82431,0.0444707,2.80777,-0.0963145,-0.00329264,0.236172,-0.47134,-9.29651,-2.72722,-0.0579239,-0.0209088,-0.0113658,3.64584,-2.60192,8.48404,-0.361307,0.384685,0.0671218,-1.14009,-9.62753,-1.89442,-0.0492744,-0.0384064,0.453841
0.023,1.14286,9.90898,-0.892523,-0.449979,0.220468,-0.591621,4.04029,3.91728,8.16981,0.538753,-0.449211,-0.345713,3.8661,9.68394,-1.24218,-0.0670589,-0.992902,-0.000886013,8.822,0.00634481,2.79712,-0.100998,-0.00015558,0.238062,-0.56458,-9.26749,-2.69117,-0.0589141,-0.0296163,-0.0124181,3.63253,-2.66364,8.49772,-0.353646,0.349887,0.0590696,-1.11818,-9.62031,-1.88392,-0.0548016,-0.056504,0.44896
0.024,1.11053,9.93321,-0.885942,-0.450809,0.216974,-0.598589,4.01009,3.97812,8.19243,0.550744,-0.455216,-0.357574,3.81256,9.66721,-1.26373,-0.0687538,-0.986223,0.0109104,8.81618,-0.0328465,2.78763,-0.105157,0.00262113,0.23977,-0.65638,-9.23717,-2.64088,-0.0602876,-0.0401332,-0.0134414,3.6322,-2.74747,8.51561,-0.348788,0.318614,0.0527319,-1.10605,-9.6192,-1.87798,-0.0604573,-0.0745298,0.443883
0.025,1.0782,9.95744,-0.87936,-0.451638,0.213479,-0.605557,3.97989,4.03896,8.21506,0.562735,-0.461222,-0.369435,3.75902,9.65049,-1.28529,-0.0704487,-0.979544,0.0227068,8.81036,-0.0720379,2.77814,-0.109315,0.00539783,0.241479,-0.74818,-9.20684,-2.59059,-0.061661,-0.0506501,-0.0144647,3.63186,-2.8313,8.53351,-0.34393,0.28734,0.0463941,-1.09393,-9.61808,-1.87204,-0.0661129,-0.0925557,0.438807
0.026,1.04587,9.98167,-0.872779,-0.452468,0.209985,-0.612526,3.94969,4.09979,8.23769,0.574726,-0.467228,-0.381296,3.70548,9.63377,-1.30684,-0.0721436,-0.972865,0.0345031,8.80453,-0.111229,2.76866,-0.113473,0.00817454,0.243187,-0.83998,-9.17652,-2.5403,-0.0630344,-0.061167,-0.0154881,3.63153,-2.91513,8.5514,-0.339072,0.256067,0.0400564,-1.0818,-9.61697,-1.86609,-0.0717685,-0.110582,0.43373
0.027,1.0181,10.0003,-0.874646,-0.453581,0.205168,-0.619924,3.96383,4.14925,8.2493,0.584863,-0.473248,-0.393397,3.64718,9.61839,-1.32231,-0.0723638,-0.9639,0.0463755,8.80786,-0.136168,2.77044,-0.117579,0.0107329,0.244198,-0.920974,-9.16137,-2.49449,-0.0662972,-0.0729807,-0.0160444,3.64651,-2.99734,8.56147,-0.336862,0.23341,0.0358142,-1.0927,-9.62883,-1.87114,-0.0774513,-0.12746,0.429311
0.028,0.999461,10.0077,-0.89341,-0.455263,0.197706,-0.62818,4.06663,4.17596,8.23886,0.591294,-0.479295,-0.405977,3.57937,9.60567,-1.32563,-0.0696345,-0.950361,0.0584,8.82949,-0.132601,2.79478,-0.121578,0.0128546,0.243817,-0.980354,-9.17658,-2.45765,-0.0733386,-0.0873879,-0.0156665,3.69209,-3.07629,8.5559,-0.33995,0.227984,0.0357633,-1.14968,-9.66663,-1.89818,-0.0831882,-0.142043,0.426209
0.029,0.980822,10.0151,-0.912175,-0.456945,0.190243,-0.636436,4.16942,4.20266,8.22842,0.597724,-0.485343,-0.418557,3.51156,9.59296,-1.32895,-0.0669051,-0.936821,0.0704244,8.85111,-0.129034,2.81911,-0.125577,0.0149763,0.243435,-1.03973,-9.19178,-2.42081,-0.08038,-0.101795,-0.0152887,3.73768,-3.15524,8.55032,-0.343038,0.222559,0.0357124,-1.20665,-9.70443,-1.92521,-0.0889252,-0.156627,0.423106
0.03,0.962183,10.0225,-0.930939,-0.458627,0.182781,-0.644693,4.27222,4.22936,8.21798,0.604155,-0.49139,-0.431137,3.44375,9.58025,-1.33228,-0.0641758,-0.923282,0.0824489,8.87274,-0.125467,2.84344,-0.129576,0.017098,0.243054,-1.09912,-9.20699,-2.38397,-0.0874214,-0.116202,-0.0149109,3.78326,-3.23418,8.54475,-0.346125,0.217134,0.0356615,-1.26362,-9.74223,-1.95224,-0.0946621,-0.171211,0.420004
0.031,0.943544,10.0299,-0.949704,-0.460309,0.175319,-0.652949,4.37502,4.25607,8.20753,0.610585,-0.497438,-0.443717,3.37593,9.56753,-1.3356,-0.0614464,-0.909743,0.0944734,8.89437,-0.121901,2.86778,-0.133575,0.0192197,0.242672,-1.1585,-9.22219,-2.34713,-0.0944628,-0.13061,-0.0145331,3.82884,-3.31313,8.53917,-0.349213,0.211709,0.0356106,-1.32059,-9.78003,-1.97927,-0.100399,-0.185794,0.416901
0.032,0.912685,10.0503,-0.944429,-0.462214,0.167874,-0.663791,4.53594,4.20935,8.21404,0.616419,-0.502484,-0.451846,3.31201,9.55792,-1.35468,-0.0573718,-0.894567,0.1082,8.87824,-0.132546,2.85546,-0.137254,0.0197322,0.242089,-1.18649,-9.25619,-2.37367,-0.0976042,-0.148376,-0.00927921,3.8558,-3.37537,8.52002,-0.348729,0.222478,0.0386504,-1.41253,-9.81573,-1.98038,-0.105089,-0.196088,0.417829
0.033,0.880298,10.0722,-0.936149,-0.464147,0.160433,-0.674956,4.70413,4.15345,8.22267,0.622178,-0.507406,-0.459418,3.24857,9.54869,-1.37574,-0.053129,-0.879186,0.122139,8.8574,-0.144967,2.83857,-0.140893,0.0200437,0.241481,-1.21056,-9.29253,-2.40813,-0.100258,-0.166562,-0.00341582,3.88042,-3.43552,8.49917,-0.347799,0.235271,0.0420765,-1.50884,-9.85116,-1.97826,-0.109647,-0.205847,0.41926
0.034,0.847911,10.0942,-0.92787,-0.46608,0.152991,-0.686121,4.87231,4.09755,8.2313,0.627938,-0.512327,-0.466989,3.18513,9.53946,-1.39679,-0.0488863,-0.863806,0.136078,8.83656,-0.157389,2.82168,-0.144532,0.0203551,0.240873,-1.23464,-9.32888,-2.44258,-0.102912,-0.184749,0.00244758,3.90504,-3.49567,8.47832,-0.346869,0.248064,0.0455027,-1.60515,-9.88659,-1.97613,-0.114206,-0.215605,0.420691
0.035,0.815524,10.1161,-0.91959,-0.468013,0.145549,-0.697287,5.0405,4.04165,8.23992,0.633697,-0.517248,-0.474561,3.12169,9.53023,-1.41785,-0.0446435,-0.848425,0.150017,8.81572,-0.169811,2.80479,-0.148171,0.0206666,0.240265,-1.25871,-9.36522,-2.47704,-0.105566,-0.202935,0.00831097,3.92967,-3.55582,8.45747,-0.345939,0.260857,0.0489288,-1.70147,-9.92202,-1.974,-0.118764,-0.225363,0.422123
0.036,0.799079,10.14,-0.920543,-0.468991,0.13715,-0.705798,5.18184,3.9432,8.26736,0.638967,-0.518763,-0.482302,3.06834,9.50929,-1.43285,-0.0402577,-0.829512,0.162461,8.80174,-0.194204,2.79764,-0.15187,0.0202305,0.238565,-1.25562,-9.38764,-2.49719,-0.10678,-0.221914,0.0147583,3.9489,-3.59644,8.43255,-0.339734,0.273825,0.0502737,-1.78075,-9.9571,-1.96634,-0.121976,-0.236134,0.422278
0.037,0.802562,10.1663,-0.933036,-0.468774,0.127556,-0.710994,5.28963,3.79156,8.3183,0.643627,-0.51602,-0.490254,3.0276,9.47371,-1.44028,-0.0356933,-0.806183,0.173036,8.79633,-0.233562,2.80267,-0.155644,0.0188601,0.235499,-1.21857,-9.39266,-2.49945,-0.106196,-0.241884,0.0219356,3.96139,-3.61263,8.40254,-0.326936,0.287014,0.0490169,-1.83876,-9.99175,-1.95176,-0.123503,-0.248169,0.420838
0.038,0.806044,10.1926,-0.94553,-0.468558,0.117962,-0.716189,5.39742,3.63993,8.36924,0.648286,-0.513277,-0.498206,2.98687,9.43812,-1.44771,-0.0311288,-0.782854,0.183612,8.79093,-0.272921,2.80769,-0.159417,0.0174898,0.232433,-1.18153,-9.39768,-2.50172,-0.105612,-0.261854,0.0291129,3.97388,-3.62882,8.37254,-0.314138,0.300203,0.0477602,-1.89676,-10.0264,-1.93718,-0.125031,-0.260204,0.419398
0.039,0.809527,10.2189,-0.958024,-0.468341,0.108368,-0.721384,5.50521,3.48829,8.42019,0.652945,-0.510534,-0.506158,2.94613,9.40254,-1.45514,-0.0265644,-0.759526,0.194188,8.78553,-0.312279,2.81272,-0.163191,0.0161194,0.229368,-1.14448,-9.40271,-2.50398,-0.105027,-0.281824,0.0362902,3.98637,-3.64501,8.34253,-0.301339,0.313391,0.0465034,-1.95476,-10.061,-1.9226,-0.126558,-0.272239,0.417959
0.04,0.81301,10.2451,-0.970517,-0.468124,0.0987732,-0.726579,5.613,3.33665,8.47113,0.657605,-0.507791,-0.51411,2.90539,9.36695,-1.46257,-0.0219999,-0.736197,0.204763,8.78013,-0.351638,2.81775,-0.166964,0.014749,0.226302,-1.10743,-9.40773,-2.50625,-0.104443,-0.301795,0.0434675,3.99886,-3.6612,8.31253,-0.288541,0.32658,0.0452467,-2.01277,-10.0957,-1.90801,-0.128086,-0.284274,0.416519
0.041,0.819832,10.2659,-0.976757,-0.469966,0.088822,-0.736917,5.6186,3.20591,8.50618,0.659028,-0.498714,-0.517289,2.86181,9.32761,-1.481,-0.0196942,-0.710457,0.215525,8.82909,-0.36709,2.8278,-0.167977,0.0112279,0.221424,-1.04253,-9.41162,-2.47532,-0.10017,-0.324917,0.0511769,3.95702,-3.64138,8.29596,-0.266806,0.330531,0.0378593,-2.00024,-10.1244,-1.86646,-0.128506,-0.295069,0.417427
0.042,0.826655,10.2866,-0.982996,-0.471808,0.0788708,-0.747255,5.62421,3.07516,8.54124,0.660452,-0.489638,-0.520468,2.81823,9.28827,-1.49942,-0.0173886,-0.684716,0.226287,8.87805,-0.382543,2.83785,-0.16899,0.00770689,0.216545,-0.977634,-9.41552,-2.44439,-0.0958966,-0.348039,0.0588864,3.91518,-3.62156,8.27939,-0.24507,0.334482,0.0304719,-1.98771,-10.1531,-1.8249,-0.128926,-0.305863,0.418335
0.043,0.833478,10.3074,-0.989235,-0.47365,0.0689197,-0.757592,5.62982,2.94442,8.57629,0.661876,-0.480561,-0.523648,2.77465,9.24893,-1.51785,-0.0150829,-0.658976,0.237049,8.92702,-0.397996,2.84789,-0.170002,0.00418583,0.211667,-0.912734,-9.41941,-2.41347,-0.0916234,-0.371162,0.0665958,3.87334,-3.60174,8.26282,-0.223335,0.338433,0.0230845,-1.97518,-10.1818,-1.78335,-0.129346,-0.316658,0.419244
0.044,0.840301,10.3281,-0.995475,-0.475492,0.0589685,-0.76793,5.63543,2.81368,8.61134,0.6633,-0.471484,-0.526827,2.73107,9.20958,-1.53627,-0.0127772,-0.633236,0.247811,8.97598,-0.413449,2.85794,-0.171015,0.00066477,0.206789,-0.847835,-9.42331,-2.38254,-0.0873502,-0.394284,0.0743053,3.83151,-3.58192,8.24625,-0.201599,0.342384,0.0156971,-1.96265,-10.2105,-1.74179,-0.129766,-0.327452,0.420152
0.045,0.856315,10.3193,-1.015,-0.476988,0.0474905,-0.777662,5.60506,2.68396,8.60916,0.660358,-0.461753,-0.527402,2.69692,9.17138,-1.54962,-0.00938614,-0.604353,0.25853,9.01443,-0.418263,2.87334,-0.171362,-0.0046529,0.20239,-0.784546,-9.43967,-2.35534,-0.082689,-0.418017,0.0832843,3.76622,-3.57659,8.22955,-0.176054,0.337517,0.00618277,-1.9232,-10.226,-1.70982,-0.130356,-0.336611,0.421126
0.046,0.879683,10.2869,-1.04517,-0.478208,0.0347911,-0.786909,5.54591,2.55507,8.57719,0.653923,-0.451498,-0.525893,2.67032,9.13409,-1.55892,-0.00512674,-0.572956,0.269214,9.04448,-0.414568,2.89304,-0.171176,-0.0114079,0.198373,-0.722546,-9.466,-2.33111,-0.0777175,-0.442239,0.0932789,3.68217,-3.58285,8.21273,-0.147462,0.325597,-0.00503314,-1.86221,-10.2311,-1.68552,-0.131082,-0.344462,0.422151
0.047,0.903051,10.2544,-1.07533,-0.479427,0.0220917,-0.796156,5.48676,2.42618,8.54523,0.647488,-0.441244,-0.524385,2.64372,9.09679,-1.56821,-0.000867348,-0.541558,0.279899,9.07452,-0.410873,2.91273,-0.17099,-0.0181628,0.194356,-0.660545,-9.49233,-2.30689,-0.072746,-0.466461,0.103274,3.59812,-3.58911,8.19592,-0.118869,0.313677,-0.016249,-1.80121,-10.2361,-1.66121,-0.131809,-0.352314,0.423177
0.048,0.926419,10.222,-1.10549,-0.480647,0.00939227,-0.805403,5.42761,2.29728,8.51326,0.641052,-0.430989,-0.522876,2.61712,9.0595,-1.5775,0.00339205,-0.510161,0.290584,9.10457,-0.407177,2.93242,-0.170804,-0.0249178,0.19034,-0.598545,-9.51866,-2.28266,-0.0677745,-0.490683,0.113268,3.51407,-3.59538,8.17911,-0.0902765,0.301756,-0.027465,-1.74022,-10.2411,-1.63691,-0.132536,-0.360165,0.424203
0.049,0.953731,10.1954,-1.13589,-0.481883,-0.00272357,-0.814612,5.35693,2.18275,8.47358,0.634134,-0.42089,-0.520474,2.59125,9.02928,-1.59099,0.00804539,-0.478342,0.301455,9.13623,-0.404683,2.95138,-0.1704,-0.0315098,0.18615,-0.539875,-9.54439,-2.26133,-0.0631596,-0.51445,0.122858,3.43235,-3.60655,8.16066,-0.0617623,0.288299,-0.0390542,-1.6663,-10.2434,-1.61886,-0.133228,-0.367251,0.425099
0.05,1.0126,10.2163,-1.16811,-0.483253,-0.0101709,-0.823512,5.19393,2.18306,8.37215,0.623351,-0.412035,-0.510931,2.57114,9.05566,-1.63799,0.0158503,-0.443148,0.313818,9.18085,-0.411796,2.96441,-0.168251,-0.0367985,0.18058,-0.507848,-9.56534,-2.26317,-0.0613981,-0.534581,0.129209,3.36933,-3.657,8.1292,-0.0338756,0.262546,-0.0536296,-1.48899,-10.2232,-1.65091,-0.13365,-0.368216,0.424961
0.051,1.07146,10.2371,-1.20034,-0.484622,-0.0176183,-0.832413,5.03093,2.18337,8.27072,0.612568,-0.40318,-0.501387,2.55103,9.08204,-1.68499,0.0236552,-0.407954,0.32618,9.22546,-0.41891,2.97745,-0.166102,-0.0420873,0.17501,-0.475821,-9.58629,-2.265,-0.0596366,-0.554713,0.13556,3.3063,-3.70745,8.09773,-0.00598895,0.236794,-0.0682051,-1.31167,-10.203,-1.68296,-0.134073,-0.369182,0.424823
0.052,1.13032,10.258,-1.23257,-0.485991,-0.0250657,-0.841313,4.86794,2.18368,8.16929,0.601786,-0.394325,-0.491844,2.53092,9.10842,-1.73199,0.0314601,-0.37276,0.338543,9.27008,-0.426023,2.99048,-0.163952,-0.047376,0.169439,-0.443794,-9.60724,-2.26684,-0.0578751,-0.574844,0.141911,3.24327,-3.7579,8.06626,0.0218977,0.211041,-0.0827806,-1.13436,-10.1828,-1.715,-0.134495,-0.370148,0.424685
0.053,1.18919,10.2788,-1.2648,-0.487361,-0.0325131,-0.850213,4.70494,2.18399,8.06786,0.591003,-0.38547,-0.4823,2.51081,9.1348,-1.77899,0.039265,-0.337566,0.350906,9.3147,-0.433136,3.00352,-0.161803,-0.0526647,0.163869,-0.411767,-9.62819,-2.26868,-0.0561135,-0.594976,0.148262,3.18024,-3.80834,8.03479,0.0497844,0.185289,-0.0973561,-0.957049,-10.1626,-1.74705,-0.134917,-0.371113,0.424547
