Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.012,4.81988,-4.17406,7.33932,0.00379513,-0.00456001,-0.0167438,0.0139597,-13.3152,0.508918,-2.04476,-0.481064,0.376189,-0.00454772,8.81289,-3.97438,-0.124276,0.0241393,-0.00127916,8.93623,1.64099,3.74488,-0.305149,-0.22774,-0.0854763,-6.65882,-10.5401,-2.40063,-0.733666,-0.280199,-1.43604,0.210187,9.55495,-0.942781,0.210398,-0.458742,-0.343097,11.1262,8.45413,6.8898,0.301998,1.32986,-0.157876
0.013,4.81841,-4.17694,7.34089,0.00561757,-0.00352819,-0.0184397,0.137832,-13.3445,0.667591,-1.98891,-0.536354,0.387366,0.00161315,8.79551,-3.98706,-0.125197,0.0257853,-0.00679133,8.96057,1.63614,3.72705,-0.302225,-0.225385,-0.0912708,-6.91865,-10.5443,-2.71836,-0.745877,-0.210206,-1.41243,0.195958,9.5702,-0.931593,0.205622,-0.468795,-0.34475,11.196,7.03617,7.24219,0.326468,1.33729,-0.159923
0.014,4.83725,-4.18009,7.32792,0.00870723,-0.00302611,-0.0202708,0.248748,-13.3121,0.755676,-1.91866,-0.600005,0.402811,-0.00034247,8.77673,-3.97839,-0.125838,0.0260679,-0.0117144,8.96981,1.62251,3.71778,-0.299807,-0.223978,-0.093794,-7.02108,-10.5975,-2.91829,-0.752476,-0.149508,-1.38497,0.164497,9.58897,-0.919077,0.200942,-0.477982,-0.346693,11.1062,5.62516,7.5355,0.323221,1.34574,-0.15879
0.015,4.86624,-4.18335,7.30769,0.0124305,-0.0027889,-0.0221694,0.353185,-13.2487,0.808467,-1.84122,-0.667836,0.42039,-0.00635634,8.75726,-3.95905,-0.12634,0.0256688,-0.0163429,8.9715,1.60447,3.71279,-0.297641,-0.223045,-0.0946816,-7.04483,-10.6753,-3.05933,-0.75627,-0.0934563,-1.35558,0.124419,9.60952,-0.905895,0.196311,-0.486734,-0.348779,10.9366,4.21764,7.79929,0.306115,1.3547,-0.156068
0.016,4.89523,-4.18662,7.28746,0.0161538,-0.0025517,-0.0240681,0.457622,-13.1853,0.861258,-1.76377,-0.735667,0.437969,-0.0123702,8.73779,-3.93972,-0.126842,0.0252697,-0.0209714,8.97318,1.58644,3.7078,-0.295476,-0.222113,-0.0955692,-7.06857,-10.7531,-3.20037,-0.760063,-0.037405,-1.32619,0.0843419,9.63007,-0.892714,0.191679,-0.495487,-0.350866,10.767,2.81011,8.06307,0.289009,1.36366,-0.153346
0.017,4.92423,-4.18989,7.26723,0.019877,-0.00231449,-0.0259667,0.56206,-13.1219,0.914049,-1.68633,-0.803497,0.455548,-0.0183841,8.71832,-3.92038,-0.127344,0.0248707,-0.0255999,8.97487,1.5684,3.70281,-0.29331,-0.22118,-0.0964568,-7.09231,-10.8309,-3.34141,-0.763856,0.0186463,-1.2968,0.0442644,9.65061,-0.879532,0.187047,-0.50424,-0.352953,10.5974,1.40259,8.32685,0.271903,1.37263,-0.150624
0.018,4.94426,-4.19213,7.2472,0.0225015,-0.00181051,-0.0271895,0.664375,-13.047,0.936694,-1.60766,-0.870645,0.473913,-0.0254465,8.70795,-3.9045,-0.128259,0.0251297,-0.0307928,8.98194,1.5433,3.70409,-0.290995,-0.22156,-0.0971585,-7.06452,-10.9161,-3.44198,-0.764139,0.0654557,-1.26929,0.014309,9.67162,-0.865708,0.182898,-0.513312,-0.35487,10.3946,0.187649,8.54803,0.251515,1.38052,-0.151708
0.019,4.93295,-4.19078,7.22785,0.0212801,-0.000372832,-0.0260469,0.759264,-12.9318,0.853831,-1.52469,-0.935403,0.495026,-0.0361788,8.72948,-3.90071,-0.130616,0.0276923,-0.0379611,9.00785,1.49349,3.72731,-0.288158,-0.22653,-0.0972094,-6.85636,-11.0271,-3.40094,-0.752135,0.0799189,-1.24838,0.0197815,9.69423,-0.849632,0.180435,-0.523497,-0.356194,10.0757,-0.35323,8.62011,0.219642,1.38469,-0.166114
0.02,4.92163,-4.18943,7.2085,0.0200588,0.00106485,-0.0249044,0.854152,-12.8166,0.770967,-1.44173,-1.00016,0.516139,-0.046911,8.75101,-3.89692,-0.132974,0.0302548,-0.0451295,9.03375,1.44367,3.75053,-0.28532,-0.231501,-0.0972604,-6.6482,-11.1382,-3.3599,-0.740131,0.094382,-1.22746,0.025254,9.71684,-0.833557,0.177972,-0.533682,-0.357518,9.75678,-0.894109,8.69219,0.18777,1.38886,-0.18052
0.021,4.91032,-4.18808,7.18915,0.0188374,0.00250253,-0.0237618,0.94904,-12.7014,0.688103,-1.35876,-1.06492,0.537252,-0.0576433,8.77254,-3.89313,-0.135331,0.0328173,-0.0522978,9.05966,1.39385,3.77375,-0.282483,-0.236472,-0.0973113,-6.44003,-11.2492,-3.31885,-0.728127,0.108845,-1.20654,0.0307265,9.73944,-0.817481,0.175509,-0.543867,-0.358842,9.43788,-1.43499,8.76427,0.155897,1.39303,-0.194926
0.022,4.899,-4.18673,7.16981,0.0176161,0.00394022,-0.0226192,1.04393,-12.5861,0.605239,-1.27579,-1.12967,0.558365,-0.0683756,8.79406,-3.88934,-0.137689,0.0353799,-0.0594661,9.08557,1.34403,3.79697,-0.279645,-0.241443,-0.0973623,-6.23187,-11.3603,-3.27781,-0.716123,0.123308,-1.18563,0.0361989,9.76205,-0.801405,0.173046,-0.554053,-0.360166,9.11898,-1.97587,8.83635,0.124024,1.3972,-0.209332
0.023,4.91034,-4.19711,7.17584,0.0205028,0.00460793,-0.0254149,1.1299,-12.4765,0.435444,-1.20086,-1.17671,0.574686,-0.0428508,8.81742,-3.85457,-0.141379,0.0380166,-0.0641241,9.08054,1.32193,3.82113,-0.27745,-0.247374,-0.0969317,-6.00848,-11.4471,-3.14899,-0.694669,0.115548,-1.17041,0.0421912,9.76292,-0.822195,0.173159,-0.560209,-0.360225,8.73542,-1.82724,8.8793,0.101038,1.39122,-0.22535
0.024,4.92814,-4.21083,7.18912,0.0245632,0.00505565,-0.0293358,1.21333,-12.3685,0.240811,-1.12822,-1.21867,0.589638,-0.00696697,8.8413,-3.81093,-0.145449,0.0406746,-0.068065,9.06667,1.30774,3.84556,-0.275438,-0.25358,-0.0963635,-5.78074,-11.527,-2.9951,-0.670516,0.101438,-1.15683,0.0483319,9.75758,-0.853518,0.174008,-0.565213,-0.359921,8.33338,-1.48161,8.91392,0.0805911,1.38236,-0.24183
0.025,4.94595,-4.22455,7.20241,0.0286237,0.00550337,-0.0332567,1.29675,-12.2604,0.0461784,-1.05559,-1.26064,0.60459,0.0289169,8.86517,-3.7673,-0.14952,0.0433326,-0.0720058,9.0528,1.29355,3.86999,-0.273426,-0.259786,-0.0957953,-5.553,-11.6069,-2.8412,-0.646363,0.0873289,-1.14324,0.0544726,9.75224,-0.884841,0.174857,-0.570218,-0.359618,7.93134,-1.13598,8.94855,0.0601442,1.37349,-0.25831
0.026,4.96376,-4.23827,7.21569,0.0326841,0.00595109,-0.0371776,1.38018,-12.1524,-0.148454,-0.982952,-1.30261,0.619542,0.0648008,8.88905,-3.72367,-0.15359,0.0459906,-0.0759466,9.03893,1.27937,3.89442,-0.271414,-0.265992,-0.0952271,-5.32525,-11.6869,-2.68731,-0.622209,0.0732192,-1.12966,0.0606134,9.7469,-0.916163,0.175706,-0.575223,-0.359315,7.5293,-0.790356,8.98317,0.0396973,1.36462,-0.27479
0.027,4.97193,-4.25034,7.22661,0.0353314,0.00682191,-0.039651,1.4484,-12.0441,-0.363167,-0.916986,-1.33458,0.63041,0.0856781,8.90222,-3.70259,-0.156641,0.0495225,-0.0810541,9.03685,1.26016,3.90637,-0.2688,-0.272628,-0.0944019,-5.12177,-11.754,-2.54086,-0.594664,0.0613699,-1.11989,0.064882,9.74569,-0.940529,0.175873,-0.580522,-0.35917,7.15048,-0.357546,8.99503,0.0235506,1.35337,-0.288283
0.028,4.96085,-4.2591,7.23282,0.0351522,0.00853891,-0.0392296,1.48622,-11.9352,-0.61804,-0.864363,-1.34654,0.633111,0.0765422,8.89398,-3.72662,-0.15765,0.0548019,-0.0884951,9.05834,1.23093,3.89337,-0.264982,-0.280121,-0.0930626,-4.9668,-11.7954,-2.40929,-0.560337,0.054041,-1.11775,0.0654063,9.75272,-0.950982,0.174677,-0.586413,-0.359342,6.81807,0.249627,8.96135,0.0160042,1.33738,-0.295804
0.029,4.94977,-4.26786,7.23902,0.034973,0.0102559,-0.0388081,1.52403,-11.8263,-0.872913,-0.811739,-1.3585,0.635812,0.0674064,8.88574,-3.75066,-0.15866,0.0600814,-0.095936,9.07983,1.20169,3.88037,-0.261164,-0.287614,-0.0917233,-4.81184,-11.8369,-2.27772,-0.526009,0.0467122,-1.11561,0.0659307,9.75975,-0.961434,0.17348,-0.592303,-0.359514,6.48566,0.856801,8.92768,0.00845794,1.32138,-0.303326
0.03,4.93868,-4.27663,7.24522,0.0347938,0.0119729,-0.0383866,1.56185,-11.7175,-1.12779,-0.759115,-1.37047,0.638513,0.0582705,8.87749,-3.77469,-0.15967,0.0653609,-0.103377,9.10132,1.17245,3.86737,-0.257346,-0.295107,-0.0903841,-4.65687,-11.8784,-2.14615,-0.491681,0.0393834,-1.11347,0.066455,9.76678,-0.971887,0.172284,-0.598193,-0.359686,6.15325,1.46397,8.894,0.000911622,1.30539,-0.310847
0.031,4.9276,-4.28539,7.25143,0.0346146,0.0136899,-0.0379651,1.59966,-11.6086,-1.38266,-0.706491,-1.38243,0.641214,0.0491347,8.86925,-3.79872,-0.16068,0.0706403,-0.110818,9.12281,1.14321,3.85437,-0.253528,-0.3026,-0.0890448,-4.50191,-11.9199,-2.01458,-0.457353,0.0320545,-1.11134,0.0669794,9.77381,-0.982339,0.171088,-0.604084,-0.359858,5.82085,2.07115,8.86032,-0.00663469,1.28939,-0.318368
0.032,4.9144,-4.27694,7.25343,0.0384737,0.0137073,-0.0387377,1.63367,-11.4918,-1.63294,-0.675941,-1.37128,0.636315,0.0376165,8.88934,-3.82152,-0.162928,0.0763789,-0.117227,9.09405,1.13202,3.84753,-0.252937,-0.309115,-0.0866025,-4.31497,-11.9197,-2.013,-0.43298,0.0480007,-1.11453,0.0546534,9.81949,-1.05662,0.174975,-0.60284,-0.358716,5.56944,2.51889,8.82718,-0.017712,1.27269,-0.324911
0.033,4.90094,-4.26634,7.25491,0.0428377,0.0135123,-0.0396596,1.6672,-11.3739,-1.88265,-0.648149,-1.35724,0.630466,0.0258005,8.91297,-3.84416,-0.165331,0.0821749,-0.123507,9.05901,1.12309,3.84145,-0.25275,-0.315509,-0.0840224,-4.12403,-11.9142,-2.02767,-0.409851,0.0668563,-1.11839,0.040721,9.87,-1.13888,0.179499,-0.600704,-0.357408,5.32816,2.9467,8.79411,-0.0292307,1.2559,-0.331332
0.034,4.88748,-4.25574,7.25639,0.0472017,0.0133172,-0.0405815,1.70072,-11.2561,-2.13236,-0.620358,-1.3432,0.624617,0.0139846,8.9366,-3.86681,-0.167733,0.0879708,-0.129787,9.02397,1.11415,3.83538,-0.252562,-0.321902,-0.0814423,-3.93309,-11.9088,-2.04234,-0.386723,0.0857119,-1.12225,0.0267887,9.9205,-1.22114,0.184022,-0.598568,-0.356101,5.08688,3.37451,8.76104,-0.0407494,1.23912,-0.337753
0.035,4.87402,-4.24514,7.25787,0.0515656,0.0131222,-0.0415033,1.73425,-11.1383,-2.38206,-0.592566,-1.32917,0.618768,0.0021686,8.96023,-3.88945,-0.170136,0.0937667,-0.136067,8.98893,1.10522,3.82931,-0.252375,-0.328296,-0.0788621,-3.74216,-11.9034,-2.057,-0.363594,0.104567,-1.12611,0.0128564,9.97101,-1.30339,0.188545,-0.596432,-0.354794,4.84561,3.80232,8.72797,-0.0522681,1.22233,-0.344173
0.036,4.86418,-4.24208,7.25702,0.0554834,0.0123185,-0.0424579,1.76959,-11.0239,-2.60315,-0.576172,-1.30659,0.60897,0.0089345,8.96929,-3.88442,-0.171691,0.0994737,-0.140979,8.97315,1.10569,3.8267,-0.25239,-0.334454,-0.0759562,-3.54613,-11.8778,-2.11923,-0.34592,0.132924,-1.13143,0.00236791,10.0098,-1.35567,0.192025,-0.593655,-0.350039,4.64515,4.162,8.72087,-0.0698322,1.20428,-0.347152
0.037,4.85888,-4.24843,7.25325,0.0588433,0.0107541,-0.0434533,1.80718,-10.9139,-2.78847,-0.574025,-1.27336,0.594235,0.0389277,8.96015,-3.84481,-0.172185,0.105069,-0.144183,8.98145,1.11792,3.82841,-0.25266,-0.340319,-0.0726429,-3.34373,-11.8271,-2.24092,-0.335065,0.173156,-1.13859,-0.00381568,10.0341,-1.37046,0.1942,-0.590078,-0.340975,4.49574,4.43652,8.74624,-0.0949531,1.18467,-0.345829
0.038,4.85357,-4.25478,7.24949,0.0622033,0.00918975,-0.0444487,1.84478,-10.8039,-2.97379,-0.571878,-1.24012,0.579501,0.0689209,8.95101,-3.8052,-0.172679,0.110665,-0.147387,8.98974,1.13014,3.83012,-0.25293,-0.346184,-0.0693297,-3.14133,-11.7764,-2.3626,-0.32421,0.213389,-1.14576,-0.00999926,10.0583,-1.38526,0.196375,-0.586501,-0.331911,4.34632,4.71105,8.77161,-0.120074,1.16506,-0.344506
0.039,4.84827,-4.26113,7.24572,0.0655632,0.00762537,-0.045444,1.88237,-10.6939,-3.15911,-0.569731,-1.20688,0.564766,0.0989142,8.94186,-3.76559,-0.173173,0.116261,-0.15059,8.99804,1.14237,3.83183,-0.2532,-0.352049,-0.0660164,-2.93893,-11.7256,-2.48428,-0.313356,0.253621,-1.15292,-0.0161829,10.0826,-1.40005,0.198549,-0.582924,-0.322847,4.1969,4.98557,8.79699,-0.145195,1.14545,-0.343183
0.04,4.84297,-4.26747,7.24196,0.0689232,0.00606099,-0.0464394,1.91997,-10.5839,-3.34442,-0.567584,-1.17365,0.550032,0.128907,8.93272,-3.72597,-0.173667,0.121856,-0.153794,9.00634,1.1546,3.83354,-0.25347,-0.357914,-0.0627031,-2.73653,-11.6749,-2.60596,-0.302501,0.293854,-1.16008,-0.0223664,10.1068,-1.41485,0.200724,-0.579346,-0.313783,4.04749,5.26009,8.82236,-0.170316,1.12584,-0.341859
0.041,4.84058,-4.26243,7.24055,0.070761,0.00742569,-0.0467527,1.9976,-10.4626,-3.43615,-0.588459,-1.13163,0.530974,0.121918,8.88608,-3.73733,-0.175018,0.130764,-0.162398,9.01275,1.12699,3.81907,-0.252104,-0.361632,-0.0614285,-2.421,-11.5768,-2.68982,-0.304619,0.326306,-1.16262,-0.0298456,10.1153,-1.49887,0.20402,-0.572771,-0.308399,3.96278,5.46211,8.93545,-0.197879,1.09633,-0.329323
0.042,4.83818,-4.25738,7.23914,0.0725988,0.0087904,-0.0470659,2.07523,-10.3414,-3.52787,-0.609334,-1.08962,0.511916,0.114929,8.83945,-3.74869,-0.176369,0.139671,-0.171003,9.01916,1.09938,3.8046,-0.250738,-0.365351,-0.0601539,-2.10547,-11.4787,-2.77367,-0.306736,0.358759,-1.16516,-0.0373248,10.1239,-1.5829,0.207315,-0.566196,-0.303014,3.87806,5.66414,9.04855,-0.225443,1.06681,-0.316787
0.043,4.83579,-4.25233,7.23773,0.0744367,0.0101551,-0.0473792,2.15286,-10.2201,-3.6196,-0.630209,-1.0476,0.492858,0.10794,8.79281,-3.76004,-0.177719,0.148579,-0.179607,9.02557,1.07177,3.79012,-0.249372,-0.369069,-0.0588792,-1.78993,-11.3807,-2.85753,-0.308854,0.391211,-1.1677,-0.044804,10.1324,-1.66693,0.21061,-0.559621,-0.29763,3.79335,5.86617,9.16165,-0.253006,1.0373,-0.304251
0.044,4.8334,-4.24729,7.23632,0.0762745,0.0115198,-0.0476924,2.2305,-10.0988,-3.71133,-0.651085,-1.00559,0.4738,0.100951,8.74617,-3.7714,-0.17907,0.157486,-0.188212,9.03198,1.04416,3.77565,-0.248006,-0.372787,-0.0576046,-1.4744,-11.2826,-2.94139,-0.310972,0.423664,-1.17024,-0.0522832,10.141,-1.75096,0.213906,-0.553046,-0.292245,3.70864,6.0682,9.27475,-0.28057,1.00778,-0.291715
0.045,4.82781,-4.2591,7.24117,0.0780335,0.0113476,-0.0489496,2.33092,-9.96537,-3.75092,-0.681697,-0.96354,0.45637,0.110653,8.7613,-3.76676,-0.177761,0.165506,-0.194199,9.03194,1.01602,3.77282,-0.245893,-0.376538,-0.0558535,-1.18545,-11.1546,-2.98221,-0.320444,0.443628,-1.17444,-0.0575542,10.1764,-1.82246,0.217381,-0.540889,-0.286518,3.72588,6.12509,9.32015,-0.30122,0.979405,-0.279187
0.046,4.81966,-4.2844,7.25103,0.0797294,0.00994584,-0.050962,2.44958,-9.82219,-3.7488,-0.7201,-0.92146,0.440242,0.133706,8.82585,-3.74932,-0.174325,0.172816,-0.198092,9.02675,0.987446,3.77931,-0.243183,-0.380314,-0.0537211,-0.917758,-11.0026,-2.98861,-0.335799,0.453602,-1.17998,-0.0610587,10.2335,-1.88395,0.221,-0.524267,-0.280517,3.82469,6.06588,9.3114,-0.316341,0.951939,-0.266666
0.047,4.81152,-4.3097,7.26088,0.0814253,0.00854408,-0.0529743,2.56823,-9.679,-3.74668,-0.758502,-0.879379,0.424115,0.15676,8.89039,-3.73188,-0.170889,0.180125,-0.201985,9.02156,0.958876,3.78579,-0.240473,-0.384091,-0.0515888,-0.65007,-10.8507,-2.99501,-0.351155,0.463577,-1.18552,-0.0645631,10.2905,-1.94544,0.224619,-0.507644,-0.274517,3.92349,6.00666,9.30264,-0.331462,0.924472,-0.254145
0.048,4.80337,-4.335,7.27073,0.0831212,0.00714233,-0.0549867,2.68689,-9.53582,-3.74457,-0.796905,-0.837299,0.407987,0.179813,8.95494,-3.71444,-0.167453,0.187435,-0.205878,9.01637,0.930306,3.79228,-0.237763,-0.387867,-0.0494564,-0.382383,-10.6987,-3.00141,-0.36651,0.473551,-1.19106,-0.0680676,10.3475,-2.00693,0.228238,-0.491022,-0.268516,4.02229,5.94745,9.29389,-0.346582,0.897006,-0.241625
0.049,4.79773,-4.3528,7.27869,0.0848171,0.00590693,-0.0567938,2.80611,-9.39986,-3.74098,-0.836048,-0.795813,0.392504,0.199616,9.01285,-3.70088,-0.164732,0.194967,-0.209869,9.01245,0.908115,3.80041,-0.235688,-0.391363,-0.0471758,-0.130047,-10.5521,-3.01365,-0.383037,0.481476,-1.19659,-0.0708519,10.3962,-2.06789,0.231164,-0.474773,-0.262201,4.12421,5.87214,9.28055,-0.36097,0.870728,-0.229266
0.05,4.81217,-4.31065,7.27146,0.086513,0.00600228,-0.0569591,2.92982,-9.32174,-3.72566,-0.881115,-0.759088,0.382177,0.193412,9.01762,-3.71836,-0.167724,0.204277,-0.21464,9.01874,0.93695,3.8217,-0.23869,-0.392613,-0.0437089,-0.000531934,-10.4482,-3.07255,-0.408937,0.473013,-1.20211,-0.0678753,10.378,-2.12465,0.228548,-0.461515,-0.253371,4.25104,5.66805,9.2305,-0.369491,0.853953,-0.218207
0.051,4.82661,-4.2685,7.26423,0.0882089,0.00609764,-0.0571243,3.05353,-9.24363,-3.71034,-0.926183,-0.722363,0.37185,0.187208,9.0224,-3.73585,-0.170717,0.213587,-0.219412,9.02503,0.965785,3.84299,-0.241692,-0.393863,-0.040242,0.128984,-10.3442,-3.13145,-0.434836,0.464551,-1.20762,-0.0648987,10.3599,-2.18141,0.225932,-0.448257,-0.24454,4.37787,5.46395,9.18044,-0.378012,0.837179,-0.207147
0.052,4.84105,-4.22635,7.257,0.0899048,0.006193,-0.0572896,3.17724,-9.16551,-3.69501,-0.97125,-0.685638,0.361522,0.181004,9.02718,-3.75334,-0.173709,0.222897,-0.224183,9.03132,0.99462,3.86427,-0.244694,-0.395112,-0.0367751,0.258499,-10.2403,-3.19035,-0.460735,0.456088,-1.21314,-0.0619221,10.3417,-2.23816,0.223316,-0.434999,-0.23571,4.50469,5.25986,9.13039,-0.386533,0.820405,-0.196088
0.053,4.85549,-4.1842,7.24978,0.0916007,0.00628836,-0.0574549,3.30095,-9.08739,-3.67969,-1.01632,-0.648912,0.351195,0.1748,9.03196,-3.77082,-0.176702,0.232207,-0.228955,9.0376,1.02346,3.88556,-0.247696,-0.396362,-0.0333082,0.388015,-10.1364,-3.24926,-0.486635,0.447625,-1.21865,-0.0589455,10.3236,-2.29492,0.2207,-0.421741,-0.226879,4.63152,5.05577,9.08034,-0.395054,0.803631,-0.185029
