Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0293195,0.0245642,0.0588544,-0.0153519,0.079816,0.0624588,0.0570456,0.084664,0.058027,0.0384817,0.0587604,0.0899448,0.0572516,0.00841766,0.0767786,0.0593762
0.021,0.0497662,0.0651526,0.0561078,0.034697,0.0465518,0.0475052,0.0326315,0.0987021,0.0522287,0.0384817,0.132918,0.113748,0.0676276,0.0187936,0.041073,0.0496106
0.022,0.0747906,0.0480627,0.0326093,0.0136398,0.0453311,0.0459793,0.0378195,0.0651328,0.0598581,0.0628958,0.0996539,0.0917758,0.0850226,0.0126901,0.0581628,0.0471692
0.023,0.0512921,0.0361609,0.0597699,0.0356125,0.0575381,0.0533035,0.0485007,0.0877158,0.051008,0.0711356,0.0810382,0.100931,0.0865485,0.0468698,0.0798303,0.0514417
0.024,0.0696027,0.0498938,0.0289471,0.0615524,0.0459415,0.0710037,0.0268332,0.0657431,0.0635202,0.105315,0.142379,0.111002,0.0795294,0.0306955,0.0419885,0.0667004
0.025,0.0692975,0.0480627,0.061601,0.0511765,0.0441104,0.0658157,0.0378195,0.0733725,0.0558908,0.0680838,0.107588,0.0960483,0.0871588,0.0300851,0.0715906,0.0483899
0.026,0.0616681,0.032804,0.0545819,0.0182175,0.0593692,0.0377396,0.0436179,0.0391928,0.0391061,0.0149832,0.0560138,0.14213,0.115235,0.0154367,0.0859338,0.0145154
0.027,0.0308453,0.0715613,0.0490887,0.0392746,0.029462,0.0545242,0.0365988,0.0660483,0.0668771,0.0555716,0.0639484,0.02952,0.116456,0.0258127,0.0438196,0.0483899
0.028,0.0586163,0.0498938,0.0576337,0.0554489,0.0349551,0.0774124,0.0430075,0.0526205,0.0394113,0.0345145,0.0901935,0.0270786,0.114319,0.0487009,0.0221521,0.0505261
0.029,0.0647198,0.0489783,0.0704511,0.0282883,0.0273257,0.0529984,0.0521628,0.018746,0.0400217,0.0433646,0.0816486,-0.0827847,0.121644,0.062739,0.0453455,0.0538831
0.03,0.0299298,0.0300574,0.0484784,0.0575851,0.0428897,0.0407913,0.0341574,0.0245444,0.0604684,0.0464163,0.142073,-0.0309048,0.127442,0.0630441,0.0746423,0.0578503
0.031,0.0741803,0.0633215,0.0362714,0.0441574,0.0236636,0.0682571,0.0225607,0.0419394,0.0430734,0.0836478,0.0990436,0.0109042,0.113709,0.0572458,0.0761682,0.0282483
0.032,0.0537335,0.072782,0.0332196,0.0356125,0.0279361,0.0600174,0.0243918,0.0129477,0.0357492,0.0833426,0.0215289,0.02952,0.118897,0.0770822,0.0465662,0.0407605
0.033,0.0619733,0.0596594,0.0414594,0.0234055,0.0309879,0.0429276,0.0372092,0.00470795,0.0198801,0.0769339,0.0175616,0.0212802,0.114014,0.0786081,0.0676233,0.0645642
0.034,0.0488507,0.0602698,0.0341351,0.0481247,0.00565826,0.0533035,0.0448386,0.00257172,0.0351389,0.0815115,0.0389239,0.0398959,0.125611,0.0667062,0.0590784,0.045033
0.035,0.0335919,0.0401282,0.0451215,0.0588058,0.0438052,0.0633743,0.0610129,0.0227133,0.0680978,0.0662527,0.0102374,0.0453891,0.118287,0.0636545,0.0346643,0.0508313
0.036,0.0586163,0.0144934,0.0628217,0.0499557,0.046857,0.0633743,0.036904,-0.0181802,0.0577219,0.0216971,0.0645587,0.0496616,0.10608,0.0721994,0.0541956,0.0700574
0.037,0.0763165,0.0248694,0.0411542,0.0435471,0.00108063,0.0417068,0.0323264,-0.00841461,0.0738962,0.0299368,0.0898883,0.0453891,0.156739,0.0606027,0.0743372,0.0499158
0.038,0.0366437,0.00991577,0.0411542,0.0453781,0.0480777,0.0636795,0.0350729,-0.0035318,0.0711496,0.0747977,0.0520465,0.0774326,0.143616,0.0743356,0.061825,0.0526624
0.039,0.0601422,0.0367712,0.06862,0.0478195,0.0267154,0.0352982,0.0573508,-0.0132974,0.0723703,0.0351248,0.0154254,0.0792636,0.116761,0.0828806,0.0441248,0.0102429
0.04,0.0625836,0.0773596,0.0503094,0.0441574,0.0380069,0.0475052,0.0469748,-0.0319131,0.0674875,0.0317679,0.0261066,0.0606479,0.131104,0.0734201,0.030697,0.0425916
