Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.01,-2.7155,-10.0387,-0.404358,-0.0321089,0.490705,-0.127801,8.64672,0.213718,4.186,0.344172,0.437877,0.275917,-0.312755,9.42109,-1.48063,0.466217,-0.628222,-0.348807,2.00218,-9.4552,-1.3377,0.0353746,0.368947,0.247075,5.38577,-2.84399,7.5992,-0.115658,0.0496182,0.14286,-0.860452,9.53964,-1.54141,0.0150257,0.412866,0.0801957,4.58602,2.73682,8.19399,-0.195306,-0.0699675,0.0195445
0.011,-2.74511,-10.0346,-0.357882,-0.0494638,0.492782,-0.141525,8.69352,0.253538,4.18835,0.341477,0.441659,0.26997,-0.281033,9.48739,-1.54833,0.454956,-0.605685,-0.354628,1.96636,-9.50596,-1.24254,0.0376492,0.36033,0.247396,5.39457,-2.82579,7.62734,-0.120166,0.0522515,0.137496,-0.862587,9.50305,-1.58709,0.00493338,0.438098,0.0770328,4.59176,2.65744,8.1505,-0.193061,-0.0685531,0.0182405
0.012,-2.77472,-10.0306,-0.311405,-0.0668188,0.494859,-0.155248,8.74031,0.293357,4.19069,0.338783,0.44544,0.264024,-0.249312,9.55369,-1.61603,0.443695,-0.583148,-0.360448,1.93054,-9.55672,-1.14738,0.0399239,0.351714,0.247717,5.40337,-2.80758,7.65547,-0.124674,0.0548848,0.132132,-0.864723,9.46645,-1.63276,-0.00515892,0.463331,0.0738699,4.5975,2.57805,8.107,-0.190817,-0.0671387,0.0169365
0.013,-2.80433,-10.0265,-0.264929,-0.0841737,0.496937,-0.168971,8.78711,0.333177,4.19304,0.336088,0.449221,0.258077,-0.217591,9.62,-1.68373,0.432434,-0.56061,-0.366268,1.89471,-9.60749,-1.05222,0.0421985,0.343098,0.248038,5.41217,-2.78938,7.68361,-0.129183,0.057518,0.126768,-0.866858,9.42986,-1.67843,-0.0152512,0.488563,0.070707,4.60324,2.49866,8.06351,-0.188572,-0.0657244,0.0156326
0.014,-2.83018,-10.0163,-0.2179,-0.101112,0.49371,-0.178549,8.81923,0.366966,4.22447,0.335525,0.450636,0.252248,-0.180166,9.67469,-1.75796,0.413992,-0.533994,-0.372787,1.84927,-9.6334,-1.05143,0.043063,0.336962,0.248145,5.3923,-2.77096,7.69114,-0.133595,0.0592179,0.126832,-0.866346,9.42714,-1.76353,-0.0270583,0.525484,0.0700848,4.62689,2.47401,8.08722,-0.186221,-0.0658279,0.0120636
0.015,-2.85414,-10.003,-0.170595,-0.117842,0.487832,-0.186054,8.84402,0.39774,4.27044,0.336028,0.450868,0.246477,-0.139889,9.72357,-1.83545,0.391959,-0.505337,-0.379654,1.79901,-9.64688,-1.09782,0.0432223,0.332066,0.248145,5.35811,-2.75245,7.68836,-0.137959,0.0604511,0.129611,-0.86451,9.44137,-1.86835,-0.0397228,0.568249,0.070733,4.65949,2.47672,8.14455,-0.183816,-0.0666905,0.00736224
0.016,-2.87811,-9.98963,-0.123291,-0.134571,0.481953,-0.19356,8.8688,0.428514,4.31641,0.336531,0.4511,0.240707,-0.0996114,9.77246,-1.91294,0.369927,-0.476681,-0.386522,1.74876,-9.66037,-1.14422,0.0433817,0.32717,0.248145,5.32391,-2.73393,7.68559,-0.142323,0.0616844,0.132389,-0.862674,9.45559,-1.97316,-0.0523873,0.611014,0.0713812,4.69209,2.47943,8.20188,-0.181411,-0.067553,0.00266083
0.017,-2.90208,-9.9763,-0.0759856,-0.151301,0.476074,-0.201065,8.89359,0.459288,4.36239,0.337034,0.451331,0.234936,-0.0593343,9.82135,-1.99043,0.347895,-0.448024,-0.393389,1.6985,-9.67386,-1.19061,0.0435411,0.322275,0.248145,5.28972,-2.71542,7.68282,-0.146687,0.0629176,0.135168,-0.860838,9.46981,-2.07798,-0.0650518,0.653779,0.0720294,4.7247,2.48214,8.2592,-0.179007,-0.0684156,-0.00204058
0.018,-2.92557,-9.96716,-0.032081,-0.16734,0.468299,-0.208552,8.9127,0.487732,4.40686,0.338557,0.450853,0.229245,-0.0234948,9.87243,-2.06849,0.325175,-0.418634,-0.400063,1.65995,-9.69548,-1.24045,0.0432058,0.318565,0.247278,5.2616,-2.7097,7.68544,-0.149506,0.0630774,0.137435,-0.862267,9.49217,-2.17446,-0.0766291,0.696037,0.0736742,4.75124,2.49415,8.30916,-0.175658,-0.0700327,-0.0063581
0.019,-2.94741,-9.97267,-7.70389e-005,-0.180961,0.453887,-0.215976,8.91195,0.508016,4.44609,0.343649,0.447887,0.223832,-0.00318702,9.93121,-2.14854,0.300051,-0.386675,-0.406061,1.66236,-9.74562,-1.30232,0.0411396,0.319007,0.243375,5.25474,-2.74879,7.70694,-0.146919,0.0594804,0.137911,-0.875124,9.543,-2.24179,-0.0844011,0.73652,0.0788069,4.75655,2.5387,8.33333,-0.169005,-0.0742909,-0.00933199
0.02,-2.96925,-9.97818,0.0319269,-0.194583,0.439475,-0.223399,8.9112,0.528301,4.48531,0.348742,0.444921,0.218419,0.0171208,9.99,-2.2286,0.274926,-0.354717,-0.412058,1.66478,-9.79575,-1.3642,0.0390734,0.319449,0.239472,5.24787,-2.78788,7.72844,-0.144332,0.0558834,0.138387,-0.887982,9.59383,-2.30911,-0.092173,0.777002,0.0839397,4.76186,2.58326,8.3575,-0.162351,-0.0785491,-0.0123059
0.021,-2.99109,-9.98369,0.0639308,-0.208204,0.425063,-0.230823,8.91046,0.548585,4.52454,0.353834,0.441955,0.213006,0.0374286,10.0488,-2.30866,0.249801,-0.322758,-0.418056,1.6672,-9.84588,-1.42607,0.0370072,0.319891,0.235569,5.24101,-2.82697,7.74993,-0.141745,0.0522864,0.138863,-0.900839,9.64466,-2.37643,-0.099945,0.817485,0.0890724,4.76717,2.62782,8.38167,-0.155698,-0.0828073,-0.0152798
0.022,-3.01293,-9.9892,0.0959347,-0.221825,0.41065,-0.238246,8.90971,0.568869,4.56376,0.358927,0.438989,0.207593,0.0577364,10.1076,-2.38872,0.224677,-0.290799,-0.424053,1.66961,-9.89601,-1.48794,0.0349409,0.320333,0.231666,5.23415,-2.86605,7.77143,-0.139158,0.0486894,0.139339,-0.913696,9.69549,-2.44376,-0.107717,0.857968,0.0942051,4.77248,2.67237,8.40584,-0.149045,-0.0870655,-0.0182537
0.023,-3,-10.0079,0.104354,-0.232105,0.389429,-0.240751,8.92676,0.605623,4.56804,0.363073,0.434254,0.203507,0.068,10.1472,-2.46424,0.198394,-0.254137,-0.427038,1.69309,-9.89745,-1.48337,0.0344115,0.311593,0.227049,5.20384,-2.91902,7.77159,-0.142075,0.0469545,0.13759,-0.932437,9.72258,-2.34906,-0.110118,0.873157,0.103071,4.79618,2.68131,8.38661,-0.144687,-0.0936284,-0.0248788
0.024,-2.97712,-10.0304,0.106034,-0.241431,0.366263,-0.24185,8.94889,0.647083,4.56234,0.366949,0.429014,0.1998,0.0753939,10.1814,-2.53847,0.171781,-0.216132,-0.429162,1.72259,-9.88498,-1.45981,0.0343211,0.300229,0.222228,5.16683,-2.97595,7.76566,-0.146564,0.0457516,0.135206,-0.952858,9.74289,-2.20807,-0.110985,0.881118,0.113003,4.82514,2.68008,8.35499,-0.140985,-0.10085,-0.0325471
0.025,-2.95424,-10.0529,0.107715,-0.250757,0.343096,-0.242948,8.97102,0.688543,4.55663,0.370825,0.423775,0.196093,0.0827878,10.2156,-2.61269,0.145168,-0.178126,-0.431286,1.75209,-9.87251,-1.43624,0.0342307,0.288865,0.217406,5.12982,-3.03288,7.75972,-0.151054,0.0445488,0.132821,-0.97328,9.76319,-2.06709,-0.111852,0.88908,0.122935,4.8541,2.67885,8.32336,-0.137284,-0.108071,-0.0402154
0.026,-2.93137,-10.0753,0.109395,-0.260083,0.31993,-0.244047,8.99315,0.730002,4.55093,0.374701,0.418535,0.192385,0.0901816,10.2497,-2.68692,0.118555,-0.14012,-0.43341,1.78159,-9.86004,-1.41268,0.0341403,0.277502,0.212585,5.09281,-3.08981,7.75378,-0.155543,0.043346,0.130436,-0.993701,9.7835,-1.9261,-0.11272,0.897042,0.132867,4.88306,2.67761,8.29173,-0.133582,-0.115293,-0.0478837
0.027,-2.91773,-10.0793,0.116825,-0.268317,0.294356,-0.244348,9.01769,0.765908,4.5492,0.37754,0.413175,0.188692,0.084619,10.2698,-2.76377,0.0925677,-0.10139,-0.434033,1.78638,-9.85299,-1.37906,0.0352574,0.263688,0.208225,5.07708,-3.11171,7.73906,-0.157956,0.0423132,0.128779,-1.01811,9.79385,-1.75972,-0.112352,0.893227,0.141244,4.89953,2.67763,8.26341,-0.130537,-0.120604,-0.0542151
0.028,-2.92259,-10.0462,0.135755,-0.274367,0.263971,-0.24305,9.04702,0.790706,4.55541,0.378308,0.407576,0.185025,0.0531432,10.2617,-2.84587,0.0678322,-0.0612086,-0.431653,1.74175,-9.85678,-1.32533,0.0387894,0.244973,0.204786,5.10389,-3.06357,7.70677,-0.156215,0.0416205,0.128578,-1.05049,9.78431,-1.54257,-0.109514,0.865856,0.146513,4.89105,2.68017,8.2417,-0.128805,-0.122095,-0.0578728
0.029,-2.92745,-10.013,0.154685,-0.280417,0.233585,-0.241753,9.07635,0.815504,4.56163,0.379075,0.401976,0.181359,0.0216674,10.2536,-2.92797,0.0430967,-0.0210277,-0.429273,1.69712,-9.86057,-1.27159,0.0423215,0.226259,0.201348,5.13071,-3.01543,7.67448,-0.154475,0.0409279,0.128377,-1.08287,9.77478,-1.32541,-0.106677,0.838486,0.151781,4.88256,2.6827,8.21999,-0.127072,-0.123587,-0.0615304
0.03,-2.9323,-9.97988,0.173615,-0.286467,0.203199,-0.240456,9.10568,0.840302,4.56784,0.379842,0.396377,0.177692,-0.00980834,10.2455,-3.01007,0.0183612,0.0191532,-0.426893,1.65249,-9.86436,-1.21786,0.0458536,0.207544,0.197909,5.15752,-2.96729,7.64218,-0.152735,0.0402352,0.128175,-1.11525,9.76524,-1.10825,-0.103839,0.811115,0.15705,4.87408,2.68523,8.19829,-0.12534,-0.125078,-0.065188
0.031,-2.93716,-9.94674,0.192545,-0.292517,0.172813,-0.239158,9.13501,0.865099,4.57405,0.380609,0.390778,0.174026,-0.0412841,10.2374,-3.09217,-0.00637431,0.0593341,-0.424513,1.60785,-9.86815,-1.16413,0.0493856,0.188829,0.194471,5.18434,-2.91915,7.60989,-0.150994,0.0395425,0.127974,-1.14763,9.7557,-0.891094,-0.101002,0.783745,0.162318,4.8656,2.68776,8.17658,-0.123608,-0.126569,-0.0688456
0.032,-2.92111,-9.89218,0.198635,-0.299344,0.141335,-0.238923,9.13744,0.866544,4.56688,0.382206,0.385147,0.170727,-0.0888164,10.2168,-3.14889,-0.0245037,0.100139,-0.422974,1.55835,-9.84005,-1.22688,0.0470784,0.178197,0.191706,5.23008,-2.92829,7.62253,-0.155356,0.0399549,0.128902,-1.2112,9.71522,-0.833434,-0.096097,0.755978,0.16078,4.8497,2.75607,8.18814,-0.118504,-0.126806,-0.0703679
0.033,-2.90245,-9.83495,0.20312,-0.306269,0.10972,-0.238821,9.13651,0.86507,4.55803,0.383906,0.379512,0.167474,-0.138356,10.1945,-3.20244,-0.0418073,0.141022,-0.421539,1.50824,-9.80796,-1.3042,0.0440413,0.168575,0.189025,5.27819,-2.94458,7.64079,-0.160481,0.0405055,0.129972,-1.27867,9.67088,-0.79571,-0.0909336,0.728161,0.158391,4.83288,2.83261,8.20386,-0.112978,-0.126886,-0.0716233
0.034,-2.88379,-9.77771,0.207606,-0.313194,0.0781055,-0.238719,9.13558,0.863595,4.54919,0.385605,0.373878,0.164221,-0.187895,10.1723,-3.25599,-0.0591109,0.181904,-0.420105,1.45812,-9.77588,-1.38152,0.0410042,0.158952,0.186344,5.3263,-2.96088,7.65905,-0.165606,0.041056,0.131042,-1.34613,9.62653,-0.757986,-0.0857703,0.700344,0.156001,4.81607,2.90914,8.21958,-0.107453,-0.126967,-0.0728786
0.035,-2.86513,-9.72048,0.212091,-0.320119,0.0464908,-0.238617,9.13465,0.862121,4.54034,0.387305,0.368243,0.160968,-0.237434,10.1501,-3.30954,-0.0764145,0.222787,-0.418671,1.40801,-9.7438,-1.45884,0.0379671,0.14933,0.183663,5.3744,-2.97718,7.67732,-0.170731,0.0416065,0.132111,-1.4136,9.58219,-0.720263,-0.080607,0.672527,0.153612,4.79925,2.98567,8.2353,-0.101927,-0.127047,-0.074134
0.036,-2.86236,-9.66985,0.204249,-0.327787,0.0161639,-0.235838,9.12481,0.877604,4.52506,0.389905,0.362828,0.159281,-0.290745,10.1177,-3.35429,-0.0918398,0.2645,-0.418497,1.40306,-9.7177,-1.52185,0.0347841,0.141471,0.180669,5.40029,-2.95947,7.69252,-0.175975,0.042801,0.131763,-1.49051,9.54856,-0.765882,-0.0779354,0.656225,0.151391,4.77262,3.01189,8.23545,-0.0977855,-0.129108,-0.0764072
0.037,-2.87944,-9.62748,0.180997,-0.336384,-0.0125535,-0.229715,9.10385,0.914284,4.50174,0.39363,0.357688,0.159551,-0.34877,10.0725,-3.38803,-0.104917,0.307251,-0.419899,1.45455,-9.69908,-1.56696,0.0314189,0.135815,0.177284,5.39838,-2.89927,7.70391,-0.181368,0.0448004,0.129642,-1.57921,9.52833,-0.915679,-0.0783787,0.654318,0.149381,4.73375,2.97523,8.21615,-0.0953736,-0.133646,-0.0799527
0.038,-2.89652,-9.58511,0.157746,-0.344982,-0.0412709,-0.223592,9.08288,0.950963,4.47841,0.397355,0.352548,0.159821,-0.406795,10.0274,-3.42178,-0.117995,0.350002,-0.421301,1.50605,-9.68046,-1.61208,0.0280537,0.130159,0.173899,5.39648,-2.83907,7.71529,-0.186761,0.0467998,0.127521,-1.66792,9.5081,-1.06548,-0.078822,0.652411,0.147371,4.69488,2.93856,8.19686,-0.0929618,-0.138184,-0.0834982
0.039,-2.9136,-9.54273,0.134494,-0.353579,-0.0699883,-0.217468,9.06192,0.987643,4.45509,0.40108,0.347408,0.160092,-0.46482,9.98222,-3.45552,-0.131072,0.392752,-0.422703,1.55755,-9.66184,-1.6572,0.0246884,0.124503,0.170513,5.39458,-2.77887,7.72668,-0.192155,0.0487992,0.1254,-1.75662,9.48787,-1.21527,-0.0792653,0.650504,0.14536,4.656,2.90189,8.17756,-0.09055,-0.142721,-0.0870437
0.04,-2.93068,-9.50036,0.111242,-0.362177,-0.0987057,-0.211345,9.04096,1.02432,4.43176,0.404805,0.342268,0.160362,-0.522845,9.93707,-3.48926,-0.14415,0.435503,-0.424105,1.60904,-9.64322,-1.70231,0.0213232,0.118848,0.167128,5.39268,-2.71867,7.73806,-0.197548,0.0507986,0.123279,-1.84533,9.46764,-1.36507,-0.0797085,0.648597,0.14335,4.61713,2.86522,8.15826,-0.0881381,-0.147259,-0.0905892
0.041,-2.94921,-9.41173,0.0584648,-0.37042,-0.127226,-0.205048,9.04236,1.05377,4.41935,0.407402,0.338053,0.161924,-0.568492,9.89197,-3.48997,-0.155711,0.478693,-0.425065,1.61269,-9.62395,-1.6296,0.0221211,0.105226,0.16473,5.37452,-2.76028,7.73509,-0.190633,0.0494918,0.126707,-1.85023,9.51179,-1.46064,-0.0830864,0.655251,0.146513,4.69422,2.84424,8.18309,-0.0864324,-0.149289,-0.0910745
0.042,-2.96774,-9.3231,0.00568738,-0.378664,-0.155746,-0.198751,9.04375,1.08321,4.40694,0.41,0.333839,0.163486,-0.61414,9.84687,-3.49068,-0.167271,0.521882,-0.426025,1.61634,-9.60467,-1.55689,0.0229191,0.0916048,0.162333,5.35637,-2.8019,7.73212,-0.183717,0.0481851,0.130135,-1.85512,9.55594,-1.5562,-0.0864642,0.661905,0.149676,4.77131,2.82327,8.20793,-0.0847266,-0.151319,-0.0915597
0.043,-2.98627,-9.23447,-0.04709,-0.386907,-0.184266,-0.192454,9.04515,1.11265,4.39453,0.412598,0.329625,0.165047,-0.659787,9.80177,-3.49139,-0.178832,0.565072,-0.426985,1.61998,-9.5854,-1.48418,0.023717,0.0779834,0.159935,5.33822,-2.84352,7.72915,-0.176802,0.0468784,0.133563,-1.86002,9.60009,-1.65177,-0.089842,0.668559,0.152838,4.84841,2.80229,8.23277,-0.0830208,-0.15335,-0.092045
0.044,-3.0048,-9.14584,-0.0998674,-0.39515,-0.212786,-0.186157,9.04655,1.1421,4.38212,0.415195,0.325411,0.166609,-0.705434,9.75667,-3.4921,-0.190393,0.608261,-0.427945,1.62363,-9.56613,-1.41147,0.024515,0.064362,0.157537,5.32007,-2.88514,7.72618,-0.169887,0.0455716,0.136992,-1.86492,9.64424,-1.74734,-0.0932198,0.675213,0.156001,4.9255,2.78131,8.2576,-0.081315,-0.15538,-0.0925302
0.045,-3.01292,-9.10592,-0.137935,-0.405175,-0.238227,-0.179482,9.04402,1.15998,4.3707,0.417215,0.320397,0.165513,-0.734584,9.72511,-3.46786,-0.200504,0.649156,-0.427644,1.60721,-9.55707,-1.38027,0.0272021,0.0498062,0.155916,5.29527,-2.95421,7.70001,-0.166121,0.04551,0.1384,-1.8176,9.6813,-1.75354,-0.0938298,0.670402,0.159973,4.95505,2.78505,8.25061,-0.0825125,-0.155474,-0.0929568
0.046,-3.0127,-9.10497,-0.164236,-0.416626,-0.261205,-0.172506,9.03835,1.16862,4.36008,0.418772,0.314744,0.162292,-0.750537,9.70439,-3.42366,-0.209456,0.688216,-0.426335,1.57473,-9.55618,-1.38229,0.0314005,0.0345029,0.154915,5.26517,-3.04523,7.65528,-0.164876,0.0464444,0.138193,-1.7285,9.7127,-1.68826,-0.0922254,0.656419,0.164592,4.94657,2.80855,8.21817,-0.0860328,-0.154018,-0.0933363
0.047,-3.01249,-9.10403,-0.190536,-0.428077,-0.284182,-0.165529,9.03268,1.17726,4.34946,0.420329,0.30909,0.159071,-0.76649,9.68366,-3.37946,-0.218408,0.727276,-0.425026,1.54225,-9.5553,-1.38431,0.035599,0.0191996,0.153914,5.23506,-3.13626,7.61054,-0.16363,0.0473788,0.137985,-1.6394,9.74409,-1.62297,-0.0906211,0.642435,0.169211,4.93808,2.83205,8.18573,-0.089553,-0.152562,-0.0937158
0.048,-3.01227,-9.10308,-0.216836,-0.439527,-0.30716,-0.158552,9.02701,1.18591,4.33884,0.421886,0.303437,0.15585,-0.782443,9.66294,-3.33527,-0.22736,0.766335,-0.423717,1.50977,-9.55441,-1.38632,0.0397974,0.00389634,0.152913,5.20495,-3.22728,7.5658,-0.162384,0.0483132,0.137778,-1.55031,9.77549,-1.55769,-0.0890167,0.628452,0.17383,4.9296,2.85555,8.15328,-0.0930732,-0.151107,-0.0940953
0.049,-3.01103,-9.09689,-0.246949,-0.450555,-0.329694,-0.151235,9.02057,1.19553,4.32974,0.423351,0.297713,0.152649,-0.796863,9.64364,-3.2874,-0.236161,0.804948,-0.42274,1.47805,-9.5543,-1.39178,0.0434204,-0.0106194,0.151819,5.17426,-3.31027,7.52691,-0.161374,0.0492042,0.136958,-1.46246,9.79998,-1.48907,-0.0869742,0.612774,0.178085,4.91591,2.88025,8.1178,-0.0963321,-0.149633,-0.0942535
0.05,-3.00156,-9.04882,-0.307562,-0.458195,-0.348685,-0.141197,9.00804,1.21302,4.33285,0.424084,0.291429,0.149617,-0.799019,9.63577,-3.21018,-0.243757,0.839987,-0.424421,1.45245,-9.56037,-1.42474,0.0424396,-0.0188344,0.149973,5.1389,-3.32892,7.53476,-0.162249,0.0497484,0.131241,-1.38456,9.76921,-1.39379,-0.0814259,0.583533,0.179428,4.86054,2.9146,8.05801,-0.0974999,-0.148021,-0.0926408
0.051,-2.99209,-9.00075,-0.368175,-0.465835,-0.367677,-0.131159,8.9955,1.23051,4.33597,0.424818,0.285144,0.146585,-0.801175,9.62789,-3.13296,-0.251352,0.875025,-0.426101,1.42684,-9.56644,-1.4577,0.0414587,-0.0270495,0.148128,5.10354,-3.34756,7.5426,-0.163125,0.0502927,0.125523,-1.30666,9.73844,-1.29851,-0.0758776,0.554292,0.180772,4.80518,2.94894,7.99821,-0.0986678,-0.146408,-0.0910282
0.052,-2.98262,-8.95267,-0.428788,-0.473476,-0.386668,-0.12112,8.98297,1.248,4.33908,0.425551,0.278859,0.143553,-0.80333,9.62001,-3.05573,-0.258948,0.910064,-0.427782,1.40123,-9.57252,-1.49067,0.0404778,-0.0352645,0.146283,5.06818,-3.36621,7.55045,-0.164001,0.0508369,0.119805,-1.22876,9.70767,-1.20323,-0.0703294,0.525051,0.182115,4.74981,2.98328,7.93842,-0.0998356,-0.144796,-0.0894155
0.053,-2.97316,-8.9046,-0.489401,-0.481116,-0.405659,-0.111082,8.97044,1.26549,4.34219,0.426284,0.272575,0.140521,-0.805486,9.61214,-2.97851,-0.266543,0.945102,-0.429462,1.37562,-9.57859,-1.52363,0.039497,-0.0434796,0.144437,5.03282,-3.38486,7.5583,-0.164877,0.0513811,0.114088,-1.15086,9.6769,-1.10795,-0.0647811,0.49581,0.183458,4.69445,3.01763,7.87863,-0.101003,-0.143183,-0.0878028
0.054,-2.95925,-8.88696,-0.533989,-0.483016,-0.424087,-0.0989314,8.96886,1.26291,4.3412,0.427266,0.266289,0.138377,-0.791134,9.59432,-2.91019,-0.274284,0.975731,-0.43112,1.34703,-9.59252,-1.58894,0.0384065,-0.0476373,0.143794,5.02807,-3.33714,7.54909,-0.161951,0.0522649,0.111175,-1.11518,9.62619,-1.06961,-0.0585431,0.467575,0.181723,4.68864,3.05362,7.86954,-0.0998255,-0.140234,-0.0848416
