Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z
0.01,1.59031,3.19335,28.3119,-1.37137,4.12182,-2.68723,2.61815,3.54915,7.78792,0.308138,-1.5191,1.11098,0.493688,-9.75794,0.422731,-0.379082,0.318523,-0.158089,8.19865,-3.86414,2.47687,1.07839,-0.240306,-0.5118,5.39662,-0.170473,8.13204,0.0752157,-0.0115323,-0.0655374,0.28859,-9.23726,-1.83181,-0.215116,0.598134,0.258399,-6.29417,5.19603,-4.67169,0.44659,-0.413407,-0.988459
0.011,1.79974,7.31644,28.9541,-1.51365,4.17654,-3.10802,3.65977,4.19822,9.37466,0.218058,-1.76156,1.26421,0.470605,-9.79679,0.41454,-0.380511,0.327319,-0.156681,8.23143,-3.94875,2.43833,1.07507,-0.248831,-0.51146,5.40521,-0.189223,8.13737,0.0761859,-0.00988394,-0.06664,0.239026,-9.23602,-1.83267,-0.216029,0.61767,0.260509,-5.98591,5.44889,-4.6262,0.4443,-0.421758,-1.03568
0.012,2.00916,11.4395,29.5964,-1.65593,4.23126,-3.5288,4.70138,4.84729,10.9614,0.127977,-2.00402,1.41745,0.447522,-9.83564,0.40635,-0.381941,0.336115,-0.155272,8.2642,-4.03335,2.3998,1.07175,-0.257357,-0.511119,5.4138,-0.207974,8.1427,0.077156,-0.00823556,-0.0677426,0.189462,-9.23479,-1.83354,-0.216943,0.637207,0.262619,-5.67765,5.70175,-4.58071,0.442011,-0.430109,-1.08291
0.013,2.21859,15.5626,30.2387,-1.79821,4.28599,-3.94959,5.74299,5.49636,12.5481,0.0378962,-2.24647,1.57068,0.42444,-9.87449,0.398159,-0.38337,0.344911,-0.153864,8.29698,-4.11795,2.36126,1.06843,-0.265882,-0.510778,5.4224,-0.226725,8.14803,0.0781262,-0.00658717,-0.0688453,0.139897,-9.23356,-1.83441,-0.217857,0.656743,0.264728,-5.36938,5.9546,-4.53521,0.439721,-0.43846,-1.13013
0.014,0.507449,19.6298,27.5465,-2.07804,4.2742,-4.00315,6.82203,5.71303,13.494,-0.0611025,-2.51924,1.68543,0.411342,-9.86016,0.402772,-0.383723,0.352399,-0.152291,8.3154,-4.11355,2.40176,1.06294,-0.276055,-0.509658,5.43499,-0.231971,8.12277,0.0783387,-0.00538961,-0.0689362,0.10327,-9.25105,-1.81116,-0.22027,0.66946,0.269573,-5.12237,6.16962,-4.47102,0.437666,-0.431235,-1.18115
0.015,-2.16397,23.6689,23.1871,-2.42665,4.22916,-3.8731,7.91978,5.7135,14.1194,-0.16456,-2.80717,1.78094,0.403236,-9.81924,0.413786,-0.383536,0.359233,-0.150636,8.32665,-4.06464,2.48176,1.05636,-0.287053,-0.508148,5.44959,-0.230467,8.08222,0.0781723,-0.00441745,-0.0685213,0.0731113,-9.27791,-1.77586,-0.223433,0.678766,0.275786,-4.90599,6.36571,-4.39749,0.435729,-0.416221,-1.23406
0.016,-4.83539,27.7081,18.8277,-2.77526,4.18412,-3.74305,9.01752,5.71397,14.7448,-0.268018,-3.09509,1.87646,0.395131,-9.77832,0.4248,-0.38335,0.366068,-0.148981,8.33789,-4.01574,2.56177,1.04977,-0.298051,-0.506638,5.46419,-0.228962,8.04166,0.078006,-0.0034453,-0.0681064,0.0429525,-9.30477,-1.74055,-0.226595,0.688073,0.281999,-4.68961,6.56179,-4.32395,0.433792,-0.401208,-1.28697
0.017,-7.5068,31.7472,14.4683,-3.12387,4.13907,-3.613,10.1153,5.71444,15.3701,-0.371476,-3.38302,1.97197,0.387025,-9.73741,0.435814,-0.383164,0.372902,-0.147325,8.34914,-3.96683,2.64178,1.04319,-0.309048,-0.505128,5.47879,-0.227457,8.00111,0.0778396,-0.00247314,-0.0676915,0.0127937,-9.33162,-1.70525,-0.229758,0.69738,0.288212,-4.47323,6.75788,-4.25041,0.431855,-0.386195,-1.33988
0.018,-10.1885,34.5756,11.049,-3.28856,4.08547,-3.48153,10.6516,5.4923,15.7412,-0.459446,-3.64732,2.03972,0.376343,-9.70162,0.451142,-0.383451,0.37953,-0.145388,8.35431,-3.93021,2.71437,1.03691,-0.320271,-0.503512,5.49103,-0.225746,7.97154,0.0775485,-0.00159444,-0.0680566,-0.0117631,-9.3498,-1.66641,-0.232519,0.705747,0.294344,-4.27571,6.9458,-4.17341,0.429332,-0.365642,-1.391
0.019,-12.9059,33.1662,10.9199,-2.80954,4.00191,-3.34506,9.22293,4.49101,15.2223,-0.493211,-3.82892,2.01026,0.356641,-9.68379,0.48157,-0.38539,0.385435,-0.142462,8.33822,-3.93656,2.76099,1.0317,-0.332281,-0.501524,5.49501,-0.223314,7.98042,0.0768209,-0.00104284,-0.0711518,-0.0167132,-9.3376,-1.61521,-0.233875,0.710826,0.300194,-4.14422,7.10513,-4.08427,0.424761,-0.325697,-1.43588
0.02,-15.6233,31.7569,10.7907,-2.33053,3.91835,-3.2086,7.79426,3.48973,14.7033,-0.526976,-4.01053,1.9808,0.336939,-9.66597,0.511998,-0.38733,0.39134,-0.139536,8.32212,-3.94292,2.80761,1.02648,-0.344291,-0.499537,5.49898,-0.220882,7.9893,0.0760933,-0.000491239,-0.0742469,-0.0216633,-9.3254,-1.564,-0.235231,0.715905,0.306043,-4.01272,7.26445,-3.99514,0.42019,-0.285753,-1.48076
0.021,-18.3408,30.3476,10.6616,-1.85151,3.83479,-3.07213,6.3656,2.48845,14.1844,-0.56074,-4.19213,1.95135,0.317237,-9.64815,0.542425,-0.38927,0.397246,-0.13661,8.30603,-3.94928,2.85424,1.02127,-0.356301,-0.49755,5.50296,-0.21845,7.99818,0.0753657,6.04e-05,-0.077342,-0.0266133,-9.3132,-1.51279,-0.236586,0.720984,0.311893,-3.88123,7.42378,-3.90601,0.415618,-0.245808,-1.52564
0.022,-21.0582,28.9382,10.5325,-1.37249,3.75122,-2.93567,4.93693,1.48717,13.6654,-0.594505,-4.37373,1.92189,0.297535,-9.63032,0.572853,-0.391209,0.403151,-0.133684,8.28994,-3.95563,2.90086,1.01606,-0.368312,-0.495563,5.50694,-0.216019,8.00706,0.0746381,0.000611967,-0.0804372,-0.0315634,-9.30099,-1.46159,-0.237942,0.726063,0.317743,-3.74973,7.5831,-3.81688,0.411047,-0.205864,-1.57051
0.023,-20.4017,25.8515,11.236,-1.18085,3.70274,-2.79253,3.27558,1.79135,12.7518,-0.587127,-4.37395,1.88015,0.267404,-9.62957,0.581386,-0.39332,0.408612,-0.131963,8.16754,-3.94786,2.86336,1.00809,-0.368591,-0.501088,5.50501,-0.245474,8.02355,0.0745645,0.00210049,-0.0838362,-0.0351991,-9.3294,-1.43906,-0.238829,0.726883,0.324616,-3.6441,7.77397,-3.66637,0.41634,-0.160723,-1.60621
0.024,-18.7811,22.2856,12.1775,-1.0713,3.66427,-2.64749,1.54775,2.46853,11.7254,-0.567993,-4.32233,1.83489,0.234294,-9.6337,0.583663,-0.395479,0.413946,-0.130586,8.01476,-3.93606,2.80183,0.999328,-0.365518,-0.50876,5.50141,-0.28404,8.04221,0.0746778,0.00385671,-0.087322,-0.0384592,-9.3694,-1.42474,-0.239583,0.726486,0.331781,-3.54585,7.97385,-3.49832,0.424451,-0.114097,-1.63928
0.025,-17.1606,18.7196,13.119,-0.961762,3.6258,-2.50245,-0.180088,3.14571,10.6989,-0.54886,-4.27072,1.78964,0.201183,-9.63783,0.585941,-0.397638,0.41928,-0.129209,7.86199,-3.92425,2.74029,0.990569,-0.362446,-0.516432,5.4978,-0.322605,8.06088,0.0747911,0.00561292,-0.0908078,-0.0417193,-9.40941,-1.41041,-0.240336,0.726089,0.338947,-3.4476,8.17373,-3.33028,0.432562,-0.0674715,-1.67236
0.026,-15.54,15.1537,14.0605,-0.852221,3.58734,-2.35741,-1.90792,3.82289,9.67253,-0.529726,-4.2191,1.74438,0.168073,-9.64196,0.588218,-0.399797,0.424614,-0.127832,7.70922,-3.91245,2.67876,0.981811,-0.359374,-0.524103,5.4942,-0.361171,8.07954,0.0749044,0.00736914,-0.0942936,-0.0449795,-9.44941,-1.39608,-0.24109,0.725692,0.346112,-3.34935,8.3736,-3.16223,0.440673,-0.0208457,-1.70543
0.027,-12.7444,11.861,14.3971,-0.793556,3.52152,-2.15638,-3.19591,4.85288,8.83219,-0.515978,-4.13181,1.71957,0.129662,-9.65427,0.602369,-0.401995,0.429583,-0.126133,7.63984,-3.84669,2.67933,0.972934,-0.358917,-0.530195,5.48686,-0.401573,8.09709,0.0754839,0.00815071,-0.0967653,-0.0544309,-9.48954,-1.36053,-0.24084,0.724115,0.350934,-3.243,8.59347,-2.94878,0.452507,0.0223514,-1.73529
0.028,-7.59877,9.11493,13.5242,-0.836644,3.40098,-1.84339,-3.60422,6.58853,8.36402,-0.513,-3.97314,1.73566,0.0806513,-9.68293,0.640266,-0.404269,0.43382,-0.123789,7.73724,-3.67302,2.80413,0.963822,-0.36369,-0.533128,5.47204,-0.445649,8.11242,0.0769956,0.006983,-0.0972089,-0.0762648,-9.52991,-1.28254,-0.238581,0.720177,0.351071,-3.12046,8.8533,-2.64452,0.471787,0.0586914,-1.75873
0.029,-2.45312,6.36885,12.6512,-0.879733,3.28044,-1.5304,-4.01252,8.32417,7.89584,-0.510023,-3.81447,1.75175,0.0316407,-9.71158,0.678163,-0.406544,0.438058,-0.121446,7.83464,-3.49936,2.92892,0.954709,-0.368463,-0.53606,5.45723,-0.489725,8.12775,0.0785072,0.00581528,-0.0976526,-0.0980987,-9.57028,-1.20454,-0.236323,0.716239,0.351207,-2.99792,9.11314,-2.34026,0.491067,0.0950314,-1.78216
0.03,2.69253,3.62277,11.7782,-0.922821,3.15991,-1.21741,-4.42082,10.0598,7.42766,-0.507045,-3.6558,1.76784,-0.0173698,-9.74023,0.716061,-0.408819,0.442296,-0.119102,7.93204,-3.3257,3.05372,0.945597,-0.373237,-0.538992,5.44242,-0.5338,8.14307,0.0800189,0.00464757,-0.0980962,-0.119933,-9.61065,-1.12655,-0.234064,0.712301,0.351343,-2.87537,9.37297,-2.036,0.510347,0.131371,-1.8056
0.031,7.83818,0.876684,10.9053,-0.96591,3.03937,-0.904423,-4.82912,11.7954,6.95949,-0.504068,-3.49713,1.78393,-0.0663804,-9.76889,0.753958,-0.411094,0.446533,-0.116759,8.02945,-3.15204,3.17851,0.936485,-0.37801,-0.541925,5.42761,-0.577876,8.1584,0.0815306,0.00347985,-0.0985398,-0.141767,-9.65103,-1.04856,-0.231806,0.708362,0.35148,-2.75283,9.63281,-1.73174,0.529627,0.167711,-1.82903
0.032,11.858,-0.890535,8.75389,-0.708677,3.09691,-0.552346,-5.12006,12.6569,6.46982,-0.491303,-3.34826,1.78385,-0.0657781,-9.79073,0.77174,-0.412208,0.446467,-0.114342,8.08922,-2.99448,3.16798,0.923007,-0.378579,-0.544687,5.41408,-0.621842,8.18075,0.084042,0.00376284,-0.101716,-0.156148,-9.72272,-0.995208,-0.228377,0.704273,0.351486,-2.6473,9.87663,-1.4992,0.545653,0.194341,-1.83986
0.033,15.7371,-2.5354,6.44272,-0.413904,3.17671,-0.195383,-5.39633,13.409,5.97748,-0.477315,-3.20062,1.78176,-0.0589741,-9.81172,0.787007,-0.413176,0.445863,-0.111915,8.14429,-2.83894,3.14054,0.908984,-0.378623,-0.547429,5.40071,-0.665794,8.20399,0.0866784,0.00422716,-0.105233,-0.169598,-9.79833,-0.94494,-0.224802,0.700164,0.351476,-2.54389,10.1185,-1.27561,0.561274,0.219756,-1.8491
0.034,19.6161,-4.18026,4.13155,-0.119131,3.25651,0.16158,-5.67259,14.1611,5.48513,-0.463327,-3.05298,1.77967,-0.0521702,-9.83272,0.802275,-0.414145,0.445258,-0.109489,8.19936,-2.6834,3.1131,0.894961,-0.378666,-0.55017,5.38734,-0.709746,8.22722,0.0893147,0.00469148,-0.10875,-0.183049,-9.87394,-0.894673,-0.221228,0.696055,0.351466,-2.44049,10.3603,-1.05203,0.576894,0.245172,-1.85835
0.035,23.4952,-5.82512,1.82038,0.175642,3.33631,0.518543,-5.94886,14.9133,4.99278,-0.449339,-2.90533,1.77757,-0.0453662,-9.85371,0.817543,-0.415114,0.444654,-0.107063,8.25443,-2.52785,3.08565,0.880938,-0.37871,-0.552911,5.37397,-0.753698,8.25045,0.0919511,0.0051558,-0.112267,-0.196499,-9.94955,-0.844405,-0.217653,0.691946,0.351456,-2.33708,10.6021,-0.828447,0.592514,0.270588,-1.86759
0.036,26.4907,-7.52711,0.423839,0.370625,3.45967,0.731088,-6.33858,15.5051,4.34,-0.43193,-2.74681,1.75212,-0.0326392,-9.87033,0.83535,-0.416743,0.442074,-0.106198,8.27193,-2.378,3.06569,0.862184,-0.375422,-0.554042,5.34968,-0.776196,8.27522,0.0947095,0.00506732,-0.116328,-0.221439,-10.002,-0.795212,-0.214886,0.684929,0.352904,-2.18843,10.8293,-0.639225,0.616824,0.288517,-1.87062
0.037,28.3819,-9.3005,0.170596,0.440871,3.63747,0.763112,-6.87011,15.8967,3.4867,-0.410244,-2.57469,1.69748,-0.0125084,-9.88147,0.856333,-0.419198,0.437024,-0.107283,8.24248,-2.23527,3.05508,0.837517,-0.36797,-0.553161,5.31172,-0.771877,8.30189,0.0976204,0.00428784,-0.121068,-0.260743,-10.0256,-0.74736,-0.21313,0.674278,0.356175,-1.9832,11.0381,-0.492953,0.651997,0.29709,-1.86588
0.038,30.273,-11.0739,-0.0826471,0.511116,3.81527,0.795137,-7.40164,16.2883,2.63339,-0.388557,-2.40256,1.64284,0.0076224,-9.89262,0.877316,-0.421653,0.431974,-0.108369,8.21303,-2.09253,3.04447,0.81285,-0.360518,-0.55228,5.27376,-0.767558,8.32857,0.100531,0.00350835,-0.125808,-0.300046,-10.0492,-0.699509,-0.211374,0.663627,0.359446,-1.77798,11.2469,-0.346682,0.687169,0.305663,-1.86113
0.039,32.1642,-12.8473,-0.33589,0.581361,3.99307,0.827161,-7.93318,16.6799,1.78009,-0.366871,-2.23044,1.5882,0.0277532,-9.90377,0.898298,-0.424108,0.426923,-0.109454,8.18358,-1.94979,3.03386,0.788183,-0.353066,-0.551398,5.2358,-0.763239,8.35525,0.103442,0.00272887,-0.130549,-0.33935,-10.0728,-0.651657,-0.209617,0.652976,0.362717,-1.57275,11.4556,-0.20041,0.722342,0.314235,-1.85639
0.04,34.0553,-14.6207,-0.589134,0.651606,4.17088,0.859185,-8.46471,17.0714,0.926785,-0.345185,-2.05831,1.53355,0.047884,-9.91492,0.919281,-0.426563,0.421873,-0.11054,8.15413,-1.80706,3.02326,0.763516,-0.345614,-0.550517,5.19784,-0.75892,8.38192,0.106353,0.00194939,-0.135289,-0.378653,-10.0964,-0.603806,-0.207861,0.642325,0.365988,-1.36753,11.6644,-0.0541382,0.757515,0.322808,-1.85165
0.041,32.979,-13.1007,1.20251,0.515902,4.08305,0.389416,-8.83884,17.5245,0.942572,-0.32712,-1.90448,1.47315,0.0475864,-9.92878,0.969898,-0.427379,0.413716,-0.110076,8.18467,-1.61931,3.09929,0.735468,-0.342941,-0.541109,5.14904,-0.769993,8.36955,0.109084,-0.000108623,-0.140798,-0.444297,-10.1764,-0.587786,-0.204519,0.627913,0.364657,-1.11288,11.7942,0.35631,0.811139,0.291399,-1.83868
0.042,31.9027,-11.5807,2.99416,0.380198,3.99522,-0.0803518,-9.21298,17.9775,0.958358,-0.309055,-1.75065,1.41274,0.0472888,-9.94264,1.02051,-0.428195,0.405559,-0.109612,8.21521,-1.43156,3.17532,0.707419,-0.340267,-0.5317,5.10024,-0.781066,8.35718,0.111816,-0.00216663,-0.146307,-0.509942,-10.2564,-0.571765,-0.201177,0.613501,0.363327,-0.858239,11.924,0.766757,0.864764,0.25999,-1.82572
0.043,30.8263,-10.0608,4.7858,0.244494,3.90739,-0.55012,-9.58711,18.4305,0.974145,-0.290989,-1.59682,1.35234,0.0469912,-9.9565,1.07113,-0.429011,0.397401,-0.109148,8.24575,-1.24382,3.25135,0.679371,-0.337594,-0.522292,5.05143,-0.792139,8.3448,0.114547,-0.00422464,-0.151816,-0.575586,-10.3364,-0.555745,-0.197835,0.599089,0.361996,-0.603594,12.0538,1.17721,0.918388,0.228581,-1.81275
0.044,29.75,-8.54079,6.57744,0.10879,3.81956,-1.01989,-9.96125,18.8835,0.989931,-0.272924,-1.44298,1.29193,0.0466936,-9.97036,1.12175,-0.429827,0.389244,-0.108683,8.2763,-1.05607,3.32738,0.651322,-0.33492,-0.512884,5.00263,-0.803212,8.33243,0.117278,-0.00628265,-0.157324,-0.641231,-10.4165,-0.539725,-0.194493,0.584677,0.360665,-0.348948,12.1835,1.58765,0.972013,0.197172,-1.79978
0.045,27.7751,-4.82323,7.80627,-0.014418,3.70453,-1.32498,-9.97796,19.2603,1.405,-0.257929,-1.35531,1.25851,0.0440592,-9.9701,1.14,-0.431132,0.37846,-0.107147,8.3117,-0.916666,3.41048,0.626247,-0.336899,-0.506836,4.97698,-0.807609,8.32381,0.120177,-0.00942639,-0.161991,-0.707827,-10.489,-0.491484,-0.191921,0.562816,0.36125,0.0360313,12.3388,2.01471,1.02884,0.132969,-1.7925
0.046,25.0812,0.65241,8.58484,-0.127629,3.56773,-1.49834,-9.70875,19.5761,2.13949,-0.24539,-1.32057,1.24669,0.0395553,-9.95854,1.13235,-0.432829,0.365575,-0.104752,8.35099,-0.81593,3.49923,0.60355,-0.3426,-0.503477,4.96983,-0.806667,8.31819,0.123212,-0.0134387,-0.165984,-0.775186,-10.5555,-0.417466,-0.189964,0.534998,0.363367,0.525278,12.5144,2.45505,1.08822,0.0425298,-1.78976
0.047,22.3874,6.12805,9.36341,-0.24084,3.43092,-1.67169,-9.43953,19.8918,2.87398,-0.232851,-1.28582,1.23486,0.0350514,-9.94697,1.1247,-0.434527,0.352689,-0.102358,8.39028,-0.715195,3.58798,0.580853,-0.348301,-0.500118,4.96269,-0.805724,8.31257,0.126246,-0.017451,-0.169978,-0.842544,-10.6221,-0.343449,-0.188007,0.50718,0.365483,1.01453,12.6901,2.8954,1.14761,-0.0479093,-1.78702
0.048,19.6936,11.6037,10.142,-0.354051,3.29412,-1.84505,-9.17031,20.2076,3.60847,-0.220312,-1.25108,1.22304,0.0305475,-9.93541,1.11706,-0.436224,0.339803,-0.0999637,8.42957,-0.61446,3.67673,0.558156,-0.354002,-0.496759,4.95555,-0.804781,8.30695,0.12928,-0.0214634,-0.173971,-0.909903,-10.6886,-0.269431,-0.18605,0.479361,0.3676,1.50377,12.8657,3.33574,1.20699,-0.138348,-1.78428
0.049,17.0236,16.6853,10.8796,-0.442743,3.1615,-1.98321,-8.81694,20.4823,4.28967,-0.208177,-1.2235,1.21705,0.0230804,-9.92556,1.11199,-0.437921,0.327008,-0.0978363,8.47687,-0.511203,3.75851,0.536531,-0.358622,-0.493746,4.95002,-0.808081,8.30152,0.132307,-0.0254801,-0.177691,-0.967918,-10.7483,-0.200947,-0.183509,0.451092,0.369377,2.02158,13.0777,3.66057,1.26483,-0.225864,-1.78048
0.05,14.5437,18.6148,11.2901,-0.335278,3.06233,-1.83984,-7.79036,20.4276,4.54449,-0.199279,-1.25325,1.25784,-0.00809285,-9.9294,1.12753,-0.439618,0.31493,-0.0978451,8.58828,-0.387775,3.78456,0.523474,-0.354599,-0.493506,4.9574,-0.845317,8.2976,0.135275,-0.0295317,-0.179229,-0.951184,-10.7531,-0.17673,-0.176295,0.419217,0.368436,2.76788,13.5807,3.06126,1.31027,-0.289987,-1.76815
0.051,12.0639,20.5443,11.7005,-0.227813,2.96317,-1.69648,-6.76377,20.373,4.79931,-0.19038,-1.283,1.29862,-0.0392661,-9.93323,1.14308,-0.441315,0.302852,-0.0978539,8.69969,-0.264348,3.81061,0.510417,-0.350576,-0.493266,4.96478,-0.882554,8.29367,0.138243,-0.0335833,-0.180767,-0.934449,-10.758,-0.152512,-0.169081,0.387342,0.367494,3.51419,14.0836,2.46195,1.35571,-0.354111,-1.75583
0.052,9.584,22.4738,12.1109,-0.120347,2.864,-1.55311,-5.73719,20.3184,5.05413,-0.181482,-1.31276,1.3394,-0.0704394,-9.93706,1.15863,-0.443013,0.290774,-0.0978628,8.8111,-0.14092,3.83666,0.49736,-0.346554,-0.493025,4.97216,-0.919791,8.28975,0.141211,-0.037635,-0.182304,-0.917715,-10.7628,-0.128295,-0.161867,0.355467,0.366553,4.26049,14.5866,1.86264,1.40115,-0.418235,-1.74351
0.053,7.10414,24.4033,12.5214,-0.0128821,2.76483,-1.40974,-4.7106,20.2638,5.30896,-0.172584,-1.34251,1.38018,-0.101613,-9.9409,1.17417,-0.44471,0.278696,-0.0978716,8.92251,-0.0174921,3.86271,0.484303,-0.342531,-0.492785,4.97954,-0.957028,8.28583,0.144179,-0.0416866,-0.183842,-0.900981,-10.7677,-0.104077,-0.154653,0.323592,0.365611,5.0068,15.0896,1.26333,1.44659,-0.482359,-1.73119
0.054,5.29506,22.7929,12.7663,0.0915195,2.69444,-1.29249,-3.27819,19.8546,5.1259,-0.160427,-1.34836,1.43432,-0.152916,-9.93777,1.18721,-0.446357,0.266874,-0.096992,8.96494,0.0833137,3.86673,0.478663,-0.337617,-0.497708,5.02161,-0.982108,8.269,0.14736,-0.0466319,-0.186134,-0.891153,-10.7963,-0.13165,-0.145346,0.291541,0.365629,5.49793,15.5356,0.641564,1.45793,-0.487497,-1.7085
