Time,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z
0.024,-0.694052,9.85545,-1.03844,-0.0830451,0.0970985,-0.0966445,4.88938,2.029,8.24744,-0.141055,0.0558168,0.0700806,-0.778197,9.39098,-1.81911,0.0711392,0.262752,-0.0386145,8.2903,1.72139,2.61009,0.0260321,-0.0604502,-0.0289262,-1.59491,-9.74126,-0.941213,0.0113312,-0.176362,0.00997673,4.78831,-1.36026,8.24244,0.113151,0.0174211,-0.0605825,0.0151984,-9.69931,-0.478435,0.0444118,0.035493,0.103387
0.025,-0.713311,9.85447,-1.05778,-0.0844968,0.0943517,-0.0945708,4.89169,2.0315,8.2324,-0.142075,0.0581491,0.0706583,-0.777344,9.3953,-1.81848,0.0729452,0.260359,-0.0392567,8.27503,1.68832,2.62839,0.0196375,-0.0606945,-0.0311016,-1.60938,-9.76632,-0.919633,0.0105073,-0.18168,0.011197,4.77159,-1.36555,8.24881,0.119099,0.0187768,-0.0632777,0.00584136,-9.72048,-0.474331,0.0434957,0.0262363,0.101359
0.026,-0.73257,9.8535,-1.07711,-0.0859485,0.0916049,-0.092497,4.894,2.034,8.21735,-0.143095,0.0604813,0.0712361,-0.77649,9.39962,-1.81784,0.0747512,0.257965,-0.0398989,8.25975,1.65526,2.64668,0.013243,-0.0609389,-0.0332769,-1.62385,-9.79139,-0.898053,0.00968345,-0.186998,0.0124173,4.75487,-1.37084,8.25518,0.125047,0.0201325,-0.0659729,-0.00351569,-9.74164,-0.470226,0.0425796,0.0169796,0.0993316
0.027,-0.735514,9.85009,-1.08269,-0.0886323,0.0880556,-0.0913414,4.89783,2.02575,8.21069,-0.143571,0.0625901,0.0721899,-0.774344,9.40231,-1.80886,0.0778868,0.255338,-0.0404802,8.25571,1.6201,2.65874,0.00707557,-0.0614964,-0.0356731,-1.6265,-9.80999,-0.870557,0.00953173,-0.192261,0.0139302,4.73473,-1.37845,8.2623,0.13051,0.020801,-0.068956,-0.0183441,-9.76531,-0.463073,0.0414805,0.00883079,0.0976787
0.028,-0.705828,9.84181,-1.06075,-0.0937802,0.0829012,-0.0920223,4.90469,1.996,8.22078,-0.142961,0.064252,0.0738961,-0.769612,9.40176,-1.78319,0.0836816,0.252246,-0.0409397,8.27413,1.58072,2.65831,0.00136232,-0.0626803,-0.0385108,-1.60551,-9.81566,-0.831228,0.0107243,-0.197415,0.0160286,4.70774,-1.39071,8.27094,0.135001,0.0200949,-0.0725149,-0.0441153,-9.79399,-0.449821,0.0400156,0.00289784,0.0967748
0.029,-0.676141,9.83354,-1.03881,-0.0989281,0.0777467,-0.0927031,4.91154,1.96626,8.23088,-0.14235,0.0659138,0.0756022,-0.76488,9.4012,-1.75751,0.0894764,0.249153,-0.0413992,8.29255,1.54135,2.65789,-0.00435092,-0.0638642,-0.0413485,-1.58452,-9.82133,-0.7919,0.0119168,-0.202568,0.0181269,4.68075,-1.40297,8.27957,0.139493,0.0193888,-0.0760737,-0.0698865,-9.82268,-0.43657,0.0385506,-0.0030351,0.0958708
0.03,-0.646455,9.82527,-1.01686,-0.104076,0.0725923,-0.0933839,4.9184,1.93651,8.24097,-0.14174,0.0675756,0.0773084,-0.760148,9.40065,-1.73183,0.0952712,0.24606,-0.0418587,8.31098,1.50197,2.65747,-0.0100642,-0.0650481,-0.0441862,-1.56353,-9.82701,-0.752571,0.0131094,-0.207722,0.0202253,4.65377,-1.41523,8.2882,0.143985,0.0186828,-0.0796326,-0.0956577,-9.85136,-0.423319,0.0370856,-0.00896805,0.0949669
0.031,-0.616768,9.81699,-0.994923,-0.109224,0.0674378,-0.0940648,4.92526,1.90676,8.25107,-0.141129,0.0692374,0.0790145,-0.755417,9.4001,-1.70616,0.101066,0.242967,-0.0423183,8.3294,1.4626,2.65704,-0.0157774,-0.066232,-0.047024,-1.54254,-9.83267,-0.713242,0.0143019,-0.212875,0.0223237,4.62678,-1.42749,8.29683,0.148477,0.0179767,-0.0831915,-0.121429,-9.88004,-0.410067,0.0356207,-0.014901,0.094063
0.032,-0.60358,9.78795,-0.973208,-0.110793,0.063437,-0.0908672,4.92676,1.859,8.26437,-0.140337,0.0680115,0.0790096,-0.763389,9.418,-1.66799,0.105461,0.239319,-0.0434298,8.34042,1.41997,2.66139,-0.0224135,-0.0688401,-0.0519039,-1.50469,-9.82714,-0.695136,0.0144279,-0.21796,0.0247869,4.60928,-1.44506,8.27941,0.150973,0.0190258,-0.0853046,-0.161185,-9.91781,-0.396966,0.0327441,-0.0182979,0.0922984
0.033,-0.592453,9.75632,-0.951522,-0.111914,0.0595803,-0.0871848,4.92759,1.80898,8.27807,-0.139523,0.0664247,0.0787908,-0.77295,9.43821,-1.62826,0.10968,0.235602,-0.0446227,8.35052,1.37694,2.66634,-0.029165,-0.0716262,-0.0570392,-1.46474,-9.82021,-0.679681,0.0144205,-0.223036,0.0272957,4.59297,-1.46331,8.25874,0.15322,0.0202942,-0.087237,-0.202689,-9.95671,-0.383883,0.029691,-0.0213777,0.0904262
0.034,-0.581327,9.72468,-0.929836,-0.113036,0.0557237,-0.0835025,4.92842,1.75897,8.29177,-0.138708,0.0648379,0.078572,-0.782511,9.45842,-1.58854,0.1139,0.231884,-0.0458157,8.36062,1.33391,2.67128,-0.0359164,-0.0744124,-0.0621745,-1.42479,-9.81328,-0.664227,0.0144132,-0.228112,0.0298045,4.57666,-1.48155,8.23806,0.155467,0.0215627,-0.0891694,-0.244192,-9.9956,-0.3708,0.026638,-0.0244576,0.088554
0.035,-0.5702,9.69304,-0.90815,-0.114157,0.051867,-0.0798201,4.92925,1.70896,8.30547,-0.137894,0.0632511,0.0783532,-0.792072,9.47863,-1.54881,0.118119,0.228166,-0.0470087,8.37071,1.29087,2.67623,-0.0426679,-0.0771985,-0.0673098,-1.38484,-9.80634,-0.648773,0.0144058,-0.233189,0.0323134,4.56035,-1.49979,8.21738,0.157713,0.0228311,-0.0911018,-0.285696,-10.0345,-0.357717,0.023585,-0.0275374,0.0866817
0.036,-0.55206,9.68618,-0.887357,-0.114804,0.0485905,-0.0770814,4.92708,1.66477,8.31828,-0.13571,0.0602644,0.0789555,-0.816277,9.49849,-1.51529,0.121456,0.223866,-0.0484027,8.38601,1.25484,2.68001,-0.0494968,-0.0792226,-0.0717123,-1.3507,-9.79169,-0.646066,0.0139396,-0.23804,0.0351889,4.55514,-1.5038,8.20518,0.159147,0.0243054,-0.0923299,-0.309239,-10.0667,-0.346936,0.0211682,-0.0307704,0.0847123
0.037,-0.525153,9.71029,-0.86768,-0.114858,0.0460392,-0.0755223,4.92116,1.62785,8.32999,-0.131815,0.0555279,0.0805843,-0.858787,9.5179,-1.48951,0.123689,0.218837,-0.0500478,8.40781,1.22754,2.68233,-0.0564225,-0.0802943,-0.0751991,-1.32382,-9.76739,-0.659292,0.0128997,-0.24261,0.0385229,4.56382,-1.49001,8.20357,0.159564,0.0260368,-0.0926774,-0.310329,-10.0906,-0.339033,0.0195469,-0.0341949,0.0826212
0.038,-0.498246,9.73439,-0.848002,-0.114912,0.0434878,-0.0739632,4.91524,1.59094,8.34169,-0.127919,0.0507914,0.0822131,-0.901297,9.53732,-1.46374,0.125923,0.213807,-0.0516929,8.42961,1.20025,2.68465,-0.0633482,-0.0813659,-0.0786858,-1.29693,-9.74309,-0.672519,0.0118598,-0.24718,0.0418569,4.57249,-1.47623,8.20196,0.159981,0.0277683,-0.0930249,-0.311419,-10.1144,-0.331131,0.0179256,-0.0376194,0.0805302
0.039,-0.471339,9.7585,-0.828325,-0.114966,0.0409364,-0.0724041,4.90932,1.55403,8.35339,-0.124024,0.0460549,0.0838419,-0.943807,9.55673,-1.43797,0.128156,0.208778,-0.0533381,8.4514,1.17295,2.68697,-0.0702739,-0.0824376,-0.0821726,-1.27005,-9.71879,-0.685745,0.0108199,-0.25175,0.0451909,4.58117,-1.46245,8.20035,0.160398,0.0294998,-0.0933725,-0.312509,-10.1382,-0.323228,0.0163043,-0.0410439,0.0784391
0.04,-0.444432,9.7826,-0.808647,-0.11502,0.0383851,-0.070845,4.90341,1.51711,8.3651,-0.120128,0.0413185,0.0854707,-0.986316,9.57615,-1.4122,0.130389,0.203749,-0.0549832,8.4732,1.14565,2.68929,-0.0771995,-0.0835092,-0.0856593,-1.24316,-9.6945,-0.698971,0.00978003,-0.25632,0.0485249,4.58985,-1.44867,8.19874,0.160815,0.0312312,-0.09372,-0.313599,-10.1621,-0.315325,0.014683,-0.0444683,0.0763481
0.041,-0.452116,9.78099,-0.782272,-0.116103,0.0342354,-0.0733201,4.92189,1.49782,8.38361,-0.113906,0.0388051,0.0856403,-1.01533,9.56549,-1.36237,0.129204,0.197448,-0.0541415,8.50692,1.1122,2.68794,-0.0823584,-0.0822594,-0.0880643,-1.21253,-9.70523,-0.721289,0.00966738,-0.257083,0.0543718,4.60254,-1.42793,8.23329,0.162744,0.0319833,-0.0961749,-0.286727,-10.1749,-0.273081,0.0129263,-0.0471845,0.0744187
0.042,-0.459799,9.77937,-0.755897,-0.117187,0.0300857,-0.0757952,4.94037,1.47853,8.40213,-0.107683,0.0362917,0.0858099,-1.04435,9.55484,-1.31253,0.12802,0.191147,-0.0532999,8.54064,1.07874,2.6866,-0.0875174,-0.0810095,-0.0904693,-1.18189,-9.71596,-0.743606,0.00955472,-0.257846,0.0602188,4.61524,-1.4072,8.26783,0.164673,0.0327353,-0.0986298,-0.259854,-10.1876,-0.230837,0.0111697,-0.0499007,0.0724894
0.043,-0.467483,9.77776,-0.729522,-0.11827,0.025936,-0.0782703,4.95885,1.45923,8.42064,-0.101461,0.0337784,0.0859795,-1.07336,9.54418,-1.26269,0.126835,0.184845,-0.0524582,8.57435,1.04529,2.68525,-0.0926763,-0.0797597,-0.0928743,-1.15126,-9.72669,-0.765923,0.00944206,-0.25861,0.0660657,4.62793,-1.38647,8.30237,0.166602,0.0334874,-0.101085,-0.232981,-10.2004,-0.188592,0.0094131,-0.0526169,0.0705601
0.044,-0.475167,9.77614,-0.703147,-0.119353,0.0217862,-0.0807453,4.97733,1.43994,8.43915,-0.0952379,0.031265,0.086149,-1.10238,9.53353,-1.21285,0.12565,0.178544,-0.0516165,8.60807,1.01183,2.68391,-0.0978352,-0.0785099,-0.0952793,-1.12062,-9.73742,-0.78824,0.0093294,-0.259373,0.0719126,4.64063,-1.36573,8.33692,0.16853,0.0342394,-0.10354,-0.206109,-10.2132,-0.146348,0.00765649,-0.0553331,0.0686307
0.045,-0.485221,9.78279,-0.686713,-0.120384,0.018133,-0.0799332,4.99206,1.41057,8.44001,-0.0887436,0.0284235,0.085872,-1.13203,9.54527,-1.16764,0.125474,0.17299,-0.0521915,8.63714,0.969029,2.68227,-0.102467,-0.0787892,-0.0973824,-1.08336,-9.75227,-0.799778,0.0106627,-0.258348,0.0780793,4.64788,-1.34328,8.35247,0.170769,0.0361281,-0.105032,-0.191119,-10.2198,-0.110235,0.00621149,-0.0564493,0.0664382
0.046,-0.497172,9.79603,-0.678233,-0.121374,0.0148768,-0.0764912,5.00379,1.37313,8.42675,-0.0820319,0.0253196,0.0852378,-1.1622,9.57493,-1.12614,0.126106,0.168034,-0.0538999,8.66249,0.918749,2.6804,-0.106677,-0.0802919,-0.099244,-1.04081,-9.77042,-0.802693,0.0131528,-0.255894,0.0845017,4.65077,-1.31945,8.35283,0.173256,0.0389261,-0.105754,-0.185635,-10.2214,-0.0790276,0.00501578,-0.0562854,0.0640352
0.047,-0.509123,9.80928,-0.669753,-0.122364,0.0116207,-0.0730492,5.01552,1.33569,8.41348,-0.0753202,0.0222156,0.0846035,-1.19236,9.6046,-1.08465,0.126737,0.163079,-0.0556083,8.68784,0.868469,2.67853,-0.110887,-0.0817946,-0.101106,-0.998253,-9.78857,-0.805608,0.0156429,-0.253439,0.0909242,4.65366,-1.29562,8.35319,0.175742,0.0417241,-0.106475,-0.180151,-10.2231,-0.0478199,0.00382006,-0.0561215,0.0616321
0.048,-0.521074,9.82253,-0.661272,-0.123353,0.00836459,-0.0696072,5.02724,1.29825,8.40021,-0.0686085,0.0191117,0.0839692,-1.22252,9.63426,-1.04315,0.127369,0.158123,-0.0573166,8.71319,0.818189,2.67667,-0.115097,-0.0832973,-0.102967,-0.955698,-9.80672,-0.808522,0.018133,-0.250984,0.0973466,4.65655,-1.27179,8.35354,0.178229,0.0445222,-0.107197,-0.174667,-10.2247,-0.0166123,0.00262435,-0.0559577,0.0592291
0.049,-0.527181,9.83291,-0.650033,-0.124046,0.00561164,-0.0667533,5.03828,1.26319,8.38878,-0.0620365,0.0160245,0.0833043,-1.25104,9.6634,-1.00273,0.127753,0.153118,-0.0590153,8.74005,0.769165,2.6769,-0.119245,-0.0846259,-0.104627,-0.910875,-9.82031,-0.812608,0.0204307,-0.24857,0.10352,4.65984,-1.24798,8.35478,0.180468,0.0469515,-0.107832,-0.16927,-10.2224,0.0132644,0.00139751,-0.0553869,0.0568117
0.05,-0.486542,9.82034,-0.616723,-0.122364,0.00688419,-0.0686041,5.0438,1.24717,8.39205,-0.0565827,0.0130711,0.0823937,-1.26642,9.68838,-0.970925,0.126164,0.147718,-0.0606361,8.779,0.73019,2.69398,-0.1229,-0.0845618,-0.104668,-0.847912,-9.79745,-0.826064,0.021189,-0.246478,0.107705,4.66633,-1.22428,8.36308,0.180723,0.0464318,-0.107771,-0.164565,-10.1879,0.0324927,-7.84e-05,-0.0515608,0.0542802
0.051,-0.445903,9.80777,-0.583413,-0.120682,0.00815674,-0.070455,5.04933,1.23115,8.39531,-0.0511288,0.0101178,0.0814831,-1.2818,9.71337,-0.939124,0.124574,0.142318,-0.0622568,8.81795,0.691215,2.71105,-0.126556,-0.0844976,-0.10471,-0.78495,-9.77458,-0.839519,0.0219474,-0.244386,0.111889,4.67283,-1.20057,8.37138,0.180979,0.0459121,-0.107709,-0.15986,-10.1535,0.0517211,-0.0015543,-0.0477347,0.0517486
0.052,-0.405263,9.79519,-0.550103,-0.119,0.00942929,-0.0723058,5.05485,1.21513,8.39857,-0.045675,0.00716441,0.0805724,-1.29718,9.73835,-0.907324,0.122984,0.136919,-0.0638776,8.85689,0.65224,2.72812,-0.130211,-0.0844334,-0.104751,-0.721987,-9.75172,-0.852974,0.0227058,-0.242293,0.116073,4.67932,-1.17687,8.37967,0.181234,0.0453924,-0.107647,-0.155155,-10.1191,0.0709495,-0.0030302,-0.0439085,0.0492171
