Time,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z
0.022,-0.14465,9.62575,-1.27611,0.00263273,0.0391383,0.0351599,5.31447,2.47035,8.31407,-0.185099,-0.0375874,0.0490346,-0.832389,9.70924,-1.5022,0.0641097,-0.0171587,-0.0876173,9.24862,0.750105,3.57301,0.176186,-0.0598425,0.195398,-0.41367,-9.74242,-2.10987,0.00261806,-0.307499,-0.0605263,4.571,-2.5519,8.20065,-0.095385,-0.0361495,0.0861301,-0.261771,-9.88206,-1.47736,-0.0393027,-0.153701,0.0627479
0.023,-0.154843,9.623,-1.27458,0.0016636,0.0334128,0.0344018,5.30619,2.52679,8.30676,-0.180925,-0.0359846,0.0478637,-0.821254,9.71489,-1.53323,0.0637369,-0.0248811,-0.0846052,9.24652,0.762863,3.57914,0.172997,-0.0636251,0.193883,-0.443937,-9.76381,-2.14927,0.000633619,-0.304407,-0.063567,4.58836,-2.55075,8.19928,-0.0952332,-0.0355174,0.085604,-0.248088,-9.90366,-1.47822,-0.0396479,-0.15044,0.0643434
0.024,-0.163343,9.62256,-1.27183,0.00080773,0.0272942,0.0335544,5.29,2.60213,8.29823,-0.176197,-0.0349072,0.0467186,-0.802056,9.72257,-1.5641,0.0635939,-0.0324677,-0.0818794,9.24491,0.776818,3.59135,0.169686,-0.0669225,0.19206,-0.469318,-9.79735,-2.18292,-0.00211041,-0.299793,-0.0677923,4.61291,-2.54763,8.19986,-0.0948842,-0.0349354,0.085642,-0.228883,-9.92642,-1.48144,-0.0396986,-0.146946,0.0655945
0.025,-0.171844,9.62212,-1.26908,-4.81e-05,0.0211756,0.032707,5.27382,2.67747,8.28971,-0.171469,-0.0338299,0.0455735,-0.782858,9.73024,-1.59496,0.063451,-0.0400543,-0.0791535,9.24329,0.790772,3.60357,0.166374,-0.0702198,0.190237,-0.494699,-9.83088,-2.21657,-0.00485443,-0.295179,-0.0720176,4.63746,-2.54452,8.20044,-0.0945352,-0.0343534,0.0856801,-0.209678,-9.94918,-1.48465,-0.0397494,-0.143453,0.0668457
0.026,-0.180344,9.62167,-1.26634,-0.00090402,0.0150569,0.0318595,5.25764,2.75281,8.28118,-0.166741,-0.0327525,0.0444284,-0.763661,9.73792,-1.62582,0.063308,-0.0476409,-0.0764277,9.24167,0.804726,3.61578,0.163063,-0.0735171,0.188414,-0.52008,-9.86442,-2.25022,-0.00759846,-0.290564,-0.0762428,4.662,-2.5414,8.20102,-0.0941862,-0.0337714,0.0857182,-0.190473,-9.97194,-1.48787,-0.0398001,-0.13996,0.0680969
0.027,-0.183107,9.62101,-1.26296,-0.00190387,0.00857726,0.0316488,5.23729,2.82329,8.27776,-0.161932,-0.0323475,0.0436103,-0.744899,9.74502,-1.65205,0.0633441,-0.054384,-0.0738721,9.22756,0.814029,3.61653,0.159122,-0.0763824,0.187044,-0.530701,-9.89691,-2.27683,-0.00907678,-0.285562,-0.0803812,4.67079,-2.54406,8.1998,-0.0930565,-0.0330157,0.0845648,-0.172677,-9.99261,-1.4876,-0.040218,-0.1371,0.0692203
0.028,-0.174394,9.61991,-1.2583,-0.00319166,0.00137555,0.0327114,5.20861,2.88403,8.28453,-0.156961,-0.033287,0.0434463,-0.727008,9.75093,-1.66903,0.0637384,-0.0594402,-0.071657,9.18846,0.814029,3.59434,0.153921,-0.0783834,0.18658,-0.511799,-9.9273,-2.28935,-0.00802371,-0.279785,-0.0843458,4.64805,-2.55824,8.19498,-0.0903655,-0.0319125,0.0810284,-0.1577,-10.0091,-1.48035,-0.0413701,-0.135508,0.0700883
0.029,-0.16568,9.61882,-1.25365,-0.00447945,-0.00582615,0.033774,5.17993,2.94477,8.2913,-0.15199,-0.0342265,0.0432823,-0.709118,9.75685,-1.686,0.0641326,-0.0644964,-0.069442,9.14936,0.814029,3.57216,0.148721,-0.0803844,0.186116,-0.492897,-9.95769,-2.30187,-0.00697063,-0.274007,-0.0883104,4.62531,-2.57243,8.19016,-0.0876746,-0.0308092,0.0774921,-0.142722,-10.0256,-1.4731,-0.0425223,-0.133916,0.0709562
0.03,-0.156967,9.61772,-1.249,-0.00576724,-0.0130279,0.0348367,5.15125,3.0055,8.29808,-0.147018,-0.0351661,0.0431183,-0.691228,9.76277,-1.70297,0.0645269,-0.0695526,-0.067227,9.11026,0.814029,3.54998,0.14352,-0.0823854,0.185652,-0.473995,-9.98808,-2.31439,-0.00591755,-0.268229,-0.092275,4.60257,-2.58661,8.18534,-0.0849836,-0.029706,0.0739558,-0.127745,-10.0421,-1.46585,-0.0436745,-0.132324,0.0718241
0.031,-0.148254,9.61662,-1.24435,-0.00705503,-0.0202296,0.0358993,5.12257,3.06624,8.30485,-0.142047,-0.0361056,0.0429543,-0.673338,9.76869,-1.71994,0.0649212,-0.0746088,-0.0650119,9.07116,0.814029,3.5278,0.138319,-0.0843864,0.185187,-0.455093,-10.0185,-2.32691,-0.00486448,-0.262452,-0.0962396,4.57983,-2.60079,8.18052,-0.0822926,-0.0286028,0.0704195,-0.112768,-10.0586,-1.4586,-0.0448266,-0.130732,0.072692
0.032,-0.158674,9.6173,-1.24835,-0.00973109,-0.0258898,0.0372041,5.10567,3.0949,8.28625,-0.139444,-0.0360563,0.0420843,-0.670781,9.76102,-1.72739,0.0635377,-0.0788731,-0.0632216,9.0798,0.815452,3.50874,0.135298,-0.0851242,0.182574,-0.461316,-10.0229,-2.2905,-0.00345414,-0.262018,-0.100528,4.60136,-2.60314,8.16645,-0.0816993,-0.0289612,0.0698663,-0.101725,-10.0707,-1.46786,-0.0466975,-0.130005,0.0731408
0.033,-0.171486,9.61821,-1.25343,-0.0125807,-0.0313573,0.0385392,5.09023,3.11955,8.26448,-0.137136,-0.0358835,0.0411261,-0.670141,9.75165,-1.73365,0.0619319,-0.0830384,-0.0614844,9.09441,0.817054,3.49007,0.13255,-0.0857041,0.179693,-0.470679,-10.0241,-2.24797,-0.00199915,-0.262252,-0.104856,4.62842,-2.60402,8.15122,-0.0813683,-0.0295023,0.0696859,-0.0911748,-10.0824,-1.47918,-0.0486582,-0.129388,0.0735371
0.034,-0.184298,9.61912,-1.25852,-0.0154303,-0.0368249,0.0398744,5.0748,3.14419,8.24271,-0.134828,-0.0357106,0.0401678,-0.669501,9.74229,-1.7399,0.0603262,-0.0872037,-0.0597472,9.10902,0.818655,3.47139,0.129801,-0.086284,0.176811,-0.480042,-10.0253,-2.20544,-0.000544165,-0.262486,-0.109184,4.65549,-2.60489,8.136,-0.0810372,-0.0300433,0.0695055,-0.0806243,-10.094,-1.4905,-0.0506189,-0.12877,0.0739335
0.035,-0.197111,9.62003,-1.2636,-0.0182798,-0.0422924,0.0412095,5.05937,3.16884,8.22093,-0.13252,-0.0355377,0.0392096,-0.668861,9.73293,-1.74616,0.0587205,-0.091369,-0.05801,9.12363,0.820257,3.45272,0.127053,-0.0868639,0.173929,-0.489406,-10.0266,-2.16292,0.000910824,-0.26272,-0.113513,4.68255,-2.60576,8.12077,-0.0807061,-0.0305844,0.0693252,-0.0700739,-10.1056,-1.50182,-0.0525796,-0.128152,0.0743298
0.036,-0.21009,9.62695,-1.27017,-0.0209594,-0.047374,0.0420737,5.04922,3.17224,8.20629,-0.129378,-0.0349567,0.0386495,-0.6592,9.72604,-1.74352,0.0568428,-0.097335,-0.0572742,9.12699,0.81706,3.42832,0.123392,-0.0881589,0.171219,-0.498576,-10.0095,-2.12707,0.00186117,-0.26398,-0.11594,4.69771,-2.59391,8.10905,-0.0793229,-0.0308563,0.0687659,-0.0709472,-10.1128,-1.51096,-0.0536451,-0.1274,0.07442
0.037,-0.223279,9.6414,-1.2786,-0.0234264,-0.0519732,0.0423492,5.04567,3.14907,8.20057,-0.125192,-0.0338655,0.038587,-0.638265,9.72225,-1.72975,0.0546252,-0.105552,-0.0577902,9.11629,0.807867,3.39678,0.118591,-0.090348,0.168722,-0.507507,-9.96961,-2.09959,0.0021807,-0.266525,-0.11599,4.69801,-2.56617,8.10171,-0.0766246,-0.0307917,0.067733,-0.0861002,-10.1147,-1.51736,-0.0535914,-0.12648,0.0741276
0.038,-0.236467,9.65584,-1.28702,-0.0258934,-0.0565724,0.0426247,5.04213,3.1259,8.19484,-0.121005,-0.0327743,0.0385246,-0.61733,9.71846,-1.71598,0.0524076,-0.113769,-0.0583062,9.10559,0.798674,3.36523,0.113791,-0.092537,0.166225,-0.516437,-9.92972,-2.07211,0.00250023,-0.269069,-0.11604,4.6983,-2.53843,8.09437,-0.0739263,-0.0307272,0.0667001,-0.101253,-10.1166,-1.52377,-0.0535378,-0.12556,0.0738352
0.039,-0.249656,9.67029,-1.29544,-0.0283604,-0.0611716,0.0429002,5.03858,3.10273,8.18911,-0.116819,-0.0316831,0.0384621,-0.596394,9.71467,-1.70221,0.0501899,-0.121985,-0.0588223,9.09488,0.78948,3.33368,0.10899,-0.094726,0.163729,-0.525367,-9.88983,-2.04462,0.00281976,-0.271613,-0.11609,4.6986,-2.51069,8.08704,-0.0712279,-0.0306626,0.0656671,-0.116406,-10.1185,-1.53018,-0.0534841,-0.12464,0.0735428
0.04,-0.262844,9.68474,-1.30387,-0.0308274,-0.0657708,0.0431757,5.03503,3.07956,8.18338,-0.112633,-0.0305919,0.0383997,-0.575459,9.71088,-1.68844,0.0479723,-0.130202,-0.0593383,9.08418,0.780287,3.30213,0.104189,-0.096915,0.161232,-0.534298,-9.84994,-2.01714,0.0031393,-0.274157,-0.116141,4.69889,-2.48295,8.0797,-0.0685296,-0.0305981,0.0646342,-0.131559,-10.1203,-1.53659,-0.0534305,-0.123721,0.0732503
0.041,-0.271002,9.69609,-1.3079,-0.032031,-0.0700014,0.0430437,5.04607,3.04609,8.18195,-0.112852,-0.0281545,0.0415995,-0.539272,9.7102,-1.67549,0.0487517,-0.1401,-0.0613944,9.08903,0.759218,3.28201,0.101987,-0.0975605,0.157466,-0.53268,-9.83016,-2.02613,-0.000987536,-0.274985,-0.114288,4.69434,-2.46376,8.08061,-0.0685313,-0.029751,0.0615643,-0.142229,-10.1206,-1.5277,-0.0519579,-0.12344,0.0718711
0.042,-0.27916,9.70743,-1.31194,-0.0332346,-0.0742319,0.0429116,5.05711,3.01262,8.18052,-0.113072,-0.0257172,0.0447992,-0.503085,9.70953,-1.66255,0.0495312,-0.149997,-0.0634504,9.09388,0.738149,3.26188,0.0997859,-0.0982061,0.153699,-0.531063,-9.81039,-2.03511,-0.00511437,-0.275813,-0.112436,4.68979,-2.44456,8.08153,-0.068533,-0.0289039,0.0584944,-0.152899,-10.1208,-1.51881,-0.0504853,-0.12316,0.0704919
0.043,-0.287317,9.71878,-1.31597,-0.0344382,-0.0784625,0.0427796,5.06814,2.97914,8.1791,-0.113291,-0.0232799,0.047999,-0.466897,9.70885,-1.6496,0.0503106,-0.159894,-0.0655065,9.09873,0.71708,3.24175,0.0975845,-0.0988516,0.149933,-0.529446,-9.79061,-2.0441,-0.0092412,-0.276641,-0.110584,4.68525,-2.42537,8.08244,-0.0685347,-0.0280568,0.0554246,-0.163569,-10.1211,-1.50992,-0.0490126,-0.12288,0.0691127
0.044,-0.295475,9.73013,-1.32001,-0.0356418,-0.082693,0.0426476,5.07918,2.94567,8.17767,-0.113511,-0.0208426,0.0511987,-0.43071,9.70817,-1.63665,0.05109,-0.169791,-0.0675626,9.10358,0.696011,3.22162,0.095383,-0.0994971,0.146166,-0.527829,-9.77084,-2.05309,-0.013368,-0.277468,-0.108732,4.6807,-2.40618,8.08335,-0.0685364,-0.0272097,0.0523547,-0.174239,-10.1213,-1.50103,-0.04754,-0.1226,0.0677335
0.045,-0.302723,9.721,-1.30492,-0.037451,-0.0877929,0.0423216,5.10109,2.93704,8.176,-0.113378,-0.0184875,0.0520338,-0.407474,9.69883,-1.6347,0.051759,-0.179435,-0.069651,9.0978,0.693764,3.20605,0.0935967,-0.0999209,0.144194,-0.522409,-9.74884,-2.07942,-0.0155575,-0.276171,-0.106831,4.68254,-2.39826,8.08451,-0.0670203,-0.0257589,0.0509176,-0.174581,-10.1163,-1.50763,-0.0448797,-0.121462,0.0669711
0.046,-0.309244,9.69549,-1.27455,-0.0397446,-0.0935882,0.0418403,5.1317,2.94827,8.17413,-0.112963,-0.0161983,0.0509773,-0.3946,9.68258,-1.64156,0.0523396,-0.188877,-0.0717651,9.08352,0.706573,3.19411,0.0921425,-0.100167,0.143658,-0.513948,-9.72507,-2.11964,-0.016197,-0.273173,-0.104891,4.6895,-2.39937,8.08587,-0.0642898,-0.0238251,0.0507867,-0.166662,-10.1071,-1.52663,-0.0412693,-0.11964,0.0667021
0.047,-0.315764,9.66999,-1.24418,-0.0420382,-0.0993835,0.0413591,5.16231,2.95951,8.17226,-0.112547,-0.0139091,0.0499207,-0.381725,9.66632,-1.64842,0.0529202,-0.198318,-0.0738792,9.06924,0.719382,3.18218,0.0906883,-0.100414,0.143122,-0.505486,-9.7013,-2.15986,-0.0168366,-0.270175,-0.102951,4.69646,-2.40048,8.08722,-0.0615594,-0.0218914,0.0506558,-0.158743,-10.098,-1.54564,-0.0376589,-0.117817,0.0664332
0.048,-0.322284,9.64448,-1.21381,-0.0443318,-0.105179,0.0408779,5.19292,2.97075,8.1704,-0.112132,-0.0116199,0.0488642,-0.36885,9.65006,-1.65528,0.0535008,-0.207759,-0.0759934,9.05495,0.732191,3.17024,0.0892341,-0.10066,0.142585,-0.497024,-9.67753,-2.20007,-0.0174762,-0.267177,-0.101011,4.70341,-2.40159,8.08858,-0.058829,-0.0199576,0.0505248,-0.150824,-10.0888,-1.56464,-0.0340484,-0.115995,0.0661642
0.049,-0.326541,9.62045,-1.18377,-0.0466515,-0.110849,0.0404252,5.22067,2.98526,8.16851,-0.111767,-0.00936125,0.0479327,-0.354959,9.6361,-1.66323,0.0538938,-0.216906,-0.0781224,9.04198,0.741036,3.16012,0.0878329,-0.100594,0.141797,-0.491006,-9.65409,-2.23842,-0.0179938,-0.263952,-0.0990184,4.70979,-2.40475,8.09105,-0.0561893,-0.0180935,0.0505433,-0.144539,-10.0788,-1.58479,-0.0306196,-0.114137,0.066006
0.05,-0.312687,9.6083,-1.15642,-0.0491798,-0.115521,0.040201,5.22548,3.02595,8.16647,-0.111798,-0.00734754,0.0480022,-0.332928,9.64049,-1.67987,0.0527864,-0.223699,-0.0803707,9.03945,0.718169,3.16445,0.0868555,-0.0980221,0.138993,-0.504539,-9.63329,-2.26184,-0.017536,-0.258914,-0.096607,4.71151,-2.42432,8.10243,-0.054276,-0.0167867,0.0517565,-0.15133,-10.0616,-1.61411,-0.0286431,-0.112001,0.0667333
0.051,-0.298834,9.59614,-1.12907,-0.051708,-0.120192,0.0399768,5.23029,3.06664,8.16442,-0.11183,-0.00533382,0.0480716,-0.310898,9.64488,-1.69651,0.0516789,-0.230491,-0.082619,9.03692,0.695302,3.16878,0.0858781,-0.0954504,0.136189,-0.518072,-9.61248,-2.28525,-0.0170781,-0.253876,-0.0941956,4.71324,-2.4439,8.11381,-0.0523626,-0.01548,0.0529698,-0.158121,-10.0445,-1.64342,-0.0266665,-0.109865,0.0674607
0.052,-0.28498,9.58399,-1.10172,-0.0542363,-0.124864,0.0397526,5.23509,3.10732,8.16238,-0.111861,-0.0033201,0.048141,-0.288868,9.64927,-1.71315,0.0505715,-0.237284,-0.0848673,9.03439,0.672435,3.17311,0.0849007,-0.0928788,0.133385,-0.531605,-9.59167,-2.30867,-0.0166203,-0.248838,-0.0917842,4.71496,-2.46347,8.12519,-0.0504492,-0.0141732,0.054183,-0.164912,-10.0273,-1.67274,-0.02469,-0.107729,0.0681881
