Time,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z
0.01,0.0716932,9.76153,-0.994686,-0.0178491,0.0551579,-0.0286755,5.15013,2.71759,8.16999,-0.0220191,0.0437383,-0.000240507,-1.20205,9.85381,-1.55624,-0.0356668,-0.0510397,0.00515873,9.23897,0.278699,3.6421,0.0407361,0.0628924,0.0174109,-0.799561,-9.41798,-2.51871,0.0178704,0.0816242,-0.0263945,4.85229,-2.88047,7.90768,-0.00614893,0.0134575,0.00130607,-0.554429,-9.66683,-1.69199,-0.0747222,0.115044,0.0685606
0.011,0.0421673,9.76386,-1.02728,-0.0176414,0.0571532,-0.029228,5.16811,2.71821,8.17116,-0.0202284,0.0415541,0.0010849,-1.18585,9.8912,-1.55909,-0.0365354,-0.0486904,0.00520861,9.22595,0.288193,3.63692,0.0395672,0.0611471,0.0172361,-0.780007,-9.43998,-2.51545,0.0184162,0.0860942,-0.0283259,4.86691,-2.89409,7.91876,-0.00597884,0.0135296,0.00147616,-0.564017,-9.65891,-1.71409,-0.0750606,0.11666,0.0684149
0.012,0.0126415,9.76619,-1.05988,-0.0174336,0.0591485,-0.0297804,5.18608,2.71882,8.17232,-0.0184378,0.0393698,0.00241031,-1.16966,9.92859,-1.56195,-0.0374041,-0.0463412,0.00525849,9.21293,0.297687,3.63173,0.0383983,0.0594019,0.0170613,-0.760454,-9.46198,-2.51219,0.0189619,0.0905642,-0.0302573,4.88152,-2.90771,7.92984,-0.00580876,0.0136018,0.00164624,-0.573605,-9.65098,-1.73619,-0.0753991,0.118275,0.0682693
0.013,-0.0168844,9.76852,-1.09247,-0.0172259,0.0611438,-0.0303329,5.20406,2.71944,8.17348,-0.0166471,0.0371855,0.00373572,-1.15346,9.96598,-1.5648,-0.0382727,-0.043992,0.00530837,9.1999,0.30718,3.62655,0.0372295,0.0576566,0.0168864,-0.7409,-9.48398,-2.50893,0.0195077,0.0950343,-0.0321887,4.89614,-2.92133,7.94092,-0.00563868,0.0136739,0.00181632,-0.583193,-9.64305,-1.75829,-0.0757376,0.119891,0.0681237
0.014,-0.0254683,9.7654,-1.10561,-0.0183802,0.0616139,-0.0300169,5.18391,2.676,8.18981,-0.014339,0.0371001,0.00403014,-1.16637,9.95497,-1.56388,-0.0373907,-0.0413703,0.00467601,9.18429,0.300715,3.61539,0.034881,0.0562961,0.0184334,-0.750302,-9.49222,-2.50786,0.017657,0.0966486,-0.0338278,4.89149,-2.9257,7.95034,-0.00610672,0.0140815,0.00134827,-0.597945,-9.6305,-1.77709,-0.0749833,0.120401,0.068545
0.015,-0.0235813,9.75955,-1.10902,-0.0202156,0.0613215,-0.0292667,5.14469,2.61052,8.21372,-0.0117721,0.0380641,0.00380907,-1.19384,9.91975,-1.56106,-0.0356333,-0.0386124,0.00370253,9.16738,0.28627,3.60124,0.0319427,0.055128,0.0208414,-0.774181,-9.49358,-2.5079,0.014608,0.0968351,-0.0353208,4.87721,-2.92544,7.95893,-0.00689384,0.0146569,0.000561162,-0.61528,-9.61563,-1.79424,-0.0736827,0.120357,0.0692498
0.016,-0.0216943,9.7537,-1.11243,-0.0220509,0.0610291,-0.0285165,5.10547,2.54505,8.23763,-0.00920528,0.0390282,0.00358801,-1.2213,9.88453,-1.55825,-0.033876,-0.0358545,0.00272905,9.15047,0.271825,3.58709,0.0290044,0.0539599,0.0232493,-0.798061,-9.49495,-2.50793,0.0115591,0.0970217,-0.0368137,4.86294,-2.92518,7.96751,-0.00768095,0.0152323,-0.00022595,-0.632614,-9.60076,-1.81139,-0.0723821,0.120313,0.0699546
0.017,-0.0198073,9.74784,-1.11585,-0.0238862,0.0607367,-0.0277663,5.06625,2.47957,8.26154,-0.00663843,0.0399922,0.00336694,-1.24876,9.84931,-1.55543,-0.0321186,-0.0330966,0.00175556,9.13356,0.25738,3.57294,0.0260661,0.0527918,0.0256572,-0.82194,-9.49631,-2.50797,0.00851012,0.0972082,-0.0383066,4.84866,-2.92491,7.9761,-0.00846806,0.0158076,-0.00101306,-0.649949,-9.5859,-1.82854,-0.0710815,0.120269,0.0706594
0.018,-0.0185374,9.74225,-1.11589,-0.0254087,0.0598719,-0.0269226,5.03245,2.42881,8.27497,-0.00500416,0.0414098,0.00308102,-1.26091,9.82345,-1.55532,-0.0304767,-0.0304035,0.000597962,9.12279,0.247946,3.56628,0.0236567,0.0516661,0.0278236,-0.848281,-9.49204,-2.50491,0.00552643,0.0971134,-0.0400533,4.83823,-2.92033,7.98312,-0.00905613,0.0163628,-0.00180637,-0.667056,-9.57488,-1.84463,-0.0699745,0.120337,0.0715547
0.019,-0.0194273,9.73754,-1.10413,-0.025836,0.0570035,-0.0257519,5.01763,2.42953,8.25173,-0.00663389,0.0444149,0.00256809,-1.21942,9.8304,-1.56466,-0.0292387,-0.0279376,-0.00120406,9.13348,0.256051,3.58583,0.0230986,0.0506887,0.0291445,-0.883238,-9.46802,-2.49099,0.0027711,0.0960338,-0.0426882,4.84124,-2.90064,7.9847,-0.00894752,0.0168472,-0.00262135,-0.683369,-9.57733,-1.85701,-0.0695447,0.120797,0.0731169
0.02,-0.0203172,9.73283,-1.09238,-0.0262633,0.0541351,-0.0245811,5.00281,2.43026,8.22849,-0.00826362,0.0474199,0.00205516,-1.17793,9.83735,-1.57401,-0.0280008,-0.0254716,-0.00300608,9.14417,0.264157,3.60538,0.0225404,0.0497113,0.0304654,-0.918194,-9.444,-2.47708,1.58e-05,0.0949542,-0.0453231,4.84425,-2.88094,7.98628,-0.00883892,0.0173317,-0.00343634,-0.699681,-9.57979,-1.86939,-0.069115,0.121258,0.074679
0.021,-0.0212071,9.72812,-1.08062,-0.0266906,0.0512668,-0.0234104,4.98799,2.43099,8.20526,-0.00989335,0.050425,0.00154223,-1.13645,9.84429,-1.58336,-0.0267628,-0.0230057,-0.00480811,9.15485,0.272262,3.62493,0.0219822,0.0487338,0.0317863,-0.953151,-9.41998,-2.46317,-0.00273954,0.0938746,-0.0479579,4.84726,-2.86125,7.98786,-0.00873032,0.0178162,-0.00425132,-0.715994,-9.58224,-1.88176,-0.0686852,0.121718,0.0762412
0.022,-0.0220971,9.72341,-1.06887,-0.0271179,0.0483984,-0.0222396,4.97317,2.43172,8.18202,-0.0115231,0.0534301,0.0010293,-1.09496,9.85124,-1.59271,-0.0255248,-0.0205398,-0.00661013,9.16554,0.280367,3.64449,0.021424,0.0477564,0.0331073,-0.988108,-9.39596,-2.44925,-0.00549486,0.092795,-0.0505928,4.85027,-2.84155,7.98943,-0.00862172,0.0183006,-0.00506631,-0.732306,-9.5847,-1.89414,-0.0682555,0.122178,0.0778033
0.023,-0.0146383,9.71672,-1.05582,-0.0272893,0.0445665,-0.0212395,4.96587,2.50835,8.15699,-0.0169675,0.0534865,-0.00228037,-1.08945,9.84164,-1.6013,-0.0268257,-0.015469,-0.00479021,9.14829,0.266603,3.65794,0.020819,0.0454963,0.0335197,-1.03715,-9.39991,-2.44556,-0.00827866,0.0883047,-0.051873,4.84037,-2.83964,7.99481,-0.00669314,0.0184198,-0.00508212,-0.701839,-9.60988,-1.88178,-0.066659,0.123009,0.0791747
0.024,-0.00479417,9.70947,-1.0424,-0.0273875,0.0404593,-0.0202882,4.96072,2.60668,8.13146,-0.0235019,0.0527003,-0.00638912,-1.09421,9.82731,-1.60969,-0.0288521,-0.00965394,-0.00193546,9.12306,0.24659,3.66965,0.0202005,0.0428696,0.0336725,-1.09022,-9.41186,-2.44478,-0.0110706,0.0828397,-0.0527662,4.82677,-2.84281,8.00128,-0.00424456,0.0184347,-0.0048696,-0.658007,-9.64155,-1.86236,-0.0647292,0.123945,0.0804916
0.025,0.00504994,9.70221,-1.02899,-0.0274858,0.036352,-0.0193368,4.95557,2.70501,8.10593,-0.0300363,0.0519142,-0.0104979,-1.09897,9.81299,-1.61807,-0.0308784,-0.0038389,0.000919302,9.09783,0.226578,3.68136,0.0195821,0.040243,0.0338253,-1.1433,-9.42381,-2.444,-0.0138625,0.0773748,-0.0536593,4.81318,-2.84598,8.00775,-0.00179599,0.0184495,-0.00465707,-0.614174,-9.67323,-1.84293,-0.0627993,0.124882,0.0818084
0.026,0.0148941,9.69496,-1.01557,-0.027584,0.0322448,-0.0183854,4.95042,2.80333,8.0804,-0.0365707,0.0511281,-0.0146066,-1.10373,9.79866,-1.62645,-0.0329047,0.00197614,0.00377406,9.0726,0.206566,3.69307,0.0189636,0.0376163,0.0339781,-1.19637,-9.43576,-2.44322,-0.0166544,0.0719099,-0.0545525,4.79959,-2.84915,8.01422,0.000652583,0.0184644,-0.00444455,-0.570342,-9.7049,-1.82351,-0.0608695,0.125819,0.0831253
0.027,0.0227692,9.69079,-1.00812,-0.0281124,0.0288027,-0.017238,4.93517,2.90588,8.07987,-0.0405227,0.0497852,-0.0160118,-1.1052,9.7867,-1.63701,-0.0321114,0.00722324,0.00568831,9.04922,0.191388,3.6959,0.018307,0.0349581,0.0348532,-1.24875,-9.44828,-2.44756,-0.0194194,0.067274,-0.0551654,4.78331,-2.85707,8.01558,0.00309717,0.0182874,-0.00485645,-0.510799,-9.73917,-1.81445,-0.0585922,0.124294,0.083704
0.028,0.0267066,9.69281,-1.0126,-0.029501,0.0266908,-0.0156985,4.89972,3.01686,8.12936,-0.0393098,0.0473288,-0.0120097,-1.10007,9.77947,-1.6519,-0.0256789,0.0113345,0.00572156,9.02954,0.18588,3.68099,0.0175739,0.0322367,0.0371729,-1.29977,-9.46197,-2.46213,-0.0221305,0.0642962,-0.0552176,4.76168,-2.8745,8.00675,0.00553377,0.0177268,-0.0065172,-0.419836,-9.77863,-1.82611,-0.0556198,0.117847,0.0828061
0.029,0.0306439,9.69483,-1.01708,-0.0308896,0.0245789,-0.0141589,4.86428,3.12783,8.17885,-0.038097,0.0448724,-0.00800764,-1.09495,9.77224,-1.66679,-0.0192464,0.0154457,0.00575481,9.00985,0.180372,3.66607,0.0168408,0.0295153,0.0394927,-1.35079,-9.47565,-2.4767,-0.0248416,0.0613184,-0.0552698,4.74005,-2.89193,7.99791,0.00797037,0.0171662,-0.00817794,-0.328874,-9.81809,-1.83778,-0.0526475,0.1114,0.0819083
0.03,0.0345812,9.69685,-1.02155,-0.0322783,0.022467,-0.0126194,4.82883,3.23881,8.22834,-0.0368842,0.042416,-0.00400558,-1.08983,9.76501,-1.68168,-0.0128139,0.0195569,0.00578806,8.99017,0.174863,3.65116,0.0161077,0.0267939,0.0418124,-1.40181,-9.48934,-2.49127,-0.0275527,0.0583405,-0.055322,4.71842,-2.90936,7.98908,0.010407,0.0166056,-0.00983869,-0.237911,-9.85755,-1.84944,-0.0496752,0.104953,0.0810104
0.031,0.0385185,9.69887,-1.02603,-0.0336669,0.0203551,-0.0110799,4.79339,3.34979,8.27783,-0.0356714,0.0399597,-3.52e-06,-1.0847,9.75778,-1.69657,-0.00638145,0.0236682,0.00582131,8.97048,0.169355,3.63624,0.0153747,0.0240725,0.0441321,-1.45283,-9.50302,-2.50585,-0.0302637,0.0553627,-0.0553742,4.69679,-2.92678,7.98024,0.0128436,0.016045,-0.0114994,-0.146949,-9.89701,-1.86111,-0.0467029,0.0985059,0.0801126
0.032,0.0451861,9.69792,-1.03564,-0.0349097,0.019382,-0.010644,4.77556,3.3565,8.28728,-0.0355518,0.0416656,0.0060263,-1.08769,9.76455,-1.6833,-0.00635206,0.0268074,0.00645247,8.93543,0.17713,3.63263,0.0133,0.0213809,0.0467791,-1.49661,-9.52799,-2.53135,-0.0315659,0.0529723,-0.0543581,4.68762,-2.91834,7.97735,0.0142618,0.015912,-0.0116792,-0.155338,-9.91347,-1.95197,-0.0468082,0.0957362,0.077475
0.033,0.052195,9.69659,-1.0459,-0.0361343,0.0185512,-0.0103462,4.75994,3.35017,8.29172,-0.0355688,0.0438918,0.0123096,-1.09169,9.77308,-1.66651,-0.00712305,0.0298251,0.00715837,8.89847,0.186566,3.63044,0.0110576,0.018693,0.049467,-1.53948,-9.55436,-2.55821,-0.032692,0.0506554,-0.0532085,4.68,-2.90667,7.9752,0.0155527,0.0158325,-0.0116737,-0.176147,-9.92707,-2.05273,-0.0472983,0.093426,0.07462
0.034,0.0592039,9.69527,-1.05615,-0.0373589,0.0177204,-0.0100483,4.74431,3.34385,8.29616,-0.0355859,0.0461179,0.0185929,-1.0957,9.7816,-1.64972,-0.00789404,0.0328428,0.00786428,8.8615,0.196002,3.62824,0.00881527,0.0160051,0.0521549,-1.58236,-9.58074,-2.58508,-0.0338181,0.0483384,-0.0520589,4.67239,-2.895,7.97305,0.0168436,0.0157529,-0.0116683,-0.196956,-9.94066,-2.15349,-0.0477883,0.0911159,0.071765
0.035,0.0662128,9.69395,-1.0664,-0.0385835,0.0168896,-0.00975048,4.72869,3.33752,8.3006,-0.0356029,0.0483441,0.0248762,-1.0997,9.79013,-1.63293,-0.00866503,0.0358605,0.00857018,8.82453,0.205438,3.62604,0.0065729,0.0133171,0.0548429,-1.62523,-9.60711,-2.61194,-0.0349441,0.0460215,-0.0509092,4.66478,-2.88332,7.9709,0.0181346,0.0156734,-0.0116629,-0.217764,-9.95425,-2.25425,-0.0482784,0.0888058,0.0689099
0.036,0.0700369,9.69954,-1.07715,-0.0400852,0.0148129,-0.009585,4.73736,3.29361,8.31639,-0.0387406,0.0496584,0.0299489,-1.09738,9.79267,-1.62503,-0.00906496,0.0376318,0.00976088,8.82252,0.216884,3.6169,0.00404525,0.0110209,0.0566494,-1.65502,-9.63684,-2.62597,-0.0353755,0.0432295,-0.049626,4.66255,-2.87935,7.97015,0.0184784,0.0152252,-0.0121103,-0.270673,-9.95722,-2.33931,-0.0499961,0.0898095,0.0661831
0.037,0.0698798,9.71377,-1.08852,-0.0419333,0.0111789,-0.009585,4.77639,3.20272,8.34638,-0.045779,0.0498328,0.0335084,-1.08715,9.78772,-1.62824,-0.00900105,0.037845,0.0115576,8.86421,0.230843,3.59906,0.00116099,0.00921441,0.0573542,-1.66845,-9.67075,-2.62397,-0.0349385,0.0398438,-0.0481757,4.66707,-2.88501,7.97116,0.0176384,0.0143162,-0.0131236,-0.363706,-9.94692,-2.40477,-0.0532484,0.0949555,0.0636165
0.038,0.0697227,9.728,-1.09988,-0.0437814,0.00754495,-0.009585,4.81542,3.11183,8.37637,-0.0528175,0.0500071,0.037068,-1.07692,9.78278,-1.63145,-0.00893714,0.0380582,0.0133543,8.90589,0.244802,3.58123,-0.00172326,0.00740787,0.058059,-1.68188,-9.70467,-2.62196,-0.0345014,0.0364582,-0.0467254,4.67159,-2.89066,7.97217,0.0167984,0.0134072,-0.0141369,-0.456739,-9.93662,-2.47022,-0.0565007,0.100101,0.06105
0.039,0.0695657,9.74224,-1.11125,-0.0456295,0.00391098,-0.009585,4.85445,3.02094,8.40636,-0.059856,0.0501815,0.0406276,-1.06669,9.77784,-1.63466,-0.00887323,0.0382714,0.015151,8.94758,0.25876,3.5634,-0.00460752,0.00560133,0.0587638,-1.69531,-9.73858,-2.61995,-0.0340644,0.0330725,-0.045275,4.6761,-2.89631,7.97318,0.0159583,0.0124983,-0.0151503,-0.549773,-9.92632,-2.53567,-0.059753,0.105247,0.0584834
0.04,0.0694086,9.75647,-1.12262,-0.0474777,0.000277002,-0.009585,4.89348,2.93005,8.43635,-0.0668945,0.0503558,0.0441871,-1.05647,9.7729,-1.63787,-0.00880932,0.0384847,0.0169477,8.98926,0.272719,3.54556,-0.00749178,0.0037948,0.0594686,-1.70874,-9.77249,-2.61794,-0.0336274,0.0296868,-0.0438247,4.68062,-2.90197,7.97419,0.0151183,0.0115893,-0.0161636,-0.642806,-9.91602,-2.60112,-0.0630053,0.110393,0.0559168
0.041,0.0465971,9.74734,-1.12196,-0.0476711,-0.00242896,-0.00832886,4.94031,2.94275,8.41204,-0.0693358,0.0465373,0.0428958,-1.05094,9.79354,-1.63701,-0.00602004,0.0378235,0.0161603,9.00843,0.259678,3.52781,-0.00749805,0.0020843,0.0608576,-1.65892,-9.80903,-2.64777,-0.034077,0.0276274,-0.0445281,4.71789,-2.91064,7.9686,0.0159291,0.0101356,-0.0181769,-0.668567,-9.95533,-2.51428,-0.0614216,0.105175,0.0540331
0.042,0.0237856,9.73821,-1.12131,-0.0478645,-0.00513493,-0.00707271,4.98714,2.95545,8.38773,-0.0717772,0.0427188,0.0416045,-1.04542,9.81419,-1.63615,-0.00323076,0.0371622,0.015373,9.0276,0.246637,3.51006,-0.00750432,0.000373807,0.0622467,-1.6091,-9.84557,-2.6776,-0.0345265,0.0255679,-0.0452315,4.75515,-2.91932,7.963,0.0167399,0.008682,-0.0201903,-0.694328,-9.99464,-2.42744,-0.0598379,0.0999559,0.0521493
0.043,0.000974127,9.72909,-1.12066,-0.0480578,-0.00784089,-0.00581657,5.03396,2.96815,8.36342,-0.0742186,0.0389003,0.0403133,-1.03989,9.83483,-1.63529,-0.000441474,0.036501,0.0145856,9.04677,0.233596,3.49231,-0.0075106,-0.00133669,0.0636357,-1.55929,-9.88211,-2.70744,-0.0349761,0.0235085,-0.0459349,4.79242,-2.92799,7.9574,0.0175507,0.00722836,-0.0222036,-0.720089,-10.034,-2.3406,-0.0582541,0.0947371,0.0502655
0.044,-0.0218374,9.71996,-1.12001,-0.0482512,-0.0105469,-0.00456043,5.08079,2.98085,8.33911,-0.0766599,0.0350817,0.039022,-1.03437,9.85548,-1.63443,0.00234781,0.0358398,0.0137982,9.06593,0.220556,3.47456,-0.00751687,-0.00304718,0.0650247,-1.50947,-9.91865,-2.73727,-0.0354257,0.021449,-0.0466383,4.82968,-2.93667,7.9518,0.0183614,0.00577472,-0.024217,-0.745851,-10.0733,-2.25376,-0.0566704,0.0895183,0.0483818
0.045,-0.034391,9.71954,-1.12252,-0.0481838,-0.0124892,-0.00280504,5.11292,2.99915,8.31778,-0.0776749,0.0327054,0.0405879,-1.05756,9.85473,-1.63125,0.00427585,0.0379695,0.0139537,9.07328,0.216547,3.46494,-0.00751157,-0.00360864,0.0667119,-1.49383,-9.94009,-2.74261,-0.0340496,0.0203633,-0.0489416,4.83295,-2.93513,7.95186,0.0199872,0.00601869,-0.0248682,-0.767342,-10.1038,-2.17017,-0.0544547,0.0804641,0.0466017
0.046,-0.0387383,9.72608,-1.12758,-0.0479076,-0.0138205,-0.000650245,5.13329,3.02193,8.29882,-0.0775487,0.0314828,0.0444397,-1.10373,9.83687,-1.62621,0.00551491,0.0423319,0.0148635,9.07116,0.219764,3.46182,-0.00749703,-0.00325085,0.0686377,-1.50553,-9.94946,-2.72835,-0.0312128,0.0200564,-0.0525248,4.80902,-2.92542,7.95645,0.0222649,0.00762075,-0.0244297,-0.785419,-10.1274,-2.08918,-0.0517335,0.0683414,0.0449045
0.047,-0.0430856,9.73262,-1.13263,-0.0476314,-0.0151519,0.00150455,5.15366,3.04471,8.27986,-0.0774226,0.0302603,0.0482914,-1.1499,9.819,-1.62118,0.00675396,0.0466943,0.0157733,9.06904,0.222982,3.45871,-0.00748248,-0.00289307,0.0705634,-1.51723,-9.95883,-2.71409,-0.028376,0.0197496,-0.056108,4.78509,-2.91571,7.96104,0.0245426,0.00922281,-0.0239913,-0.803495,-10.1509,-2.00818,-0.0490122,0.0562188,0.0432073
0.048,-0.0474329,9.73916,-1.13769,-0.0473552,-0.0164833,0.00365934,5.17403,3.06749,8.2609,-0.0772964,0.0290377,0.0521431,-1.19608,9.80114,-1.61614,0.00799302,0.0510567,0.0166831,9.06692,0.226199,3.4556,-0.00746793,-0.00253529,0.0724892,-1.52893,-9.9682,-2.69983,-0.0255393,0.0194427,-0.0596912,4.76116,-2.906,7.96563,0.0268203,0.0108249,-0.0235528,-0.821571,-10.1745,-1.92719,-0.0462909,0.0440961,0.0415102
0.049,-0.0499379,9.74368,-1.13945,-0.0470785,-0.017707,0.00556583,5.18997,3.07913,8.2482,-0.0770984,0.0277364,0.0555239,-1.23994,9.78303,-1.61245,0.00915433,0.0555231,0.0174832,9.06479,0.224743,3.45059,-0.00714228,-0.00203265,0.0742618,-1.53968,-9.97429,-2.68906,-0.0231926,0.0188811,-0.0632217,4.73992,-2.89646,7.97114,0.0288842,0.0122463,-0.0230973,-0.840785,-10.1976,-1.8551,-0.0439856,0.0326787,0.0397614
0.05,-0.0377042,9.732,-1.11484,-0.0467975,-0.0180688,0.005486,5.17051,3.00158,8.2856,-0.0763257,0.0258057,0.0551366,-1.2653,9.76294,-1.61954,0.00969373,0.0608217,0.0174067,9.06255,0.185902,3.43047,-0.0043278,-0.00037124,0.0748094,-1.54276,-9.95418,-2.70613,-0.0247662,0.0162814,-0.066331,4.74018,-2.88818,7.98404,0.0292381,0.0122226,-0.0225057,-0.869102,-10.2168,-1.85423,-0.0450079,0.0269034,0.0375998
0.051,-0.0254705,9.72033,-1.09024,-0.0465165,-0.0184307,0.00540617,5.15105,2.92403,8.32299,-0.0755531,0.023875,0.0547492,-1.29067,9.74285,-1.62664,0.0102331,0.0661203,0.0173302,9.0603,0.147061,3.41035,-0.00151331,0.00129017,0.075357,-1.54584,-9.93406,-2.72321,-0.0263398,0.0136817,-0.0694404,4.74044,-2.87991,7.99695,0.0295919,0.0121989,-0.0219141,-0.897419,-10.236,-1.85336,-0.0460302,0.0211281,0.0354382
