Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,-1.68744,9.57135,-1.65098,0.0878189,-0.0200518,-0.113134,-2.62287,-9.30618,-0.884586,-0.0652931,0.0842818,0.0885159,-0.224129,9.40847,-1.80036,-0.0282077,0.0264544,0.0285549,-1.14418,-9.88968,-0.531429,-0.0855612,0.0886296,-0.0357408,4.0156,-3.13488,8.14002,0.0245145,0.0285131,-0.0103692,4.04597,2.66675,8.72934,-0.0671473,0.030274,0.0330673,8.07804,-0.191801,4.05089,-0.179236,0.387756,0.0618289
0.001,-1.70405,9.58062,-1.65461,0.0856182,-0.0130308,-0.112461,-2.63849,-9.32757,-0.925165,-0.0656969,0.0925789,0.0856132,-0.186271,9.40989,-1.80532,-0.0272082,0.0307703,0.0258244,-1.14289,-9.87333,-0.504563,-0.0855299,0.0891458,-0.0330014,4.04218,-3.14625,8.14978,0.0242827,0.0277319,-0.0109116,4.04225,2.65633,8.73956,-0.0681535,0.0302918,0.0319176,8.06437,-0.194261,4.04805,-0.179244,0.382937,0.0599758
0.002,-1.72065,9.58988,-1.65824,0.0834175,-0.00600989,-0.111787,-2.6541,-9.34896,-0.965744,-0.0661006,0.100876,0.0827105,-0.148414,9.4113,-1.81027,-0.0262087,0.0350862,0.0230938,-1.14159,-9.85699,-0.477698,-0.0854986,0.089662,-0.0302621,4.06876,-3.15761,8.15953,0.0240509,0.0269507,-0.011454,4.03853,2.64592,8.74977,-0.0691598,0.0303096,0.0307679,8.0507,-0.196722,4.0452,-0.179253,0.378118,0.0581228
0.003,-1.73725,9.59915,-1.66186,0.0812168,0.00101104,-0.111113,-2.66972,-9.37035,-1.00632,-0.0665043,0.109173,0.0798078,-0.110556,9.41271,-1.81523,-0.0252092,0.0394021,0.0203633,-1.1403,-9.84065,-0.450832,-0.0854673,0.0901782,-0.0275227,4.09534,-3.16898,8.16929,0.0238191,0.0261695,-0.0119965,4.03482,2.6355,8.75999,-0.070166,0.0303273,0.0296182,8.03703,-0.199182,4.04236,-0.179261,0.373299,0.0562698
0.004,-1.75386,9.60842,-1.66549,0.0790162,0.00803197,-0.110439,-2.68534,-9.39174,-1.0469,-0.066908,0.11747,0.0769051,-0.072699,9.41413,-1.82018,-0.0242096,0.043718,0.0176328,-1.13901,-9.8243,-0.423966,-0.085436,0.0906944,-0.0247834,4.12193,-3.18034,8.17905,0.0235873,0.0253883,-0.0125389,4.0311,2.62508,8.7702,-0.0711722,0.0303451,0.0284685,8.02336,-0.201642,4.03951,-0.17927,0.36848,0.0544167
0.005,-1.75748,9.60456,-1.65712,0.0762919,0.0146746,-0.109548,-2.68599,-9.39731,-1.0804,-0.0662262,0.125884,0.0757525,-0.0580824,9.40295,-1.83036,-0.0232704,0.0469615,0.01725,-1.14063,-9.82993,-0.408888,-0.085929,0.0905794,-0.0225079,4.13293,-3.18166,8.18642,0.0244186,0.025417,-0.0130291,4.0249,2.63125,8.77336,-0.0714469,0.0296779,0.026574,8.02009,-0.214015,4.03389,-0.178955,0.362798,0.0529679
0.006,-1.75072,9.59019,-1.63913,0.0731489,0.0210147,-0.108482,-2.67467,-9.39024,-1.10823,-0.0646759,0.134391,0.0760001,-0.0620587,9.38169,-1.84472,-0.0223794,0.0493472,0.0187453,-1.14457,-9.85313,-0.403238,-0.0868414,0.0899593,-0.0206036,4.13146,-3.17493,8.19189,0.0261004,0.0260937,-0.0134775,4.01672,2.65068,8.77087,-0.0711365,0.0284627,0.0240837,8.02513,-0.234317,4.02606,-0.178381,0.356424,0.0518424
0.007,-1.74395,9.57583,-1.62115,0.0700058,0.0273548,-0.107416,-2.66335,-9.38316,-1.13606,-0.0631257,0.142898,0.0762476,-0.0660349,9.36044,-1.85908,-0.0214884,0.0517328,0.0202407,-1.14852,-9.87633,-0.397589,-0.0877539,0.0893393,-0.0186992,4.12999,-3.16821,8.19737,0.0277821,0.0267703,-0.0139259,4.00853,2.6701,8.76839,-0.0708261,0.0272475,0.0215934,8.03018,-0.25462,4.01822,-0.177808,0.35005,0.0507169
0.008,-1.73719,9.56146,-1.60317,0.0668628,0.0336949,-0.106351,-2.65202,-9.37609,-1.16389,-0.0615754,0.151405,0.0764952,-0.0700111,9.33919,-1.87344,-0.0205975,0.0541185,0.021736,-1.15246,-9.89953,-0.39194,-0.0886663,0.0887192,-0.0167949,4.12853,-3.16149,8.20284,0.0294639,0.027447,-0.0143743,4.00035,2.68953,8.7659,-0.0705157,0.0260324,0.019103,8.03523,-0.274922,4.01038,-0.177234,0.343676,0.0495914
0.009,-1.72965,9.54914,-1.58747,0.0638696,0.0398447,-0.105258,-2.64347,-9.36971,-1.19028,-0.0599705,0.159545,0.0767394,-0.0745648,9.32359,-1.88893,-0.0198353,0.0568655,0.0225977,-1.1576,-9.92081,-0.388503,-0.0895904,0.0880603,-0.0149622,4.12672,-3.15356,8.20924,0.0310813,0.0281682,-0.0148427,3.99331,2.70434,8.76401,-0.0697818,0.0249553,0.0170399,8.04158,-0.293566,4.00318,-0.176643,0.337139,0.0482168
