Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0567853,0.0096106,0.0722821,0.0157761,0.0853091,0.0444534,0.0225607,0.391366,0.0574167,0.0503836,0.033736,-0.0116788,0.0612189,0.0450388,0.0468713,0.220204
0.021,0.0439679,0.00594849,0.0628217,0.0502609,0.0862247,0.0746658,0.0341574,0.398995,0.061384,0.0326834,0.0291583,0.0118198,0.0502325,0.0548044,0.00475708,0.217152
0.022,0.063194,0.0279211,0.0506146,0.053923,0.0688296,0.0664261,0.0314108,0.427987,0.0455148,0.0470267,0.0520465,0.00205414,0.0416876,0.06457,0.00262085,0.183583
0.023,0.0747906,0.00930542,0.0661786,0.0563644,0.0776797,0.0673416,0.0362936,0.439278,0.0503976,0.0213919,0.0682208,0.00266449,0.052674,0.0636545,0.0194055,0.175648
0.024,0.0772321,0.0123572,0.0622113,0.0490402,0.0673038,0.0642899,0.0475851,0.416085,0.0549753,0.0641165,0.0486896,0.00174896,0.0288702,0.0474802,0.0239832,0.171986
0.025,0.063194,0.0251746,0.056413,0.0173019,0.0605899,0.0539139,0.0240866,0.439278,0.0668771,0.0567923,0.0651691,0.0109042,0.0502325,0.034968,0.0303918,0.16222
0.026,0.0558698,0.0508093,0.0487836,0.03134,0.0541812,0.045369,0.0497214,0.438668,0.0513132,0.0625906,0.0636432,0.0188388,0.0337531,0.0148264,0.0371057,0.131703
0.027,0.052818,0.0444006,0.0612958,0.0350021,0.0602847,0.0551346,0.0576559,0.426766,0.0558908,0.0339041,0.05815,-0.0037442,0.0450446,0.00872284,0.0401575,0.105458
0.028,0.0396954,0.0865149,0.0625165,0.0426315,0.0575381,0.0664261,0.0417868,0.443551,0.0503976,0.0467215,0.0663898,0.0142612,0.0346686,0.0355783,0.0737268,0.0752454
0.029,0.0497662,0.0895666,0.056413,0.0566696,0.0724918,0.0676468,0.0326315,0.435006,0.0659616,0.0589285,0.0941608,0.00876801,0.0413824,0.0538889,0.0487024,0.0779919
0.03,0.0454938,0.112455,0.0481732,0.0456833,0.0703555,0.0624588,0.0207297,0.455758,0.061384,0.0717459,0.0792072,0.0334872,0.0538947,0.0404611,0.0490076,0.0505261
0.031,0.0342023,0.0910925,0.061601,0.0450729,0.0840884,0.0520828,0.0485007,0.444161,0.0503976,0.0567923,0.0584552,0.0102939,0.0465704,0.0343576,0.0624353,0.0276379
0.032,0.0464093,0.079801,0.0384076,0.0456833,0.0724918,0.0526932,0.0478903,0.444161,0.0571115,0.0662527,0.0630328,0.0371494,0.0404669,0.085322,0.0364954,0.00627563
0.033,0.0537335,0.0819373,0.0387128,0.0502609,0.0755435,0.0533035,0.0631491,0.435921,0.0381906,0.0680838,0.0624225,0.0420322,0.031922,0.103633,-0.0495642,-0.00196411
0.034,0.0506818,0.0373816,0.0246747,0.0514816,0.0758487,0.0508621,0.0365988,0.42463,0.04582,0.0873099,0.052962,0.0130405,0.0459601,0.0944772,-0.0437659,-0.0446887
