Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0601422,0.0556921,0.0527509,0.0655197,0.0612003,0.0636795,0.0619284,-0.0569376,-0.0497,0.050994,0.0651691,0.0606479,0.0685431,0.176264,0.115841,0.0343518
0.021,0.0482404,0.0483679,0.035661,0.0282883,0.0218326,0.0664261,0.0890891,-0.0728067,-0.0182669,0.0574026,0.0480792,0.0328769,0.0566412,0.097529,0.159481,0.0239758
0.022,0.0381696,0.0492834,0.0335248,0.0453781,0.0309879,0.0673416,0.0613181,-0.0782999,0.00828339,0.0689993,0.0444171,0.0347079,0.0453497,0.0340524,0.13171,0.0361829
0.023,0.0531232,0.0505042,0.0374921,0.0310349,0.019086,0.092366,0.04728,-0.08715,0.0589426,0.0564871,0.0410602,0.0310458,0.0468756,-0.0278983,0.127133,0.0374036
0.024,0.0525128,0.0669836,0.0313886,0.0533127,0.0001651,0.0786331,0.0372092,-0.0920328,0.121504,0.0686942,0.0496051,0.046915,0.0517584,-0.0608572,0.0972253,0.0319104
0.025,0.0522076,0.05203,0.0493939,0.0408005,0.019086,0.0542191,0.0591818,-0.105766,0.152632,0.0546561,0.0651691,0.0594272,0.0505377,-0.0623831,0.0725061,0.0132947
0.026,0.0457989,0.057218,0.06862,0.0511765,0.0227481,0.0481155,0.0564352,-0.119193,0.147444,0.0375662,0.102401,0.0649204,0.0676276,-0.0355277,0.0798303,-0.00135376
0.027,0.0558698,0.0495886,0.0472577,0.0435471,0.0297672,0.0322464,0.0103537,-0.117668,0.129133,0.0284109,0.0612018,0.0423373,0.0612189,0.026423,0.0352747,0.0135999
0.028,0.0918805,0.0529456,0.0332196,0.0401901,0.0102359,0.0264481,0.0393454,-0.122245,0.140119,0.0268851,0.0709674,0.0609531,0.0740363,0.0590768,0.0548059,0.0169568
0.029,0.035423,0.0483679,0.0118573,0.0350021,0.00108063,0.0340775,0.059487,-0.124992,0.116621,0.0451956,0.0752399,0.0679721,0.0651862,0.09051,0.0502283,0.00352905
0.03,0.0488507,0.0477576,0.0365765,0.0310349,-0.0144833,0.0581863,0.0640646,-0.143913,0.0876291,0.0387869,0.0584552,0.0557651,0.0572516,0.110957,0.048092,0.0117688
0.031,0.0653302,0.0428748,0.0335248,0.024321,0.00840485,0.042012,0.0500266,-0.167716,0.0793893,0.0430594,0.0541827,0.0615634,0.0499274,0.134455,0.0313074,0.0193982
0.032,0.0512921,0.0514197,0.0509198,0.026152,0.00352203,0.0487259,0.0591818,-0.170158,0.0626047,0.0555716,0.0526569,0.0267734,0.0691534,0.144221,0.0502283,0.039845
0.033,0.0445782,0.0367712,0.0390179,0.0270676,0.0142032,0.0670364,0.0610129,-0.164665,0.0659616,0.0555716,0.0514362,0.0566806,0.0767828,0.104853,0.0346643,0.0459485
0.034,0.0616681,0.050199,0.0307782,0.0414108,0.0212222,0.0591019,0.0396506,-0.180839,0.0861032,0.042449,0.0566241,0.0545444,0.042298,0.104548,0.0502283,0.046864
