Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.001,0.845597,9.50025,-1.68897,-0.0408584,-0.346775,-0.0160984,-1.01309,9.74412,-0.777087,-0.0353535,-0.185409,-0.064235,2.09158,-9.59506,-1.06703,-0.100456,0.068384,0.119134,3.94673,3.63703,8.50915,-0.0711835,0.0443092,0.0055817,-0.251141,-9.87057,-0.649411,-0.114869,0.112893,0.125473,4.5012,-3.20647,7.9678,0.0157333,0.0327205,-0.0207111,4.5012,-3.20647,7.9678,0.0157333,0.0327205,-0.0207111
0.002,0.879373,9.49074,-1.70505,-0.0416332,-0.347508,-0.016389,-1.0029,9.74487,-0.774436,-0.0347278,-0.185508,-0.0653745,2.08731,-9.62269,-1.10602,-0.102237,0.0752259,0.119486,3.93439,3.65287,8.48362,-0.0719724,0.0440691,0.00646128,-0.223262,-9.86712,-0.635579,-0.114611,0.115283,0.127193,4.49228,-3.22781,7.97615,0.0156169,0.0331152,-0.0213751,4.49228,-3.22781,7.97615,0.0156169,0.0331152,-0.0213751
0.003,0.913149,9.48122,-1.72113,-0.0424079,-0.348241,-0.0166795,-0.99271,9.74563,-0.771784,-0.0341022,-0.185608,-0.066514,2.08303,-9.65032,-1.14502,-0.104018,0.0820679,0.119837,3.92206,3.66871,8.45809,-0.0727613,0.043829,0.00734086,-0.195384,-9.86367,-0.621747,-0.114354,0.117672,0.128913,4.48337,-3.24915,7.98451,0.0155004,0.0335099,-0.0220391,4.48337,-3.24915,7.98451,0.0155004,0.0335099,-0.0220391
0.004,0.946925,9.4717,-1.73721,-0.0431826,-0.348974,-0.01697,-0.98252,9.74638,-0.769132,-0.0334765,-0.185707,-0.0676536,2.07876,-9.67795,-1.18401,-0.105799,0.0889099,0.120189,3.90972,3.68455,8.43255,-0.0735503,0.043589,0.00822044,-0.167505,-9.86021,-0.607915,-0.114096,0.120062,0.130633,4.47445,-3.27049,7.99286,0.0153839,0.0339046,-0.0227031,4.47445,-3.27049,7.99286,0.0153839,0.0339046,-0.0227031
0.005,0.953298,9.47038,-1.75256,-0.0456101,-0.349369,-0.0163589,-0.98612,9.74629,-0.758297,-0.0329862,-0.186447,-0.067879,2.07702,-9.69671,-1.19935,-0.106845,0.0935667,0.11965,3.9018,3.68321,8.43049,-0.0743588,0.0424854,0.00863888,-0.144704,-9.85177,-0.610512,-0.115098,0.122185,0.13101,4.46614,-3.27966,7.99907,0.0149772,0.0339176,-0.0228312,4.46614,-3.27966,7.99907,0.0149772,0.0339176,-0.0228312
0.006,0.937747,9.47562,-1.76734,-0.0493598,-0.349493,-0.0150263,-1.00075,9.74553,-0.740916,-0.0326041,-0.1877,-0.0673731,2.07732,-9.70837,-1.19576,-0.107304,0.0964753,0.118398,3.89743,3.66813,8.4472,-0.075183,0.040691,0.00868842,-0.125964,-9.83934,-0.626251,-0.117106,0.124096,0.130312,4.45831,-3.2791,8.00358,0.0143383,0.0336253,-0.0225306,4.45831,-3.2791,8.00358,0.0143383,0.0336253,-0.0225306
0.007,0.922197,9.48086,-1.78212,-0.0531095,-0.349617,-0.0136937,-1.01538,9.74477,-0.723534,-0.032222,-0.188954,-0.0668673,2.07761,-9.72002,-1.19217,-0.107763,0.0993838,0.117147,3.89306,3.65305,8.46391,-0.0760072,0.0388965,0.00873795,-0.107224,-9.8269,-0.64199,-0.119115,0.126006,0.129614,4.45048,-3.27853,8.00809,0.0136995,0.0333329,-0.0222301,4.45048,-3.27853,8.00809,0.0136995,0.0333329,-0.0222301
0.008,0.906646,9.4861,-1.7969,-0.0568592,-0.349741,-0.0123612,-1.03001,9.74401,-0.706152,-0.03184,-0.190207,-0.0663614,2.0779,-9.73168,-1.18858,-0.108222,0.102292,0.115895,3.88868,3.63796,8.48062,-0.0768313,0.0371021,0.00878748,-0.0884838,-9.81447,-0.65773,-0.121124,0.127916,0.128916,4.44265,-3.27797,8.0126,0.0130606,0.0330406,-0.0219295,4.44265,-3.27797,8.0126,0.0130606,0.0330406,-0.0219295
0.009,0.892517,9.49231,-1.80973,-0.0607721,-0.349961,-0.0111511,-1.04562,9.74301,-0.690162,-0.0315194,-0.191467,-0.0658234,2.07798,-9.74281,-1.17946,-0.108875,0.10498,0.114674,3.88442,3.62121,8.49651,-0.0776143,0.0355215,0.00886205,-0.0722898,-9.80246,-0.66949,-0.123136,0.129685,0.128067,4.43623,-3.27452,8.01713,0.0125688,0.03276,-0.0217157,4.43623,-3.27452,8.01713,0.0125688,0.03276,-0.0217157
0.01,0.889765,9.50626,-1.80692,-0.0659909,-0.350944,-0.010921,-1.06908,9.74003,-0.685304,-0.0316904,-0.192784,-0.065028,2.07633,-9.74969,-1.12612,-0.111077,0.105895,0.113698,3.881,3.59111,8.50585,-0.0780671,0.0356506,0.00913689,-0.0764636,-9.79387,-0.649422,-0.12518,0.13032,0.126014,4.44106,-3.2479,8.02189,0.0132535,0.0325731,-0.0221963,4.44106,-3.2479,8.02189,0.0132535,0.0325731,-0.0221963
