Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.011,-3.55992,9.21088,-0.873118,0.0755863,1.99346,-0.221188,-2.5935,9.87341,0.425485,-0.0195312,0.292965,0.058169,-3.72325,-10.1766,1.78405,-0.253082,-1.13051,-1.13279,4.52557,5.81956,8.08356,1.67756,-0.599344,2.50457,-1.43762,-8.26825,-2.56243,-0.359502,-2.00534,0.393792,4.23322,-1.54064,8.74195,0.107094,0.0250062,0.0225702,4.23322,-1.54064,8.74195,0.107094,0.0250062,0.0225702
0.012,-3.59594,9.28013,-0.816196,0.0634898,2.01123,-0.218764,-2.47417,9.85131,0.48596,-0.0183447,0.286884,0.0652239,-3.74925,-10.109,1.81901,-0.257145,-1.20267,-1.12288,4.48983,5.80987,8.02629,1.68979,-0.578547,2.50233,-1.35275,-8.22877,-2.54242,-0.375029,-1.99805,0.385435,4.21519,-1.5108,8.75554,0.104459,0.0247439,0.0215448,4.21519,-1.5108,8.75554,0.104459,0.0247439,0.0215448
0.013,-3.63197,9.34939,-0.759275,0.0513933,2.029,-0.216341,-2.35483,9.82922,0.546434,-0.0171582,0.280803,0.0722787,-3.77525,-10.0413,1.85397,-0.261208,-1.27483,-1.11297,4.45409,5.80019,7.96902,1.70201,-0.557749,2.5001,-1.26789,-8.18928,-2.52242,-0.390556,-1.99076,0.377079,4.19716,-1.48096,8.76912,0.101823,0.0244816,0.0205194,4.19716,-1.48096,8.76912,0.101823,0.0244816,0.0205194
0.014,-3.64884,9.43924,-0.725786,0.0399486,2.04566,-0.213675,-2.26527,9.79534,0.568042,-0.0132664,0.274752,0.0786308,-3.81004,-9.98122,1.85285,-0.260482,-1.33719,-1.09765,4.43708,5.73168,7.91327,1.71294,-0.535678,2.48563,-1.21996,-8.15192,-2.4835,-0.405594,-1.98042,0.36725,4.1826,-1.46097,8.76977,0.0991178,0.0227924,0.0224863,4.1826,-1.46097,8.76977,0.0991178,0.0227924,0.0224863
0.015,-3.65614,9.53939,-0.704013,0.02883,2.06176,-0.210888,-2.19061,9.75557,0.570215,-0.00802182,0.268715,0.0846315,-3.84922,-9.92487,1.83368,-0.25736,-1.39466,-1.07962,4.42944,5.63376,7.85826,1.72322,-0.51297,2.46504,-1.1905,-8.11562,-2.43513,-0.420387,-1.96857,0.356685,4.16978,-1.44592,8.76395,0.0963776,0.0203898,0.0259492,4.16978,-1.44592,8.76395,0.0963776,0.0203898,0.0259492
0.016,-3.66344,9.63954,-0.682241,0.0177113,2.07786,-0.2081,-2.11595,9.71579,0.572388,-0.00277727,0.262678,0.0906322,-3.88841,-9.86852,1.81452,-0.254239,-1.45213,-1.06159,4.42179,5.53583,7.80326,1.7335,-0.490262,2.44445,-1.16104,-8.07932,-2.38676,-0.43518,-1.95671,0.34612,4.15696,-1.43087,8.75813,0.0936375,0.0179872,0.0294122,4.15696,-1.43087,8.75813,0.0936375,0.0179872,0.0294122
0.017,-3.67074,9.73968,-0.660469,0.00659269,2.09396,-0.205313,-2.04129,9.67602,0.574561,0.00246728,0.256641,0.0966329,-3.92759,-9.81217,1.79535,-0.251117,-1.5096,-1.04357,4.41414,5.43791,7.74825,1.74378,-0.467553,2.42386,-1.13159,-8.04303,-2.33839,-0.449974,-1.94486,0.335555,4.14414,-1.41582,8.75231,0.0908973,0.0155845,0.0328752,4.14414,-1.41582,8.75231,0.0908973,0.0155845,0.0328752
0.018,-3.67994,9.83899,-0.644869,-0.00411065,2.10904,-0.202811,-1.98545,9.64933,0.576907,0.00800407,0.250852,0.102512,-3.95534,-9.76648,1.77945,-0.247153,-1.56207,-1.02365,4.42501,5.41283,7.70684,1.74715,-0.444312,2.39952,-1.10831,-8.00095,-2.30341,-0.465494,-1.93017,0.324723,4.12471,-1.4138,8.7476,0.0877505,0.0129004,0.0357148,4.12471,-1.4138,8.7476,0.0877505,0.0129004,0.0357148
0.019,-3.6958,9.93535,-0.650874,-0.0133604,2.12054,-0.201306,-1.99546,9.66842,0.579856,0.0145637,0.245933,0.107967,-3.94306,-9.75808,1.77494,-0.240239,-1.59707,-0.997135,4.50068,5.6427,7.71301,1.72635,-0.419202,2.36203,-1.10664,-7.93863,-2.31534,-0.48356,-1.90556,0.312957,4.08216,-1.45742,8.74683,0.0831807,0.00923076,0.0363728,4.08216,-1.45742,8.74683,0.0831807,0.00923076,0.0363728
0.02,-3.71167,10.0317,-0.65688,-0.0226101,2.13205,-0.199802,-2.00547,9.68752,0.582806,0.0211234,0.241013,0.113422,-3.93078,-9.74968,1.77043,-0.233325,-1.63207,-0.970617,4.57634,5.87256,7.71917,1.70554,-0.394093,2.32455,-1.10497,-7.87631,-2.32727,-0.501627,-1.88095,0.30119,4.03961,-1.50103,8.74605,0.0786109,0.00556114,0.0370307,4.03961,-1.50103,8.74605,0.0786109,0.00556114,0.0370307
0.021,-3.72753,10.1281,-0.662885,-0.0318598,2.14356,-0.198298,-2.01548,9.70661,0.585755,0.027683,0.236093,0.118877,-3.9185,-9.74128,1.76592,-0.226412,-1.66708,-0.944099,4.65201,6.10243,7.72533,1.68474,-0.368983,2.28707,-1.1033,-7.81399,-2.3392,-0.519693,-1.85634,0.289424,3.99706,-1.54465,8.74527,0.0740411,0.00189153,0.0376887,3.99706,-1.54465,8.74527,0.0740411,0.00189153,0.0376887
0.022,-3.7434,10.2244,-0.668891,-0.0411095,2.15507,-0.196794,-2.0255,9.7257,0.588704,0.0342427,0.231173,0.124332,-3.90623,-9.73287,1.76141,-0.219498,-1.70208,-0.917581,4.72767,6.3323,7.7315,1.66393,-0.343874,2.24959,-1.10163,-7.75168,-2.35113,-0.53776,-1.83173,0.277658,3.9545,-1.58826,8.74449,0.0694712,-0.00177808,0.0383466,3.9545,-1.58826,8.74449,0.0694712,-0.00177808,0.0383466
0.023,-3.77453,10.3127,-0.687458,-0.0500838,2.16327,-0.193244,-2.06886,9.74082,0.593324,0.0382616,0.226437,0.128938,-3.85897,-9.70618,1.72658,-0.214748,-1.72661,-0.888459,4.79917,6.71407,7.70257,1.6443,-0.317313,2.21104,-1.07139,-7.70006,-2.37244,-0.556882,-1.79849,0.267003,3.96805,-1.58992,8.74775,0.066166,-0.00401707,0.0386525,3.96805,-1.58992,8.74775,0.066166,-0.00401707,0.0386525
0.024,-3.81002,10.3987,-0.709614,-0.0589793,2.17053,-0.189111,-2.12176,9.75481,0.598421,0.0415546,0.221753,0.133302,-3.80173,-9.67426,1.68309,-0.210616,-1.74816,-0.858594,4.86947,7.13924,7.66361,1.62501,-0.290338,2.17218,-1.03299,-7.65149,-2.39643,-0.576306,-1.76278,0.256665,3.99762,-1.57958,8.75217,0.063222,-0.0058473,0.0388577,3.99762,-1.57958,8.75217,0.063222,-0.0058473,0.0388577
0.025,-3.84551,10.4848,-0.731771,-0.0678747,2.17779,-0.184977,-2.17466,9.76879,0.603518,0.0448476,0.217069,0.137666,-3.74448,-9.64233,1.63959,-0.206484,-1.7697,-0.828729,4.93978,7.56442,7.62466,1.60572,-0.263363,2.13333,-0.994583,-7.60293,-2.42041,-0.59573,-1.72708,0.246327,4.0272,-1.56925,8.75658,0.060278,-0.00767753,0.0390629,4.0272,-1.56925,8.75658,0.060278,-0.00767753,0.0390629
0.026,-3.88101,10.5708,-0.753927,-0.0767702,2.18505,-0.180844,-2.22756,9.78278,0.608614,0.0481406,0.212385,0.14203,-3.68723,-9.61041,1.5961,-0.202353,-1.79125,-0.798863,5.01009,7.98959,7.5857,1.58643,-0.236388,2.09447,-0.95618,-7.55437,-2.4444,-0.615155,-1.69137,0.23599,4.05677,-1.55892,8.761,0.057334,-0.00950776,0.0392682,4.05677,-1.55892,8.761,0.057334,-0.00950776,0.0392682
0.027,-3.9136,10.632,-0.775588,-0.0843863,2.19038,-0.1766,-2.27823,9.79829,0.610942,0.0512081,0.208555,0.14713,-3.61871,-9.58527,1.56648,-0.197829,-1.80902,-0.768352,5.05865,8.3361,7.54852,1.57367,-0.209004,2.04947,-0.924836,-7.52411,-2.45122,-0.633911,-1.65415,0.224878,4.08523,-1.53737,8.76931,0.0543612,-0.0105473,0.0395371,4.08523,-1.53737,8.76931,0.0543612,-0.0105473,0.0395371
0.028,-3.94039,10.6436,-0.79626,-0.0894433,2.19183,-0.172136,-2.32442,9.81686,0.607731,0.0538247,0.206433,0.153703,-3.52761,-9.57372,1.5646,-0.192523,-1.81925,-0.736548,5.06373,8.52527,7.5149,1.57399,-0.180804,1.99216,-0.90761,-7.53047,-2.42371,-0.65133,-1.61389,0.212219,4.11145,-1.49341,8.78541,0.0513309,-0.0100055,0.0399335,4.11145,-1.49341,8.78541,0.0513309,-0.0100055,0.0399335
0.029,-3.96718,10.6552,-0.816932,-0.0945003,2.19327,-0.167671,-2.37061,9.83543,0.60452,0.0564412,0.20431,0.160275,-3.43651,-9.56216,1.56272,-0.187216,-1.82948,-0.704744,5.06881,8.71445,7.48128,1.5743,-0.152603,1.93486,-0.890385,-7.53683,-2.39619,-0.668749,-1.57363,0.199559,4.13767,-1.44944,8.80151,0.0483006,-0.00946372,0.0403299,4.13767,-1.44944,8.80151,0.0483006,-0.00946372,0.0403299
0.03,-3.99397,10.6668,-0.837603,-0.0995574,2.19472,-0.163207,-2.4168,9.854,0.601309,0.0590578,0.202188,0.166848,-3.34542,-9.55061,1.56084,-0.181909,-1.83971,-0.67294,5.07389,8.90363,7.44766,1.57462,-0.124403,1.87755,-0.873159,-7.54319,-2.36868,-0.686168,-1.53338,0.1869,4.16389,-1.40548,8.81761,0.0452703,-0.00892192,0.0407263,4.16389,-1.40548,8.81761,0.0452703,-0.00892192,0.0407263
0.031,-4.02076,10.6784,-0.858275,-0.104614,2.19617,-0.158743,-2.46299,9.87257,0.598097,0.0616743,0.200066,0.17342,-3.25432,-9.53905,1.55896,-0.176602,-1.84993,-0.641136,5.07897,9.09281,7.41404,1.57493,-0.096202,1.82025,-0.855933,-7.54955,-2.34116,-0.703587,-1.49312,0.17424,4.19011,-1.36152,8.83371,0.04224,-0.00838012,0.0411227,4.19011,-1.36152,8.83371,0.04224,-0.00838012,0.0411227
0.032,-4.05159,10.6541,-0.847764,-0.106132,2.18889,-0.15509,-2.45497,9.88111,0.588889,0.0633416,0.196989,0.180209,-3.1527,-9.52794,1.56801,-0.17144,-1.85567,-0.608979,5.06306,9.09382,7.40514,1.57315,-0.0697113,1.73926,-0.84681,-7.5502,-2.30468,-0.718937,-1.45214,0.159779,4.19723,-1.37154,8.82124,0.0393743,-0.0115673,0.04332,4.19723,-1.37154,8.82124,0.0393743,-0.0115673,0.04332
0.033,-4.08292,10.6254,-0.833356,-0.107208,2.18052,-0.151539,-2.44018,9.88841,0.578932,0.0648903,0.193793,0.187025,-3.04975,-9.51688,1.57844,-0.166295,-1.86085,-0.576779,5.04453,9.07131,7.39933,1.5711,-0.0434344,1.65531,-0.838699,-7.55013,-2.26708,-0.734029,-1.41108,0.145092,4.20197,-1.3883,8.80519,0.0365292,-0.0152207,0.0457425,4.20197,-1.3883,8.80519,0.0365292,-0.0152207,0.0457425
0.034,-4.11426,10.5966,-0.818948,-0.108284,2.17216,-0.147988,-2.42539,9.8957,0.568974,0.0664389,0.190597,0.193841,-2.94681,-9.50583,1.58886,-0.16115,-1.86602,-0.544579,5.02599,9.04881,7.39352,1.56906,-0.0171575,1.57135,-0.830589,-7.55006,-2.22948,-0.749121,-1.37002,0.130405,4.20671,-1.40507,8.78915,0.0336841,-0.018874,0.048165,4.20671,-1.40507,8.78915,0.0336841,-0.018874,0.048165
0.035,-4.14559,10.5679,-0.804539,-0.109359,2.16379,-0.144437,-2.4106,9.90299,0.559017,0.0679875,0.187402,0.200657,-2.84387,-9.49478,1.59928,-0.156005,-1.8712,-0.512379,5.00746,9.0263,7.38772,1.56701,0.00911944,1.4874,-0.822478,-7.54999,-2.19188,-0.764213,-1.32895,0.115718,4.21144,-1.42184,8.7731,0.030839,-0.0225273,0.0505875,4.21144,-1.42184,8.7731,0.030839,-0.0225273,0.0505875
0.036,-4.17998,10.5268,-0.782069,-0.109535,2.15055,-0.139826,-2.39619,9.91838,0.553955,0.0697756,0.183601,0.207536,-2.75068,-9.47981,1.61271,-0.149094,-1.8737,-0.483342,5.02539,8.97801,7.38458,1.56259,0.0374988,1.39206,-0.798635,-7.55622,-2.13017,-0.778512,-1.28656,0.102881,4.21518,-1.4401,8.76091,0.027145,-0.0253426,0.0529501,4.21518,-1.4401,8.76091,0.027145,-0.0253426,0.0529501
0.037,-4.2182,10.4704,-0.749523,-0.108586,2.13122,-0.133889,-2.38227,9.94389,0.555014,0.071863,0.179046,0.214493,-2.66966,-9.45997,1.6299,-0.139974,-1.87284,-0.458258,5.0889,8.8975,7.38477,1.55518,0.0685063,1.28248,-0.755127,-7.57033,-2.03832,-0.791817,-1.24251,0.0923569,4.21768,-1.46023,8.75352,0.0223898,-0.0271103,0.0552379,4.21768,-1.46023,8.75352,0.0223898,-0.0271103,0.0552379
0.038,-4.25641,10.414,-0.716976,-0.107636,2.11189,-0.127953,-2.36835,9.9694,0.556073,0.0739504,0.17449,0.221451,-2.58865,-9.44012,1.64709,-0.130855,-1.87199,-0.433175,5.1524,8.81699,7.38497,1.54777,0.0995139,1.1729,-0.711618,-7.58444,-1.94646,-0.805123,-1.19847,0.0818322,4.22018,-1.48036,8.74614,0.0176346,-0.028878,0.0575258,4.22018,-1.48036,8.74614,0.0176346,-0.028878,0.0575258
0.039,-4.29463,10.3576,-0.684429,-0.106687,2.09256,-0.122016,-2.35443,9.99491,0.557132,0.0760379,0.169935,0.228408,-2.50763,-9.42027,1.66429,-0.121735,-1.87113,-0.408091,5.21591,8.73647,7.38516,1.54036,0.130521,1.06331,-0.66811,-7.59854,-1.85461,-0.818429,-1.15442,0.0713076,4.22268,-1.50049,8.73876,0.0128794,-0.0306457,0.0598136,4.22268,-1.50049,8.73876,0.0128794,-0.0306457,0.0598136
0.04,-4.33285,10.3011,-0.651883,-0.105737,2.07323,-0.116079,-2.3405,10.0204,0.558191,0.0781253,0.165379,0.235365,-2.42662,-9.40042,1.68148,-0.112616,-1.87028,-0.383008,5.27941,8.65596,7.38536,1.53296,0.161529,0.953731,-0.624602,-7.61265,-1.76276,-0.831734,-1.11037,0.0607829,4.22518,-1.52061,8.73137,0.00812422,-0.0324133,0.0621014,4.22518,-1.52061,8.73137,0.00812422,-0.0324133,0.0621014
0.041,-4.36365,10.2309,-0.6192,-0.102759,2.04143,-0.113066,-2.34446,10.0299,0.560667,0.0804633,0.160543,0.242025,-2.38262,-9.35527,1.66807,-0.0985292,-1.85951,-0.362238,5.36467,8.68032,7.2975,1.52177,0.185574,0.82336,-0.531763,-7.6573,-1.60649,-0.840059,-1.06061,0.050956,4.20993,-1.51363,8.72008,0.00419133,-0.0350875,0.0638922,4.20993,-1.51363,8.72008,0.00419133,-0.0350875,0.0638922
0.042,-4.39445,10.1607,-0.586518,-0.0997811,2.00963,-0.110052,-2.34841,10.0394,0.563143,0.0828013,0.155707,0.248685,-2.33862,-9.31011,1.65466,-0.0844427,-1.84875,-0.341469,5.44993,8.70468,7.20965,1.51059,0.20962,0.692989,-0.438925,-7.70195,-1.45023,-0.848384,-1.01084,0.041129,4.19468,-1.50664,8.70878,0.000258432,-0.0377616,0.0656829,4.19468,-1.50664,8.70878,0.000258432,-0.0377616,0.0656829
0.043,-4.42525,10.0904,-0.553836,-0.0968031,1.97784,-0.107038,-2.35237,10.0489,0.565619,0.0851394,0.150871,0.255345,-2.29462,-9.26496,1.64125,-0.0703562,-1.83799,-0.320699,5.53519,8.72904,7.1218,1.49941,0.233665,0.562618,-0.346087,-7.7466,-1.29397,-0.856708,-0.96108,0.031302,4.17943,-1.49966,8.69748,-0.00367446,-0.0404358,0.0674737,4.17943,-1.49966,8.69748,-0.00367446,-0.0404358,0.0674737
0.044,-4.45605,10.0202,-0.521154,-0.0938251,1.94604,-0.104025,-2.35632,10.0584,0.568095,0.0874774,0.146034,0.262005,-2.25062,-9.21981,1.62784,-0.0562698,-1.82722,-0.29993,5.62044,8.7534,7.03395,1.48822,0.257711,0.432247,-0.253249,-7.79125,-1.1377,-0.865033,-0.911317,0.021475,4.16419,-1.49267,8.68619,-0.00760736,-0.0431099,0.0692644,4.16419,-1.49267,8.68619,-0.00760736,-0.0431099,0.0692644
0.045,-4.48717,9.95925,-0.474632,-0.0888856,1.90865,-0.102078,-2.36295,10.0732,0.560957,0.0893418,0.142263,0.268209,-2.21683,-9.17462,1.61164,-0.0431384,-1.80839,-0.283463,5.64692,8.95495,6.97034,1.47251,0.277291,0.30222,-0.157712,-7.80836,-1.02692,-0.871507,-0.851451,0.0101144,4.15407,-1.47148,8.69028,-0.0106223,-0.0447857,0.0713829,4.15407,-1.47148,8.69028,-0.0106223,-0.0447857,0.0713829
0.046,-4.51855,9.90574,-0.41704,-0.0823771,1.8668,-0.100985,-2.37172,10.0923,0.546128,0.0908274,0.139343,0.274049,-2.1912,-9.12941,1.59321,-0.0307712,-1.78309,-0.270439,5.62638,9.29824,6.92614,1.45319,0.293297,0.172467,-0.060016,-7.80343,-0.952517,-0.8765,-0.783504,-0.00247308,4.14806,-1.43892,8.70669,-0.0129027,-0.0456629,0.0737637,4.14806,-1.43892,8.70669,-0.0129027,-0.0456629,0.0737637
0.047,-4.54992,9.85223,-0.359448,-0.0758685,1.82494,-0.0998924,-2.38049,10.1113,0.531299,0.092313,0.136423,0.279889,-2.16557,-9.08421,1.57478,-0.0184039,-1.75779,-0.257415,5.60584,9.64154,6.88194,1.43386,0.309304,0.0427151,0.0376796,-7.79851,-0.878118,-0.881494,-0.715556,-0.0150606,4.14206,-1.40636,8.7231,-0.0151832,-0.04654,0.0761445,4.14206,-1.40636,8.7231,-0.0151832,-0.04654,0.0761445
0.048,-4.58129,9.79871,-0.301856,-0.0693599,1.78309,-0.0987995,-2.38926,10.1304,0.51647,0.0937986,0.133503,0.285729,-2.13995,-9.039,1.55635,-0.00603667,-1.73249,-0.24439,5.58529,9.98484,6.83774,1.41453,0.325311,-0.0870373,0.135375,-7.79358,-0.803718,-0.886487,-0.647609,-0.0276481,4.13605,-1.3738,8.73952,-0.0174637,-0.0474171,0.0785252,4.13605,-1.3738,8.73952,-0.0174637,-0.0474171,0.0785252
0.049,-4.60983,9.74222,-0.246092,-0.0628948,1.74065,-0.097832,-2.39426,10.144,0.507561,0.0954323,0.130621,0.291487,-2.11538,-8.99013,1.53462,0.00575424,-1.70588,-0.231837,5.55474,10.3252,6.80528,1.39397,0.341006,-0.215085,0.23743,-7.78472,-0.745256,-0.892433,-0.577295,-0.0405082,4.13292,-1.34777,8.75171,-0.01974,-0.04837,0.0809327,4.13292,-1.34777,8.75171,-0.01974,-0.04837,0.0809327
0.05,-4.61565,9.66187,-0.204955,-0.0567774,1.69351,-0.0978685,-2.36905,10.1148,0.546018,0.0982514,0.128043,0.296584,-2.09926,-8.91201,1.48651,0.0129344,-1.66868,-0.223049,5.44411,10.6424,6.86676,1.36352,0.354213,-0.329493,0.374355,-7.74436,-0.814289,-0.905999,-0.488058,-0.0555497,4.15284,-1.374,8.73022,-0.0219827,-0.049929,0.0835544,4.15284,-1.374,8.73022,-0.0219827,-0.049929,0.0835544
0.051,-4.62148,9.58151,-0.163817,-0.0506601,1.64637,-0.097905,-2.34384,10.0855,0.584476,0.101071,0.125466,0.301682,-2.08314,-8.83389,1.4384,0.0201145,-1.63149,-0.214261,5.33349,10.9595,6.92824,1.33308,0.367419,-0.4439,0.511281,-7.70401,-0.883323,-0.919565,-0.39882,-0.0705911,4.17276,-1.40023,8.70873,-0.0242254,-0.051488,0.0861761,4.17276,-1.40023,8.70873,-0.0242254,-0.051488,0.0861761
0.052,-4.62731,9.50116,-0.12268,-0.0445427,1.59924,-0.0979415,-2.31863,10.0562,0.622933,0.10389,0.122889,0.306779,-2.06703,-8.75577,1.3903,0.0272947,-1.59429,-0.205473,5.22286,11.2766,6.98973,1.30264,0.380626,-0.558308,0.648206,-7.66365,-0.952357,-0.933131,-0.309582,-0.0856326,4.19268,-1.42646,8.68723,-0.0264681,-0.053047,0.0887978,4.19268,-1.42646,8.68723,-0.0264681,-0.053047,0.0887978
0.053,-4.63314,9.4208,-0.0815422,-0.0384253,1.5521,-0.0979781,-2.29343,10.0269,0.66139,0.106709,0.120311,0.311877,-2.05091,-8.67765,1.34219,0.0344748,-1.55709,-0.196686,5.11224,11.5937,7.05121,1.27219,0.393832,-0.672716,0.785132,-7.62329,-1.02139,-0.946697,-0.220345,-0.100674,4.2126,-1.45269,8.66574,-0.0287108,-0.054606,0.0914195,4.2126,-1.45269,8.66574,-0.0287108,-0.054606,0.0914195
0.054,-4.64014,9.33664,-0.059606,-0.0355348,1.50646,-0.100459,-2.28508,9.98742,0.665234,0.11003,0.116834,0.317538,-2.05205,-8.60747,1.29969,0.0380276,-1.51644,-0.190967,4.95928,11.6058,7.0529,1.23599,0.39622,-0.775888,0.931388,-7.57167,-1.1021,-0.968957,-0.129096,-0.11467,4.2103,-1.46653,8.65775,-0.0306074,-0.0562331,0.0926302,4.2103,-1.46653,8.65775,-0.0306074,-0.0562331,0.0926302
0.055,-4.64772,9.25056,-0.0472703,-0.0342578,1.46157,-0.104163,-2.28516,9.94279,0.65177,0.113603,0.112908,0.323482,-2.06181,-8.54126,1.26,0.0397668,-1.47407,-0.186783,4.78516,11.4653,7.02469,1.19691,0.393199,-0.873442,1.08231,-7.51441,-1.18864,-0.995564,-0.0368417,-0.128143,4.19689,-1.47419,8.6565,-0.0323309,-0.0578942,0.0931354,4.19689,-1.47419,8.6565,-0.0323309,-0.0578942,0.0931354
