Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z
0.0,-0.112189,9.96647,-0.270408,-0.007204,0.026781,-0.0063398,-1.21608,-9.77595,-0.0183393,-0.0229149,-0.0326113,-0.0292318,0.927831,9.62334,-1.14565,0.013353,0.029328,0.020617,-0.710361,-9.94508,-1.2132,-0.056791,0.0339557,-0.00661171,4.39144,-2.70992,8.29639,-0.015975,0.0134545,0.00997548,3.80971,0.482299,9.24011,-0.00654779,-0.00729721,0.0127998,9.03382,0.843762,3.48039,-0.00757903,0.0293,-0.020136
0.001,-0.106014,9.96059,-0.252307,-0.00694206,0.0274963,-0.00682403,-1.19611,-9.78382,-0.0288372,-0.0215166,-0.0321004,-0.0277173,0.935383,9.61631,-1.15055,0.011635,0.0293977,0.0209283,-0.704296,-9.93783,-1.19582,-0.0576326,0.0347025,-0.00853456,4.40363,-2.73618,8.29043,-0.0155784,0.0123525,0.00988762,3.80845,0.476195,9.25022,-0.00637764,-0.00715242,0.0121518,9.03741,0.855095,3.49866,-0.00874925,0.0300587,-0.0207919
0.002,-0.0998382,9.95472,-0.234207,-0.00668012,0.0282117,-0.00730827,-1.17613,-9.79169,-0.039335,-0.0201182,-0.0315895,-0.0262028,0.942936,9.60929,-1.15545,0.00991699,0.0294674,0.0212396,-0.698232,-9.93059,-1.17845,-0.0584742,0.0354494,-0.0104574,4.41582,-2.76244,8.28447,-0.0151818,0.0112505,0.00979977,3.8072,0.470092,9.26033,-0.00620749,-0.00700764,0.0115037,9.04099,0.866429,3.51693,-0.00991947,0.0308174,-0.0214477
0.003,-0.0936629,9.94884,-0.216107,-0.00641818,0.028927,-0.0077925,-1.15616,-9.79956,-0.0498329,-0.0187199,-0.0310786,-0.0246882,0.950488,9.60226,-1.16035,0.00819899,0.0295371,0.021551,-0.692167,-9.92335,-1.16107,-0.0593158,0.0361962,-0.0123803,4.42801,-2.78871,8.27851,-0.0147852,0.0101486,0.00971191,3.80595,0.463988,9.27043,-0.00603734,-0.00686285,0.0108557,9.04458,0.877762,3.53521,-0.0110897,0.0315761,-0.0221036
0.004,-0.0874875,9.94296,-0.198006,-0.00615624,0.0296423,-0.00827674,-1.13618,-9.80743,-0.0603308,-0.0173215,-0.0305677,-0.0231737,0.958041,9.59524,-1.16525,0.00648098,0.0296068,0.0218623,-0.686103,-9.91611,-1.14369,-0.0601574,0.0369431,-0.0143031,4.4402,-2.81497,8.27255,-0.0143885,0.00904657,0.00962405,3.80469,0.457885,9.28054,-0.00586719,-0.00671806,0.0102077,9.04816,0.889095,3.55348,-0.0122599,0.0323348,-0.0227594
0.005,-0.0831117,9.93981,-0.188052,-0.00521791,0.0295419,-0.00783426,-1.1192,-9.80656,-0.0574802,-0.0170896,-0.0291254,-0.0214666,0.964232,9.5909,-1.15261,0.00698417,0.0295491,0.0219347,-0.689733,-9.92262,-1.13701,-0.0600857,0.0371774,-0.0149346,4.44516,-2.82503,8.2521,-0.015171,0.00841907,0.00936176,3.80904,0.45484,9.28981,-0.00562661,-0.00617467,0.00948476,9.04749,0.901417,3.56338,-0.012871,0.0323088,-0.0232769
0.006,-0.0801756,9.93884,-0.184614,-0.00373848,0.0287888,-0.00665041,-1.10462,-9.79872,-0.0439508,-0.0177909,-0.026938,-0.0196054,0.969334,9.58871,-1.12593,0.00926431,0.0293895,0.0218161,-0.701119,-9.94013,-1.13889,-0.0592834,0.0370017,-0.0145329,4.44433,-2.82213,8.22006,-0.0168966,0.00817117,0.00895992,3.81788,0.454243,9.29842,-0.00532967,-0.0053124,0.00870184,9.0434,0.91453,3.56659,-0.0130347,0.0316551,-0.0236837
0.007,-0.0772395,9.93787,-0.181177,-0.00225904,0.0280357,-0.00546656,-1.09003,-9.79087,-0.0304214,-0.0184921,-0.0247506,-0.0177443,0.974436,9.58652,-1.09926,0.0115444,0.0292299,0.0216975,-0.712505,-9.95765,-1.14077,-0.058481,0.0368261,-0.0141313,4.44351,-2.81922,8.18802,-0.0186222,0.00792326,0.00855808,3.82672,0.453645,9.30702,-0.00503273,-0.00445012,0.00791892,9.03932,0.927643,3.5698,-0.0131985,0.0310013,-0.0240905
0.008,-0.0743033,9.9369,-0.177739,-0.000779605,0.0272826,-0.00428271,-1.07545,-9.78302,-0.0168921,-0.0191934,-0.0225631,-0.0158831,0.979538,9.58432,-1.07259,0.0138246,0.0290702,0.0215788,-0.723891,-9.97516,-1.14265,-0.0576787,0.0366504,-0.0137296,4.44268,-2.81632,8.15598,-0.0203479,0.00767536,0.00815624,3.83555,0.453048,9.31563,-0.00473579,-0.00358785,0.007136,9.03523,0.940755,3.573,-0.0133623,0.0303476,-0.0244973
0.009,-0.0733283,9.93489,-0.174741,0.000535579,0.0266938,-0.00302922,-1.06345,-9.77688,-0.00571281,-0.0198791,-0.0205741,-0.0141393,0.984637,9.58377,-1.05,0.0158627,0.028879,0.0214465,-0.732735,-9.99084,-1.14502,-0.057033,0.036468,-0.0132601,4.43882,-2.811,8.12778,-0.0219883,0.00752284,0.00774522,3.84232,0.452179,9.32309,-0.0044133,-0.0027036,0.00636526,9.03096,0.95047,3.57442,-0.0134948,0.0296806,-0.0249438
