Time,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
0.05,1.70766,9.69982,-0.485821,-0.202897,-0.09285,-0.0670674,1.05118,9.69059,-0.795315,0.149142,-0.169213,0.143695,1.01152,-9.72023,-1.39325,0.112074,0.252562,0.163597,3.96534,-0.374465,8.87212,-0.0316018,0.00318674,0.0316927,3.82696,1.21227,9.15881,-0.0770919,0.0191401,0.0370469,8.16568,-0.288421,5.66275,-0.599931,0.110509,-0.123525
0.051,1.68403,9.6603,-0.413414,-0.195665,-0.0935202,-0.0657996,1.07004,9.67296,-0.797449,0.14968,-0.163452,0.143509,0.99111,-9.71259,-1.40187,0.111334,0.255583,0.165127,3.96353,-0.394883,8.85606,-0.0307087,0.00520765,0.0299228,3.83695,1.22368,9.18692,-0.075335,0.0200717,0.0348257,8.16728,-0.288852,5.63141,-0.606243,0.117123,-0.128818
0.052,1.66039,9.62079,-0.341007,-0.188432,-0.0941903,-0.0645318,1.08891,9.65533,-0.799583,0.150219,-0.15769,0.143323,0.9707,-9.70495,-1.41049,0.110595,0.258604,0.166657,3.96172,-0.415301,8.84,-0.0298156,0.00722856,0.028153,3.84693,1.23509,9.21504,-0.073578,0.0210033,0.0326045,8.16888,-0.289283,5.60006,-0.612554,0.123738,-0.134111
0.053,1.63675,9.58127,-0.2686,-0.1812,-0.0948605,-0.0632639,1.10777,9.6377,-0.801716,0.150757,-0.151928,0.143137,0.950291,-9.69732,-1.41911,0.109855,0.261626,0.168187,3.95991,-0.435719,8.82395,-0.0289225,0.00924947,0.0263832,3.85692,1.2465,9.24315,-0.0718211,0.0219349,0.0303833,8.17048,-0.289714,5.56871,-0.618866,0.130352,-0.139405
0.054,1.60305,9.55032,-0.223701,-0.171101,-0.0957054,-0.0618272,1.12454,9.6262,-0.79286,0.149543,-0.14858,0.141133,0.96577,-9.69751,-1.41461,0.109634,0.263102,0.168952,3.95445,-0.424157,8.82873,-0.0284435,0.0107075,0.0242115,3.86041,1.2518,9.25936,-0.0721478,0.0232859,0.0300544,8.19167,-0.277406,5.56394,-0.62488,0.135479,-0.143881
0.055,1.56433,9.52364,-0.192555,-0.159569,-0.0966376,-0.0603061,1.14027,9.61776,-0.778508,0.147453,-0.146438,0.13822,0.999194,-9.70163,-1.40355,0.109671,0.263806,0.169336,3.94716,-0.396605,8.84392,-0.0281714,0.0118841,0.0218387,3.86066,1.25404,9.26963,-0.0735164,0.0248466,0.0306716,8.22266,-0.258729,5.57246,-0.630744,0.139861,-0.147949
0.056,1.5256,9.49696,-0.161409,-0.148037,-0.0975698,-0.058785,1.156,9.60932,-0.764156,0.145362,-0.144297,0.135307,1.03262,-9.70575,-1.3925,0.109709,0.264509,0.169719,3.93988,-0.369054,8.85912,-0.0278994,0.0130607,0.019466,3.86091,1.25629,9.2799,-0.074885,0.0264073,0.0312888,8.25365,-0.240052,5.58098,-0.636609,0.144244,-0.152017
0.057,1.48687,9.47029,-0.130264,-0.136504,-0.098502,-0.0572639,1.17173,9.60089,-0.749804,0.143271,-0.142155,0.132394,1.06604,-9.70986,-1.38144,0.109747,0.265213,0.170102,3.93259,-0.341502,8.87431,-0.0276274,0.0142373,0.0170933,3.86116,1.25853,9.29016,-0.0762536,0.027968,0.0319061,8.28464,-0.221375,5.5895,-0.642473,0.148627,-0.156085
0.058,1.4529,9.44743,-0.0987213,-0.124742,-0.0997011,-0.05525,1.18934,9.58722,-0.742885,0.141676,-0.139991,0.129706,1.09407,-9.71372,-1.37285,0.110012,0.265603,0.170512,3.92185,-0.319943,8.8845,-0.0275498,0.0149127,0.0152448,3.85682,1.25759,9.29678,-0.0773961,0.0289499,0.0326491,8.31546,-0.202247,5.59569,-0.648264,0.1534,-0.159481
0.059,1.43555,9.43792,-0.0657907,-0.112175,-0.101834,-0.0515113,1.21355,9.55525,-0.761979,0.141814,-0.137748,0.127809,1.10323,-9.71666,-1.37289,0.111077,0.264897,0.171018,3.89904,-0.319358,8.87714,-0.0281531,0.0138342,0.0152311,3.83644,1.24551,9.29062,-0.0777473,0.027906,0.0338326,8.34572,-0.181537,5.59375,-0.653797,0.159543,-0.160522
