Time,RTibialisAnterior,RSoleus,LGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,LVastusLateralis,LGluteusMaximus,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,RGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris
0.041,0.0317609,0.0474524,0.0439008,0.0453781,0.0361758,0.0621536,0.016152,0.0126425,0.0812204,0.0619803,0.0416705,0.052103,0.0410773,0.0517526,0.0346643,0.0724988
0.042,0.00551575,0.0459265,0.0475629,0.0646042,0.0322086,0.057576,-0.00917755,0.00806488,0.0848825,0.0467215,0.075545,0.0444736,0.0419928,0.0630441,0.0554163,0.0782971
0.043,0.0451886,0.0440955,0.0384076,0.0725388,0.0306827,0.0407913,-0.0146707,0.0163046,0.0711496,0.0595389,0.0703571,0.0499667,0.0404669,0.0535837,0.0606042,0.0782971
0.044,0.118126,0.0373816,0.0554974,0.0670456,0.0254947,0.0279739,-0.00612579,0.0166098,0.0317819,0.0635062,0.0682208,0.0386752,0.0307013,0.0526682,0.0374109,0.0697522
0.045,0.0851666,0.0434851,0.0429852,0.0554489,0.0435001,0.0352982,0.0115744,0.0254599,-0.00392365,0.0497733,0.0670001,0.0472202,0.0603033,0.0300851,0.0429041,0.0853162
0.046,-0.0222552,0.0407385,0.0542767,0.0722336,0.0288516,0.022786,0.0234763,0.0480429,-0.0210135,0.0619803,0.0630328,0.0636996,0.0535895,0.049006,0.0520593,0.0773816
0.047,-0.0573505,0.0233435,0.0402386,0.0548386,0.036481,0.0569656,0.0448386,0.0474326,0.00584198,0.0345145,0.0569293,0.0524081,0.0587775,0.0401559,0.0264246,0.0911145
0.048,-0.0451434,0.029447,0.0493939,0.0566696,0.0257999,0.0664261,0.0564352,0.0333945,0.0143869,0.0525198,0.0367877,0.0450839,0.054505,0.0425973,0.0560266,0.0932507
0.049,-0.0893939,0.0288367,0.0554974,0.0597214,0.0721866,0.064595,0.0619284,0.0520102,0.0427683,0.052825,0.0648639,0.048746,0.0633551,0.0511423,0.0557214,0.0782971
0.05,-0.0390399,0.0114416,0.0463422,0.0527023,0.0471622,0.0639847,0.0832907,0.0279013,0.0574167,0.0253592,0.0471637,0.0545444,0.0529791,0.0279489,0.0599939,0.059071
0.051,0.0103986,0.0267004,0.0515302,0.0679611,0.0297672,0.0676468,0.0878683,0.0346152,0.0668771,0.0418387,0.0373981,0.0344028,0.0590826,0.0361887,0.0526697,0.0615125
0.052,0.0384747,0.0370764,0.0579388,0.0594162,0.0386172,0.0581863,0.100991,0.0471274,0.0763376,0.0497733,0.0636432,0.0490512,0.0645758,0.0377145,0.0639612,0.0514417
0.053,0.0781476,0.0581335,0.0454266,0.0600265,0.0389224,0.0725296,0.102212,0.0431601,0.0742014,0.0598441,0.0584552,0.059122,0.0581671,0.0465646,0.0633508,0.0584607
0.054,0.100425,0.0859045,0.0484784,0.0707077,0.0331241,0.087178,0.0951926,0.0367514,0.0702341,0.0567923,0.0367877,0.0493564,0.0688483,0.0468698,0.0673181,0.0578503
0.055,0.129112,0.0575232,0.0466473,0.0514816,0.0203067,0.0737503,0.075051,0.0578085,0.0742014,0.0583182,0.0410602,0.0472202,0.0603033,0.0480905,0.0886804,0.0630383
0.056,0.096153,0.055387,0.0573285,0.0639938,0.0291568,0.0990799,0.0896994,0.0571982,0.0915964,0.0821219,0.0474689,0.0340976,0.0566412,0.034968,0.0657922,0.0703625
0.057,0.0644147,0.0578284,0.0417645,0.0588058,0.0392276,0.090535,0.0692526,0.0108115,0.0873239,0.0421439,0.0474689,0.0579013,0.0572516,0.0398508,0.0624353,0.0761609
0.058,0.0952374,0.0559973,0.0490887,0.0658249,0.059064,0.0978592,0.0396506,0.0681845,0.0867136,0.0360403,0.0538776,0.0743808,0.0523688,0.0331369,0.0654871,0.0956921
0.059,0.105919,0.0752234,0.051225,0.0688766,0.0517398,0.0859573,0.064675,0.0678793,0.0671823,0.0497733,0.075545,0.0472202,0.0587775,0.0398508,0.0572473,0.0535779
0.06,0.112632,0.127714,0.0545819,0.0774216,0.0563174,0.0740555,0.0951926,0.0733725,0.0848825,0.0464163,0.0306842,0.0582065,0.0511481,0.0520578,0.0657922,0.0789075
0.061,0.0949323,0.0801062,0.040849,0.0786423,0.0651675,0.0706985,0.0826804,0.0816122,0.0803049,0.0455008,0.0593707,0.0496616,0.0679327,0.0340524,0.0639612,0.0877576
0.062,0.0869977,0.0880408,0.0405438,0.090239,0.0731021,0.0529984,0.0423972,0.0843588,0.0598581,0.0470267,0.0444171,0.0588168,0.0374152,0.0224558,0.0798303,0.0908093
0.063,0.0860822,0.0788855,0.0435956,0.0832199,0.0648624,0.0597122,0.0515524,0.0736777,0.0403268,0.0461111,0.0523517,0.026163,0.0413824,0.0383249,0.0487024,0.069447
0.064,0.0988995,0.0434851,0.0445111,0.0832199,0.0160342,0.042012,0.0390402,0.0761191,0.0403268,0.0564871,0.0660846,0.0444736,0.0419928,0.0221506,0.0752527,0.0804333
0.065,0.0522076,0.0343298,0.0469525,0.0893234,-0.00837982,0.0615433,0.0399558,0.0694052,0.0409372,0.0387869,0.0572345,0.0502719,0.0538947,0.0306955,0.0554163,0.0697522
0.066,0.0522076,0.0166296,0.051225,0.0755905,-0.0172299,0.0270584,0.0423972,0.0858847,0.0519235,0.0482474,0.0557086,0.0392856,0.0444342,0.0459543,0.0599939,0.105153
0.067,0.0509869,0.0215125,0.0475629,0.0856613,-0.00807465,0.0282791,0.04728,0.0697104,0.0189645,0.0186453,0.0447223,0.0411166,0.0471808,0.0502267,0.0804407,0.069447
0.068,0.0488507,0.0517249,0.0518353,0.0899338,0.00687897,0.0154617,0.0497214,0.0645224,0.0751169,0.0342093,0.0502155,0.0438632,0.052674,0.0462595,0.070675,0.034657
0.069,0.0357281,0.0654578,0.0692303,0.0896286,-0.0144833,0.0392654,0.0622336,0.0633017,0.11479,0.0345145,0.0554034,0.0508823,0.047486,0.0392404,0.0734216,0.0334363
0.07,0.0491559,0.0599646,0.0472577,0.100005,0.00809967,0.0340775,0.069863,0.0880209,0.0980051,0.0464163,0.0526569,0.0493564,0.0484015,0.0480905,0.0795251,0.0197034
0.071,0.0699078,0.0492834,0.063432,0.0887131,0.0227481,0.0380447,0.0738303,0.0739828,0.124861,0.0564871,0.0608966,0.0536288,0.0541998,0.0612131,0.0722009,0.0425916
0.072,0.0421368,0.0474524,0.0597699,0.085051,0.0172549,0.0383499,0.0796286,0.0712363,0.101362,0.0555716,0.0602863,0.0481357,0.0609137,0.0450388,0.0590784,-0.00226929
0.073,0.059837,0.0547766,0.0484784,0.074675,0.0224429,0.0484207,0.0506369,0.0999228,0.066572,0.0778494,0.052962,0.043558,0.052674,0.054194,0.0572473,0.0410657
0.074,0.0461041,0.0529456,0.0323041,0.081694,0.0306827,0.0493362,0.0314108,0.0544516,0.0748117,0.0570975,0.0691364,0.0331821,0.049317,0.0401559,0.0764734,0.0331311
0.075,0.058006,0.0575232,0.0591595,0.0771164,0.0325137,0.0612381,0.0576559,0.0767294,0.0229318,0.0622855,0.0590656,0.0447787,0.0548102,0.0566354,0.0905115,0.0291638
0.076,0.0848614,0.0407385,0.0597699,0.0823044,0.0291568,0.0600174,0.0668112,0.0660483,0.0259836,0.0577078,0.0453326,0.0664462,0.0508429,0.0450388,0.0676233,0.0184827
0.077,0.131859,0.0483679,0.0594647,0.0630783,0.0325137,0.0548294,0.0308005,0.072457,0.0168283,0.0439749,0.0416705,0.059122,0.059693,0.0395456,0.0932581,0.0322156
0.078,0.129112,0.0428748,0.0506146,0.0533127,0.0215274,0.0716141,0.0481955,0.0959555,-0.00331329,0.0549612,0.0349567,0.0722446,0.0331427,0.0371042,0.0895959,0.0288586
0.079,0.0119244,0.0596594,0.0551923,0.0408005,0.0389224,0.062764,0.0600974,0.0837485,-0.00148224,0.0799857,0.0325153,0.0466098,0.0447394,0.0517526,0.0709802,0.0267224
0.08,0.0119244,0.0471472,0.0487836,0.064299,0.0569278,0.0410965,0.0695578,0.0925986,0.033613,0.0659476,0.0422809,0.059122,0.0294806,0.0499216,0.0715906,0.0334363
0.081,0.000632935,0.0349402,0.0384076,0.053923,0.0322086,0.0423172,0.0573508,0.0718466,0.0397165,0.050994,0.0486896,0.0563754,0.038941,0.0606027,0.0572473,0.0511365
0.082,-0.0344623,0.0352454,0.0411542,0.0563644,0.0380069,0.0542191,0.031716,0.0825278,0.0259836,0.0506888,0.0383136,0.0456943,0.0407721,0.0227609,0.0697595,0.0187878
0.083,0.00704163,0.022428,0.0347455,0.052092,0.0389224,0.0584915,0.0359885,0.0715414,0.0342233,0.0479422,0.0471637,0.0252475,0.0398566,0.0468698,0.0651819,0.00963257
0.084,0.0363385,0.0614905,0.0310834,0.0502609,0.0404483,0.0423172,0.0604025,0.0657431,0.0482614,0.0305472,0.0584552,0.0551547,0.0685431,0.0395456,0.0673181,0.0175671
0.085,0.0451886,0.0532507,0.0347455,0.0826096,0.0337344,0.0621536,0.0478903,0.0681845,0.0424631,0.0348196,0.052962,0.0524081,0.0609137,0.0395456,0.0578577,0.0102429
0.086,0.0970685,0.0666785,0.0481732,0.064299,0.0474673,0.0533035,0.0451437,0.0684897,0.0320871,0.0314627,0.0462482,0.043558,0.0581671,0.0355783,0.0523645,-0.00471069
0.087,0.101951,0.0492834,0.0493939,0.0707077,0.041669,0.0496414,0.0668112,0.0599448,0.0528391,0.0415335,0.0343463,0.0569858,0.0499274,0.0438181,0.0578577,0.00444458
0.088,0.106529,0.0416541,0.0503094,0.0481247,0.0355655,0.0450638,0.0597922,0.0681845,0.0619943,0.0363455,0.0334308,0.0463046,0.0291754,0.0612131,0.0517542,0.0270276
0.089,0.0851666,0.0559973,0.0326093,0.0597214,0.0535709,0.0407913,0.0747458,0.0449912,0.040632,0.0296317,0.0425861,0.0688876,0.0548102,0.0459543,0.0609094,0.0258069
0.09,0.0677716,0.0486731,0.0524457,0.0603317,0.0547916,0.0386551,0.071694,0.0541464,0.0687082,0.0418387,0.0663898,0.0557651,0.0697638,0.0532785,0.0435144,0.0435071
0.091,0.0653302,0.0532507,0.0551923,0.0588058,0.0477725,0.0548294,0.0652853,0.0425497,0.0674875,0.0522147,0.0465533,0.0661411,0.0731207,0.0325265,0.0660974,-0.00471069
0.092,0.0140607,0.0639319,0.0527509,0.0826096,0.0419742,0.0706985,0.0637595,0.0242392,0.0598581,0.0503836,0.0486896,0.0566806,0.0651862,0.0432077,0.0685388,0.0374036
0.093,-0.0213397,0.0386023,0.0503094,0.064299,0.053876,0.0700882,0.0680319,0.0382773,0.0473459,0.0525198,0.0587604,0.0517978,0.0477911,0.0334421,0.0630457,0.0230603
0.094,0.00948303,0.0297522,0.0506146,0.0508713,0.0389224,0.0639847,0.0332419,0.0251547,0.0345285,0.047637,0.0605914,0.0585117,0.0477911,0.0538889,0.0581628,0.0282483
0.095,0.0110089,0.0428748,0.0417645,0.0649094,0.0465518,0.0758865,0.0576559,0.0315634,0.038801,0.0464163,0.0535724,0.0688876,0.0426032,0.0572458,0.058468,0.0499158
0.096,0.0680768,0.0810217,0.0503094,0.0658249,0.036481,0.0655106,0.0411765,0.000740662,0.0397165,0.0506888,0.0560138,0.0563754,0.0541998,0.0508371,0.0587732,0.0584607
0.097,0.122093,0.0978064,0.0347455,0.0453781,0.0377017,0.0996902,0.0469748,0.0282065,0.0659616,0.0335989,0.0517413,0.0472202,0.054505,0.0261179,0.0541956,0.0435071
0.098,0.174888,0.111234,0.0539716,0.0566696,0.0602847,0.0673416,0.0591818,0.0297324,0.0690134,0.0485526,0.0294635,0.0377597,0.0575568,0.0740305,0.0474817,0.0712781
0.099,0.164512,0.039823,0.0490887,0.059111,0.0505191,0.0658157,0.0506369,0.0175253,0.0500925,0.0488577,0.0547931,0.043558,0.0569464,0.0609079,0.0578577,0.0514417
0.1,0.110801,0.0483679,0.0558026,0.0700973,0.0438052,0.0639847,0.0408713,0.022103,0.0293405,0.0451956,0.0569293,0.036539,0.0618292,0.0410715,0.0654871,0.0712781
0.101,0.0223004,0.0566077,0.0539716,0.0499557,0.0428897,0.0609329,0.0469748,0.0370566,0.0430734,0.047637,0.0468585,0.0533237,0.0377203,0.0447336,0.056637,0.0395398
0.102,-0.00241882,0.0440955,0.0500043,0.0691818,0.0496036,0.0526932,0.0256125,0.0279013,0.0449045,0.0574026,0.0502155,0.0478305,0.0511481,0.0340524,0.0682336,0.0581555
0.103,-0.0195087,0.0370764,0.0396283,0.0569748,0.0483829,0.0551346,0.014321,0.00592865,0.0391061,0.0278006,0.0248859,0.053934,0.0642706,0.0459543,0.0575525,0.00963257
0.104,-0.0039447,0.0297522,0.0600751,0.0743698,0.0517398,0.0557449,0.049111,0.0181357,0.0345285,0.0451956,0.0593707,0.0533237,0.0661017,0.0343576,0.0548059,0.0129895
0.105,0.0229108,0.0401282,0.0515302,0.0450729,0.0361758,0.0572708,0.0304953,0.0205771,0.0134714,0.0400076,0.0395343,0.06431,0.0654913,0.0438181,0.0453455,0.0181775
0.106,0.054649,0.0212073,0.053056,0.0783371,0.0492984,0.0441483,0.02134,0.0156943,-0.00850128,0.0491629,0.0590656,0.0606479,0.0584723,0.0459543,0.0624353,0.0297742
0.107,0.0400006,0.0193762,0.0429852,0.053923,0.0471622,0.0533035,0.0271384,0.0330893,0.0116403,0.0201712,0.0349567,0.0569858,0.0450446,0.0554147,0.0444299,0.017262
0.108,0.025047,0.00167603,0.0384076,0.0636887,0.0474673,0.0636795,0.0250021,0.0248495,0.0116403,0.0265799,0.0517413,0.0557651,0.0380255,0.049006,0.0581628,0.0300793
0.109,0.0381696,-0.000765381,0.0545819,0.05728,0.0456363,0.0755814,0.0451437,0.0434653,-0.0142996,0.0186453,0.0483844,0.043558,0.0435187,0.0465646,0.0438196,0.0135999
0.11,0.0482404,0.0239539,0.0484784,0.0743698,0.0395328,0.0481155,0.009133,0.0361411,-0.0069754,0.0281058,0.0764606,0.0466098,0.0352789,0.0538889,0.0587732,0.0334363
0.111,0.0613629,0.0511145,0.053056,0.0533127,0.0618106,0.0462845,-0.0122293,0.0431601,0.0546701,0.0390921,0.0560138,0.0402011,0.0593878,0.0435129,0.0548059,0.0496106
0.112,0.103782,0.0682043,0.0515302,0.0847458,0.0605899,0.0725296,0.0268332,0.049874,0.130659,0.0369559,0.0608966,0.0502719,0.0661017,0.0508371,0.0505334,0.0636487
0.113,0.126671,0.0724768,0.0606854,0.0575851,0.079816,0.0615433,0.0274435,0.0718466,0.1508,0.0592337,0.061507,0.0582065,0.0404669,0.0621286,0.0468713,0.0578503
0.114,0.133079,0.0407385,0.0506146,0.0639938,0.0889712,0.0609329,0.0375143,0.0477377,0.177351,0.0656424,0.0660846,0.0551547,0.0361945,0.0602975,0.0453455,0.0575452
0.115,0.146202,0.0563025,0.03383,0.0444626,0.092023,0.0563553,0.0173727,0.0657431,0.186811,0.0171194,0.0605914,0.0575961,0.075257,0.054194,0.0670129,0.0749402
0.116,0.0918805,0.05203,0.0548871,0.0588058,0.114606,0.0328568,0.0362936,0.0553671,0.179487,0.0445853,0.0560138,0.0481357,0.0706793,0.0609079,0.0523645,0.0700574
0.117,0.0677716,0.0486731,0.056413,0.0548386,0.115827,0.0557449,0.0304953,0.0681845,0.133405,0.0613699,0.0578448,0.0386752,0.089295,0.0422922,0.0615198,0.0828748
0.118,-0.0317157,0.067594,0.0527509,0.0606369,0.0795108,0.0655106,0.0600974,0.0608603,0.0815256,0.0415335,0.0673053,0.0450839,0.0599982,0.0621286,0.0505334,0.0883679
0.119,-0.060097,0.0471472,0.061601,0.0728439,0.0569278,0.0435379,0.0604025,0.0892416,0.0497873,0.0485526,0.0523517,0.0481357,0.0618292,0.0563303,0.0541956,0.0779919
0.12,-0.0594867,0.0614905,0.0496991,0.069487,0.053876,0.0529984,0.0863425,0.0889365,0.00187469,0.0427542,0.0752399,0.0145663,0.059693,0.0499216,0.0499231,0.0670056
0.121,-0.000282593,0.0386023,0.0475629,0.0841354,0.0550967,0.0713089,0.0881735,0.0648276,-0.0225394,0.0351248,0.0370929,0.0249423,0.0505377,0.0499216,0.0697595,0.0331311
0.122,0.00887268,0.0440955,0.0500043,0.0545334,0.0563174,0.0563553,0.0866476,0.0712363,-0.00880646,0.0607596,0.030379,0.0380649,0.0627448,0.0532785,0.0493127,0.0343518
0.123,-0.00760681,0.0257849,0.0487836,0.0700973,0.0407535,0.0475052,0.0918356,0.0849692,-0.0112479,0.0177298,0.0508258,0.0472202,0.0569464,0.0563303,0.0459558,0.0425916
0.124,-0.00913269,0.022428,0.0487836,0.0600265,0.0447208,0.0539139,0.0854269,0.0785605,-0.0231497,0.0586234,0.108199,0.0771274,0.059693,0.0538889,0.0612146,0.0334363
0.125,0.0116193,0.027616,0.0417645,0.0569748,0.0285464,0.0340775,0.080239,0.0803915,-0.0170462,0.0628958,0.0435016,0.052103,0.0642706,0.0328317,0.0645715,0.00749634
0.126,0.0210797,0.0282263,0.0420697,0.05728,-0.0474423,0.0526932,0.0774924,0.0852744,0.0204904,0.0506888,0.0550983,0.0453891,0.0554205,0.0511423,0.0499231,0.0209241
0.127,0.0595319,-0.00534302,0.0457318,0.0533127,-0.0425595,0.0502518,0.0811545,0.113045,0.0262888,0.0570975,0.0770709,0.0536288,0.0694586,0.0459543,0.0587732,0.0306897
0.128,0.0589215,0.0364661,0.0588544,0.0411057,-0.000140076,0.0459793,0.0460593,0.101143,0.0153024,0.0519095,0.0370929,0.0545444,0.047486,0.0648752,0.0313074,0.00963257
0.129,0.0387799,0.0736975,0.0551923,0.0420212,0.0447208,0.0472,0.0582663,0.100228,0.016218,0.0369559,0.0370929,0.0490512,0.0349738,0.0517526,0.0587732,0.0184827
0.13,0.068382,0.069425,0.0359662,0.0292038,0.0856143,0.0520828,0.0549094,0.0965659,0.028425,0.0564871,0.0471637,0.0408115,0.052674,0.0337473,0.0435144,0.0413709
0.131,0.118126,0.0541663,0.0506146,0.0374435,0.052045,0.0664261,0.0362936,0.0974814,0.0394113,0.0531302,0.0773761,0.0481357,0.0670172,0.0364938,0.0529749,0.00902222
0.132,0.103477,0.0349402,0.0384076,0.0575851,0.0169498,0.0478104,0.0625388,0.0755087,0.0546701,0.0680838,0.0569293,0.0441684,0.0508429,0.0413766,0.0590784,0.0407605
0.133,0.0787579,0.0486731,0.0533612,0.0444626,-0.00929535,0.0551346,0.0481955,0.0907675,0.0558908,0.040618,0.0584552,0.0548496,0.0599982,0.0514474,0.0392419,0.0734143
0.134,0.0839459,0.0645422,0.0518353,0.0414108,-0.0251645,0.0566605,0.0237814,0.0843588,0.0525339,0.0598441,0.096297,0.0597324,0.0496222,0.0514474,0.0624353,0.148182
0.135,0.0515973,0.0813269,0.0527509,0.0285934,-0.0199765,0.0581863,0.0393454,0.0980917,0.0763376,0.0589285,0.0474689,0.0478305,0.0502325,0.0569406,0.0639612,0.197926
0.136,0.0177228,0.0846838,0.0588544,0.0411057,-0.0114316,0.0475052,0.0414816,0.0831381,0.0763376,0.03543,0.0590656,0.0511874,0.0404669,0.0563303,0.0474817,0.196095
0.137,0.000632935,0.0401282,0.0643475,0.0356125,-0.00593842,0.0581863,0.0466696,0.0834433,0.0662668,0.0329886,0.0523517,0.0533237,0.042298,0.0602975,0.0505334,0.165883
0.138,0.0454938,0.00991577,0.0515302,0.0350021,0.0157291,0.0859573,0.043923,0.0822226,0.0400217,0.0281058,0.0535724,0.074686,0.0480963,0.0538889,0.05328,0.0941663
0.139,0.109886,0.0343298,0.0393231,0.0438522,0.0550967,0.0481155,0.0576559,0.0718466,0.0265939,0.0479422,0.0550983,0.0490512,0.0709845,0.0477853,0.0538904,0.0300793
0.14,0.0766217,0.0453162,0.0698407,0.0279831,0.0581485,0.0557449,0.0488058,0.0785605,-0.00331329,0.0616751,0.0502155,0.0597324,0.0444342,0.062739,0.0438196,-0.0727649
0.141,0.0653302,0.0416541,0.0524457,0.0179123,0.074628,0.0322464,0.0597922,0.0709311,-0.0069754,0.0763235,0.0526569,0.0456943,0.0279547,0.0447336,0.0557214,-0.121898
0.142,0.0525128,0.046842,0.0576337,0.0319504,0.0758487,0.0548294,0.0692526,0.0483481,0.0137766,0.042449,0.0492999,0.0609531,0.0340582,0.0633493,0.0310022,-0.10786
0.143,0.0818097,0.0337195,0.0521405,0.0166916,0.0727969,0.0606277,0.0533835,0.0401083,0.0149973,0.0567923,0.0496051,0.0646152,0.0630499,0.0493112,0.0624353,-0.0593372
0.144,0.0726544,0.0376868,0.0411542,0.0118088,0.0911075,0.0667313,0.0637595,0.0584189,0.0293405,0.0497733,0.0431964,0.0734653,0.0725104,0.0532785,0.0450403,-0.0269885
0.145,0.0668561,0.0395178,0.0377972,-0.00345001,0.130475,0.0618485,0.0695578,0.0434653,0.0482614,0.0616751,0.0502155,0.059122,0.0764777,0.0578561,0.0450403,0.0111584
0.146,0.0622784,0.0404334,0.061601,0.0160812,0.169538,0.0520828,0.0607077,0.0401083,0.0357492,0.0604544,0.0584552,0.0563754,0.0471808,0.0453439,0.0548059,0.00658081
0.147,0.0290143,0.0471472,0.0457318,0.00662079,0.193647,0.0591019,0.042092,0.0449912,0.0424631,0.0726614,0.0438068,0.048746,0.0383307,0.0459543,0.0349695,0.0767712
0.148,0.0323712,0.0678992,0.040849,0.00875702,0.211042,0.0661209,0.0521628,0.0205771,0.0433786,0.063201,0.0618121,0.0432529,0.0548102,0.0566354,0.0612146,0.0880627
0.149,0.0567853,0.0352454,0.0567181,0.0194382,0.176557,0.0777176,0.0497214,0.0178305,0.0549753,0.0451956,0.0596759,0.0484409,0.0361945,0.0502267,0.0404626,0.0563245
0.15,0.0390851,0.00594849,0.0384076,0.0215744,0.131696,0.0768021,0.0390402,0.016915,0.0574167,0.0418387,0.0453326,0.0441684,0.0511481,0.0508371,0.0334436,0.0419812
