Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0692975,0.0736975,0.113481,0.0441574,0.0486881,0.0545242,0.0576559,0.0321738,0.0326975,0.0635062,0.0599811,0.0267734,0.0688483,0.0462595,0.0523645,0.0633435
0.021,0.0659406,0.0651526,0.124162,0.0508713,0.0456363,0.0563553,0.0591818,0.0541464,0.0500925,0.0552664,0.0624225,0.0459995,0.0654913,0.0429025,0.0371057,0.0914197
0.022,0.0708234,0.0819373,0.0722821,0.0563644,0.0560123,0.0688675,0.0402609,0.0440756,0.0629098,0.0552664,0.0639484,0.046915,0.0712897,0.0520578,0.0578577,0.072804
0.023,0.0717389,0.114591,0.0445111,0.0545334,0.0505191,0.0706985,0.0286642,0.0575034,0.043989,0.0677786,0.0715778,0.0453891,0.0587775,0.0337473,0.0294763,0.0502209
0.024,0.0564801,0.0785803,0.0347455,0.064299,0.0431949,0.0526932,0.0384299,0.0474326,0.073591,0.07022,0.0654742,0.0560703,0.0484015,0.0599924,0.0590784,0.0691418
0.025,0.0519025,0.0218176,0.0341351,0.0621628,0.0447208,0.0609329,0.0326315,0.0495688,0.0622995,0.0397025,0.056319,0.0398959,0.0664069,0.059382,0.0355798,0.0407605
0.026,0.0644147,0.0187659,0.0362714,0.0444626,0.0422794,0.0600174,0.0457541,0.0428549,0.0488718,0.040618,0.0801227,0.0551547,0.0505377,0.052363,0.0581628,0.0593762
0.027,0.0500714,0.0386023,0.0335248,0.0496506,0.0206119,0.0655106,0.0396506,0.079476,0.0519235,0.050994,0.0703571,0.0447787,0.0282599,0.0410715,0.0593835,0.0526624
0.028,0.0549542,0.062406,0.0637372,0.0334763,0.0651675,0.0533035,0.0274435,0.0462119,0.0589426,0.0500784,0.0645587,0.0585117,0.0297858,0.0725046,0.0502283,0.0871472
0.029,0.0540387,0.0614905,0.0609906,0.0505661,0.0560123,0.0597122,0.0573508,0.0575034,0.0574167,0.052825,0.063338,0.0530185,0.0459601,0.0532785,0.0529749,0.0688367
0.03,0.0668561,0.0263953,0.0545819,0.0523972,0.0575381,0.0548294,0.0405661,0.0510947,0.0595529,0.0601492,0.0608966,0.0600375,0.0291754,0.0505319,0.0551111,0.0483899
0.031,0.0763165,0.0257849,0.0558026,0.0478195,0.0438052,0.0716141,0.0463644,0.0541464,0.0552805,0.0244437,0.0642535,0.0426425,0.0642706,0.0636545,0.0508386,0.0523572
0.032,0.0555646,0.0288367,0.0545819,0.0523972,0.0569278,0.0584915,0.0530783,0.0483481,0.0549753,0.0415335,0.0804279,0.0618686,0.0749518,0.0590768,0.0456506,0.0563245
0.033,0.0586163,0.0389075,0.023454,0.0609421,0.052045,0.0700882,0.0365988,0.0697104,0.0543649,0.0165091,0.0886676,0.0609531,0.12317,0.0474802,0.0523645,0.0428967
0.034,0.0506818,0.0382971,0.035661,0.0719284,0.0639468,0.0560501,0.0469748,0.0504843,0.0528391,-0.00637909,0.0871417,0.0505771,0.0728156,0.0548044,0.0700647,0.0517468
0.035,0.0747906,0.0617957,0.0423749,0.0578903,0.0407535,0.0688675,0.0414816,0.0398032,0.0586374,0.00216583,0.0508258,0.0267734,0.0679327,0.057551,0.0459558,0.0377087
0.036,0.0558698,0.0358557,0.0597699,0.0560593,0.0471622,0.0472,0.0408713,0.0431601,0.0671823,0.0952444,0.0724933,0.0557651,0.094483,0.0612131,0.0725061,0.0343518
0.037,0.0500714,0.0340247,0.0451215,0.0633835,0.0489932,0.0713089,0.0292746,0.0571982,0.0638254,0.134002,0.0663898,0.0615634,0.0374152,0.0532785,0.0596887,0.062428
0.038,0.0470197,0.0324988,0.0451215,0.0649094,0.0499088,0.0682571,0.0326315,0.0440756,0.0708444,0.0989066,0.0798175,0.0463046,-0.00408875,0.0798288,0.0581628,0.0499158
0.039,0.0644147,0.0538611,0.0442059,0.0557541,0.0599796,0.069783,0.0481955,0.0431601,0.0626047,0.0308524,0.0670001,0.0505771,0.0331427,0.0566354,0.0468713,0.029469
0.04,0.0561749,0.0486731,0.0561078,0.0499557,0.0721866,0.0652054,0.0451437,0.0529257,0.0598581,0.0467215,0.0709674,0.0444736,0.0520636,0.0660959,0.063656,0.0349622
