Time,EMGs.RTibialisA,EMGs.2,EMGs.3,EMGs.4,EMGs.5,EMGs.6,EMGs.7,EMGs.8,EMGs.9,EMGs.10,EMGs.11,EMGs.12,EMGs.13,EMGs.14,EMGs.15,EMGs.16
0.054,0.0259625,-0.00473267,0.0115521,0.0594162,0.0550967,0.0621536,0.0503317,0.067269,0.0629098,0.0335989,0.0605914,0.0865878,0.0511481,0.0569406,0.0551111,0.0432019
0.055,0.0482404,0.0291418,-0.0317828,0.0444626,0.0602847,0.0572708,0.0509421,0.0437704,0.0583322,0.0763235,0.091109,0.0899448,0.0310065,0.0725046,0.0273401,0.0602917
0.056,0.0503766,0.0480627,-0.042464,0.0722336,0.0550967,0.0688675,0.0631491,0.0434653,0.0790842,0.107451,0.121627,0.0658359,-0.00012146,0.0639597,0.0368005,0.0599866
0.057,0.0552594,0.0685095,-0.0473468,0.0545334,0.0612003,0.0563553,0.0616232,0.0547568,0.0629098,0.0812064,0.135359,0.0630893,-0.00927673,0.0648752,0.0551111,0.0471692
0.058,0.0552594,0.0514197,0.0481732,0.0392746,0.062421,0.0410965,0.0533835,0.0584189,0.0589426,0.0616751,0.165572,0.0472202,0.00964416,0.0520578,0.0563318,0.0563245
0.059,0.0366437,0.0410437,0.218766,0.0499557,0.0758487,0.0670364,0.0567404,0.0425497,0.0717599,0.0677786,0.20616,0.0530185,0.0606085,0.0618234,0.0645715,0.0447278
0.06,0.042442,-0.00229126,0.188554,0.0752853,0.0581485,0.0688675,0.0497214,0.0596396,0.0690134,0.058013,0.181441,0.0459995,0.0401617,0.0606027,0.0346643,0.0419812
0.061,0.0610577,0.00594849,0.136979,0.0560593,0.0593692,0.0612381,0.0582663,0.0520102,0.0677927,0.0574026,0.0914142,0.0673618,0.0130011,0.0743356,0.028866,0.0441174
0.062,0.0583112,0.0535559,0.0970013,0.0597214,0.03465,0.067952,0.0558249,0.0529257,0.0757272,0.0696097,0.0142047,0.0615634,0.0172736,0.0664011,0.0483972,0.046864
0.063,0.0442731,0.0492834,0.12874,0.0459885,0.057233,0.0639847,0.0408713,0.0468222,0.0592477,0.0613699,-0.135942,0.0554599,0.103943,0.0429025,0.0490076,0.0566296
