Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.027,4.28721,-3.3925,8.09645,-0.0735582,-0.021973,0.0389556,0.0359806,-9.69307,-2.19573,-0.0289953,0.0282672,0.0626845,0.729792,9.33836,-2.37133,0.0857864,0.00117607,0.0407999,9.01413,0.247463,3.03782,-0.104334,-0.0113004,-0.0466446,-0.13633,-9.65924,-1.70141,0.0291139,-0.0124264,0.0190951,1.11863,9.20297,-3.53314,0.0769562,-0.186026,0.012421,4.24409,1.01369,8.95158,-0.107374,0.00918503,0.0689121
0.028,4.28226,-3.37606,8.0903,-0.0737779,-0.0213127,0.0397708,0.0221136,-9.70248,-2.19147,-0.0288731,0.0244286,0.062233,0.696314,9.36796,-2.36414,0.0848542,0.00138335,0.0393501,9.04298,0.229958,3.05765,-0.101966,-0.0131906,-0.0448384,-0.150716,-9.66148,-1.701,0.0273832,-0.0126729,0.0184347,1.12759,9.19854,-3.56046,0.0751483,-0.182984,0.0153765,4.23871,1.01019,8.94853,-0.106993,0.00689747,0.0666941
0.029,4.27732,-3.35962,8.08415,-0.0739976,-0.0206525,0.040586,0.00824656,-9.7119,-2.18722,-0.0287508,0.02059,0.0617815,0.662836,9.39756,-2.35694,0.083922,0.00159063,0.0379003,9.07182,0.212453,3.07748,-0.0995979,-0.0150807,-0.0430321,-0.165102,-9.66371,-1.70058,0.0256526,-0.0129194,0.0177743,1.13656,9.19411,-3.58779,0.0733404,-0.179941,0.0183319,4.23334,1.00668,8.94549,-0.106612,0.0046099,0.0644761
0.03,4.27237,-3.34318,8.07801,-0.0742173,-0.0199922,0.0414013,-0.00562047,-9.72131,-2.18297,-0.0286285,0.0167515,0.06133,0.629358,9.42717,-2.34975,0.0829899,0.00179792,0.0364505,9.10066,0.194948,3.09731,-0.09723,-0.0169709,-0.0412259,-0.179489,-9.66595,-1.70017,0.023922,-0.013166,0.0171139,1.14553,9.18969,-3.61511,0.0715325,-0.176899,0.0212874,4.22796,1.00318,8.94245,-0.106231,0.00232234,0.0622582
0.031,4.26742,-3.32674,8.07186,-0.074437,-0.019332,0.0422165,-0.0194875,-9.73072,-2.17871,-0.0285062,0.0129129,0.0608785,0.59588,9.45677,-2.34256,0.0820577,0.0020052,0.0350008,9.12951,0.177443,3.11714,-0.0948621,-0.018861,-0.0394197,-0.193875,-9.66819,-1.69975,0.0221914,-0.0134125,0.0164534,1.1545,9.18526,-3.64243,0.0697245,-0.173857,0.0242429,4.22259,0.999682,8.9394,-0.10585,3.47751e-005,0.0600402
0.032,4.25768,-3.32819,8.09347,-0.0763086,-0.0173676,0.0415518,-0.0300925,-9.72833,-2.1764,-0.0279367,0.00997102,0.0599183,0.585831,9.45206,-2.34165,0.0816915,0.00163454,0.0336347,9.13751,0.181755,3.10991,-0.0920351,-0.0186678,-0.0395172,-0.186846,-9.67777,-1.69627,0.0200792,-0.012637,0.014519,1.15497,9.18028,-3.66385,0.0671368,-0.169103,0.0257612,4.21779,0.971991,8.97347,-0.103904,0.00182864,0.0601171
0.033,4.24734,-3.33188,8.11855,-0.0783868,-0.0152403,0.040702,-0.0402898,-9.72446,-2.17432,-0.0273113,0.0071412,0.0588944,0.57871,9.44307,-2.34153,0.081396,0.00119164,0.0322791,9.14291,0.188794,3.0993,-0.0891507,-0.0182141,-0.0398528,-0.177141,-9.68828,-1.69241,0.0179193,-0.0117337,0.0124252,1.15437,9.17523,-3.68454,0.0644515,-0.164136,0.0271,4.21306,0.941276,9.01219,-0.101761,0.00413268,0.0604808
0.034,4.237,-3.33558,8.14362,-0.080465,-0.0131129,0.0398523,-0.0504871,-9.72059,-2.17225,-0.0266859,0.00431138,0.0578706,0.571589,9.43407,-2.3414,0.0811006,0.000748747,0.0309235,9.14831,0.195832,3.0887,-0.0862664,-0.0177605,-0.0401883,-0.167436,-9.69878,-1.68855,0.0157594,-0.0108303,0.0103315,1.15377,9.17018,-3.70522,0.0617663,-0.159168,0.0284387,4.20834,0.910561,9.0509,-0.0996186,0.00643673,0.0608446
0.035,4.22666,-3.33927,8.1687,-0.0825432,-0.0109855,0.0390026,-0.0606843,-9.71672,-2.17017,-0.0260605,0.00148156,0.0568467,0.564468,9.42508,-2.34128,0.0808052,0.00030585,0.0295679,9.15371,0.202871,3.07809,-0.083382,-0.0173069,-0.0405239,-0.15773,-9.70929,-1.68469,0.0135995,-0.009927,0.0082377,1.15318,9.16513,-3.7259,0.059081,-0.154201,0.0297775,4.20361,0.879846,9.08961,-0.0974761,0.00874077,0.0612084
0.036,4.21953,-3.34084,8.17329,-0.0832671,-0.010019,0.0378869,-0.0638142,-9.71384,-2.15892,-0.0248907,-0.00158015,0.0554095,0.561211,9.41362,-2.33324,0.0801109,0.000167187,0.0289016,9.1517,0.205418,3.06831,-0.0803401,-0.0180894,-0.0404912,-0.146333,-9.71864,-1.68033,0.01172,-0.00954658,0.00695228,1.16097,9.15604,-3.72897,0.0574755,-0.149144,0.0304863,4.19752,0.869152,9.10828,-0.0956341,0.00938966,0.0608866
0.037,4.21641,-3.33977,8.15225,-0.0822981,-0.0105035,0.0364389,-0.0581099,-9.71219,-2.13618,-0.0230405,-0.00493172,0.0534556,0.562784,9.39908,-2.31531,0.0789182,0.000408817,0.0290968,9.14043,0.202352,3.05955,-0.0771013,-0.020417,-0.0399983,-0.132821,-9.72656,-1.67535,0.0101911,-0.0098198,0.00667727,1.17926,9.14188,-3.71002,0.0572196,-0.143974,0.0304079,4.18974,0.883482,9.10188,-0.0941677,0.00796962,0.0597081
0.038,4.21329,-3.33869,8.13121,-0.081329,-0.010988,0.0349909,-0.0524055,-9.71054,-2.11345,-0.0211902,-0.00828329,0.0515018,0.564357,9.38454,-2.29738,0.0777256,0.000650447,0.0292921,9.12915,0.199285,3.0508,-0.0738625,-0.0227447,-0.0395054,-0.119308,-9.73447,-1.67037,0.00866222,-0.010093,0.00640225,1.19755,9.12773,-3.69108,0.0569637,-0.138804,0.0303295,4.18195,0.897813,9.09549,-0.0927014,0.00654958,0.0585295
0.039,4.21017,-3.33761,8.11017,-0.08036,-0.0114725,0.0335429,-0.0467012,-9.70889,-2.09071,-0.01934,-0.0116349,0.0495479,0.56593,9.37,-2.27945,0.0765329,0.000892077,0.0294873,9.11788,0.196218,3.04205,-0.0706237,-0.0250724,-0.0390125,-0.105796,-9.74239,-1.66539,0.00713333,-0.0103662,0.00612724,1.21584,9.11358,-3.67213,0.0567078,-0.133634,0.0302511,4.17416,0.912144,9.08909,-0.091235,0.00512954,0.0573509
0.04,4.20705,-3.33654,8.08914,-0.079391,-0.011957,0.0320949,-0.0409968,-9.70724,-2.06798,-0.0174898,-0.0149864,0.047594,0.567503,9.35546,-2.26152,0.0753402,0.00113371,0.0296826,9.10661,0.193151,3.0333,-0.067385,-0.0274,-0.0385196,-0.0922836,-9.7503,-1.66041,0.00560445,-0.0106394,0.00585222,1.23413,9.09943,-3.65318,0.0564519,-0.128464,0.0301727,4.16637,0.926475,9.0827,-0.0897687,0.0037095,0.0561723
0.041,4.21706,-3.34403,8.08448,-0.0782728,-0.0123519,0.0339503,-0.0403219,-9.70354,-2.07036,-0.0177789,-0.0181307,0.045079,0.574388,9.33678,-2.28254,0.0744959,0.00135787,0.0292168,9.10613,0.188939,3.04634,-0.0624571,-0.0298793,-0.0367328,-0.107015,-9.77757,-1.65633,0.00566585,-0.00960778,0.00579127,1.24227,9.08674,-3.65351,0.0553878,-0.125412,0.029605,4.17169,0.927355,9.05468,-0.0902616,0.00455714,0.0536972
0.042,4.22707,-3.35152,8.07982,-0.0771545,-0.0127469,0.0358056,-0.039647,-9.69984,-2.07274,-0.0180681,-0.021275,0.042564,0.581273,9.3181,-2.30356,0.0736516,0.00158204,0.028751,9.10565,0.184728,3.05939,-0.0575293,-0.0323586,-0.0349459,-0.121747,-9.80483,-1.65224,0.00572725,-0.00857612,0.00573032,1.2504,9.07405,-3.65384,0.0543238,-0.12236,0.0290374,4.177,0.928234,9.02667,-0.0907546,0.00540477,0.0512221
0.043,4.23709,-3.35901,8.07517,-0.0760362,-0.0131418,0.037661,-0.038972,-9.69614,-2.07512,-0.0183572,-0.0244194,0.0400489,0.588159,9.29942,-2.32458,0.0728074,0.0018062,0.0282852,9.10516,0.180516,3.07244,-0.0526015,-0.0348378,-0.0331591,-0.136478,-9.8321,-1.64815,0.00578865,-0.00754447,0.00566937,1.25853,9.06136,-3.65416,0.0532597,-0.119308,0.0284697,4.18231,0.929114,8.99866,-0.0912475,0.00625241,0.048747
0.044,4.2471,-3.3665,8.07051,-0.074918,-0.0135368,0.0395163,-0.0382971,-9.69245,-2.0775,-0.0186464,-0.0275637,0.0375339,0.595044,9.28074,-2.3456,0.0719631,0.00203037,0.0278194,9.10468,0.176304,3.08548,-0.0476737,-0.0373171,-0.0313723,-0.15121,-9.85936,-1.64406,0.00585005,-0.00651281,0.00560842,1.26667,9.04867,-3.65449,0.0521956,-0.116256,0.027902,4.18762,0.929993,8.97064,-0.0917404,0.00710004,0.0462719
0.045,4.24024,-3.37419,8.07199,-0.0732819,-0.0134695,0.0393823,-0.0488073,-9.69152,-2.07984,-0.0189962,-0.0297895,0.0360378,0.591385,9.27674,-2.36027,0.0719149,0.0020651,0.0275647,9.10919,0.16887,3.1049,-0.0436769,-0.0403917,-0.030672,-0.158936,-9.86256,-1.64351,0.0064547,-0.00716451,0.00544663,1.2852,9.03473,-3.6391,0.0508302,-0.114148,0.0265117,4.20755,0.913842,8.97555,-0.0910704,0.00668302,0.0466013
0.046,4.21987,-3.38204,8.07836,-0.0712315,-0.0130324,0.0376567,-0.0682655,-9.6928,-2.08215,-0.0193947,-0.0312807,0.0353569,0.579291,9.28449,-2.36986,0.0725035,0.00194829,0.0274788,9.1177,0.15886,3.12943,-0.0404249,-0.0439425,-0.0308411,-0.161059,-9.84651,-1.6458,0.00749393,-0.00916291,0.00520418,1.31206,9.01978,-3.61114,0.0492237,-0.112795,0.0244632,4.23916,0.884068,9.00681,-0.0894701,0.00525427,0.0491743
0.047,4.19951,-3.38989,8.08474,-0.0691811,-0.0125952,0.0359312,-0.0877237,-9.69409,-2.08446,-0.0197932,-0.0327718,0.034676,0.567196,9.29223,-2.37945,0.0730921,0.00183148,0.0273929,9.1262,0.148849,3.15395,-0.037173,-0.0474933,-0.0310101,-0.163181,-9.83045,-1.64809,0.00853317,-0.0111613,0.00496173,1.33891,9.00484,-3.58318,0.0476173,-0.111442,0.0224147,4.27077,0.854293,9.03807,-0.0878697,0.00382553,0.0517474
0.048,4.17914,-3.39774,8.09112,-0.0671308,-0.0121581,0.0342056,-0.107182,-9.69537,-2.08678,-0.0201916,-0.0342629,0.0339951,0.555102,9.29998,-2.38903,0.0736807,0.00171467,0.027307,9.13471,0.138839,3.17848,-0.033921,-0.0510441,-0.0311792,-0.165303,-9.8144,-1.65037,0.00957241,-0.0131597,0.00471928,1.36576,8.98989,-3.55522,0.0460108,-0.110089,0.0203661,4.30238,0.824518,9.06933,-0.0862693,0.00239678,0.0543204
0.049,4.16326,-3.40641,8.09608,-0.0651542,-0.0116318,0.0327595,-0.124289,-9.69768,-2.08857,-0.0204946,-0.0359486,0.0332376,0.547691,9.30903,-2.3963,0.0741132,0.00146406,0.0273948,9.14011,0.130673,3.19668,-0.0309515,-0.0542611,-0.0312351,-0.17036,-9.79971,-1.65317,0.0102348,-0.0152863,0.00464359,1.39239,8.97437,-3.53033,0.0446078,-0.108872,0.0185289,4.32747,0.800526,9.09523,-0.0845645,0.00149267,0.0564472
0.05,4.18328,-3.42164,8.08974,-0.0637674,-0.0103925,0.0335495,-0.122587,-9.7081,-2.08616,-0.0200332,-0.0391905,0.0318673,0.577749,9.32854,-2.385,0.073297,0.000143126,0.0288714,9.12064,0.137265,3.16435,-0.0302417,-0.054808,-0.0303856,-0.198896,-9.79593,-1.66006,0.00788259,-0.0184381,0.00590197,1.41716,8.95427,-3.53004,0.0448328,-0.108743,0.0183821,4.30035,0.822795,9.07833,-0.0820242,0.00478572,0.0550049
0.051,4.20329,-3.43687,8.08339,-0.0623806,-0.00915307,0.0343395,-0.120885,-9.71853,-2.08375,-0.0195718,-0.0424325,0.030497,0.607808,9.34804,-2.3737,0.0724808,-0.00117781,0.0303481,9.10118,0.143858,3.13202,-0.029532,-0.0553548,-0.0295361,-0.227432,-9.79215,-1.66695,0.00553037,-0.02159,0.00716035,1.44193,8.93417,-3.52975,0.0450577,-0.108613,0.0182352,4.27323,0.845064,9.06143,-0.0794839,0.00807876,0.0535625
0.052,4.22331,-3.45211,8.07704,-0.0609938,-0.00791368,0.0351295,-0.119184,-9.72896,-2.08134,-0.0191105,-0.0456745,0.0291267,0.637866,9.36755,-2.3624,0.0716646,-0.00249875,0.0318248,9.08172,0.15045,3.09968,-0.0288222,-0.0559017,-0.0286867,-0.255968,-9.78837,-1.67384,0.00317815,-0.0247419,0.00841873,1.46671,8.91407,-3.52946,0.0452826,-0.108484,0.0180883,4.24612,0.867333,9.04453,-0.0769435,0.0113718,0.0521201
