Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0149762,-0.10483,0.413774,0.085051,0.156415,0.0822952,0.0616232,0.0559775,0.0229318,0.0375662,0.0544879,-0.0211392,0.0645758,0.0230661,0.0709802,0.0667004
0.021,0.0311505,-0.060885,0.448564,0.0969528,0.145734,0.0743607,0.0762717,0.0581137,0.0430734,0.0271902,0.0352618,0.036539,0.0810553,0.0221506,0.0548059,0.0538831
0.022,0.0226056,0.0315833,0.507158,0.0606369,0.149091,0.062764,0.0564352,0.0684897,0.0351389,0.0311575,0.0648639,0.0655307,0.047486,0.0285593,0.056637,0.0639539
0.023,0.059837,0.117032,0.297807,0.0762009,0.124677,0.0713089,0.0573508,0.0626913,0.0507028,0.0247488,0.0590656,0.129618,0.0368048,-0.00653595,0.0447351,0.0499158
0.024,0.0943219,0.128934,-0.126998,0.0667404,0.0874454,0.0761917,0.0546042,0.0602499,0.00675751,0.025054,0.0520465,0.165018,0.0407721,0.0917307,0.0197107,0.05724
0.025,0.105003,0.134122,-0.409896,0.0890182,0.0846988,0.0713089,0.0427023,0.0581137,0.0153024,0.0555716,0.063338,0.189737,0.0334479,0.11706,0.0129968,0.0380139
0.026,0.0873029,0.121305,-0.248152,0.0737595,0.109723,0.0539139,0.0546042,0.0544516,0.0571115,0.0516043,0.0425861,0.264505,0.0242926,0.122859,0.0545007,0.0441174
0.027,0.0549542,0.0660681,-0.145308,0.0496506,0.0673038,0.052388,0.0561301,0.0471274,0.0793893,0.0482474,0.0575397,0.172342,0.0462653,0.125605,0.07922,0.0569348
0.028,0.0610577,0.0965857,-0.0885455,0.0337814,-0.0392026,0.0542191,0.0680319,0.0434653,0.105634,0.050994,0.0612018,0.0984897,0.0410773,0.11706,0.103329,0.0578503
0.029,0.0564801,0.200956,-0.0925128,0.0542282,-0.0401181,0.0612381,0.0503317,0.0416342,0.0980051,0.0561819,0.0676105,0.0691928,0.0435187,0.080134,0.111874,0.0752454
0.03,0.0735699,0.194242,-0.153548,0.0612473,0.0178653,0.0429276,0.0414816,0.0529257,0.0732858,0.0604544,0.056319,0.0420322,0.0767828,0.059382,0.091427,0.0773816
0.031,0.0680768,0.154569,-0.173995,0.0707077,0.0435001,0.0728348,0.0597922,0.044686,0.0607736,0.0479422,0.0651691,0.0447787,0.0612189,0.0450388,0.0746423,0.0807385
0.032,0.0567853,0.0889563,-0.0937335,0.0536179,0.0557071,0.0615433,0.0765768,0.0529257,0.0659616,0.0360403,0.0294635,0.0472202,0.0285651,0.0493112,0.0712854,0.0761609
0.033,0.0662457,0.0630164,-0.0400226,0.0566696,0.0273257,0.0548294,0.0463644,0.0422446,0.0742014,0.019866,0.0489947,0.0743808,0.0621344,0.0398508,0.0822717,0.074635
0.034,0.0604474,0.0486731,-0.025069,0.0481247,0.0407535,0.0465897,0.0546042,0.0404135,0.0809152,0.0546561,0.0456378,0.0502719,0.0703741,0.0300851,0.133236,0.0609021
0.035,0.058006,-0.000460205,0.00209167,0.0490402,0.0282413,0.0591019,0.0454489,0.0468222,0.0708444,0.037261,0.0639484,0.0688876,0.0734259,0.00597626,0.0718957,0.0609021
0.036,0.0525128,-0.0163293,-0.00279114,0.0594162,0.0239688,0.0615433,0.066506,0.0492636,0.0656564,0.0342093,0.0670001,0.0356235,0.0603033,0.0468698,0.0725061,0.0486951
0.037,0.0357281,0.0236487,0.0210126,0.0350021,0.0407535,0.0655106,0.0640646,0.0141684,0.0638254,0.042449,0.0560138,0.0398959,0.0401617,0.059382,0.0767786,0.0493054
0.038,0.0345074,0.0352454,0.0359662,0.0328659,0.053876,0.0789383,0.0414816,0.0459067,0.0659616,0.0436697,0.0541827,0.0566806,0.0715948,0.0715891,0.0682336,0.0367932
0.039,0.0610577,0.0297522,0.0381024,0.0301193,0.0459415,0.0438431,0.0552145,0.0590292,0.0668771,0.0345145,0.0572345,0.0246371,0.0557257,0.0667062,0.0691492,0.0612073
0.04,0.0696027,0.0199866,0.0524457,-0.00650177,0.00993073,0.062764,0.0375143,0.051705,0.0412424,0.0378714,0.0590656,0.0334872,0.0340582,0.0557199,0.0166589,0.041676
