Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z
0.01,4.90998,-2.20535,8.05606,0.0473653,-0.00977001,-0.0836661,0.592575,9.51253,-1.61605,-0.216715,-0.0359504,-0.111244,-0.406269,9.63867,-0.595134,-0.0907844,-0.248853,0.0717995,4.83258,1.30996,8.73287,-0.0414894,0.0441348,0.0211003,-1.06138,-9.84223,-1.52928,-0.0472058,0.197582,0.191013,9.13,-2.20985,3.93009,-0.242973,0.232169,0.0738366,1.15389,-9.88577,-0.5697,-0.0788298,-0.0702367,0.0747943
0.011,4.89707,-2.19985,8.05719,0.0474054,-0.00960806,-0.0854896,0.593637,9.5221,-1.58914,-0.215024,-0.0363667,-0.110622,-0.455177,9.65481,-0.571555,-0.0919236,-0.243951,0.0694297,4.81169,1.2952,8.74473,-0.0421097,0.0427114,0.0233504,-1.04895,-9.86917,-1.49988,-0.0462016,0.194046,0.186978,9.10312,-2.2154,3.91272,-0.242288,0.229634,0.0740506,1.19017,-9.88579,-0.537312,-0.0784377,-0.0706248,0.0783127
0.012,4.88415,-2.19435,8.05833,0.0474456,-0.00944611,-0.087313,0.594699,9.53167,-1.56224,-0.213333,-0.036783,-0.110001,-0.504085,9.67094,-0.547976,-0.0930628,-0.239049,0.0670598,4.79079,1.28043,8.7566,-0.0427299,0.0412879,0.0256005,-1.03651,-9.89611,-1.47049,-0.0451974,0.190509,0.182944,9.07623,-2.22095,3.89534,-0.241603,0.2271,0.0742646,1.22645,-9.88581,-0.504923,-0.0780455,-0.071013,0.0818312
0.013,4.87124,-2.18885,8.05947,0.0474857,-0.00928416,-0.0891365,0.595761,9.54123,-1.53533,-0.211641,-0.0371994,-0.109379,-0.552994,9.68708,-0.524398,-0.094202,-0.234146,0.0646899,4.7699,1.26566,8.76847,-0.0433502,0.0398644,0.0278505,-1.02408,-9.92304,-1.44109,-0.0441933,0.186973,0.178909,9.04934,-2.2265,3.87796,-0.240918,0.224565,0.0744787,1.26273,-9.88584,-0.472535,-0.0776534,-0.0714012,0.0853497
0.014,4.8781,-2.17306,8.06018,0.0481575,-0.00942902,-0.0907754,0.576461,9.5591,-1.53863,-0.208507,-0.0369335,-0.10866,-0.599365,9.66517,-0.512027,-0.0931644,-0.227408,0.0638699,4.76263,1.25097,8.77281,-0.0446718,0.0389431,0.0293726,-1.0153,-9.93583,-1.41002,-0.0436131,0.181934,0.173202,9.0264,-2.23808,3.8646,-0.23629,0.223116,0.07345,1.27881,-9.8967,-0.456686,-0.0770428,-0.0717923,0.0882776
0.015,4.89485,-2.15211,8.06069,0.049145,-0.00972727,-0.092322,0.546979,9.58112,-1.55703,-0.204652,-0.0363266,-0.107892,-0.644468,9.62424,-0.50526,-0.0910385,-0.219752,0.0638248,4.76217,1.23631,8.7734,-0.0463441,0.038273,0.0305307,-1.00835,-9.94154,-1.37811,-0.0432448,0.176144,0.166659,9.00542,-2.25268,3.85324,-0.22969,0.222208,0.0717999,1.2848,-9.91298,-0.449107,-0.076323,-0.0721848,0.0909102
0.016,4.9116,-2.13117,8.0612,0.0501325,-0.0100255,-0.0938686,0.517497,9.60314,-1.57543,-0.200797,-0.0357197,-0.107125,-0.68957,9.58331,-0.498493,-0.0889126,-0.212097,0.0637796,4.76171,1.22165,8.77399,-0.0480164,0.0376029,0.0316888,-1.0014,-9.94725,-1.3462,-0.0428766,0.170354,0.160116,8.98445,-2.26727,3.84188,-0.22309,0.2213,0.0701499,1.29079,-9.92927,-0.441527,-0.0756033,-0.0725774,0.0935428
0.017,4.92835,-2.11022,8.06171,0.05112,-0.0103238,-0.0954152,0.488015,9.62515,-1.59383,-0.196941,-0.0351127,-0.106357,-0.734673,9.54238,-0.491726,-0.0867866,-0.204441,0.0637345,4.76124,1.20699,8.77458,-0.0496887,0.0369328,0.032847,-0.994445,-9.95297,-1.3143,-0.0425084,0.164564,0.153573,8.96348,-2.28187,3.83053,-0.216489,0.220393,0.0684999,1.29677,-9.94555,-0.433948,-0.0748835,-0.07297,0.0961754
0.018,4.94458,-2.09431,8.05896,0.0518912,-0.010389,-0.096503,0.461437,9.64134,-1.60546,-0.193318,-0.0342599,-0.105407,-0.775408,9.51877,-0.483508,-0.0850322,-0.197388,0.0633832,4.7616,1.19465,8.77484,-0.0514072,0.0363618,0.0334504,-0.993199,-9.96041,-1.28686,-0.0417187,0.158851,0.147021,8.94382,-2.28971,3.81152,-0.21004,0.219015,0.0675791,1.30124,-9.95258,-0.432447,-0.0741515,-0.072982,0.0987513
0.019,4.95901,-2.09602,8.04483,0.0519052,-0.00963846,-0.0959849,0.445022,9.63712,-1.59336,-0.190507,-0.0325465,-0.103818,-0.800857,9.55576,-0.47021,-0.0845779,-0.192447,0.0619607,4.76484,1.19038,8.77396,-0.0532874,0.0361376,0.0321125,-1.01192,-9.97394,-1.27506,-0.0394536,0.153408,0.140441,8.92879,-2.27394,3.76574,-0.20412,0.215995,0.0692109,1.30039,-9.92721,-0.45222,-0.0733769,-0.071662,0.101129
0.02,4.97344,-2.09774,8.0307,0.0519191,-0.00888796,-0.0954667,0.428606,9.63289,-1.58126,-0.187697,-0.0308331,-0.102228,-0.826306,9.59276,-0.456913,-0.0841237,-0.187506,0.0605382,4.76807,1.18611,8.77309,-0.0551676,0.0359135,0.0307745,-1.03064,-9.98747,-1.26327,-0.0371885,0.147965,0.133861,8.91376,-2.25817,3.71995,-0.1982,0.212975,0.0708427,1.29954,-9.90184,-0.471992,-0.0726023,-0.0703421,0.103507
0.021,4.98787,-2.09945,8.01657,0.0519331,-0.00813745,-0.0949486,0.412191,9.62867,-1.56916,-0.184886,-0.0291197,-0.100639,-0.851755,9.62976,-0.443615,-0.0836695,-0.182565,0.0591157,4.7713,1.18184,8.77221,-0.0570479,0.0356893,0.0294366,-1.04936,-10.001,-1.25148,-0.0349233,0.142522,0.127281,8.89873,-2.2424,3.67417,-0.19228,0.209954,0.0724745,1.29869,-9.87646,-0.491765,-0.0718277,-0.0690221,0.105884
0.022,5.0023,-2.10116,8.00243,0.0519471,-0.00738695,-0.0944305,0.395775,9.62444,-1.55707,-0.182075,-0.0274063,-0.09905,-0.877203,9.66676,-0.430318,-0.0832152,-0.177624,0.0576932,4.77454,1.17757,8.77133,-0.0589281,0.0354651,0.0280987,-1.06807,-10.0145,-1.23969,-0.0326582,0.137079,0.120701,8.8837,-2.22663,3.62839,-0.18636,0.206934,0.0741063,1.29785,-9.85109,-0.511537,-0.0710531,-0.0677022,0.108262
0.023,5.00482,-2.10371,8.00014,0.0516185,-0.0079434,-0.0950234,0.368136,9.61714,-1.53763,-0.180477,-0.0277758,-0.0970056,-0.891519,9.64655,-0.431748,-0.0832253,-0.171052,0.0568412,4.78005,1.18703,8.76586,-0.060349,0.0359344,0.0280525,-1.06764,-10.0025,-1.22401,-0.032916,0.132297,0.116767,8.83153,-2.24686,3.64066,-0.179499,0.205112,0.0731596,1.30736,-9.84172,-0.500093,-0.0717023,-0.065318,0.111139
0.024,5.00395,-2.1065,8.00123,0.0511921,-0.00887326,-0.0959337,0.33729,9.60895,-1.51608,-0.179226,-0.0287403,-0.0948311,-0.902653,9.60999,-0.437385,-0.0833681,-0.164013,0.0561523,4.78621,1.20042,8.75906,-0.0616387,0.0366017,0.0283755,-1.06172,-9.98328,-1.20721,-0.0338945,0.127705,0.113589,8.76876,-2.27739,3.66951,-0.172369,0.203632,0.0714763,1.31983,-9.83693,-0.479729,-0.0727583,-0.0626299,0.114158
0.025,5.00308,-2.1093,8.00232,0.0507657,-0.00980312,-0.096844,0.306444,9.60077,-1.49454,-0.177975,-0.0297049,-0.0926567,-0.913788,9.57343,-0.443023,-0.0835109,-0.156974,0.0554633,4.79237,1.2138,8.75227,-0.0629284,0.0372691,0.0286985,-1.05581,-9.96402,-1.19042,-0.0348731,0.123112,0.110411,8.70599,-2.30791,3.69837,-0.165239,0.202153,0.069793,1.33231,-9.83214,-0.459366,-0.0738143,-0.0599417,0.117177
0.026,5.0022,-2.11209,8.00341,0.0503393,-0.010733,-0.0977544,0.275598,9.59258,-1.473,-0.176724,-0.0306694,-0.0904822,-0.924922,9.53687,-0.44866,-0.0836537,-0.149936,0.0547743,4.79853,1.22718,8.74548,-0.0642181,0.0379365,0.0290214,-1.0499,-9.94475,-1.17363,-0.0358516,0.11852,0.107234,8.64322,-2.33844,3.72723,-0.15811,0.200673,0.0681096,1.34478,-9.82734,-0.439002,-0.0748703,-0.0572536,0.120196
0.027,5.00142,-2.11001,8.00988,0.0504697,-0.011377,-0.0984433,0.249956,9.5818,-1.45052,-0.17574,-0.03152,-0.0885951,-0.943828,9.5154,-0.448813,-0.0832633,-0.144201,0.0542655,4.80688,1.23419,8.74043,-0.06507,0.0387777,0.0296478,-1.04654,-9.92743,-1.15531,-0.036077,0.113391,0.10388,8.60605,-2.35802,3.73983,-0.151207,0.199133,0.0667687,1.35155,-9.82487,-0.424891,-0.0751882,-0.0544915,0.123528
0.028,5.00081,-2.09819,8.02713,0.0517138,-0.0114493,-0.0986894,0.234723,9.56583,-1.42617,-0.175291,-0.0321427,-0.0872827,-0.978275,9.5241,-0.437996,-0.0818065,-0.141073,0.054117,4.81961,1.22847,8.73886,-0.0650464,0.0399665,0.0308809,-1.04831,-9.91397,-1.13393,-0.034796,0.10719,0.100177,8.62008,-2.35574,3.71992,-0.144758,0.19747,0.0661124,1.34693,-9.82705,-0.423286,-0.0740298,-0.0515818,0.127484
0.029,5.0002,-2.08636,8.04438,0.0529579,-0.0115217,-0.0989355,0.21949,9.54985,-1.40181,-0.174842,-0.0327654,-0.0859703,-1.01272,9.5328,-0.427179,-0.0803496,-0.137945,0.0539684,4.83234,1.22275,8.73729,-0.0650227,0.0411553,0.0321141,-1.05007,-9.90052,-1.11255,-0.0335151,0.100988,0.096474,8.63411,-2.35345,3.70001,-0.13831,0.195808,0.0654562,1.34231,-9.82923,-0.421682,-0.0728715,-0.048672,0.131441
0.03,4.99959,-2.07454,8.06163,0.054202,-0.011594,-0.0991816,0.204257,9.53388,-1.37745,-0.174393,-0.0333881,-0.084658,-1.04717,9.5415,-0.416362,-0.0788928,-0.134818,0.0538199,4.84507,1.21702,8.73572,-0.0649991,0.0423441,0.0333473,-1.05183,-9.88706,-1.09117,-0.0322342,0.094787,0.0927708,8.64814,-2.35116,3.6801,-0.131861,0.194145,0.0648,1.33769,-9.83142,-0.420077,-0.0717132,-0.0457622,0.135397
0.031,4.99898,-2.06272,8.07888,0.0554461,-0.0116664,-0.0994277,0.189024,9.51791,-1.35309,-0.173944,-0.0340108,-0.0833456,-1.08162,9.5502,-0.405545,-0.077436,-0.13169,0.0536714,4.8578,1.2113,8.73415,-0.0649755,0.0435329,0.0345804,-1.05359,-9.87361,-1.06979,-0.0309532,0.0885858,0.0890676,8.66218,-2.34888,3.66019,-0.125412,0.192483,0.0641437,1.33307,-9.8336,-0.418472,-0.0705549,-0.0428525,0.139353
0.032,5.00452,-2.05783,8.07091,0.0545176,-0.010668,-0.0978577,0.196015,9.52845,-1.35064,-0.172439,-0.0360953,-0.0804804,-1.0965,9.51827,-0.396327,-0.0788417,-0.125379,0.0515801,4.84475,1.19227,8.74133,-0.0631149,0.0432749,0.0340227,-1.06632,-9.86722,-1.07868,-0.0310644,0.0826798,0.0838496,8.67435,-2.32657,3.65794,-0.118048,0.193579,0.0616353,1.34029,-9.82274,-0.409133,-0.0698235,-0.0401239,0.143819
0.033,5.01082,-2.0538,8.05979,0.0533176,-0.0095357,-0.0960607,0.205784,9.54232,-1.35093,-0.170802,-0.0383625,-0.0774212,-1.10894,9.48127,-0.38731,-0.0806052,-0.118671,0.0492459,4.82848,1.17157,8.7496,-0.0610247,0.042836,0.0332412,-1.08042,-9.86171,-1.09136,-0.0313495,0.0768107,0.0784422,8.68628,-2.30176,3.65789,-0.11057,0.19502,0.0588954,1.34898,-9.81025,-0.398828,-0.0691455,-0.037418,0.148349
0.034,5.01713,-2.04978,8.04867,0.0521175,-0.00840344,-0.0942637,0.215553,9.55618,-1.35121,-0.169165,-0.0406297,-0.0743619,-1.12138,9.44426,-0.378292,-0.0823687,-0.111962,0.0469116,4.81221,1.15087,8.75787,-0.0589345,0.0423972,0.0324597,-1.09453,-9.8562,-1.10403,-0.0316346,0.0709415,0.0730348,8.69822,-2.27695,3.65784,-0.103091,0.196462,0.0561555,1.35768,-9.79777,-0.388523,-0.0684675,-0.0347121,0.152879
0.035,5.02344,-2.04575,8.03754,0.0509174,-0.00727118,-0.0924667,0.225323,9.57004,-1.3515,-0.167528,-0.042897,-0.0713027,-1.13382,9.40726,-0.369274,-0.0841323,-0.105253,0.0445774,4.79594,1.13017,8.76615,-0.0568444,0.0419583,0.0316782,-1.10863,-9.8507,-1.11671,-0.0319197,0.0650724,0.0676274,8.71015,-2.25213,3.65779,-0.0956126,0.197903,0.0534155,1.36637,-9.78528,-0.378217,-0.0677895,-0.0320062,0.157409
0.036,5.02761,-2.03866,8.03008,0.0500384,-0.00631917,-0.0913523,0.225525,9.57501,-1.35896,-0.165888,-0.0436711,-0.0693745,-1.14954,9.39529,-0.363407,-0.0837088,-0.0977646,0.0427866,4.78846,1.11103,8.76799,-0.055492,0.041126,0.031194,-1.11468,-9.84114,-1.11981,-0.0323115,0.058348,0.0627785,8.7111,-2.25097,3.64725,-0.0881935,0.198443,0.0498751,1.36455,-9.78189,-0.370396,-0.0675648,-0.0284906,0.160687
0.037,5.02911,-2.02774,8.02719,0.0495608,-0.00559248,-0.0910911,0.21377,9.56886,-1.37537,-0.164242,-0.0425787,-0.0688601,-1.16938,9.41462,-0.361478,-0.0805514,-0.0893015,0.0416749,4.79196,1.09384,8.76179,-0.0550619,0.0398019,0.0310814,-1.11065,-9.8265,-1.11097,-0.0328365,0.0505546,0.0586278,8.69832,-2.27938,3.62362,-0.0808487,0.197855,0.0453341,1.34959,-9.78986,-0.365678,-0.0679067,-0.0239628,0.1624
0.038,5.03062,-2.01682,8.0243,0.0490831,-0.00486579,-0.0908299,0.202014,9.56271,-1.39179,-0.162597,-0.0414864,-0.0683456,-1.18921,9.43394,-0.359549,-0.0773941,-0.0808385,0.0405633,4.79546,1.07665,8.75559,-0.0546318,0.0384779,0.0309688,-1.10662,-9.81187,-1.10212,-0.0333615,0.0427611,0.054477,8.68554,-2.30778,3.59998,-0.0735039,0.197266,0.0407931,1.33463,-9.79784,-0.360961,-0.0682487,-0.0194349,0.164113
0.039,5.03212,-2.0059,8.02141,0.0486054,-0.00413909,-0.0905688,0.190259,9.55656,-1.4082,-0.160952,-0.0403941,-0.0678312,-1.20904,9.45327,-0.35762,-0.0742368,-0.0723754,0.0394516,4.79897,1.05945,8.74938,-0.0542017,0.0371538,0.0308563,-1.1026,-9.79724,-1.09327,-0.0338865,0.0349676,0.0503263,8.67276,-2.33619,3.57634,-0.0661592,0.196678,0.0362521,1.31966,-9.80581,-0.356243,-0.0685906,-0.0149071,0.165826
0.04,5.03362,-1.99497,8.01852,0.0481277,-0.0034124,-0.0903076,0.178504,9.55041,-1.42461,-0.159306,-0.0393018,-0.0673168,-1.22888,9.47259,-0.355691,-0.0710795,-0.0639123,0.03834,4.80247,1.04226,8.74319,-0.0537716,0.0358297,0.0307437,-1.09857,-9.78261,-1.08443,-0.0344115,0.0271742,0.0461755,8.65998,-2.36459,3.5527,-0.0588144,0.19609,0.0317111,1.3047,-9.81378,-0.351526,-0.0689326,-0.0103793,0.167539
0.041,5.019,-1.98676,8.02629,0.0479247,-0.00283176,-0.090304,0.192866,9.53114,-1.39416,-0.158392,-0.0407465,-0.0653661,-1.26091,9.48493,-0.323066,-0.0730363,-0.0607857,0.0381847,4.79788,1.02112,8.74747,-0.0529174,0.0351964,0.0288869,-1.1272,-9.778,-1.08014,-0.0360083,0.0194006,0.0426243,8.63304,-2.34161,3.54009,-0.0503113,0.196061,0.0296488,1.29827,-9.81447,-0.349197,-0.0679504,-0.00301467,0.172733
0.042,5.00438,-1.97854,8.03406,0.0477216,-0.00225112,-0.0903005,0.207228,9.51187,-1.36371,-0.157477,-0.0421913,-0.0634154,-1.29295,9.49726,-0.290441,-0.0749931,-0.0576591,0.0380295,4.79329,0.999983,8.75175,-0.0520631,0.0345631,0.02703,-1.15582,-9.77338,-1.07585,-0.0376051,0.011627,0.0390731,8.6061,-2.31863,3.52748,-0.0418082,0.196032,0.0275864,1.29184,-9.81515,-0.346869,-0.0669683,0.00434993,0.177928
0.043,4.98975,-1.97033,8.04183,0.0475186,-0.00167048,-0.0902969,0.221591,9.4926,-1.33326,-0.156563,-0.043636,-0.0614647,-1.32498,9.5096,-0.257815,-0.0769499,-0.0545325,0.0378742,4.7887,0.978844,8.75603,-0.0512089,0.0339298,0.0251732,-1.18445,-9.76877,-1.07156,-0.0392019,0.00385346,0.035522,8.57916,-2.29565,3.51487,-0.0333052,0.196002,0.0255241,1.28541,-9.81584,-0.344541,-0.0659862,0.0117145,0.183122
0.044,4.97513,-1.96211,8.04959,0.0473156,-0.00108983,-0.0902933,0.235953,9.47333,-1.3028,-0.155648,-0.0450808,-0.0595141,-1.35702,9.52194,-0.22519,-0.0789067,-0.0514059,0.037719,4.78411,0.957706,8.76031,-0.0503546,0.0332965,0.0233164,-1.21307,-9.76416,-1.06727,-0.0407987,-0.00392011,0.0319708,8.55223,-2.27267,3.50225,-0.0248021,0.195973,0.0234617,1.27898,-9.81652,-0.342212,-0.0650041,0.0190791,0.188317
0.045,4.96726,-1.95623,8.05815,0.0469134,-0.000810387,-0.0900226,0.249766,9.46742,-1.27938,-0.153537,-0.0464319,-0.0578379,-1.37324,9.51279,-0.209644,-0.0796693,-0.0472492,0.0366128,4.78676,0.95046,8.75908,-0.0495856,0.0332731,0.0214656,-1.24415,-9.7551,-1.07218,-0.0442615,-0.0111216,0.0288483,8.5501,-2.25798,3.50189,-0.017867,0.196625,0.0185346,1.27051,-9.82577,-0.329353,-0.0640121,0.0254828,0.191262
0.046,4.96478,-1.95222,8.06733,0.046352,-0.000771895,-0.0895382,0.263138,9.47219,-1.26159,-0.150467,-0.047708,-0.0563814,-1.37682,9.48647,-0.207762,-0.0794765,-0.0422684,0.034746,4.7952,0.954329,8.75346,-0.0488847,0.0337378,0.0196195,-1.27718,-9.74249,-1.08447,-0.0492171,-0.0178654,0.0260687,8.56782,-2.24993,3.51132,-0.0121864,0.197821,0.0113158,1.26042,-9.84188,-0.30807,-0.0630121,0.0311178,0.192408
0.047,4.96231,-1.94821,8.07652,0.0457905,-0.000733403,-0.0890537,0.276511,9.47696,-1.24379,-0.147398,-0.0489842,-0.0549249,-1.3804,9.46015,-0.20588,-0.0792837,-0.0372876,0.0328792,4.80364,0.958198,8.74783,-0.0481838,0.0342024,0.0177735,-1.31022,-9.72988,-1.09675,-0.0541727,-0.0246092,0.023289,8.58554,-2.24187,3.52075,-0.0065057,0.199017,0.00409697,1.25033,-9.85798,-0.286786,-0.0620121,0.0367528,0.193554
0.048,4.95984,-1.9442,8.0857,0.0452291,-0.000694911,-0.0885692,0.289883,9.48174,-1.226,-0.144328,-0.0502603,-0.0534684,-1.38398,9.43382,-0.203998,-0.0790908,-0.0323069,0.0310123,4.81208,0.962067,8.7422,-0.047483,0.0346671,0.0159275,-1.34326,-9.71727,-1.10903,-0.0591283,-0.0313531,0.0205094,8.60326,-2.23382,3.53018,-0.000825043,0.200214,-0.00312187,1.24023,-9.87408,-0.265502,-0.0610122,0.0423878,0.1947
0.049,4.96,-1.94112,8.09243,0.0446124,-0.000553155,-0.088068,0.300641,9.48697,-1.20897,-0.141495,-0.0512321,-0.052188,-1.38701,9.40902,-0.200526,-0.0789493,-0.0276884,0.0290034,4.8158,0.967293,8.73755,-0.0467899,0.0351434,0.014354,-1.37693,-9.70692,-1.12369,-0.063786,-0.0381679,0.0176178,8.61544,-2.23,3.53809,0.0049234,0.201245,-0.00951751,1.23371,-9.89121,-0.245855,-0.0603026,0.0476306,0.196059
0.05,4.98122,-1.94546,8.07952,0.0435535,0.000414713,-0.0874323,0.290476,9.49591,-1.19809,-0.140546,-0.0497689,-0.0523155,-1.3857,9.39636,-0.184336,-0.0792185,-0.0259684,0.0258581,4.78168,0.983372,8.74067,-0.0461589,0.0357131,0.0149616,-1.41565,-9.71464,-1.15739,-0.0660598,-0.0455509,0.0138301,8.58334,-2.26008,3.53382,0.0112141,0.20096,-0.00932765,1.25572,-9.91652,-0.239294,-0.0619162,0.0497358,0.199128
0.051,5.00245,-1.94981,8.06662,0.0424947,0.00138258,-0.0867965,0.280311,9.50485,-1.1872,-0.139598,-0.0483057,-0.0524431,-1.38438,9.3837,-0.168146,-0.0794876,-0.0242484,0.0227127,4.74756,0.99945,8.7438,-0.0455279,0.0362828,0.0155691,-1.45437,-9.72235,-1.1911,-0.0683337,-0.0529339,0.0100423,8.55124,-2.29015,3.52954,0.0175048,0.200674,-0.00913779,1.27773,-9.94183,-0.232732,-0.0635298,0.051841,0.202196
0.052,5.02367,-1.95416,8.05371,0.0414358,0.00235045,-0.0861608,0.270146,9.51378,-1.17632,-0.13865,-0.0468426,-0.0525706,-1.38306,9.37103,-0.151956,-0.0797567,-0.0225284,0.0195674,4.71344,1.01553,8.74692,-0.0448969,0.0368526,0.0161766,-1.4931,-9.73007,-1.2248,-0.0706075,-0.0603168,0.00625457,8.51914,-2.32023,3.52526,0.0237955,0.200388,-0.00894793,1.29974,-9.96714,-0.226171,-0.0651434,0.0539461,0.205265
