Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z
0.01,9.46503,-1.39575,3.44923,-0.135343,0.0326015,-0.0360442,4.37034,3.67463,8.01982,0.034142,0.0242596,0.0873685,4.42728,-3.35072,8.12864,-0.0470107,0.0423516,-0.037152,0.000410665,-9.52172,-2.56234,-0.164125,0.0369132,0.182938,-2.80047,-9.2375,-1.57413,-0.116163,0.0818629,0.0412382,-1.63241,9.58629,-0.90887,-0.0244866,-0.304102,-0.0869185,0.488886,9.4878,-3.01272,-0.111222,-0.186961,0.0210409
0.011,9.47539,-1.37854,3.45046,-0.131324,0.0346915,-0.0366127,4.40721,3.66008,8.02844,0.0313222,0.0255711,0.088604,4.42767,-3.36649,8.12686,-0.0469209,0.0421469,-0.0365901,-0.0945094,-9.50614,-2.56272,-0.163633,0.0292254,0.179142,-2.81846,-9.23592,-1.57044,-0.114037,0.0834091,0.0470621,-1.65172,9.58964,-0.91833,-0.023781,-0.298517,-0.0866783,0.491293,9.47192,-3.00677,-0.110764,-0.185919,0.0221234
0.012,9.48576,-1.36133,3.45169,-0.127306,0.0367815,-0.0371812,4.44408,3.64552,8.03707,0.0285025,0.0268825,0.0898394,4.42807,-3.38226,8.12508,-0.046831,0.0419421,-0.0360283,-0.18943,-9.49056,-2.5631,-0.163141,0.0215377,0.175347,-2.83646,-9.23435,-1.56675,-0.111911,0.0849552,0.0528861,-1.67104,9.59299,-0.92779,-0.0230754,-0.292931,-0.0864382,0.493701,9.45603,-3.00083,-0.110306,-0.184878,0.023206
0.013,9.49612,-1.34412,3.45293,-0.123288,0.0388715,-0.0377497,4.48096,3.63097,8.04569,0.0256828,0.0281939,0.0910749,4.42847,-3.39803,8.1233,-0.0467411,0.0417374,-0.0354664,-0.28435,-9.47497,-2.56348,-0.162649,0.0138499,0.171551,-2.85445,-9.23277,-1.56305,-0.109786,0.0865014,0.0587101,-1.69035,9.59634,-0.93725,-0.0223698,-0.287345,-0.0861981,0.496109,9.44014,-2.99489,-0.109848,-0.183836,0.0242886
0.014,9.5057,-1.3393,3.42794,-0.122003,0.04133,-0.036225,4.52437,3.58457,8.0501,0.0240713,0.0292841,0.0926124,4.43667,-3.40057,8.11899,-0.047974,0.0419005,-0.0362617,-0.369501,-9.48265,-2.55292,-0.160268,0.00500222,0.167797,-2.88312,-9.24749,-1.56795,-0.108238,0.0873726,0.0631357,-1.68193,9.59998,-0.944223,-0.0236494,-0.283277,-0.0879078,0.491477,9.42801,-2.99392,-0.109695,-0.181212,0.0242682
0.015,9.5149,-1.34067,3.38984,-0.122086,0.0439726,-0.0336536,4.57105,3.52224,8.05241,0.0230639,0.0302635,0.094301,4.44876,-3.3965,8.11341,-0.0498684,0.0422477,-0.0377355,-0.449768,-9.50194,-2.5369,-0.156943,-0.00442541,0.164064,-2.91713,-9.27036,-1.57715,-0.106979,0.0879064,0.0668621,-1.65965,9.60376,-0.949953,-0.0259217,-0.279967,-0.0905924,0.483324,9.41774,-2.99545,-0.109695,-0.177796,0.0236963
0.016,9.52409,-1.34204,3.35175,-0.122169,0.0466152,-0.0310823,4.61774,3.4599,8.05471,0.0220565,0.031243,0.0959895,4.46085,-3.39243,8.10782,-0.0517629,0.0425948,-0.0392094,-0.530035,-9.52124,-2.52087,-0.153617,-0.013853,0.160332,-2.95114,-9.29323,-1.58634,-0.10572,0.0884402,0.0705885,-1.63736,9.60754,-0.955683,-0.028194,-0.276658,-0.093277,0.475172,9.40748,-2.99697,-0.109695,-0.17438,0.0231245
0.017,9.53329,-1.34341,3.31365,-0.122252,0.0492579,-0.028511,4.66442,3.39757,8.05702,0.0210492,0.0322225,0.0976781,4.47295,-3.38836,8.10224,-0.0536573,0.0429419,-0.0406832,-0.610302,-9.54053,-2.50484,-0.150291,-0.0232806,0.156599,-2.98514,-9.31609,-1.59553,-0.104461,0.0889739,0.0743149,-1.61507,9.61132,-0.961413,-0.0304663,-0.273348,-0.0959616,0.46702,9.39721,-2.9985,-0.109695,-0.170964,0.0225526
0.018,9.53786,-1.33502,3.29104,-0.12172,0.0514072,-0.0265138,4.70198,3.34131,8.05697,0.0199446,0.0329851,0.0980321,4.48548,-3.38439,8.09443,-0.0555618,0.0426721,-0.0417763,-0.677928,-9.5656,-2.48322,-0.146859,-0.0310637,0.152966,-3.01839,-9.33873,-1.59995,-0.103889,0.0888213,0.0780709,-1.59413,9.61435,-0.967568,-0.0323739,-0.269148,-0.0986583,0.462626,9.39219,-3.00026,-0.109344,-0.167221,0.0221327
0.019,9.52629,-1.29249,3.32262,-0.119038,0.0518298,-0.0265263,4.7076,3.3063,8.04867,0.0185,0.0329884,0.0937153,4.49952,-3.38078,8.07878,-0.0575019,0.0402429,-0.0415363,-0.701311,-9.61084,-2.44199,-0.143055,-0.0330906,0.149682,-3.04896,-9.36053,-1.58766,-0.105719,0.0862661,0.0819304,-1.57791,9.61474,-0.975208,-0.0330052,-0.261833,-0.101397,0.471388,9.40548,-3.00286,-0.107765,-0.162333,0.0222444
0.02,9.51471,-1.24996,3.3542,-0.116356,0.0522525,-0.0265389,4.71321,3.27129,8.04038,0.0170553,0.0329917,0.0893985,4.51357,-3.37716,8.06313,-0.059442,0.0378138,-0.0412964,-0.724693,-9.65609,-2.40077,-0.139251,-0.0351175,0.146398,-3.07954,-9.38234,-1.57537,-0.107549,0.0837109,0.0857899,-1.56169,9.61513,-0.982848,-0.0336365,-0.254517,-0.104136,0.480149,9.41877,-3.00546,-0.106187,-0.157445,0.0223562
0.021,9.50313,-1.20742,3.38578,-0.113673,0.0526751,-0.0265514,4.71883,3.23627,8.03208,0.0156107,0.032995,0.0850817,4.52762,-3.37354,8.04748,-0.0613821,0.0353846,-0.0410565,-0.748075,-9.70134,-2.35954,-0.135447,-0.0371444,0.143114,-3.11011,-9.40415,-1.56308,-0.109379,0.0811557,0.0896493,-1.54547,9.61551,-0.990488,-0.0342678,-0.247201,-0.106876,0.488911,9.43206,-3.00806,-0.104608,-0.152557,0.0224679
0.022,9.49155,-1.16489,3.41735,-0.110991,0.0530978,-0.0265639,4.72445,3.20126,8.02379,0.014166,0.0329983,0.0807649,4.54167,-3.36992,8.03183,-0.0633222,0.0329554,-0.0408166,-0.771458,-9.74659,-2.31831,-0.131642,-0.0391713,0.13983,-3.14068,-9.42596,-1.5508,-0.111209,0.0786005,0.0935088,-1.52924,9.6159,-0.998128,-0.0348991,-0.239886,-0.109615,0.497673,9.44535,-3.01066,-0.103029,-0.147669,0.0225797
0.023,9.50055,-1.15675,3.40814,-0.110992,0.0558994,-0.0265769,4.70983,3.18021,8.06922,0.0138354,0.0324459,0.0773949,4.53333,-3.38017,8.04851,-0.0640962,0.0335244,-0.0403,-0.782336,-9.78067,-2.28615,-0.128177,-0.0370126,0.137632,-3.1662,-9.42957,-1.54287,-0.109268,0.0750476,0.0964574,-1.51856,9.62975,-0.998776,-0.0348715,-0.234031,-0.111369,0.511643,9.44354,-3.00245,-0.100074,-0.143086,0.0221549
0.024,9.51544,-1.15843,3.38728,-0.111759,0.0593809,-0.02659,4.68942,3.16315,8.13001,0.013823,0.0317347,0.0742954,4.51858,-3.39438,8.07443,-0.064537,0.0349499,-0.0397044,-0.789643,-9.81154,-2.25656,-0.124809,-0.033658,0.135745,-3.19026,-9.42797,-1.53619,-0.106249,0.0712095,0.0991457,-1.50946,9.64744,-0.997425,-0.0346556,-0.228593,-0.112842,0.527101,9.43741,-2.99116,-0.0967254,-0.13859,0.0215768
0.025,9.53032,-1.16011,3.36641,-0.112526,0.0628623,-0.0266031,4.66902,3.14609,8.1908,0.0138106,0.0310236,0.0711958,4.50383,-3.40859,8.10036,-0.0649777,0.0363755,-0.0391088,-0.796949,-9.84242,-2.22698,-0.121441,-0.0303033,0.133858,-3.21433,-9.42638,-1.52951,-0.10323,0.0673715,0.101834,-1.50036,9.66513,-0.996075,-0.0344398,-0.223156,-0.114316,0.54256,9.43129,-2.97986,-0.0933768,-0.134095,0.0209988
0.026,9.54521,-1.16179,3.34555,-0.113294,0.0663437,-0.0266163,4.64861,3.12904,8.25159,0.0137982,0.0303124,0.0680963,4.48908,-3.4228,8.12628,-0.0654185,0.0378011,-0.0385132,-0.804255,-9.8733,-2.1974,-0.118073,-0.0269487,0.131971,-3.2384,-9.42479,-1.52283,-0.100212,0.0635335,0.104522,-1.49126,9.68282,-0.994724,-0.0342239,-0.217718,-0.115789,0.558018,9.42517,-2.96856,-0.0900283,-0.129599,0.0204207
0.027,9.57619,-1.16508,3.33525,-0.113424,0.0693358,-0.0257599,4.63406,3.11951,8.28589,0.0135897,0.0299004,0.0659971,4.47782,-3.42935,8.14294,-0.0658785,0.039027,-0.0382301,-0.803884,-9.897,-2.17716,-0.115412,-0.0247007,0.129997,-3.23746,-9.42158,-1.52048,-0.0968345,0.0606373,0.107201,-1.49606,9.68496,-0.995854,-0.0341279,-0.212439,-0.117752,0.565219,9.41812,-2.96654,-0.0873294,-0.125249,0.0195355
0.028,9.63934,-1.1716,3.34609,-0.112278,0.0713493,-0.0231647,4.63121,3.12506,8.26722,0.012989,0.0300865,0.0658984,4.47351,-3.42056,8.14109,-0.0663771,0.0398536,-0.0385723,-0.788157,-9.90634,-2.1756,-0.114165,-0.0246658,0.127849,-3.18648,-9.41513,-1.5268,-0.0927405,0.0596249,0.10986,-1.52863,9.65599,-1.00194,-0.0342718,-0.207477,-0.120693,0.555903,9.40924,-2.98307,-0.0859296,-0.121191,0.018036
0.029,9.70249,-1.17811,3.35692,-0.111131,0.0733629,-0.0205694,4.62837,3.13061,8.24856,0.0123882,0.0302727,0.0657997,4.4692,-3.41178,8.13923,-0.0668756,0.0406802,-0.0389145,-0.77243,-9.91569,-2.17404,-0.112918,-0.024631,0.125702,-3.13551,-9.40867,-1.53312,-0.0886465,0.0586125,0.112519,-1.5612,9.62703,-1.00803,-0.0344156,-0.202515,-0.123635,0.546587,9.40035,-2.9996,-0.0845298,-0.117132,0.0165365
0.03,9.76564,-1.18463,3.36776,-0.109985,0.0753764,-0.0179742,4.62552,3.13616,8.22989,0.0117875,0.0304588,0.065701,4.46489,-3.40299,8.13738,-0.0673741,0.0415069,-0.0392567,-0.756703,-9.92503,-2.17249,-0.111671,-0.0245961,0.123555,-3.08454,-9.40222,-1.53943,-0.0845525,0.0576001,0.115177,-1.59377,9.59807,-1.01412,-0.0345594,-0.197553,-0.126576,0.537272,9.39147,-3.01613,-0.08313,-0.113074,0.015037
0.031,9.8288,-1.19115,3.3786,-0.108839,0.0773899,-0.0153789,4.62267,3.1417,8.21123,0.0111867,0.030645,0.0656023,4.46058,-3.3942,8.13552,-0.0678727,0.0423335,-0.0395989,-0.740976,-9.93437,-2.17093,-0.110424,-0.0245612,0.121407,-3.03357,-9.39577,-1.54575,-0.0804585,0.0565878,0.117836,-1.62635,9.56911,-1.02021,-0.0347032,-0.19259,-0.129518,0.527956,9.38258,-3.03267,-0.0817301,-0.109015,0.0135375
0.032,9.79836,-1.17865,3.36768,-0.104659,0.0821274,-0.0154814,4.6009,3.15115,8.18967,0.0140791,0.0292008,0.0626705,4.48458,-3.37136,8.11811,-0.0684346,0.0417361,-0.0382444,-0.698656,-9.92874,-2.15758,-0.110168,-0.0279431,0.117293,-3.02273,-9.39023,-1.50437,-0.07699,0.0534831,0.119644,-1.60443,9.57207,-1.02682,-0.0358787,-0.18409,-0.128408,0.527494,9.38142,-3.04434,-0.0810085,-0.105343,0.0133801
0.033,9.75623,-1.16377,3.35404,-0.100098,0.0872054,-0.015921,4.57676,3.16109,8.16776,0.0174082,0.0275528,0.0593845,4.51212,-3.34676,8.09876,-0.0690044,0.0409606,-0.0366778,-0.653012,-9.92123,-2.14276,-0.110035,-0.031752,0.112933,-3.01691,-9.38481,-1.45704,-0.0735997,0.0501168,0.121344,-1.57571,9.57902,-1.03349,-0.0371831,-0.175148,-0.126791,0.528138,9.38123,-3.0554,-0.0803716,-0.101719,0.0133905
0.034,9.71409,-1.1489,3.3404,-0.0955384,0.0922834,-0.0163606,4.55262,3.17102,8.14584,0.0207372,0.0259049,0.0560985,4.53966,-3.32216,8.07941,-0.0695742,0.0401852,-0.0351112,-0.607368,-9.91372,-2.12793,-0.109902,-0.0355609,0.108572,-3.01109,-9.37938,-1.40971,-0.0702094,0.0467506,0.123045,-1.54699,9.58598,-1.04016,-0.0384875,-0.166205,-0.125175,0.528782,9.38103,-3.06647,-0.0797348,-0.0980947,0.0134008
0.035,9.67196,-1.13403,3.32676,-0.0909782,0.0973614,-0.0168003,4.52848,3.18096,8.12393,0.0240663,0.0242569,0.0528126,4.5672,-3.29755,8.06006,-0.070144,0.0394097,-0.0335445,-0.561724,-9.90621,-2.11311,-0.109769,-0.0393699,0.104212,-3.00527,-9.37396,-1.36237,-0.0668191,0.0433844,0.124746,-1.51827,9.59293,-1.04683,-0.0397919,-0.157262,-0.123558,0.529427,9.38084,-3.07753,-0.0790979,-0.0944706,0.0134112
0.036,9.64645,-1.13681,3.33785,-0.0895884,0.101915,-0.0171506,4.51384,3.2022,8.11141,0.0243171,0.0231372,0.0506521,4.57997,-3.28956,8.04946,-0.0696972,0.0390944,-0.032637,-0.528705,-9.90064,-2.11649,-0.109854,-0.0421823,0.100798,-2.98439,-9.37339,-1.34289,-0.0631236,0.0402483,0.126978,-1.50141,9.59953,-1.04369,-0.0414074,-0.149759,-0.123554,0.527738,9.38037,-3.0795,-0.0781624,-0.0912945,0.0141047
0.037,9.64172,-1.16165,3.37986,-0.0921615,0.105813,-0.0173892,4.51108,3.23759,8.11065,0.02072,0.0226779,0.0498987,4.57426,-3.30233,8.04982,-0.0679797,0.0393542,-0.0325534,-0.511469,-9.8975,-2.14264,-0.110212,-0.043749,0.098568,-2.94467,-9.37889,-1.35823,-0.0590467,0.0373997,0.129873,-1.49938,9.60568,-1.02829,-0.0434119,-0.144055,-0.125564,0.523133,9.37957,-3.0701,-0.0768535,-0.0886784,0.015652
0.038,9.63699,-1.1865,3.42187,-0.0947346,0.109711,-0.0176278,4.50832,3.27297,8.10988,0.017123,0.0222186,0.0491453,4.56856,-3.31511,8.05018,-0.0662621,0.039614,-0.0324697,-0.494233,-9.89435,-2.16879,-0.110569,-0.0453158,0.0963375,-2.90495,-9.38439,-1.37357,-0.0549698,0.0345512,0.132769,-1.49736,9.61184,-1.01289,-0.0454164,-0.138352,-0.127575,0.518529,9.37878,-3.0607,-0.0755447,-0.0860622,0.0171993
0.039,9.63226,-1.21134,3.46388,-0.0973076,0.113609,-0.0178664,4.50556,3.30836,8.10912,0.013526,0.0217593,0.0483918,4.56286,-3.32788,8.05053,-0.0645446,0.0398738,-0.032386,-0.476996,-9.8912,-2.19494,-0.110927,-0.0468826,0.094107,-2.86523,-9.38989,-1.3889,-0.0508928,0.0317027,0.135665,-1.49533,9.61799,-0.997496,-0.0474209,-0.132648,-0.129585,0.513924,9.37798,-3.05129,-0.0742358,-0.0834461,0.0187467
0.04,9.62753,-1.23619,3.50589,-0.0998807,0.117507,-0.018105,4.50279,3.34374,8.10835,0.00992895,0.0213,0.0476384,4.55716,-3.34065,8.05089,-0.062827,0.0401336,-0.0323023,-0.45976,-9.88805,-2.22109,-0.111284,-0.0484494,0.0918766,-2.82551,-9.39539,-1.40424,-0.0468159,0.0288542,0.13856,-1.49331,9.62415,-0.982099,-0.0494254,-0.126944,-0.131595,0.50932,9.37718,-3.04189,-0.072927,-0.08083,0.020294
0.041,9.60933,-1.19929,3.46974,-0.0977548,0.120896,-0.0180319,4.49078,3.32907,8.07768,0.011495,0.0213158,0.0465364,4.54672,-3.35162,8.06265,-0.0629806,0.0390112,-0.0330358,-0.468465,-9.87744,-2.24999,-0.112314,-0.0516586,0.0883033,-2.83371,-9.4069,-1.4309,-0.045881,0.0309839,0.140964,-1.48896,9.61499,-1.00344,-0.0518104,-0.12037,-0.132709,0.499987,9.38978,-3.05948,-0.0729163,-0.0769496,0.019425
0.042,9.59112,-1.16239,3.43359,-0.0956289,0.124285,-0.0179588,4.47876,3.31439,8.047,0.0130611,0.0213316,0.0454344,4.53629,-3.36258,8.07442,-0.0631341,0.0378887,-0.0337693,-0.477171,-9.86682,-2.2789,-0.113344,-0.0548678,0.0847299,-2.84191,-9.4184,-1.45755,-0.0449462,0.0331137,0.143367,-1.48461,9.60583,-1.02478,-0.0541953,-0.113797,-0.133822,0.490655,9.40237,-3.07706,-0.0729056,-0.0730692,0.018556
0.043,9.57291,-1.12549,3.39744,-0.0935029,0.127675,-0.0178857,4.46674,3.29972,8.01632,0.0146271,0.0213475,0.0443324,4.52586,-3.37355,8.08618,-0.0632876,0.0367663,-0.0345028,-0.485876,-9.8562,-2.3078,-0.114374,-0.0580771,0.0811566,-2.85012,-9.4299,-1.48421,-0.0440113,0.0352434,0.145771,-1.48026,9.59668,-1.04612,-0.0565803,-0.107223,-0.134936,0.481322,9.41497,-3.09465,-0.0728949,-0.0691888,0.017687
0.044,9.55471,-1.08859,3.36129,-0.091377,0.131064,-0.0178125,4.45472,3.28504,7.98565,0.0161932,0.0213633,0.0432304,4.51543,-3.38452,8.09795,-0.0634412,0.0356439,-0.0352363,-0.494582,-9.84559,-2.3367,-0.115403,-0.0612863,0.0775833,-2.85832,-9.4414,-1.51087,-0.0430765,0.0373731,0.148174,-1.47591,9.58752,-1.06746,-0.0589652,-0.10065,-0.136049,0.47199,9.42757,-3.11223,-0.0728842,-0.0653085,0.016818
0.045,9.54337,-1.07161,3.35245,-0.0900849,0.134131,-0.0168046,4.45124,3.26697,7.9776,0.018568,0.0215571,0.0430622,4.51346,-3.39812,8.10804,-0.0633466,0.035145,-0.0360819,-0.503875,-9.83714,-2.36241,-0.11592,-0.0643876,0.0738781,-2.8831,-9.43987,-1.52235,-0.0430453,0.0381743,0.150216,-1.46409,9.59964,-1.08077,-0.060999,-0.0943924,-0.137469,0.46876,9.4387,-3.12198,-0.0732549,-0.0606451,0.0160422
0.046,9.53752,-1.07057,3.36544,-0.0894598,0.13694,-0.0150487,4.4546,3.24617,7.98764,0.0215899,0.0218934,0.0436411,4.51824,-3.41382,8.11678,-0.0630535,0.035145,-0.0370172,-0.513639,-9.83044,-2.38556,-0.116025,-0.0674025,0.0700674,-2.92115,-9.42792,-1.52169,-0.0437371,0.0379126,0.151968,-1.44628,9.62877,-1.08765,-0.0627518,-0.088388,-0.139135,0.470413,9.44866,-3.12547,-0.0739305,-0.0553553,0.0153409
0.047,9.53167,-1.06953,3.37844,-0.0888347,0.139749,-0.0132929,4.45795,3.22537,7.99769,0.0246119,0.0222297,0.0442199,4.52303,-3.42953,8.12552,-0.0627604,0.035145,-0.0379524,-0.523402,-9.82373,-2.40872,-0.116131,-0.0704174,0.0662568,-2.95919,-9.41596,-1.52103,-0.044429,0.0376509,0.15372,-1.42847,9.6579,-1.09453,-0.0645047,-0.0823837,-0.140801,0.472065,9.45862,-3.12897,-0.0746062,-0.0500655,0.0146396
0.048,9.52582,-1.06849,3.39143,-0.0882096,0.142558,-0.0115371,4.46131,3.20457,8.00774,0.0276338,0.022566,0.0447987,4.52781,-3.44523,8.13427,-0.0624673,0.035145,-0.0388877,-0.533166,-9.81702,-2.43187,-0.116236,-0.0734323,0.0624461,-2.99724,-9.40401,-1.52037,-0.0451208,0.0373892,0.155471,-1.41066,9.68703,-1.10141,-0.0662575,-0.0763793,-0.142467,0.473718,9.46858,-3.13246,-0.0752819,-0.0447758,0.0139384
0.049,9.52286,-1.06872,3.40086,-0.0873553,0.14556,-0.00976004,4.46445,3.18535,8.01304,0.0305081,0.0230146,0.0454995,4.53226,-3.46002,8.14,-0.0621597,0.0352127,-0.0396749,-0.535704,-9.80796,-2.45518,-0.116407,-0.0762629,0.0588004,-3.03108,-9.39205,-1.51738,-0.0456782,0.037053,0.157443,-1.3958,9.71377,-1.10773,-0.0677571,-0.0707444,-0.144025,0.477032,9.47664,-3.13344,-0.0757633,-0.0397934,0.01329
0.05,9.54304,-1.07913,3.38172,-0.0846676,0.150103,-0.00781342,4.46589,3.17877,7.98041,0.0322018,0.0243615,0.0471757,4.53401,-3.46751,8.12168,-0.0617353,0.0358223,-0.0392776,-0.480436,-9.78002,-2.47975,-0.117101,-0.0776189,0.0564746,-3.03128,-9.3801,-1.49575,-0.0451597,0.0361212,0.16117,-1.40451,9.72138,-1.10958,-0.0672316,-0.0680649,-0.14472,0.493632,9.46952,-3.11436,-0.0746901,-0.0372706,0.0130651
0.051,9.56323,-1.08953,3.36258,-0.0819799,0.154646,-0.0058668,4.46733,3.17219,7.94777,0.0338955,0.0257085,0.0488518,4.53577,-3.475,8.10336,-0.061311,0.0364318,-0.0388802,-0.425167,-9.75209,-2.50433,-0.117795,-0.078975,0.0541487,-3.03147,-9.36814,-1.47413,-0.0446413,0.0351893,0.164898,-1.41322,9.72899,-1.11143,-0.0667062,-0.0653855,-0.145416,0.510232,9.46239,-3.09529,-0.0736169,-0.0347478,0.0128402
0.052,9.58341,-1.09994,3.34344,-0.0792922,0.159189,-0.00392018,4.46877,3.16561,7.91514,0.0355891,0.0270554,0.050528,4.53752,-3.48249,8.08504,-0.0608867,0.0370413,-0.0384828,-0.369899,-9.72415,-2.5289,-0.118489,-0.080331,0.0518229,-3.03167,-9.35619,-1.4525,-0.0441228,0.0342575,0.168625,-1.42193,9.7366,-1.11327,-0.0661807,-0.062706,-0.146112,0.526832,9.45527,-3.07621,-0.0725437,-0.032225,0.0126154
