Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z
0.01,8.77966,-1.12912,4.49286,-0.352371,0.024454,-0.0831743,9.34576,0.717203,4.491,-0.225294,-0.123166,-0.810901,5.27351,-3.41271,7.63896,-0.108859,-0.0159927,0.0247588,-5.66331,-10.5465,0.400523,-0.787043,1.21165,-1.09709,-1.96136,-9.10336,-4.73557,-0.842826,3.32305,-0.401696,1.09626,9.34877,-2.21778,0.0503359,-0.341301,-0.198102,0.642814,9.6475,-2.4496,0.0223194,-0.143547,-0.00995363
0.011,8.80678,-1.12415,4.47739,-0.353173,0.0290409,-0.0832592,9.40686,0.571261,4.38094,-0.222624,-0.158589,-0.76223,5.28098,-3.38696,7.62213,-0.106295,-0.0151556,0.0246797,-5.59038,-10.604,0.430734,-0.783425,1.19845,-1.08584,-1.94271,-9.01162,-4.64961,-0.774212,3.34587,-0.374341,1.08977,9.38129,-2.21887,0.0531744,-0.355492,-0.200144,0.643315,9.64061,-2.48187,0.0205028,-0.145484,-0.00885723
0.012,8.8339,-1.11919,4.46192,-0.353976,0.0336279,-0.0833442,9.46795,0.425318,4.27089,-0.219955,-0.194011,-0.713559,5.28844,-3.36121,7.6053,-0.103731,-0.0143185,0.0246005,-5.51746,-10.6615,0.460945,-0.779807,1.18526,-1.07459,-1.92406,-8.91988,-4.56365,-0.705599,3.3687,-0.346986,1.08329,9.41382,-2.21996,0.0560128,-0.369683,-0.202187,0.643817,9.63371,-2.51414,0.0186862,-0.147422,-0.00776083
0.013,8.86102,-1.11423,4.44644,-0.354778,0.0382148,-0.0834292,9.52905,0.279376,4.16084,-0.217285,-0.229434,-0.664888,5.2959,-3.33545,7.58846,-0.101167,-0.0134815,0.0245214,-5.44454,-10.7189,0.491156,-0.776189,1.17206,-1.06334,-1.9054,-8.82814,-4.47769,-0.636985,3.39152,-0.319632,1.0768,9.44634,-2.22105,0.0588512,-0.383874,-0.204229,0.644318,9.62682,-2.54642,0.0168696,-0.149359,-0.00666442
0.014,8.87881,-1.12153,4.43006,-0.35707,0.0414812,-0.0799903,9.52387,0.1679,4.02642,-0.227322,-0.267116,-0.61167,5.29547,-3.34845,7.58302,-0.100413,-0.0137217,0.0256602,-5.40976,-10.7976,0.534889,-0.773636,1.16031,-1.05263,-1.9115,-8.75407,-4.31112,-0.559049,3.38234,-0.289788,1.08498,9.454,-2.22812,0.0588981,-0.397556,-0.207667,0.64407,9.61965,-2.56391,0.0164252,-0.153226,-0.00544718
0.015,8.89194,-1.13498,4.41321,-0.360106,0.0440874,-0.0747895,9.48555,0.0736569,3.87983,-0.24371,-0.305926,-0.55618,5.29109,-3.38082,7.58328,-0.100565,-0.0145006,0.0274081,-5.39405,-10.887,0.585384,-0.771614,1.14929,-1.04218,-1.92997,-8.68882,-4.10425,-0.476452,3.35716,-0.258699,1.10048,9.44923,-2.23819,0.0575493,-0.410984,-0.211804,0.643446,9.61235,-2.574,0.0166671,-0.158058,-0.00416952
0.016,8.90507,-1.14842,4.39637,-0.363143,0.0466936,-0.0695887,9.44722,-0.0205861,3.73323,-0.260099,-0.344737,-0.50069,5.28672,-3.4132,7.58353,-0.100717,-0.0152795,0.029156,-5.37835,-10.9763,0.635878,-0.769593,1.13827,-1.03174,-1.94844,-8.62358,-3.89738,-0.393855,3.33198,-0.22761,1.11598,9.44447,-2.24826,0.0562004,-0.424412,-0.21594,0.642823,9.60505,-2.58409,0.0169089,-0.16289,-0.00289186
0.017,8.9182,-1.16187,4.37952,-0.36618,0.0492999,-0.064388,9.4089,-0.114829,3.58664,-0.276488,-0.383547,-0.445199,5.28234,-3.44557,7.58379,-0.100869,-0.0160584,0.0309039,-5.36264,-11.0656,0.686373,-0.767571,1.12724,-1.02129,-1.96691,-8.55833,-3.69051,-0.311258,3.3068,-0.196522,1.13148,9.4397,-2.25832,0.0548516,-0.43784,-0.220077,0.642199,9.59774,-2.59418,0.0171508,-0.167722,-0.0016142
0.018,8.92202,-1.17636,4.37039,-0.368574,0.0514751,-0.0599338,9.3877,-0.175427,3.42724,-0.294605,-0.425666,-0.386784,5.27507,-3.47482,7.5774,-0.100898,-0.0168795,0.0321044,-5.34611,-11.1209,0.723413,-0.765098,1.11635,-1.01143,-1.99618,-8.49783,-3.47213,-0.227203,3.27166,-0.165122,1.14158,9.44101,-2.27284,0.053226,-0.451744,-0.224463,0.644074,9.6007,-2.59607,0.0170866,-0.172248,-0.00103287
0.019,8.89325,-1.19452,4.38825,-0.36872,0.0521418,-0.0580927,9.42642,-0.118268,3.22305,-0.318772,-0.479362,-0.31813,5.2577,-3.49316,7.54777,-0.100498,-0.0178485,0.0313891,-5.32669,-11.0571,0.71336,-0.761044,1.10591,-1.00359,-2.06325,-8.45394,-3.21344,-0.138043,3.20166,-0.132631,1.13276,9.46359,-2.30291,0.0506318,-0.467316,-0.229722,0.654694,9.63954,-2.56924,0.0159516,-0.175703,-0.00288871
0.02,8.86448,-1.21268,4.40612,-0.368867,0.0528085,-0.0562515,9.46514,-0.0611084,3.01886,-0.34294,-0.533057,-0.249477,5.24032,-3.51149,7.51813,-0.100098,-0.0188174,0.0306738,-5.30727,-10.9933,0.703308,-0.756989,1.09547,-0.995749,-2.13033,-8.41004,-2.95475,-0.0488831,3.13166,-0.100141,1.12394,9.48617,-2.33299,0.0480377,-0.482887,-0.234982,0.665314,9.67838,-2.54242,0.0148165,-0.179158,-0.00474455
0.021,8.83571,-1.23084,4.42398,-0.369013,0.0534753,-0.0544104,9.50386,-0.00394914,2.81467,-0.367107,-0.586753,-0.180823,5.22295,-3.52982,7.4885,-0.0996984,-0.0197864,0.0299585,-5.28785,-10.9295,0.693255,-0.752935,1.08503,-0.987909,-2.1974,-8.36615,-2.69606,0.0402769,3.06167,-0.0676505,1.11513,9.50875,-2.36306,0.0454435,-0.498458,-0.240241,0.675933,9.71723,-2.51559,0.0136815,-0.182613,-0.00660039
0.022,8.80694,-1.249,4.44184,-0.369159,0.054142,-0.0525693,9.54258,0.0532102,2.61048,-0.391274,-0.640449,-0.11217,5.20557,-3.54816,7.45887,-0.0992985,-0.0207554,0.0292432,-5.26843,-10.8657,0.683203,-0.74888,1.07459,-0.980069,-2.26448,-8.32225,-2.43737,0.129437,2.99167,-0.0351601,1.10631,9.53133,-2.39314,0.0428494,-0.514029,-0.2455,0.686553,9.75607,-2.48876,0.0125464,-0.186068,-0.00845622
0.023,8.81158,-1.26195,4.43964,-0.36816,0.0513904,-0.0494897,9.6494,-0.00790715,2.43893,-0.405798,-0.702207,-0.0411105,5.21,-3.53286,7.47459,-0.0981368,-0.0199843,0.0298967,-5.23555,-10.8697,0.748986,-0.745143,1.06195,-0.969888,-2.35913,-8.28951,-2.1986,0.21658,2.90294,-0.0030496,1.09667,9.54472,-2.41406,0.0384329,-0.526381,-0.247104,0.678831,9.7547,-2.47049,0.0115214,-0.189992,-0.00704065
0.024,8.82576,-1.27341,4.4317,-0.366833,0.0476623,-0.0460563,9.77567,-0.102818,2.2767,-0.417565,-0.766268,0.0306363,5.22065,-3.50796,7.50328,-0.0967574,-0.018716,0.0309412,-5.19882,-10.8929,0.836437,-0.741498,1.04867,-0.959039,-2.46167,-8.25996,-1.96552,0.303146,2.80887,0.0289524,1.0868,9.55547,-2.43237,0.0334958,-0.537813,-0.247663,0.665869,9.74185,-2.45465,0.0105279,-0.194049,-0.00469039
0.025,8.83995,-1.28487,4.42377,-0.365506,0.0439341,-0.042623,9.90195,-0.197728,2.11448,-0.429333,-0.830329,0.102383,5.23131,-3.48305,7.53196,-0.095378,-0.0174478,0.0319858,-5.16209,-10.9162,0.923888,-0.737852,1.03539,-0.948189,-2.56421,-8.23041,-1.73243,0.389712,2.71479,0.0609544,1.07693,9.56622,-2.45069,0.0285587,-0.549245,-0.248223,0.652906,9.72899,-2.43882,0.00953431,-0.198107,-0.00234012
0.026,8.85414,-1.29633,4.41583,-0.364179,0.0402059,-0.0391896,10.0282,-0.292639,1.95226,-0.441101,-0.89439,0.17413,5.24196,-3.45815,7.56065,-0.0939986,-0.0161795,0.0330303,-5.12536,-10.9395,1.01134,-0.734206,1.02211,-0.93734,-2.66674,-8.20085,-1.49935,0.476279,2.62071,0.0929564,1.06705,9.57698,-2.469,0.0236215,-0.560677,-0.248782,0.639944,9.71614,-2.42299,0.00854076,-0.202164,1.01e-05
0.027,8.8666,-1.30799,4.41207,-0.362557,0.036263,-0.0366006,10.1536,-0.459391,1.79104,-0.452978,-0.964284,0.245944,5.24799,-3.44093,7.58763,-0.0928209,-0.0151513,0.0329232,-5.12403,-10.9324,1.1122,-0.732402,1.00848,-0.926453,-2.78055,-8.18025,-1.28185,0.556251,2.52483,0.121893,1.05755,9.58673,-2.48943,0.0187107,-0.570941,-0.250538,0.633117,9.69479,-2.42251,0.00723454,-0.206533,0.00188584
0.028,8.87561,-1.32007,4.41664,-0.360346,0.0318907,-0.0357006,10.277,-0.769824,1.63183,-0.465075,-1.04584,0.317893,5.24478,-3.43907,7.61122,-0.0920464,-0.0146032,0.0305129,-5.19347,-10.8647,1.23987,-0.734281,0.994154,-0.915492,-2.9169,-8.17755,-1.09551,0.623034,2.42533,0.144697,1.04878,9.59447,-2.51409,0.0138525,-0.578869,-0.254688,0.638564,9.65644,-2.45274,0.005303,-0.211526,0.0028124
0.029,8.88462,-1.33215,4.42121,-0.358134,0.0275185,-0.0348006,10.4004,-1.08026,1.47262,-0.477171,-1.1274,0.389843,5.24157,-3.43721,7.63481,-0.091272,-0.0140551,0.0281026,-5.26292,-10.7969,1.36754,-0.73616,0.979826,-0.904532,-3.05326,-8.17484,-0.909162,0.689817,2.32583,0.167502,1.04001,9.6022,-2.53876,0.00899429,-0.586796,-0.258838,0.644011,9.61809,-2.48296,0.00337146,-0.216518,0.00373896
0.03,8.89364,-1.34422,4.42579,-0.355923,0.0231462,-0.0339005,10.5239,-1.39069,1.3134,-0.489268,-1.20896,0.461792,5.23836,-3.43535,7.65839,-0.0904975,-0.013507,0.0256923,-5.33237,-10.7291,1.49521,-0.738038,0.965499,-0.893571,-3.18961,-8.17214,-0.722819,0.7566,2.22633,0.190306,1.03124,9.60994,-2.56342,0.00413608,-0.594723,-0.262988,0.649457,9.57975,-2.51319,0.00143992,-0.221511,0.00466552
0.031,8.90265,-1.3563,4.43036,-0.353711,0.018774,-0.0330005,10.6473,-1.70112,1.15419,-0.501364,-1.29052,0.533741,5.23514,-3.43349,7.68198,-0.0897231,-0.0129589,0.0232821,-5.40182,-10.6613,1.62289,-0.739917,0.951171,-0.88261,-3.32596,-8.16944,-0.536475,0.823384,2.12683,0.213111,1.02247,9.61768,-2.58809,-0.000722128,-0.60265,-0.267138,0.654904,9.5414,-2.54342,-0.000491625,-0.226503,0.00559208
0.032,8.88326,-1.34225,4.46041,-0.352761,0.0147315,-0.0327646,10.689,-2.07816,0.960256,-0.529994,-1.3946,0.612618,5.23091,-3.41681,7.68023,-0.0896017,-0.0110427,0.0249196,-5.57752,-10.6359,1.84092,-0.737688,0.930038,-0.860565,-3.47433,-8.21593,-0.335803,0.864234,2.03217,0.226149,1.05649,9.59186,-2.63633,-0.00598266,-0.607323,-0.268375,0.680676,9.55927,-2.55812,-0.000464852,-0.230536,0.00699917
0.033,8.86032,-1.32493,4.49364,-0.351968,0.0107302,-0.0326117,10.7205,-2.46352,0.761976,-0.56069,-1.50151,0.692361,5.22656,-3.39828,7.6753,-0.0895618,-0.00895546,0.0270632,-5.7665,-10.6157,2.07025,-0.734945,0.908055,-0.837135,-3.62419,-8.26857,-0.13334,0.901843,1.93812,0.237967,1.09587,9.56185,-2.68752,-0.0112935,-0.611588,-0.269248,0.708989,9.58416,-2.57087,-0.000193289,-0.234449,0.00846632
0.034,8.83738,-1.30761,4.52688,-0.351175,0.00672886,-0.0324587,10.752,-2.84888,0.563696,-0.591385,-1.60841,0.772104,5.2222,-3.37975,7.67038,-0.089522,-0.00686821,0.0292068,-5.95549,-10.5955,2.29958,-0.732202,0.886072,-0.813705,-3.77405,-8.32122,0.069123,0.939452,1.84407,0.249785,1.13524,9.53184,-2.73871,-0.0166043,-0.615853,-0.270122,0.737301,9.60906,-2.58363,7.83e-05,-0.238362,0.00993347
0.035,8.81444,-1.29029,4.56011,-0.350382,0.00272755,-0.0323058,10.7834,-3.23424,0.365417,-0.622081,-1.71531,0.851847,5.21784,-3.36122,7.66546,-0.0894821,-0.00478096,0.0313504,-6.14447,-10.5753,2.5289,-0.729458,0.864088,-0.790275,-3.92391,-8.37386,0.271586,0.977061,1.75001,0.261603,1.17462,9.50183,-2.78991,-0.0219151,-0.620119,-0.270995,0.765614,9.63396,-2.59639,0.000349837,-0.242275,0.0114006
0.036,8.80443,-1.29347,4.59275,-0.348238,-0.000861061,-0.0322661,10.7693,-3.5765,0.20346,-0.672262,-1.8353,0.93627,5.20978,-3.36767,7.66306,-0.0887395,-0.00429923,0.0319711,-6.40635,-10.5707,2.73922,-0.724491,0.83771,-0.762305,-4.07704,-8.41669,0.458737,0.996121,1.66114,0.268938,1.21912,9.48521,-2.83172,-0.0258758,-0.621497,-0.271699,0.774947,9.64589,-2.59914,0.000257317,-0.244673,0.0118936
0.037,8.81059,-1.32226,4.62464,-0.344405,-0.00393382,-0.0323677,10.6982,-3.86491,0.0869076,-0.746799,-1.97165,1.02655,5.1971,-3.40533,7.66381,-0.0871184,-0.0058244,0.0306881,-6.75933,-10.5855,2.92579,-0.716744,0.805837,-0.72866,-4.23424,-8.44726,0.626748,0.991995,1.57874,0.270669,1.27004,9.48534,-2.8618,-0.0281487,-0.619266,-0.272191,0.760554,9.64162,-2.5894,-0.000290308,-0.245176,0.0111688
0.038,8.81676,-1.35106,4.65654,-0.340572,-0.00700657,-0.0324693,10.6271,-4.15331,-0.0296449,-0.821336,-2.108,1.11682,5.18441,-3.44299,7.66457,-0.0854973,-0.00734956,0.0294052,-7.11232,-10.6003,3.11235,-0.708996,0.773964,-0.695016,-4.39144,-8.47782,0.794759,0.987868,1.49635,0.272399,1.32095,9.48548,-2.89188,-0.0304216,-0.617034,-0.272682,0.746161,9.63735,-2.57966,-0.000837933,-0.24568,0.0104441
0.039,8.82292,-1.37986,4.68843,-0.336739,-0.0100793,-0.0325709,10.556,-4.44171,-0.146197,-0.895873,-2.24435,1.20709,5.17173,-3.48066,7.66532,-0.0838762,-0.00887473,0.0281223,-7.4653,-10.615,3.29891,-0.701249,0.742091,-0.661372,-4.54864,-8.50839,0.96277,0.983742,1.41395,0.27413,1.37186,9.48561,-2.92197,-0.0326946,-0.614803,-0.273174,0.731768,9.63307,-2.56992,-0.00138556,-0.246183,0.00971931
0.04,8.82908,-1.40866,4.72032,-0.332906,-0.0131521,-0.0326726,10.4849,-4.73012,-0.26275,-0.970411,-2.3807,1.29737,5.15904,-3.51832,7.66607,-0.0822551,-0.0103999,0.0268394,-7.81829,-10.6298,3.48547,-0.693502,0.710218,-0.627727,-4.70584,-8.53895,1.13078,0.979615,1.33155,0.27586,1.42278,9.48574,-2.95205,-0.0349675,-0.612572,-0.273666,0.717376,9.6288,-2.56018,-0.00193318,-0.246686,0.00899455
0.041,8.85439,-1.38333,4.76491,-0.333963,-0.0167822,-0.0309523,10.5445,-4.42182,0.147715,-1.16698,-2.47579,1.4033,5.15229,-3.5007,7.66927,-0.0831357,-0.0116272,0.0274938,-8.23904,-10.7063,3.63301,-0.67768,0.691361,-0.578538,-4.81515,-8.55897,1.23527,0.935624,1.26462,0.27204,1.42585,9.46972,-2.96221,-0.0361967,-0.609911,-0.275815,0.721488,9.61138,-2.56289,-0.0022003,-0.246851,0.00873224
0.042,8.8797,-1.358,4.80951,-0.33502,-0.0204123,-0.029232,10.6042,-4.11352,0.558179,-1.36356,-2.57088,1.50923,5.14553,-3.48309,7.67246,-0.0840162,-0.0128545,0.0281481,-8.6598,-10.7828,3.78056,-0.661859,0.672505,-0.529349,-4.92446,-8.57899,1.33975,0.891634,1.19769,0.26822,1.42893,9.4537,-2.97238,-0.0374259,-0.607251,-0.277965,0.7256,9.59395,-2.5656,-0.00246741,-0.247015,0.00846994
0.043,8.90501,-1.33266,4.8541,-0.336077,-0.0240423,-0.0275118,10.6638,-3.80522,0.968644,-1.56013,-2.66597,1.61516,5.13878,-3.46547,7.67566,-0.0848968,-0.0140818,0.0288025,-9.08055,-10.8593,3.9281,-0.646037,0.653649,-0.48016,-5.03377,-8.59901,1.44424,0.847643,1.13076,0.264399,1.43201,9.43768,-2.98254,-0.0386551,-0.60459,-0.280114,0.729711,9.57652,-2.5683,-0.00273452,-0.247179,0.00820763
0.044,8.93032,-1.30733,4.89869,-0.337134,-0.0276724,-0.0257915,10.7234,-3.49693,1.37911,-1.7567,-2.76106,1.72109,5.13203,-3.44785,7.67885,-0.0857773,-0.0153091,0.0294569,-9.50131,-10.9358,4.07564,-0.630216,0.634793,-0.430971,-5.14308,-8.61903,1.54872,0.803652,1.06383,0.260579,1.43508,9.42165,-2.9927,-0.0398843,-0.601929,-0.282264,0.733823,9.5591,-2.57101,-0.00300163,-0.247343,0.00794533
0.045,8.92481,-1.29464,4.90403,-0.33874,-0.029888,-0.0252607,11.3402,-2.59439,2.99402,-2.01655,-2.73,1.8074,5.1461,-3.43564,7.67262,-0.0855229,-0.0150802,0.0292305,-9.88719,-11.0299,4.14054,-0.617908,0.612742,-0.378947,-5.23855,-8.65718,1.61111,0.746471,1.0064,0.25464,1.46057,9.43177,-2.99429,-0.0417712,-0.600325,-0.281503,0.747966,9.54736,-2.56483,-0.0044625,-0.248491,0.00858078
0.046,8.89466,-1.29207,4.87796,-0.340786,-0.0309719,-0.0256815,12.4028,-1.21646,5.5725,-2.32701,-2.59803,1.87803,5.17684,-3.42775,7.65886,-0.0843604,-0.0136863,0.0282994,-10.2452,-11.1383,4.13931,-0.608412,0.588135,-0.324656,-5.32293,-8.70984,1.63981,0.678736,0.956557,0.247006,1.50399,9.46279,-2.98902,-0.0441843,-0.599566,-0.278413,0.770134,9.54018,-2.55155,-0.00687837,-0.250426,0.00993443
0.047,8.8645,-1.2895,4.85189,-0.342832,-0.0320558,-0.0261022,13.4653,0.161469,8.15097,-2.63747,-2.46605,1.94866,5.20757,-3.41985,7.64509,-0.0831979,-0.0122925,0.0273684,-10.6032,-11.2466,4.13809,-0.598916,0.563529,-0.270365,-5.40732,-8.76251,1.66851,0.611001,0.906718,0.239372,1.54741,9.49382,-2.98375,-0.0465975,-0.598807,-0.275324,0.792302,9.533,-2.53826,-0.00929423,-0.252361,0.0112881
0.048,8.83434,-1.28692,4.82582,-0.344878,-0.0331397,-0.026523,14.5279,1.5394,10.7294,-2.94794,-2.33408,2.01929,5.2383,-3.41196,7.63132,-0.0820355,-0.0108986,0.0264373,-10.9612,-11.355,4.13687,-0.58942,0.538923,-0.216074,-5.4917,-8.81517,1.69721,0.543267,0.856879,0.231738,1.59083,9.52484,-2.97848,-0.0490106,-0.598049,-0.272235,0.814469,9.52582,-2.52498,-0.0117101,-0.254296,0.0126417
0.049,8.80547,-1.28587,4.80048,-0.347256,-0.0338715,-0.0268268,15.7886,2.82816,13.3509,-3.21037,-2.16964,2.05931,5.26483,-3.40482,7.61918,-0.0807346,-0.00965776,0.0256617,-11.3566,-11.4617,4.13264,-0.583804,0.513228,-0.16225,-5.56627,-8.8629,1.71827,0.474415,0.8089,0.224176,1.63866,9.54944,-2.975,-0.0513983,-0.596752,-0.26978,0.835174,9.52071,-2.51638,-0.0141204,-0.255868,0.0137558
0.05,8.78687,-1.29695,4.78102,-0.352293,-0.0317868,-0.0261947,18.6349,3.40357,16.3162,-3.08852,-1.74542,1.85452,5.25765,-3.40365,7.62009,-0.0783261,-0.00964097,0.0261294,-12.0516,-11.5551,4.10436,-0.609235,0.478827,-0.112161,-5.56225,-8.87121,1.67819,0.396621,0.775805,0.217188,1.72181,9.52257,-2.98587,-0.0535824,-0.591155,-0.272398,0.844172,9.53227,-2.54521,-0.0164861,-0.254537,0.0129531
0.051,8.76828,-1.30802,4.76156,-0.35733,-0.029702,-0.0255625,21.4812,3.97898,19.2814,-2.96668,-1.3212,1.64973,5.25048,-3.40249,7.621,-0.0759177,-0.00962418,0.0265971,-12.7466,-11.6485,4.07608,-0.634665,0.444425,-0.0620712,-5.55823,-8.87952,1.63812,0.318826,0.742711,0.210201,1.80496,9.4957,-2.99673,-0.0557666,-0.585557,-0.275017,0.853171,9.54383,-2.57403,-0.0188518,-0.253207,0.0121504
0.052,8.74968,-1.3191,4.7421,-0.362367,-0.0276173,-0.0249304,24.3275,4.55439,22.2467,-2.84483,-0.896988,1.44493,5.24331,-3.40132,7.62192,-0.0735092,-0.00960739,0.0270648,-13.4417,-11.7419,4.04779,-0.660095,0.410024,-0.0119817,-5.55421,-8.88783,1.59804,0.241032,0.709616,0.203214,1.8881,9.46883,-3.00759,-0.0579507,-0.57996,-0.277636,0.862169,9.55538,-2.60286,-0.0212175,-0.251876,0.0113477
0.053,8.73109,-1.33018,4.72263,-0.367404,-0.0255325,-0.0242982,27.1738,5.1298,25.2119,-2.72299,-0.472771,1.24014,5.23614,-3.40016,7.62283,-0.0711007,-0.0095906,0.0275325,-14.1367,-11.8353,4.01951,-0.685525,0.375622,0.0381077,-5.55019,-8.89614,1.55796,0.163238,0.676521,0.196227,1.97125,9.44197,-3.01846,-0.0601349,-0.574362,-0.280255,0.871168,9.56694,-2.63169,-0.0235832,-0.250545,0.010545
