Time,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.0879132,0.0483679,0.0359662,0.0673508,0.0233585,0.0728348,0.0765768,0.0428549,0.0244577,0.0332938,0.0645587,0.0438632,0.0694586,0.0590768,0.0425989,0.0660901
0.021,0.0900494,0.0614905,0.103715,0.0377487,0.031293,0.0475052,0.0610129,0.0504843,0.0647409,0.0592337,0.0682208,0.0624789,0.0642706,0.074946,0.0377161,0.0206189
0.022,0.0729596,0.0880408,0.0500043,0.0780319,0.0001651,0.0475052,0.0756613,0.0544516,0.0742014,0.0720511,0.0743243,0.0594272,0.052674,0.0718942,0.0691492,0.0834851
0.023,0.0885236,0.0767493,0.0561078,0.0725388,-0.0428647,0.0563553,0.0451437,0.0562827,0.0854929,0.0711356,0.0795123,0.0743808,0.0551154,0.0612131,0.061825,0.0645642
0.024,0.0900494,0.0535559,0.058244,0.0810837,-0.0688046,0.0496414,0.0582663,0.062081,0.0888498,0.0799857,0.0428912,0.0749912,0.0661017,0.0679269,0.0596887,0.0514417
0.025,0.0808942,0.0587439,0.0759442,0.10153,-0.0599545,0.0343826,0.0518576,0.077645,0.0616891,0.107146,0.0758502,0.0597324,0.0786139,0.0584665,0.0441248,0.0654797
0.026,0.0696027,0.0141882,0.0576337,0.0951218,-0.0227231,0.0560501,0.0179831,0.0721518,0.0690134,0.0711356,0.0392291,0.0438632,0.0630499,0.0636545,0.0432092,0.0575452
0.027,0.0680768,0.0404334,0.0677045,0.0908493,-0.0105161,0.0603226,-0.00307404,0.117928,0.0674875,0.0949393,0.0590656,0.0377597,0.0401617,0.0660959,0.0633508,0.0621228
0.028,0.080589,0.0144934,0.0704511,0.0877975,-0.0132626,0.0752762,0.00943817,0.0932089,0.051008,0.085784,0.0798175,0.0502719,0.0786139,0.0453439,0.0413782,0.0609021
0.029,-0.0213397,0.022428,0.0664838,0.0713181,0.0370914,0.057576,0.014321,0.117318,0.0638254,0.0381766,0.0523517,0.0276889,0.0685431,0.0569406,0.0551111,0.0651746
0.03,-0.0131,0.0187659,0.0466473,0.0395798,0.106366,0.0777176,0.0622336,0.104806,0.0519235,-0.0195016,0.0718829,0.0566806,0.0587775,0.059382,0.0548059,0.0685315
0.031,-0.0124896,0.0282263,0.075639,0.00875702,0.129865,0.0249222,0.0607077,0.104195,0.033613,-0.0317087,0.0419757,0.0514926,0.0429083,0.0685373,0.0456506,0.0514417
0.032,-0.0216449,0.0291418,0.0387128,-0.00192413,0.0880557,0.052388,0.0692526,0.09504,0.030256,0.0390921,0.0444171,0.0524081,0.0270392,0.0554147,0.0651819,0.0547986
0.033,0.0287091,0.0709509,0.0426801,0.0310349,0.112775,0.0484207,0.0738303,0.105416,0.0394113,0.101653,0.0605914,0.0502719,0.0398566,0.062739,0.0612146,0.0529675
0.034,0.0744855,0.0544714,0.0521405,0.0111984,0.170148,0.0584915,0.103432,0.0993124,0.0494821,0.0662527,0.0663898,0.0493564,0.0444342,0.0557199,0.0633508,0.0447278
