Time,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus
0.041,0.0342023,0.0596594,0.0692303,0.0649094,0.0651675,0.140584,0.184914,0.0752036,0.0488718,0.0607596,0.0831744,0.0768222,0.00933899,0.0319162,0.0276453,0.0819592
0.042,0.0464093,0.0660681,0.0487836,0.0533127,0.0688296,0.146992,0.162636,0.0553671,0.0723703,0.0610648,0.0550983,0.0286044,0.0490118,0.0618234,0.0679285,0.0810437
0.043,0.075401,0.0544714,0.0631268,0.0496506,0.0795108,0.146687,0.118996,0.0486533,0.0528391,0.0384817,0.0505206,0.0496616,0.094483,0.0566354,0.058468,0.0932507
0.044,0.0552594,0.0556921,0.0655682,0.0844406,0.0529605,0.146992,0.0607077,0.0532309,0.0607736,0.0494681,0.0541827,0.0414218,0.141175,0.076777,0.0889856,0.102711
0.045,0.0760114,0.0514197,0.0500043,0.0481247,0.0608951,0.165913,0.0735251,0.0407187,0.0864084,0.0552664,0.0694415,0.0231113,0.0676276,0.105769,0.112179,0.0871472
0.046,0.0573956,0.0547766,0.0585492,0.0578903,0.0651675,0.171101,0.0332419,0.0489584,0.0790842,0.0723563,0.0505206,0.0411166,0.0343634,0.0761667,0.0834924,0.0883679
0.047,0.0586163,0.0706457,0.0643475,0.0435471,0.0459415,0.157063,0.00211395,0.0385825,0.0919015,0.0384817,0.0651691,0.0734653,0.0593878,0.0306955,0.0783044,0.0789075
0.048,0.0873029,0.0691199,0.0728925,0.0429367,0.0224429,0.151875,-0.0284036,0.03431,0.0738962,0.0686942,0.0468585,0.107645,0.0587775,0.0483957,0.0700647,0.113698
0.049,0.0750958,0.0529456,0.0451215,0.0523972,0.0331241,0.104878,-0.089744,0.0346152,0.0864084,0.0506888,0.0679156,0.0838412,0.0773932,0.0682321,0.0483972,0.0752454
0.05,0.070213,0.0352454,0.0570233,0.0224899,0.0373965,0.0493362,-0.143455,0.0422446,0.0799997,0.0329886,0.0435016,0.0899448,0.0453497,0.0783029,-0.00500854,0.086842
0.051,0.0601422,0.0706457,0.0518353,0.0426315,0.0306827,0.0542191,-0.139793,0.0309531,0.0375803,0.0570975,0.0438068,0.102457,0.049317,0.0474802,-0.0349158,0.0670056
0.052,0.0796735,0.0474524,0.0713666,0.0542282,0.0459415,0.0505569,-0.0448831,0.022103,0.0583322,0.0613699,0.0444171,0.0752963,0.0664069,0.0459543,-0.0147742,0.0871472
0.053,0.0671613,0.0453162,0.0435956,0.0664352,0.0221378,0.0688675,0.042092,0.0263754,0.0357492,0.0439749,0.0425861,0.0682773,0.070069,0.0621286,-0.0321692,0.0975232
0.054,0.0604474,0.0544714,0.0707562,0.0465988,0.0349551,0.110066,0.0930563,0.00196136,0.033613,0.0595389,0.0608966,0.0731601,0.0587775,0.0538889,-0.00439819,0.10851
0.055,0.0696027,0.0563025,0.0475629,0.0710129,0.0587589,0.138448,0.0823752,0.0279013,0.0226266,0.065032,0.0636432,0.0908603,0.0563361,0.0877634,0.0123865,0.0898938
0.056,0.0488507,0.0440955,0.0350507,0.0441574,0.0373965,0.111287,0.0582663,0.0312582,0.0674875,0.0491629,0.0398395,0.0991,0.0484015,0.0502267,0.0395471,0.0792126
0.057,0.0766217,0.057218,0.0475629,0.0404953,0.0599796,0.11739,0.019509,0.0153891,0.0461252,0.0488577,0.0691364,0.0878085,0.0126959,0.0450388,0.0670129,0.107899
0.058,0.0589215,0.0651526,0.0387128,0.0380539,0.024274,0.11678,-0.0171121,0.00409759,0.0485666,0.0433646,0.0523517,0.0652255,0.0361945,0.0441232,0.1134,0.0691418
0.059,0.0845563,0.0285315,0.0420697,0.0276779,0.0447208,0.0999954,-0.0235208,-0.00139557,0.0479562,0.0516043,0.0300739,0.0813998,0.0233771,0.0529733,0.114926,0.0639539
0.06,0.0595319,0.0474524,0.0643475,0.0496506,0.0239688,0.120137,-0.0439676,0.0166098,0.0418527,0.0378714,0.0486896,0.048746,0.0258185,0.0444284,0.101803,0.0636487
0.061,0.0680768,0.0373816,0.0353558,0.0478195,0.0309879,0.137837,0.00425018,-0.0148233,0.0635202,0.0369559,0.0566241,0.00998871,0.0334479,0.0511423,0.106075,0.052052
0.062,0.0717389,0.0437903,0.0652631,0.0618576,0.0282413,0.102437,0.0402609,-0.00383698,0.0714548,0.0592337,0.047774,0.0176181,0.0227667,0.0648752,0.075863,0.0496106
0.063,0.0473248,0.0444006,0.0445111,0.0600265,0.03465,0.0758865,0.0723044,-0.0145181,0.0391061,0.0473318,0.0380084,0.0304355,0.0480963,0.0496164,0.0667078,0.0605969
0.064,0.0641095,0.0733923,0.0655682,0.0389694,0.0328189,0.0999954,0.0808493,-0.0251993,0.0272043,0.0506888,0.0468585,0.0121249,0.0416876,0.054194,0.0950891,0.0425916
0.065,0.0735699,0.0447058,0.0350507,0.0450729,0.0227481,0.0920608,0.0707785,-0.0331338,0.0427683,0.0497733,0.0453326,0.0051059,0.0294806,0.0551096,0.091427,0.0142102
0.066,0.0549542,0.0306677,0.0539716,0.0606369,0.0535709,0.0517776,0.0765768,-0.00963532,0.0507028,0.0339041,0.0532672,0.00449554,0.0471808,0.0435129,0.0606042,0.036488
0.067,0.0351178,0.0437903,0.0319989,0.0389694,0.0380069,0.052388,0.0448386,0.00806488,0.04582,0.0503836,0.0416705,0.0389804,0.0203253,0.0453439,0.0685388,0.0221448
0.068,0.0479352,0.0312781,0.0503094,0.0462936,0.0386172,0.0703934,0.0546042,-0.028251,0.0604684,0.0619803,0.051131,0.0356235,0.0303961,0.0425973,0.0548059,0.0218396
0.069,0.0674664,0.0260901,0.0576337,0.0700973,0.0349551,0.0603226,0.0573508,-0.00139557,0.0595529,0.0564871,0.02336,0.0444736,0.0438239,0.0630441,0.0282556,0.0276379
0.07,0.0467145,0.0355505,0.0359662,0.0438522,0.0132877,0.100606,0.0945822,-0.02642,0.0720651,0.040618,0.0428912,0.0289096,0.0154425,0.0435129,0.0212366,0.0551038
0.071,0.0418317,0.0456213,0.0454266,0.0237106,0.0270206,0.0896194,0.0619284,-0.0181802,0.0644357,0.0570975,0.0148151,0.0322665,0.0310065,0.0416818,0.013302,0.0474744
0.072,0.0345074,0.0251746,0.0194867,0.0276779,0.0367862,0.0911453,0.0103537,0.00470795,0.0760324,0.0491629,0.0416705,0.00785248,0.00933899,-0.00165314,0.0273401,0.0386243
0.073,0.0601422,0.0321936,0.0490887,0.0270676,0.0108463,0.0551346,0.00943817,-0.0129922,0.0934274,0.0393973,0.0474689,0.00571625,0.0239874,0.0267282,0.0419885,0.0651746
0.074,0.0610577,0.0416541,0.0310834,0.0411057,0.0254947,0.0649002,-0.0180276,-0.0233682,0.051008,0.0494681,0.0557086,-0.0025235,0.00109924,0.0300851,0.0352747,0.0743298
0.075,0.0564801,0.0358557,0.0158246,0.0499557,0.052045,0.0557449,0.0308005,-0.0267252,0.068403,0.0278006,0.0380084,-0.0272427,0.0270392,0.0252023,0.0483972,0.0285535
0.076,0.08242,0.0270056,0.0475629,0.041716,0.029462,0.0127151,0.0274435,-0.00170074,0.0552805,0.0470267,0.0441119,-0.0150357,-0.00653015,-0.00104279,0.0181848,0.0529675
0.077,0.042442,0.0486731,0.0503094,0.0502609,0.00932037,0.0163773,0.0442282,-0.00566803,0.0516183,0.0177298,0.0428912,-0.0110684,0.0221564,0.00200897,0.0432092,0.0160413
0.078,0.0479352,0.0263953,0.0207074,0.0310349,0.0395328,0.00600128,0.00943817,-0.0465616,0.0534494,0.0339041,0.0776813,0.0478305,0.0270392,0.0535837,0.0285608,0.0276379
0.079,-0.0118793,0.0382971,0.0558026,0.0475143,0.00382721,-0.0312302,0.0185934,-0.0166544,0.0714548,0.0311575,0.0258014,0.0929965,0.0358893,0.0612131,0.0435144,0.02245
0.08,0.0152814,0.0395178,0.0463422,0.0401901,0.0325137,0.000508118,0.00425018,-0.0380167,0.038801,0.0314627,0.0319049,0.0807895,0.0450446,0.0453439,0.0779993,-0.0102039
0.081,0.0186383,0.0379919,0.0606854,0.0459885,0.0355655,0.0151566,0.0185934,-0.0331338,0.0516183,0.0366507,0.0236652,0.0249423,0.0233771,0.0462595,0.0343591,-0.0181384
0.082,0.0479352,0.0514197,0.0490887,0.0530075,0.0337344,0.0221756,0.0521628,-0.0248941,0.0592477,0.0448904,0.0315997,0.0246371,0.03711,0.0169626,-0.0224036,-0.0514026
0.083,0.0451886,0.0407385,0.0609906,0.0658249,0.0401431,-0.0190231,0.0790183,-0.0215372,0.0653513,0.0265799,0.047774,0.0423373,0.0419928,0.0248972,-0.0175208,-0.0443835
0.084,0.0586163,0.0608801,0.0109418,0.0420212,0.0145084,0.0249222,0.0658957,-0.0120767,0.038801,0.0213919,0.040755,0.0734653,0.0355841,0.00750214,0.0242883,-0.0477405
0.085,0.070213,0.0447058,0.040849,0.0438522,0.0447208,0.00600128,0.0689474,-0.0258096,0.0503976,0.0482474,0.0383136,0.0249423,0.0117804,-0.0159964,0.0456506,-0.0428577
0.086,0.0451886,0.0511145,0.0442059,0.0545334,0.0218326,-0.0068161,0.080239,0.0178305,0.0500925,0.0345145,0.0331256,0.0414218,0.0416876,0.00567108,0.0529749,-0.0263782
0.087,0.0317609,0.0248694,0.0472577,0.0493454,0.0117618,-0.0263474,0.0564352,-0.0215372,0.0473459,0.0467215,0.0404498,0.0316562,0.00964416,-0.0196585,0.117672,-0.0385852
0.088,0.019859,0.0636267,0.0570233,0.0423264,0.0361758,-0.0129196,0.0460593,-0.0151285,0.0418527,0.0342093,0.0322101,0.0514926,0.0126959,-0.0117239,0.0987512,-0.0498767
0.089,-0.023476,0.0215125,0.0319989,0.0328659,0.0465518,-0.025737,0.0402609,-0.00902496,0.0555856,0.0311575,0.0312946,0.0542392,0.0316168,-0.0224051,0.107601,-0.0437732
0.09,-0.00638611,0.0352454,0.0536664,0.0322556,0.0212222,-0.0251266,0.0320212,0.0172202,0.0369699,0.019866,0.0425861,0.071329,0.0352789,0.00597626,0.0587732,-0.00410034
0.091,-0.0039447,0.0505042,0.0243695,0.0505661,0.0282413,0.00111847,0.0228659,-0.0279459,0.0259836,0.0369559,0.0438068,0.0914706,0.0117804,0.0187936,0.0548059,0.00841187
0.092,0.0116193,0.0257849,0.0481732,0.0429367,0.0477725,-0.0110886,0.0652853,-0.00292145,0.0159128,0.019866,0.035567,0.0841464,0.0368048,0.0255075,0.0529749,0.00932739
0.093,0.0665509,0.0108313,0.0396283,0.062468,0.0428897,0.000202942,0.0967184,0.00409759,-0.000261536,0.0674734,0.0309894,0.0649204,0.0566412,-0.00226349,0.0313074,0.013905
0.094,0.136741,-0.00320679,0.0448163,0.0343918,0.0343448,0.0191238,0.139443,-0.000174866,0.023237,0.0287161,0.0489947,0.0356235,0.0737311,0.0252023,0.0383264,-0.00562622
0.095,0.196861,-0.0132776,-4.46E-05,0.0472092,0.0367862,0.040181,0.11625,0.00348724,0.0317819,0.0512991,0.0532672,0.0511874,0.0398566,0.0401559,0.0145227,0.00780151
0.096,0.248131,0.0248694,0.0402386,0.0420212,0.019086,-0.0284836,0.139138,0.0181357,0.0714548,0.0500784,0.0377032,0.0450839,0.0407721,0.0401559,0.0310022,0.0108533
0.097,0.289024,0.0126624,0.0567181,0.0395798,0.0511295,-0.0242111,0.135171,-0.014213,0.0604684,0.0262747,0.0325153,0.024332,0.0340582,0.021235,0.0361902,0.0355725
0.098,0.222191,0.00350708,0.0170453,0.0560593,0.0523502,-0.036113,0.0933615,0.0166098,0.117536,0.0256644,0.0218341,-0.0315152,0.0386359,0.0395456,0.070675,0.0297742
0.099,0.19564,0.0169348,0.0316937,0.0401901,0.057233,-0.04832,0.0777975,0.0153891,0.137068,0.0274954,0.0367877,-0.0342618,0.03711,0.00902802,0.0572473,0.0163464
0.1,0.167564,0.00503296,0.0292523,0.0511765,0.0532657,-0.0107834,0.0527731,0.0297324,0.0583322,0.0165091,0.0319049,0.0475253,0.0270392,0.0248972,0.0694543,0.0355725
0.101,0.052818,0.029447,0.00483826,0.0151657,0.0373965,0.0108841,0.075051,0.0321738,0.0452097,0.0174246,0.0569293,0.0600375,0.0462653,0.0148264,0.0963098,0.00841187
0.102,-0.0771869,0.0233435,0.040849,0.0517868,0.0444156,0.00600128,0.0292746,0.0257651,0.0958688,0.0351248,0.025191,0.0646152,0.021546,0.0578561,0.102108,0.0328259
0.103,-0.126931,0.057218,0.0475629,0.052092,0.0291568,0.029805,0.0176779,0.0440756,0.066572,0.0171194,0.0361774,0.0633945,0.0523688,0.0773874,0.0923425,0.0358777
0.104,-0.132119,0.0492834,0.0429852,0.0588058,0.0666934,-0.00895233,0.0134055,0.041329,0.0592477,0.0543509,0.0520465,0.0514926,0.0233771,0.0810495,0.0905115,0.0367932
0.105,-0.0353778,0.0611853,0.0558026,0.0429367,0.0273257,-0.0220749,-0.00887237,0.077645,0.0250681,0.0555716,0.0358722,0.057291,0.0563361,0.0789133,0.0328333,0.00841187
0.106,0.0747906,0.0355505,0.0515302,0.041716,0.0441104,-0.0168869,-0.0384744,0.0370566,0.0659616,0.0366507,0.0538776,0.0258578,0.0471808,0.0432077,0.0548059,0.00871704
0.107,0.154442,0.0529456,0.0417645,0.0279831,0.0111514,-0.0269577,-0.0192484,0.049874,0.0586374,0.0497733,0.0343463,0.0426425,0.0233771,0.0322214,0.0114709,0.0285535
0.108,0.0232159,0.0898718,0.0527509,0.0560593,0.0425845,-0.0123093,-0.0165018,0.000740662,0.0592477,0.0567923,0.051131,0.0063266,0.0349738,0.0181833,-0.0056189,0.00902222
0.109,-0.00882751,0.0920081,0.0515302,0.0609421,0.0569278,-0.00986786,0.00882782,0.0456015,0.127607,0.0363455,0.0245807,-8.21E-05,0.0529791,0.019404,-0.0132483,0.0227551
0.11,-0.00913269,0.0917029,0.040849,0.0462936,0.0633365,-0.00925751,0.0201193,0.0532309,0.180403,0.0592337,0.0395343,-0.00343903,0.0386359,-0.00439972,0.0441248,0.0215344
0.111,0.0457989,0.084989,0.0628217,0.0481247,0.0602847,-0.0217697,0.0460593,0.0730673,0.152326,0.0625906,0.0624225,0.00144379,0.082276,0.0242868,0.0490076,0.00871704
0.112,0.130333,0.0758337,0.0277264,0.076506,0.0389224,-0.0409958,0.0326315,0.0648276,0.0653513,0.0494681,0.0322101,0.0337924,0.0612189,0.0441232,0.0261194,0.059071
0.113,0.0381696,0.0859045,0.0524457,0.0533127,0.0492984,-0.0541183,0.0729147,0.0810019,0.0772531,0.0415335,0.0444171,0.031351,0.0612189,0.0538889,0.0841028,0.0306897
0.114,-0.0829852,0.0843787,0.0405438,0.059111,0.0682193,-0.0174973,0.076882,0.0745932,0.0409372,0.0708304,0.0343463,0.0307407,0.052674,0.0844064,0.0749475,0.034657
0.115,-0.0918353,0.0666785,0.0445111,0.0911545,0.0846988,-0.0330612,0.0677267,0.104806,0.0516183,0.0741873,0.0328204,-0.00557526,0.0548102,0.0758615,0.0709802,0.0322156
0.116,-0.0323261,0.074613,0.0545819,0.0447678,0.0599796,-0.037944,0.0823752,0.0861899,-0.042681,0.0506888,0.0608966,0.0557651,0.0316168,0.0581613,0.0438196,0.0435071
0.117,-0.00943787,0.101469,0.0384076,0.0578903,0.0483829,-0.0254318,0.0762717,0.0907675,-0.163225,0.0448904,0.0624225,0.0951328,0.0401617,0.0725046,0.0569421,0.0374036
0.118,0.0247418,0.0721716,0.063432,0.0517868,0.0697452,-0.0278732,0.0808493,0.0987021,-0.0301688,0.0610648,0.0462482,0.103067,0.0654913,0.0557199,0.0444299,0.041676
0.119,0.030235,0.072782,0.0625165,0.0835251,0.0608951,-0.0126144,0.104958,0.115792,0.0113351,0.0668631,0.0520465,0.161051,0.0630499,0.0535837,0.0166589,0.041676
0.12,0.0103986,0.0752234,0.0594647,0.0710129,0.0944644,-0.0208542,0.0964133,0.0871054,0.0418527,0.07022,0.0679156,0.153116,0.0517584,0.0599924,0.0429041,0.0535779
0.121,-0.0451434,0.0581335,0.0496991,0.0792526,0.0776797,-0.0199387,0.036904,0.100228,0.0311716,0.073577,0.0444171,0.123819,0.0902106,0.0621286,0.0303918,0.0639539
0.122,-0.0549091,0.0529456,0.0594647,0.0621628,0.0767642,-0.0171921,0.00119843,0.11213,0.00645233,0.0555716,0.0712726,0.130228,0.0725104,0.0590768,0.0651819,0.0477795
0.123,-0.0301898,0.0855994,0.0673993,0.052092,0.0532657,-0.0196335,0.00333466,0.106637,0.0159128,0.063201,0.085921,0.115274,0.0642706,0.0596872,0.104855,0.0749402
0.124,0.00704163,0.0840735,0.053056,0.0704025,0.0822574,0.0160721,-0.00490509,0.0947348,0.0308664,0.0696097,0.0587604,0.0975742,0.0734259,0.0633493,0.0648767,0.0618176
0.125,0.0393903,0.0593542,0.0652631,0.0911545,0.0770694,0.0151566,-0.0107034,0.100533,0.0479562,0.0335989,0.0438068,0.105814,0.0664069,0.0496164,0.0496179,0.0697522
0.126,0.032066,0.0678992,0.0539716,0.0560593,0.062421,0.0374344,0.0124899,0.0962607,0.115095,0.0506888,0.0663898,0.0871982,0.0725104,0.0319162,0.070675,0.0667004
0.127,0.0396954,0.0144934,0.063432,0.0578903,0.0740176,0.0304153,0.0152365,0.0935141,0.111433,0.0430594,0.0627277,0.0459995,0.0719,0.0706735,0.0657922,0.0575452
0.128,0.00429504,0.0434851,0.0509198,0.074675,0.0438052,0.0484207,0.0173727,0.096871,0.0964792,0.0244437,0.045943,0.0258578,0.0471808,0.057551,0.0505334,0.0840955
0.129,0.0592267,0.0529456,0.0619061,0.0456833,0.0584537,0.0359085,0.0784079,0.0785605,0.126692,0.0186453,0.0709674,0.00296967,0.0514532,0.0758615,0.0279504,0.069447
0.13,0.0665509,0.0364661,0.0365765,0.0661301,0.0709659,0.0618485,0.111672,0.084664,0.0906808,0.0223074,0.0239703,-0.0202237,0.0673224,0.0606027,0.000789795,0.0621228
0.131,0.0641095,0.0196814,0.0423749,0.0459885,0.0486881,0.0218704,0.222451,0.102364,0.128828,-0.000275574,0.0236652,-0.0183926,0.0630499,0.0474802,0.0294763,0.0740247
0.132,0.0583112,0.034635,0.0173505,0.0554489,0.0459415,0.0508621,0.286843,0.0547568,0.0229318,0.0216971,0.0401447,0.00998871,0.0569464,0.0572458,0.0349695,0.085011
0.133,0.0415265,0.0410437,0.040849,0.0499557,0.0789004,0.0414017,0.271279,0.0745932,-0.0185721,-0.000885925,0.0081012,0.0249423,0.0682379,0.0569406,0.0477869,0.0615125
0.134,0.0696027,0.0297522,0.0414594,0.0658249,0.0776797,0.0618485,0.219704,0.104806,-0.0164359,0.00155548,0.0203082,0.074686,0.0206305,0.00445038,0.0248987,0.0776868
0.135,0.0500714,0.0611853,0.0515302,0.0511765,0.0511295,0.0520828,0.161721,0.079476,0.0784738,0.0323782,0.0340411,0.0691928,0.0480963,-0.0230154,0.025509,0.0508313
0.136,0.0671613,0.0273108,0.0133832,0.0453781,0.053876,0.0954178,0.0741354,0.0761191,0.130354,0.0531302,0.0349567,0.0594272,0.038941,-0.0217947,0.00628296,0.0535779
0.137,0.130638,0.0300574,0.0316937,0.0404953,0.0297672,0.07314,0.0372092,0.0755087,0.0201852,0.0610648,0.0410602,0.0472202,0.0505377,-0.00348419,0.0474817,0.0822644
0.138,0.212425,0.0514197,0.0606854,0.0560593,0.0703555,0.152791,-0.0128397,0.0956503,0.04582,0.0915823,0.0419757,0.0472202,0.0416876,0.0117746,0.0364954,0.0831799
0.139,0.148643,0.069425,0.0402386,0.0755905,0.0605899,0.149434,-0.0866922,0.111825,0.0803049,0.0897513,0.0444171,0.00388519,0.042298,0.0203195,0.0429041,0.0697522
0.14,0.130943,0.0370764,0.053056,0.0548386,0.0541812,0.110982,-0.0763162,0.0956503,0.0360544,0.116607,0.0670001,0.0633945,0.0404669,0.0709787,0.0239832,0.0834851
0.141,0.106529,0.0691199,0.0500043,0.0429367,0.0334293,0.0978592,-0.15261,0.116402,0.0229318,0.107757,0.0630328,0.0630893,0.0517584,0.119196,0.0560266,0.064259
0.142,0.0976788,0.0410437,0.0481732,0.0350021,0.0840884,0.0716141,-0.1343,0.0929037,0.00828339,0.0638113,0.0560138,0.0328769,0.0627448,0.111567,0.0590784,0.072804
0.143,0.119957,0.0419592,0.0619061,0.0731491,0.0569278,0.062764,-0.000632629,0.127694,0.0253732,0.065032,0.0489947,0.053934,0.0462653,0.10821,0.0349695,0.0657849
0.144,0.162986,0.0370764,0.0606854,0.0560593,0.0636417,0.11739,0.110451,0.109078,0.056196,0.0574026,0.0770709,0.0255527,0.0557257,0.10821,0.0508386,0.059071
0.145,0.138267,0.0376868,0.0524457,0.0707077,0.079816,0.0862625,0.066506,0.121895,0.0790842,0.0601492,0.0550983,0.0328769,0.0288702,0.0889841,0.030697,0.0557141
0.146,0.113243,0.029447,0.078996,0.0661301,0.0709659,0.0755814,0.0686423,0.122506,0.066572,0.0583182,0.0554034,0.0548496,0.0880743,0.0688425,0.0575525,0.0554089
0.147,0.0506818,0.0660681,0.0307782,0.0499557,0.0456363,0.103963,-0.00124298,0.122201,0.0616891,0.0421439,0.0483844,0.0841464,0.0603033,0.080134,0.0474817,0.0645642
0.148,-0.0167621,0.0471472,0.053056,0.0673508,0.0877505,0.122884,-0.0268777,0.117318,-0.00361847,0.0366507,0.047774,0.0756015,0.0804449,0.0981393,0.0490076,0.0551038
0.149,0.0708234,0.0505042,0.0417645,0.0545334,0.0682193,0.092366,-0.0436624,0.123116,-0.0225394,0.0174246,0.0352618,0.0786533,0.0548102,0.0792184,0.0230676,0.0538831
0.15,0.166954,0.0324988,0.053056,0.0551437,0.046857,0.0917557,-0.0873026,0.125863,-0.0793021,0.0381766,0.0538776,0.0545444,0.0465704,0.054194,0.051449,0.0578503
