Time,LTibialisAnterior,LSoleus,LGastrocnemiusMedialis,LBicepsFemoris,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus,RTibialisAnterior,RSoleus,RGastrocnemiusMedialis,RBicepsFemoris,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus
0.122,0.0323712,0.034635,0.0463422,0.0237106,0.00321686,0.064595,0.0396506,0.0297324,0.0372751,0.0485526,0.0471637,0.0682773,0.0557257,0.0746408,0.0483972,0.0633435
0.123,0.0451886,0.0373816,0.0554974,0.0554489,0.0349551,0.0883987,0.0536887,0.0596396,0.0491769,0.052825,0.0688312,0.0636996,0.0599982,0.0374094,0.0429041,0.0544934
0.124,0.0534283,0.0395178,0.0503094,0.0493454,0.0306827,0.0777176,0.04728,0.0468222,0.0397165,0.0393973,0.0572345,0.053934,0.03711,0.0374094,0.0477869,0.0428967
0.125,0.0897443,0.034635,0.0432904,0.0215744,0.0105411,0.0743607,0.0253073,0.0602499,0.0482614,0.0323782,0.0224445,0.0459995,0.0413824,0.0328317,0.0386316,0.0428967
0.126,0.137047,0.0514197,0.0597699,0.0392746,0.0270206,0.110371,0.0497214,0.0681845,0.0558908,0.0393973,0.0694415,0.0740756,0.0535895,0.0361887,0.0630457,0.0770764
0.127,0.115074,0.0288367,0.0484784,0.0380539,0.0319034,0.111287,0.0732199,0.0571982,0.0369699,0.040618,0.0761554,0.0670566,0.0633551,0.0310007,0.0206262,0.0618176
0.128,0.0195538,0.0321936,0.03383,0.0401901,0.0148135,0.11678,0.0454489,0.0538412,0.0601633,0.0290213,0.0541827,0.0508823,0.0276495,0.0291696,0.0355798,0.0569348
0.129,0.0287091,0.0599646,0.0387128,0.0426315,0.0218326,0.130513,0.0521628,0.0709311,0.0333078,0.0485526,0.0541827,0.0624789,0.0468756,0.0300851,0.0429041,0.0636487
0.13,0.0903546,0.0630164,0.0551923,0.0664352,0.0334293,0.11617,0.0707785,0.0684897,0.0427683,0.058013,0.0358722,0.0582065,0.0285651,0.0361887,0.0404626,0.0593762
0.131,0.0949323,0.0706457,0.0402386,0.0408005,0.0224429,0.118611,0.0634543,0.0636069,0.023237,0.0491629,0.0428912,0.0481357,0.0184943,0.0160471,0.0331384,0.0404553
0.132,0.0274884,0.0544714,0.0481732,0.0514816,0.00840485,0.108235,0.0738303,0.0599448,0.0314767,0.0546561,0.0694415,0.0408115,0.0328375,0.0303903,0.0419885,0.0587659
0.133,0.0567853,0.0523352,0.0649579,0.0493454,0.0315982,0.136006,0.0573508,0.0623862,0.0568063,0.0384817,0.0874469,0.0408115,0.0517584,0.0252023,0.0471765,0.0605969
0.134,0.0107037,0.0758337,0.0463422,0.0325607,0.0273257,0.143941,0.0423972,0.055062,0.0394113,0.0165091,0.0526569,0.0389804,0.0465704,0.0236765,0.0413782,0.0566296
0.135,-0.0381244,0.0486731,0.0469525,0.0234055,0.0215274,0.114949,0.0631491,0.0355307,0.0485666,0.018035,0.0605914,0.0176181,0.021546,0.0029245,0.0401575,0.0609021
0.136,0.00704163,0.067594,0.056413,0.0215744,0.0331241,0.123799,0.0652853,0.0636069,0.0595529,0.0378714,0.0709674,0.0502719,0.075257,0.0493112,0.0599939,0.0804333
0.137,0.0412213,0.0712561,0.053056,0.0383591,0.0367862,0.106404,0.0643698,0.0645224,0.0577219,0.0195609,0.0428912,0.0661411,0.0484015,0.0438181,0.0767786,0.0575452
0.138,0.0543439,0.0596594,0.0783856,0.00631561,0.036481,0.102132,0.0546042,0.0379721,0.0275095,0.0326834,0.0425861,0.0661411,0.047486,0.0310007,0.0596887,0.0245862
0.139,0.0210797,0.0422644,0.0515302,0.0154709,0.0407535,0.108235,0.0549094,0.0547568,0.0638254,0.0433646,0.0447223,0.0517978,0.054505,0.0456491,0.0731165,0.0789075
0.14,0.0515973,0.0474524,0.0661786,0.0328659,0.0544864,0.122884,0.059487,0.063912,0.0726755,0.045806,0.0691364,0.0603427,0.064881,0.0371042,0.0560266,0.0837903
0.141,0.0674664,0.0337195,0.0475629,0.024321,0.0114566,0.0829056,0.0158469,0.0718466,0.0696237,0.0305472,0.0447223,0.0508823,0.0178839,0.0410715,0.0368005,0.0706677
0.142,0.0506818,0.0425696,0.0368817,0.0188278,0.0303775,0.111592,0.0237814,0.0544516,0.0754221,0.0409232,0.0520465,0.0603427,0.0416876,0.0465646,0.0548059,0.079823
0.143,0.0253522,0.0608801,0.0612958,0.0371384,0.0322086,0.12563,0.0341574,0.0712363,0.0906808,0.063201,0.0709674,0.0655307,0.0310065,0.0621286,0.0456506,0.0819592
0.144,-0.0332416,0.0581335,0.0533612,0.046904,0.0224429,0.102742,0.0359885,0.063912,0.090986,0.0668631,0.0593707,0.0405063,0.0328375,0.0499216,0.0355798,0.0679211
