Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z
0.01,8.94563,-0.836419,4.18122,0.0109244,0.0525416,0.0219839,4.47667,3.38884,8.04692,-0.0236425,0.000961183,0.00223868,4.48896,-3.26595,8.26619,-0.014496,0.0107867,0.0137631,0.731568,-9.54049,-2.65704,-0.0742751,0.0679861,-0.0330801,-2.82722,-9.35642,-1.21967,-0.0196861,-0.0046091,-0.00231414,-1.72503,9.6881,-1.17495,-0.00836561,-0.0889061,-0.0610762,0.677394,9.38231,-3.27335,0.0149897,0.0338766,0.0374194
0.011,8.98928,-0.832766,4.18228,0.0135904,0.0542775,0.0223965,4.46217,3.37259,8.05395,-0.0238337,0.00195235,0.00342108,4.49393,-3.26619,8.26394,-0.0157423,0.01013,0.0129694,0.742481,-9.53536,-2.64451,-0.075708,0.0673018,-0.0334299,-2.83924,-9.34178,-1.2175,-0.0191476,-0.002333,-0.00411164,-1.69322,9.67083,-1.1618,-0.00660578,-0.0909023,-0.0613256,0.639621,9.35724,-3.25855,0.014302,0.0300293,0.0397613
0.012,9.03294,-0.829112,4.18334,0.0162565,0.0560133,0.0228092,4.44766,3.35633,8.06099,-0.024025,0.00294351,0.00460349,4.49891,-3.26643,8.2617,-0.0169886,0.00947341,0.0121757,0.753394,-9.53023,-2.63199,-0.077141,0.0666176,-0.0337797,-2.85126,-9.32715,-1.21533,-0.018609,-5.69e-05,-0.00590915,-1.66141,9.65355,-1.14864,-0.00484595,-0.0928986,-0.0615751,0.601849,9.33217,-3.24376,0.0136143,0.026182,0.0421031
0.013,9.07659,-0.825458,4.18439,0.0189225,0.0577492,0.0232218,4.43316,3.34008,8.06803,-0.0242162,0.00393468,0.0057859,4.50388,-3.26666,8.25946,-0.0182349,0.00881678,0.011382,0.764307,-9.5251,-2.61946,-0.078574,0.0659333,-0.0341296,-2.86328,-9.31251,-1.21315,-0.0180704,0.00221919,-0.00770665,-1.6296,9.63628,-1.13549,-0.00308612,-0.0948948,-0.0618245,0.564076,9.3071,-3.22897,0.0129266,0.0223347,0.0444449
0.014,9.08578,-0.83194,4.17913,0.0195595,0.0585225,0.0224243,4.43501,3.32614,8.07021,-0.0239464,0.00417924,0.00576064,4.5036,-3.26789,8.26482,-0.0196196,0.00874597,0.0119655,0.776515,-9.52663,-2.61249,-0.0794279,0.0652747,-0.0339772,-2.86024,-9.31517,-1.2145,-0.0173002,0.00475804,-0.0084977,-1.62185,9.63459,-1.13461,-0.000728217,-0.0947118,-0.0593356,0.570284,9.30627,-3.21888,0.0125089,0.0204731,0.0458903
0.015,9.07775,-0.843489,4.17069,0.0191821,0.0588145,0.0210218,4.44503,3.31336,8.06997,-0.023446,0.00405051,0.00513153,4.5007,-3.26962,8.27399,-0.0210735,0.00896807,0.0132376,0.789371,-9.5315,-2.60831,-0.0799923,0.0646289,-0.0335739,-2.84966,-9.32648,-1.2176,-0.0164142,0.00742828,-0.00878551,-1.62612,9.64069,-1.13987,0.00192873,-0.0934393,-0.0554775,0.598482,9.31754,-3.21114,0.0122262,0.0196043,0.0468876
0.016,9.06972,-0.855039,4.16226,0.0188046,0.0591065,0.0196192,4.45505,3.30058,8.06973,-0.0229457,0.00392177,0.00450243,4.4978,-3.27135,8.28316,-0.0225274,0.00919016,0.0145098,0.802227,-9.53637,-2.60413,-0.0805567,0.0639831,-0.0331705,-2.83908,-9.33779,-1.22071,-0.0155282,0.0100985,-0.00907333,-1.63039,9.64678,-1.14514,0.00458568,-0.0921667,-0.0516194,0.626679,9.32882,-3.2034,0.0119435,0.0187355,0.0478848
0.017,9.06169,-0.866588,4.15383,0.0184272,0.0593986,0.0182166,4.46507,3.2878,8.0695,-0.0224453,0.00379304,0.00387333,4.4949,-3.27308,8.29233,-0.0239813,0.00941226,0.0157819,0.815083,-9.54124,-2.59995,-0.081121,0.0633373,-0.0327671,-2.8285,-9.34911,-1.22381,-0.0146422,0.0127688,-0.00936114,-1.63466,9.65288,-1.1504,0.00724262,-0.0908941,-0.0477613,0.654877,9.3401,-3.19565,0.0116607,0.0178668,0.048882
0.018,9.05635,-0.876776,4.15152,0.0184533,0.0602654,0.0171225,4.47475,3.27675,8.06801,-0.0219632,0.00374572,0.00341152,4.4882,-3.27192,8.29799,-0.0248329,0.00960018,0.0166452,0.822372,-9.54125,-2.60172,-0.081321,0.0629639,-0.0327651,-2.81644,-9.35632,-1.22764,-0.0139302,0.0156478,-0.009585,-1.64459,9.66455,-1.15874,0.00916191,-0.0894041,-0.0439855,0.678225,9.34768,-3.19209,0.0113248,0.0167243,0.0489389
0.019,9.0604,-0.8822,4.17065,0.0198922,0.0631441,0.0171077,4.4832,3.27174,8.06218,-0.0215448,0.00398336,0.00353525,4.46819,-3.26066,8.29137,-0.0235761,0.00966851,0.0160779,0.810175,-9.52427,-2.62432,-0.0802456,0.0635441,-0.0341679,-2.79923,-9.34919,-1.23402,-0.0138272,0.0192575,-0.009585,-1.67432,9.69571,-1.1779,0.0084994,-0.0871532,-0.0404979,0.684598,9.34231,-3.20317,0.0108029,0.0146239,0.0457045
0.02,9.06445,-0.887623,4.18978,0.0213311,0.0660229,0.017093,4.49166,3.26673,8.05635,-0.0211265,0.00422101,0.00365898,4.44819,-3.24941,8.28474,-0.0223193,0.00973684,0.0155106,0.797978,-9.50728,-2.64692,-0.0791703,0.0641243,-0.0355707,-2.78201,-9.34206,-1.24039,-0.0137241,0.0228672,-0.009585,-1.70406,9.72688,-1.19705,0.0078369,-0.0849023,-0.0370104,0.69097,9.33693,-3.21425,0.010281,0.0125234,0.0424701
0.021,9.0685,-0.893046,4.2089,0.02277,0.0689016,0.0170782,4.50012,3.26172,8.05052,-0.0207082,0.00445865,0.00378271,4.42818,-3.23815,8.27811,-0.0210625,0.00980517,0.0149433,0.785782,-9.4903,-2.66951,-0.0780949,0.0647046,-0.0369736,-2.7648,-9.33493,-1.24677,-0.0136211,0.026477,-0.009585,-1.7338,9.75804,-1.2162,0.00717439,-0.0826514,-0.0335228,0.697343,9.33156,-3.22533,0.00975915,0.010423,0.0392357
0.022,9.07255,-0.89847,4.22803,0.0242089,0.0717803,0.0170635,4.50858,3.25671,8.04469,-0.0202898,0.00469629,0.00390644,4.40817,-3.2269,8.27148,-0.0198057,0.00987349,0.014376,0.773585,-9.47331,-2.69211,-0.0770195,0.0652848,-0.0383764,-2.74758,-9.3278,-1.25314,-0.013518,0.0300867,-0.009585,-1.76353,9.7892,-1.23535,0.00651188,-0.0804005,-0.0300352,0.703716,9.32619,-3.23642,0.00923725,0.00832261,0.0360013
0.023,9.05813,-0.884796,4.21429,0.0254546,0.0724637,0.0176304,4.50201,3.26502,8.0382,-0.0204619,0.00491635,0.00452614,4.40868,-3.24078,8.28261,-0.0185631,0.0102959,0.0148455,0.762048,-9.46101,-2.69115,-0.0764811,0.065617,-0.0398379,-2.74233,-9.32175,-1.25599,-0.014599,0.0326689,-0.00910893,-1.74597,9.81222,-1.25927,0.00852598,-0.0772773,-0.0280535,0.722579,9.33569,-3.22589,0.0099435,0.00828316,0.0374422
0.024,9.03844,-0.865666,4.19116,0.0266452,0.0725199,0.0183634,4.49114,3.27712,8.03152,-0.0208026,0.00513139,0.00528755,4.41505,-3.26184,8.2988,-0.0173245,0.0108194,0.0156113,0.7507,-9.45005,-2.68346,-0.0760961,0.0658785,-0.0413161,-2.74049,-9.31601,-1.25782,-0.0160182,0.0349575,-0.00849684,-1.71489,9.83292,-1.28455,0.0113048,-0.0739048,-0.0265021,0.745011,9.34945,-3.20918,0.0110006,0.00883256,0.0402188
0.025,9.01874,-0.846536,4.16803,0.0278357,0.0725761,0.0190965,4.48028,3.28923,8.02484,-0.0211433,0.00534642,0.00604895,4.42142,-3.28291,8.315,-0.016086,0.011343,0.0163771,0.739352,-9.43908,-2.67576,-0.0757111,0.0661399,-0.0427944,-2.73866,-9.31027,-1.25966,-0.0174374,0.0372461,-0.00788475,-1.68382,9.85361,-1.30983,0.0140837,-0.0705323,-0.0249507,0.767442,9.36321,-3.19248,0.0120578,0.00938196,0.0429955
0.026,8.99905,-0.827406,4.1449,0.0290263,0.0726323,0.0198296,4.46942,3.30133,8.01816,-0.021484,0.00556146,0.00681036,4.42779,-3.30397,8.3312,-0.0148474,0.0118665,0.0171429,0.728004,-9.42812,-2.66807,-0.0753261,0.0664013,-0.0442726,-2.73682,-9.30452,-1.26149,-0.0188566,0.0395347,-0.00727266,-1.65274,9.8743,-1.33511,0.0168625,-0.0671598,-0.0233993,0.789874,9.37697,-3.17578,0.0131149,0.00993136,0.0457721
0.027,8.99407,-0.816549,4.13508,0.0297834,0.0733224,0.0205516,4.45727,3.3098,8.01302,-0.0214049,0.00619135,0.00726502,4.43096,-3.30895,8.32823,-0.0147512,0.0118399,0.0173772,0.723524,-9.4248,-2.65769,-0.0751902,0.0667791,-0.0445687,-2.73446,-9.30244,-1.25824,-0.0190888,0.0418562,-0.00662408,-1.63092,9.87691,-1.35283,0.0183192,-0.0630052,-0.022235,0.80304,9.38181,-3.16512,0.0132,0.00940975,0.0480279
0.028,9.01855,-0.82224,4.15191,0.0296737,0.0752801,0.0212518,4.44257,3.311,8.01096,-0.0204862,0.00765097,0.0071062,4.42773,-3.28177,8.28695,-0.0169395,0.0107127,0.0165483,0.732779,-9.43676,-2.64195,-0.0755526,0.0673897,-0.0425004,-2.73105,-9.30769,-1.24479,-0.0169468,0.0442436,-0.00590254,-1.62761,9.84336,-1.35543,0.0171317,-0.0572866,-0.0218449,0.797674,9.36883,-3.16653,0.0113407,0.00674611,0.0492418
0.029,9.04303,-0.827931,4.16874,0.0295639,0.0772379,0.0219519,4.42786,3.3122,8.00891,-0.0195675,0.00911058,0.00694737,4.42451,-3.2546,8.24567,-0.0191279,0.00958551,0.0157194,0.742034,-9.44872,-2.6262,-0.075915,0.0680002,-0.0404321,-2.72764,-9.31294,-1.23135,-0.0148047,0.0466309,-0.00518099,-1.6243,9.8098,-1.35803,0.0159441,-0.0515679,-0.0214547,0.792308,9.35585,-3.16795,0.00948142,0.00408247,0.0504558
0.03,9.06751,-0.833621,4.18556,0.0294542,0.0791956,0.0226521,4.41315,3.31339,8.00685,-0.0186488,0.0105702,0.00678855,4.42129,-3.22742,8.20438,-0.0213163,0.00845834,0.0148905,0.751289,-9.46068,-2.61045,-0.0762773,0.0686108,-0.0383637,-2.72423,-9.31818,-1.21791,-0.0126627,0.0490183,-0.00445945,-1.62099,9.77624,-1.36063,0.0147566,-0.0458493,-0.0210646,0.786942,9.34286,-3.16937,0.00762215,0.00141883,0.0516698
0.031,9.09199,-0.839312,4.20239,0.0293444,0.0811533,0.0233522,4.39844,3.31459,8.00479,-0.0177301,0.0120298,0.00662973,4.41807,-3.20024,8.1631,-0.0235046,0.00733117,0.0140616,0.760544,-9.47264,-2.59471,-0.0766397,0.0692213,-0.0362954,-2.72082,-9.32343,-1.20447,-0.0105207,0.0514057,-0.0037379,-1.61768,9.74268,-1.36323,0.013569,-0.0401306,-0.0206745,0.781577,9.32988,-3.17079,0.00576288,-0.00124481,0.0528838
0.032,9.10067,-0.848232,4.22304,0.0275231,0.0787427,0.0233183,4.39787,3.31164,8.00518,-0.0174124,0.0111336,0.00672964,4.42439,-3.20169,8.17746,-0.0228099,0.00685698,0.0138853,0.769871,-9.46991,-2.60287,-0.0778964,0.0702389,-0.0351727,-2.71511,-9.32726,-1.1973,-0.00926699,0.0539498,-0.0031173,-1.60666,9.74786,-1.35226,0.0120338,-0.0352138,-0.0172214,0.800272,9.29392,-3.18684,0.00751338,-0.000416293,0.0508336
0.033,9.10737,-0.857555,4.24417,0.0254879,0.0757859,0.0231927,4.39905,3.30817,8.00588,-0.0171699,0.009943,0.00686189,4.4319,-3.20671,8.19878,-0.0217548,0.00646441,0.0137904,0.779208,-9.46535,-2.61403,-0.0792649,0.0713074,-0.0341682,-2.70912,-9.33092,-1.19091,-0.0081243,0.0565135,-0.00250932,-1.59468,9.75789,-1.3396,0.0104553,-0.0303972,-0.0133853,0.821976,9.2551,-3.20472,0.00971509,0.000848748,0.0483754
0.034,9.11407,-0.866878,4.26531,0.0234527,0.0728292,0.023067,4.40024,3.3047,8.00657,-0.0169273,0.00875236,0.00699414,4.43941,-3.21173,8.2201,-0.0206996,0.00607185,0.0136956,0.788544,-9.46079,-2.62519,-0.0806333,0.0723758,-0.0331637,-2.70312,-9.33457,-1.18452,-0.00698162,0.0590773,-0.00190134,-1.5827,9.76791,-1.32693,0.00887666,-0.0255806,-0.00954922,0.843679,9.21627,-3.2226,0.0119168,0.00211379,0.0459172
0.035,9.12078,-0.876201,4.28644,0.0214175,0.0698724,0.0229414,4.40143,3.30123,8.00726,-0.0166848,0.00756173,0.0071264,4.44692,-3.21675,8.24142,-0.0196445,0.00567928,0.0136008,0.79788,-9.45623,-2.63635,-0.0820018,0.0734443,-0.0321593,-2.69713,-9.33823,-1.17813,-0.00583894,0.061641,-0.00129335,-1.57072,9.77794,-1.31427,0.00729807,-0.0207639,-0.00571316,0.865383,9.17744,-3.24048,0.0141185,0.00337883,0.043459
0.036,9.12051,-0.881501,4.28891,0.0217338,0.0683112,0.0221208,4.41114,3.29594,8.00758,-0.016744,0.00651202,0.0072431,4.45845,-3.21811,8.24833,-0.0197972,0.00558363,0.0126637,0.804837,-9.45472,-2.64692,-0.0824208,0.0734673,-0.031949,-2.68832,-9.33602,-1.17869,-0.00513015,0.0629767,-0.000781221,-1.56586,9.7861,-1.3074,0.00371826,-0.016242,-0.00299841,0.862697,9.16733,-3.24669,0.0149403,0.00473847,0.0417451
0.037,9.11153,-0.881773,4.26804,0.0249896,0.0684942,0.0204317,4.4315,3.28838,8.00744,-0.0171805,0.00563848,0.00734036,4.475,-3.21491,8.23725,-0.0214596,0.00585914,0.0106736,0.80882,-9.45703,-2.65677,-0.0816532,0.0721834,-0.0327316,-2.67599,-9.32649,-1.18791,-0.00496372,0.0627772,-0.000388902,-1.56988,9.79192,-1.30778,-0.00236306,-0.0120885,-0.00168531,0.829523,9.1931,-3.23829,0.014037,0.00621635,0.0409616
0.038,9.10256,-0.882044,4.24718,0.0282453,0.0686773,0.0187425,4.45186,3.28082,8.0073,-0.0176169,0.00476494,0.00743762,4.49155,-3.21171,8.22617,-0.0231221,0.00613465,0.0086836,0.812803,-9.45933,-2.66661,-0.0808855,0.0708995,-0.0335142,-2.66366,-9.31696,-1.19714,-0.0047973,0.0625778,3.42e-06,-1.5739,9.79775,-1.30815,-0.00844438,-0.00793501,-0.000372204,0.79635,9.21888,-3.2299,0.0131338,0.00769423,0.040178
0.039,9.09358,-0.882316,4.22631,0.031501,0.0688603,0.0170533,4.47222,3.27325,8.00715,-0.0180534,0.0038914,0.00753488,4.5081,-3.2085,8.21508,-0.0247845,0.00641016,0.00669355,0.816786,-9.46164,-2.67645,-0.0801178,0.0696156,-0.0342968,-2.65133,-9.30742,-1.20637,-0.00463087,0.0623783,0.000395737,-1.57792,9.80358,-1.30853,-0.0145257,-0.0037815,0.000940901,0.763177,9.24466,-3.2215,0.0122306,0.00917212,0.0393945
0.04,9.0846,-0.882588,4.20544,0.0347568,0.0690433,0.0153641,4.49258,3.26569,8.00701,-0.0184899,0.00301786,0.00763214,4.52465,-3.2053,8.204,-0.026447,0.00668567,0.0047035,0.820769,-9.46395,-2.68629,-0.0793502,0.0683317,-0.0350794,-2.639,-9.29789,-1.2156,-0.00446444,0.0621789,0.000788056,-1.58194,9.80941,-1.30891,-0.020607,0.000372016,0.00225401,0.730003,9.27043,-3.2131,0.0113274,0.01065,0.038611
0.041,9.06413,-0.877306,4.20942,0.0312749,0.0685546,0.0165104,4.47081,3.27248,8.00307,-0.0198187,0.00342831,0.00756998,4.51041,-3.21167,8.20194,-0.0276852,0.00688309,0.00560966,0.824512,-9.47804,-2.67811,-0.0775512,0.0681348,-0.0356344,-2.65119,-9.30282,-1.21987,-0.0049329,0.0620117,2.11e-05,-1.56684,9.77487,-1.30958,-0.0213941,0.0011287,0.00255686,0.762039,9.28073,-3.22179,0.0122757,0.0110396,0.0387695
0.042,9.04366,-0.872025,4.21339,0.0277931,0.0680659,0.0176567,4.44904,3.27926,7.99914,-0.0211476,0.00383876,0.00750781,4.49617,-3.21805,8.19988,-0.0289234,0.00708051,0.00651582,0.828255,-9.49213,-2.66993,-0.0757523,0.0679379,-0.0361894,-2.66337,-9.30774,-1.22413,-0.00540135,0.0618445,-0.000745892,-1.55174,9.74034,-1.31025,-0.0221811,0.00188538,0.00285972,0.794075,9.29103,-3.23048,0.013224,0.0114292,0.0389281
0.043,9.02319,-0.866743,4.21737,0.0243112,0.0675772,0.018803,4.42726,3.28605,7.99521,-0.0224764,0.0042492,0.00744564,4.48193,-3.22442,8.19783,-0.0301615,0.00727793,0.00742198,0.831998,-9.50622,-2.66175,-0.0739534,0.067741,-0.0367445,-2.67555,-9.31267,-1.2284,-0.00586981,0.0616773,-0.00151287,-1.53664,9.7058,-1.31092,-0.0229682,0.00264207,0.00316258,0.826111,9.30132,-3.23917,0.0141723,0.0118188,0.0390866
0.044,9.00272,-0.861461,4.22134,0.0208293,0.0670885,0.0199492,4.40549,3.29283,7.99127,-0.0238053,0.00465965,0.00738348,4.46769,-3.2308,8.19577,-0.0313997,0.00747535,0.00832814,0.835742,-9.52031,-2.65357,-0.0721545,0.0675441,-0.0372995,-2.68773,-9.31759,-1.23267,-0.00633826,0.0615101,-0.00227984,-1.52153,9.67127,-1.31159,-0.0237553,0.00339875,0.00346544,0.858147,9.31162,-3.24787,0.0151206,0.0122084,0.0392452
0.045,8.99664,-0.870613,4.22726,0.0194508,0.0663839,0.0206638,4.39574,3.29778,7.99011,-0.0247415,0.00490068,0.00750313,4.46207,-3.22601,8.20175,-0.0321211,0.0070337,0.00980753,0.83788,-9.53218,-2.6524,-0.0709862,0.0672062,-0.0375428,-2.69959,-9.32116,-1.23413,-0.00675499,0.06226,-0.00313005,-1.50876,9.66088,-1.30434,-0.0247046,0.00409053,0.00376626,0.870743,9.32482,-3.25707,0.0152734,0.0139348,0.0384141
0.046,9.00206,-0.891312,4.23473,0.019755,0.0655065,0.0210329,4.3956,3.30125,7.99116,-0.0253637,0.00500616,0.00776824,4.46336,-3.21229,8.21415,-0.0324292,0.00608079,0.0117455,0.838735,-9.54228,-2.65684,-0.0703223,0.0667557,-0.0375369,-2.7112,-9.32363,-1.23334,-0.00713033,0.0637438,-0.00404683,-1.49786,9.6698,-1.29077,-0.0257837,0.00473039,0.00406545,0.867788,9.34035,-3.26669,0.0147897,0.0167308,0.0367913
0.047,9.00749,-0.912011,4.2422,0.0200591,0.0646291,0.021402,4.39547,3.30473,7.99221,-0.0259858,0.00511164,0.00803335,4.46464,-3.19857,8.22656,-0.0327372,0.00512788,0.0136835,0.83959,-9.55237,-2.66128,-0.0696585,0.0663052,-0.0375309,-2.7228,-9.3261,-1.23256,-0.00750568,0.0652275,-0.00496362,-1.48696,9.67873,-1.27719,-0.0268627,0.00537025,0.00436464,0.864833,9.35588,-3.27631,0.0143061,0.0195268,0.0351684
0.048,9.01291,-0.93271,4.24966,0.0203633,0.0637518,0.0217711,4.39533,3.3082,7.99326,-0.026608,0.00521713,0.00829846,4.46592,-3.18485,8.23897,-0.0330453,0.00417498,0.0156214,0.840446,-9.56246,-2.66572,-0.0689947,0.0658546,-0.0375249,-2.7344,-9.32857,-1.23178,-0.00788102,0.0667113,-0.00588041,-1.47606,9.68765,-1.26362,-0.0279418,0.00601011,0.00466384,0.861877,9.37141,-3.28593,0.0138224,0.0223227,0.0335456
0.049,9.02009,-0.949714,4.25558,0.0206804,0.0626685,0.0220219,4.39665,3.31215,7.99705,-0.0270934,0.00543224,0.00860245,4.46807,-3.17422,8.24897,-0.0334567,0.00344782,0.0175411,0.839802,-9.57025,-2.67048,-0.0684055,0.0653505,-0.0375355,-2.74366,-9.33214,-1.22914,-0.0080776,0.0680739,-0.00665412,-1.46684,9.69357,-1.25253,-0.028924,0.00644495,0.0047393,0.860975,9.38388,-3.29581,0.0134674,0.0250496,0.0321016
0.05,9.04134,-0.937162,4.24912,0.0211019,0.0599381,0.0213254,4.40961,3.31987,8.0228,-0.026485,0.00652438,0.00921752,4.47714,-3.18832,8.23981,-0.0346955,0.00452664,0.0193146,0.827167,-9.5596,-2.67778,-0.0684134,0.0644175,-0.037679,-2.73412,-9.3446,-1.21166,-0.00684397,0.0684678,-0.00628321,-1.47108,9.67535,-1.26135,-0.0291308,0.00523966,0.00302491,0.876493,9.37195,-3.30774,0.0141424,0.0272241,0.0320882
0.051,9.06259,-0.92461,4.24266,0.0215233,0.0572077,0.0206289,4.42256,3.32759,8.04856,-0.0258767,0.00761652,0.00983258,4.4862,-3.20242,8.23064,-0.0359344,0.00560546,0.0210881,0.814533,-9.54894,-2.68508,-0.0684214,0.0634845,-0.0378225,-2.72458,-9.35705,-1.19418,-0.00561034,0.0688616,-0.0059123,-1.47532,9.65714,-1.27017,-0.0293375,0.00403437,0.00131053,0.892012,9.36002,-3.31967,0.0148174,0.0293986,0.0320748
