Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z
0.01,7.95077,-2.06057,4.79807,-0.177519,0.0373219,-0.243064,4.44787,3.72119,8.09327,0.0691243,-0.044853,-0.0764561,1.28749,-5.27969,6.54511,0.333266,-0.319311,-0.194507,-0.126406,-9.5885,-3.21465,-0.281142,0.116646,-0.218026,0.737761,-7.63912,-2.85532,0.363271,1.24089,0.350032,0.442757,9.93712,-1.26393,0.119045,0.811129,-0.146783,2.80907,8.94298,-3.14459,-0.0712496,-0.114204,-0.0652901
0.011,7.97885,-2.0786,4.79384,-0.172855,0.037291,-0.243949,4.47154,3.77439,8.0861,0.061813,-0.0463629,-0.0764749,1.14495,-5.44817,6.607,0.360761,-0.382611,-0.225253,-0.100432,-9.57529,-3.25114,-0.275428,0.119958,-0.220716,0.748446,-7.65872,-2.81789,0.340938,1.25872,0.349984,0.50714,9.92733,-1.36721,0.104036,0.815284,-0.145826,2.90778,8.91439,-3.22564,-0.0662926,-0.114757,-0.0612942
0.012,8.00692,-2.09662,4.78962,-0.168191,0.0372601,-0.244834,4.49521,3.8276,8.07892,0.0545018,-0.0478728,-0.0764937,1.00241,-5.61664,6.66889,0.388255,-0.445911,-0.255999,-0.0744586,-9.56209,-3.28762,-0.269713,0.123271,-0.223406,0.759131,-7.67831,-2.78047,0.318605,1.27655,0.349936,0.571522,9.91753,-1.47048,0.0890265,0.819439,-0.144869,3.00649,8.88579,-3.3067,-0.0613356,-0.11531,-0.0572984
0.013,8.035,-2.11464,4.78539,-0.163526,0.0372292,-0.24572,4.51888,3.8808,8.07175,0.0471905,-0.0493827,-0.0765125,0.859874,-5.78512,6.73078,0.41575,-0.50921,-0.286745,-0.0484851,-9.54889,-3.32411,-0.263999,0.126583,-0.226096,0.769817,-7.69791,-2.74305,0.296272,1.29438,0.349887,0.635905,9.90774,-1.57376,0.0740174,0.823594,-0.143913,3.10521,8.85719,-3.38776,-0.0563786,-0.115862,-0.0533026
0.014,8.06276,-2.14261,4.75503,-0.158696,0.0354091,-0.24596,4.49794,3.90746,8.0507,0.0395875,-0.0482679,-0.0728468,0.78923,-5.97404,6.75503,0.418801,-0.570356,-0.306126,0.00297251,-9.53404,-3.31159,-0.256405,0.126988,-0.226546,0.76571,-7.71738,-2.72097,0.271395,1.30152,0.348137,0.688889,9.86612,-1.68528,0.0637906,0.823019,-0.138566,3.13912,8.8102,-3.47259,-0.048094,-0.112635,-0.0501102
0.015,8.09035,-2.17556,4.71162,-0.153783,0.0326944,-0.245877,4.45469,3.92085,8.0227,0.0318388,-0.0458407,-0.0673388,0.754535,-6.17318,6.76046,0.409631,-0.630424,-0.319824,0.0671722,-9.51835,-3.27458,-0.247872,0.12594,-0.225877,0.754207,-7.73678,-2.70656,0.245248,1.30332,0.345535,0.736173,9.80857,-1.80093,0.055955,0.820079,-0.131025,3.14064,8.75401,-3.5593,-0.0381456,-0.107518,-0.0473195
0.016,8.11795,-2.20851,4.6682,-0.14887,0.0299798,-0.245794,4.41144,3.93424,7.99471,0.02409,-0.0434136,-0.0618309,0.719839,-6.37233,6.76589,0.400461,-0.690492,-0.333522,0.131372,-9.50266,-3.23756,-0.239338,0.124891,-0.225208,0.742704,-7.75619,-2.69214,0.2191,1.30512,0.342933,0.783458,9.75102,-1.91657,0.0481193,0.817139,-0.123484,3.14215,8.69782,-3.64601,-0.0281971,-0.102402,-0.0445287
0.017,8.14555,-2.24146,4.62478,-0.143957,0.0272651,-0.245712,4.36819,3.94763,7.96672,0.0163412,-0.0409864,-0.056323,0.685144,-6.57147,6.77132,0.391291,-0.75056,-0.34722,0.195572,-9.48698,-3.20055,-0.230805,0.123843,-0.224539,0.731202,-7.7756,-2.67773,0.192952,1.30692,0.340332,0.830742,9.69348,-2.03222,0.0402837,0.814199,-0.115943,3.14367,8.64163,-3.73273,-0.0182487,-0.0972847,-0.041738
0.018,8.16166,-2.27244,4.58456,-0.139074,0.0244092,-0.24547,4.33363,3.96409,7.94703,0.00945179,-0.0392332,-0.0513215,0.681266,-6.72718,6.77711,0.376017,-0.805085,-0.35273,0.252729,-9.47067,-3.17444,-0.222635,0.121885,-0.223545,0.712898,-7.80131,-2.65616,0.167547,1.30535,0.337864,0.872357,9.63057,-2.13491,0.03424,0.808724,-0.107907,3.12691,8.58207,-3.81927,-0.00757594,-0.091326,-0.0393402
0.019,8.13759,-2.29655,4.55555,-0.134299,0.0210587,-0.244673,4.32949,3.99133,7.95642,0.00557026,-0.0398388,-0.0480925,0.785251,-6.73087,6.7842,0.339385,-0.840209,-0.329583,0.28524,-9.45221,-3.18651,-0.215739,0.116742,-0.221414,0.670792,-7.84907,-2.60955,0.144738,1.292,0.335868,0.894127,9.54889,-2.19226,0.0344679,0.794375,-0.0981382,3.0462,8.51076,-3.90524,0.00563176,-0.0824209,-0.0383173
0.02,8.11351,-2.32066,4.52653,-0.129524,0.0177082,-0.243875,4.32535,4.01856,7.9658,0.00168873,-0.0404444,-0.0448635,0.889236,-6.73456,6.79128,0.302752,-0.875334,-0.306437,0.31775,-9.43374,-3.19858,-0.208843,0.111599,-0.219282,0.628686,-7.89684,-2.56294,0.121929,1.27866,0.333871,0.915897,9.46721,-2.24962,0.0346958,0.780027,-0.0883696,2.96549,8.43945,-3.9912,0.0188395,-0.0735157,-0.0372945
0.021,8.08943,-2.34477,4.49752,-0.124748,0.0143577,-0.243078,4.3212,4.0458,7.97518,-0.00219281,-0.0410499,-0.0416344,0.993222,-6.73825,6.79836,0.266119,-0.910458,-0.28329,0.350261,-9.41528,-3.21065,-0.201947,0.106457,-0.217151,0.58658,-7.9446,-2.51634,0.0991195,1.26531,0.331875,0.937667,9.38552,-2.30698,0.0349237,0.765678,-0.078601,2.88478,8.36813,-4.07717,0.0320472,-0.0646106,-0.0362716
0.022,8.06535,-2.36887,4.46851,-0.119973,0.0110072,-0.242281,4.31706,4.07303,7.98457,-0.00607434,-0.0416555,-0.0384054,1.09721,-6.74195,6.80545,0.229486,-0.945583,-0.260143,0.382771,-9.39682,-3.22272,-0.19505,0.101314,-0.21502,0.544474,-7.99237,-2.46973,0.0763104,1.25196,0.329878,0.959437,9.30384,-2.36434,0.0351516,0.751329,-0.0688324,2.80407,8.29682,-4.16313,0.0452549,-0.0557054,-0.0352487
0.023,8.04137,-2.35536,4.44878,-0.116496,0.00539801,-0.240752,4.33547,4.05534,7.96528,-0.011917,-0.0409226,-0.0345186,1.2811,-6.63049,6.81251,0.196752,-0.947254,-0.23025,0.388823,-9.36839,-3.22557,-0.189739,0.0990392,-0.212364,0.470255,-8.06314,-2.4451,0.0575955,1.22909,0.330528,0.970732,9.22572,-2.38676,0.0404808,0.72702,-0.061369,2.71223,8.24424,-4.2213,0.0583977,-0.0432405,-0.037179
0.024,8.01742,-2.3311,4.4317,-0.113389,-0.000856557,-0.239014,4.36033,4.02481,7.93779,-0.01832,-0.0398072,-0.0304438,1.48781,-6.48614,6.81958,0.165133,-0.939366,-0.198429,0.387315,-9.33711,-3.22578,-0.18488,0.0975841,-0.209557,0.386862,-8.14049,-2.42675,0.0400504,1.2035,0.331933,0.979034,9.14862,-2.39921,0.0472675,0.699865,-0.0545642,2.61721,8.197,-4.27153,0.071522,-0.0297585,-0.0399531
0.025,7.99346,-2.30684,4.41463,-0.110282,-0.00711112,-0.237276,4.38519,3.99428,7.9103,-0.024723,-0.0386919,-0.026369,1.69453,-6.34179,6.82664,0.133514,-0.931479,-0.166609,0.385807,-9.30583,-3.226,-0.180022,0.0961289,-0.20675,0.303468,-8.21784,-2.4084,0.0225053,1.17791,0.333339,0.987336,9.07151,-2.41166,0.0540543,0.672711,-0.0477594,2.52218,8.14977,-4.32175,0.0846463,-0.0162764,-0.0427272
0.026,7.96951,-2.28258,4.39755,-0.107175,-0.0133657,-0.235538,4.41005,3.96375,7.88282,-0.031126,-0.0375765,-0.0222942,1.90125,-6.19744,6.8337,0.101894,-0.923591,-0.134788,0.384299,-9.27456,-3.22621,-0.175163,0.0946737,-0.203943,0.220074,-8.29519,-2.39005,0.00496023,1.15232,0.334745,0.995637,8.99441,-2.4241,0.060841,0.645556,-0.0409547,2.42716,8.10253,-4.37198,0.0977705,-0.00279442,-0.0455012
0.027,7.95818,-2.27448,4.38197,-0.102851,-0.0198691,-0.232888,4.43185,3.92992,7.86814,-0.036517,-0.0362842,-0.0188625,2.13061,-6.05835,6.85908,0.0836029,-0.902518,-0.113825,0.390906,-9.24437,-3.22694,-0.170873,0.094699,-0.200456,0.136085,-8.37364,-2.36435,-0.00884299,1.12386,0.336575,0.98841,8.91875,-2.41858,0.067787,0.61479,-0.0365267,2.3477,8.07009,-4.41255,0.109274,0.0108781,-0.048893
0.028,7.97208,-2.29869,4.36937,-0.0960946,-0.0268701,-0.228413,4.44753,3.88949,7.87909,-0.0398839,-0.034638,-0.0167172,2.40527,-5.92978,6.9211,0.0919669,-0.855073,-0.114576,0.41374,-9.21637,-3.22871,-0.167718,0.0976853,-0.19561,0.0509069,-8.45427,-2.32397,-0.0151625,1.08967,0.339254,0.950123,8.84599,-2.37713,0.0750516,0.576802,-0.0368522,2.29935,8.06725,-4.43382,0.117535,0.0249315,-0.0535203
0.029,7.98599,-2.32291,4.35678,-0.0893379,-0.0338711,-0.223937,4.46321,3.84906,7.89004,-0.0432508,-0.0329917,-0.0145718,2.67992,-5.80121,6.98311,0.100331,-0.807629,-0.115326,0.436575,-9.18836,-3.23048,-0.164564,0.100672,-0.190763,-0.0342717,-8.5349,-2.28359,-0.021482,1.05548,0.341934,0.911836,8.77322,-2.33568,0.0823161,0.538815,-0.0371777,2.251,8.0644,-4.4551,0.125797,0.0389848,-0.0581476
0.03,7.99989,-2.34712,4.34418,-0.0825812,-0.0408721,-0.219462,4.47889,3.80863,7.90099,-0.0466177,-0.0313455,-0.0124264,2.95458,-5.67265,7.04512,0.108695,-0.760184,-0.116077,0.459409,-9.16036,-3.23225,-0.161409,0.103658,-0.185916,-0.11945,-8.61553,-2.24321,-0.0278015,1.0213,0.344613,0.873549,8.70045,-2.29423,0.0895807,0.500827,-0.0375032,2.20266,8.06155,-4.47637,0.134058,0.0530382,-0.0627749
0.031,8.0138,-2.37133,4.33158,-0.0758245,-0.0478731,-0.214987,4.49458,3.7682,7.91194,-0.0499846,-0.0296993,-0.0102811,3.22923,-5.54408,7.10713,0.117059,-0.71274,-0.116828,0.482244,-9.13236,-3.23402,-0.158254,0.106644,-0.18107,-0.204629,-8.69616,-2.20283,-0.0341209,0.987105,0.347293,0.835262,8.62769,-2.25279,0.0968452,0.462839,-0.0378288,2.15431,8.05871,-4.49764,0.14232,0.0670916,-0.0674021
0.032,8.0211,-2.37218,4.32591,-0.0697156,-0.0543904,-0.211233,4.48296,3.71659,7.94456,-0.0512666,-0.0281748,-0.00808234,3.50045,-5.45142,7.22619,0.165225,-0.658601,-0.146905,0.484888,-9.14662,-3.2235,-0.155019,0.109034,-0.17718,-0.311333,-8.7609,-2.16174,-0.0352425,0.948366,0.35248,0.766875,8.57448,-2.23859,0.100671,0.418293,-0.0434217,2.11891,8.08617,-4.51084,0.14567,0.0810304,-0.0706981
0.033,8.02757,-2.3701,4.3211,-0.0636878,-0.0608474,-0.207569,4.46794,3.66357,7.97989,-0.0522879,-0.0266655,-0.00587694,3.77124,-5.36326,7.35237,0.218367,-0.603625,-0.180649,0.485007,-9.16615,-3.21145,-0.151773,0.11135,-0.173409,-0.420729,-8.82366,-2.12056,-0.0357144,0.909058,0.357981,0.694725,8.52372,-2.22781,0.104066,0.372926,-0.049673,2.08513,8.11743,-4.52302,0.148407,0.0949549,-0.0738277
0.034,8.03404,-2.36802,4.31629,-0.05766,-0.0673043,-0.203905,4.45292,3.61055,8.01522,-0.0533093,-0.0251563,-0.00367154,4.04202,-5.27509,7.47856,0.271508,-0.548649,-0.214392,0.485127,-9.18569,-3.1994,-0.148528,0.113666,-0.169639,-0.530124,-8.88642,-2.07938,-0.0361862,0.869751,0.363482,0.622576,8.47295,-2.21703,0.107462,0.32756,-0.0559243,2.05134,8.14869,-4.53521,0.151143,0.108879,-0.0769573
0.035,8.04051,-2.36594,4.31148,-0.0516321,-0.0737612,-0.20024,4.4379,3.55753,8.05054,-0.0543307,-0.023647,-0.00146614,4.31281,-5.18693,7.60474,0.32465,-0.493673,-0.248135,0.485247,-9.20523,-3.18735,-0.145282,0.115982,-0.165868,-0.639519,-8.94917,-2.0382,-0.0366581,0.830443,0.368983,0.550426,8.42219,-2.20624,0.110857,0.282194,-0.0621756,2.01756,8.17995,-4.54739,0.15388,0.122804,-0.0800869
0.036,8.03671,-2.3719,4.30822,-0.0460171,-0.0799315,-0.196667,4.42691,3.51317,8.07319,-0.0545811,-0.0221048,-0.000145714,4.52431,-5.14276,7.71912,0.379283,-0.449555,-0.282826,0.487423,-9.22985,-3.16517,-0.14216,0.118435,-0.162926,-0.737149,-9.00152,-2.00107,-0.0362207,0.790521,0.376276,0.465561,8.38737,-2.19606,0.109347,0.235221,-0.069051,1.98149,8.21173,-4.55415,0.154929,0.136335,-0.0829625
0.037,8.02005,-2.38792,4.30689,-0.0409181,-0.0857433,-0.193206,4.42095,3.47962,8.07999,-0.0538677,-0.0205214,6.85e-05,4.66172,-5.15359,7.81874,0.435781,-0.419011,-0.318702,0.492171,-9.26084,-3.13033,-0.139191,0.121058,-0.161018,-0.820072,-9.04085,-1.96899,-0.0346469,0.749832,0.38581,0.364801,8.37248,-2.18665,0.101706,0.186239,-0.0767066,1.94257,8.24416,-4.5541,0.153869,0.149373,-0.0855206
0.038,8.00339,-2.40395,4.30556,-0.035819,-0.0915551,-0.189745,4.41499,3.44607,8.08679,-0.0531543,-0.0189381,0.000282727,4.79912,-5.16442,7.91836,0.49228,-0.388467,-0.354579,0.496918,-9.29182,-3.0955,-0.136222,0.123682,-0.159111,-0.902995,-9.08018,-1.93691,-0.0330731,0.709142,0.395344,0.264042,8.35758,-2.17723,0.0940639,0.137258,-0.0843623,1.90365,8.2766,-4.55406,0.15281,0.162412,-0.0880787
0.039,7.98673,-2.41997,4.30423,-0.03072,-0.097367,-0.186284,4.40903,3.41252,8.09359,-0.052441,-0.0173547,0.000496947,4.93653,-5.17525,8.01797,0.548778,-0.357922,-0.390455,0.501666,-9.3228,-3.06066,-0.133253,0.126306,-0.157203,-0.985918,-9.11951,-1.90483,-0.0314993,0.668453,0.404878,0.163282,8.34269,-2.16781,0.0864222,0.0882765,-0.0920179,1.86472,8.30903,-4.55402,0.15175,0.175451,-0.0906368
0.04,7.97007,-2.43599,4.3029,-0.025621,-0.103179,-0.182824,4.40307,3.37897,8.10039,-0.0517276,-0.0157713,0.000711168,5.07393,-5.18608,8.11759,0.605277,-0.327378,-0.426331,0.506413,-9.35379,-3.02583,-0.130284,0.12893,-0.155296,-1.06884,-9.15884,-1.87276,-0.0299254,0.627763,0.414411,0.0625221,8.3278,-2.1584,0.0787804,0.039295,-0.0996735,1.8258,8.34146,-4.55397,0.15069,0.188489,-0.0931948
0.041,7.95664,-2.43314,4.30959,-0.0192253,-0.108242,-0.178471,4.41407,3.33814,8.11126,-0.0500926,-0.0150985,0.00264862,5.02397,-5.23589,8.09891,0.639637,-0.309441,-0.447568,0.51022,-9.3841,-2.982,-0.127447,0.133781,-0.153332,-1.13364,-9.20389,-1.87004,-0.0276453,0.590965,0.428855,-0.0393763,8.38201,-2.16016,0.0630793,-0.00602613,-0.108763,1.7755,8.34145,-4.53755,0.149038,0.200186,-0.095709
0.042,7.94321,-2.4303,4.31628,-0.0128295,-0.113305,-0.174119,4.42508,3.2973,8.12212,-0.0484576,-0.0144258,0.00458608,4.97401,-5.28571,8.08023,0.673997,-0.291503,-0.468804,0.514026,-9.41441,-2.93817,-0.124611,0.138631,-0.151367,-1.19843,-9.24893,-1.86733,-0.0253652,0.554167,0.443299,-0.141275,8.43622,-2.16192,0.0473782,-0.0513473,-0.117852,1.72519,8.34144,-4.52113,0.147387,0.211882,-0.0982232
0.043,7.92978,-2.42745,4.32297,-0.00643383,-0.118369,-0.169766,4.43609,3.25647,8.13299,-0.0468227,-0.013753,0.00652354,4.92405,-5.33552,8.06155,0.708358,-0.273566,-0.490041,0.517832,-9.44471,-2.89434,-0.121774,0.143482,-0.149403,-1.26323,-9.29398,-1.86461,-0.0230851,0.517369,0.457742,-0.243173,8.49043,-2.16368,0.0316771,-0.0966684,-0.126942,1.67488,8.34142,-4.50471,0.145735,0.223578,-0.100737
0.044,7.91636,-2.4246,4.32966,-3.81e-05,-0.123432,-0.165414,4.4471,3.21563,8.14386,-0.0451877,-0.0130802,0.00846099,4.87409,-5.38533,8.04287,0.742718,-0.255629,-0.511277,0.521638,-9.47502,-2.85052,-0.118937,0.148333,-0.147439,-1.32803,-9.33903,-1.8619,-0.020805,0.480571,0.472186,-0.345072,8.54465,-2.16543,0.0159759,-0.14199,-0.136031,1.62458,8.34141,-4.48829,0.144083,0.235274,-0.103252
0.045,7.91267,-2.42462,4.32274,0.00528467,-0.127814,-0.159018,4.44185,3.20428,8.15188,-0.042585,-0.0134947,0.0104549,4.78735,-5.39316,8.03258,0.771796,-0.242506,-0.527224,0.515823,-9.5039,-2.80517,-0.117211,0.153299,-0.145065,-1.40467,-9.37506,-1.84697,-0.0172879,0.445626,0.487214,-0.434118,8.5939,-2.17708,0.000348191,-0.185262,-0.143913,1.55252,8.3491,-4.46444,0.144351,0.244892,-0.104416
0.046,7.91679,-2.42693,4.30492,0.00974908,-0.131652,-0.150988,4.4236,3.21652,8.15762,-0.0392081,-0.014779,0.0124939,4.67118,-5.36739,8.02898,0.796646,-0.233235,-0.538939,0.502309,-9.53163,-2.75861,-0.116374,0.158357,-0.142365,-1.4908,-9.40389,-1.82225,-0.0127811,0.412165,0.50271,-0.512882,8.63918,-2.19664,-0.0152209,-0.226894,-0.150829,1.46305,8.36295,-4.43464,0.146154,0.252846,-0.1045
0.047,7.92091,-2.42924,4.2871,0.0142135,-0.135489,-0.142958,4.40535,3.22876,8.16335,-0.0358312,-0.0160634,0.0145329,4.55502,-5.34163,8.02539,0.821497,-0.223964,-0.550655,0.488795,-9.55936,-2.71204,-0.115536,0.163416,-0.139665,-1.57693,-9.43272,-1.79754,-0.00827434,0.378703,0.518206,-0.591647,8.68447,-2.21619,-0.0307899,-0.268527,-0.157746,1.37358,8.3768,-4.40484,0.147957,0.2608,-0.104584
0.048,7.92503,-2.43155,4.26929,0.0186779,-0.139327,-0.134928,4.38709,3.241,8.16909,-0.0324544,-0.0173477,0.0165719,4.43886,-5.31586,8.0218,0.846348,-0.214693,-0.56237,0.475282,-9.5871,-2.66548,-0.114699,0.168474,-0.136965,-1.66305,-9.46155,-1.77283,-0.00376758,0.345241,0.533702,-0.670411,8.72976,-2.23574,-0.046359,-0.31016,-0.164662,1.28411,8.39065,-4.37504,0.14976,0.268755,-0.104668
0.049,7.93326,-2.43093,4.25709,0.0230424,-0.143296,-0.127386,4.37044,3.24926,8.17149,-0.0288589,-0.0187245,0.0183456,4.3316,-5.28307,8.02099,0.870646,-0.205494,-0.573682,0.461298,-9.61816,-2.61573,-0.114072,0.173022,-0.134261,-1.74575,-9.48649,-1.74841,0.00040905,0.312403,0.548966,-0.754007,8.77677,-2.25522,-0.0611391,-0.3512,-0.170844,1.19069,8.40936,-4.34562,0.151798,0.276213,-0.104516
0.05,7.97443,-2.40686,4.28981,0.0266069,-0.148316,-0.123747,4.36659,3.22574,8.14712,-0.023515,-0.0208413,0.0179964,4.2956,-5.19405,8.04243,0.890522,-0.196876,-0.581765,0.443555,-9.67589,-2.54044,-0.115125,0.173483,-0.131527,-1.80098,-9.48029,-1.72632,0.00194457,0.284557,0.562373,-0.876255,8.83764,-2.27403,-0.0696074,-0.387499,-0.171155,1.06568,8.46696,-4.31925,0.155718,0.279702,-0.102475
0.051,8.0156,-2.38278,4.32254,0.0301715,-0.153336,-0.120107,4.36274,3.20222,8.12276,-0.0181711,-0.0229582,0.0176472,4.2596,-5.10503,8.06387,0.910398,-0.188258,-0.589848,0.425812,-9.73363,-2.46515,-0.116178,0.173944,-0.128793,-1.85621,-9.47409,-1.70423,0.0034801,0.256711,0.57578,-0.998504,8.8985,-2.29284,-0.0780757,-0.423798,-0.171465,0.940672,8.52456,-4.29288,0.159638,0.28319,-0.100434
0.052,8.05678,-2.35871,4.35526,0.033736,-0.158356,-0.116468,4.35889,3.1787,8.0984,-0.0128271,-0.025075,0.0172981,4.2236,-5.01601,8.08531,0.930273,-0.17964,-0.59793,0.408068,-9.79136,-2.38986,-0.117232,0.174405,-0.126059,-1.91145,-9.46789,-1.68215,0.00501562,0.228865,0.589188,-1.12075,8.95936,-2.31165,-0.086544,-0.460097,-0.171776,0.815662,8.58216,-4.26651,0.163558,0.286679,-0.0983936
0.053,8.09795,-2.33464,4.38799,0.0373006,-0.163376,-0.112828,4.35505,3.15517,8.07404,-0.00748322,-0.0271918,0.0169489,4.1876,-4.92699,8.10675,0.950149,-0.171022,-0.606013,0.390325,-9.84909,-2.31458,-0.118285,0.174866,-0.123325,-1.96668,-9.46169,-1.66006,0.00655114,0.20102,0.602595,-1.243,9.02023,-2.33047,-0.0950124,-0.496396,-0.172087,0.690652,8.63975,-4.24014,0.167478,0.290168,-0.0963527
