Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.0,-3.89297,-9.23683,-0.483629,0.035145,-0.124339,0.861851,-0.584185,9.39609,-1.08347,-0.0401878,-0.108366,-0.230984,4.6486,-4.58195,7.56925,0.665129,0.531613,-0.749803,-2.18727,9.16108,-1.30839,0.141452,-0.386448,-0.211531,8.1355,-1.09654,5.89093,0.14484,0.170666,-0.0591075,-1.60327,-9.85592,-1.16753,-0.231983,-0.163751,-0.294623,4.24226,2.52413,8.85803,0.161967,-0.098038,-0.0615396
0.001,-3.96959,-9.25215,-0.452983,0.039405,-0.139302,0.872448,-0.579936,9.39094,-1.10497,-0.0382656,-0.120111,-0.225972,4.6251,-4.56378,7.54842,0.668136,0.539028,-0.757559,-2.24431,9.21864,-1.22707,0.129549,-0.396286,-0.213614,8.15752,-1.06781,5.90889,0.157407,0.164649,-0.056871,-1.6055,-9.87818,-1.16416,-0.232039,-0.173302,-0.300121,4.23316,2.52364,8.86353,0.164404,-0.100263,-0.0612122
0.002,-4.0462,-9.26748,-0.422337,0.043665,-0.154265,0.883045,-0.575686,9.38579,-1.12646,-0.0363433,-0.131855,-0.220961,4.60159,-4.5456,7.52759,0.671142,0.546442,-0.765316,-2.30135,9.27619,-1.14575,0.117645,-0.406125,-0.215696,8.17955,-1.03908,5.92685,0.169974,0.158632,-0.0546345,-1.60773,-9.90044,-1.16078,-0.232094,-0.182854,-0.305619,4.22406,2.52315,8.86902,0.166841,-0.102488,-0.0608848
0.003,-4.12282,-9.2828,-0.391691,0.047925,-0.169228,0.893641,-0.571437,9.38064,-1.14795,-0.034421,-0.1436,-0.215949,4.57808,-4.52743,7.50676,0.674149,0.553856,-0.773073,-2.35839,9.33375,-1.06443,0.105742,-0.415963,-0.217779,8.20158,-1.01035,5.9448,0.182541,0.152615,-0.052398,-1.60996,-9.9227,-1.15741,-0.23215,-0.192406,-0.311117,4.21495,2.52266,8.87451,0.169278,-0.104713,-0.0605574
0.004,-4.19943,-9.29812,-0.361046,0.052185,-0.184192,0.904238,-0.567187,9.37549,-1.16944,-0.0324988,-0.155345,-0.210938,4.55458,-4.50925,7.48593,0.677156,0.561271,-0.78083,-2.41544,9.3913,-0.983109,0.0938386,-0.425802,-0.219862,8.2236,-0.981623,5.96276,0.195108,0.146597,-0.0501615,-1.61218,-9.94495,-1.15404,-0.232206,-0.201957,-0.316615,4.20585,2.52217,8.88,0.171715,-0.106937,-0.06023
0.005,-4.27604,-9.31344,-0.3304,0.056445,-0.199155,0.914835,-0.558927,9.38597,-1.1811,-0.0298732,-0.165207,-0.209161,4.52913,-4.47763,7.4679,0.684092,0.567819,-0.786472,-2.48403,9.43788,-0.936779,0.0816281,-0.436047,-0.220578,8.24563,-0.952892,5.98072,0.207675,0.14058,-0.047925,-1.62229,-9.96793,-1.15403,-0.233536,-0.211194,-0.321164,4.19971,2.53138,8.87389,0.174117,-0.109461,-0.0609051
0.006,-4.28347,-9.32206,-0.343807,0.0570307,-0.221147,0.925538,-0.547459,9.40896,-1.18488,-0.026685,-0.173564,-0.209974,4.50213,-4.43527,7.45212,0.694171,0.573674,-0.790423,-2.56186,9.47567,-0.918441,0.0691718,-0.446617,-0.220202,8.23773,-0.908121,5.9891,0.21694,0.127534,-0.0520785,-1.63871,-9.99148,-1.1567,-0.235884,-0.220179,-0.324953,4.19594,2.54836,8.8585,0.176491,-0.112224,-0.0623823
0.007,-4.29089,-9.33068,-0.357215,0.0576165,-0.243139,0.936241,-0.535991,9.43196,-1.18866,-0.0234967,-0.181921,-0.210786,4.47514,-4.3929,7.43634,0.70425,0.57953,-0.794375,-2.63968,9.51346,-0.900103,0.0567155,-0.457188,-0.219826,8.22983,-0.863349,5.99748,0.226206,0.114487,-0.056232,-1.65512,-10.015,-1.15937,-0.238232,-0.229164,-0.328742,4.19218,2.56535,8.8431,0.178865,-0.114987,-0.0638594
0.008,-4.29831,-9.3393,-0.370622,0.0582022,-0.265132,0.946945,-0.524523,9.45495,-1.19244,-0.0203085,-0.190277,-0.211598,4.44814,-4.35053,7.42056,0.714329,0.585385,-0.798326,-2.71751,9.55125,-0.881765,0.0442592,-0.467758,-0.21945,8.22193,-0.818578,6.00586,0.235471,0.101441,-0.0603855,-1.67154,-10.0386,-1.16204,-0.240581,-0.238149,-0.332531,4.18841,2.58233,8.8277,0.181238,-0.11775,-0.0653365
0.009,-4.30573,-9.34792,-0.38403,0.058788,-0.287124,0.957648,-0.515152,9.47621,-1.19658,-0.0172928,-0.198286,-0.212047,4.4263,-4.31141,7.40641,0.724738,0.591095,-0.802236,-2.79667,9.58328,-0.864382,0.032375,-0.477908,-0.218794,8.21403,-0.773806,6.01423,0.244737,0.088395,-0.064539,-1.68577,-10.0603,-1.1663,-0.242893,-0.247052,-0.3364,4.18639,2.59797,8.81333,0.183778,-0.12052,-0.0669645
0.01,-4.31315,-9.35654,-0.397437,0.0593737,-0.309116,0.968351,-0.522558,9.48363,-1.20352,-0.015658,-0.203507,-0.209593,4.44576,-4.29822,7.40539,0.737794,0.595633,-0.805818,-2.88647,9.56925,-0.854631,0.0250675,-0.484687,-0.215902,8.20613,-0.729034,6.02261,0.254002,0.0753487,-0.0686925,-1.68256,-10.067,-1.18324,-0.244918,-0.255301,-0.340917,4.19827,2.60292,8.80716,0.187645,-0.123342,-0.0697996
0.011,-4.32058,-9.36516,-0.410845,0.0599595,-0.331108,0.979054,-0.529964,9.49105,-1.21046,-0.0140232,-0.208729,-0.20714,4.46522,-4.28503,7.40436,0.75085,0.600172,-0.8094,-2.97627,9.55523,-0.84488,0.01776,-0.491466,-0.21301,8.19823,-0.684263,6.03099,0.263268,0.0623025,-0.072846,-1.67934,-10.0737,-1.20017,-0.246942,-0.26355,-0.345433,4.21016,2.60786,8.80099,0.191512,-0.126165,-0.0726347
0.012,-4.328,-9.37378,-0.424253,0.0605452,-0.353101,0.989758,-0.537369,9.49847,-1.2174,-0.0123884,-0.21395,-0.204686,4.48468,-4.27183,7.40333,0.763905,0.60471,-0.812981,-3.06607,9.5412,-0.835129,0.0104526,-0.498246,-0.210118,8.19032,-0.639491,6.03937,0.272534,0.0492563,-0.0769995,-1.67613,-10.0804,-1.2171,-0.248966,-0.271799,-0.349949,4.22205,2.6128,8.79482,0.195379,-0.128987,-0.0754698
0.013,-4.33542,-9.3824,-0.43766,0.061131,-0.375093,1.00046,-0.544775,9.50589,-1.22434,-0.0107536,-0.219172,-0.202232,4.50414,-4.25864,7.4023,0.776961,0.609249,-0.816563,-3.15587,9.52717,-0.825379,0.00314512,-0.505025,-0.207227,8.18242,-0.59472,6.04775,0.281799,0.03621,-0.081153,-1.67292,-10.087,-1.23403,-0.25099,-0.280049,-0.354466,4.23393,2.61774,8.78864,0.199246,-0.131809,-0.0783049
0.014,-4.34284,-9.39102,-0.451068,0.0617167,-0.397085,1.01116,-0.540647,9.51177,-1.22287,-0.00893027,-0.226537,-0.202124,4.54242,-4.26579,7.41977,0.787613,0.614083,-0.818844,-3.21363,9.53027,-0.786459,0.00163563,-0.512902,-0.204193,8.17452,-0.549948,6.05613,0.291065,0.0231638,-0.0853065,-1.6496,-10.0918,-1.25709,-0.253015,-0.287208,-0.358873,4.24793,2.61773,8.78955,0.202258,-0.133575,-0.0804321
0.015,-4.35026,-9.39964,-0.464475,0.0623025,-0.419077,1.02187,-0.530752,9.51687,-1.21719,-0.00701275,-0.234973,-0.203187,4.59011,-4.28311,7.44648,0.797062,0.619065,-0.820474,-3.25537,9.54192,-0.732954,0.00302513,-0.521327,-0.201088,8.16662,-0.505177,6.06451,0.30033,0.0101175,-0.08946,-1.61624,-10.0955,-1.28322,-0.255039,-0.293822,-0.363226,4.26297,2.61525,8.79399,0.204842,-0.134813,-0.0822053
0.016,-4.35769,-9.40825,-0.477883,0.0628882,-0.44107,1.03257,-0.520857,9.52197,-1.21152,-0.00509522,-0.24341,-0.20425,4.6378,-4.30042,7.4732,0.806512,0.624047,-0.822104,-3.29712,9.55357,-0.67945,0.00441463,-0.529753,-0.197983,8.15872,-0.460405,6.07289,0.309595,-0.00292875,-0.0936135,-1.58288,-10.0993,-1.30934,-0.257063,-0.300436,-0.367579,4.27802,2.61276,8.79843,0.207426,-0.136051,-0.0839785
0.017,-4.36511,-9.41687,-0.49129,0.063474,-0.463062,1.04327,-0.510963,9.52707,-1.20585,-0.0031777,-0.251846,-0.205314,4.68549,-4.31774,7.49991,0.815962,0.629029,-0.823733,-3.33886,9.56523,-0.625945,0.00580412,-0.538178,-0.194879,8.15082,-0.415633,6.08127,0.318861,-0.015975,-0.097767,-1.54951,-10.103,-1.33547,-0.259087,-0.30705,-0.371932,4.29307,2.61027,8.80287,0.21001,-0.137288,-0.0857518
0.018,-4.37253,-9.42549,-0.504698,0.0640597,-0.485054,1.05398,-0.508577,9.53278,-1.20608,-0.000840531,-0.259522,-0.205631,4.73196,-4.33442,7.51719,0.824404,0.634334,-0.825301,-3.37473,9.5697,-0.583446,0.00816845,-0.547239,-0.192544,8.14292,-0.370862,6.08965,0.328126,-0.0290212,-0.10192,-1.51863,-10.1087,-1.35981,-0.261104,-0.312638,-0.376308,4.30622,2.61269,8.80651,0.212802,-0.138392,-0.0869996
0.019,-4.37995,-9.43411,-0.518105,0.0646455,-0.507047,1.06468,-0.532473,9.54065,-1.227,0.00296537,-0.264536,-0.203336,4.77414,-4.3489,7.50142,0.82932,0.640769,-0.82665,-3.39003,9.54901,-0.579469,0.0139447,-0.558521,-0.192907,8.13502,-0.32609,6.09803,0.337392,-0.0420675,-0.106074,-1.49645,-10.1209,-1.37791,-0.263094,-0.314634,-0.380762,4.31274,2.63227,8.80733,0.216323,-0.139028,-0.0864085
0.02,-4.38737,-9.44273,-0.531513,0.0652312,-0.529039,1.07538,-0.556369,9.54853,-1.24791,0.00677127,-0.26955,-0.20104,4.81633,-4.36338,7.48566,0.834235,0.647205,-0.827998,-3.40533,9.52833,-0.575491,0.0197209,-0.569804,-0.19327,8.12712,-0.281319,6.10641,0.346657,-0.0551137,-0.110227,-1.47427,-10.133,-1.39601,-0.265084,-0.31663,-0.385216,4.31926,2.65184,8.80816,0.219844,-0.139663,-0.0858175
0.021,-4.3948,-9.45135,-0.54492,0.065817,-0.551031,1.08609,-0.580265,9.5564,-1.26883,0.0105772,-0.274564,-0.198745,4.85851,-4.37786,7.46989,0.839151,0.65364,-0.829347,-3.42063,9.50764,-0.571513,0.0254971,-0.581087,-0.193632,8.11922,-0.236547,6.11479,0.355923,-0.06816,-0.114381,-1.45209,-10.1452,-1.41411,-0.267075,-0.318627,-0.38967,4.32578,2.67142,8.80899,0.223364,-0.140299,-0.0852264
0.022,-4.40222,-9.45997,-0.558328,0.0664027,-0.573023,1.09679,-0.604161,9.56427,-1.28974,0.0143831,-0.279578,-0.19645,4.9007,-4.39234,7.45413,0.844066,0.660075,-0.830696,-3.43593,9.48696,-0.567535,0.0312734,-0.59237,-0.193995,8.11132,-0.191776,6.12317,0.365188,-0.0812062,-0.118534,-1.4299,-10.1574,-1.43222,-0.269065,-0.320623,-0.394125,4.33229,2.691,8.80981,0.226885,-0.140934,-0.0846354
0.023,-4.40964,-9.46859,-0.571735,0.0669885,-0.595016,1.10749,-0.624386,9.5678,-1.31409,0.0187866,-0.284704,-0.195408,4.95996,-4.36299,7.45325,0.853732,0.667344,-0.834378,-3.46236,9.46811,-0.589735,0.0373125,-0.598886,-0.193066,8.10341,-0.147004,6.13155,0.374454,-0.0942525,-0.122688,-1.41084,-10.1513,-1.44627,-0.270005,-0.320132,-0.400166,4.33276,2.71129,8.80138,0.229315,-0.142332,-0.0837746
