Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.0,-0.100556,-9.52413,-2.32238,0.001065,0.0,-0.0639,0.163131,9.65528,-0.861308,-0.0293237,0.0305334,0.00639,4.0448,-2.28702,8.70239,0.00573297,0.0158902,0.00131406,0.872213,9.62409,-2.22207,-0.00550013,0.1113,-0.00160461,8.64307,-0.459687,4.4197,0.11928,0.02343,0.01704,-1.25819,-9.7888,-1.58801,-0.0952369,0.0421799,-0.0246562,3.84174,1.42451,9.18028,0.0139464,-0.0157553,-0.00192711
0.001,-0.0871489,-9.52892,-2.31878,0.0011715,-0.0009585,-0.0635805,0.167091,9.66461,-0.856002,-0.0299914,0.030121,0.00650366,4.06541,-2.29466,8.69812,0.00649665,0.0159436,0.00266065,0.86186,9.60468,-2.24091,-0.00525804,0.110404,-0.00314161,8.65097,-0.449631,4.41467,0.118854,0.0239092,0.0173595,-1.21968,-9.78743,-1.58474,-0.0949436,0.0401191,-0.0250512,3.84419,1.41467,9.17475,0.0127677,-0.0148603,-0.00293126
0.002,-0.0737414,-9.53371,-2.31519,0.001278,-0.001917,-0.063261,0.171051,9.67395,-0.850696,-0.030659,0.0297085,0.00661732,4.08603,-2.30231,8.69386,0.00726032,0.015997,0.00400724,0.851507,9.58526,-2.25974,-0.00501595,0.109509,-0.00467862,8.65887,-0.439575,4.40964,0.118428,0.0243885,0.017679,-1.18118,-9.78606,-1.58147,-0.0946503,0.0380582,-0.0254462,3.84663,1.40482,9.16922,0.011589,-0.0139653,-0.00393541
0.003,-0.0603339,-9.5385,-2.3116,0.0013845,-0.0028755,-0.0629415,0.17501,9.68328,-0.845389,-0.0313267,0.0292961,0.00673098,4.10665,-2.30995,8.68959,0.008024,0.0160505,0.00535383,0.841153,9.56585,-2.27857,-0.00477386,0.108614,-0.00621562,8.66677,-0.42952,4.40461,0.118002,0.0248677,0.0179985,-1.14267,-9.78469,-1.5782,-0.094357,0.0359974,-0.0258411,3.84907,1.39497,9.16369,0.0104103,-0.0130703,-0.00493956
0.004,-0.0469264,-9.54329,-2.30801,0.001491,-0.003834,-0.062622,0.17897,9.69261,-0.840083,-0.0319944,0.0288836,0.00684464,4.12727,-2.31759,8.68533,0.00878768,0.0161039,0.00670042,0.8308,9.54643,-2.29741,-0.00453177,0.107719,-0.00775263,8.67467,-0.419464,4.39959,0.117576,0.025347,0.018318,-1.10416,-9.78332,-1.57493,-0.0940637,0.0339365,-0.0262361,3.85151,1.38512,9.15817,0.00923157,-0.0121753,-0.00594371
0.005,-0.0335188,-9.54808,-2.30442,0.0015975,-0.0047925,-0.0623025,0.187054,9.69353,-0.836621,-0.033038,0.0280693,0.00632263,4.13684,-2.31761,8.6837,0.00953082,0.0150691,0.00756704,0.823739,9.54011,-2.28881,-0.00417571,0.107332,-0.00743969,8.68257,-0.409408,4.39456,0.11715,0.0258262,0.0186375,-1.08008,-9.78951,-1.5736,-0.0932585,0.0316483,-0.0261142,3.85875,1.3796,9.15721,0.00771193,-0.011677,-0.00617306
0.006,-0.0201113,-9.55287,-2.30083,0.001704,-0.005751,-0.061983,0.198438,9.68772,-0.834634,-0.0343823,0.0269334,0.00529208,4.13758,-2.31152,8.68417,0.0102575,0.0131637,0.00804968,0.819311,9.54426,-2.25826,-0.00372848,0.107353,-0.00564678,8.69047,-0.399353,4.38953,0.116724,0.0263055,0.018957,-1.06754,-9.80175,-1.57383,-0.0920439,0.0291781,-0.0255789,3.86982,1.37753,9.15991,0.00591955,-0.0114961,-0.00578256
0.007,-0.00670376,-9.55765,-2.29724,0.0018105,-0.0067095,-0.0616635,0.209821,9.68191,-0.832646,-0.0357267,0.0257975,0.00426153,4.13832,-2.30543,8.68464,0.0109843,0.0112583,0.00853232,0.814883,9.5484,-2.22771,-0.00328124,0.107373,-0.00385387,8.69837,-0.389297,4.3845,0.116298,0.0267847,0.0192765,-1.055,-9.81399,-1.57405,-0.0908292,0.026708,-0.0250436,3.88089,1.37545,9.1626,0.00412717,-0.0113152,-0.00539207
0.008,0.00670377,-9.56244,-2.29365,0.001917,-0.007668,-0.061344,0.221204,9.6761,-0.830659,-0.037071,0.0246616,0.00323098,4.13906,-2.29934,8.68511,0.011711,0.00935284,0.00901497,0.810455,9.55255,-2.19716,-0.002834,0.107394,-0.00206097,8.70627,-0.379242,4.37947,0.115872,0.027264,0.019596,-1.04246,-9.82623,-1.57428,-0.0896145,0.0242379,-0.0245082,3.89196,1.37338,9.1653,0.0023348,-0.0111343,-0.00500158
0.009,0.0201113,-9.56723,-2.29005,0.0020235,-0.0086265,-0.0610245,0.230652,9.67119,-0.828932,-0.0383081,0.023565,0.00229482,4.14344,-2.29159,8.68586,0.0123675,0.00779115,0.00942412,0.806363,9.5537,-2.17042,-0.00263641,0.107093,-0.000382829,8.71418,-0.369186,4.37445,0.115446,0.0277432,0.0199155,-1.03501,-9.83584,-1.57283,-0.0885047,0.0221066,-0.0240173,3.90346,1.37392,9.16895,0.000723797,-0.0110362,-0.00455573
