Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.0,-0.937831,-9.58617,-0.923323,0.00920267,-0.244763,-0.087151,-0.552709,9.42317,-2.07301,0.00995848,0.0661209,-0.0245859,5.1457,-3.01024,7.84997,0.0210128,0.0196606,-0.00222573,-1.07674,9.6316,-1.63467,-0.0138161,0.129872,-0.0287261,9.50738,1.56701,3.16035,0.252405,0.058575,0.04686,0.0,0.0,0.0,0.0,0.0,0.0,5.09041,1.84791,8.17624,-0.0472572,0.00866392,0.0335389
0.001,-0.936514,-9.59932,-0.962161,0.00551255,-0.249215,-0.084134,-0.533604,9.42542,-2.07821,0.00966573,0.0653877,-0.0247865,5.1652,-2.99662,7.84549,0.0205758,0.0184004,-0.0026369,-1.10924,9.61622,-1.66811,-0.0146875,0.125871,-0.0289348,9.50115,1.57299,3.15939,0.253044,0.059214,0.046221,0.0,0.0,0.0,0.0,0.0,0.0,5.10367,1.83507,8.17022,-0.0477767,0.0071743,0.0339553
0.002,-0.935196,-9.61247,-1.001,0.00182244,-0.253667,-0.081117,-0.514498,9.42766,-2.0834,0.00937299,0.0646546,-0.0249871,5.18469,-2.98299,7.84102,0.0201387,0.0171401,-0.00304808,-1.14174,9.60085,-1.70156,-0.0155589,0.121871,-0.0291435,9.49493,1.57898,3.15843,0.253683,0.059853,0.045582,0.0,0.0,0.0,0.0,0.0,0.0,5.11693,1.82224,8.16419,-0.0482961,0.00568467,0.0343717
0.003,-0.933878,-9.62562,-1.03984,-0.00186768,-0.258118,-0.0781,-0.495393,9.42991,-2.0886,0.00908024,0.0639215,-0.0251878,5.20419,-2.96937,7.83654,0.0197017,0.0158799,-0.00345925,-1.17425,9.58547,-1.735,-0.0164303,0.11787,-0.0293522,9.4887,1.58496,3.15747,0.254322,0.060492,0.044943,0.0,0.0,0.0,0.0,0.0,0.0,5.13019,1.8094,8.15817,-0.0488155,0.00419505,0.0347881
0.004,-0.932561,-9.63877,-1.07868,-0.00555779,-0.26257,-0.075083,-0.476287,9.43216,-2.09379,0.0087875,0.0631883,-0.0253884,5.22368,-2.95575,7.83206,0.0192647,0.0146197,-0.00387042,-1.20675,9.5701,-1.76844,-0.0173017,0.113869,-0.0295609,9.48248,1.59095,3.15652,0.254961,0.061131,0.044304,0.0,0.0,0.0,0.0,0.0,0.0,5.14345,1.79657,8.15215,-0.049335,0.00270542,0.0352045
0.005,-0.948239,-9.64005,-1.11922,-0.00777694,-0.262324,-0.0729113,-0.458149,9.43375,-2.08671,0.00777669,0.0621982,-0.026415,5.2403,-2.95694,7.84065,0.0200588,0.0143287,-0.00498119,-1.20065,9.56703,-1.77034,-0.0167482,0.108574,-0.029178,9.47625,1.59693,3.15556,0.2556,0.06177,0.043665,0.0,0.0,0.0,0.0,0.0,0.0,5.15111,1.79134,8.14819,-0.049999,0.00181176,0.0353317
0.006,-0.977514,-9.63183,-1.16113,-0.00881931,-0.258321,-0.0714156,-0.440784,9.43482,-2.0698,0.00619143,0.0610024,-0.0281023,5.2546,-2.97,7.85968,0.0218378,0.0148131,-0.00665164,-1.16368,9.5738,-1.74701,-0.0150548,0.102243,-0.0283219,9.47003,1.60292,3.1546,0.256239,0.062409,0.043026,0.0,0.0,0.0,0.0,0.0,0.0,5.15429,1.79219,8.14589,-0.0507788,0.00139488,0.0352275
0.007,-1.00679,-9.62361,-1.20304,-0.00986168,-0.254317,-0.06992,-0.423419,9.43588,-2.0529,0.00460616,0.0598067,-0.0297897,5.26891,-2.98305,7.87871,0.0236168,0.0152976,-0.00832208,-1.1267,9.58057,-1.72367,-0.0133614,0.0959126,-0.0274659,9.4638,1.6089,3.15364,0.256878,0.063048,0.042387,0.0,0.0,0.0,0.0,0.0,0.0,5.15748,1.79305,8.14359,-0.0515585,0.000977991,0.0351232
0.008,-1.03606,-9.61539,-1.24495,-0.010904,-0.250314,-0.0684244,-0.406054,9.43695,-2.03599,0.0030209,0.058611,-0.031477,5.28322,-2.99611,7.89774,0.0253958,0.015782,-0.00999253,-1.08973,9.58734,-1.70034,-0.0116679,0.0895819,-0.0266098,9.45758,1.61489,3.15268,0.257517,0.063687,0.041748,0.0,0.0,0.0,0.0,0.0,0.0,5.16066,1.79391,8.14129,-0.0523383,0.000561105,0.035019
0.009,-1.05995,-9.60831,-1.28478,-0.0117557,-0.246098,-0.0671381,-0.391342,9.43862,-2.02157,0.00169225,0.0575748,-0.0329636,5.29431,-3.0101,7.91255,0.0268189,0.0162306,-0.0114138,-1.05642,9.59535,-1.67701,-0.0100729,0.0836298,-0.025691,9.45135,1.62087,3.15173,0.258156,0.064326,0.041109,0.0,0.0,0.0,0.0,0.0,0.0,5.16423,1.79584,8.13955,-0.0530635,0.000329805,0.034904
