Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.01,-0.716885,-10.5761,-0.439222,0.403099,0.2119,-0.515489,-0.887234,9.70923,-2.05353,0.133472,0.0836001,-0.120537,5.08232,-2.18367,8.06598,-0.0793649,0.0992119,-0.0479545,-0.739306,9.76125,-2.44427,0.0448353,0.251875,-0.00935619,8.46829,1.28569,4.73573,0.48777,0.33015,0.06177,0.0,0.0,0.0,0.0,0.0,0.0,6.65953,0.826213,9.03277,0.0169954,-0.748582,0.217102
0.011,-0.744785,-10.5416,-0.454252,0.395489,0.208414,-0.515774,-0.915784,9.69115,-2.07618,0.136698,0.0778194,-0.117673,5.08993,-2.1947,8.07059,-0.0765342,0.0967097,-0.0412339,-0.831637,9.76653,-2.4488,0.0444243,0.246486,-0.00801846,8.4556,1.26629,4.71514,0.493308,0.330576,0.0672015,0.0,0.0,0.0,0.0,0.0,0.0,6.72757,0.855786,9.07427,0.0163618,-0.725588,0.224861
0.012,-0.772685,-10.5071,-0.469282,0.387878,0.204927,-0.516059,-0.944334,9.67308,-2.09883,0.139924,0.0720387,-0.114809,5.09753,-2.20573,8.07519,-0.0737035,0.0942074,-0.0345134,-0.923968,9.77181,-2.45333,0.0440134,0.241096,-0.00668073,8.44291,1.2469,4.69455,0.498846,0.331002,0.072633,0.0,0.0,0.0,0.0,0.0,0.0,6.79561,0.885359,9.11577,0.0157282,-0.702593,0.23262
0.013,-0.800585,-10.4726,-0.484312,0.380267,0.20144,-0.516344,-0.972885,9.655,-2.12148,0.14315,0.066258,-0.111945,5.10514,-2.21676,8.0798,-0.0708729,0.0917051,-0.0277928,-1.0163,9.7771,-2.45785,0.0436024,0.235707,-0.005343,8.43022,1.22751,4.67396,0.504384,0.331428,0.0780645,0.0,0.0,0.0,0.0,0.0,0.0,6.86365,0.914931,9.15726,0.0150947,-0.679599,0.240378
0.014,-0.803896,-10.4852,-0.517889,0.373005,0.19596,-0.517192,-1.00026,9.64901,-2.1034,0.14295,0.0582772,-0.110961,5.11045,-2.23404,8.09966,-0.0694051,0.089205,-0.0240993,-1.11272,9.7873,-2.45252,0.0443769,0.232108,-0.00457247,8.41753,1.20811,4.65337,0.509922,0.331854,0.083496,0.0,0.0,0.0,0.0,0.0,0.0,6.8865,0.950552,9.24449,0.0223834,-0.656241,0.248009
0.015,-0.794912,-10.5213,-0.560739,0.365918,0.189483,-0.518323,-1.02706,9.64906,-2.06497,0.141037,0.0491963,-0.110917,5.11463,-2.25444,8.12716,-0.0686187,0.0867058,-0.0219194,-1.21119,9.79997,-2.44227,0.0457442,0.229403,-0.00408553,8.40485,1.18872,4.63278,0.51546,0.33228,0.0889275,0.0,0.0,0.0,0.0,0.0,0.0,6.88675,0.989197,9.35459,0.0336334,-0.632703,0.255576
0.016,-0.785928,-10.5574,-0.603588,0.35883,0.183007,-0.519454,-1.05385,9.64911,-2.02653,0.139124,0.0401153,-0.110873,5.1188,-2.27485,8.15465,-0.0678324,0.0842067,-0.0197394,-1.30966,9.81264,-2.43202,0.0471115,0.226699,-0.0035986,8.39216,1.16933,4.61219,0.520998,0.332706,0.094359,0.0,0.0,0.0,0.0,0.0,0.0,6.887,1.02784,9.46469,0.0448833,-0.609164,0.263142
0.017,-0.776944,-10.5935,-0.646438,0.351742,0.17653,-0.520585,-1.08065,9.64916,-1.9881,0.13721,0.0310344,-0.110829,5.12298,-2.29525,8.18215,-0.067046,0.0817076,-0.0175594,-1.40812,9.8253,-2.42176,0.0484787,0.223995,-0.00311167,8.37947,1.14994,4.5916,0.526536,0.333132,0.0997905,0.0,0.0,0.0,0.0,0.0,0.0,6.88726,1.06649,9.57478,0.0561333,-0.585625,0.270709
0.018,-0.770662,-10.6251,-0.680942,0.344971,0.16944,-0.522032,-1.09279,9.64732,-1.94439,0.135375,0.021017,-0.108954,5.12509,-2.30135,8.20695,-0.0668202,0.0793173,-0.0156636,-1.50553,9.83388,-2.40738,0.049867,0.220943,-0.00278133,8.36678,1.13054,4.57101,0.532074,0.333558,0.105222,0.0,0.0,0.0,0.0,0.0,0.0,6.82868,1.09782,9.69376,0.0704178,-0.564173,0.275977
0.019,-0.77384,-10.6413,-0.686234,0.339308,0.160204,-0.524587,-1.05365,9.6389,-1.88225,0.13381,0.00772185,-0.100672,5.11994,-2.25741,8.22234,-0.0685563,0.0773078,-0.0147623,-1.59922,9.82814,-2.37857,0.0513288,0.216674,-0.00299909,8.35409,1.11115,4.55042,0.537612,0.333984,0.110653,0.0,0.0,0.0,0.0,0.0,0.0,6.56417,1.10357,9.84379,0.0953236,-0.550024,0.273202
0.02,-0.777018,-10.6574,-0.691526,0.333644,0.150968,-0.527142,-1.01451,9.63047,-1.8201,0.132246,-0.00557329,-0.09239,5.1148,-2.21347,8.23773,-0.0702925,0.0752983,-0.0138611,-1.69291,9.8224,-2.34975,0.0527906,0.212404,-0.00321685,8.3414,1.09176,4.52983,0.54315,0.33441,0.116085,0.0,0.0,0.0,0.0,0.0,0.0,6.29966,1.10932,9.99383,0.120229,-0.535875,0.270426
0.021,-0.780196,-10.6736,-0.696818,0.327981,0.141731,-0.529697,-0.975369,9.62204,-1.75795,0.130682,-0.0188684,-0.084108,5.10966,-2.16953,8.25311,-0.0720286,0.0732888,-0.0129598,-1.7866,9.81666,-2.32094,0.0542523,0.208135,-0.00343461,8.3347,1.10971,4.52576,0.543949,0.332919,0.117203,0.0,0.0,0.0,0.0,0.0,0.0,6.03516,1.11508,10.1439,0.145135,-0.521725,0.267651
0.022,-0.783373,-10.6897,-0.70211,0.322317,0.132495,-0.532252,-0.936228,9.61362,-1.69581,0.129118,-0.0321636,-0.075826,5.10452,-2.12559,8.2685,-0.0737647,0.0712793,-0.0120586,-1.88029,9.81092,-2.29212,0.0557141,0.203865,-0.00365237,8.32799,1.12767,4.52169,0.544748,0.331428,0.118321,0.0,0.0,0.0,0.0,0.0,0.0,5.77065,1.12083,10.2939,0.170041,-0.507576,0.264875
0.023,-0.801716,-10.7114,-0.704977,0.322371,0.120468,-0.536121,-0.9109,9.63395,-1.68704,0.128853,-0.0430158,-0.0728583,5.10946,-2.09938,8.27017,-0.0765313,0.0693774,-0.012852,-1.9528,9.80905,-2.26821,0.0557583,0.197037,-0.00363332,8.32129,1.14563,4.51762,0.545546,0.329937,0.11944,0.0,0.0,0.0,0.0,0.0,0.0,5.53733,1.18412,10.1373,0.173829,-0.48157,0.250526
0.024,-0.824392,-10.7347,-0.70715,0.324059,0.107644,-0.540365,-0.889519,9.6625,-1.69352,0.128958,-0.05317,-0.0714088,5.11727,-2.07823,8.26792,-0.0795924,0.0675061,-0.0141297,-2.01925,9.80829,-2.2457,0.0553975,0.189478,-0.00354662,8.31458,1.16358,4.51355,0.546345,0.328446,0.120558,0.0,0.0,0.0,0.0,0.0,0.0,5.31292,1.26386,9.89304,0.171582,-0.452177,0.232869
0.025,-0.847068,-10.758,-0.709324,0.325746,0.09482,-0.544609,-0.868137,9.69105,-1.7,0.129063,-0.0633243,-0.0699594,5.12509,-2.05709,8.26567,-0.0826534,0.0656349,-0.0154073,-2.08571,9.80753,-2.22319,0.0550367,0.181919,-0.00345991,8.30788,1.18154,4.50948,0.547144,0.326955,0.121676,0.0,0.0,0.0,0.0,0.0,0.0,5.0885,1.3436,9.6488,0.169336,-0.422784,0.215213
0.026,-0.869744,-10.7813,-0.711497,0.327434,0.0819959,-0.548853,-0.846756,9.71961,-1.70648,0.129168,-0.0734785,-0.06851,5.1329,-2.03594,8.26342,-0.0857144,0.0637637,-0.0166849,-2.15217,9.80677,-2.20068,0.0546759,0.174359,-0.00337321,8.30118,1.1995,4.50541,0.547943,0.325464,0.122794,0.0,0.0,0.0,0.0,0.0,0.0,4.86409,1.42334,9.40455,0.16709,-0.39339,0.197556
0.027,-0.891461,-10.7997,-0.70682,0.329589,0.0682574,-0.551381,-0.844505,9.74809,-1.72093,0.130257,-0.0814756,-0.0668852,5.14143,-2.01545,8.26067,-0.088724,0.0618799,-0.0171361,-2.20455,9.80245,-2.17007,0.0533253,0.166189,-0.00292014,8.29447,1.21745,4.50134,0.548741,0.323973,0.123913,0.0,0.0,0.0,0.0,0.0,0.0,4.78129,1.56976,9.20169,0.157179,-0.368225,0.182784
0.028,-0.91126,-10.8082,-0.68844,0.332679,0.0526904,-0.550475,-0.880515,9.77643,-1.75132,0.133313,-0.0851582,-0.0649096,5.15137,-1.99627,8.25692,-0.0916306,0.0599713,-0.0159344,-2.22878,9.791,-2.12327,0.049995,0.156797,-0.00173436,8.28777,1.23541,4.49727,0.54954,0.322482,0.125031,0.0,0.0,0.0,0.0,0.0,0.0,4.98174,1.84955,9.08158,0.131938,-0.351516,0.173779
0.029,-0.931059,-10.8167,-0.67006,0.335768,0.0371233,-0.549569,-0.916525,9.80478,-1.78172,0.136369,-0.0888409,-0.062934,5.16132,-1.97709,8.25318,-0.0945373,0.0580626,-0.0147327,-2.25301,9.77956,-2.07646,0.0466648,0.147405,-0.000548579,8.28106,1.25336,4.4932,0.550339,0.320991,0.126149,0.0,0.0,0.0,0.0,0.0,0.0,5.18218,2.12933,8.96147,0.106696,-0.334808,0.164775
0.03,-0.950858,-10.8252,-0.65168,0.338858,0.0215563,-0.548662,-0.952535,9.83312,-1.81211,0.139426,-0.0925235,-0.0609584,5.17127,-1.95791,8.24944,-0.0974439,0.056154,-0.013531,-2.27724,9.76812,-2.02965,0.0433345,0.138013,0.000637204,8.27436,1.27132,4.48913,0.551138,0.3195,0.127267,0.0,0.0,0.0,0.0,0.0,0.0,5.38263,2.40912,8.84136,0.081455,-0.318099,0.155771
0.031,-0.970657,-10.8337,-0.633301,0.341948,0.00598923,-0.547756,-0.988545,9.86146,-1.84251,0.142482,-0.0962062,-0.0589828,5.18121,-1.93873,8.24569,-0.100351,0.0542453,-0.0123293,-2.30147,9.75667,-1.98284,0.0400042,0.128621,0.00182299,8.26766,1.28928,4.48506,0.551936,0.318009,0.128386,0.0,0.0,0.0,0.0,0.0,0.0,5.58307,2.68891,8.72126,0.0562136,-0.30139,0.146766
0.032,-1.04279,-10.8128,-0.66365,0.344879,-0.0101165,-0.550682,-0.966689,9.86169,-1.82519,0.143156,-0.102102,-0.0532296,5.16842,-1.9437,8.25073,-0.102182,0.0521625,-0.00788961,-2.31211,9.74621,-1.9659,0.0362989,0.12,-7.44e-05,8.26095,1.30723,4.48099,0.552735,0.316518,0.129504,0.0,0.0,0.0,0.0,0.0,0.0,5.69748,2.96298,8.66766,0.0243789,-0.300068,0.149259
0.033,-1.12147,-10.7883,-0.70009,0.347791,-0.0262895,-0.554087,-0.9376,9.85841,-1.80192,0.143533,-0.108275,-0.0470042,5.15278,-1.95168,8.25687,-0.103879,0.0500579,-0.00304519,-2.32105,9.73587,-1.95268,0.0325467,0.111475,-0.00235715,8.25425,1.32519,4.47692,0.553534,0.315027,0.130622,0.0,0.0,0.0,0.0,0.0,0.0,5.80113,3.23634,8.62238,-0.00827994,-0.300668,0.153189
0.034,-1.20014,-10.7637,-0.73653,0.350703,-0.0424626,-0.557491,-0.90851,9.85512,-1.77864,0.143909,-0.114448,-0.0407788,5.13715,-1.95967,8.26301,-0.105576,0.0479533,0.00179922,-2.32999,9.72553,-1.93947,0.0287945,0.102951,-0.00463991,8.24755,1.34315,4.47285,0.554332,0.313536,0.13174,0.0,0.0,0.0,0.0,0.0,0.0,5.90479,3.50969,8.57709,-0.0409388,-0.301269,0.157119
0.035,-1.27882,-10.7392,-0.77297,0.353614,-0.0586356,-0.560896,-0.879421,9.85184,-1.75537,0.144286,-0.120621,-0.0345534,5.12151,-1.96765,8.26915,-0.107274,0.0458487,0.00664364,-2.33893,9.71519,-1.92626,0.0250423,0.094426,-0.00692268,8.24084,1.3611,4.46878,0.555131,0.312045,0.132859,0.0,0.0,0.0,0.0,0.0,0.0,6.00844,3.78305,8.53181,-0.0735977,-0.30187,0.161049
0.036,-1.3648,-10.7246,-0.802697,0.356107,-0.0726461,-0.564295,-0.847504,9.83526,-1.74219,0.145139,-0.126644,-0.029377,5.10212,-1.97377,8.26584,-0.108831,0.0438751,0.010468,-2.34147,9.70817,-1.91038,0.0219806,0.0859661,-0.00998702,8.23414,1.37906,4.46471,0.55593,0.310554,0.133977,0.0,0.0,0.0,0.0,0.0,0.0,5.99242,3.99124,8.47979,-0.107248,-0.322264,0.163674
0.037,-1.45992,-10.7226,-0.824031,0.358077,-0.0839534,-0.567688,-0.812052,9.80206,-1.74162,0.146589,-0.132479,-0.0255119,5.07802,-1.97756,8.25074,-0.110215,0.0420651,0.0130172,-2.33601,9.70528,-1.89116,0.0197821,0.077587,-0.0140283,8.22743,1.39702,4.46064,0.556729,0.309063,0.135095,0.0,0.0,0.0,0.0,0.0,0.0,5.82681,4.11797,8.41935,-0.142137,-0.367399,0.164667
0.038,-1.55503,-10.7206,-0.845366,0.360046,-0.0952607,-0.571081,-0.7766,9.76886,-1.74106,0.148038,-0.138315,-0.0216468,5.05392,-1.98135,8.23564,-0.111598,0.040255,0.0155664,-2.33054,9.70239,-1.87195,0.0175835,0.069208,-0.0180696,8.22073,1.41497,4.45657,0.557527,0.307572,0.136213,0.0,0.0,0.0,0.0,0.0,0.0,5.66121,4.2447,8.35891,-0.177026,-0.412534,0.165661
0.039,-1.65015,-10.7186,-0.8667,0.362016,-0.106568,-0.574474,-0.741147,9.73566,-1.74049,0.149487,-0.144151,-0.0177816,5.02982,-1.98514,8.22054,-0.112982,0.038445,0.0181156,-2.32508,9.6995,-1.85273,0.015385,0.060829,-0.0221109,8.21403,1.43293,4.4525,0.558326,0.306081,0.137332,0.0,0.0,0.0,0.0,0.0,0.0,5.4956,4.37144,8.29848,-0.211915,-0.457669,0.166654
0.04,-1.74526,-10.7166,-0.888035,0.363986,-0.117875,-0.577868,-0.705695,9.70246,-1.73993,0.150937,-0.149986,-0.0139165,5.00573,-1.98893,8.20543,-0.114366,0.036635,0.0206649,-2.31961,9.69662,-1.83352,0.0131865,0.0524499,-0.0261523,8.20732,1.45089,4.44843,0.559125,0.30459,0.13845,0.0,0.0,0.0,0.0,0.0,0.0,5.32999,4.49817,8.23804,-0.246804,-0.502805,0.167648
0.041,-1.90426,-10.7049,-0.972039,0.36545,-0.125237,-0.578903,-0.676167,9.70422,-1.73846,0.152263,-0.159278,-0.00998961,5.01344,-2.01944,8.20552,-0.117652,0.0360914,0.0217588,-2.27226,9.69407,-1.80697,0.0122947,0.0443771,-0.0284201,8.23797,1.51697,4.45034,0.552895,0.298253,0.133604,0.0,0.0,0.0,0.0,0.0,0.0,5.1229,4.27718,8.12876,-0.18943,-0.538723,0.160222
0.042,-2.06325,-10.6933,-1.05604,0.366914,-0.132598,-0.579939,-0.646639,9.70597,-1.737,0.153589,-0.16857,-0.00606269,5.02114,-2.04996,8.20561,-0.120938,0.0355478,0.0228527,-2.2249,9.69153,-1.78043,0.0114029,0.0363044,-0.0306879,8.26861,1.58305,4.45226,0.546664,0.291916,0.128758,0.0,0.0,0.0,0.0,0.0,0.0,4.9158,4.05619,8.01948,-0.132056,-0.574642,0.152796
0.043,-2.22224,-10.6816,-1.14005,0.368378,-0.13996,-0.580974,-0.61711,9.70773,-1.73553,0.154914,-0.177863,-0.00213578,5.02885,-2.08048,8.2057,-0.124224,0.0350042,0.0239466,-2.17755,9.68899,-1.75388,0.0105111,0.0282316,-0.0329557,8.29926,1.64913,4.45417,0.540434,0.28558,0.123913,0.0,0.0,0.0,0.0,0.0,0.0,4.70871,3.8352,7.9102,-0.0746824,-0.61056,0.14537
0.044,-2.38124,-10.67,-1.22405,0.369842,-0.147321,-0.58201,-0.587582,9.70949,-1.73407,0.15624,-0.187155,0.00179114,5.03656,-2.111,8.2058,-0.12751,0.0344606,0.0250406,-2.13019,9.68644,-1.72734,0.00961923,0.0201588,-0.0352235,8.32991,1.71521,4.45609,0.534204,0.279243,0.119067,0.0,0.0,0.0,0.0,0.0,0.0,4.50162,3.61421,7.80092,-0.0173086,-0.646478,0.137944
0.045,-2.53238,-10.6469,-1.29251,0.373273,-0.154095,-0.581033,-0.566022,9.71237,-1.71685,0.156879,-0.194604,0.00560551,5.04316,-2.12976,8.21506,-0.130316,0.033333,0.0274223,-2.07347,9.6898,-1.71382,0.0101312,0.0133539,-0.0383968,8.36055,1.78129,4.458,0.527974,0.272906,0.114221,0.0,0.0,0.0,0.0,0.0,0.0,4.38363,3.2197,7.74974,0.0317293,-0.660803,0.125326
0.046,-2.67725,-10.6147,-1.34854,0.378277,-0.160399,-0.578445,-0.550836,9.71616,-1.68701,0.156968,-0.20058,0.00932985,5.04886,-2.13911,8.23166,-0.132739,0.0317383,0.0308343,-2.00925,9.69789,-1.71073,0.0117662,0.00756338,-0.0422944,8.3912,1.84737,4.45992,0.521743,0.266569,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,4.33693,2.68637,7.74505,0.0740984,-0.657854,0.108553
0.047,-2.82212,-10.5825,-1.40457,0.383282,-0.166703,-0.575858,-0.535651,9.71994,-1.65718,0.157057,-0.206556,0.0130542,5.05457,-2.14845,8.24826,-0.135161,0.0301436,0.0342462,-1.94503,9.70597,-1.70764,0.0134011,0.00177284,-0.0461921,8.42184,1.91345,4.46183,0.515513,0.260233,0.10453,0.0,0.0,0.0,0.0,0.0,0.0,4.29023,2.15304,7.74035,0.116468,-0.654904,0.0917803
0.048,-2.96698,-10.5503,-1.4606,0.388286,-0.173007,-0.573271,-0.520465,9.72373,-1.62735,0.157146,-0.212532,0.0167785,5.06027,-2.1578,8.26486,-0.137583,0.0285489,0.0376582,-1.88081,9.71406,-1.70455,0.0150361,-0.00401769,-0.0500897,8.45249,1.97953,4.46375,0.509283,0.253896,0.099684,0.0,0.0,0.0,0.0,0.0,0.0,4.24353,1.61971,7.73565,0.158837,-0.651954,0.0750076
0.049,-3.10871,-10.5101,-1.5168,0.392688,-0.17968,-0.570145,-0.501751,9.72967,-1.60129,0.157023,-0.217905,0.0201588,5.06706,-2.16677,8.27942,-0.139948,0.0267975,0.0409602,-1.81585,9.72137,-1.69886,0.0169324,-0.0101257,-0.0539537,8.48314,2.04561,4.46566,0.503053,0.247559,0.0948382,0.0,0.0,0.0,0.0,0.0,0.0,4.22425,1.10262,7.7345,0.197977,-0.646652,0.0591912
0.05,-3.22531,-10.4055,-1.57438,0.392266,-0.189311,-0.562705,-0.454812,9.75285,-1.6054,0.155198,-0.218454,0.0207869,5.08249,-2.17269,8.27766,-0.141853,0.0237929,0.0433824,-1.74494,9.72253,-1.67231,0.020919,-0.0187731,-0.0575482,8.51378,2.11169,4.46758,0.496822,0.241223,0.0899925,0.0,0.0,0.0,0.0,0.0,0.0,4.42435,0.71538,7.76167,0.211288,-0.62253,0.0510247
0.051,-3.34191,-10.3009,-1.63195,0.391844,-0.198942,-0.555265,-0.407873,9.77603,-1.60951,0.153374,-0.219003,0.0214149,5.09792,-2.17861,8.2759,-0.143758,0.0207882,0.0458046,-1.67402,9.72369,-1.64576,0.0249057,-0.0274206,-0.0611428,8.54443,2.17777,4.4695,0.490592,0.234886,0.0851467,0.0,0.0,0.0,0.0,0.0,0.0,4.62444,0.328142,7.78885,0.224599,-0.598407,0.0428582
0.052,-3.45852,-10.1963,-1.68953,0.391423,-0.208574,-0.547826,-0.360934,9.79922,-1.61362,0.15155,-0.219551,0.0220429,5.11335,-2.18454,8.27414,-0.145663,0.0177836,0.0482269,-1.60311,9.72484,-1.61921,0.0288924,-0.036068,-0.0647373,8.57507,2.24385,4.47141,0.484362,0.228549,0.080301,0.0,0.0,0.0,0.0,0.0,0.0,4.82454,-0.0590953,7.81602,0.237909,-0.574285,0.0346918
0.053,-3.57512,-10.0917,-1.7471,0.391001,-0.218205,-0.540386,-0.313995,9.8224,-1.61773,0.149725,-0.2201,0.022671,5.12878,-2.19046,8.27238,-0.147568,0.014779,0.0506491,-1.53219,9.726,-1.59266,0.032879,-0.0447154,-0.0683318,8.60572,2.30993,4.47333,0.478132,0.222212,0.0754552,0.0,0.0,0.0,0.0,0.0,0.0,5.02463,-0.446333,7.8432,0.25122,-0.550162,0.0265253
0.054,-3.66904,-10.0313,-1.76369,0.389894,-0.233505,-0.532244,-0.300351,9.80379,-1.65568,0.150049,-0.218652,0.0261577,5.13247,-2.19865,8.25773,-0.14894,0.0112345,0.0527886,-1.45871,9.72399,-1.56077,0.0353711,-0.0535301,-0.0715786,8.63636,2.37601,4.47524,0.471901,0.215875,0.0706095,0.0,0.0,0.0,0.0,0.0,0.0,5.21002,-0.61965,7.86058,0.244814,-0.515191,0.0250334
0.055,-3.75161,-9.99298,-1.75979,0.388444,-0.251638,-0.52375,-0.303356,9.76428,-1.71056,0.151446,-0.216205,0.0310739,5.13029,-2.20798,8.23663,-0.150045,0.00742001,0.0547867,-1.38394,9.72039,-1.5262,0.037116,-0.0624283,-0.0746515,8.66701,2.44209,4.47716,0.465671,0.209539,0.0657637,0.0,0.0,0.0,0.0,0.0,0.0,5.38806,-0.686007,7.87306,0.228548,-0.474796,0.0268787
0.056,-3.83419,-9.9547,-1.75588,0.386995,-0.269772,-0.515256,-0.30636,9.72478,-1.76544,0.152843,-0.213758,0.0359901,5.12811,-2.21731,8.21554,-0.15115,0.00360557,0.0567848,-1.30917,9.71679,-1.49164,0.0388608,-0.0713266,-0.0777245,8.69766,2.50817,4.47907,0.459441,0.203202,0.060918,0.0,0.0,0.0,0.0,0.0,0.0,5.5661,-0.752364,7.88554,0.212283,-0.4344,0.028724
0.057,-3.91677,-9.91642,-1.75198,0.385546,-0.287906,-0.506762,-0.309365,9.68527,-1.82032,0.15424,-0.211312,0.0409063,5.12593,-2.22664,8.19445,-0.152255,-0.000208868,0.058783,-1.2344,9.71319,-1.45707,0.0406056,-0.0802248,-0.0807974,8.7283,2.57425,4.48099,0.453211,0.196865,0.0560722,0.0,0.0,0.0,0.0,0.0,0.0,5.74414,-0.818721,7.89803,0.196018,-0.394005,0.0305694
