Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.0,-0.823912,-9.77767,-1.59485,-0.0964305,0.0332503,0.0860297,0.0249791,9.09181,-0.367756,0.0315694,-0.430944,-0.0476213,5.04297,-2.70768,7.77904,-0.412353,-0.225805,-0.228331,-0.900801,9.14367,-0.696909,-0.0811181,-0.234653,0.0523177,9.17219,1.43892,4.09528,-0.367957,-0.120878,0.0143775,0.357933,-9.70131,-1.37068,-0.0173062,0.0324825,0.00292875,5.11401,1.77923,8.13824,-0.0439688,0.00456508,0.0243428
0.001,-0.800194,-9.77233,-1.56271,-0.0908616,0.0347897,0.0842931,0.0109953,9.0651,-0.298688,0.0324348,-0.427911,-0.04745,5.03201,-2.66996,7.76855,-0.410109,-0.2227,-0.220739,-0.896903,9.10518,-0.727125,-0.076706,-0.240593,0.0525275,9.16405,1.41258,4.06631,-0.366786,-0.121836,0.014271,0.370622,-9.70514,-1.35799,-0.016401,0.032802,0.002982,5.09127,1.7793,8.14193,-0.0427562,0.00615328,0.0244719
0.002,-0.776476,-9.76699,-1.53057,-0.0852926,0.0363292,0.0825565,-0.00298858,9.03838,-0.22962,0.0333003,-0.424877,-0.0472787,5.02104,-2.63224,7.75806,-0.407866,-0.219596,-0.213148,-0.893005,9.06669,-0.757341,-0.0722939,-0.246532,0.0527372,9.15591,1.38624,4.03734,-0.365614,-0.122795,0.0141645,0.383312,-9.70897,-1.3453,-0.0154957,0.0331215,0.00303525,5.06854,1.77937,8.14562,-0.0415435,0.00774149,0.024601
0.003,-0.752758,-9.76165,-1.49843,-0.0797236,0.0378687,0.0808199,-0.0169724,9.01167,-0.160552,0.0341657,-0.421844,-0.0471074,5.01008,-2.59451,7.74757,-0.405622,-0.216492,-0.205556,-0.889106,9.0282,-0.787556,-0.0678819,-0.252472,0.052947,9.14777,1.35991,4.00837,-0.364443,-0.123753,0.014058,0.396001,-9.7128,-1.33261,-0.0145905,0.033441,0.0030885,5.04581,1.77944,8.14932,-0.0403308,0.00932969,0.0247301
0.004,-0.72904,-9.75632,-1.46629,-0.0741547,0.0394082,0.0790833,-0.0309563,8.98495,-0.0914839,0.0350311,-0.41881,-0.0469361,4.99911,-2.55679,7.73708,-0.403378,-0.213388,-0.197964,-0.885208,8.98972,-0.817772,-0.0634698,-0.258412,0.0531568,9.13963,1.33357,3.9794,-0.363271,-0.124711,0.0139515,0.40869,-9.71663,-1.31992,-0.0136852,0.0337605,0.00314175,5.02307,1.77951,8.15301,-0.0391181,0.0109179,0.0248592
0.005,-0.7348,-9.76345,-1.4508,-0.0688033,0.0406295,0.0782887,-0.0422786,8.97047,-0.0326065,0.0359992,-0.41311,-0.04686,5.01421,-2.47182,7.72693,-0.397821,-0.211372,-0.188914,-0.885579,8.97121,-0.843106,-0.0600274,-0.261228,0.0514063,9.13148,1.30723,3.95043,-0.3621,-0.12567,0.013845,0.42138,-9.72046,-1.30723,-0.01278,0.03408,0.003195,5.00436,1.78444,8.15755,-0.0378609,0.0107028,0.0257285
0.006,-0.764141,-9.78057,-1.44863,-0.0636259,0.0415964,0.0782477,-0.0514717,8.96579,0.0181186,0.0370492,-0.405277,-0.04686,5.05017,-2.34906,7.71704,-0.389615,-0.210226,-0.178696,-0.889366,8.96868,-0.864535,-0.0573608,-0.261544,0.0480877,9.11544,1.27156,3.95067,-0.359065,-0.125351,0.0123007,0.41707,-9.71376,-1.30436,-0.0130462,0.0341865,0.00292875,4.98885,1.79325,8.16278,-0.036568,0.00904514,0.0271899
0.007,-0.793482,-9.79769,-1.44646,-0.0584485,0.0425633,0.0782067,-0.0606647,8.9611,0.0688436,0.0380993,-0.397445,-0.04686,5.08612,-2.22629,7.70715,-0.381408,-0.20908,-0.168479,-0.893153,8.96615,-0.885963,-0.0546942,-0.261861,0.0447691,9.0994,1.23589,3.95091,-0.356029,-0.125031,0.0107565,0.41276,-9.70705,-1.30149,-0.0133125,0.034293,0.0026625,4.97335,1.80205,8.168,-0.0352752,0.00738745,0.0286514
0.008,-0.822823,-9.81481,-1.44429,-0.0532711,0.0435302,0.0781657,-0.0698578,8.95641,0.119569,0.0391494,-0.389612,-0.04686,5.12207,-2.10353,7.69726,-0.373201,-0.207933,-0.158261,-0.89694,8.96363,-0.907392,-0.0520276,-0.262177,0.0414505,9.08336,1.20021,3.95115,-0.352994,-0.124711,0.00921225,0.408451,-9.70035,-1.29861,-0.0135787,0.0343995,0.00239625,4.95785,1.81086,8.17323,-0.0339823,0.00572977,0.0301128
0.009,-0.853112,-9.83146,-1.4425,-0.0482319,0.0446455,0.0779673,-0.0810296,8.95757,0.167206,0.0399236,-0.381478,-0.0469666,5.15783,-1.98405,7.6894,-0.364462,-0.206557,-0.148021,-0.905441,8.95764,-0.928986,-0.0496337,-0.26198,0.0387375,9.06732,1.16454,3.95139,-0.349959,-0.124392,0.007668,0.404141,-9.69364,-1.29574,-0.013845,0.034506,0.00213,4.94586,1.81511,8.18032,-0.032697,0.00412801,0.031198
