Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.0,0.135454,-9.88189,-1.44146,-0.00252589,-0.0153003,0.0690688,0.137798,9.87932,-1.17731,0.233699,-0.0223625,0.0625119,5.22162,-3.37019,7.67472,-0.320265,-0.01476,0.238279,-1.66461,9.80536,-0.813483,0.0283798,-0.301831,-0.30702,10.0652,0.397437,2.26491,0.026625,-0.28329,-0.160815,0.234632,-9.5816,-1.78129,0.071355,0.082005,0.16827,4.53963,5.16237,7.20538,-0.152908,-0.011715,0.0823639
0.001,0.144272,-9.87307,-1.41198,-0.00151152,-0.00932142,0.0666877,0.187268,9.8662,-1.19897,0.2306,-0.0280867,0.0606275,5.23642,-3.39509,7.66311,-0.323272,-0.0161354,0.239509,-1.67115,9.7861,-0.782778,0.0271007,-0.30647,-0.307856,10.0487,0.389537,2.27186,0.025134,-0.282864,-0.159484,0.238223,-9.58423,-1.77123,0.0725265,0.083922,0.169867,4.53041,5.17061,7.18706,-0.156486,-0.011715,0.0844988
0.002,0.15309,-9.86425,-1.38249,-0.000497144,-0.0033426,0.0643066,0.236738,9.85308,-1.22063,0.227501,-0.0338109,0.0587431,5.25122,-3.42,7.6515,-0.326279,-0.0175109,0.240738,-1.67768,9.76683,-0.752072,0.0258216,-0.311108,-0.308692,10.0322,0.381636,2.2788,0.023643,-0.282438,-0.158153,0.241814,-9.58686,-1.76117,0.073698,0.085839,0.171465,4.52119,5.17885,7.16873,-0.160064,-0.011715,0.0866337
0.003,0.161908,-9.85543,-1.353,0.000517231,0.00263623,0.0619255,0.286208,9.83996,-1.24229,0.224401,-0.039535,0.0568587,5.26602,-3.44491,7.63989,-0.329286,-0.0188863,0.241967,-1.68422,9.74757,-0.721367,0.0245425,-0.315747,-0.309528,10.0157,0.373735,2.28574,0.022152,-0.282012,-0.156821,0.245406,-9.5895,-1.75112,0.0748695,0.087756,0.173062,4.51197,5.18709,7.15041,-0.163642,-0.011715,0.0887686
0.004,0.170726,-9.84661,-1.32352,0.00153161,0.00861506,0.0595444,0.335678,9.82685,-1.26395,0.221302,-0.0452592,0.0549743,5.28082,-3.46981,7.62828,-0.332293,-0.0202617,0.243196,-1.69075,9.7283,-0.690662,0.0232634,-0.320385,-0.310363,9.99914,0.365834,2.29269,0.020661,-0.281586,-0.15549,0.248997,-9.59213,-1.74106,0.076041,0.089673,0.17466,4.50275,5.19532,7.13209,-0.16722,-0.011715,0.0909035
0.005,0.172192,-9.84641,-1.29196,0.00329676,0.0132496,0.0577089,0.362973,9.8167,-1.27895,0.217979,-0.0509939,0.0545895,5.2994,-3.49203,7.61577,-0.333822,-0.0205847,0.243647,-1.67762,9.71056,-0.672544,0.0215997,-0.323897,-0.310377,9.98262,0.357933,2.29963,0.01917,-0.28116,-0.154159,0.252588,-9.59476,-1.73101,0.0772125,0.09159,0.176257,4.48815,5.19322,7.12633,-0.170592,-0.0118899,0.0914687
0.006,0.167778,-9.8531,-1.25874,0.00566255,0.0168088,0.0563098,0.37253,9.80893,-1.28862,0.214476,-0.056737,0.0554044,5.32103,-3.5121,7.60255,-0.334168,-0.0200658,0.243474,-1.64876,9.69403,-0.664497,0.0196283,-0.326507,-0.309733,9.9661,0.350032,2.30657,0.017679,-0.280734,-0.152828,0.25618,-9.5974,-1.72095,0.078384,0.093507,0.177855,4.46926,5.18284,7.13061,-0.173799,-0.0122046,0.090778
0.007,0.163363,-9.85978,-1.22551,0.00802833,0.020368,0.0549108,0.382086,9.80115,-1.29828,0.210973,-0.0624801,0.0562193,5.34265,-3.53217,7.58933,-0.334514,-0.019547,0.243301,-1.6199,9.6775,-0.65645,0.017657,-0.329116,-0.309089,9.94958,0.342131,2.31352,0.016188,-0.280308,-0.151496,0.259771,-9.60003,-1.7109,0.0795555,0.095424,0.179452,4.45036,5.17246,7.1349,-0.177005,-0.0125193,0.0900874
0.008,0.158949,-9.86647,-1.19229,0.0103941,0.0239271,0.0535118,0.391642,9.79338,-1.30795,0.20747,-0.0682232,0.0570342,5.36427,-3.55223,7.5761,-0.33486,-0.0190281,0.243128,-1.59104,9.66097,-0.648402,0.0156856,-0.331726,-0.308446,9.93306,0.334231,2.32046,0.014697,-0.279882,-0.150165,0.263362,-9.60266,-1.70084,0.080727,0.097341,0.18105,4.43146,5.16208,7.13919,-0.180212,-0.0128341,0.0893968
0.009,0.1567,-9.87016,-1.15887,0.0128682,0.0272426,0.0522129,0.403935,9.78162,-1.31911,0.204446,-0.0732682,0.057511,5.38257,-3.57044,7.56503,-0.33508,-0.0186642,0.242976,-1.56639,9.6444,-0.641502,0.0139649,-0.334561,-0.307893,9.91654,0.32633,2.3274,0.013206,-0.279456,-0.148834,0.266953,-9.6053,-1.69079,0.0818985,0.099258,0.182647,4.41438,5.1525,7.14409,-0.183381,-0.013212,0.089084
0.01,0.171778,-9.84991,-1.12391,0.0162091,0.0286079,0.0517149,0.438119,9.73794,-1.34218,0.205262,-0.0727282,0.0552826,5.37428,-3.5737,7.57115,-0.334298,-0.0195399,0.242995,-1.57544,9.62758,-0.64378,0.0142487,-0.339191,-0.30807,9.90002,0.318429,2.33435,0.011715,-0.27903,-0.147502,0.270545,-9.60793,-1.68073,0.08307,0.101175,0.184245,4.41179,5.14939,7.15395,-0.186246,-0.0140954,0.0917937
0.011,0.186857,-9.82966,-1.08895,0.0195499,0.0299732,0.051217,0.472303,9.69426,-1.36525,0.206078,-0.0721881,0.0530542,5.36598,-3.57697,7.57726,-0.333515,-0.0204157,0.243013,-1.58448,9.61076,-0.646058,0.0145325,-0.343821,-0.308247,9.8835,0.310528,2.34129,0.010224,-0.278604,-0.146171,0.274136,-9.61057,-1.67067,0.0842415,0.103092,0.185842,4.40921,5.14628,7.16381,-0.189112,-0.0149788,0.0945035
0.012,0.201935,-9.80941,-1.05399,0.0228907,0.0313386,0.050719,0.506488,9.65058,-1.38832,0.206894,-0.0716481,0.0508258,5.35769,-3.58023,7.58338,-0.332733,-0.0212914,0.243032,-1.59352,9.59393,-0.648335,0.0148164,-0.348451,-0.308424,9.86698,0.302627,2.34823,0.008733,-0.278178,-0.14484,0.277727,-9.6132,-1.66062,0.085413,0.105009,0.18744,4.40662,5.14317,7.17366,-0.191977,-0.0158621,0.0972133
0.013,0.217013,-9.78915,-1.01902,0.0262315,0.0327039,0.050221,0.540672,9.60691,-1.41139,0.20771,-0.071108,0.0485974,5.3494,-3.5835,7.58949,-0.33195,-0.0221672,0.243051,-1.60257,9.57711,-0.650613,0.0151002,-0.353081,-0.308601,9.85046,0.294726,2.35518,0.007242,-0.277752,-0.143509,0.281319,-9.61583,-1.65056,0.0865845,0.106926,0.189037,4.40404,5.14006,7.18352,-0.194843,-0.0167455,0.099923
0.014,0.222144,-9.77909,-1.00199,0.0291867,0.0352535,0.0494796,0.575279,9.59472,-1.43925,0.206603,-0.0694519,0.048664,5.3315,-3.61216,7.59663,-0.330446,-0.0231908,0.242223,-1.59349,9.57934,-0.672588,0.0156009,-0.356255,-0.308186,9.83394,0.286825,2.36212,0.005751,-0.277326,-0.142177,0.28491,-9.61847,-1.64051,0.087756,0.108843,0.190635,4.40071,5.14686,7.17941,-0.198016,-0.0169941,0.102796
0.015,0.222302,-9.77412,-0.993911,0.0319489,0.0383953,0.0486165,0.610098,9.59829,-1.46949,0.204534,-0.0672378,0.0498779,5.30879,-3.65352,7.60428,-0.328582,-0.0242884,0.240972,-1.57536,9.59111,-0.704412,0.01621,-0.358702,-0.307475,9.81742,0.278924,2.36906,0.00426,-0.2769,-0.140846,0.288501,-9.6211,-1.63045,0.0889275,0.11076,0.192232,4.39702,5.15861,7.1683,-0.201343,-0.0169254,0.10575
0.016,0.22246,-9.76915,-0.985835,0.0347112,0.041537,0.0477534,0.644917,9.60185,-1.49974,0.202466,-0.0650236,0.0510919,5.28608,-3.69488,7.61193,-0.326718,-0.025386,0.239721,-1.55723,9.60287,-0.736236,0.016819,-0.361149,-0.306765,9.8009,0.271024,2.37601,0.002769,-0.276474,-0.139515,0.292093,-9.62373,-1.6204,0.090099,0.112677,0.19383,4.39332,5.17036,7.1572,-0.20467,-0.0168566,0.108704
0.017,0.222618,-9.76418,-0.97776,0.0374735,0.0446788,0.0468903,0.679736,9.60542,-1.52998,0.200398,-0.0628095,0.0523058,5.26338,-3.73624,7.61959,-0.324854,-0.0264836,0.23847,-1.5391,9.61464,-0.76806,0.0174281,-0.363595,-0.306054,9.78438,0.263123,2.38295,0.001278,-0.276048,-0.138184,0.295684,-9.62637,-1.61034,0.0912705,0.114594,0.195427,4.38963,5.18211,7.1461,-0.207996,-0.0167878,0.111657
0.018,0.219869,-9.76542,-0.970175,0.0397709,0.048113,0.0460281,0.712501,9.6039,-1.56114,0.198894,-0.0604217,0.0531214,5.24204,-3.77863,7.62464,-0.323336,-0.0270578,0.237117,-1.5252,9.62776,-0.789953,0.0178812,-0.365524,-0.304869,9.76786,0.255222,2.38989,-0.000213,-0.275622,-0.136852,0.299275,-9.629,-1.60028,0.092442,0.116511,0.197025,4.38586,5.18919,7.13788,-0.211253,-0.0167601,0.114067
0.019,0.206947,-9.78844,-0.964312,0.0404409,0.0525712,0.045169,0.738076,9.58462,-1.59549,0.199364,-0.0574264,0.0525425,5.22551,-3.8246,7.62061,-0.32303,-0.0257996,0.235409,-1.52614,9.64562,-0.777085,0.0177886,-0.365641,-0.302024,9.75134,0.247321,2.39684,-0.001704,-0.275196,-0.135521,0.302867,-9.63163,-1.59023,0.0936135,0.118428,0.198622,4.38183,5.17989,7.13974,-0.214262,-0.016876,0.114568
0.02,0.194025,-9.81145,-0.958448,0.041111,0.0570293,0.0443099,0.763652,9.56534,-1.62985,0.199834,-0.0544311,0.0519637,5.20899,-3.87058,7.61658,-0.322725,-0.0245415,0.2337,-1.52707,9.66348,-0.764217,0.0176959,-0.365758,-0.299179,9.73482,0.23942,2.40378,-0.003195,-0.27477,-0.13419,0.306458,-9.63427,-1.58017,0.094785,0.120345,0.20022,4.37779,5.1706,7.1416,-0.217272,-0.0169919,0.11507
0.021,0.181103,-9.83447,-0.952584,0.041781,0.0614874,0.0434508,0.789228,9.54605,-1.6642,0.200305,-0.0514358,0.0513849,5.19246,-3.91655,7.61255,-0.322419,-0.0232834,0.231992,-1.528,9.68134,-0.75135,0.0176033,-0.365875,-0.296335,9.73004,0.243011,2.40091,-0.00569775,-0.272853,-0.133977,0.291135,-9.15255,-1.50116,0.0900458,0.114328,0.190209,4.37376,5.16131,7.14346,-0.220282,-0.0171079,0.115572
0.022,0.168182,-9.85748,-0.946721,0.0424511,0.0659456,0.0425918,0.814803,9.52677,-1.69856,0.200775,-0.0484405,0.050806,5.17593,-3.96253,7.60851,-0.322113,-0.0220252,0.230284,-1.52893,9.69921,-0.738482,0.0175106,-0.365992,-0.29349,9.72525,0.246603,2.39803,-0.0082005,-0.270936,-0.133764,0.275812,-8.67084,-1.42216,0.0853065,0.10831,0.180198,4.36973,5.15201,7.14532,-0.223291,-0.0172238,0.116074
0.023,0.140724,-9.84029,-0.926067,0.0424625,0.0720202,0.0411495,0.843802,9.51943,-1.74303,0.199511,-0.0435339,0.0480124,5.16612,-3.98608,7.5968,-0.317427,-0.0229021,0.227783,-1.49978,9.69893,-0.751553,0.020015,-0.36346,-0.290822,9.72046,0.250194,2.39516,-0.0107032,-0.269019,-0.133551,0.260489,-8.18913,-1.34315,0.0805672,0.102293,0.170187,4.39101,5.13892,7.1518,-0.226093,-0.0170757,0.117274
0.024,0.109114,-9.81162,-0.901187,0.0422858,0.0785566,0.0395407,0.873778,9.5155,-1.79039,0.197752,-0.0380813,0.044586,5.15822,-4.00323,7.58289,-0.31149,-0.024389,0.225057,-1.46203,9.69347,-0.772036,0.0232615,-0.36017,-0.288204,9.71567,0.253785,2.39229,-0.013206,-0.267102,-0.133338,0.245166,-7.70741,-1.26414,0.075828,0.096276,0.160176,4.41954,5.12475,7.1596,-0.228836,-0.0168521,0.118673
0.025,0.0775031,-9.78294,-0.876307,0.042109,0.0850931,0.0379318,0.903754,9.51157,-1.83775,0.195992,-0.0326287,0.0411595,5.15032,-4.02038,7.56898,-0.305553,-0.0258759,0.22233,-1.42428,9.68801,-0.792518,0.0265079,-0.35688,-0.285586,9.71088,0.257377,2.38941,-0.0157088,-0.265185,-0.133125,0.229843,-7.2257,-1.18513,0.0710887,0.0902587,0.150165,4.44806,5.11057,7.1674,-0.231578,-0.0166285,0.120073
