Time,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.0,-1.84808,-10.2359,-1.23142,-0.168177,-0.754436,0.248794,0.0759864,9.45273,-1.7817,0.00407449,-0.0702922,-0.128957,5.16193,-3.15241,7.73976,0.092276,0.0457306,-0.0886376,-2.44223,9.43442,-0.527721,0.135283,-0.140248,-0.100645,9.46189,0.268151,3.56736,-0.103305,-0.152295,0.192765,0.0,0.0,0.0,0.0,0.0,0.0,4.91412,5.84037,7.42102,-0.0753918,0.252315,-0.110502
0.001,-1.93684,-10.2722,-1.24808,-0.169954,-0.750321,0.245704,0.0733246,9.46341,-1.7605,0.00373276,-0.0764241,-0.127594,5.17209,-3.15059,7.75659,0.0898364,0.0458774,-0.0887402,-2.45729,9.44313,-0.510236,0.134717,-0.150085,-0.104284,9.47817,0.253067,3.57885,-0.100536,-0.153307,0.193936,0.0,0.0,0.0,0.0,0.0,0.0,4.92393,5.82562,7.44999,-0.0821735,0.251558,-0.0998978
0.002,-2.02561,-10.3084,-1.26473,-0.171732,-0.746207,0.242614,0.0706628,9.47409,-1.7393,0.00339103,-0.0825559,-0.126231,5.18224,-3.14877,7.77341,0.0873969,0.0460242,-0.0888429,-2.47234,9.45184,-0.492751,0.13415,-0.159922,-0.107923,9.49445,0.237984,3.59034,-0.097767,-0.154318,0.195108,0.0,0.0,0.0,0.0,0.0,0.0,4.93375,5.81088,7.47896,-0.0889552,0.250801,-0.0892935
0.003,-2.11438,-10.3446,-1.28139,-0.173509,-0.742092,0.239524,0.068001,9.48476,-1.7181,0.0030493,-0.0886878,-0.124869,5.1924,-3.14696,7.79023,0.0849573,0.046171,-0.0889456,-2.4874,9.46055,-0.475267,0.133584,-0.169759,-0.111562,9.51073,0.2229,3.60184,-0.094998,-0.15533,0.196279,0.0,0.0,0.0,0.0,0.0,0.0,4.94356,5.79614,7.50792,-0.0957369,0.250045,-0.0786891
0.004,-2.20315,-10.3808,-1.29804,-0.175286,-0.737978,0.236434,0.0653392,9.49544,-1.6969,0.00270757,-0.0948197,-0.123506,5.20255,-3.14514,7.80705,0.0825178,0.0463177,-0.0890483,-2.50246,9.46925,-0.457782,0.133018,-0.179596,-0.115201,9.52701,0.207817,3.61333,-0.092229,-0.156342,0.197451,0.0,0.0,0.0,0.0,0.0,0.0,4.95338,5.7814,7.53689,-0.102519,0.249288,-0.0680848
0.005,-2.27112,-10.402,-1.31082,-0.17715,-0.73226,0.235338,0.0680215,9.50955,-1.67282,0.0026356,-0.100406,-0.122926,5.20942,-3.13336,7.80799,0.0810008,0.0456045,-0.0880156,-2.51868,9.47999,-0.449661,0.133853,-0.188849,-0.118838,9.54329,0.192733,3.62482,-0.08946,-0.157354,0.198622,0.0,0.0,0.0,0.0,0.0,0.0,4.96278,5.72958,7.54523,-0.109129,0.248213,-0.0586383
0.006,-2.32247,-10.4112,-1.32048,-0.179084,-0.725259,0.235838,0.0749792,9.52641,-1.64644,0.00277945,-0.105555,-0.122972,5.21365,-3.11361,7.79622,0.080222,0.0442032,-0.0860747,-2.53584,9.49236,-0.44903,0.135808,-0.197633,-0.122474,9.55957,0.17765,3.63631,-0.086691,-0.158365,0.199794,0.0,0.0,0.0,0.0,0.0,0.0,4.97186,5.64808,7.53707,-0.115602,0.246884,-0.050118
0.007,-2.37381,-10.4204,-1.33015,-0.181017,-0.718258,0.236338,0.0819369,9.54327,-1.62005,0.00292329,-0.110704,-0.123018,5.21788,-3.09386,7.78445,0.0794431,0.0428019,-0.0841337,-2.553,9.50472,-0.448399,0.137764,-0.206417,-0.126109,9.57585,0.162566,3.64781,-0.083922,-0.159377,0.200965,0.0,0.0,0.0,0.0,0.0,0.0,4.98094,5.56659,7.52892,-0.122075,0.245555,-0.0415978
0.008,-2.42515,-10.4296,-1.33981,-0.182951,-0.711257,0.236837,0.0888945,9.56014,-1.59367,0.00306714,-0.115853,-0.123065,5.22211,-3.07412,7.77269,0.0786642,0.0414005,-0.0821927,-2.57016,9.51709,-0.447768,0.139719,-0.215202,-0.129745,9.59213,0.147483,3.6593,-0.081153,-0.160389,0.202137,0.0,0.0,0.0,0.0,0.0,0.0,4.99002,5.4851,7.52076,-0.128548,0.244226,-0.0330775
0.009,-2.4703,-10.4403,-1.34656,-0.184476,-0.704121,0.237292,0.0963228,9.57598,-1.5699,0.00321717,-0.120566,-0.123123,5.2249,-3.05583,7.76308,0.077775,0.0401521,-0.0803993,-2.58106,9.53031,-0.450287,0.14166,-0.223402,-0.133076,9.60841,0.132399,3.67079,-0.078384,-0.161401,0.203308,0.0,0.0,0.0,0.0,0.0,0.0,4.99773,5.40255,7.5137,-0.134889,0.243124,-0.0254528
0.01,-2.46585,-10.4632,-1.32999,-0.182728,-0.695901,0.237386,0.107516,9.58364,-1.56711,0.00341669,-0.121785,-0.12328,5.21614,-3.04923,7.77076,0.0760032,0.0401261,-0.0797868,-2.5419,9.5504,-0.478004,0.143487,-0.226934,-0.133978,9.62469,0.117316,3.68228,-0.075615,-0.162412,0.20448,0.0,0.0,0.0,0.0,0.0,0.0,4.99456,5.31154,7.51539,-0.140169,0.243846,-0.0249927
