Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0,-1.79424,9.2388,-1.90523,0.0145969,0.0878307,-0.030947,1.35585,-9.76558,-1.48436,-0.065775,0.012525,-0.041697,5.47351,2.9046,7.90357,-0.0144459,-0.000846392,0.00371405,6.05069,-2.94904,7.05022,-0.0232927,0.0110971,0.0114739,9.10952,-1.02685,3.48613,0.0158544,0.0627962,0.0228004,1.51813,9.53748,-1.15047,0.0229819,0.0346969,0.0612116,-1.87841,-9.77533,-0.609065,-0.0401678,-0.075392,-0.00980803
0.001,-1.79283,9.24758,-1.89786,0.0139899,0.0881658,-0.0327148,1.37667,-9.76151,-1.50061,-0.0642902,0.01198,-0.0418386,5.47479,2.89391,7.9072,-0.0143651,-0.00116977,0.00290557,6.05519,-2.91757,7.07426,-0.021736,0.0101021,0.0135565,9.07217,-1.02417,3.48842,0.0189185,0.0620192,0.0212256,1.51041,9.54289,-1.1662,0.0237867,0.0355017,0.0622388,-1.87918,-9.7707,-0.604478,-0.0396843,-0.0746511,-0.00883388
0.002,-1.79141,9.25636,-1.89049,0.013383,0.0885009,-0.0344827,1.39749,-9.75744,-1.51687,-0.0628054,0.0114349,-0.0419802,5.47606,2.88322,7.91084,-0.0142842,-0.00149315,0.0020971,6.05968,-2.88609,7.09829,-0.0201793,0.00910718,0.0156391,9.03482,-1.02148,3.49071,0.0219826,0.0612422,0.0196508,1.50268,9.54831,-1.18194,0.0245915,0.0363065,0.0632661,-1.87996,-9.76606,-0.599892,-0.0392009,-0.0739102,-0.00785974
0.003,-1.78999,9.26515,-1.88312,0.0127761,0.0888361,-0.0362505,1.41832,-9.75336,-1.53313,-0.0613206,0.0108899,-0.0421218,5.47733,2.87253,7.91447,-0.0142034,-0.00181653,0.00128862,6.06418,-2.85462,7.12233,-0.0186227,0.00811224,0.0177216,8.99747,-1.01879,3.49301,0.0250467,0.0604652,0.018076,1.49496,9.55372,-1.19767,0.0253962,0.0371112,0.0642934,-1.88073,-9.76143,-0.595306,-0.0387174,-0.0731693,-0.0068856
0.004,-1.78858,9.27393,-1.87575,0.0121692,0.0891712,-0.0380184,1.43914,-9.74929,-1.54938,-0.0598358,0.0103448,-0.0422634,5.4786,2.86184,7.91811,-0.0141226,-0.00213991,0.000480141,6.06867,-2.82315,7.14636,-0.017066,0.00711729,0.0198042,8.96013,-1.01611,3.4953,0.0281107,0.0596882,0.0165012,1.48724,9.55914,-1.2134,0.026201,0.037916,0.0653206,-1.8815,-9.75679,-0.59072,-0.038234,-0.0724284,-0.00591146
0.005,-1.78466,9.27677,-1.87834,0.0112181,0.0884624,-0.038916,1.46159,-9.75026,-1.55062,-0.0590412,0.0108227,-0.0425076,5.47497,2.84397,7.92712,-0.0143848,-0.00222229,0.000576099,6.06736,-2.83052,7.17045,-0.0167066,0.00549238,0.0204187,8.9332,-1.01758,3.49341,0.0306452,0.059406,0.0159301,1.49127,9.55883,-1.20887,0.0258021,0.0373584,0.0652281,-1.87355,-9.76532,-0.568549,-0.0381017,-0.0718305,-0.00585001
0.006,-1.77875,9.27485,-1.88889,0.00999172,0.0869184,-0.0391174,1.48534,-9.75527,-1.53984,-0.0587988,0.0121188,-0.0428339,5.46742,2.82036,7.94044,-0.0149215,-0.00211187,0.0013956,6.0614,-2.86896,7.19459,-0.017305,0.0033635,0.0198588,8.91461,-1.02237,3.48818,0.0327559,0.0595197,0.0161621,1.5047,9.55394,-1.18813,0.0244403,0.0357111,0.0642397,-1.85863,-9.78438,-0.532312,-0.0382503,-0.0713471,-0.00651872
0.007,-1.77285,9.27292,-1.89943,0.00876534,0.0853745,-0.0393188,1.50909,-9.76028,-1.52907,-0.0585563,0.013415,-0.0431603,5.45987,2.79674,7.95376,-0.0154582,-0.00200144,0.00221511,6.05544,-2.9074,7.21872,-0.0179035,0.00123463,0.0192988,8.89602,-1.02717,3.48296,0.0348666,0.0596333,0.016394,1.51813,9.54905,-1.16739,0.0230784,0.0340637,0.0632512,-1.84371,-9.80344,-0.496074,-0.0383989,-0.0708636,-0.00718743
0.008,-1.76694,9.271,-1.90998,0.00753896,0.0838305,-0.0395202,1.53284,-9.7653,-1.51829,-0.0583139,0.0147112,-0.0434866,5.45232,2.77313,7.96708,-0.0159949,-0.00189102,0.00303462,6.04949,-2.94584,7.24286,-0.0185019,-0.000894253,0.0187389,8.87743,-1.03196,3.47773,0.0369773,0.0597469,0.0166259,1.53156,9.54417,-1.14665,0.0217166,0.0324164,0.0622628,-1.8288,-9.8225,-0.459836,-0.0385475,-0.0703802,-0.00785613
0.009,-1.75972,9.27004,-1.91889,0.00635947,0.0822802,-0.0394776,1.55054,-9.77105,-1.50771,-0.0580836,0.0157459,-0.0438084,5.44337,2.75457,7.97903,-0.0163536,-0.00185514,0.00375502,6.04509,-2.98148,7.26083,-0.0187021,-0.00266789,0.018212,8.86129,-1.03617,3.47263,0.0392183,0.0598971,0.016681,1.54389,9.53953,-1.1285,0.0203823,0.030855,0.0615125,-1.81596,-9.83838,-0.428873,-0.0386621,-0.0699501,-0.00838982
0.01,-1.74206,9.27679,-1.91466,0.00555512,0.0806798,-0.0374829,1.51985,-9.78276,-1.49869,-0.0579513,0.0146898,-0.0440941,5.42317,2.77647,7.98003,-0.0152886,-0.00241557,0.00368259,6.05316,-2.99475,7.2295,-0.0157163,-0.00159962,0.0179493,8.86473,-1.03569,3.46858,0.0425023,0.0603402,0.0153217,1.54738,9.53689,-1.13102,0.0192679,0.0299811,0.0626673,-1.81977,-9.8288,-0.440099,-0.0385051,-0.069947,-0.00784336
0.011,-1.72441,9.28355,-1.91044,0.00475077,0.0790793,-0.0354883,1.48915,-9.79447,-1.48967,-0.0578189,0.0136337,-0.0443797,5.40298,2.79837,7.98103,-0.0142236,-0.00297601,0.00361017,6.06123,-3.00801,7.19816,-0.0127305,-0.00053134,0.0176866,8.86816,-1.03521,3.46452,0.0457862,0.0607832,0.0139624,1.55087,9.53426,-1.13354,0.0181535,0.0291073,0.0638221,-1.82358,-9.81923,-0.451325,-0.0383481,-0.0699439,-0.00729689
0.012,-1.70675,9.2903,-1.90622,0.00394642,0.0774788,-0.0334936,1.45845,-9.80618,-1.48065,-0.0576865,0.0125775,-0.0446653,5.38279,2.82026,7.98204,-0.0131587,-0.00353645,0.00353774,6.0693,-3.02128,7.16683,-0.00974469,0.000536935,0.017424,8.8716,-1.03473,3.46047,0.0490701,0.0612262,0.0126031,1.55437,9.53163,-1.13606,0.0170392,0.0282334,0.0649769,-1.8274,-9.80966,-0.462551,-0.0381911,-0.0699408,-0.00675042
0.013,-1.68909,9.29706,-1.90199,0.00314208,0.0758784,-0.0314989,1.42775,-9.81789,-1.47163,-0.0575541,0.0115214,-0.0449509,5.36259,2.84216,7.98304,-0.0120937,-0.00409688,0.00346532,6.07737,-3.03455,7.1355,-0.00675888,0.00160521,0.0171613,8.87503,-1.03424,3.45642,0.052354,0.0616692,0.0112438,1.55786,9.529,-1.13858,0.0159248,0.0273596,0.0661317,-1.83121,-9.80009,-0.473777,-0.038034,-0.0699377,-0.00620395
0.014,-1.67568,9.3005,-1.89352,0.00217464,0.0739989,-0.0314807,1.40352,-9.82464,-1.47243,-0.0575853,0.00983183,-0.0449511,5.35218,2.85576,7.97975,-0.0119073,-0.00406144,0.00283039,6.09571,-3.03781,7.13068,-0.00710574,0.00402026,0.015035,8.87301,-1.03361,3.4602,0.0546993,0.0611659,0.00970294,1.55569,9.52292,-1.15155,0.0156166,0.02693,0.0668152,-1.83143,-9.80187,-0.479528,-0.0379838,-0.0703141,-0.0060304
0.015,-1.66439,9.30229,-1.88293,0.00112566,0.07198,-0.0324507,1.38252,-9.82891,-1.47815,-0.0576982,0.00782562,-0.0448085,5.34665,2.86521,7.97431,-0.0121601,-0.00372807,0.0019142,6.1192,-3.03608,7.13912,-0.00911892,0.0071087,0.0119769,8.86826,-1.03289,3.4679,0.0565754,0.0601894,0.00807131,1.55068,9.51512,-1.16974,0.0157115,0.0267226,0.0672631,-1.82986,-9.80934,-0.482542,-0.0379871,-0.0708803,-0.0060433
0.016,-1.6531,9.30408,-1.87234,7.66809e-005,0.0699611,-0.0334206,1.36152,-9.83318,-1.48387,-0.0578111,0.00581941,-0.0446659,5.34113,2.87466,7.96888,-0.012413,-0.00339469,0.000998023,6.14268,-3.03434,7.14756,-0.0111321,0.0101971,0.00891887,8.86352,-1.03218,3.47559,0.0584514,0.0592129,0.00643967,1.54568,9.50731,-1.18793,0.0158063,0.0265152,0.067711,-1.82828,-9.81681,-0.485556,-0.0379903,-0.0714465,-0.0060562
0.017,-1.6418,9.30587,-1.86174,-0.000972298,0.0679421,-0.0343906,1.34051,-9.83745,-1.48958,-0.057924,0.00381319,-0.0445233,5.3356,2.8841,7.96344,-0.0126659,-0.00306131,8.18408e-005,6.16617,-3.03261,7.156,-0.0131453,0.0132856,0.0058608,8.85877,-1.03146,3.48329,0.0603274,0.0582365,0.00480804,1.54068,9.49951,-1.20612,0.0159012,0.0263078,0.0681589,-1.82671,-9.82428,-0.488571,-0.0379935,-0.0720127,-0.0060691
0.018,-1.63649,9.3088,-1.85792,-0.00192814,0.0661212,-0.0353847,1.32586,-9.84241,-1.49479,-0.0579885,0.00214017,-0.0442153,5.33527,2.88651,7.95923,-0.012999,-0.00292817,-0.00062157,6.17767,-3.02177,7.16402,-0.0149847,0.0152275,0.0045752,8.85282,-1.02964,3.49024,0.0618922,0.0573038,0.00343038,1.53691,9.49395,-1.22203,0.0163055,0.0257665,0.0684164,-1.82307,-9.82916,-0.492788,-0.037575,-0.0726143,-0.00607488
0.019,-1.65207,9.31575,-1.87781,-0.00255798,0.0649936,-0.0364633,1.33341,-9.84982,-1.49824,-0.0578838,0.00163328,-0.0433282,5.35311,2.86424,7.95931,-0.0136131,-0.00349584,-0.000580284,6.14722,-2.97905,7.17063,-0.0162158,0.0131567,0.00949326,8.84267,-1.02394,3.49457,0.0623677,0.0565245,0.00294162,1.5375,9.49621,-1.22997,0.0177925,0.0240565,0.0680078,-1.8122,-9.82499,-0.501217,-0.0356802,-0.0733395,-0.00605577
0.02,-1.66765,9.32269,-1.89769,-0.00318783,0.0638659,-0.0375419,1.34097,-9.85723,-1.50168,-0.057779,0.0011264,-0.0424412,5.37096,2.84198,7.95939,-0.0142273,-0.00406351,-0.000538997,6.11677,-2.93633,7.17723,-0.0174469,0.0110859,0.0144113,8.83251,-1.01823,3.49891,0.0628432,0.0557451,0.00245286,1.53808,9.49847,-1.2379,0.0192796,0.0223466,0.0675991,-1.80133,-9.82083,-0.509646,-0.0337855,-0.0740647,-0.00603665
0.021,-1.68324,9.32963,-1.91757,-0.00381767,0.0627382,-0.0386205,1.34852,-9.86464,-1.50512,-0.0576743,0.000619522,-0.0415542,5.3888,2.81972,7.95947,-0.0148414,-0.00463118,-0.00049771,6.08633,-2.89361,7.18383,-0.018678,0.00901512,0.0193294,8.82236,-1.01253,3.50324,0.0633188,0.0549658,0.0019641,1.53867,9.50073,-1.24584,0.0207667,0.0206366,0.0671904,-1.79046,-9.81666,-0.518075,-0.0318908,-0.0747899,-0.00601753
0.022,-1.69882,9.33657,-1.93746,-0.00444752,0.0616106,-0.0396992,1.35608,-9.87204,-1.50856,-0.0575695,0.00011264,-0.0406671,5.40664,2.79745,7.95955,-0.0154555,-0.00519885,-0.000456424,6.05588,-2.8509,7.19043,-0.0199091,0.00694432,0.0242474,8.8122,-1.00683,3.50758,0.0637943,0.0541865,0.00147533,1.53926,9.50299,-1.25378,0.0222538,0.0189267,0.0667817,-1.77959,-9.81249,-0.526504,-0.0299961,-0.0755151,-0.00599842
0.023,-1.7115,9.32806,-1.93819,-0.00414436,0.0611385,-0.0406586,1.36724,-9.86747,-1.50496,-0.0570769,0.000922157,-0.0407466,5.41835,2.79606,7.9603,-0.0144855,-0.00508337,-0.00071644,6.06731,-2.86708,7.18693,-0.0209343,0.00814504,0.0238888,8.81306,-1.00366,3.51437,0.0635476,0.0535476,0.001339,1.54277,9.50689,-1.26031,0.0216506,0.0179102,0.0680509,-1.77745,-9.80153,-0.528459,-0.0290018,-0.0749457,-0.00717171
0.024,-1.72334,9.31512,-1.93345,-0.00357463,0.0608538,-0.0415839,1.37943,-9.85947,-1.49934,-0.0564734,0.00210779,-0.0411023,5.42832,2.80063,7.96125,-0.0130629,-0.00477271,-0.00106254,6.0907,-2.90009,7.18053,-0.0219005,0.0102805,0.0220226,8.81706,-1.00122,3.52187,0.0630944,0.0529489,0.00130336,1.54711,9.51125,-1.26643,0.0204501,0.017092,0.0697993,-1.77781,-9.78863,-0.528564,-0.0282649,-0.0740063,-0.0086857
0.025,-1.73519,9.30219,-1.92872,-0.0030049,0.0605691,-0.0425093,1.39161,-9.85148,-1.49372,-0.0558699,0.00329342,-0.041458,5.43828,2.8052,7.96219,-0.0116403,-0.00446204,-0.00140865,6.11409,-2.93311,7.17414,-0.0228668,0.0124159,0.0201563,8.82106,-0.998774,3.52936,0.0626413,0.0523501,0.00126773,1.55146,9.51562,-1.27255,0.0192496,0.0162737,0.0715478,-1.77817,-9.77573,-0.528669,-0.027528,-0.073067,-0.0101997
0.026,-1.74704,9.28925,-1.92398,-0.00243517,0.0602843,-0.0434346,1.4038,-9.84348,-1.4881,-0.0552665,0.00447905,-0.0418137,5.44824,2.80977,7.96314,-0.0102177,-0.00415138,-0.00175475,6.13748,-2.96612,7.16775,-0.0238331,0.0145514,0.0182901,8.82506,-0.996329,3.53686,0.0621882,0.0517514,0.00123209,1.5558,9.51999,-1.27867,0.0180492,0.0154555,0.0732963,-1.77853,-9.76283,-0.528775,-0.0267911,-0.0721276,-0.0117137
0.027,-1.75537,9.2801,-1.91865,-0.00219446,0.0602414,-0.0435888,1.41046,-9.83306,-1.48435,-0.054824,0.00526837,-0.0424147,5.45398,2.82088,7.96607,-0.00916869,-0.0038082,-0.00193423,6.15124,-2.99926,7.1656,-0.0232911,0.0159644,0.0174391,8.83348,-0.99436,3.54377,0.0620511,0.0513325,0.00142092,1.56358,9.52012,-1.28384,0.0169356,0.0149609,0.0744318,-1.78765,-9.75718,-0.529483,-0.0264366,-0.0711059,-0.0130231
0.028,-1.75666,9.27851,-1.91213,-0.00261177,0.0606821,-0.0422007,1.40606,-9.8178,-1.48435,-0.0547036,0.00526507,-0.0435062,5.45127,2.84509,7.97298,-0.00886696,-0.00339999,-0.00178046,6.14572,-3.03266,7.17194,-0.0197324,0.0159327,0.0186186,8.85074,-0.993342,3.54953,0.062546,0.0512732,0.00205868,1.57822,9.51177,-1.28709,0.0159958,0.0151136,0.0743415,-1.8143,-9.76602,-0.531399,-0.0268469,-0.0699195,-0.0139233
0.029,-1.75795,9.27692,-1.9056,-0.00302908,0.0611227,-0.0408125,1.40165,-9.80254,-1.48435,-0.0545832,0.00526176,-0.0445978,5.44855,2.86929,7.9799,-0.00856523,-0.00299178,-0.00162668,6.14021,-3.06606,7.17828,-0.0161738,0.015901,0.019798,8.868,-0.992325,3.55529,0.063041,0.0512139,0.00269644,1.59286,9.50342,-1.29035,0.015056,0.0152662,0.0742511,-1.84096,-9.77485,-0.533314,-0.0272572,-0.068733,-0.0148236
0.03,-1.75924,9.27533,-1.89908,-0.00344639,0.0615634,-0.0394244,1.39725,-9.78728,-1.48435,-0.0544628,0.00525846,-0.0456893,5.44584,2.8935,7.98681,-0.0082635,-0.00258357,-0.00147291,6.1347,-3.09946,7.18462,-0.0126151,0.0158692,0.0209775,8.88525,-0.991307,3.56105,0.0635359,0.0511546,0.0033342,1.6075,9.49507,-1.29361,0.0141162,0.0154189,0.0741607,-1.86762,-9.78369,-0.53523,-0.0276675,-0.0675466,-0.0157239
0.031,-1.76053,9.27374,-1.89256,-0.0038637,0.062004,-0.0380363,1.39284,-9.77202,-1.48434,-0.0543424,0.00525515,-0.0467808,5.44313,2.9177,7.99373,-0.00796176,-0.00217536,-0.00131914,6.12919,-3.13287,7.19096,-0.00905642,0.0158375,0.022157,8.90251,-0.990289,3.56681,0.0640309,0.0510953,0.00397196,1.62215,9.48672,-1.29687,0.0131765,0.0155716,0.0740704,-1.89427,-9.79253,-0.537145,-0.0280778,-0.0663601,-0.0166242
0.032,-1.7545,9.28035,-1.87873,-0.00461464,0.0613813,-0.0380214,1.39019,-9.77014,-1.46999,-0.0553122,0.00387257,-0.0475327,5.44083,2.90615,7.99436,-0.0078521,-0.00271348,-0.000828641,6.11866,-3.13913,7.18343,-0.0109905,0.0135485,0.0209717,8.90041,-0.99061,3.56049,0.0654857,0.0529229,0.0037652,1.63099,9.47949,-1.2853,0.0140514,0.0153909,0.0724196,-1.89433,-9.78304,-0.513141,-0.0276428,-0.0667342,-0.0164839
0.033,-1.74755,9.28798,-1.86398,-0.00540729,0.0606256,-0.0381781,1.38775,-9.76993,-1.45385,-0.0564182,0.00231758,-0.0482421,5.43859,2.89014,7.99421,-0.00776644,-0.00336989,-0.000296054,6.10749,-3.142,7.17418,-0.0136111,0.0109774,0.0194907,8.8959,-0.991098,3.55265,0.0670604,0.0549865,0.00345287,1.63912,9.47241,-1.27187,0.0151532,0.0151686,0.0705737,-1.89106,-9.77127,-0.485898,-0.0271022,-0.0673033,-0.0162136
0.034,-1.7406,9.29561,-1.84923,-0.00619994,0.0598699,-0.0383349,1.38532,-9.76972,-1.43771,-0.0575242,0.000762589,-0.0489515,5.43635,2.87412,7.99406,-0.00768078,-0.0040263,0.000236532,6.09633,-3.14487,7.16492,-0.0162318,0.00840629,0.0180097,8.89138,-0.991585,3.54482,0.0686352,0.05705,0.00314055,1.64724,9.46533,-1.25844,0.016255,0.0149462,0.0687278,-1.88779,-9.7595,-0.458654,-0.0265617,-0.0678725,-0.0159433
0.035,-1.73365,9.30324,-1.83448,-0.0069926,0.0591142,-0.0384916,1.38288,-9.76952,-1.42156,-0.0586302,-0.000792403,-0.0496609,5.43411,2.8581,7.9939,-0.00759512,-0.00468271,0.000769119,6.08517,-3.14774,7.15566,-0.0188525,0.00583516,0.0165287,8.88686,-0.992073,3.53698,0.07021,0.0591135,0.00282822,1.65536,9.45825,-1.24501,0.0173568,0.0147239,0.0668819,-1.88452,-9.74773,-0.43141,-0.0260211,-0.0684416,-0.015673
0.036,-1.7238,9.30827,-1.82693,-0.00669603,0.0579497,-0.0379158,1.38697,-9.77141,-1.40637,-0.059152,-0.00164076,-0.0497727,5.43204,2.84234,7.98791,-0.00753163,-0.00514504,0.00086531,6.06933,-3.14238,7.15686,-0.0205772,0.00500581,0.0145902,8.8859,-0.992979,3.52529,0.0706658,0.0594987,0.00246921,1.64534,9.44925,-1.24901,0.0186132,0.0152209,0.0654847,-1.87642,-9.7354,-0.420016,-0.025675,-0.0695254,-0.0154616
0.037,-1.71034,9.31003,-1.82836,-0.00503796,0.0562741,-0.0364244,1.39921,-9.77592,-1.39236,-0.0589434,-0.00160582,-0.0491374,5.4302,2.82689,7.9746,-0.00749583,-0.00536475,0.000416007,6.04767,-3.12673,7.17113,-0.0211821,0.00635368,0.0120799,8.8894,-0.994409,3.50879,0.0697228,0.0577858,0.00205184,1.61262,9.43786,-1.27479,0.0200628,0.0166173,0.0646482,-1.8623,-9.72237,-0.428435,-0.025572,-0.0712524,-0.0153237
