Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.01,-1.78951,8.65107,-2.44653,0.550363,-0.314662,0.134105,0.250794,-9.81498,-2.17135,0.15249,0.194009,-0.0441422,5.31017,2.55705,8.13259,-0.408189,0.162728,0.301193,4.33712,-6.0072,5.29485,-0.899102,-0.110258,0.535196,8.84917,-1.68352,2.90459,0.563208,-0.00322971,0.318941,2.34927,8.36318,-2.85672,0.57581,-0.497236,0.0399622,-2.3695,-9.67466,-1.69881,-0.0329864,-0.215876,0.0334766
0.011,-1.71847,8.64834,-2.51523,0.556179,-0.319937,0.132597,0.194357,-9.87026,-2.10964,0.150722,0.193899,-0.047795,5.32001,2.50325,8.14231,-0.402685,0.158682,0.298118,4.20324,-5.85996,5.41423,-0.905772,-0.120904,0.539373,8.85814,-1.68884,2.90713,0.56438,-0.00405189,0.317192,2.36325,8.36554,-2.77477,0.579085,-0.495587,0.0461098,-2.37252,-9.70179,-1.6824,-0.0289892,-0.215039,0.0351943
0.012,-1.64744,8.64561,-2.58393,0.561994,-0.325213,0.131088,0.137921,-9.92554,-2.04793,0.148955,0.19379,-0.0514478,5.32985,2.44946,8.15203,-0.397182,0.154636,0.295044,4.06936,-5.71272,5.53361,-0.912442,-0.131549,0.543551,8.86711,-1.69416,2.90967,0.565552,-0.00487408,0.315443,2.37722,8.3679,-2.69281,0.58236,-0.493937,0.0522574,-2.37554,-9.72892,-1.66599,-0.0249919,-0.214203,0.036912
0.013,-1.5764,8.64288,-2.65263,0.56781,-0.330488,0.129579,0.0814838,-9.98082,-1.98621,0.147187,0.193681,-0.0551006,5.33968,2.39567,8.16175,-0.391678,0.15059,0.291969,3.93548,-5.56548,5.65299,-0.919112,-0.142195,0.547729,8.87608,-1.69947,2.9122,0.566723,-0.00569626,0.313693,2.39119,8.37026,-2.61086,0.585635,-0.492288,0.058405,-2.37857,-9.75604,-1.64958,-0.0209947,-0.213366,0.0386297
0.014,-1.51413,8.65503,-2.70188,0.571773,-0.335346,0.129405,0.0271163,-10.0176,-1.92315,0.145305,0.191729,-0.0581204,5.32495,2.34482,8.16699,-0.387029,0.146892,0.287698,3.80861,-5.44917,5.72308,-0.922264,-0.152178,0.545907,8.86972,-1.70885,2.9258,0.565177,-0.00829222,0.312705,2.38313,8.36914,-2.53044,0.587539,-0.491712,0.0655633,-2.37116,-9.77051,-1.61355,-0.0175501,-0.212603,0.041271
0.015,-1.45624,8.67462,-2.74141,0.574811,-0.339996,0.129898,-0.0262167,-10.0452,-1.85941,0.143366,0.188856,-0.0608238,5.29792,2.29544,8.16999,-0.382807,0.14337,0.282828,3.68523,-5.34833,5.76851,-0.923656,-0.161829,0.541085,8.8557,-1.72026,2.94491,0.562273,-0.0117751,0.312098,2.36406,8.36628,-2.45079,0.588757,-0.491674,0.073227,-2.35853,-9.77865,-1.5677,-0.0143819,-0.211878,0.0443741
0.016,-1.39835,8.69421,-2.78094,0.577849,-0.344646,0.130391,-0.0795497,-10.0727,-1.79567,0.141426,0.185984,-0.0635271,5.27089,2.24606,8.17299,-0.378585,0.139847,0.277958,3.56185,-5.24748,5.81395,-0.925049,-0.171481,0.536263,8.84167,-1.73167,2.96403,0.559368,-0.0152579,0.311491,2.34498,8.36342,-2.37113,0.589975,-0.491635,0.0808907,-2.34589,-9.78678,-1.52185,-0.0112137,-0.211153,0.0474771
0.017,-1.34046,8.7138,-2.82047,0.580886,-0.349295,0.130884,-0.132883,-10.1003,-1.73193,0.139486,0.183111,-0.0662305,5.24387,2.19668,8.17599,-0.374364,0.136325,0.273088,3.43847,-5.14663,5.85939,-0.926442,-0.181133,0.531441,8.82764,-1.74308,2.98315,0.556464,-0.0187407,0.310883,2.32591,8.36055,-2.29148,0.591193,-0.491596,0.0885545,-2.33326,-9.79491,-1.476,-0.00804552,-0.210428,0.0505802
0.018,-1.28497,8.72699,-2.8594,0.5824,-0.352457,0.131649,-0.175198,-10.1254,-1.67286,0.137462,0.179277,-0.0695271,5.22057,2.1637,8.18332,-0.369928,0.13303,0.268115,3.35084,-5.06263,5.90314,-0.929104,-0.188771,0.525033,8.81896,-1.75216,2.99519,0.554344,-0.0218214,0.309325,2.30843,8.35491,-2.21625,0.591923,-0.491859,0.0960713,-2.3241,-9.80435,-1.43161,-0.00498856,-0.21023,0.0535864
0.019,-1.23788,8.71775,-2.89623,0.578578,-0.350414,0.133365,-0.178952,-10.142,-1.6301,0.135143,0.17208,-0.0749004,5.2103,2.18814,8.20579,-0.364744,0.130529,0.262779,3.38833,-5.03759,5.941,-0.93621,-0.189364,0.51307,8.829,-1.75311,2.9825,0.554972,-0.0234942,0.304438,2.29655,8.33953,-2.15646,0.590949,-0.493177,0.103074,-2.32706,-9.81836,-1.39235,-0.00232095,-0.211878,0.0562541
0.02,-1.19078,8.70852,-2.93306,0.574757,-0.348371,0.135081,-0.182706,-10.1587,-1.58735,0.132823,0.164883,-0.0802736,5.20004,2.21257,8.22827,-0.359559,0.128029,0.257443,3.42583,-5.01254,5.97886,-0.943316,-0.189956,0.501107,8.83904,-1.75406,2.96981,0.5556,-0.0251671,0.299551,2.28467,8.32415,-2.09668,0.589975,-0.494495,0.110076,-2.33002,-9.83237,-1.35308,0.000346664,-0.213525,0.0589217
0.021,-1.14369,8.69929,-2.96989,0.570935,-0.346328,0.136797,-0.18646,-10.1753,-1.54459,0.130503,0.157685,-0.0856468,5.18977,2.23701,8.25074,-0.354374,0.125529,0.252107,3.46332,-4.98749,6.01672,-0.950422,-0.190549,0.489145,8.84908,-1.75502,2.95711,0.556228,-0.02684,0.294665,2.27279,8.30877,-2.0369,0.589001,-0.495814,0.117079,-2.33298,-9.84638,-1.31382,0.00301427,-0.215173,0.0615893
0.022,-1.09659,8.69006,-3.00672,0.567113,-0.344285,0.138513,-0.190214,-10.1919,-1.50184,0.128184,0.150488,-0.09102,5.17951,2.26144,8.27322,-0.34919,0.123029,0.246771,3.50082,-4.96245,6.05458,-0.957528,-0.191142,0.477182,8.85912,-1.75597,2.94442,0.556855,-0.0285129,0.289778,2.26092,8.29339,-1.97712,0.588026,-0.497132,0.124082,-2.33594,-9.86039,-1.27456,0.00568189,-0.21682,0.0642569
0.023,-1.07235,8.67524,-3.062,0.562023,-0.338343,0.140666,-0.177914,-10.1957,-1.4762,0.12534,0.143174,-0.0943832,5.17873,2.27994,8.30394,-0.342602,0.120454,0.242763,3.56394,-4.83998,6.12814,-0.965502,-0.184907,0.459134,8.86254,-1.76532,2.94776,0.556995,-0.0276825,0.285046,2.25737,8.29908,-1.90692,0.585235,-0.500891,0.130315,-2.36006,-9.89541,-1.22285,0.00871491,-0.216827,0.0667314
0.024,-1.05464,8.65883,-3.12255,0.556569,-0.331287,0.142943,-0.161027,-10.1959,-1.45547,0.122345,0.135828,-0.0971721,5.18067,2.29673,8.33702,-0.335613,0.117858,0.239134,3.63438,-4.68968,6.21189,-0.973723,-0.176722,0.439347,8.86407,-1.77707,2.95568,0.556995,-0.0261369,0.280358,2.25621,8.31079,-1.83373,0.581924,-0.505347,0.136328,-2.39022,-9.93644,-1.16759,0.0118523,-0.216365,0.0691508
0.025,-1.03694,8.64242,-3.18311,0.551116,-0.324231,0.145221,-0.144141,-10.1961,-1.43473,0.119351,0.128482,-0.099961,5.18261,2.31353,8.3701,-0.328624,0.115262,0.235505,3.70483,-4.53938,6.29564,-0.981945,-0.168536,0.41956,8.86561,-1.78882,2.9636,0.556995,-0.0245914,0.275671,2.25504,8.3225,-1.76055,0.578613,-0.509803,0.142341,-2.42039,-9.97747,-1.11232,0.0149898,-0.215903,0.0715702
0.026,-1.01923,8.626,-3.24366,0.545663,-0.317175,0.147498,-0.127254,-10.1963,-1.41399,0.116357,0.121136,-0.10275,5.18455,2.33033,8.40318,-0.321635,0.112666,0.231876,3.77527,-4.38908,6.37939,-0.990166,-0.160351,0.399773,8.86714,-1.80057,2.97152,0.556995,-0.0230458,0.270983,2.25388,8.33422,-1.68737,0.575302,-0.514259,0.148354,-2.45055,-10.0185,-1.05706,0.0181272,-0.215441,0.0739896
0.027,-1.00298,8.61722,-3.2866,0.538326,-0.309904,0.149512,-0.117249,-10.1933,-1.39509,0.113499,0.113789,-0.106385,5.18974,2.33607,8.42083,-0.314956,0.109698,0.228023,3.83136,-4.23439,6.4758,-0.99367,-0.150911,0.378648,8.86637,-1.81127,2.9764,0.557054,-0.02126,0.266458,2.24405,8.34075,-1.60917,0.571509,-0.519589,0.154391,-2.47217,-10.0452,-1.00189,0.0212674,-0.215774,0.0767301
0.028,-0.989651,8.6237,-3.2943,0.527223,-0.302202,0.151,-0.121004,-10.1839,-1.37986,0.110914,0.106441,-0.111711,5.20145,2.31967,8.40764,-0.308895,0.105989,0.223724,3.85877,-4.07093,6.59752,-0.987737,-0.13896,0.354848,8.86099,-1.81987,2.9752,0.557232,-0.0189938,0.262259,2.21689,8.33693,-1.52094,0.56675,-0.526669,0.160473,-2.47671,-10.0431,-0.9469,0.0244131,-0.217697,0.0801128
0.029,-0.976322,8.63019,-3.302,0.516119,-0.294499,0.152488,-0.12476,-10.1745,-1.36463,0.108329,0.0990937,-0.117037,5.21316,2.30328,8.39445,-0.302833,0.102279,0.219424,3.88617,-3.90746,6.71924,-0.981804,-0.12701,0.331047,8.85561,-1.82846,2.974,0.55741,-0.0167277,0.25806,2.18974,8.33311,-1.43271,0.561991,-0.53375,0.166555,-2.48125,-10.041,-0.891913,0.0275589,-0.219621,0.0834956
0.03,-0.962993,8.63667,-3.3097,0.505016,-0.286797,0.153976,-0.128515,-10.1651,-1.34941,0.105743,0.0917462,-0.122363,5.22487,2.28689,8.38126,-0.296773,0.0985695,0.215125,3.91357,-3.74399,6.84096,-0.975871,-0.11506,0.307247,8.85023,-1.83706,2.97281,0.557588,-0.0144615,0.253861,2.16258,8.32929,-1.34449,0.557232,-0.54083,0.172637,-2.48579,-10.039,-0.836926,0.0307046,-0.221545,0.0868783
0.031,-0.949665,8.64315,-3.3174,0.493912,-0.279095,0.155464,-0.132271,-10.1557,-1.33418,0.103158,0.0843986,-0.12769,5.23658,2.2705,8.36807,-0.290712,0.0948599,0.210826,3.94097,-3.58052,6.96269,-0.969938,-0.10311,0.283446,8.84484,-1.84566,2.97161,0.557766,-0.0121954,0.249662,2.13542,8.32547,-1.25626,0.552473,-0.54791,0.178719,-2.49033,-10.0369,-0.781939,0.0338503,-0.223468,0.090261
0.032,-0.924933,8.63886,-3.25816,0.485033,-0.27323,0.157678,-0.129336,-10.1526,-1.33014,0.101166,0.0766176,-0.130979,5.2376,2.24267,8.3594,-0.284766,0.091881,0.206036,3.99467,-3.49705,7.08824,-0.953442,-0.087373,0.245608,8.86452,-1.86237,2.97736,0.558436,-0.00881699,0.243156,2.09891,8.3595,-1.14175,0.544159,-0.55581,0.182696,-2.51397,-10.0414,-0.77772,0.0374053,-0.224596,0.093631
0.033,-0.898775,8.63322,-3.19057,0.476433,-0.267594,0.159982,-0.125565,-10.1502,-1.32749,0.0992487,0.0687823,-0.134013,5.23729,2.21342,8.35129,-0.278834,0.0889935,0.201185,4.05165,-3.42359,7.21427,-0.935626,-0.0711628,0.206015,8.88732,-1.8801,2.98397,0.559167,-0.00529958,0.236363,2.06122,8.39826,-1.02395,0.535401,-0.563814,0.18641,-2.54,-10.0466,-0.779847,0.0410115,-0.225625,0.0969993
0.034,-0.872618,8.62759,-3.12297,0.467832,-0.261958,0.162287,-0.121794,-10.1478,-1.32485,0.0973311,0.0609471,-0.137048,5.23698,2.18417,8.34318,-0.272903,0.086106,0.196334,4.10863,-3.35012,7.34031,-0.91781,-0.0549526,0.166422,8.91012,-1.89783,2.99059,0.559899,-0.00178217,0.229569,2.02354,8.43703,-0.906152,0.526643,-0.571817,0.190124,-2.56603,-10.0519,-0.781975,0.0446177,-0.226654,0.100368
0.035,-0.84646,8.62195,-3.05538,0.459232,-0.256322,0.164592,-0.118023,-10.1454,-1.32221,0.0954135,0.0531118,-0.140082,5.23667,2.15492,8.33507,-0.266971,0.0832184,0.191483,4.16562,-3.27665,7.46634,-0.899994,-0.0387423,0.126829,8.93292,-1.91556,2.9972,0.56063,0.00173524,0.222775,1.98585,8.47579,-0.788355,0.517884,-0.579821,0.193839,-2.59206,-10.0572,-0.784102,0.0482239,-0.227683,0.103736
0.036,-0.828953,8.60049,-3.00585,0.451903,-0.252864,0.16543,-0.129877,-10.1428,-1.3227,0.0938783,0.0441126,-0.143307,5.23646,2.12892,8.33033,-0.259306,0.0800578,0.186393,4.19379,-3.17029,7.54706,-0.884598,-0.0251029,0.0833886,8.94472,-1.91829,3.00815,0.561071,0.00532797,0.21573,1.93664,8.51635,-0.655711,0.508211,-0.589768,0.196293,-2.61671,-10.058,-0.756052,0.0513095,-0.230392,0.106684
0.037,-0.822257,8.55923,-2.97893,0.446163,-0.252128,0.164435,-0.161263,-10.1397,-1.3271,0.0928212,0.0336584,-0.146769,5.23637,2.10698,8.32981,-0.249474,0.0765557,0.181004,4.18596,-3.02281,7.57114,-0.872225,-0.0146771,0.0351392,8.94275,-1.90226,3.02454,0.561151,0.00901483,0.208371,1.87302,8.55915,-0.50451,0.497393,-0.602145,0.197173,-2.63964,-10.0533,-0.690281,0.0537444,-0.235203,0.109107
0.038,-0.815562,8.51797,-2.952,0.440423,-0.251391,0.16344,-0.192649,-10.1367,-1.3315,0.0917642,0.0232042,-0.150232,5.23629,2.08504,8.32928,-0.239642,0.0730536,0.175615,4.17813,-2.87533,7.59522,-0.859852,-0.00425127,-0.0131101,8.94078,-1.88624,3.04092,0.56123,0.0127017,0.201012,1.8094,8.60195,-0.353309,0.486576,-0.614522,0.198053,-2.66257,-10.0485,-0.62451,0.0561793,-0.240013,0.11153
0.039,-0.808866,8.47672,-2.92507,0.434683,-0.250655,0.162445,-0.224035,-10.1336,-1.3359,0.0907071,0.01275,-0.153695,5.2362,2.06309,8.32876,-0.22981,0.0695515,0.170226,4.1703,-2.72784,7.6193,-0.84748,0.00617457,-0.0613595,8.93881,-1.87021,3.0573,0.561309,0.0163886,0.193654,1.74578,8.64475,-0.202108,0.475758,-0.626898,0.198933,-2.68549,-10.0438,-0.558739,0.0586141,-0.244823,0.113953
0.04,-0.802171,8.43546,-2.89815,0.428943,-0.249919,0.16145,-0.255421,-10.1306,-1.34031,0.08965,0.00229581,-0.157157,5.23611,2.04115,8.32824,-0.219978,0.0660494,0.164837,4.16247,-2.58036,7.64338,-0.835107,0.0166004,-0.109609,8.93684,-1.85419,3.07368,0.561388,0.0200754,0.186295,1.68216,8.68754,-0.0509075,0.46494,-0.639275,0.199812,-2.70842,-10.039,-0.492968,0.061049,-0.249633,0.116376
0.041,-0.789677,8.43769,-2.84255,0.425601,-0.253831,0.158694,-0.235937,-10.135,-1.32326,0.0890686,-0.00754809,-0.162746,5.22763,2.01933,8.30009,-0.213745,0.0628981,0.160717,4.1532,-2.28708,7.6511,-0.799405,0.0331808,-0.172492,8.93947,-1.85054,3.0873,0.562434,0.025666,0.179287,1.58441,8.77362,0.138694,0.449182,-0.658985,0.198795,-2.73404,-10.0195,-0.491264,0.0642796,-0.253613,0.119107
0.042,-0.777183,8.43992,-2.78696,0.422259,-0.257743,0.155937,-0.216452,-10.1394,-1.30621,0.0884872,-0.017392,-0.168335,5.21915,1.99751,8.27194,-0.207512,0.0597469,0.156597,4.14394,-1.9938,7.65883,-0.763703,0.0497612,-0.235375,8.94211,-1.8469,3.10092,0.56348,0.0312565,0.17228,1.48665,8.85969,0.328296,0.433423,-0.678695,0.197777,-2.75965,-9.99996,-0.48956,0.0675101,-0.257593,0.121838
0.043,-0.76469,8.44216,-2.73137,0.418917,-0.261655,0.153181,-0.196967,-10.1438,-1.28917,0.0879059,-0.0272359,-0.173924,5.21067,1.97569,8.24379,-0.201279,0.0565957,0.152478,4.13468,-1.70051,7.66655,-0.728001,0.0663416,-0.298257,8.94475,-1.84325,3.11454,0.564525,0.0368471,0.165273,1.3889,8.94577,0.517897,0.417665,-0.698405,0.19676,-2.78527,-9.98044,-0.487856,0.0707406,-0.261573,0.124569
0.044,-0.752196,8.44439,-2.67577,0.415575,-0.265567,0.150425,-0.177483,-10.1482,-1.27212,0.0873245,-0.0370798,-0.179513,5.2022,1.95388,8.21564,-0.195046,0.0534445,0.148358,4.12542,-1.40723,7.67428,-0.692299,0.082922,-0.36114,8.94739,-1.8396,3.12816,0.565571,0.0424377,0.158265,1.29114,9.03184,0.707499,0.401906,-0.718115,0.195742,-2.81088,-9.96091,-0.486152,0.0739711,-0.265552,0.1273
0.045,-0.718288,8.45982,-2.64105,0.414569,-0.270793,0.147655,-0.165259,-10.147,-1.24678,0.0868708,-0.0473095,-0.18411,5.18621,1.95413,8.21539,-0.188583,0.0499123,0.143374,4.18181,-1.1027,7.76682,-0.644873,0.103295,-0.430595,8.95208,-1.82777,3.15074,0.566167,0.0462999,0.150254,1.1677,9.12479,0.934077,0.382945,-0.738948,0.191207,-2.81211,-9.95882,-0.491783,0.0785116,-0.271372,0.131149
0.046,-0.667248,8.48583,-2.62302,0.415431,-0.277069,0.144876,-0.158845,-10.1413,-1.2148,0.0865191,-0.0578479,-0.187912,5.16422,1.97205,8.23746,-0.181937,0.0460754,0.137698,4.29072,-0.789167,7.92723,-0.588068,0.126702,-0.505308,8.95843,-1.80938,3.18048,0.566402,0.0487796,0.14144,1.02372,9.22324,1.19023,0.361423,-0.760678,0.183858,-2.79382,-9.97068,-0.503283,0.0841001,-0.278663,0.135892
0.047,-0.616209,8.51183,-2.60499,0.416293,-0.283345,0.142097,-0.15243,-10.1356,-1.18283,0.0861675,-0.0683862,-0.191715,5.14223,1.98997,8.25953,-0.17529,0.0422385,0.132021,4.39963,-0.475638,8.08763,-0.531262,0.150109,-0.58002,8.96477,-1.79099,3.21022,0.566637,0.0512592,0.132626,0.879734,9.32169,1.44639,0.339901,-0.782409,0.176509,-2.77553,-9.98253,-0.514782,0.0896887,-0.285955,0.140635
0.048,-0.56517,8.53783,-2.58696,0.417155,-0.289621,0.139317,-0.146016,-10.1299,-1.15085,0.0858159,-0.0789246,-0.195517,5.12023,2.00789,8.2816,-0.168644,0.0384015,0.126345,4.50854,-0.162109,8.24803,-0.474457,0.173516,-0.654733,8.97112,-1.77259,3.23997,0.566873,0.0537389,0.123812,0.73575,9.42014,1.70255,0.318378,-0.804139,0.16916,-2.75724,-9.99439,-0.526281,0.0952772,-0.293247,0.145378
0.049,-0.51504,8.56218,-2.56946,0.41811,-0.296161,0.136235,-0.13829,-10.1241,-1.12272,0.0853147,-0.0894391,-0.199138,5.1041,2.02599,8.30194,-0.161885,0.0347628,0.120892,4.61758,0.169078,8.39907,-0.417531,0.196105,-0.730826,8.98,-1.75511,3.266,0.56699,0.0561107,0.114965,0.592619,9.52129,1.9713,0.295945,-0.825983,0.161234,-2.74209,-10.0033,-0.536746,0.100346,-0.300656,0.149909
0.05,-0.472194,8.57335,-2.55618,0.419813,-0.304807,0.130736,-0.120081,-10.1171,-1.12528,0.0836176,-0.0997626,-0.201305,5.13487,2.04552,8.30844,-0.154233,0.0327098,0.11722,4.72764,0.64152,8.47518,-0.359635,0.212145,-0.817969,9.00917,-1.74488,3.26228,0.566161,0.0576201,0.10586,0.456323,9.64405,2.34075,0.26622,-0.848732,0.148693,-2.75203,-9.98876,-0.538929,0.101254,-0.309008,0.152738
0.051,-0.429348,8.58452,-2.54291,0.421516,-0.313454,0.125237,-0.101871,-10.1102,-1.12785,0.0819205,-0.110086,-0.203473,5.16563,2.06506,8.31495,-0.14658,0.0306568,0.113549,4.8377,1.11396,8.55129,-0.301739,0.228185,-0.905111,9.03835,-1.73464,3.25857,0.565332,0.0591295,0.0967547,0.320027,9.76681,2.7102,0.236495,-0.871482,0.136152,-2.76196,-9.9742,-0.541112,0.102162,-0.31736,0.155567
0.052,-0.386501,8.59569,-2.52963,0.423219,-0.322101,0.119738,-0.0836619,-10.1032,-1.13042,0.0802233,-0.120409,-0.20564,5.1964,2.08459,8.32145,-0.138927,0.0286037,0.109878,4.94776,1.5864,8.6274,-0.243843,0.244225,-0.992254,9.06752,-1.72441,3.25486,0.564503,0.0606389,0.0876494,0.183731,9.88958,3.07965,0.20677,-0.894231,0.123611,-2.7719,-9.95965,-0.543294,0.10307,-0.325712,0.158397
0.053,-0.343655,8.60685,-2.51636,0.424922,-0.330748,0.114239,-0.0654524,-10.0963,-1.13299,0.0785262,-0.130733,-0.207807,5.22717,2.10413,8.32795,-0.131275,0.0265507,0.106206,5.05782,2.05885,8.70351,-0.185947,0.260265,-1.0794,9.09669,-1.71417,3.25115,0.563674,0.0621483,0.0785442,0.0474343,10.0123,3.4491,0.177045,-0.916981,0.11107,-2.78183,-9.94509,-0.545477,0.103978,-0.334064,0.161226
0.054,-0.284822,8.63854,-2.4992,0.426747,-0.339912,0.108806,-0.0464277,-10.1006,-1.16064,0.0768948,-0.140067,-0.208617,5.23488,2.12784,8.31991,-0.125461,0.0243865,0.101896,5.18462,2.60524,8.8923,-0.105645,0.284997,-1.17377,9.09674,-1.70397,3.26521,0.561918,0.0647415,0.0717278,-0.125018,10.1729,3.86631,0.139154,-0.941832,0.0943126,-2.779,-9.93828,-0.56112,0.107228,-0.344061,0.165979
0.055,-0.217996,8.68048,-2.48009,0.428633,-0.349333,0.103406,-0.0269955,-10.1105,-1.20085,0.0752962,-0.148907,-0.208748,5.23108,2.15365,8.30461,-0.120566,0.0221668,0.0972651,5.3198,3.1886,9.13744,-0.0141399,0.314076,-1.27176,9.08222,-1.69379,3.28815,0.559699,0.0678766,0.066056,-0.315549,10.3523,4.30738,0.097181,-0.967735,0.0754477,-2.76979,-9.93533,-0.583492,0.11165,-0.354881,0.171693
