Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.01,0.80584,9.27134,-2.7427,0.0745656,-1.04211,-0.0929132,-6.32024,-9.95408,-3.99278,-0.257034,0.67946,-0.537259,9.2952,-0.570981,1.921,0.00345339,-3.06451,-0.689163,6.12089,-3.35276,6.94454,-0.238888,-0.108223,0.0954864,8.12323,-0.258529,4.14365,-1.19749,-0.122194,-0.392585,1.74702,9.41325,-1.75655,-0.255967,-0.466442,0.0775017,-3.69519,-9.15367,0.0785923,-0.266592,0.938534,0.582742
0.011,0.836111,9.2733,-2.77854,0.0736703,-1.03695,-0.0928589,-6.32403,-9.90316,-3.96215,-0.256335,0.587854,-0.534472,9.59156,-0.387621,2.04985,0.0522358,-3.10296,-0.518275,6.14127,-3.38376,6.93952,-0.234048,-0.107932,0.0939635,8.14782,-0.231165,4.11721,-1.20057,-0.126683,-0.388302,1.77044,9.40998,-1.77216,-0.258975,-0.461826,0.0761348,-3.82178,-9.1329,0.0497278,-0.268025,0.863322,0.586445
0.012,0.866382,9.27526,-2.81438,0.0727751,-1.03179,-0.0928046,-6.32782,-9.85225,-3.93151,-0.255636,0.496249,-0.531686,9.88793,-0.204261,2.1787,0.101018,-3.14142,-0.347388,6.16166,-3.41476,6.9345,-0.229208,-0.107641,0.0924406,8.1724,-0.203801,4.09078,-1.20364,-0.131173,-0.384019,1.79386,9.40672,-1.78777,-0.261984,-0.457209,0.0747679,-3.94837,-9.11213,0.0208633,-0.269458,0.788109,0.590149
0.013,0.896653,9.27721,-2.85022,0.0718798,-1.02663,-0.0927503,-6.33161,-9.80134,-3.90088,-0.254938,0.404643,-0.528899,10.1843,-0.0209014,2.30755,0.149801,-3.17988,-0.176501,6.18205,-3.44576,6.92948,-0.224368,-0.10735,0.0909176,8.19699,-0.176437,4.06435,-1.20672,-0.135663,-0.379736,1.81728,9.40345,-1.80339,-0.264992,-0.452592,0.0734009,-4.07496,-9.09136,-0.00800125,-0.27089,0.712897,0.593853
0.014,0.905811,9.27471,-2.89033,0.071534,-1.02206,-0.093273,-6.43309,-9.74119,-3.96291,-0.262287,0.310872,-0.527508,10.6511,0.278183,2.45846,0.194808,-3.19585,0.023387,6.17055,-3.48967,6.92638,-0.220532,-0.10692,0.0882505,8.21054,-0.154406,4.05609,-1.21109,-0.140951,-0.376771,1.84771,9.3893,-1.81451,-0.268304,-0.445817,0.071394,-4.17402,-9.07588,-0.0398239,-0.271015,0.636725,0.59703
0.015,0.904412,9.26998,-2.93257,0.071463,-1.01778,-0.0940843,-6.58341,-9.67642,-4.07128,-0.273662,0.216017,-0.526814,11.203,0.635129,2.62041,0.237927,-3.20058,0.237775,6.14311,-3.54003,6.92424,-0.217198,-0.106421,0.0850112,8.21856,-0.135041,4.05691,-1.21611,-0.146637,-0.374466,1.88166,9.36972,-1.82339,-0.271768,-0.437962,0.0690672,-4.25932,-9.06305,-0.0731255,-0.270487,0.560074,0.599944
0.016,0.903013,9.26525,-2.97481,0.071392,-1.01351,-0.0948956,-6.73373,-9.61164,-4.17964,-0.285036,0.121163,-0.52612,11.7549,0.992075,2.78235,0.281046,-3.20531,0.452162,6.11567,-3.59039,6.9221,-0.213864,-0.105921,0.081772,8.22658,-0.115677,4.05774,-1.22113,-0.152324,-0.372161,1.9156,9.35013,-1.83227,-0.275233,-0.430108,0.0667403,-4.34461,-9.05022,-0.106427,-0.269958,0.483422,0.602859
0.017,0.901615,9.26051,-3.01705,0.071321,-1.00924,-0.0957069,-6.88405,-9.54687,-4.28801,-0.29641,0.0263085,-0.525427,12.3069,1.34902,2.9443,0.324166,-3.21004,0.66655,6.08822,-3.64075,6.91997,-0.210531,-0.105422,0.0785327,8.2346,-0.0963122,4.05857,-1.22615,-0.158011,-0.369855,1.94954,9.33054,-1.84115,-0.278697,-0.422253,0.0644134,-4.4299,-9.03739,-0.139729,-0.269429,0.40677,0.605773
0.018,0.894717,9.25945,-3.05927,0.0714969,-1.00357,-0.0962952,-7.08383,-9.46701,-4.43678,-0.310389,-0.0668955,-0.522658,12.8605,1.57632,3.20369,0.344366,-3.17915,0.874304,6.06569,-3.68595,6.91224,-0.206933,-0.104734,0.0752125,8.24141,-0.0784557,4.06298,-1.23032,-0.163737,-0.367682,1.97607,9.31575,-1.86526,-0.281289,-0.414188,0.0623338,-4.50244,-9.02752,-0.182809,-0.270275,0.330565,0.60868
0.019,0.868573,9.27124,-3.10143,0.072537,-0.993024,-0.0961029,-7.45668,-9.33434,-4.72698,-0.333488,-0.154323,-0.512627,13.4196,1.34984,3.80417,0.28435,-3.02357,1.05884,6.06032,-3.71308,6.88496,-0.20241,-0.103387,0.0716091,8.24397,-0.0658771,4.07994,-1.23152,-0.169602,-0.365971,1.97666,9.31774,-1.94271,-0.280828,-0.405385,0.0611193,-4.53034,-9.02804,-0.260115,-0.275934,0.255924,0.611563
0.02,0.842429,9.28303,-3.14359,0.0735772,-0.982476,-0.0959107,-7.82954,-9.20167,-5.01717,-0.356587,-0.24175,-0.502596,13.9788,1.12335,4.40465,0.224335,-2.868,1.24337,6.05495,-3.74022,6.85769,-0.197888,-0.102039,0.0680056,8.24653,-0.0532985,4.09689,-1.23273,-0.175468,-0.364261,1.97725,9.31973,-2.02015,-0.280367,-0.396581,0.0599049,-4.55823,-9.02857,-0.337421,-0.281592,0.181283,0.614446
0.021,0.816285,9.29482,-3.18575,0.0746173,-0.971928,-0.0957185,-8.2024,-9.06901,-5.30737,-0.379685,-0.329178,-0.492564,14.538,0.896872,5.00512,0.164319,-2.71242,1.4279,6.04958,-3.76735,6.83041,-0.193365,-0.100692,0.0644022,8.24909,-0.04072,4.11385,-1.23393,-0.181333,-0.36255,1.97783,9.32171,-2.0976,-0.279906,-0.387778,0.0586905,-4.58612,-9.02909,-0.414726,-0.28725,0.106642,0.617328
0.022,0.790141,9.30661,-3.2279,0.0756574,-0.961381,-0.0955262,-8.57525,-8.93634,-5.59756,-0.402784,-0.416605,-0.482533,15.0972,0.67039,5.6056,0.104303,-2.55684,1.61244,6.04421,-3.79449,6.80313,-0.188843,-0.0993444,0.0607987,8.25164,-0.0281414,4.13081,-1.23513,-0.187198,-0.360839,1.97842,9.3237,-2.17505,-0.279445,-0.378975,0.057476,-4.61402,-9.02961,-0.492032,-0.292908,0.032001,0.620211
0.023,0.768075,9.32448,-3.2784,0.0751604,-0.945642,-0.0929476,-8.99873,-8.87881,-5.69655,-0.415475,-0.490828,-0.463213,15.9417,-0.0256043,6.55631,-0.143588,-2.22389,1.7538,6.06334,-3.80752,6.80323,-0.184806,-0.0986167,0.0562126,8.27313,-0.0200249,4.1389,-1.23676,-0.194122,-0.358977,1.97943,9.30702,-2.22693,-0.277349,-0.371237,0.0543765,-4.62136,-9.01589,-0.624798,-0.304439,-0.042115,0.62015
0.024,0.747175,9.34409,-3.33128,0.0742241,-0.92842,-0.0896871,-9.43667,-8.84274,-5.74091,-0.425193,-0.561277,-0.44124,16.8678,-0.855746,7.60708,-0.445159,-1.84026,1.88282,6.08948,-3.81653,6.81115,-0.180908,-0.0980662,0.0513458,8.30003,-0.0131834,4.14447,-1.23851,-0.201348,-0.357072,1.98057,9.28502,-2.27152,-0.274786,-0.363802,0.0507384,-4.62284,-8.9981,-0.77341,-0.317647,-0.116081,0.619247
0.025,0.726274,9.3637,-3.38415,0.0732879,-0.911198,-0.0864266,-9.87461,-8.80667,-5.78527,-0.434911,-0.631727,-0.419266,17.7939,-1.68589,8.65785,-0.746729,-1.45663,2.01185,6.11562,-3.82555,6.81908,-0.17701,-0.0975156,0.046479,8.32693,-0.00634182,4.15004,-1.24026,-0.208574,-0.355167,1.9817,9.26301,-2.31611,-0.272223,-0.356368,0.0471003,-4.62432,-8.98031,-0.922022,-0.330855,-0.190047,0.618344
0.026,0.705374,9.38331,-3.43703,0.0723516,-0.893976,-0.0831661,-10.3125,-8.7706,-5.82963,-0.44463,-0.702177,-0.397292,18.72,-2.51603,9.70862,-1.0483,-1.073,2.14088,6.14176,-3.83456,6.827,-0.173112,-0.096965,0.0416121,8.35383,0.00049974,4.1556,-1.24201,-0.2158,-0.353262,1.98284,9.241,-2.36069,-0.269659,-0.348934,0.0434623,-4.6258,-8.96252,-1.07063,-0.344063,-0.264013,0.617441
0.027,0.683115,9.39456,-3.48855,0.0708564,-0.876058,-0.0793957,-10.6939,-8.80247,-5.71673,-0.445335,-0.767891,-0.372524,19.7357,-3.46786,10.7207,-1.35564,-0.691694,2.24312,6.1637,-3.84185,6.83221,-0.169566,-0.0964196,0.0376185,8.3738,0.00062317,4.15915,-1.24159,-0.222944,-0.350876,1.98986,9.22963,-2.39319,-0.267487,-0.34162,0.0408951,-4.60208,-8.9392,-1.23173,-0.358722,-0.336461,0.61497
0.028,0.658137,9.38909,-3.53735,0.0682431,-0.856748,-0.0746054,-10.9619,-8.97022,-5.28932,-0.428015,-0.824135,-0.342165,20.9307,-4.66309,11.6554,-1.67451,-0.315051,2.29179,6.17722,-3.84572,6.832,-0.166721,-0.0958848,0.0353712,8.37989,-0.0126897,4.15866,-1.23681,-0.229922,-0.347526,2.00867,9.23953,-2.40153,-0.266095,-0.334545,0.0404699,-4.52796,-8.9048,-1.4178,-0.376284,-0.405873,0.60936
0.029,0.633159,9.38362,-3.58615,0.0656298,-0.837438,-0.069815,-11.23,-9.13796,-4.86191,-0.410694,-0.88038,-0.311806,22.1258,-5.85831,12.59,-1.99338,0.0615924,2.34046,6.19074,-3.84959,6.8318,-0.163877,-0.0953501,0.0331239,8.38599,-0.0260025,4.15817,-1.23204,-0.2369,-0.344177,2.02747,9.24944,-2.40986,-0.264703,-0.327471,0.0400447,-4.45384,-8.8704,-1.60387,-0.393845,-0.475285,0.603751
0.03,0.608181,9.37815,-3.63495,0.0630165,-0.818128,-0.0650247,-11.4981,-9.30571,-4.4345,-0.393374,-0.936624,-0.281447,23.3208,-7.05353,13.5247,-2.31225,0.438235,2.38914,6.20426,-3.85347,6.83159,-0.161032,-0.0948153,0.0308766,8.39209,-0.0393153,4.15769,-1.22727,-0.243879,-0.340828,2.04628,9.25934,-2.4182,-0.263312,-0.320396,0.0396195,-4.37972,-8.836,-1.78993,-0.411406,-0.544697,0.598141
0.031,0.583203,9.37267,-3.68375,0.0604032,-0.798818,-0.0602344,-11.7661,-9.47346,-4.0071,-0.376053,-0.992868,-0.251088,24.5158,-8.24875,14.4594,-2.63113,0.814879,2.43781,6.21779,-3.85734,6.83139,-0.158187,-0.0942805,0.0286294,8.39818,-0.0526282,4.1572,-1.2225,-0.250857,-0.337478,2.06508,9.26925,-2.42653,-0.26192,-0.313322,0.0391943,-4.3056,-8.8016,-1.976,-0.428968,-0.614109,0.592532
0.032,0.554679,9.38305,-3.71509,0.0562154,-0.777601,-0.0557575,-11.7919,-9.81079,-3.44623,-0.335843,-1.02741,-0.223278,25.1971,-8.42334,14.873,-2.56374,1.0328,2.31326,6.21634,-3.83955,6.84128,-0.155739,-0.0927957,0.0266877,8.41598,-0.0583236,4.19284,-1.21632,-0.253908,-0.333123,2.05214,9.27203,-2.40188,-0.261118,-0.306737,0.0393058,-4.20253,-8.77726,-2.16386,-0.444291,-0.671782,0.583742
0.033,0.525712,9.39541,-3.74425,0.0518309,-0.756146,-0.0513198,-11.7875,-10.1693,-2.86868,-0.292771,-1.05924,-0.195786,25.8142,-8.47034,15.2216,-2.44807,1.23089,2.16705,6.21302,-3.81907,6.85243,-0.153339,-0.0911922,0.0247843,8.43523,-0.0630668,4.23301,-1.20997,-0.256468,-0.328641,2.03523,9.27392,-2.3731,-0.26039,-0.300213,0.0394844,-4.09585,-8.75418,-2.35193,-0.459334,-0.727988,0.574555
0.034,0.496746,9.40777,-3.77341,0.0474463,-0.73469,-0.0468821,-11.783,-10.5279,-2.29113,-0.249699,-1.09108,-0.168294,26.4312,-8.51735,15.5701,-2.33239,1.42897,2.02084,6.2097,-3.79858,6.86358,-0.15094,-0.0895886,0.0228809,8.45449,-0.06781,4.27317,-1.20361,-0.259028,-0.32416,2.01832,9.27581,-2.34432,-0.259663,-0.29369,0.039663,-3.98916,-8.73111,-2.54001,-0.474377,-0.784195,0.565368
0.035,0.467779,9.42012,-3.80256,0.0430617,-0.713235,-0.0424444,-11.7785,-10.8864,-1.71358,-0.206628,-1.12291,-0.140802,27.0483,-8.56435,15.9187,-2.21672,1.62705,1.87464,6.20638,-3.77809,6.87473,-0.14854,-0.0879851,0.0209776,8.47374,-0.0725532,4.31334,-1.19726,-0.261588,-0.319678,2.00141,9.2777,-2.31554,-0.258935,-0.287166,0.0398416,-3.88247,-8.70803,-2.72809,-0.489421,-0.840401,0.55618
0.036,0.433623,9.42761,-3.8168,0.0390768,-0.694787,-0.038367,-11.5287,-11.2262,-1.29758,-0.167649,-1.13777,-0.120399,27.1459,-7.98018,15.6133,-2.01449,1.79311,1.66864,6.2013,-3.75449,6.88363,-0.145339,-0.0858987,0.0191028,8.48344,-0.0815865,4.35922,-1.19016,-0.263585,-0.314754,1.99379,9.28721,-2.28558,-0.259211,-0.280725,0.0401992,-3.77503,-8.72372,-2.86361,-0.498912,-0.891193,0.546058
0.037,0.392982,9.429,-3.81237,0.0355915,-0.680098,-0.0347399,-10.9723,-11.5427,-1.08354,-0.133786,-1.13142,-0.108857,26.5941,-6.60702,14.4905,-1.70407,1.91913,1.38791,6.19404,-3.72701,6.88969,-0.141134,-0.0832089,0.017264,8.48118,-0.0959824,4.41226,-1.18214,-0.264878,-0.309276,1.99779,9.30624,-2.25413,-0.260742,-0.274387,0.0407806,-3.66665,-8.78787,-2.93343,-0.501463,-0.935217,0.534766
0.038,0.35234,9.43039,-3.80795,0.0321063,-0.665409,-0.0311128,-10.4158,-11.8592,-0.869496,-0.0999232,-1.12507,-0.0973154,26.0422,-5.23386,13.3677,-1.39365,2.04515,1.10718,6.18678,-3.69953,6.89576,-0.136929,-0.0805191,0.0154252,8.47892,-0.110378,4.4653,-1.17412,-0.266171,-0.303798,2.00178,9.32528,-2.22269,-0.262273,-0.268049,0.0413619,-3.55827,-8.85203,-3.00324,-0.504014,-0.979242,0.523474
0.039,0.311699,9.43178,-3.80353,0.028621,-0.650721,-0.0274857,-9.85937,-12.1756,-0.655453,-0.0660604,-1.11872,-0.0857738,25.4904,-3.8607,12.245,-1.08324,2.17118,0.826442,6.17952,-3.67204,6.90183,-0.132724,-0.0778293,0.0135864,8.47666,-0.124774,4.51833,-1.16609,-0.267464,-0.29832,2.00578,9.34432,-2.19124,-0.263804,-0.261712,0.0419433,-3.4499,-8.91618,-3.07305,-0.506565,-1.02327,0.512182
0.04,0.271058,9.43318,-3.7991,0.0251358,-0.636032,-0.0238586,-9.30293,-12.4921,-0.441409,-0.0321976,-1.11237,-0.0742322,24.9386,-2.48754,11.1222,-0.772816,2.2972,0.545709,6.17225,-3.64456,6.90789,-0.12852,-0.0751394,0.0117475,8.47439,-0.13917,4.57137,-1.15807,-0.268758,-0.292841,2.00978,9.36336,-2.15979,-0.265336,-0.255374,0.0425247,-3.34152,-8.98034,-3.14287,-0.509116,-1.06729,0.50089
0.041,0.255119,9.41033,-3.7957,0.0218359,-0.627322,-0.0243185,-8.19201,-12.5783,-0.661583,-0.0190621,-1.08848,-0.0862,23.603,-0.863283,10.1399,-0.679438,2.30439,0.418991,6.18256,-3.66401,6.89155,-0.121139,-0.0723583,0.00933131,8.48987,-0.185403,4.60602,-1.15125,-0.266778,-0.289782,1.97559,9.40457,-2.14431,-0.268433,-0.249703,0.0408478,-3.23133,-9.08916,-3.06665,-0.495125,-1.10507,0.486202
0.042,0.239181,9.38748,-3.7923,0.0185361,-0.618612,-0.0247785,-7.08108,-12.6646,-0.881757,-0.0059266,-1.06459,-0.0981677,22.2673,0.760973,9.15761,-0.586059,2.31157,0.292274,6.19286,-3.68345,6.8752,-0.113758,-0.0695771,0.00691508,8.50536,-0.231637,4.64066,-1.14444,-0.264798,-0.286723,1.9414,9.44577,-2.12882,-0.271531,-0.244033,0.039171,-3.12113,-9.19799,-2.99043,-0.481134,-1.14285,0.471513
0.043,0.223242,9.36463,-3.78889,0.0152363,-0.609902,-0.0252384,-5.97015,-12.7509,-1.10193,0.00720889,-1.04069,-0.110135,20.9317,2.38523,8.17532,-0.492681,2.31876,0.165557,6.20316,-3.7029,6.85885,-0.106377,-0.066796,0.00449886,8.52084,-0.27787,4.67531,-1.13762,-0.262818,-0.283663,1.90721,9.48698,-2.11333,-0.274629,-0.238362,0.0374941,-3.01094,-9.30681,-2.91421,-0.467142,-1.18063,0.456825
0.044,0.207304,9.34178,-3.78549,0.0119365,-0.601192,-0.0256983,-4.85922,-12.8371,-1.32211,0.0203444,-1.0168,-0.122103,19.596,4.00948,7.19302,-0.399302,2.32595,0.0388395,6.21346,-3.72235,6.84251,-0.0989967,-0.0640148,0.00208263,8.53632,-0.324103,4.70996,-1.13081,-0.260838,-0.280604,1.87302,9.52819,-2.09784,-0.277726,-0.232691,0.0358172,-2.90074,-9.41564,-2.83799,-0.453151,-1.21841,0.442136
0.045,0.198206,9.31131,-3.7762,0.0082201,-0.59475,-0.0284811,-3.68402,-12.7746,-1.52435,0.0250448,-1.00375,-0.141443,17.8988,5.50581,6.60765,-0.484695,2.30624,0.04054,6.22277,-3.75445,6.81537,-0.0916292,-0.0614469,-0.00162375,8.5454,-0.36728,4.74905,-1.12266,-0.258116,-0.277024,1.84319,9.55188,-2.09667,-0.279567,-0.227364,0.0353418,-2.83047,-9.52585,-2.75406,-0.43404,-1.25526,0.427315
0.046,0.19458,9.27475,-3.7622,0.00417046,-0.590122,-0.0331221,-2.4574,-12.5929,-1.71226,0.0229973,-0.999353,-0.166681,15.9123,6.8998,6.33981,-0.713105,2.26501,0.144975,6.23127,-3.79668,6.7796,-0.0842722,-0.0590497,-0.00636226,8.54936,-0.408013,4.79171,-1.11344,-0.254799,-0.273026,1.81683,9.56156,-2.10694,-0.280401,-0.222312,0.0358276,-2.79213,-9.63716,-2.66396,-0.410832,-1.29138,0.412388
0.047,0.190954,9.23819,-3.74819,0.000120817,-0.585494,-0.0377632,-1.23077,-12.4113,-1.90017,0.0209497,-0.994961,-0.19192,13.9258,8.29378,6.07196,-0.941514,2.22379,0.249409,6.23978,-3.83891,6.74384,-0.0769152,-0.0566525,-0.0111008,8.55333,-0.448746,4.83437,-1.10423,-0.251482,-0.269029,1.79047,9.57123,-2.11721,-0.281236,-0.217261,0.0363134,-2.75379,-9.74847,-2.57385,-0.387624,-1.32749,0.397461
0.048,0.187328,9.20163,-3.73419,-0.00392882,-0.580866,-0.0424043,-0.00414629,-12.2297,-2.08808,0.0189021,-0.990569,-0.217158,11.9393,9.68777,5.80412,-1.16992,2.18256,0.353844,6.24828,-3.88115,6.70807,-0.0695583,-0.0542552,-0.0158393,8.55729,-0.489479,4.87702,-1.09501,-0.248166,-0.265031,1.76411,9.58091,-2.12748,-0.28207,-0.212209,0.0367992,-2.71545,-9.85979,-2.48375,-0.364416,-1.36361,0.382534
0.049,0.183736,9.16352,-3.72256,-0.00739365,-0.576158,-0.0472721,1.19237,-12.0437,-2.23836,0.0173207,-0.988499,-0.242132,9.96284,11.0223,5.58308,-1.39989,2.13589,0.465129,6.25479,-3.92127,6.67376,-0.0624975,-0.0518768,-0.0207123,8.56785,-0.527853,4.91826,-1.08581,-0.245085,-0.260942,1.73956,9.59003,-2.13923,-0.282745,-0.207402,0.0375631,-2.68839,-9.97363,-2.39954,-0.34155,-1.39968,0.368035
0.05,0.180417,9.11305,-3.7299,-0.00617994,-0.570806,-0.0539531,2.14798,-11.823,-2.08765,0.0194689,-1.00501,-0.264995,8.06709,11.8815,5.73642,-1.6423,2.0457,0.63122,6.2453,-3.94449,6.65107,-0.0578068,-0.0496494,-0.0266615,8.6312,-0.547359,4.94818,-1.07672,-0.243893,-0.256119,1.72948,9.59471,-2.16291,-0.28214,-0.204549,0.0405521,-2.75162,-10.1077,-2.36246,-0.321422,-1.4354,0.356955
0.051,0.177097,9.06257,-3.73723,-0.00496623,-0.565454,-0.0606342,3.1036,-11.6024,-1.93693,0.0216172,-1.02152,-0.287858,6.17134,12.7406,5.88977,-1.88472,1.9555,0.797311,6.23581,-3.96772,6.62838,-0.053116,-0.047422,-0.0326107,8.69455,-0.566865,4.9781,-1.06764,-0.242702,-0.251295,1.7194,9.5994,-2.18658,-0.281535,-0.201696,0.0435411,-2.81486,-10.2417,-2.32539,-0.301294,-1.47113,0.345876
0.052,0.173777,9.0121,-3.74457,-0.00375252,-0.560102,-0.0673152,4.05922,-11.3817,-1.78621,0.0237654,-1.03802,-0.310721,4.2756,13.5998,6.04311,-2.12714,1.86531,0.963401,6.22632,-3.99095,6.60569,-0.0484253,-0.0451945,-0.0385599,8.7579,-0.586371,5.00801,-1.05855,-0.24151,-0.246472,1.70931,9.60408,-2.21025,-0.28093,-0.198843,0.0465301,-2.87809,-10.3757,-2.28831,-0.281165,-1.50685,0.334796
0.053,0.170457,8.96162,-3.7519,-0.00253882,-0.554749,-0.0739963,5.01483,-11.161,-1.63549,0.0259136,-1.05453,-0.333585,2.37985,14.4589,6.19646,-2.36955,1.77512,1.12949,6.21682,-4.01417,6.583,-0.0437346,-0.0429671,-0.0445091,8.82125,-0.605877,5.03793,-1.04947,-0.240318,-0.241648,1.69923,9.60876,-2.23393,-0.280325,-0.19599,0.0495192,-2.94132,-10.5098,-2.25123,-0.261037,-1.54258,0.323717
