Time,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z
0.01,-0.812465,9.35494,-2.06458,0.0468371,-0.0146626,-0.163472,1.42656,-9.71229,-2.02556,-0.0358949,0.093181,0.0783333,5.49177,3.25875,7.73449,-0.046443,0.0232376,0.0280404,6.1964,-2.95497,7.10425,0.0010917,-0.0184336,0.0189851,8.70947,-1.54824,4.41949,-0.130559,-0.0035157,-0.0336147,1.71482,9.41605,-1.34255,0.0590953,-0.0451412,0.114088,-1.88781,-9.74213,-0.983035,0.00375931,0.00872698,0.0266952
0.011,-0.788973,9.39023,-2.06587,0.0469477,-0.0121808,-0.161293,1.42993,-9.73217,-2.01446,-0.0331286,0.0935889,0.0779371,5.5014,3.24256,7.7169,-0.047666,0.0224269,0.0277182,6.18247,-2.96915,7.09591,0.00299599,-0.0155542,0.0192795,8.68849,-1.53364,4.41987,-0.131518,-0.007043,-0.0317178,1.7247,9.41694,-1.35361,0.0601874,-0.0432293,0.11191,-1.89771,-9.73229,-0.990817,0.00485181,0.00811792,0.0273429
0.012,-0.765481,9.42552,-2.06716,0.0470584,-0.00969905,-0.159114,1.4333,-9.75204,-2.00335,-0.0303623,0.0939969,0.0775408,5.51102,3.22637,7.69932,-0.048889,0.0216162,0.0273959,6.16855,-2.98334,7.08757,0.00490029,-0.0126747,0.0195739,8.66751,-1.51903,4.42024,-0.132478,-0.0105703,-0.029821,1.73459,9.41783,-1.36467,0.0612794,-0.0413173,0.109732,-1.90761,-9.72246,-0.998598,0.00594431,0.00750886,0.0279907
0.013,-0.741989,9.46082,-2.06845,0.047169,-0.00721726,-0.156935,1.43667,-9.77191,-1.99225,-0.0275959,0.0944048,0.0771445,5.52065,3.21019,7.68173,-0.0501119,0.0208055,0.0270737,6.15462,-2.99753,7.07923,0.00680458,-0.00979529,0.0198684,8.64653,-1.50442,4.42062,-0.133437,-0.0140976,-0.0279241,1.74447,9.41872,-1.37573,0.0623714,-0.0394054,0.107554,-1.9175,-9.71262,-1.00638,0.0070368,0.00689979,0.0286384
0.014,-0.718619,9.46715,-2.07418,0.0483062,-0.00608812,-0.154555,1.42605,-9.76547,-2.00889,-0.0269274,0.0937419,0.0746617,5.53094,3.20983,7.69247,-0.0509291,0.0211039,0.0273571,6.17191,-3.00745,7.08338,0.00854561,-0.00807644,0.0176249,8.63094,-1.50106,4.42031,-0.13441,-0.0168375,-0.02713,1.74669,9.41236,-1.37419,0.0631891,-0.0365551,0.1065,-1.93024,-9.7215,-1.01242,0.00869013,0.00673216,0.0292592
0.015,-0.695309,9.45901,-2.08212,0.0499567,-0.0056353,-0.152075,1.40842,-9.74588,-2.03941,-0.0273078,0.0925435,0.0711356,5.54158,3.21739,7.71737,-0.0515435,0.0219568,0.0279432,6.2048,-3.01524,7.09378,0.010205,-0.00693789,0.0141124,8.61804,-1.50333,4.41966,-0.135389,-0.0191837,-0.0268873,1.74509,9.40239,-1.36636,0.0638696,-0.0332356,0.106008,-1.94439,-9.73973,-1.01759,0.0106239,0.00678524,0.0298664
0.016,-0.672,9.45087,-2.09006,0.0516072,-0.00518247,-0.149594,1.39079,-9.72629,-2.06993,-0.0276881,0.0913452,0.0676095,5.55221,3.22495,7.74227,-0.0521578,0.0228098,0.0285294,6.23769,-3.02303,7.10418,0.0118644,-0.00579934,0.0105999,8.60515,-1.50559,4.41901,-0.136368,-0.0215299,-0.0266446,1.74348,9.39242,-1.35853,0.0645502,-0.0299162,0.105515,-1.95855,-9.75797,-1.02276,0.0125576,0.00683832,0.0304736
0.017,-0.648691,9.44273,-2.09801,0.0532577,-0.00472965,-0.147113,1.37317,-9.70669,-2.10045,-0.0280685,0.0901468,0.0640834,5.56284,3.23252,7.76717,-0.0527722,0.0236628,0.0291155,6.27058,-3.03081,7.11458,0.0135238,-0.00466079,0.00708742,8.59225,-1.50785,4.41835,-0.137347,-0.0238762,-0.0264019,1.74187,9.38244,-1.35069,0.0652307,-0.0265968,0.105023,-1.9727,-9.77621,-1.02793,0.0144913,0.0068914,0.0310809
0.018,-0.63068,9.44031,-2.09853,0.0542367,-0.00378548,-0.144243,1.35522,-9.69124,-2.13001,-0.0288906,0.0890399,0.0609822,5.57164,3.24164,7.78497,-0.0533999,0.0243662,0.0298994,6.29351,-3.03865,7.12075,0.0150162,-0.00346647,0.00402383,8.58393,-1.50844,4.41369,-0.138772,-0.0261766,-0.0261663,1.74104,9.37582,-1.34694,0.0655726,-0.0234241,0.104024,-1.98673,-9.79341,-1.02515,0.0160863,0.00735078,0.0320134
0.019,-0.631214,9.45791,-2.07311,0.0528655,-0.00112162,-0.140006,1.33615,-9.6903,-2.1562,-0.0312585,0.0882527,0.0593682,5.57406,3.25624,7.77794,-0.0540745,0.0245462,0.0313755,6.28159,-3.04666,7.11214,0.015924,-0.00207699,0.00253133,8.59162,-1.50313,4.39501,-0.141755,-0.0283169,-0.0259556,1.74293,9.38095,-1.35748,0.0647292,-0.0207653,0.10125,-2.00034,-9.80696,-0.99454,0.0164958,0.00923223,0.0340842
0.02,-0.631748,9.47551,-2.04769,0.0514943,0.00154225,-0.13577,1.31708,-9.68936,-2.1824,-0.0336265,0.0874656,0.0577542,5.57648,3.27084,7.7709,-0.054749,0.0247261,0.0328515,6.26967,-3.05468,7.10353,0.0168317,-0.000687508,0.00103883,8.59931,-1.49782,4.37633,-0.144738,-0.0304572,-0.0257449,1.74482,9.38607,-1.36801,0.0638857,-0.0181065,0.0984772,-2.01395,-9.82051,-0.963934,0.0169052,0.0111137,0.0361551
0.021,-0.632282,9.49311,-2.02227,0.050123,0.00420612,-0.131534,1.29802,-9.68842,-2.20859,-0.0359944,0.0866785,0.0561401,5.5789,3.28545,7.76386,-0.0554236,0.024906,0.0343275,6.25775,-3.06269,7.09491,0.0177394,0.000701975,-0.000453666,8.607,-1.49252,4.35766,-0.147721,-0.0325974,-0.0255342,1.74672,9.3912,-1.37855,0.0630423,-0.0154477,0.095704,-2.02756,-9.83406,-0.933328,0.0173146,0.0129951,0.038226
0.022,-0.632816,9.51071,-1.99685,0.0487518,0.00686998,-0.127298,1.27895,-9.68748,-2.23478,-0.0383624,0.0858913,0.0545261,5.58132,3.30005,7.75682,-0.0560982,0.025086,0.0358036,6.24583,-3.0707,7.0863,0.0186472,0.00209146,-0.00194616,8.61469,-1.48721,4.33898,-0.150704,-0.0347377,-0.0253235,1.74861,9.39633,-1.38909,0.0621989,-0.0127888,0.0929308,-2.04117,-9.84761,-0.902723,0.0177241,0.0148766,0.0402969
0.023,-0.640062,9.51911,-1.99544,0.0474824,0.0087576,-0.123089,1.27861,-9.68608,-2.21808,-0.0378705,0.0869156,0.0537149,5.56951,3.28997,7.74566,-0.0555349,0.0258161,0.0354507,6.24262,-3.07529,7.08853,0.0178594,0.00532713,-0.00372622,8.61254,-1.49848,4.32786,-0.152096,-0.0356388,-0.0239232,1.77969,9.38929,-1.40536,0.0634889,-0.010319,0.089496,-2.0436,-9.83528,-0.885373,0.0176794,0.0172949,0.0406773
0.024,-0.649225,9.52488,-2.00088,0.0462422,0.0104234,-0.118887,1.28363,-9.68456,-2.18913,-0.0365616,0.0884573,0.053133,5.55363,3.27284,7.73331,-0.054618,0.0267034,0.0345752,6.24189,-3.0789,7.09385,0.0165871,0.00909028,-0.00558843,8.60757,-1.51448,4.31889,-0.153034,-0.0361859,-0.0221831,1.81911,9.37879,-1.42327,0.0653884,-0.00790321,0.0858723,-2.04284,-9.81556,-0.87181,0.017505,0.0198666,0.0405746
0.025,-0.658388,9.53066,-2.00632,0.0450019,0.0120893,-0.114685,1.28864,-9.68303,-2.16019,-0.0352527,0.0899991,0.0525511,5.53775,3.25572,7.72097,-0.0537012,0.0275907,0.0336997,6.24116,-3.08251,7.09918,0.0153149,0.0128534,-0.00745065,8.6026,-1.53049,4.30993,-0.153971,-0.036733,-0.020443,1.85853,9.36828,-1.44118,0.0672879,-0.00548739,0.0822486,-2.04207,-9.79584,-0.858248,0.0173306,0.0224383,0.0404719
0.026,-0.667551,9.53643,-2.01176,0.0437617,0.0137551,-0.110483,1.29366,-9.6815,-2.13124,-0.0339437,0.0915409,0.0519692,5.52188,3.23859,7.70863,-0.0527843,0.028478,0.0328243,6.24043,-3.08611,7.1045,0.0140427,0.0166166,-0.00931286,8.59763,-1.54649,4.30097,-0.154909,-0.0372801,-0.0187028,1.89795,9.35777,-1.45908,0.0691874,-0.00307157,0.0786249,-2.04131,-9.77612,-0.844685,0.0171563,0.02501,0.0403693
0.027,-0.669484,9.53409,-2.01666,0.0438335,0.0156932,-0.107188,1.30359,-9.67138,-2.116,-0.033944,0.0925324,0.0511193,5.51255,3.22536,7.7034,-0.0518979,0.0290894,0.032408,6.23171,-3.08633,7.11214,0.0136783,0.0187736,-0.0112951,8.59271,-1.55899,4.299,-0.155344,-0.0382617,-0.0167819,1.91937,9.35827,-1.46962,0.0706811,-0.000594167,0.0756169,-2.03777,-9.75579,-0.838179,0.0170922,0.0276107,0.0405438
0.028,-0.656957,9.51553,-2.02048,0.0465294,0.0181756,-0.105707,1.32337,-9.64406,-2.12817,-0.0365625,0.0924232,0.0497332,5.51632,3.21992,7.71237,-0.0510724,0.029149,0.03291,6.20698,-3.07977,7.12441,0.0151297,0.0177182,-0.0135175,8.58787,-1.56446,4.31099,-0.154772,-0.0401125,-0.0144994,1.9048,9.38076,-1.4654,0.0713631,0.0020064,0.0738407,-2.0287,-9.73426,-0.845787,0.0172488,0.0302696,0.0412725
0.029,-0.64443,9.49697,-2.0243,0.0492253,0.0206581,-0.104226,1.34315,-9.61675,-2.14034,-0.0391811,0.092314,0.0483471,5.52008,3.21449,7.72134,-0.050247,0.0292086,0.0334121,6.18225,-3.0732,7.13667,0.0165811,0.0166628,-0.0157399,8.58303,-1.56993,4.32298,-0.1542,-0.0419633,-0.012217,1.89023,9.40325,-1.46118,0.0720452,0.00460697,0.0720644,-2.01962,-9.71272,-0.853394,0.0174054,0.0329285,0.0420012
0.03,-0.631903,9.4784,-2.02812,0.0519212,0.0231406,-0.102745,1.36292,-9.58943,-2.15251,-0.0417997,0.0922048,0.046961,5.52385,3.20906,7.73031,-0.0494215,0.0292681,0.0339142,6.15752,-3.06664,7.14894,0.0180325,0.0156075,-0.0179623,8.57819,-1.57541,4.33497,-0.153628,-0.043814,-0.00993449,1.87566,9.42574,-1.45696,0.0727272,0.00720753,0.0702882,-2.01054,-9.69118,-0.861002,0.0175621,0.0355874,0.0427299
0.031,-0.619376,9.45984,-2.03194,0.0546171,0.025623,-0.101263,1.3827,-9.56211,-2.16469,-0.0444183,0.0920957,0.045575,5.52762,3.20362,7.73929,-0.0485961,0.0293277,0.0344162,6.13279,-3.06008,7.1612,0.0194839,0.0145521,-0.0201847,8.57335,-1.58088,4.34696,-0.153056,-0.0456648,-0.00765202,1.86109,9.44824,-1.45274,0.0734092,0.0098081,0.0685119,-2.00147,-9.66965,-0.868609,0.0177187,0.0382463,0.0434586
0.032,-0.609152,9.4726,-2.03232,0.0552661,0.0281243,-0.099324,1.36273,-9.57364,-2.15916,-0.0425389,0.0933389,0.0467738,5.53143,3.20335,7.74367,-0.0487038,0.0290608,0.0357655,6.13382,-3.02983,7.16254,0.0192908,0.0150809,-0.020272,8.56454,-1.59161,4.34438,-0.154918,-0.04597,-0.00588591,1.85469,9.43537,-1.44187,0.0739829,0.0129571,0.0684025,-2.00161,-9.65844,-0.881291,0.0195027,0.0420338,0.0432162
0.033,-0.599217,9.48927,-2.03226,0.0556593,0.0306279,-0.0973273,1.33779,-9.59003,-2.15142,-0.0400973,0.0947511,0.0482957,5.53524,3.20373,7.74748,-0.0489281,0.0287531,0.0372207,6.13807,-2.99663,7.1625,0.0188921,0.0158076,-0.0200925,8.55524,-1.603,4.33997,-0.157083,-0.046082,-0.00418434,1.84932,9.41808,-1.43017,0.074543,0.0161746,0.0685015,-2.0029,-9.64853,-0.894608,0.0214902,0.0459623,0.0428523
0.034,-0.589281,9.50594,-2.0322,0.0560524,0.0331315,-0.0953305,1.31285,-9.60641,-2.14367,-0.0376557,0.0961634,0.0498176,5.53905,3.2041,7.75129,-0.0491525,0.0284454,0.0386758,6.14232,-2.96342,7.16246,0.0184934,0.0165344,-0.0199129,8.54593,-1.61439,4.33557,-0.159249,-0.046194,-0.00248278,1.84394,9.40079,-1.41847,0.0751031,0.0193921,0.0686006,-2.0042,-9.63862,-0.907924,0.0234777,0.0498909,0.0424884
0.035,-0.579346,9.52261,-2.03215,0.0564456,0.0356351,-0.0933338,1.28791,-9.6228,-2.13593,-0.0352141,0.0975757,0.0513395,5.54285,3.20448,7.7551,-0.0493768,0.0281377,0.040131,6.14657,-2.93022,7.16243,0.0180947,0.0172611,-0.0197334,8.53663,-1.62578,4.33116,-0.161415,-0.046306,-0.000781214,1.83856,9.38351,-1.40677,0.0756632,0.0226096,0.0686996,-2.0055,-9.62871,-0.92124,0.0254652,0.0538194,0.0421246
0.036,-0.564749,9.52757,-2.03662,0.0562336,0.0393413,-0.092614,1.28978,-9.64247,-2.12831,-0.0338153,0.0995631,0.0519254,5.54173,3.21105,7.75037,-0.0498773,0.0279391,0.0406248,6.15559,-2.90437,7.16415,0.0180399,0.0180319,-0.0191023,8.53856,-1.6279,4.33703,-0.162394,-0.0459011,-0.00024604,1.82948,9.38015,-1.38629,0.074871,0.025481,0.0677116,-2.00205,-9.624,-0.929778,0.0267151,0.0577573,0.0423139
0.037,-0.544325,9.51789,-2.04676,0.0552653,0.0445508,-0.0934904,1.32516,-9.66625,-2.12084,-0.0337199,0.10227,0.0513411,5.53443,3.22535,7.73497,-0.0507229,0.0278768,0.0399169,6.17057,-2.8877,7.16806,0.018415,0.0188576,-0.0179066,8.55453,-1.61842,4.35574,-0.16189,-0.0448499,-0.00116885,1.81578,9.39422,-1.35483,0.0723886,0.0279199,0.0653648,-1.99266,-9.62579,-0.932343,0.0270429,0.0617067,0.0431947
0.038,-0.523901,9.5082,-2.05689,0.0542969,0.0497603,-0.0943668,1.36054,-9.69004,-2.11337,-0.0336245,0.104976,0.0507569,5.52714,3.23966,7.71957,-0.0515685,0.0278145,0.039209,6.18555,-2.87103,7.17197,0.01879,0.0196834,-0.016711,8.5705,-1.60893,4.37445,-0.161387,-0.0437987,-0.00209167,1.80207,9.40829,-1.32337,0.0699061,0.0303587,0.0630181,-1.98328,-9.62759,-0.934909,0.0273707,0.0656561,0.0440754
0.039,-0.503477,9.49851,-2.06703,0.0533286,0.0549699,-0.0952433,1.39592,-9.71382,-2.1059,-0.0335291,0.107683,0.0501727,5.51985,3.25397,7.70417,-0.052414,0.0277523,0.038501,6.20053,-2.85437,7.17588,0.0191651,0.0205091,-0.0155154,8.58647,-1.59945,4.39315,-0.160883,-0.0427475,-0.00301448,1.78836,9.42236,-1.29192,0.0674236,0.0327976,0.0606714,-1.97389,-9.62938,-0.937474,0.0276985,0.0696055,0.0449562
0.04,-0.483053,9.48883,-2.07717,0.0523602,0.0601794,-0.0961197,1.4313,-9.7376,-2.09843,-0.0334337,0.110389,0.0495885,5.51255,3.26828,7.68877,-0.0532596,0.02769,0.0377931,6.2155,-2.8377,7.17979,0.0195402,0.0213349,-0.0143198,8.60244,-1.58997,4.41186,-0.160379,-0.0416963,-0.0039373,1.77466,9.43643,-1.26046,0.0649411,0.0352364,0.0583246,-1.96451,-9.63118,-0.940039,0.0280263,0.073555,0.045837
0.041,-0.490252,9.48454,-2.0782,0.0512343,0.063452,-0.0982549,1.41513,-9.74347,-2.10295,-0.0359141,0.109723,0.0452019,5.51097,3.24591,7.69276,-0.0527644,0.0271405,0.0383527,6.21181,-2.83863,7.17658,0.0181755,0.022077,-0.0155465,8.62549,-1.60001,4.39672,-0.159057,-0.0442265,-0.00291072,1.77333,9.45587,-1.26981,0.0646089,0.0368388,0.0561371,-1.983,-9.64321,-0.937157,0.0283626,0.0775065,0.0468722
0.042,-0.497451,9.48025,-2.07924,0.0501084,0.0667247,-0.10039,1.39895,-9.74933,-2.10747,-0.0383945,0.109057,0.0408152,5.50939,3.22354,7.69675,-0.0522692,0.026591,0.0389123,6.20812,-2.83955,7.17337,0.0168108,0.0228192,-0.0167732,8.64853,-1.61006,4.38158,-0.157735,-0.0467567,-0.00188414,1.77201,9.47531,-1.27916,0.0642766,0.0384412,0.0539497,-2.0015,-9.65523,-0.934274,0.0286989,0.0814581,0.0479074
0.043,-0.50465,9.47596,-2.08028,0.0489825,0.0699973,-0.102525,1.38277,-9.75519,-2.11199,-0.040875,0.108391,0.0364285,5.50782,3.20116,7.70074,-0.051774,0.0260415,0.039472,6.20442,-2.84047,7.17016,0.0154462,0.0235614,-0.0179998,8.67158,-1.62011,4.36644,-0.156412,-0.0492869,-0.000857565,1.77068,9.49475,-1.28851,0.0639443,0.0400436,0.0517622,-2.02,-9.66726,-0.931392,0.0290351,0.0854096,0.0489426
0.044,-0.511849,9.47167,-2.08131,0.0478566,0.07327,-0.104661,1.36659,-9.76106,-2.11652,-0.0433554,0.107725,0.0320418,5.50624,3.17879,7.70472,-0.0512788,0.025492,0.0400316,6.20073,-2.8414,7.16695,0.0140815,0.0243035,-0.0192265,8.69463,-1.63015,4.3513,-0.15509,-0.0518171,0.000169013,1.76936,9.51419,-1.29786,0.0636121,0.041646,0.0495747,-2.0385,-9.67928,-0.92851,0.0293714,0.0893611,0.0499778
0.045,-0.517273,9.45621,-2.08716,0.0464759,0.0770661,-0.107707,1.36097,-9.76784,-2.12619,-0.0441698,0.107443,0.0302316,5.50939,3.16326,7.7034,-0.0506232,0.0247402,0.0400237,6.18522,-2.83648,7.16184,0.0129662,0.0243384,-0.0195025,8.70387,-1.63214,4.3351,-0.153359,-0.0543132,0.00164696,1.75423,9.51228,-1.3035,0.0638398,0.0430564,0.0479567,-2.05428,-9.69226,-0.925609,0.0294164,0.0919337,0.0504315
0.046,-0.521275,9.43181,-2.09686,0.0448912,0.0812809,-0.111482,1.36379,-9.77536,-2.13999,-0.0436516,0.107468,0.0304824,5.51634,3.15321,7.69783,-0.0498391,0.0238266,0.0395617,6.16024,-2.82689,7.15521,0.0120505,0.0238074,-0.019018,8.70207,-1.62768,4.31805,-0.1513,-0.056782,0.00348599,1.72805,9.4933,-1.30617,0.0645155,0.0443133,0.0467944,-2.06789,-9.70599,-0.922694,0.0292284,0.0934032,0.05042
0.047,-0.525278,9.40741,-2.10655,0.0433065,0.0854957,-0.115257,1.36661,-9.78287,-2.15378,-0.0431333,0.107493,0.0307333,5.52329,3.14316,7.69225,-0.0490551,0.0229129,0.0390997,6.13527,-2.81729,7.14859,0.0111348,0.0232763,-0.0185335,8.70027,-1.62321,4.30099,-0.149242,-0.0592509,0.00532502,1.70187,9.47431,-1.30885,0.0651913,0.0455703,0.045632,-2.0815,-9.71972,-0.919778,0.0290404,0.0948726,0.0504085
0.048,-0.529281,9.38302,-2.11625,0.0417219,0.0897106,-0.119032,1.36943,-9.79039,-2.16758,-0.042615,0.107518,0.0309841,5.53023,3.13311,7.68668,-0.048271,0.0219993,0.0386377,6.1103,-2.8077,7.14196,0.0102191,0.0227453,-0.018049,8.69847,-1.61875,4.28394,-0.147184,-0.0617197,0.00716406,1.67569,9.45532,-1.31152,0.065867,0.0468272,0.0444697,-2.09511,-9.73345,-0.916863,0.0288523,0.0963421,0.050397
0.049,-0.534817,9.36179,-2.1248,0.0401852,0.0937352,-0.122476,1.36934,-9.79659,-2.17717,-0.0420694,0.10764,0.0310966,5.53662,3.12554,7.68476,-0.0477032,0.0212473,0.0383293,6.08918,-2.79781,7.13951,0.00889511,0.0223427,-0.0175836,8.69789,-1.61698,4.27052,-0.145206,-0.0640493,0.00896828,1.65013,9.44036,-1.31075,0.066505,0.0478409,0.0433291,-2.10666,-9.74585,-0.913993,0.0288831,0.0976937,0.0501928
0.05,-0.55262,9.36592,-2.12417,0.0390322,0.0962382,-0.123272,1.346,-9.79219,-2.15311,-0.0413059,0.10854,0.0301018,5.53855,3.13781,7.71209,-0.0488654,0.021789,0.0392489,6.09881,-2.7856,7.17046,0.0043051,0.0229675,-0.0172713,8.70712,-1.63678,4.28613,-0.143872,-0.0652648,0.010494,1.62958,9.4576,-1.28233,0.0668406,0.0469089,0.0423628,-2.10165,-9.74763,-0.911483,0.0306641,0.0981025,0.0484474
0.051,-0.570424,9.37005,-2.12355,0.0378792,0.0987412,-0.124068,1.32266,-9.78779,-2.12906,-0.0405424,0.10944,0.0291071,5.54048,3.15007,7.73942,-0.0500275,0.0223306,0.0401685,6.10844,-2.77339,7.20142,-0.000284916,0.0235922,-0.0169589,8.71635,-1.65657,4.30174,-0.142537,-0.0664803,0.0120197,1.60903,9.47484,-1.25392,0.0671763,0.045977,0.0413964,-2.09665,-9.7494,-0.908974,0.0324451,0.0985113,0.046702
0.052,-0.588227,9.37418,-2.12292,0.0367262,0.101244,-0.124864,1.29932,-9.78339,-2.10501,-0.0397789,0.11034,0.0281124,5.5424,3.16233,7.76675,-0.0511896,0.0228723,0.0410881,6.11807,-2.76118,7.23238,-0.00487493,0.024217,-0.0166465,8.72558,-1.67637,4.31735,-0.141203,-0.0676958,0.0135453,1.58847,9.49208,-1.22551,0.067512,0.0450451,0.0404301,-2.09165,-9.75117,-0.906465,0.0342261,0.0989201,0.0449566
