Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z
0.032,8.54136,-2.09173,5.01815,-0.356083,0.188269,-0.159762,8.6799,7.11133,6.6452,-0.673359,-3.12378,2.23701,5.11513,-2.86003,8.05355,-0.123194,0.0774841,-0.0385536,-0.527773,-8.86859,0.168908,1.25831,-0.76712,1.60712,-4.8647,-9.92778,-3.39793,-0.256231,-1.02759,-1.71578,0.640931,9.72618,-1.57082,0.0406497,-0.410755,-0.164026,0.210888,9.77949,-2.01532,0.0905615,-0.159452,-0.285566
0.033,8.57459,-2.10097,4.99108,-0.363557,0.190932,-0.156656,8.87659,7.16588,6.9028,-0.621275,-3.00556,2.19699,5.1315,-2.81643,8.06128,-0.125421,0.0731444,-0.0367058,-0.700266,-8.71842,0.0570618,1.22688,-0.708284,1.62065,-4.81522,-9.81554,-3.38169,-0.267678,-0.977119,-1.72672,0.575269,9.70749,-1.58268,0.0422357,-0.437182,-0.16077,0.213213,9.8024,-1.9965,0.0876244,-0.160304,-0.282752
0.034,8.60782,-2.1102,4.964,-0.371032,0.193595,-0.15355,9.07329,7.22043,7.16041,-0.569191,-2.88735,2.15696,5.14787,-2.77283,8.06901,-0.127647,0.0688047,-0.034858,-0.872759,-8.56824,-0.0547844,1.19544,-0.649447,1.63417,-4.76574,-9.70329,-3.36545,-0.279124,-0.926652,-1.73766,0.509607,9.6888,-1.59455,0.0438217,-0.463608,-0.157514,0.215537,9.8253,-1.97767,0.0846873,-0.161156,-0.279937
0.035,8.64105,-2.11944,4.93693,-0.378506,0.196258,-0.150444,9.26998,7.27498,7.41802,-0.517106,-2.76913,2.11694,5.16425,-2.72923,8.07673,-0.129874,0.064465,-0.0330102,-1.04525,-8.41807,-0.166631,1.164,-0.590611,1.6477,-4.71626,-9.59105,-3.34921,-0.290571,-0.876184,-1.74861,0.443945,9.6701,-1.60641,0.0454078,-0.490035,-0.154258,0.217861,9.84821,-1.95884,0.0817502,-0.162008,-0.277123
0.036,8.66599,-2.12932,4.91675,-0.385053,0.195839,-0.148331,9.40839,7.33114,7.77564,-0.45196,-2.64192,2.0645,5.17105,-2.70484,8.08008,-0.132206,0.0621529,-0.0308909,-1.19294,-8.28064,-0.251282,1.13156,-0.531253,1.65694,-4.679,-9.49269,-3.34833,-0.300429,-0.827382,-1.75478,0.394848,9.65479,-1.61768,0.0471601,-0.516146,-0.150167,0.207469,9.86899,-1.93829,0.0790292,-0.163851,-0.273856
0.037,8.68056,-2.14001,4.9052,-0.39044,0.191566,-0.147462,9.47394,7.38932,8.25828,-0.370488,-2.50345,1.99655,5.1659,-2.70445,8.07794,-0.134669,0.0623753,-0.0284322,-1.30962,-8.15914,-0.301939,1.09787,-0.471242,1.66082,-4.65702,-9.41169,-3.36665,-0.308303,-0.780664,-1.755,0.366457,9.64368,-1.6282,0.0491202,-0.541862,-0.145031,0.181182,9.88713,-1.91556,0.0765781,-0.166931,-0.270024
0.038,8.69514,-2.1507,4.89365,-0.395827,0.187294,-0.146592,9.53949,7.44751,8.74092,-0.289016,-2.36499,1.9286,5.16075,-2.70407,8.07581,-0.137133,0.0625978,-0.0259736,-1.42629,-8.03763,-0.352597,1.06417,-0.411232,1.6647,-4.63503,-9.33069,-3.38498,-0.316177,-0.733946,-1.75522,0.338065,9.63258,-1.63872,0.0510804,-0.567578,-0.139895,0.154894,9.90526,-1.89284,0.0741271,-0.170012,-0.266191
0.039,8.70971,-2.16139,4.8821,-0.401213,0.183022,-0.145722,9.60503,7.50569,9.22355,-0.207543,-2.22652,1.86065,5.1556,-2.70368,8.07368,-0.139597,0.0628202,-0.0235149,-1.54297,-7.91613,-0.403254,1.03048,-0.351221,1.66858,-4.61305,-9.24969,-3.4033,-0.32405,-0.687228,-1.75544,0.309674,9.62148,-1.64925,0.0530405,-0.593293,-0.134759,0.128607,9.9234,-1.87011,0.071676,-0.173093,-0.262358
0.04,8.72429,-2.17208,4.87055,-0.4066,0.178749,-0.144852,9.67058,7.56387,9.70619,-0.126071,-2.08806,1.79269,5.15045,-2.7033,8.07154,-0.14206,0.0630426,-0.0210562,-1.65965,-7.79463,-0.453912,0.996787,-0.291211,1.67246,-4.59107,-9.16869,-3.42163,-0.331924,-0.64051,-1.75566,0.281283,9.61037,-1.65977,0.0550007,-0.619009,-0.129624,0.102319,9.94153,-1.84739,0.069225,-0.176174,-0.258526
0.041,8.75308,-2.16643,4.91205,-0.408869,0.168698,-0.142409,9.45935,7.81514,10.1323,-0.111731,-1.95052,1.71029,5.12674,-2.69295,8.06902,-0.143668,0.0589587,-0.0171696,-1.78894,-7.66807,-0.464818,0.962978,-0.238485,1.66601,-4.56253,-9.11359,-3.45984,-0.33696,-0.597399,-1.74859,0.27142,9.62075,-1.67535,0.058169,-0.638825,-0.122731,0.0925407,9.94395,-1.84405,0.0690982,-0.181132,-0.255246
0.042,8.78188,-2.16078,4.95356,-0.411138,0.158646,-0.139965,9.24811,8.0664,10.5585,-0.0973902,-1.81298,1.62789,5.10303,-2.68261,8.06649,-0.145276,0.0548747,-0.013283,-1.91822,-7.5415,-0.475724,0.929169,-0.185759,1.65957,-4.534,-9.05849,-3.49805,-0.341996,-0.554288,-1.74151,0.261557,9.63112,-1.69092,0.0613373,-0.658641,-0.115839,0.0827622,9.94637,-1.8407,0.0689714,-0.18609,-0.251967
0.043,8.81067,-2.15513,4.99507,-0.413407,0.148594,-0.137522,9.03687,8.31767,10.9846,-0.0830499,-1.67544,1.54548,5.07932,-2.67227,8.06397,-0.146884,0.0507908,-0.00939638,-2.04751,-7.41494,-0.48663,0.89536,-0.133033,1.65313,-4.50546,-9.00339,-3.53626,-0.347032,-0.511176,-1.73443,0.251694,9.6415,-1.70649,0.0645056,-0.678458,-0.108946,0.0729837,9.94878,-1.83736,0.0688446,-0.191049,-0.248688
0.044,8.83947,-2.14948,5.03657,-0.415675,0.138542,-0.135079,8.82563,8.56894,11.4107,-0.0687097,-1.5379,1.46308,5.05561,-2.66193,8.06144,-0.148491,0.0467068,-0.00550976,-2.17679,-7.28838,-0.497536,0.861552,-0.0803064,1.64668,-4.47692,-8.94829,-3.57447,-0.352068,-0.468065,-1.72735,0.241831,9.65187,-1.72206,0.0676739,-0.698274,-0.102054,0.0632052,9.9512,-1.83401,0.0687178,-0.196007,-0.245408
0.045,8.84604,-2.15305,5.06647,-0.41582,0.126153,-0.133301,8.58298,9.10297,12.0509,-0.0689902,-1.38073,1.38388,5.03622,-2.65977,8.06529,-0.150816,0.0438992,-0.00309891,-2.27605,-7.14549,-0.598705,0.822384,-0.0243783,1.63729,-4.4713,-8.91483,-3.59883,-0.354109,-0.430301,-1.71573,0.230881,9.65661,-1.7376,0.0702685,-0.715939,-0.0961807,0.0571744,9.95047,-1.829,0.0685987,-0.20203,-0.242653
0.046,8.83484,-2.16399,5.08708,-0.414264,0.111893,-0.132056,8.31518,9.86323,12.8622,-0.0809675,-1.20786,1.30725,5.02028,-2.66416,8.07424,-0.153713,0.0421125,-0.00186867,-2.35128,-6.98954,-0.772085,0.77893,0.0341114,1.62554,-4.48402,-8.89869,-3.61211,-0.353755,-0.396814,-1.70048,0.219063,9.65685,-1.75311,0.0724041,-0.731883,-0.0911225,0.0541417,9.94721,-1.82264,0.0684859,-0.208906,-0.240317
0.047,8.82363,-2.17494,5.10769,-0.412709,0.0976336,-0.130811,8.04739,10.6235,13.6735,-0.0929448,-1.03499,1.23061,5.00434,-2.66855,8.08319,-0.15661,0.0403259,-0.000638428,-2.42651,-6.83359,-0.945464,0.735475,0.0926011,1.6138,-4.49675,-8.88254,-3.62539,-0.353401,-0.363327,-1.68524,0.207245,9.65708,-1.76862,0.0745398,-0.747827,-0.0860643,0.051109,9.94395,-1.81629,0.0683731,-0.215782,-0.237981
0.048,8.81242,-2.18588,5.1283,-0.411154,0.083374,-0.129566,7.7796,11.3837,14.4848,-0.104922,-0.862111,1.15398,4.9884,-2.67294,8.09215,-0.159508,0.0385392,0.000591811,-2.50174,-6.67764,-1.11884,0.69202,0.151091,1.60205,-4.50947,-8.86639,-3.63868,-0.353046,-0.329841,-1.66999,0.195427,9.65731,-1.78413,0.0766755,-0.763771,-0.0810062,0.0480763,9.94069,-1.80994,0.0682603,-0.222658,-0.235645
0.049,8.80101,-2.19329,5.14688,-0.4096,0.06926,-0.128675,7.5806,12.0728,15.2378,-0.0997317,-0.675842,1.08111,4.97527,-2.67978,8.09933,-0.162363,0.0366772,0.00181253,-2.57868,-6.51224,-1.32054,0.647599,0.211602,1.58902,-4.52497,-8.85543,-3.64907,-0.352022,-0.298088,-1.65412,0.186536,9.65778,-1.79643,0.0787621,-0.779246,-0.075976,0.0431033,9.93828,-1.80389,0.0680729,-0.229636,-0.233217
0.05,8.78797,-2.17246,5.14916,-0.40806,0.0563113,-0.130622,7.93192,12.1928,15.5246,0.0427999,-0.382417,1.03834,4.98459,-2.70618,8.09238,-0.164886,0.0342127,0.00295704,-2.66927,-6.27118,-1.74875,0.595447,0.288282,1.56574,-4.5627,-8.88594,-3.63639,-0.345636,-0.280207,-1.63325,0.201064,9.66012,-1.78303,0.0804568,-0.790972,-0.0711699,0.0226077,9.94266,-1.80028,0.0672886,-0.237438,-0.230048
0.051,8.77493,-2.15164,5.15143,-0.406519,0.0433626,-0.132568,8.28324,12.3127,15.8113,0.185331,-0.0889927,0.99557,4.99392,-2.73259,8.08542,-0.167408,0.0317481,0.00410155,-2.75986,-6.03013,-2.17697,0.543294,0.364962,1.54246,-4.60044,-8.91646,-3.62371,-0.33925,-0.262327,-1.61238,0.215591,9.66247,-1.76963,0.0821515,-0.802698,-0.0663638,0.00211215,9.94704,-1.79668,0.0665043,-0.24524,-0.226879
0.052,8.76189,-2.13082,5.15371,-0.404978,0.0304138,-0.134515,8.63456,12.4326,16.0981,0.327863,0.204432,0.952801,5.00324,-2.759,8.07847,-0.169931,0.0292835,0.00524607,-2.85045,-5.78908,-2.60518,0.491142,0.441643,1.51918,-4.63818,-8.94697,-3.61103,-0.332864,-0.244446,-1.59151,0.230119,9.66481,-1.75623,0.0838462,-0.814423,-0.0615577,-0.0183834,9.95143,-1.79307,0.06572,-0.253041,-0.223711
0.053,8.74885,-2.10999,5.15599,-0.403438,0.0174651,-0.136462,8.98589,12.5526,16.3848,0.470395,0.497857,0.910032,5.01256,-2.78541,8.07152,-0.172453,0.0268189,0.00639058,-2.94104,-5.54802,-3.0334,0.438989,0.518323,1.4959,-4.67592,-8.97748,-3.59834,-0.326479,-0.226566,-1.57064,0.244647,9.66715,-1.74283,0.0855409,-0.826149,-0.0567516,-0.038879,9.95581,-1.78946,0.0649358,-0.260843,-0.220542
0.054,8.75132,-2.09056,5.17837,-0.398854,0.00504778,-0.137391,9.03945,11.8755,16.3013,0.550741,0.76827,0.893442,5.01804,-2.81128,8.06393,-0.175191,0.024503,0.00786157,-2.89318,-5.3178,-3.34414,0.381819,0.585546,1.46473,-4.7535,-9.01759,-3.59211,-0.311617,-0.215237,-1.55169,0.27337,9.68186,-1.75159,0.0865018,-0.837133,-0.0510414,-0.062763,9.94622,-1.80068,0.0655653,-0.268629,-0.216884
