Time,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z
0.017,7.93175,-1.75526,4.37539,-0.122841,-0.013519,-0.0810296,4.3591,3.4135,8.00466,0.250132,-0.089157,-0.140213,6.50454,-2.00769,4.79192,0.250004,-0.290513,-1.3441,0.757913,-9.616,-2.40757,-0.190267,-0.0544092,-0.445841,-0.0260131,-9.53155,-1.64472,-0.109748,-0.739422,0.370221,-0.419818,8.16632,-1.44572,0.00949593,-0.964291,-0.129503,-3.42851,9.68917,-0.0977187,-0.410954,-1.51666,-0.784594
0.018,7.92015,-1.74355,4.36776,-0.119701,-0.0156088,-0.0792557,4.37808,3.44206,7.97961,0.2502,-0.0877531,-0.138437,6.51427,-1.96131,4.71465,0.236073,-0.338561,-1.30258,0.782439,-9.58735,-2.45669,-0.189325,-0.0639153,-0.445025,0.0793229,-9.48073,-1.66728,-0.111433,-0.737881,0.367154,-0.415442,8.10178,-1.46483,0.0171742,-0.942386,-0.13411,-3.38597,9.62734,-0.164589,-0.411763,-1.51273,-0.793639
0.019,7.90765,-1.75383,4.36335,-0.115427,-0.0179017,-0.0785214,4.3751,3.46437,7.92625,0.248233,-0.0865405,-0.135263,6.4939,-1.92982,4.61811,0.220293,-0.367476,-1.25564,0.803842,-9.56021,-2.47452,-0.189566,-0.0710208,-0.445025,0.123614,-9.43034,-1.66985,-0.113083,-0.734591,0.366451,-0.371602,8.07651,-1.50899,0.0271883,-0.91271,-0.139362,-3.31713,9.57846,-0.205562,-0.412362,-1.50392,-0.803057
0.02,7.89514,-1.76411,4.35894,-0.111152,-0.0201946,-0.077787,4.37211,3.48668,7.87289,0.246267,-0.0853278,-0.13209,6.47354,-1.89833,4.52156,0.204513,-0.396392,-1.20869,0.825244,-9.53307,-2.49235,-0.189808,-0.0781263,-0.445025,0.167904,-9.37995,-1.67241,-0.114733,-0.731301,0.365748,-0.327763,8.05123,-1.55314,0.0372023,-0.883034,-0.144615,-3.24829,9.52959,-0.246535,-0.412961,-1.4951,-0.812476
0.021,7.88263,-1.77439,4.35454,-0.106878,-0.0224875,-0.0770527,4.36913,3.50898,7.81953,0.244301,-0.0841152,-0.128916,6.45317,-1.86684,4.42502,0.188733,-0.425307,-1.16175,0.846646,-9.50593,-2.51019,-0.19005,-0.0852318,-0.445025,0.212195,-9.32956,-1.67498,-0.116384,-0.728011,0.365045,-0.283923,8.02595,-1.5973,0.0472164,-0.853358,-0.149867,-3.17945,9.48071,-0.287509,-0.413559,-1.48629,-0.821894
0.022,7.87013,-1.78467,4.35013,-0.102604,-0.0247804,-0.0763183,4.36614,3.53129,7.76617,0.242334,-0.0829026,-0.125742,6.43281,-1.83535,4.32847,0.172953,-0.454222,-1.11481,0.868048,-9.47879,-2.52802,-0.190291,-0.0923374,-0.445025,0.256486,-9.27917,-1.67755,-0.118034,-0.724721,0.364342,-0.240084,8.00067,-1.64145,0.0572305,-0.823682,-0.15512,-3.11061,9.43183,-0.328482,-0.414158,-1.47748,-0.831313
0.023,7.86587,-1.80877,4.35377,-0.0961962,-0.0256198,-0.0768334,4.35581,3.58804,7.7433,0.240868,-0.0801374,-0.123123,6.43584,-1.82875,4.31782,0.157132,-0.467352,-1.07403,0.918168,-9.46052,-2.56149,-0.186985,-0.102098,-0.441965,0.28002,-9.25705,-1.68695,-0.114575,-0.718512,0.364138,-0.219587,7.98271,-1.71754,0.06885,-0.786202,-0.157697,-2.99917,9.37954,-0.32606,-0.415893,-1.4661,-0.839781
0.024,7.86398,-1.83682,4.3597,-0.0891788,-0.0260439,-0.0777055,4.34338,3.65463,7.72913,0.239545,-0.0769288,-0.120664,6.44557,-1.82926,4.33172,0.141299,-0.475972,-1.03502,0.976494,-9.4448,-2.59942,-0.182666,-0.112617,-0.43803,0.297623,-9.24299,-1.69832,-0.109656,-0.71147,0.364076,-0.205759,7.96684,-1.80274,0.0809282,-0.746493,-0.159511,-2.87556,9.32628,-0.311238,-0.417953,-1.454,-0.847977
0.025,7.86209,-1.86486,4.36564,-0.0821614,-0.026468,-0.0785776,4.33095,3.72122,7.71497,0.238222,-0.0737201,-0.118204,6.45529,-1.82976,4.34561,0.125467,-0.484592,-0.996005,1.03482,-9.42907,-2.63735,-0.178346,-0.123136,-0.434096,0.315227,-9.22894,-1.70968,-0.104738,-0.704428,0.364013,-0.191931,7.95096,-1.88795,0.0930064,-0.706784,-0.161324,-2.75194,9.27301,-0.296417,-0.420012,-1.44189,-0.856174
0.026,7.86019,-1.89291,4.37157,-0.0751441,-0.0268921,-0.0794496,4.31852,3.78781,7.7008,0.236899,-0.0705114,-0.115745,6.46502,-1.83027,4.35951,0.109634,-0.493211,-0.956992,1.09314,-9.41334,-2.67529,-0.174027,-0.133655,-0.430161,0.33283,-9.21489,-1.72104,-0.0998189,-0.697386,0.363951,-0.178103,7.93509,-1.97316,0.105085,-0.667075,-0.163137,-2.62833,9.21974,-0.281596,-0.422071,-1.42978,-0.864371
0.027,7.85406,-1.90578,4.36986,-0.0678311,-0.0291429,-0.0800063,4.30085,3.84473,7.69184,0.235573,-0.0677877,-0.113596,6.45835,-1.85922,4.38596,0.0979834,-0.50139,-0.924056,1.15243,-9.39594,-2.69733,-0.17037,-0.143668,-0.426079,0.359357,-9.19454,-1.72863,-0.0942484,-0.689887,0.365019,-0.162798,7.92378,-2.05184,0.115681,-0.623321,-0.164265,-2.4884,9.16375,-0.274581,-0.424206,-1.41544,-0.87205
0.028,7.83944,-1.88831,4.35286,-0.0599268,-0.0350472,-0.0799319,4.27267,3.8823,7.69329,0.234241,-0.0660341,-0.112067,6.4189,-1.94504,4.43753,0.0946951,-0.508688,-0.903276,1.21364,-9.3752,-2.68758,-0.168037,-0.152669,-0.421702,0.403729,-9.16159,-1.72869,-0.0873743,-0.681472,0.368346,-0.144538,7.92158,-2.1175,0.123314,-0.571478,-0.164022,-2.31583,9.10228,-0.28318,-0.426492,-1.39661,-0.878697
0.029,7.82482,-1.87084,4.33585,-0.0520226,-0.0409515,-0.0798576,4.24449,3.91987,7.69473,0.23291,-0.0642805,-0.110539,6.37945,-2.03086,4.4891,0.0914067,-0.515985,-0.882496,1.27485,-9.35446,-2.67784,-0.165705,-0.161669,-0.417325,0.448101,-9.12865,-1.72874,-0.0805002,-0.673057,0.371673,-0.126277,7.91938,-2.18315,0.130946,-0.519636,-0.163779,-2.14326,9.04081,-0.291778,-0.428777,-1.37779,-0.885343
0.03,7.81021,-1.85337,4.31884,-0.0441183,-0.0468557,-0.0797833,4.21631,3.95744,7.69617,0.231579,-0.0625269,-0.10901,6.34,-2.11668,4.54067,0.0881183,-0.523283,-0.861715,1.33606,-9.33372,-2.66809,-0.163372,-0.17067,-0.412948,0.492473,-9.09571,-1.7288,-0.073626,-0.664642,0.375,-0.108017,7.91717,-2.2488,0.138579,-0.467793,-0.163535,-1.9707,8.97934,-0.300377,-0.431063,-1.35896,-0.89199
0.031,7.79559,-1.8359,4.30184,-0.0362141,-0.05276,-0.079709,4.18813,3.99501,7.69762,0.230248,-0.0607733,-0.107482,6.30054,-2.20251,4.59224,0.08483,-0.53058,-0.840935,1.39727,-9.31297,-2.65834,-0.16104,-0.17967,-0.408571,0.536845,-9.06276,-1.72886,-0.0667519,-0.656227,0.378328,-0.0897566,7.91497,-2.31445,0.146212,-0.41595,-0.163292,-1.79813,8.91788,-0.308975,-0.433348,-1.34013,-0.898636
0.032,7.78013,-1.84073,4.31539,-0.0292747,-0.0592025,-0.0782595,4.2002,4.00422,7.71648,0.225683,-0.0594727,-0.104794,6.13575,-2.26334,4.68959,0.0958304,-0.545409,-0.833878,1.40207,-9.29901,-2.6588,-0.160008,-0.182165,-0.402144,0.562628,-9.07261,-1.72922,-0.061803,-0.644303,0.377509,-0.0555519,7.95093,-2.31203,0.146252,-0.35394,-0.155141,-1.6391,8.83249,-0.341927,-0.43241,-1.31495,-0.901582
0.033,7.76457,-1.84834,4.33276,-0.0224558,-0.0657123,-0.0766382,4.21731,4.00988,7.73752,0.220715,-0.0582287,-0.101962,5.95529,-2.32105,4.79266,0.108617,-0.561179,-0.828537,1.39982,-9.2859,-2.66054,-0.159139,-0.183846,-0.395461,0.586086,-9.08782,-1.72963,-0.0570948,-0.631941,0.376172,-0.0193543,7.99167,-2.3011,0.145342,-0.29066,-0.146,-1.48176,8.74411,-0.377922,-0.431069,-1.28897,-0.904066
0.034,7.74901,-1.85595,4.35013,-0.015637,-0.0722221,-0.0750169,4.23441,4.01554,7.75855,0.215747,-0.0569847,-0.0991298,5.77483,-2.37876,4.89573,0.121403,-0.576949,-0.823195,1.39757,-9.27278,-2.66227,-0.15827,-0.185527,-0.388778,0.609545,-9.10302,-1.73003,-0.0523866,-0.619579,0.374835,0.0168434,8.0324,-2.29017,0.144433,-0.227379,-0.13686,-1.32442,8.65573,-0.413918,-0.429729,-1.26298,-0.906549
0.035,7.73345,-1.86357,4.3675,-0.00881821,-0.0787319,-0.0733955,4.25151,4.0212,7.77959,0.210778,-0.0557407,-0.0962975,5.59437,-2.43647,4.9988,0.13419,-0.592719,-0.817854,1.39532,-9.25966,-2.66401,-0.1574,-0.187209,-0.382095,0.633004,-9.11822,-1.73043,-0.0476783,-0.607217,0.373499,0.0530411,8.07313,-2.27924,0.143524,-0.164098,-0.12772,-1.16708,8.56735,-0.449913,-0.428388,-1.237,-0.909033
0.036,7.728,-1.88576,4.3789,-0.00233502,-0.086019,-0.0718422,4.27112,4.01273,7.79191,0.205682,-0.0553364,-0.0927482,5.35669,-2.44445,5.09327,0.148907,-0.614168,-0.814899,1.40894,-9.23251,-2.68146,-0.158881,-0.187131,-0.376603,0.652329,-9.1115,-1.72725,-0.0438512,-0.596106,0.37637,0.0785047,8.12319,-2.23431,0.135189,-0.0995181,-0.116837,-1.02504,8.47461,-0.474826,-0.426051,-1.20917,-0.909768
0.037,7.7352,-1.92618,4.38284,0.00372863,-0.0942777,-0.0703741,4.29385,3.98658,7.79332,0.200427,-0.0559818,-0.0883026,5.04748,-2.39027,5.177,0.166037,-0.642717,-0.814928,1.4424,-9.18781,-2.71856,-0.1633,-0.184856,-0.372601,0.666487,-9.07737,-1.71959,-0.0411255,-0.58656,0.384501,0.0905507,8.18492,-2.1469,0.117572,-0.0333139,-0.103776,-0.902108,8.3764,-0.485884,-0.42247,-1.17903,-0.908319
0.038,7.7424,-1.9666,4.38677,0.00979228,-0.102536,-0.0689059,4.31657,3.96042,7.79473,0.195172,-0.0566271,-0.0838569,4.73828,-2.33608,5.26073,0.183168,-0.671267,-0.814958,1.47586,-9.14311,-2.75566,-0.167718,-0.18258,-0.368599,0.680646,-9.04324,-1.71193,-0.0383998,-0.577014,0.392633,0.102597,8.24665,-2.05948,0.0999557,0.0328903,-0.0907144,-0.779178,8.2782,-0.496943,-0.418889,-1.14889,-0.90687
0.039,7.74961,-2.00702,4.3907,0.0158559,-0.110795,-0.0674377,4.3393,3.93427,7.79615,0.189916,-0.0572724,-0.0794113,4.42908,-2.2819,5.34446,0.200298,-0.699816,-0.814987,1.50933,-9.09841,-2.79276,-0.172137,-0.180304,-0.364596,0.694804,-9.00911,-1.70428,-0.035674,-0.567468,0.400764,0.114643,8.30837,-1.97207,0.0823391,0.0990944,-0.0776531,-0.656248,8.17999,-0.508001,-0.415308,-1.11875,-0.90542
0.04,7.75681,-2.04743,4.39463,0.0219196,-0.119054,-0.0659695,4.36203,3.90812,7.79756,0.184661,-0.0579178,-0.0749657,4.11988,-2.22772,5.42818,0.217428,-0.728365,-0.815017,1.54279,-9.05371,-2.82986,-0.176555,-0.178029,-0.360594,0.708962,-8.97498,-1.69662,-0.0329483,-0.557922,0.408896,0.126689,8.3701,-1.88465,0.0647224,0.165299,-0.0645917,-0.533318,8.08178,-0.51906,-0.411726,-1.08861,-0.903971
0.041,7.7481,-2.07361,4.39703,0.0292527,-0.126631,-0.0637961,4.38479,3.88385,7.81655,0.180166,-0.0565258,-0.0734961,3.8396,-2.12376,5.49091,0.223041,-0.761694,-0.809406,1.52163,-9.07385,-2.8371,-0.177303,-0.171483,-0.355244,0.67868,-8.99531,-1.73552,-0.0325771,-0.54978,0.412819,0.0872264,8.45623,-1.74227,0.0334292,0.22128,-0.0480772,-0.402006,8.03232,-0.519887,-0.405323,-1.05395,-0.898887
0.042,7.73939,-2.09978,4.39942,0.0365858,-0.134209,-0.0616226,4.40755,3.85957,7.83554,0.175671,-0.0551339,-0.0720265,3.55932,-2.0198,5.55365,0.228654,-0.795024,-0.803795,1.50047,-9.09399,-2.84435,-0.178052,-0.164937,-0.349893,0.648399,-9.01564,-1.77442,-0.0322058,-0.541638,0.416742,0.0477641,8.54235,-1.5999,0.00213598,0.277262,-0.0315627,-0.270695,7.98286,-0.520713,-0.398919,-1.01928,-0.893803
0.043,7.73068,-2.12595,4.40181,0.0439189,-0.141786,-0.0594492,4.4303,3.8353,7.85452,0.171177,-0.053742,-0.0705569,3.27903,-1.91583,5.61638,0.234267,-0.828353,-0.798184,1.4793,-9.11413,-2.85159,-0.1788,-0.158391,-0.344542,0.618117,-9.03596,-1.81333,-0.0318346,-0.533496,0.420665,0.00830167,8.62848,-1.45752,-0.0291573,0.333244,-0.0150482,-0.139383,7.9334,-0.52154,-0.392516,-0.98461,-0.888719
0.044,7.72197,-2.15212,4.40421,0.0512521,-0.149364,-0.0572757,4.45306,3.81102,7.87351,0.166682,-0.05235,-0.0690873,2.99875,-1.81187,5.67911,0.23988,-0.861682,-0.792573,1.45814,-9.13426,-2.85884,-0.179548,-0.151845,-0.339191,0.587835,-9.05629,-1.85223,-0.0314634,-0.525354,0.424588,-0.0311607,8.7146,-1.31514,-0.0604505,0.389226,0.00146633,-0.00807091,7.88394,-0.522367,-0.386112,-0.949942,-0.883635
0.045,7.73009,-2.16378,4.4173,0.0582535,-0.15563,-0.0554352,4.45362,3.8083,7.87301,0.161656,-0.0499821,-0.0668928,2.74975,-1.68035,5.70115,0.242752,-0.894281,-0.782862,1.47225,-9.14365,-2.86768,-0.181952,-0.14565,-0.335544,0.579861,-9.06096,-1.87922,-0.030133,-0.517704,0.430784,-0.115368,8.79014,-1.15881,-0.0931022,0.435378,0.0167495,0.133233,7.84534,-0.522515,-0.3773,-0.914842,-0.877178
0.046,7.75167,-2.16383,4.43894,0.0649896,-0.160849,-0.053861,4.43642,3.82283,7.85692,0.156206,-0.0468335,-0.0641185,2.52577,-1.52678,5.69064,0.243431,-0.926296,-0.769871,1.51458,-9.14444,-2.87779,-0.18568,-0.139738,-0.33326,0.589733,-9.0531,-1.89667,-0.0280351,-0.510447,0.438799,-0.23537,8.8572,-0.991324,-0.126841,0.473666,0.0310476,0.28253,7.81542,-0.522121,-0.366561,-0.879396,-0.869624
0.047,7.77325,-2.16389,4.46059,0.0717257,-0.166067,-0.0522868,4.41921,3.83735,7.84083,0.150755,-0.0436848,-0.0613441,2.30179,-1.3732,5.68012,0.244109,-0.958311,-0.75688,1.55691,-9.14523,-2.88791,-0.189409,-0.133826,-0.330976,0.599605,-9.04523,-1.91413,-0.0259372,-0.50319,0.446814,-0.355373,8.92426,-0.823835,-0.160579,0.511955,0.0453457,0.431826,7.7855,-0.521727,-0.355822,-0.84395,-0.862069
0.048,7.79484,-2.16394,4.48223,0.0784618,-0.171285,-0.0507126,4.40201,3.85187,7.82473,0.145305,-0.0405362,-0.0585697,2.07782,-1.21963,5.66961,0.244788,-0.990326,-0.743888,1.59923,-9.14602,-2.89802,-0.193138,-0.127913,-0.328691,0.609477,-9.03737,-1.93158,-0.0238394,-0.495932,0.454829,-0.475375,8.99133,-0.656346,-0.194318,0.550244,0.0596438,0.581123,7.75559,-0.521332,-0.345083,-0.808504,-0.854514
0.049,7.81525,-2.16597,4.50072,0.0854769,-0.176213,-0.0491275,4.38716,3.86319,7.81196,0.14016,-0.0377072,-0.0558628,1.86277,-1.074,5.6614,0.244667,-1.02189,-0.730763,1.63384,-9.14779,-2.90493,-0.196102,-0.122844,-0.326446,0.612494,-9.03657,-1.94213,-0.0218324,-0.489034,0.462554,-0.601906,9.05099,-0.49108,-0.226781,0.585907,0.0731332,0.728631,7.72167,-0.519831,-0.334296,-0.77334,-0.846485
0.05,7.82632,-2.18383,4.49399,0.0947242,-0.178819,-0.0474551,4.39106,3.84888,7.82578,0.137463,-0.0374355,-0.0536948,1.71914,-0.991876,5.67165,0.238145,-1.04989,-0.716559,1.60671,-9.15748,-2.88614,-0.192954,-0.124521,-0.324515,0.560681,-9.09228,-1.89748,-0.0205525,-0.485003,0.467959,-0.780659,9.05149,-0.343589,-0.249039,0.600573,0.0801521,0.861826,7.65575,-0.509475,-0.323128,-0.74043,-0.834666
0.051,7.8374,-2.2017,4.48725,0.103972,-0.181424,-0.0457827,4.39496,3.83457,7.8396,0.134766,-0.0371639,-0.0515269,1.57551,-0.909754,5.6819,0.231623,-1.07789,-0.702354,1.57957,-9.16717,-2.86735,-0.189807,-0.126199,-0.322583,0.508867,-9.14799,-1.85282,-0.0192726,-0.480972,0.473364,-0.959412,9.05198,-0.196099,-0.271297,0.615239,0.087171,0.99502,7.58983,-0.499119,-0.311959,-0.707519,-0.822847
0.052,7.84847,-2.21956,4.48052,0.113219,-0.184029,-0.0441102,4.39886,3.82026,7.85341,0.132069,-0.0368922,-0.049359,1.43188,-0.827633,5.69216,0.225101,-1.10588,-0.68815,1.55243,-9.17685,-2.84857,-0.186659,-0.127876,-0.320651,0.457053,-9.20371,-1.80817,-0.0179927,-0.476942,0.478769,-1.13816,9.05247,-0.0486087,-0.293555,0.629905,0.0941899,1.12821,7.52391,-0.488763,-0.30079,-0.674609,-0.811029
0.053,7.85954,-2.23742,4.47378,0.122466,-0.186635,-0.0424378,4.40276,3.80595,7.86723,0.129372,-0.0366205,-0.0471911,1.28825,-0.745511,5.70241,0.218578,-1.13388,-0.673946,1.5253,-9.18654,-2.82978,-0.183511,-0.129554,-0.31872,0.405239,-9.25942,-1.76351,-0.0167128,-0.472911,0.484173,-1.31692,9.05296,0.0988816,-0.315813,0.64457,0.101209,1.26141,7.45799,-0.478407,-0.289622,-0.641698,-0.79921
